UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 G3UW74 	 mediator of RNA polymerase II transcription subunit 16 isoform 1 	 Med16 	3857	6.19	14601.6	1	1	1.27	865
 Q8BGB2 	 tetratricopeptide repeat protein 7A 	 Ttc7 	4397	3.67	16184.6	1	1	1.28	858
 Q61193 	 ral guanine nucleotide dissociation stimulator-like 2 	 Rgl2 	4768	1.71	1842.6	1	1	1.29	778
 Q04690 	 neurofibromin 	 Nf1 	4039	5.31	67182.1	4	3	1.34	2841
 Q8BX90 	 fibronectin type-III domain-containing protein 3A 	 Fndc3a 	3674	7.12	6554.4	1	1	1.34	1198
 P48377 	 MHC class II regulatory factor RFX1 	 Rfx1 	4033	5.35	23159.1	1	1	1.35	963
 Q8CBA2 	 schlafen family member 5 	 Slfn5 	4160	4.78	18999.2	2	1	1.36	884
 Q8C092 	 transcription initiation factor TFIID subunit 5 	 Taf5 	3873	6.11	20690.6	1	1	1.37	801
 Q8VEL2 	 myotubularin-related protein 14 	 Mtmr14 	4348	3.94	9325.3	1	1	1.39	648
 nan 	 PREDICTED: maestro heat-like repeat-containing protein family 	 Mroh6 	4590	2.52	61655.3	7	1	1.40	572
 A2AUY4 	 bromodomain adjacent to zinc finger domain protein 2B 	 Baz2b 	4422	3.52	22611.7	2	2	1.41	2123
 Q02111 	 protein kinase C theta type 	 Prkcq 	4327	4.06	37177.0	2	1	1.41	707
 Q9DBN5 	" lon protease homolog 2, peroxisomal isoform 1 "	 Lonp2 	4220	4.52	13965.5	1	1	1.41	852
 Q5KU39 	 vacuolar protein sorting-associated protein 41 homolog 	 Vps41 	4281	4.26	5350.0	1	1	1.41	853
 Q9Z1N2 	 origin recognition complex subunit 1 	 Orc1 	3978	5.64	19488.8	2	1	1.43	840
 Q8CCB4 	 vacuolar protein sorting-associated protein 53 homolog 	 Vps53 	4346	3.96	2344.7	1	1	1.44	832
 nan 	 PREDICTED: EVI5-like protein isoform X1 	 Evi5l 	4581	2.60	11699.1	1	1	1.45	829
 B1AQJ2 	 ubiquitin carboxyl-terminal hydrolase 36 	 Usp36 	4447	3.38	12651.7	2	1	1.46	1098
 D3Z0K6 	 round spermatid basic protein 1-like protein 	 Rsbn1l 	4086	5.12	14274.2	1	1	1.46	821
 Q922R5 	 serine/threonine-protein phosphatase 4 regulatory subunit 3B 	 Smek2 	4434	3.47	11731.4	1	1	1.46	820
 Q3TUF7 	 YEATS domain-containing protein 2 isoform 1 	 Yeats2 	4689	2.06	25694.3	2	2	1.49	1407
 Q8CHY3 	 dymeclin 	 Dym 	4164	4.77	30402.5	1	1	1.49	669
 E9Q8N1 	 titin isoform N2-A 	 Ttn 	4741	1.82	1041253.9	45	42	1.50	33467
 Q8K368 	 Fanconi anemia group I protein homolog 	 Fanci 	4532	2.93	48527.0	2	2	1.50	1330
 Q8R429 	 sarcoplasmic/endoplasmic reticulum calcium ATPase 1 	 Atp2a1 	4153	4.82	16067.5	1	1	1.51	994
 Q3UV17 	" keratin, type II cytoskeletal 2 oral "	 Krt76 	4127	4.95	59214.9	2	1	1.52	594
 Q8BJW5 	 nucleolar protein 11 isoform 1 	 Nol11 	4332	4.03	26390.0	1	1	1.52	723
 Q6A009 	 E3 ubiquitin-protein ligase listerin 	 Ltn1 	3780	6.57	40918.0	3	3	1.53	1767
 Q8CGY8 	 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 	 Ogt 	3701	6.94	31257.5	1	1	1.53	1046
 Q60604 	 adseverin isoform 1 	 Scin 	4644	2.26	43840.7	1	1	1.54	715
 Q8BW70 	 ubiquitin carboxyl-terminal hydrolase 38 	 Usp38 	4150	4.83	18008.0	2	2	1.54	1042
 Q62511 	 E3 ubiquitin-protein ligase ZFP91 	 Zfp91 	4423	3.52	18124.7	1	1	1.57	572
 F8VPZ9 	 glioma tumor suppressor candidate region gene 1 protein 	 Gltscr1 	4527	2.97	44829.6	2	2	1.58	1578
 Q80W00 	 serine/threonine-protein phosphatase 1 regulatory subunit 10 	 Ppp1r10 	4366	3.86	7991.2	1	1	1.58	888
 O70133 	 ATP-dependent RNA helicase A 	 Dhx9 	4129	4.94	20035.8	3	1	1.59	1383
 nan 	 PREDICTED: centrosome-associated protein CEP250 isoform X3 	 Cep250 	4193	4.62	53855.4	3	3	1.60	2376
 Q9R0L6 	 PREDICTED: pericentriolar material 1 protein isoform X1 	 Pcm1 	4563	2.69	37835.8	3	3	1.60	2064
 Q3UMF0 	 cordon-bleu protein-like 1 isoform 1 	 Cobll1 	4658	2.21	14651.2	2	2	1.61	1240
 Q80U70 	 polycomb protein Suz12 isoform 1 	 Suz12 	4062	5.22	14968.1	1	1	1.62	741
 Q6PHU5 	 sortilin isoform 1 precursor 	 Sort1 	4457	3.34	17440.1	1	1	1.63	858
 P50446 	" keratin, type II cytoskeletal 6A "	 Krt6a 	4708	1.97	36510.0	2	1	1.63	553
 Q9JLB2 	 MAGUK p55 subfamily member 5 	 Mpp5 	4740	1.82	16420.7	1	1	1.63	675
 Q9D2R0 	 acetoacetyl-CoA synthetase 	 Aacs 	4248	4.39	25911.7	2	1	1.64	672
 O88737 	 protein bassoon 	 Bsn 	4656	2.22	129274.3	7	6	1.65	3942
 P49446 	 receptor-type tyrosine-protein phosphatase epsilon isoform a 	 Ptpre 	4494	3.12	7841.2	1	1	1.67	719
 Q8CHT3 	 integrator complex subunit 5 	 Ints5 	3433	8.63	34472.3	2	1	1.67	1018
 Q3UMQ8 	 H/ACA ribonucleoprotein complex non-core subunit NAF1 	 Naf1 	4177	4.71	29040.2	1	1	1.68	597
 Q08481 	 platelet endothelial cell adhesion molecule isoform 1 precursor 	 Pecam1 	4753	1.79	9394.6	1	1	1.68	716
 B1B1A8 	" myosin light chain kinase, smooth muscle "	 Mylk 	2944	12.45	46865.7	3	3	1.69	1950
 B5B2N2 	" nuclear factor of activated T-cells, cytoplasmic 1 isoform 4 "	 Nfatc1 	4404	3.62	4377.4	1	1	1.70	939
 Q8CGB3 	 uveal autoantigen with coiled-coil domains and ankyrin repeats 	 Uaca 	3696	6.96	24148.7	3	3	1.70	1413
 Q6DFW5 	 probable phospholipid-transporting ATPase IF 	 Atp11b 	4466	3.29	46603.3	2	2	1.70	1175
 Q8R4F1 	 netrin-G2 isoform b precursor 	 Ntng2 	4783	1.64	407085.5	8	1	1.70	589
 E9Q368 	 probable methyltransferase TARBP1 	 Gm17296 	4075	5.17	60728.4	5	3	1.71	1579
 Q8C6G8 	 WD repeat-containing protein 26 	 Wdr26 	3952	5.76	4803.5	1	1	1.72	641
 Q5SSW2 	 proteasome activator complex subunit 4 	 Psme4 	3152	10.77	48006.7	4	3	1.74	1843
 Q8K3V7 	 UPF0258 protein KIAA1024 	 AF529169 	4732	1.86	47112.1	2	2	1.74	917
 O08715 	" A-kinase anchor protein 1, mitochondrial "	 Akap1 	3959	5.74	15367.3	2	1	1.75	857
 Q6P4S6 	 serine/threonine-protein kinase SIK3 	 Sik3 	4099	5.06	3115.9	1	1	1.75	1369
 Q68FE8 	 zinc finger protein 280D isoform 1 	 Zfp280d 	4406	3.61	92317.1	4	2	1.75	974
 A8C756 	 thyroid adenoma-associated protein homolog 	 Thada 	3734	6.75	58810.2	4	3	1.75	1938
 P97302 	 transcription regulator protein BACH1 	 Bach1 	3540	7.91	25778.8	1	1	1.76	739
 P59759 	 MKL/myocardin-like protein 2 isoform 1 	 Mkl2 	4734	1.84	23476.8	5	2	1.76	1080
 Q811P8 	 rho GTPase-activating protein 32 isoform 1 	 Arhgap32 	4798	1.60	118388.8	6	2	1.77	2089
 Q7TMY7 	 importin-8 	 Ipo8 	2820	13.90	27857.3	2	1	1.78	1010
 P19221 	 prothrombin preproprotein 	 F2 	4780	1.66	20483.3	1	1	1.78	618
 Q9DBN9 	 probable ATP-dependent RNA helicase DDX59 	 Ddx59 	3899	5.97	18300.0	3	1	1.78	619
 Q9D2D7 	 zinc finger protein 687 	 Zfp687 	3657	7.20	45921.1	2	2	1.78	1237
 nan 	 PREDICTED: rho guanine nucleotide exchange factor 6 isoform X4 	 Arhgef6 	3749	6.68	20295.7	1	1	1.78	618
 P38532 	 heat shock factor protein 1 	 Hsf1 	4513	3.04	6549.7	1	1	1.79	503
 F8VQ87 	 5'-3' exoribonuclease 1 isoform 1 	 Xrn1 	2862	13.35	45096.6	3	2	1.80	1723
 Q5SUQ9 	 CST complex subunit CTC1 isoform a 	 Ctc1 	4626	2.37	5173.3	1	1	1.82	1212
 F8VPQ2 	 AT-rich interactive domain-containing protein 4A 	 Arid4a 	4701	2.01	85623.2	3	2	1.82	1261
 Q8C8N2 	 protein SCAI 	 Scai 	4254	4.35	17913.8	1	1	1.82	606
 D3YYC3 	 histone-lysine N-methyltransferase SETDB1 isoform a 	 Setdb1 	3605	7.57	47943.4	2	2	1.83	1308
 Q9D3E6 	 cohesin subunit SA-1 	 Stag1 	4399	3.66	2915.6	2	2	1.83	1258
 Q6GQT1 	 alpha-2-macroglobulin-P precursor 	 A2m 	3896	5.98	192724.8	7	2	1.83	1474
 P00520 	 tyrosine-protein kinase ABL1 isoform a 	 Abl1 	4374	3.80	6421.6	2	1	1.84	1142
 Q80XI3 	 eukaryotic translation initiation factor 4 gamma 3 isoform 1 	 Eif4g3 	3457	8.49	67951.4	5	3	1.84	1578
 nan 	 PREDICTED: probable ATP-dependent RNA helicase DDX46 isoform X1 	 Ddx46 	3268	9.86	15391.9	1	1	1.84	1031
 Q9QXL2 	 kinesin-like protein KIF21A isoform 1 	 Kif21a 	4345	3.96	41777.4	3	3	1.85	1672
 Q80U63 	 mitofusin-2 	 Mfn2 	3611	7.51	24042.3	1	1	1.85	757
 Q91VH2 	 sorting nexin-9 	 Snx9 	3556	7.82	19116.8	1	1	1.85	595
 P58801 	 receptor-interacting serine/threonine-protein kinase 2 	 Ripk2 	4174	4.72	4479.9	1	1	1.86	539
 A6X919 	 probable C-mannosyltransferase DPY19L1 	 Dpy19l1 	4754	1.79	34567.7	1	1	1.88	746
 nan 	 PREDICTED: inhibitor of nuclear factor kappa-B kinase subunit beta 	 Ikbkb 	4318	4.10	11633.6	1	1	1.88	743
 Q61301 	 catenin alpha-2 isoform 2 	 Ctnna2 	4620	2.38	15919.5	1	1	1.89	953
 P97313 	 DNA-dependent protein kinase catalytic subunit 	 Prkdc 	3207	10.35	90141.4	8	6	1.89	4128
 Q9CU65 	 zinc finger MYM-type protein 2 	 Zmym2 	4429	3.50	38829.8	4	3	1.89	1376
 Q6PFY1 	 F-BAR and double SH3 domains protein 1 	 Fchsd1 	4273	4.28	6619.0	1	1	1.89	688
 P70206 	 plexin-A1 precursor 	 Plxna1 	3995	5.55	55143.1	2	2	1.90	1894
 Q8BFW4 	 tripartite motif-containing protein 65 	 Trim65 	4172	4.73	10361.5	1	1	1.92	522
 Q80XL6 	 acyl-CoA dehydrogenase family member 11 	 Acad11 	4669	2.15	9636.1	1	1	1.93	779
 Q80U87 	 ubiquitin carboxyl-terminal hydrolase 8 isoform 2 	 Usp8 	3366	9.11	49109.1	3	2	1.94	1080
 Q8CHG7 	 PREDICTED: rap guanine nucleotide exchange factor 2 isoform X5 	 Rapgef2 	4771	1.69	7041.0	2	2	1.94	1496
 Q07563 	 collagen alpha-1(XVII) chain isoform 2 	 Col17a1 	4630	2.34	15188.3	3	2	1.95	1433
 Q9WVF7 	 DNA polymerase epsilon catalytic subunit A 	 Pole 	4236	4.45	19324.9	6	4	1.97	2283
 Q80Y17 	 lethal(2) giant larvae protein homolog 1 isoform 1 	 Llgl1 	4621	2.37	4152.9	2	1	1.98	1062
 Q8C8L6 	 poly 	 Parp10 	3563	7.78	45467.5	2	1	1.98	960
 Q5XJV5 	 nuclear receptor coactivator 6 isoform 1 	 Ncoa6 	3962	5.72	32031.5	3	3	1.98	2069
 Q8BKG3 	 inactive tyrosine-protein kinase 7 precursor 	 Ptk7 	4567	2.65	21587.0	3	2	1.98	1062
 E9Q2S7 	 zinc finger protein 426-like 	 Zfp266 	3101	11.14	18511.6	1	1	1.99	604
 Q56A10 	 zinc finger protein 608 	 Zfp608 	4460	3.32	14839.0	3	3	1.99	1511
 O08648 	 mitogen-activated protein kinase kinase kinase 4 	 Map3k4 	3893	5.99	60076.5	4	3	2.00	1597
 Q8VEG4 	 exonuclease 3'-5' domain-containing protein 2 	 Exd2 	3778	6.57	17836.2	1	1	2.00	650
 Q60929 	 myocyte-specific enhancer factor 2A isoform a 	 Mef2a 	4746	1.81	27265.5	1	1	2.01	498
 Q7TPM1 	 protein PRRC2B isoform 1 	 Prrc2b 	3043	11.55	28528.1	4	4	2.02	2230
 Q3UKV0 	 translation initiation factor eIF-2B subunit gamma isoform 2 	 Eif2b3 	4719	1.90	19753.1	2	1	2.02	445
 P58006 	 sestrin-1 isoform 2 	 Sesn1 	4540	2.84	16037.7	2	1	2.03	492
 Q80TG1 	 KAT8 regulatory NSL complex subunit 1 	 Kansl1 	4363	3.87	23877.3	1	1	2.03	1036
 nan 	 PREDICTED: nesprin-1 isoform X11 	 Syne1 	4758	1.76	304265.4	16	15	2.04	8740
 Q80XC6 	 protein NRDE2 homolog isoform a 	 Nrde2 	3869	6.12	44595.4	3	2	2.05	1172
 Q68ED3 	 non-canonical poly(A) RNA polymerase PAPD5 isoform a 	 Papd5 	4483	3.18	38693.4	2	1	2.06	680
 Q9CX97 	 WD repeat-containing protein 55 	 Wdr55 	4763	1.72	9077.5	1	1	2.06	388
 B2RRE7 	 OTU domain-containing protein 4 isoform 1 	 Otud4 	3620	7.46	24061.8	3	2	2.08	1107
 Q6P5B5 	 fragile X mental retardation syndrome-related protein 2 	 Fxr2 	3203	10.41	27839.3	1	1	2.08	674
 Q8VC30 	 triokinase/FMN cyclase 	 Tkfc 	4321	4.09	13254.3	1	1	2.08	578
 Q8C9X6 	 enhancer of polycomb homolog 1 isoform 2 	 Epc1 	3911	5.94	33863.5	3	2	2.09	813
 B1ARV6 	 novel preferentially expressed antigen in melanoma (Prame) protein 	 Gm13125 	4667	2.16	300654.9	4	1	2.10	477
 P61620 	 protein transport protein Sec61 subunit alpha isoform 1 	 Sec61a1 	4479	3.22	17514.9	1	1	2.10	476
 Q9Z247 	 peptidyl-prolyl cis-trans isomerase FKBP9 precursor 	 Fkbp9 	4509	3.05	14315.0	1	1	2.11	570
 Q69ZA1 	 cyclin-dependent kinase 13 isoform 1 	 Cdk13 	4082	5.14	38981.0	3	2	2.12	1511
 Q920R0 	 alsin isoform 1 	 Als2 	3917	5.91	11712.6	2	2	2.12	1651
 Q9WVM3 	 anaphase-promoting complex subunit 7 	 Anapc7 	3967	5.68	17209.5	2	1	2.12	565
 Q6DID3 	 protein SCAF8 	 Scaf8 	4320	4.09	34618.7	2	2	2.13	1268
 Q9WV60 	 glycogen synthase kinase-3 beta 	 Gsk3b 	4773	1.68	25312.6	1	1	2.14	420
 Q80UK7 	 spindle assembly abnormal protein 6 homolog isoform 1 	 Sass6 	4643	2.26	53151.4	2	1	2.14	654
 Q9EPL9 	 peroxisomal acyl-coenzyme A oxidase 3 	 Acox3 	4519	3.00	28919.1	1	1	2.14	700
 P03921 	 NADH dehydrogenase subunit 5 (mitochondrion) 	 ND5 	3934	5.84	2904.7	1	1	2.14	607
 nan 	 PREDICTED: EF-hand calcium-binding domain-containing protein 3 	 Efcab3 	4706	1.99	138987.2	4	3	2.16	1435
 E9QKG3 	 tRNA (guanine(10)-N2)-methyltransferase homolog 	 Trmt11 	4556	2.71	26408.3	2	1	2.17	460
 A2ACM0 	 regulatory-associated protein of mTOR isoform 1 	 Rptor 	3140	10.86	49136.9	2	2	2.17	1335
 E9QL65 	 conserved oligomeric Golgi complex subunit 3 	 Cog3 	4522	3.00	14475.3	2	2	2.17	828
 Q3UPH7 	 rho guanine nucleotide exchange factor 40 isoform 1 	 Arhgef40 	4279	4.27	45611.2	2	2	2.18	1517
 Q9Z0E0 	 neurochondrin 	 Ncdn 	4413	3.57	6897.9	1	1	2.19	729
 P58242 	 acid sphingomyelinase-like phosphodiesterase 3b precursor 	 Smpdl3b 	4437	3.46	4477.3	1	1	2.19	456
 nan 	 PREDICTED: nucleosome-remodeling factor subunit BPTF isoform X7 	 Bptf 	4700	2.02	125486.1	5	5	2.20	3096
 P0DM40 	 fer-1-like protein 5 	 Fer1l5 	4533	2.90	39912.3	4	4	2.21	2038
 Q9D8M7 	 PHD finger protein 10 	 Phf10 	3389	8.94	19112.8	1	1	2.21	497
 Q8K337 	" type II inositol 1,4,5-trisphosphate 5-phosphatase precursor "	 Inpp5b 	4077	5.17	18290.3	2	2	2.22	993
 Q8VD31 	 tapasin-related protein precursor 	 Tapbpl 	4788	1.63	30243.3	2	1	2.22	451
 Q922E4 	 ethanolamine-phosphate cytidylyltransferase 	 Pcyt2 	4594	2.48	16751.8	1	1	2.23	404
 Q9JM13 	 rab5 GDP/GTP exchange factor 	 Rabgef1 	4498	3.11	16737.9	1	1	2.24	491
 Q9WTR1 	 transient receptor potential cation channel subfamily V member 2 	 Trpv2 	4194	4.62	15480.3	1	1	2.25	756
 P69566 	 ran-binding protein 9 	 Ranbp9 	4751	1.80	17895.3	1	1	2.25	710
 Q9CV28 	 protein FAM188A 	 Fam188a 	4446	3.40	4015.0	1	1	2.25	444
 Q80W47 	 WD repeat domain phosphoinositide-interacting protein 2 	 Wipi2 	4541	2.83	36253.8	2	1	2.25	445
 Q3UXF4 	 nuclear respiratory factor 1 isoform d 	 Nrf1 	4613	2.41	44649.9	1	1	2.26	531
 B2RSU7 	 GRIP and coiled-coil domain-containing protein 2 	 Gcc2 	2751	14.49	49260.8	3	3	2.26	1680
 Q8BHK9 	 DNA excision repair protein ERCC-6-like 	 Ercc6l 	3215	10.26	46064.2	4	3	2.26	1240
 Q4KWH5 	" 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1 "	 Plch1 	4709	1.97	559157.2	9	4	2.26	1682
 nan 	 PREDICTED: ankyrin-2 isoform X15 	 Ank2 	4795	1.61	181919.2	9	9	2.26	4023
 Q61666 	 protein HIRA 	 Hira 	4144	4.85	55345.2	4	2	2.27	1015
 Q9CXK9 	 RNA-binding protein 33 	 Rbm33 	3885	6.04	18497.8	2	2	2.27	1231
 Q32NZ6 	 transmembrane channel-like protein 5 isoform a 	 Tmc5 	4499	3.11	43804.6	2	2	2.28	967
 O70566 	 PREDICTED: protein diaphanous homolog 2 isoform X2 	 Diaph2 	4476	3.26	8578.0	2	1	2.28	1098
 Q14AX6 	 cyclin-dependent kinase 12 isoform 1 	 Cdk12 	4243	4.40	21493.2	3	3	2.29	1484
 Q9CYC5 	 kinetochore-associated protein DSN1 homolog 	 Dsn1 	4616	2.39	6490.6	2	1	2.30	348
 Q6P9L6 	 kinesin-like protein KIF15 	 Kif15 	4442	3.42	19555.2	3	2	2.31	1387
 Q9WVL3 	 solute carrier family 12 member 7 	 Slc12a7 	4235	4.46	1904806.5	5	2	2.31	1083
 Q9QWF0 	 chromatin assembly factor 1 subunit A 	 Chaf1a 	4477	3.25	31321.3	2	2	2.31	911
 Q8BUI3 	 leucine-rich repeat and WD repeat-containing protein 1 	 Lrwd1 	3936	5.83	42449.2	1	1	2.31	648
 Q8BRU6 	 synaptic vesicular amine transporter 	 Slc18a2 	4560	2.69	3863.8	1	1	2.32	517
 Q8BJM3 	 coiled-coil domain-containing protein R3HCC1L 	 R3hcc1l 	4800	1.59	6229.4	1	1	2.32	775
 Q6PFF0 	" splicing factor, arginine/serine-rich 15 "	 Scaf4 	2273	20.07	63170.3	2	2	2.32	1209
 Q8BZN6 	 dedicator of cytokinesis protein 10 isoform 1 	 Dock10 	2735	14.61	76433.0	6	4	2.33	2187
 Q9DBA9 	 general transcription factor IIH subunit 1 isoform 1 	 Gtf2h1 	3811	6.38	20317.5	1	1	2.35	553
 Q6P9R4 	 rho guanine nucleotide exchange factor 18 	 Arhgef18 	4107	5.03	124089.2	4	2	2.35	1021
 Q7TPS5 	 C2 domain-containing protein 5 isoform 1 	 C2cd5 	4436	3.47	59230.1	2	2	2.36	1016
 Q9CXJ4 	" ATP-binding cassette sub-family B member 8, mitochondrial precursor "	 Abcb8 	4382	3.77	15251.9	3	1	2.37	717
 Q6P6K7 	 serine proteinase inhibitor member 6C 	 Serpinb6c 	3903	5.96	30584.3	4	1	2.37	379
 Q8C181 	 PREDICTED: muscleblind-like protein 2 isoform X2 	 Mbnl2 	4642	2.26	16892.3	1	1	2.37	379
 Q62388 	 serine-protein kinase ATM 	 Atm 	2000	24.02	134056.6	15	6	2.38	3066
 Q8R0X2 	 CDK2-associated and cullin domain-containing protein 1 isoform 1 	 Cacul1 	4534	2.86	16110.7	2	1	2.39	377
 Q9JHF5 	 V-type proton ATPase 116 kDa subunit a isoform 3 	 Tcirg1 	4690	2.06	13424.5	1	1	2.40	834
 P70227 	" inositol 1,4,5-trisphosphate receptor type 3 "	 Itpr3 	1894	26.10	71572.5	8	4	2.40	2670
 Q9D2V8 	 major facilitator superfamily domain-containing protein 10 	 Mfsd10 	4135	4.91	27385.5	1	1	2.41	456
 Q8K298 	 actin-binding protein anillin 	 Anln 	4742	1.82	66697.5	2	2	2.41	1121
 E9PYL2 	 proline-rich protein 12 	 Prr12 	4636	2.31	48102.7	4	3	2.41	2035
 B2RXR6 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd44 	4089	5.11	61178.7	5	2	2.42	993
 O88559 	 menin isoform a 	 Men1 	3280	9.76	23934.8	1	1	2.43	617
 Q8C863 	 E3 ubiquitin-protein ligase Itchy 	 Itch 	4707	1.98	92361.0	2	2	2.43	864
 E9Q4K7 	 kinesin-like protein KIF13B 	 Kif13b 	3612	7.51	34962.6	5	4	2.44	1843
 Q0V8T9 	 contactin-associated protein like 5-1 precursor 	 Cntnap5a 	4786	1.63	65957.2	3	2	2.45	1304
 O35405 	 phospholipase D3 	 Pld3 	4192	4.63	22809.9	1	1	2.46	488
 O88597 	 beclin-1 	 Becn1 	4710	1.95	2225.4	1	1	2.46	448
 Q62504 	 msx2-interacting protein 	 Spen 	4506	3.06	203598.5	10	9	2.47	3643
 E9PZM7 	 protein SCAF11 	 Scaf11 	3116	11.07	110229.7	4	3	2.47	1456
 Q9CQX0 	 ubiquitin thioesterase OTUB2 isoform 1 	 Otub2 	4390	3.72	8277.5	1	1	2.48	323
 Q9D0L4 	 uncharacterized aarF domain-containing protein kinase 1 precursor 	 Adck1 	4167	4.75	25143.1	1	1	2.48	525
 Q3UYQ4 	 apoptosis inhibitor 5 isoform 1 	 Api5 	3705	6.92	25243.9	1	1	2.48	524
 Q9Z0R9 	 fatty acid desaturase 2 	 Fads2 	4143	4.85	3609.6	1	1	2.48	444
 Q6ZPJ3 	 (E3-independent) E2 ubiquitin-conjugating enzyme UBE2O 	 Ube2o 	3816	6.35	19959.8	2	2	2.48	1288
 Q3UM18 	 large subunit GTPase 1 homolog 	 Lsg1 	4358	3.91	32996.8	3	1	2.48	644
 Q8VCM8 	 nicalin precursor 	 Ncln 	3623	7.44	85266.0	3	1	2.49	563
 nan 	 PREDICTED: nebulin isoform X25 	 Neb 	4588	2.53	838449.5	27	19	2.49	7523
 Q99K46 	 ubiquitin carboxyl-terminal hydrolase 11 	 Usp11 	3753	6.67	15073.0	3	2	2.50	921
 Q80UV9 	 PREDICTED: transcription initiation factor TFIID subunit 1 isoform 	 Taf1 	3030	11.69	52308.7	5	4	2.51	1870
 O70348 	 decapping and exoribonuclease protein 	 Dxo 	4432	3.49	28686.7	2	1	2.52	397
 Q5RKZ7 	 molybdenum cofactor biosynthesis protein 1 isoform 1 	 Mocs1 	3831	6.29	13375.1	1	1	2.52	636
