UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q80YD1 	" ATP-dependent RNA helicase SUPV3L1, mitochondrial precursor "	 Supv3l1 	4279	3.64	9702.9	3	2	2.18	779
 Q80YQ2 	 mediator of RNA polymerase II transcription subunit 23 isoform 2 	 Med23 	3936	5.64	9825.3	1	1	0.8	1370
 Q8R2K1 	 fucose mutarotase isoform 2 	 Fuom 	3679	7.01	9855.7	1	1	7.45	161
 E9QME3 	 kinetochore-associated protein NSL1 homolog 	 Nsl1 	3622	7.46	9968.5	3	2	11.74	281
 Q78HU3 	 multivesicular body subunit 12A 	 Mvb12a 	4135	4.63	10058.3	2	2	11.81	271
 O08914 	 fatty-acid amide hydrolase 1 	 Faah 	4549	1.82	10076.1	2	1	1.55	579
 Q9CWN7 	 CCR4-NOT transcription complex subunit 11 	 Cnot11 	4043	5.03	10132	1	1	5.15	505
 Q8K4F6 	 probable 28S rRNA (cytosine-C(5))-methyltransferase 	 Nsun5 	4197	4.24	10173.4	2	2	4.73	465
 Q63943 	 myocyte-specific enhancer factor 2D isoform 1 	 Mef2d 	4215	4.1	10719.9	1	1	1.95	514
 Q9D0P8 	 intraflagellar transport protein 27 homolog 	 Ift27 	3959	5.49	10938.8	1	1	5.91	186
 Q99LQ4 	 small vasohibin-binding protein isoform b 	 Svbp 	4125	4.66	10955.1	2	1	22.73	66
 Q8CFI5 	" probable proline--tRNA ligase, mitochondrial isoform 1 "	 Pars2 	4380	2.88	11002.3	2	2	6.32	475
 Q9DAJ4 	 WD repeat domain-containing protein 83 	 Wdr83 	4313	3.36	11028.9	2	2	6.03	315
 P13609 	 serglycin precursor 	 Srgn 	4337	3.21	11144.5	1	1	10.53	152
 P79567 	" H-2 class I histocompatibility antigen, Q8 alpha chain precursor "	 H2-Q8 	3762	6.56	11264	1	1	4.29	326
 Q9WU62 	 PREDICTED: inner centromere protein isoform X5 	 Incenp 	3826	6.2	11507.2	1	1	1.59	880
 Q4FJU9 	 transmembrane protein 40 isoform a 	 Tmem40 	4078	4.89	11599.5	2	1	8	225
 Q14B98 	 sesquipedalian-2 	 Fam109b 	4310	3.39	11600.5	1	1	7.34	259
 Q9QZC2 	 plexin-C1 precursor 	 Plxnc1 	3872	5.99	11658.7	1	1	0.83	1574
 Q69ZK6 	 probable JmjC domain-containing histone demethylation protein 2C 	 Jmjd1c 	4328	3.26	11670.6	2	2	1.45	2350
 P04184 	" thymidine kinase, cytosolic isoform 1 "	 Tk1 	4425	2.55	11913.9	1	1	7.3	233
 O35075 	 Down syndrome critical region protein 3 homolog 	 Dscr3 	4133	4.63	12042	1	1	4.04	297
 Q78WZ7 	 DNA-directed RNA polymerase I subunit RPA43 	 Twistnb 	3817	6.22	12095.5	1	1	4.85	330
 Q3TGQ4 	 selenocysteine insertion sequence-binding protein 2 isoform 1 	 Secisbp2 	3862	6.04	12137.2	2	2	2.91	858
 P13707 	 glycerol-3-phosphate dehydrogenase 	 Gpd1 	3379	9.3	12234.9	1	1	3.72	349
 A2AB59 	 rho GTPase-activating protein 27 isoform 1 	 Arhgap27 	4432	2.52	12454	1	1	2.19	869
 Q8VED9 	 galectin-related protein 	 Lgalsl 	4319	3.31	12798.6	1	1	8.14	172
 Q8K2X3 	 CST complex subunit STN1 	 Obfc1 	4207	4.14	13093	1	1	2.38	378
 Q99JH1 	 ribonuclease P protein subunit p25-like protein 	 Rpp25l 	3585	7.75	13145.1	1	1	14.11	163
 Q9WUU8 	 TNFAIP3-interacting protein 1 isoform 2 	 Tnip1 	4071	4.93	13149.5	2	1	2.02	594
 Q8VDY9 	 caspase activity and apoptosis inhibitor 1 	 Caap1 	4065	4.95	13257.8	1	1	4.78	356
 O35984 	 pre-B-cell leukemia transcription factor 2 	 Pbx2 	3946	5.55	13350.4	2	2	9.07	430
 Q61704 	 inter-alpha-trypsin inhibitor heavy chain H3 preproprotein 	 Itih3 	4316	3.36	13439.9	1	1	1.01	889
 O09012 	 peroxisomal biogenesis factor 5 isoform 2 	 Pex5 	3502	8.41	13556.6	1	1	3.82	602
 Q9R112 	" sulfide:quinone oxidoreductase, mitochondrial "	 Sqrdl 	4410	2.61	13563.9	1	1	3.11	450
 Q8BZM1 	 glomulin isoform a 	 Glmn 	3559	7.97	13771.7	2	1	1.85	596
 Q9D0J4 	 ADP-ribosylation factor-like protein 2 	 Arl2 	3967	5.43	13838.1	1	1	5.98	184
 P70451 	 tyrosine-protein kinase Fer isoform a 	 Fer 	4566	1.77	13866.2	1	1	0.97	823
 Q3TIR1 	 trafficking protein particle complex subunit 13 isoform 1 	 Trappc13 	3619	7.47	13935.7	1	1	5.02	418
 Q60949 	 TBC1 domain family member 1 isoform 3 	 Tbc1d1 	4148	4.53	14085.7	2	1	1.04	1255
 Q8VHI3 	 GDP-fucose protein O-fucosyltransferase 2 precursor 	 Pofut2 	4552	1.82	14086.6	1	1	3.26	429
 Q8BUR9 	 mitotic-spindle organizing protein 1 	 Mzt1 	3966	5.44	14347.3	1	1	20.51	78
 E9Q9Q2 	 R3H domain-containing protein 1 	 R3hdm1 	4347	3.11	14359.5	3	2	2.38	1135
 Q9DAZ9 	 abscission/NoCut checkpoint regulator isoform 1 	 Zfyve19 	3821	6.22	14387.4	2	1	3.86	389
 Q8BTN3 	 transport and Golgi organization 2 homolog 	 Tango2 	3588	7.73	14401.6	2	2	7.61	276
 P05132 	 cAMP-dependent protein kinase catalytic subunit alpha isoform 1 	 Prkaca 	3986	5.37	14531	2	2	5.41	351
 Q80YV4 	 pantothenate kinase 4 isoform 1 	 Pank4 	3732	6.71	14617.8	2	2	3.78	820
 Q8K1I3 	 secreted phosphoprotein 24 precursor 	 Spp2 	3763	6.56	15055	1	1	5.91	203
 Q9D9K3 	 cell death regulator Aven isoform 1 	 Aven 	3644	7.3	15122.3	1	1	5.56	342
 Q9CZ92 	 centromere protein P 	 Cenpp 	4471	2.13	15132.5	2	1	4.55	286
 Q8CG50 	 ras-related protein Rab-43 isoform a 	 Rab43 	4223	4.06	15176.7	2	1	5.24	210
 Q9D8C2 	 tetraspanin-13 	 Tspan13 	4557	1.8	15228.6	1	1	3.92	204
 Q8R3R8 	 gamma-aminobutyric acid receptor-associated protein-like 1 	 Gabarapl1 	4361	3.04	15455.5	1	1	6.84	117
 Q99M04 	" lipoyl synthase, mitochondrial isoform 1 precursor "	 Lias 	4250	3.88	15461.7	1	1	5.36	373
 P52623 	 uridine-cytidine kinase 1 	 Uck1 	4107	4.77	15580.6	2	2	10.6	283
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	3480	8.54	15589	1	1	3.61	360
 Q8CCI5 	 RING1 and YY1-binding protein 	 Rybp 	3423	8.96	15679	1	1	9.65	228
 E9Q137 	 testis-expressed sequence 264 protein 	 Tex264 	3823	6.2	15751.4	2	1	4.53	309
 Q7TMX5 	 protein SHQ1 homolog 	 Shq1 	4419	2.58	15846.5	2	2	3.34	569
 Q61048 	 WW domain-binding protein 4 	 Wbp4 	3434	8.87	16046.7	1	1	4.52	376
 D3YZV8 	 coiled-coil domain-containing protein 8 homolog 	 Ccdc8 	3614	7.56	16064.7	3	2	3.65	685
 Q9CQ69 	 cytochrome b-c1 complex subunit 8 	 Uqcrq 	4049	5.01	16296.8	2	2	26.83	82
 Q80ZW2 	 protein THEM6 precursor 	 Them6 	4153	4.51	16321.7	1	1	7.73	207
 P01027 	 complement C3 preproprotein 	 C3 	3720	6.79	16333.1	1	1	0.78	1663
 Q61214 	 dual specificity tyrosine-phosphorylation-regulated kinase 1A 	 Dyrk1a 	3714	6.81	16350.9	4	3	5.24	763
 Q91Z49 	 UAP56-interacting factor isoform 1 	 Fyttd1 	4245	3.91	16358.4	1	1	4.1	317
 Q8VBV3 	 exosome complex component RRP4 	 Exosc2 	4573	1.75	16371.4	1	1	5.8	293
 P45591 	 cofilin-2 	 Cfl2 	4082	4.86	16419.6	3	1	12.05	166
 Q9CZD5 	" translation initiation factor IF-3, mitochondrial "	 Mtif3 	3500	8.42	16523.3	1	1	5.8	276
 Q80U28 	 MAP kinase-activating death domain protein isoform 11 	 Madd 	3684	6.97	16592	3	3	2.52	1627
 Q8BFQ9 	 kelch-like protein 42 	 Klhl42 	4085	4.84	16627.3	1	1	2.43	493
 Q99K46 	 ubiquitin carboxyl-terminal hydrolase 11 	 Usp11 	4229	4.04	16629.8	3	3	3.15	921
 Q9DB60 	 prostamide/prostaglandin F synthase 	 Fam213b 	4124	4.67	16637.1	2	1	5.47	201
 Q8BWF2 	 GTPase IMAP family member 5 	 Gimap5 	3697	6.91	16649.5	1	1	3.9	308
 Q9CR89 	 endoplasmic reticulum-Golgi intermediate compartment protein 2 	 Ergic2 	4206	4.15	16717.7	1	1	3.45	377
 Q80UY2 	 E3 ubiquitin-protein ligase KCMF1 	 Kcmf1 	4342	3.13	16742.5	1	1	2.89	381
 P14602 	 heat shock protein beta-1 	 Hspb1 	3935	5.64	16802.5	1	1	7.66	209
 Q99N94 	" 39S ribosomal protein L9, mitochondrial "	 Mrpl9 	3727	6.73	16917.2	3	2	7.55	265
 nan 	 PREDICTED: rho guanine nucleotide exchange factor 6 isoform X4 	 Arhgef6 	3632	7.4	16946.9	1	1	1.78	618
 Q9CR56 	 NF-kappa-B inhibitor-interacting Ras-like protein 2 	 Nkiras2 	3733	6.71	16966.8	1	1	6.28	191
 A6X935 	" inter alpha-trypsin inhibitor, heavy chain 4 isoform 1 precursor "	 Itih4 	4533	1.87	16970.4	1	1	0.85	942
 Q9QZB9 	 dynactin subunit 5 	 Dctn5 	4470	2.14	16992.6	1	1	6.04	182
 Q7M754 	 Try10-like trypsinogen precursor 	 Gm5409 	4553	1.81	16993	1	1	4.07	246
 Q91WR3 	 activating signal cointegrator 1 complex subunit 2 	 Ascc2 	4356	3.07	17062.4	2	1	1.34	749
 Q673H1 	 tumor suppressor candidate gene 1 protein homolog 	 Tusc1 	3125	11.63	17095.4	1	1	6.34	205
 Q3U487 	 E3 ubiquitin-protein ligase HECTD3 	 Hectd3 	4495	2	17109	2	2	3.02	861
 Q6PDY2 	 2-aminoethanethiol dioxygenase 	 Ado 	3887	5.92	17110.7	1	1	4.3	256
 A2ADH1 	 magnesium transporter protein 1 	 Magt1 	4348	3.11	17132.2	1	1	2.72	368
 A6H619 	 PHD and RING finger domain-containing protein 1 	 Phrf1 	4077	4.9	17134.8	1	1	1.49	1682
 Q9CZB0 	" succinate dehydrogenase cytochrome b560 subunit, mitochondrial "	 Sdhc 	3980	5.41	17135	1	1	4.73	169
 O55234 	 proteasome subunit beta type-5 	 Psmb5 	3346	9.64	17357.3	2	2	9.85	264
 Q9JKK1 	 syntaxin-6 	 Stx6 	4301	3.45	17467.5	1	1	4.31	255
 Q8K3V7 	 UPF0258 protein KIAA1024 	 AF529169 	4545	1.83	17470.3	2	1	0.87	917
 A2A8Z1 	 PREDICTED: oxysterol-binding protein-related protein 9 isoform X3 	 Osbpl9 	4388	2.79	17585.3	4	3	6.93	736
 Q9DCV4 	 regulator of microtubule dynamics protein 1 	 Rmdn1 	3814	6.24	17657.8	1	1	5.25	305
 Q8R127 	 saccharopine dehydrogenase-like oxidoreductase 	 Sccpdh 	4228	4.04	17664.4	1	1	2.33	429
 Q99JR6 	 nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 	 Nmnat3 	4317	3.34	17706.9	3	2	7.76	245
 Q924H2 	 mediator of RNA polymerase II transcription subunit 15 isoform a 	 Med15 	3770	6.51	17878.6	2	2	3.3	789
 Q8K330 	 protein phosphatase Slingshot homolog 3 	 Ssh3 	4454	2.27	17895.6	2	1	3.24	649
 Q9CQ37 	 ubiquitin-conjugating enzyme E2 T 	 Ube2t 	4102	4.78	18079.1	1	1	7.35	204
 Q3TYT1 	" 5-demethoxyubiquinone hydroxylase, mitochondrial isoform 2 "	 Coq7 	3525	8.25	18104.9	2	2	6.53	337
 Q8BGF7 	 PAB-dependent poly(A)-specific ribonuclease subunit PAN2 isoform 2 	 Pan2 	4473	2.12	18134.3	2	2	2.52	1191
 Q8C3X8 	 lipase maturation factor 2 	 Lmf2 	4146	4.54	18183.8	2	1	2.56	702
 nan 	 PREDICTED: elongation factor 1-delta isoform X5 	 Eef1d 	4267	3.7	18206	1	1	12.33	300
 O35427 	 DNA-directed RNA polymerase III subunit RPC9 	 Crcp 	4512	1.93	18241.8	1	1	11.49	148
 Q8BJF9 	 charged multivesicular body protein 2b 	 Chmp2b 	4502	1.95	18243.7	1	1	4.69	213
 Q9JJZ2 	 tubulin alpha-8 chain 	 Tuba8 	3529	8.21	18315	1	1	4.01	449
 Q9EPK6 	 nucleotide exchange factor SIL1 precursor 	 Sil1 	3683	6.98	18327.6	1	1	2.58	465
 Q6PG16 	 Holliday junction recognition protein 	 Hjurp 	4412	2.61	18328.1	2	1	1.95	667
 Q8K268 	 ATP-binding cassette sub-family F member 3 	 Abcf3 	4076	4.9	18352.2	2	1	3.1	709
 Q9D7X3 	 dual specificity protein phosphatase 3 	 Dusp3 	3251	10.42	18365.6	1	1	9.19	185
 E0CX47 	 PREDICTED: uncharacterized protein LOC381680 isoform X2 	 Nxpe5 	4241	3.94	18384.3	1	1	1.42	564
 P61211 	 ADP-ribosylation factor-like protein 1 	 Arl1 	4271	3.68	18395	3	1	7.73	181
 Q8K039 	 uncharacterized protein KIAA1143 homolog 	 1110059G10Rik 	4016	5.19	18398.2	2	2	10.97	155
 P97797 	 tyrosine-protein phosphatase non-receptor type substrate 1 isoform 	 Sirpa 	3760	6.58	18415.6	1	1	2.53	513
 Q09143 	 high affinity cationic amino acid transporter 1 	 Slc7a1 	3432	8.89	18453.2	1	1	4.66	622
 Q9DCU6 	" 39S ribosomal protein L4, mitochondrial "	 Mrpl4 	3789	6.38	18522.3	1	1	4.08	294
 Q9CYZ8 	 single-stranded DNA-binding protein 2 isoform 2 	 Ssbp2 	4103	4.78	18539.3	1	1	2.77	361
 Q8BGZ2 	 PREDICTED: protein FAM168A isoform X1 	 Fam168a 	4187	4.29	18596.4	1	1	4.1	244
 Q8K5B2 	 multiple coagulation factor deficiency protein 2 homolog precursor 	 Mcfd2 	3532	8.19	18619.5	1	1	8.97	145
 Q6P8Y7 	 sorting nexin-31 	 Snx31 	4554	1.81	18655.3	2	2	7.99	438
 Q8VE18 	 protein SMG8 	 Smg8 	3850	6.1	18725.7	2	2	3.03	991
 Q91YL2 	 E3 ubiquitin-protein ligase RNF126 	 Rnf126 	4218	4.08	18753.1	1	1	2.56	313
 P70175 	 disks large homolog 3 isoform 1 	 Dlg3 	3643	7.32	18846.9	1	1	2.36	849
 Q9CQ26 	 STAM-binding protein 	 Stambp 	3148	11.38	18903.7	3	3	11.08	424
 Q924T7 	 E3 ubiquitin-protein ligase RNF31 	 Rnf31 	3711	6.84	18910.3	2	2	3.19	1066
 Q791T5 	 mitochondrial carrier homolog 1 	 Mtch1 	4371	2.98	18933.8	1	1	2.83	389
 Q9D0I6 	" WD repeat, SAM and U-box domain-containing protein 1 isoform 1 "	 Wdsub1 	3888	5.92	18975.1	2	1	2.53	474
 Q9D2R8 	" 28S ribosomal protein S33, mitochondrial isoform 1 "	 Mrps33 	3747	6.65	19006.8	1	1	11.32	106
 Q64327 	 male-enhanced antigen 1 isoform a 	 Mea1 	3890	5.91	19045.3	1	1	6.05	215
 Q9CWT3 	 sorting nexin-10 	 Snx10 	3949	5.53	19081.4	1	1	4.48	201
 Q8BUY5 	" complex I assembly factor TIMMDC1, mitochondrial "	 Timmdc1 	4537	1.85	19118.1	1	1	6.32	285
 P63168 	" dynein light chain 1, cytoplasmic "	 Dynll1 	3538	8.14	19133.5	2	1	24.72	89
 Q922U2 	" keratin, type II cytoskeletal 5 "	 Krt5 	3755	6.61	19205.1	2	1	1.72	580
 Q5NCR9 	 nuclear speckle splicing regulatory protein 1 	 Nsrp1 	3427	8.94	19248.7	2	2	4.61	542
 G3UWG2 	 T-lymphoma invasion and metastasis-inducing protein 1 isoform 1 	 Tiam1 	3807	6.28	19271.9	2	2	2.39	1591
 Q9DBA9 	 general transcription factor IIH subunit 1 isoform 1 	 Gtf2h1 	3211	10.81	19338.5	2	2	5.42	553
 Q9QXY9 	 peroxisomal biogenesis factor 3 isoform 1 	 Pex3 	3923	5.68	19340.3	2	1	4.84	372
 O08736 	 caspase-12 	 Casp12 	3942	5.59	19356.1	3	2	5.73	419
 Q8BHE1 	 gem-associated protein 8 isoform 1 	 Gemin8 	4141	4.57	19372.4	2	1	3.78	238
 Q91X78 	 erlin-1 	 Erlin1 	3473	8.58	19454.7	2	2	7.18	348
 Q8K2H1 	 periphilin-1 isoform 2 	 Pphln1 	3852	6.09	19481.1	2	2	8.97	312
 O09005 	 sphingolipid delta(4)-desaturase DES1 	 Degs1 	3304	9.93	19526.4	1	1	4.95	323
 Q8CGY8 	 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 	 Ogt 	3749	6.65	19534.2	2	1	1.83	1036
 Q8BTU1 	 cilia- and flagella-associated protein 20 	 Cfap20 	3729	6.72	19546.7	1	1	8.81	193
 A2AJT5 	 arginine/serine-rich protein PNISR 	 Pnisr 	4211	4.11	19593.6	3	1	1.23	814
 P40237 	 CD82 antigen 	 Cd82 	4193	4.27	19634.3	1	1	4.14	266
 O89103 	 complement component C1q receptor precursor 	 Cd93 	3737	6.69	19635.8	4	1	2.8	644
 Q6ZQM8 	 UDP-glucuronosyltransferase 1-7C precursor 	 Ugt1a7c 	3998	5.28	19745.5	2	1	2.07	531
 Q9D6Z0 	 alpha-ketoglutarate-dependent dioxygenase alkB homolog 7 	 Alkbh7 	3692	6.93	19747.2	1	1	9.95	221
 Q9CQQ0 	 small integral membrane protein 8 	 Smim8 	3677	7.02	19749.6	1	1	12.37	97
 nan 	 PREDICTED: stAR-related lipid transfer protein 4 isoform X1 	 Stard4 	4001	5.28	19767.6	2	2	23.29	146
 A7UAK5 	" 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 isoform 2 "	 Pfkfb3 	4111	4.75	19775	2	1	2.7	555
 Q505D7 	 optic atrophy 3 protein homolog 	 Opa3 	3982	5.4	19906.7	1	1	6.7	179
 Q6P073 	 ubiquitin-conjugating enzyme E2 J2 isoform a 	 Ube2j2 	4117	4.72	19924	2	2	8.86	271
 Q6PB51 	 coiled-coil domain-containing protein 117 	 Ccdc117 	3939	5.61	19925	2	2	10.47	277
 Q3UQA7 	 selenoprotein H 	 2700094K13Rik 	4235	3.99	19932.6	1	1	10.34	116
 A2AUY4 	 bromodomain adjacent to zinc finger domain protein 2B 	 Baz2b 	3539	8.12	19937.7	3	2	2.12	2123
 Q9D7E4 	 UPF0449 protein C19orf25 homolog 	 2310011J03Rik 	3488	8.49	19955.5	1	1	14.68	109
 Q9D0D5 	 general transcription factor IIE subunit 1 	 Gtf2e1 	3786	6.4	19963.4	1	1	2.95	440
 Q91VT4 	 carbonyl reductase family member 4 	 Cbr4 	4139	4.6	20087.4	2	1	5.93	236
 P60003 	 transcription elongation factor 1 homolog 	 Elof1 	3491	8.46	20118.8	2	2	22.89	83
 O88653 	 ragulator complex protein LAMTOR3 	 Lamtor3 	3973	5.42	20207.5	2	1	8.87	124
 Q9D2R6 	" cytochrome c oxidase assembly factor 3 homolog, mitochondrial "	 Coa3 	4240	3.95	20207.7	1	1	9.26	108
 Q9CQW2 	 ADP-ribosylation factor-like protein 8B 	 Arl8b 	4270	3.69	20279.5	2	2	10.21	186
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	3441	8.83	20326.2	2	1	18.95	95
 Q80WR5 	 UPF0688 protein C1orf174 homolog isoform 1 	 A430005L14Rik 	4377	2.9	20335.2	2	1	4.35	230
 P62073 	 mitochondrial import inner membrane translocase subunit Tim10 	 Timm10 	4517	1.92	20357.6	2	1	7.78	90
 F7C846 	 metaxin-1 isoform 1 	 Mtx1 	4285	3.6	20439.3	1	1	2.17	461
 Q99KU0 	 vacuole membrane protein 1 	 Vmp1 	3557	7.99	20443.8	3	3	7.88	406
 B9EKJ3 	 protein MON2 homolog isoform 2 	 Mon2 	3685	6.97	20489.6	3	2	1.58	1709
 Q924H7 	 WW domain-containing adapter protein with coiled-coil isoform 1 	 Wac 	4321	3.31	20568.8	4	1	1.55	646
