UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	1519	14.30	32588.0	2	2	20.74	135
 Q8BKX6 	 serine/threonine-protein kinase SMG1 	 Smg1 	2897	4.02	62572.1	4	4	2.00	3658
 Q3V4B5 	 COMM domain-containing protein 6 isoform 1 	 Commd6 	2253	7.43	16850.4	2	1	14.94	87
 Q3UJU9 	 regulator of microtubule dynamics protein 3 	 Rmdn3 	2162	7.96	48304.9	4	2	6.60	470
 Q3UN04 	 ubiquitin carboxyl-terminal hydrolase 30 	 Usp30 	2601	5.95	5126.4	1	1	3.68	517
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	569	35.11	146789.1	10	6	14.20	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	2953	3.62	2967.8	1	1	1.89	687
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	2420	6.70	68709.5	4	1	8.84	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	2966	3.50	16271.4	1	1	1.69	770
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	2967	3.50	2455.3	1	1	0.50	1594
 P62046 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch1 	2700	5.51	10824.2	3	2	4.23	709
 Q60929 	 myocyte-specific enhancer factor 2A isoform a 	 Mef2a 	2934	3.77	13929.8	1	1	2.01	498
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	1508	14.40	159746.9	9	5	10.19	648
 Q3U1T3 	 breast cancer metastasis-suppressor 1-like protein 	 Brms1l 	2639	5.77	12981.9	1	1	4.33	323
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	2421	6.69	33959.7	2	2	2.28	1889
 P15702 	 leukosialin precursor 	 Spn 	830	26.47	275230.2	26	4	13.42	395
 Q8C5L3 	 CCR4-NOT transcription complex subunit 2 isoform d 	 Cnot2 	2073	8.53	44888.7	2	1	2.91	550
 Q9CRC9 	 glucosamine-6-phosphate isomerase 2 	 Gnpda2 	1829	10.72	46637.2	4	3	11.96	276
 O54962 	 barrier-to-autointegration factor 	 Banf1 	1226	18.62	233395.6	13	4	59.55	89
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	1360	16.49	73851.0	8	4	10.06	358
 Q61017 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2 	 Gngt2 	2106	8.27	6162.8	1	1	20.29	69
 P60762 	 mortality factor 4-like protein 1 isoform a 	 Morf4l1 	2185	7.79	62453.7	5	3	9.12	362
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	2356	6.99	5912.3	2	1	8.11	259
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	3199	1.73	59842.2	3	1	31.82	44
 Q5XJE5 	 RNA polymerase-associated protein LEO1 	 Leo1 	2882	4.16	65067.4	3	3	5.40	667
 Q2EMV9 	 poly 	 Parp14 	2872	4.24	13324.6	3	3	1.71	1817
 Q000W5 	 guanylate-binding protein 10 	 Gbp10 	3023	3.01	12092.5	1	1	1.96	611
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	2759	5.19	34863.5	2	2	14.37	174
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	685	31.02	187846.6	13	7	9.70	959
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	810	27.03	149236.8	7	5	10.54	607
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	2307	7.18	27742.4	3	2	16.79	137
 P41731 	 CD63 antigen 	 Cd63 	2501	6.37	11397.4	1	1	4.62	238
 P04441 	 H-2 class II histocompatibility antigen gamma chain isoform 1 	 Cd74 	2363	6.95	67203.3	2	2	8.60	279
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	2918	3.93	28910.8	1	1	2.33	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 1 	 Rbpms 	994	22.64	162800.1	9	4	30.46	197
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	2559	6.13	36954.2	3	3	1.25	2891
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	1014	22.26	136765.8	11	4	6.86	962
 P19426 	 negative elongation factor E 	 Nelfe 	1774	11.43	50336.7	4	3	14.17	367
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	1989	9.17	152731.1	9	4	11.50	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	1463	15.14	131096.0	13	2	28.57	70
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	1820	10.89	73417.4	5	3	9.55	335
 Q62120 	 tyrosine-protein kinase JAK2 	 Jak2 	2410	6.74	67931.6	3	3	3.53	1132
 Q78HU7 	 glycophorin-C 	 Gypc 	1309	17.38	54300.6	8	2	28.42	95
 P17439 	 glucosylceramidase precursor 	 Gba 	1967	9.31	34535.0	2	2	5.05	515
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	1764	11.54	59506.2	5	2	5.86	444
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	3145	1.95	16912.9	3	1	3.13	671
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	768	28.16	183402.7	10	5	19.94	346
 Q925J9 	 mediator of RNA polymerase II transcription subunit 1 isoform 3 	 Med1 	2856	4.33	68567.7	2	2	1.65	1575
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	1618	13.31	55456.8	4	2	8.85	305
 Q921M4 	 golgin subfamily A member 2 isoform b 	 Golga2 	1012	22.29	152296.3	11	7	7.91	999
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	1040	21.85	135075.8	9	6	8.06	819
 F8VPP8 	 zinc finger CCCH domain-containing protein 7B 	 Zc3h7b 	3016	3.10	26694.5	3	3	3.26	982
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	1616	13.34	201773.8	21	5	4.20	1692
 Q8CI33 	 CWF19-like protein 1 	 Cwf19l1 	1672	12.65	70257.6	6	3	7.45	537
 E9QAP7 	 transcription initiation factor TFIID subunit 4 	 Taf4 	2063	8.57	32376.6	3	3	3.07	1042
 Q9D479 	 UV-stimulated scaffold protein A 	 Uvssa 	2946	3.67	24947.6	2	2	3.91	717
 Q7TMY7 	 importin-8 	 Ipo8 	2602	5.95	13819.4	2	2	3.07	1010
 Q80U35 	 rho guanine nucleotide exchange factor 17 	 Arhgef17 	3168	1.85	15324.8	2	1	0.44	2057
 Q8BHE8 	" uncharacterized protein C2orf47 homolog, mitochondrial precursor "	 9430016H08Rik 	3150	1.93	2842.2	1	1	3.78	291
 Q8BHT6 	" beta-1,3-glucosyltransferase precursor "	 B3glct 	2877	4.20	15270.8	1	1	3.48	489
 Q3UVK0 	 endoplasmic reticulum metallopeptidase 1 	 Ermp1 	2954	3.62	33164.5	2	2	3.01	898
 B9EKS2 	 lysine-specific demethylase 3B 	 Kdm3b 	2853	4.36	44983.2	4	2	1.99	1762
 Q6NXI6 	 regulation of nuclear pre-mRNA domain-containing protein 2 	 Rprd2 	696	30.69	218741.5	15	8	7.96	1469
 Q8BYC6 	 serine/threonine-protein kinase TAO3 	 Taok3 	2723	5.39	46091.3	4	4	5.01	898
 Q3TWF6 	 WD repeat-containing protein 70 	 Wdr70 	3049	2.67	13224.1	2	2	3.35	657
 Q80ZQ9 	 protein Simiate 	 Fam206a 	1709	12.19	39417.9	2	2	16.06	193
 B2RXR6 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd44 	2936	3.74	7210.1	1	1	1.21	993
 A3KGB4 	 TBC1 domain family member 8B 	 Tbc1d8b 	2781	5.08	8712.0	1	1	1.62	1114
 P30282 	 G1/S-specific cyclin-D3 	 Ccnd3 	3198	1.73	25834.2	2	2	7.19	292
 C0HKD8 	 microfibrillar-associated protein 1 	 Mfap1b 	1794	11.25	68080.8	7	4	15.95	439
 Q99P58 	 ras-related protein Rab-27B isoform 1 	 Rab27b 	2538	6.23	47696.1	2	1	8.26	218
 Q5M8N4 	 epimerase family protein SDR39U1 	 Sdr39u1 	2679	5.59	32163.9	1	1	4.78	293
 C0HKG5 	 ribonuclease T2 precursor 	 Rnaset2a 	2774	5.11	19603.9	1	1	3.86	259
 Q91VB8 	" hemoglobin alpha, adult chain 2 "	 Hba-a2 	1685	12.51	614171.5	26	3	28.17	142
 P13634 	 carbonic anhydrase 1 	 Car1 	2474	6.48	41522.5	3	1	6.13	261
 P30999 	 catenin delta-1 isoform 1 	 Ctnnd1 	2348	7.02	28065.7	2	1	1.28	938
 P0C0A3 	 charged multivesicular body protein 6 	 Chmp6 	2372	6.91	22065.1	1	1	6.50	200
 E9Q6E5 	 serine/arginine-rich splicing factor 11 isoform 2 	 Srsf11 	1312	17.31	109038.9	10	4	11.74	511
 Q91VV4 	 DENN domain-containing protein 2D isoform 2 	 Dennd2d 	2939	3.70	44382.7	2	2	6.01	466
 O08992 	 syntenin-1 isoform 1 	 Sdcbp 	2581	6.01	51688.9	2	2	7.02	299
 Q80XC2 	 tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A 	 Trmt61a 	2819	4.77	12664.6	1	1	4.83	290
 Q5XG69 	 soluble lamin-associated protein of 75 kDa 	 Fam169a 	1332	17.01	114876.8	10	4	10.53	665
 Q9CWZ3 	 RNA-binding protein 8A isoform a 	 Rbm8a 	1429	15.69	169028.6	10	3	25.86	174
 Q61990 	 poly(rC)-binding protein 2 isoform 3 	 Pcbp2 	2043	8.71	15321.7	2	1	8.76	331
 Q32NZ6 	 transmembrane channel-like protein 5 isoform a 	 Tmc5 	2886	4.12	50575.5	2	2	3.41	967
 A2AHG2 	 PHD finger protein 21A isoform 2 	 Phf21a 	2734	5.30	39189.4	3	3	4.80	688
 Q9QYA2 	 mitochondrial import receptor subunit TOM40 homolog 	 Tomm40 	2508	6.34	77929.4	4	2	6.09	361
 P60060 	 protein transport protein Sec61 subunit gamma isoform 2 	 Sec61g 	3029	2.94	24107.6	3	2	36.76	68
 Q3TAQ9 	 WD repeat-containing protein 36 isoform 1 	 Wdr36 	2845	4.48	23129.4	3	2	2.34	899
 O55143 	 sarcoplasmic/endoplasmic reticulum calcium ATPase 2 isoform b 	 Atp2a2 	1499	14.49	48875.7	4	3	4.12	1044
 Q3UWL8 	 prefoldin subunit 4 isoform 1 	 Pfdn4 	2646	5.72	38786.2	2	1	11.19	134
 Q6Y7W8 	 PERQ amino acid-rich with GYF domain-containing protein 2 isoform b 	 Gigyf2 	2917	3.93	82688.5	6	4	4.12	1285
 P35564 	 calnexin precursor 	 Canx 	558	35.67	304665.7	19	6	15.06	591
 Q3UM65 	 runt-related transcription factor 1 isoform 1 	 Runx1 	1002	22.47	109280.7	6	4	12.26	465
 P19324 	 serpin H1 precursor 	 Serpinh1 	2168	7.91	25756.6	5	2	6.71	417
 O88587 	 catechol O-methyltransferase 	 Comt 	951	23.54	94390.8	8	3	18.87	265
 O35465 	 peptidyl-prolyl cis-trans isomerase FKBP8 isoform a 	 Fkbp8 	2225	7.60	32047.1	1	1	3.97	403
 P97808 	 FXYD domain-containing ion transport regulator 5 isoform a 	 Fxyd5 	2665	5.64	52531.4	9	1	10.67	178
 Q60865 	 caprin-1 isoform a 	 Caprin1 	560	35.60	235302.1	14	8	10.61	707
 Q9D103 	 interferon-induced transmembrane protein 1 	 Ifitm1 	2325	7.09	43525.6	3	1	15.09	106
 Q61584 	 fragile X mental retardation syndrome-related protein 1 isoform 1 	 Fxr1 	1115	20.55	88428.7	6	5	9.16	677
 P70670 	 nascent polypeptide-associated complex subunit alpha isoform a 	 Naca 	540	36.39	455919.6	19	5	3.20	2187
 P98083 	 SHC-transforming protein 1 isoform a 	 Shc1 	2850	4.43	18310.1	1	1	3.45	579
 P40336 	 vacuolar protein sorting-associated protein 26A isoform b 	 Vps26a 	1278	17.76	149076.4	11	5	15.88	359
 P61804 	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase 	 Dad1 	2509	6.33	24452.3	1	1	10.62	113
 D3Z7P3 	" glutaminase kidney isoform, mitochondrial isoform 2 "	 Gls 	1427	15.73	43035.7	3	2	5.64	603
 E0CYH0 	 pre-mRNA-splicing regulator WTAP isoform a 	 Wtap 	1097	21.04	122910.3	8	5	15.66	396
 Q9ERG0 	 LIM domain and actin-binding protein 1 isoform a 	 Lima1 	3077	2.43	4068.6	1	1	1.73	753
 Q9CY58 	 plasminogen activator inhibitor 1 RNA-binding protein isoform 3 	 Serbp1 	611	33.86	331076.3	20	8	26.02	392
 Q8K2F0 	 bromodomain-containing protein 3 isoform 2 	 Brd3 	2311	7.16	65633.4	6	4	5.79	726
 Q3UA37 	 glutamine-rich protein 1 	 Qrich1 	3054	2.61	16414.4	4	2	2.19	777
 Q8K2Q9 	 shootin-1 isoform 1 	 Shtn1 	2077	8.51	83404.4	4	2	4.91	631
 F8WJ93 	 echinoderm microtubule-associated protein-like 4 isoform 1 	 Eml4 	1401	16.03	149475.2	9	4	5.36	988
 A2A791 	 zinc finger MYM-type protein 4 	 Zmym4 	2773	5.11	21128.5	3	2	1.94	1549
 Q8BTY8 	 sec1 family domain-containing protein 2 isoform a 	 Scfd2 	2930	3.83	13312.5	1	1	1.90	684
 Q3USB7 	 inactive phospholipase C-like protein 1 	 Plcl1 	2050	8.68	104219.5	7	4	4.84	1096
 Q6NV83 	 U2 snRNP-associated SURP motif-containing protein isoform 1 	 U2surp 	1064	21.55	155514.3	9	7	9.23	1029
 Q9EPU0 	 regulator of nonsense transcripts 1 isoform a 	 Upf1 	845	25.94	258658.2	18	6	7.38	1124
 Q91W67 	 ubiquitin-like protein 7 	 Ubl7 	2893	4.07	12361.7	1	1	2.63	380
 Q06180 	 tyrosine-protein phosphatase non-receptor type 2 isoform b 	 Ptpn2 	2621	5.85	36078.2	2	1	3.45	406
 Q59J78 	" mimitin, mitochondrial "	 Ndufaf2 	2029	8.81	50476.7	3	2	20.24	168
 Q8R104 	 NAD-dependent protein deacetylase sirtuin-3 isoform 1 	 Sirt3 	3020	3.06	17957.3	3	3	15.95	257
 Q61749 	 translation initiation factor eIF-2B subunit delta isoform 1 	 Eif2b4 	2523	6.28	17701.1	1	1	2.76	544
 L7N466 	" 5, 10-methenyltetrahydrofolate synthetase-like "	 Mthfsl 	2345	7.03	37594.6	2	2	10.34	203
 Q61210 	 rho guanine nucleotide exchange factor 1 isoform a 	 Arhgef1 	1529	14.23	118689.8	7	6	6.54	979
 Q4KMM3 	 oxidation resistance protein 1 isoform E 	 Oxr1 	449	41.72	293424.8	18	8	14.20	866
 Q99JR8 	 SWI/SNF-related matrix-associated actin-dependent regulator of 	 Smarcd2 	1221	18.65	73745.1	6	4	9.23	531
 Q99M87 	" dnaJ homolog subfamily A member 3, mitochondrial isoform 2 "	 Dnaja3 	1651	12.91	42769.6	5	5	17.00	453
 P21550 	 beta-enolase 	 Eno3 	2551	6.17	25450.3	3	3	6.22	434
 Q64012 	 RNA-binding protein Raly long isoform 	 Raly 	1931	9.56	51012.7	7	3	13.78	312
 Q9QY24 	 Z-DNA-binding protein 1 isoform 2 	 Zbp1 	2194	7.74	29803.6	2	1	6.95	187
 E9PZW8 	 unconventional myosin-IXb isoform 1 	 Myo9b 	2271	7.34	20716.9	4	3	1.69	2128
 Q8BGQ1 	 spermatogenesis-defective protein 39 homolog isoform a 	 Vipas39 	2176	7.87	21180.5	3	1	2.24	491
 E9Q6T9 	 BTB/POZ domain-containing protein KCTD1 isoform 1 	 Kctd1 	1608	13.43	124460.7	6	3	4.65	861
 Q5SUQ9 	 CST complex subunit CTC1 isoform c 	 Ctc1 	1980	9.22	34337.2	3	2	3.14	1211
 Q5FWK3 	 rho GTPase-activating protein 1 isoform 1 	 Arhgap1 	2834	4.58	64140.0	4	1	3.76	479
 Q91V12 	 cytosolic acyl coenzyme A thioester hydrolase isoform 1 	 Acot7 	802	27.23	143352.1	14	5	16.15	384
 Q8BHZ0 	 protein FAM49A 	 Fam49a 	2464	6.52	54976.2	4	2	8.67	323
 Q9QZ85 	 interferon-inducible GTPase 1 	 Iigp1 	1122	20.38	74615.6	4	4	14.29	413
 P70699 	 lysosomal alpha-glucosidase preproprotein 	 Gaa 	996	22.58	103283.1	10	4	6.61	953
 Q9QYS9 	 protein quaking isoform 1 	 Qk 	1948	9.44	51471.7	5	4	11.73	341
 Q9D8V0 	 minor histocompatibility antigen H13 isoform 1 	 H13 	2780	5.08	37575.4	4	1	2.54	394
 Q6PGJ8 	 minor histocompatibility antigen H13 isoform 3 	 H13 	3006	3.18	9985.7	2	1	5.36	224
 Q9D824 	 pre-mRNA 3'-end-processing factor FIP1 isoform 1 	 Fip1l1 	910	24.46	91495.6	4	4	9.81	581
 P42208 	 septin-2 isoform a 	 Sept2 	730	29.25	159012.8	9	5	18.56	361
 Q9CRD0 	 OCIA domain-containing protein 1 isoform 3 	 Ociad1 	1984	9.19	50494.3	6	2	17.46	189
 P35545 	 40S ribosomal protein S30 precursor 	 Fau 	2425	6.68	52036.3	3	1	7.52	133
 P10852 	 4F2 cell-surface antigen heavy chain isoform a 	 Slc3a2 	824	26.70	95149.9	6	5	10.80	565
 Q9JLF6 	 protein-glutamine gamma-glutamyltransferase K 	 Tgm1 	2768	5.15	25568.0	1	1	1.96	815
 O55222 	 integrin-linked protein kinase 	 Ilk 	2789	5.00	15981.1	2	1	2.21	452
 Q501J7 	 phosphatase and actin regulator 4 isoform 2 	 Phactr4 	1923	9.65	41831.6	3	1	3.00	667
 Q8C854 	 myelin expression factor 2 isoform 1 	 Myef2 	1500	14.49	75044.6	11	3	6.77	591
 Q99J99 	 3-mercaptopyruvate sulfurtransferase 	 Mpst 	1415	15.87	75890.6	7	3	18.52	297
 Q9Z0M6 	 CD97 antigen isoform 2 precursor 	 Adgre5 	1451	15.36	108114.8	8	4	8.01	724
 Q9JI75 	 ribosyldihydronicotinamide dehydrogenase 	 Nqo2 	1247	18.25	28226.5	5	3	19.91	231
 P20029 	 78 kDa glucose-regulated protein precursor 	 Hspa5 	35	128.38	1448991.1	93	22	39.69	655
 Q3UDK1 	 TRAF-type zinc finger domain-containing protein 1 isoform 1 	 Trafd1 	2187	7.78	51197.6	5	1	3.62	580
 O35711 	 liprin-beta-2 isoform 2 	 Ppfibp2 	2579	6.05	5292.4	1	1	1.99	904
 Q8C8L6 	 poly 	 Parp10 	2293	7.26	62835.5	3	2	3.02	960
 Q9DC40 	 telomere length regulation protein TEL2 homolog 	 Telo2 	3038	2.83	54356.1	3	2	3.57	840
 Q02819 	 nucleobindin-1 isoform 1 precursor 	 Nucb1 	243	58.75	433883.1	27	14	37.04	459
 P35279 	 ras-related protein Rab-6A isoform 1 	 Rab6a 	1713	12.16	29289.3	4	2	11.06	208
 Q3UUG6 	 TBC1 domain family member 24 isoform a 	 Tbc1d24 	2574	6.06	36627.4	2	1	2.67	561
 Q8R574 	 phosphoribosyl pyrophosphate synthase-associated protein 2 isoform 	 Prpsap2 	1614	13.35	51577.1	4	2	7.32	369
 Q9JI90 	 E3 ubiquitin-protein ligase RNF14 isoform a 	 Rnf14 	2630	5.82	25061.0	3	3	7.01	485
 Q8BXL7 	 ADP-ribosylation factor-related protein 1 isoform 1 	 Arfrp1 	3188	1.76	21600.9	2	2	12.94	201
 Q99K28 	 ADP-ribosylation factor GTPase-activating protein 2 isoform 1 	 Arfgap2 	1745	11.72	88090.1	4	4	9.18	534
 P45878 	 peptidyl-prolyl cis-trans isomerase FKBP2 precursor 	 Fkbp2 	2802	4.91	45920.7	2	1	8.57	140
 Q9DCG9 	 multifunctional methyltransferase subunit TRM112-like protein 	 Trmt112 	1424	15.75	227317.9	11	3	37.60	125
 Q6A058 	 armadillo repeat-containing X-linked protein 2 	 Armcx2 	1930	9.56	18254.7	3	2	5.48	784
 Q9EP71 	 ankycorbin 	 Rai14 	857	25.56	95679.6	8	7	8.68	979
 O89086 	 RNA-binding protein 3 isoform 2 	 Rbm3 	1137	20.10	169496.9	18	3	26.14	153
 Q80YQ2 	 mediator of RNA polymerase II transcription subunit 23 isoform 1 	 Med23 	3095	2.27	9013.7	2	2	1.45	1376
 P51807 	 dynein light chain Tctex-type 1F isoform 1 	 Dynlt1f 	2388	6.84	52877.8	4	1	14.16	113
 Q6NZA9 	 transcription initiation factor TFIID subunit 9B isoform 1 	 Taf9b 	3111	2.11	17292.7	2	2	6.83	293
 Q9D0M5 	" dynein light chain 2, cytoplasmic "	 Dynll2 	2617	5.87	49832.2	5	1	12.36	89
 O88559 	 menin isoform a 	 Men1 	2338	7.05	8111.8	2	1	2.43	617
 O88520 	 leucine-rich repeat protein SHOC-2 	 Shoc2 	2365	6.95	39645.2	2	1	3.09	582
 Q9EQG7 	 ectonucleotide pyrophosphatase/phosphodiesterase family member 5 	 Enpp5 	1295	17.62	111628.9	9	5	12.16	477
 Q9D920 	 loss of heterozygosity 12 chromosomal region 1 protein homolog 	 Borcs5 	2693	5.53	24221.4	2	1	6.12	196
 Q8QZZ7 	 EKC/KEOPS complex subunit Tprkb 	 Tprkb 	2938	3.71	5096.3	1	1	14.86	175
 Q9D0F3 	 protein ERGIC-53 precursor 	 Lman1 	1880	10.16	38885.1	4	3	8.90	517
 Q9DCT6 	 chromatin complexes subunit BAP18 isoform 1 	 0610010K14Rik 	922	24.26	88057.6	5	3	25.65	191
 A7UAK5 	" 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 isoform 2 "	 Pfkfb3 	3021	3.05	3197.8	1	1	2.70	555
 O09044 	 synaptosomal-associated protein 23 isoform a 	 Snap23 	675	31.56	182640.4	12	5	37.56	221
 Q8R0P4 	 mth938 domain-containing protein isoform 1 	 Aamdc 	1991	9.14	70729.4	6	2	14.67	150
 Q03958 	 prefoldin subunit 6 	 Pfdn6 	1034	21.99	81056.8	6	4	34.65	127
 J3QN89 	 angio-associated migratory cell protein isoform 1 	 Aamp 	2447	6.58	54291.4	7	2	5.96	436
 Q99KV1 	 dnaJ homolog subfamily B member 11 precursor 	 Dnajb11 	2392	6.82	17410.2	1	1	4.47	358
 Q61712 	 dnaJ homolog subfamily C member 1 precursor 	 Dnajc1 	2588	5.99	7127.8	1	1	1.99	552
 Q8CI51 	 PDZ and LIM domain protein 5 isoform ENH1e 	 Pdlim5 	2513	6.31	71536.5	8	4	9.93	614
 P62313 	 U6 snRNA-associated Sm-like protein LSm6 	 Lsm6 	2055	8.64	114807.9	9	3	32.50	80
 Q3U1F9 	 phosphoprotein associated with glycosphingolipid-enriched 	 Pag1 	3141	1.99	2412.7	1	1	4.20	429
 P62806 	 histone H4 	 Hist1h4m 	398	44.41	980456.7	47	11	65.05	103
 Q66JX5 	 FGFR1 oncogene partner isoform 1 	 Fgfr1op 	2725	5.37	17875.9	3	2	9.27	399
 O88487 	 cytoplasmic dynein 1 intermediate chain 2 isoform 2 	 Dync1i2 	1398	16.08	88484.1	6	4	11.08	650
 Q9JJA4 	 ribosome biogenesis protein WDR12 	 Wdr12 	737	29.08	246529.9	17	5	15.60	423
 Q9JIM1 	 equilibrative nucleoside transporter 1 isoform 1 	 Slc29a1 	3155	1.89	30950.6	2	2	6.09	460
 Q58A65 	 C-Jun-amino-terminal kinase-interacting protein 4 isoform 6 	 Spag9 	3154	1.90	28002.3	4	2	1.97	1320
 Q9DCZ4 	 MICOS complex subunit Mic26 isoform 2 	 Apoo 	2361	6.96	28875.0	1	1	7.08	212
 P70268 	 serine/threonine-protein kinase N1 isoform 1 	 Pkn1 	3212	1.69	14095.7	4	2	2.31	951
 D3Z4S3 	 putative peptidyl-tRNA hydrolase PTRHD1 	 Ptrhd1 	2846	4.47	11159.9	1	1	8.57	140
 P26638 	" serine--tRNA ligase, cytoplasmic isoform 2 "	 Sars 	1124	20.36	105688.6	8	6	14.65	512
 Q8BJS4 	 SUN domain-containing protein 2 isoform 1 	 Sun2 	447	41.80	165565.5	8	6	11.35	731
 Q8VCF0 	 mitochondrial antiviral-signaling protein isoform 1 	 Mavs 	2664	5.64	17747.9	2	1	2.58	503
 Q8CJ53 	 cdc42-interacting protein 4 isoform 1 	 Trip10 	2894	4.06	47629.0	4	4	9.12	603
 Q91VM5 	" RNA binding motif protein, X-linked-like-1 "	 Rbmxl1 	1354	16.60	110588.2	8	5	14.69	388
 P62900 	 60S ribosomal protein L31 	 Rpl31 	1313	17.31	370351.2	18	5	39.20	125
 Q80VP1 	 epsin-1 	 Epn1 	2496	6.38	47306.6	5	2	6.09	575
 Q5SQX6 	 cytoplasmic FMR1-interacting protein 2 	 Cyfip2 	690	30.87	166225.2	16	7	6.94	1253
 Q62432 	 mothers against decapentaplegic homolog 2 isoform 1 	 Smad2 	1954	9.41	57997.3	4	1	2.78	467
 Q99K48 	 non-POU domain-containing octamer-binding protein 	 Nono 	2540	6.21	111446.3	4	2	4.86	473
 Q7M6Y3 	 phosphatidylinositol-binding clathrin assembly protein isoform 2 	 Picalm 	2012	8.94	124980.8	5	3	6.87	655
 A0A0A0MQA3 	 alpha-1-antitrypsin 1-1 isoform 2 	 Serpina1a 	2045	8.71	23091.9	2	2	6.65	436
 Q9D6Y7 	 mitochondrial peptide methionine sulfoxide reductase isoform 1 	 Msra 	985	22.80	85234.5	7	4	21.03	233
 Q9D906 	 ubiquitin-like modifier-activating enzyme ATG7 isoform 1 	 Atg7 	1523	14.28	63053.8	5	3	5.13	741
