UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 D3Z7P3 	" glutaminase kidney isoform, mitochondrial isoform 1 "	 Gls 	3159	5.82	19761.7	2	1	2.82	674
 Q7TMY7 	 importin-8 	 Ipo8 	2563	8.04	28354.7	3	1	1.78	1010
 Q8BHT6 	" beta-1,3-glucosyltransferase precursor "	 B3glct 	3344	4.88	16801.6	2	1	2.66	489
 Q78T54 	 vacuolar ATPase assembly integral membrane protein Vma21 isoform 2 	 Vma21 	3718	1.73	15325.4	1	1	11.88	101
 B2RXR6 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd44 	3514	3.44	13004.2	1	1	1.31	993
 P30282 	 G1/S-specific cyclin-D3 	 Ccnd3 	2842	7.09	29754.3	3	1	7.19	292
 Q5M8N4 	 epimerase family protein SDR39U1 	 Sdr39u1 	3209	5.62	37914.4	1	1	4.78	293
 P0C0A3 	 charged multivesicular body protein 6 	 Chmp6 	2946	6.76	20960.5	1	1	6.50	200
 O08992 	 syntenin-1 isoform 1 	 Sdcbp 	3053	6.34	22890.0	1	1	3.68	299
 Q61990 	 poly(rC)-binding protein 2 isoform 3 	 Pcbp2 	2396	8.76	26643.9	3	1	8.76	331
 Q32NZ6 	 transmembrane channel-like protein 5 isoform a 	 Tmc5 	3295	5.13	18500.9	1	1	1.34	967
 Q3UWL8 	 prefoldin subunit 4 isoform 1 	 Pfdn4 	2672	7.69	39916.7	2	1	11.19	134
 Q9D103 	 interferon-induced transmembrane protein 1 	 Ifitm1 	2418	8.65	18593.2	1	1	15.09	106
 P61804 	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase 	 Dad1 	2830	7.13	21202.0	1	1	10.62	113
 Q6Q783 	 histone-lysine N-methyltransferase KMT5C 	 Suv420h2 	3326	4.98	4620.2	1	1	5.56	468
 Q91W67 	 ubiquitin-like protein 7 	 Ubl7 	3241	5.44	19386.1	2	1	2.63	380
 Q61749 	 translation initiation factor eIF-2B subunit delta isoform 1 	 Eif2b4 	3567	3.01	3869.8	1	1	2.76	544
 L7N466 	" 5, 10-methenyltetrahydrofolate synthetase-like "	 Mthfsl 	2863	7.01	23195.4	1	1	5.91	203
 Q61411 	 GTPase HRas isoform 1 	 Hras 	3595	2.71	16421.3	1	1	7.94	189
 O55142 	 60S ribosomal protein L35a 	 Rpl35a 	3634	2.43	37522.0	5	1	14.55	110
 Q9QY24 	 Z-DNA-binding protein 1 isoform 2 	 Zbp1 	2572	8.00	19738.8	1	1	6.95	187
 Q5FWK3 	 rho GTPase-activating protein 1 isoform 1 	 Arhgap1 	3075	6.25	65269.4	5	1	3.76	479
 Q9QZQ8 	 core histone macro-H2A.1 isoform 3 	 H2afy 	3531	3.31	17032.6	1	1	9.76	369
 P35545 	 40S ribosomal protein S30 precursor 	 Fau 	2934	6.79	59696.5	3	1	7.52	133
 Q9JLF6 	 protein-glutamine gamma-glutamyltransferase K 	 Tgm1 	3304	5.10	40152.4	1	1	1.96	815
 Q3UDA4 	 SWI/SNF-related matrix-associated actin-dependent regulator of 	 Smarcb1 	3561	3.06	26425.6	1	1	5.59	376
 Q8BGB7 	 enolase-phosphatase E1 	 Enoph1 	3203	5.64	80918.4	2	1	5.06	257
 Q9QZX7 	 serine racemase 	 Srr 	2373	8.91	20115.0	3	1	4.72	339
 Q3UMQ8 	 H/ACA ribonucleoprotein complex non-core subunit NAF1 	 Naf1 	2955	6.71	17241.3	1	1	1.68	597
 Q8C8L6 	 poly 	 Parp10 	2354	9.07	47502.3	2	1	1.98	960
 Q9D162 	 coiled-coil domain-containing protein 167 isoform 1 	 Ccdc167 	3370	4.68	6263.3	1	1	10.58	104
 P97454 	 mothers against decapentaplegic homolog 5 	 Smad5 	2309	9.48	15317.2	2	1	2.80	465
 P68181 	 cAMP-dependent protein kinase catalytic subunit beta isoform 4 	 Prkacb 	3579	2.88	57092.6	5	1	2.26	398
 E9Q0Y4 	 signal-induced proliferation-associated protein 1 	 Sipa1 	3517	3.43	1572.4	1	1	2.12	1038
 Q9JI90 	 E3 ubiquitin-protein ligase RNF14 isoform a 	 Rnf14 	3174	5.77	19965.0	2	1	2.06	485
 Q99K51 	 plastin-3 	 Pls3 	3663	2.19	39873.3	2	1	2.22	630
 Q8K1E0 	 syntaxin-5 	 Stx5a 	2680	7.66	22027.3	1	1	5.07	355
 Q9D902 	 general transcription factor IIE subunit 2 	 Gtf2e2 	3037	6.39	9236.7	1	1	4.45	292
 Q4FJU9 	 transmembrane protein 40 isoform a 	 Tmem40 	3215	5.59	9410.5	2	1	9.78	225
 P50295 	 arylamine N-acetyltransferase 2 	 Nat2 	2952	6.71	20026.3	2	1	5.86	290
 Q8QZZ7 	 EKC/KEOPS complex subunit Tprkb 	 Tprkb 	2549	8.11	19675.6	1	1	14.86	175
 Q9D842 	 aprataxin and PNK-like factor isoform 1 	 Aplf 	3154	5.84	29163.9	4	1	2.61	499
 Q9DAS9 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 	 Gng12 	2829	7.13	14025.2	2	1	19.44	72
 Q9WUR9 	" adenylate kinase 4, mitochondrial "	 Ak4 	3589	2.78	3960.0	2	1	4.93	223
 Q9CPR5 	" 39S ribosomal protein L15, mitochondrial isoform 1 precursor "	 Mrpl15 	3545	3.17	12424.5	1	1	3.39	295
 Q3U1F9 	 phosphoprotein associated with glycosphingolipid-enriched 	 Pag1 	2493	8.34	25372.0	2	1	4.20	429
 P62484 	 abl interactor 2 isoform 1 	 Abi2 	2859	7.03	66929.0	4	1	3.08	487
 P83741 	 serine/threonine-protein kinase WNK1 isoform 5 	 Wnk1 	3184	5.73	5840.5	1	1	0.38	2635
 Q9JIM1 	 equilibrative nucleoside transporter 1 isoform 1 	 Slc29a1 	3308	5.09	41599.0	2	1	2.61	460
 Q9ER67 	 melanoma-associated antigen D2 	 Maged2 	3528	3.34	9253.0	1	1	4.71	616
 Q9WUU8 	 TNFAIP3-interacting protein 1 isoform 2 	 Tnip1 	3124	5.98	2477.8	1	1	1.85	594
 P70268 	 serine/threonine-protein kinase N1 isoform 1 	 Pkn1 	3204	5.64	24454.3	5	1	1.05	951
 D3Z4S3 	 putative peptidyl-tRNA hydrolase PTRHD1 	 Ptrhd1 	3080	6.23	12027.8	1	1	8.57	140
 A2AB59 	 rho GTPase-activating protein 27 isoform 1 	 Arhgap27 	3494	3.54	19400.2	1	1	1.27	869
 Q8VCF0 	 mitochondrial antiviral-signaling protein isoform 1 	 Mavs 	3262	5.34	60797.8	5	1	2.58	503
 Q3UBZ5 	 MIF4G domain-containing protein isoform 1 	 Mif4gd 	3486	3.61	13422.3	1	1	5.86	222
 Q9DCJ1 	 target of rapamycin complex subunit LST8 isoform 1 	 Mlst8 	2907	6.89	10818.4	2	1	5.52	326
 Q9JKP5 	 muscleblind-like protein 1 isoform 2 	 Mbnl1 	2341	9.16	19236.2	1	1	9.68	341
 Q8R1G6 	 PDZ and LIM domain protein 2 	 Pdlim2 	3036	6.39	45677.9	3	1	4.01	349
 Q91XE8 	 transmembrane protein 205 isoform 2 	 Tmem205 	3206	5.63	31489.1	1	1	8.99	189
 P52480 	 pyruvate kinase PKM isoform M1 	 Pkm 	3529	3.31	21305.4	2	1	1.51	531
 P60904 	 dnaJ homolog subfamily C member 5 	 Dnajc5 	3182	5.74	26770.4	2	1	7.07	198
 Q8BSP2 	 condensin-2 complex subunit H2 isoform c 	 Ncaph2 	2740	7.45	21369.6	1	1	3.29	608
 O35226 	 26S proteasome non-ATPase regulatory subunit 4 isoform 1 	 Psmd4 	2171	11.03	28638.7	1	1	7.39	379
 P57776 	 elongation factor 1-delta isoform b 	 Eef1d 	2158	11.21	29791.8	1	1	8.54	281
 Q3TEA8 	 heterochromatin protein 1-binding protein 3 isoform 5 	 Hp1bp3 	2711	7.54	20169.5	1	1	5.18	541
 Q8K0L9 	 zinc finger and BTB domain-containing protein 20 isoform L 	 Zbtb20 	3144	5.89	10560.0	1	1	1.62	741
 Q922J9 	 fatty acyl-CoA reductase 1 isoform 2 	 Far1 	3340	4.89	13997.8	1	1	2.33	515
 Q80XQ2 	 TBC1 domain family member 5 isoform b 	 Tbc1d5 	2509	8.25	15300.7	1	1	1.47	815
 Q8R2K1 	 fucose mutarotase isoform 2 	 Fuom 	2708	7.55	19175.2	2	1	7.45	161
 Q8K1I7 	 WAS/WASL-interacting protein family member 1 	 Wipf1 	3629	2.47	8831.8	1	1	2.23	493
 Q8C1M2 	 zinc finger protein 428 isoform a 	 Zfp428 	3402	4.44	20644.8	1	1	8.99	189
 Q8BKH7 	 target of rapamycin complex 2 subunit MAPKAP1 isoform a 	 Mapkap1 	2970	6.66	28295.2	2	1	2.68	522
 P54726 	 UV excision repair protein RAD23 homolog A isoform 1 	 Rad23a 	2348	9.12	41216.5	1	1	4.68	363
 P61979 	 heterogeneous nuclear ribonucleoprotein K isoform 4 	 Hnrnpk 	2929	6.81	17060.5	1	1	2.73	439
 Q60772 	 cyclin-dependent kinase 4 inhibitor C 	 Cdkn2c 	2467	8.45	33889.5	2	1	7.74	168
 Q9Z172 	 small ubiquitin-related modifier 3 isoform 4 	 Sumo3 	2558	8.07	381011.5	10	1	10.62	113
 Q61112 	 45 kDa calcium-binding protein isoform 1 precursor 	 Sdf4 	3067	6.29	16110.7	1	1	2.77	361
 P50096 	 inosine-5'-monophosphate dehydrogenase 1 isoform 1 	 Impdh1 	3404	4.42	2491.9	1	1	2.27	572
 A0A286YDU3 	 AP-3 complex subunit sigma-1 isoform 2 	 Ap3s1 	3063	6.31	22392.9	1	1	9.26	162
 Q60866 	 phosphotriesterase-related protein isoform 1 	 Pter 	2401	8.73	30473.9	1	1	4.16	361
 Q9D6K5 	 Synj2bp-cox16 protein isoform 2 	 Synj2bp-cox16 	3141	5.90	27969.3	1	1	7.84	153
 Q9D2Y4 	 mixed lineage kinase domain-like protein isoform 1 	 Mlkl 	2451	8.52	31020.0	2	1	2.97	472
 Q8BVU0 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch3 	2317	9.35	22265.8	2	1	2.51	796
 Q6PGH1 	 protein BUD31 homolog isoform 1 	 Bud31 	3515	3.44	26566.2	1	1	6.94	144
 P49446 	 receptor-type tyrosine-protein phosphatase epsilon isoform a 	 Ptpre 	3040	6.37	18548.6	4	1	1.67	719
 P11438 	 lysosome-associated membrane glycoprotein 1 isoform 1 precursor 	 Lamp1 	2980	6.62	35354.0	2	1	2.95	407
 O35405 	 phospholipase D3 	 Pld3 	3049	6.35	49515.1	3	1	2.46	488
 P47915 	 60S ribosomal protein L29 	 Rpl29 	3673	2.13	18156.1	4	1	5.00	160
 P48410 	 ATP-binding cassette sub-family D member 1 	 Abcd1 	3079	6.23	36125.3	4	1	2.72	736
 O88512 	 AP-1 complex subunit gamma-like 2 isoform 1 	 Ap1g2 	2495	8.33	18864.3	3	1	2.65	791
 P61967 	 AP-1 complex subunit sigma-1A 	 Ap1s1 	3129	5.96	27362.3	3	1	10.13	158
 Q02013 	 aquaporin-1 	 Aqp1 	2538	8.13	26295.5	2	1	7.43	269
 P84084 	 ADP-ribosylation factor 5 	 Arf5 	3146	5.88	16635.5	1	1	8.33	180
 P81269 	 cyclic AMP-dependent transcription factor ATF-1 	 Atf1 	2439	8.58	26752.9	1	1	9.67	269
 Q61361 	 brevican core protein isoform 1 precursor 	 Bcan 	3741	1.58	26593.9	3	1	1.13	883
 Q9WUZ9 	 ectonucleoside triphosphate diphosphohydrolase 5 isoform a 	 Entpd5 	2828	7.14	39485.9	2	1	3.10	452
 O55229 	 choline/ethanolamine kinase 	 Chkb 	2530	8.16	21178.7	2	1	4.82	394
 P63254 	 cysteine-rich protein 1 	 Crip1 	2791	7.25	64317.2	5	1	19.48	77
 P12399 	 protein CTLA-2-alpha isoform a precursor 	 Ctla2a 	2512	8.24	15139.0	1	1	13.87	137
 G3X8R0 	 receptor expression-enhancing protein 5 	 Reep5 	3697	1.88	10536.7	3	1	4.76	189
 P70245 	" 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase "	 Ebp 	3128	5.97	26285.8	1	1	5.65	230
 Q05512 	 serine/threonine-protein kinase MARK2 isoform 1 	 Mark2 	2811	7.18	16957.8	2	1	2.19	776
 O08917 	 flotillin-1 	 Flot1 	3015	6.49	29969.3	2	1	3.97	428
 P10922 	 histone H1.0 	 H1f0 	2138	11.45	414135.1	13	1	6.70	194
 B8JJM5 	 complement factor B isoform 1 precursor 	 Cfb 	3230	5.49	16723.4	1	1	2.23	763
 P18608 	 non-histone chromosomal protein HMG-14 	 Hmgn1 	2137	11.46	38101.5	3	1	31.25	96
 P38532 	 heat shock factor protein 1 	 Hsf1 	3319	5.02	15982.3	2	1	1.79	503
 Q62469 	 integrin alpha-2 precursor 	 Itga2 	3249	5.42	14665.3	1	1	1.70	1178
 O35671 	 integrin beta-1-binding protein 1 	 Itgb1bp1 	3114	6.04	38904.3	3	1	7.50	200
 O89051 	 integral membrane protein 2B 	 Itm2b 	2629	7.81	43451.1	2	1	6.02	266
 O09043 	 napsin-A precursor 	 Napsa 	2767	7.33	19236.3	3	1	4.30	419
 P97471 	 mothers against decapentaplegic homolog 4 	 Smad4 	3687	2.00	5469.4	1	1	4.17	551
 O54782 	 epididymis-specific alpha-mannosidase precursor 	 Man2b2 	2953	6.71	17212.4	1	1	1.38	1018
 P26187 	 methylated-DNA--protein-cysteine methyltransferase 	 Mgmt 	2626	7.82	33103.0	2	1	8.06	211
 Q8C5D8 	 E3 SUMO-protein ligase PIAS2 isoform 1 	 Pias2 	2492	8.35	74371.7	4	1	2.42	621
 P02798 	 metallothionein-2 	 Mt2 	3641	2.36	1270.0	1	1	13.11	61
 P29595 	 NEDD8 precursor 	 Nedd8 	2786	7.26	37085.9	2	1	13.58	81
 Q61249 	 immunoglobulin-binding protein 1 	 Igbp1 	2957	6.69	21402.3	2	1	4.12	340
 Q62084 	 protein phosphatase 1 regulatory subunit 14B 	 Ppp1r14b 	2074	12.23	104033.4	4	1	17.69	147
 P49443 	 protein phosphatase 1A 	 Ppm1a 	3290	5.17	45457.6	1	1	3.14	382
 P51175 	 protoporphyrinogen oxidase 	 Ppox 	2434	8.59	39454.9	2	1	5.03	477
 Q04207 	 transcription factor p65 	 Rela 	3604	2.66	3775.8	1	1	2.91	549
 P48377 	 MHC class II regulatory factor RFX1 	 Rfx1 	3016	6.49	40545.8	3	1	1.35	963
 P61255 	 60S ribosomal protein L26 	 Rpl26 	3559	3.08	68571.6	3	1	6.21	145
 P97304 	 DNA-directed RNA polymerases I and III subunit RPAC2 isoform 1 	 Polr1d 	3556	3.12	5127.8	1	1	13.53	133
 P47809 	 dual specificity mitogen-activated protein kinase kinase 4 isoform 	 Map2k4 	2315	9.39	31547.0	1	1	4.03	397
 Q61387 	" cytochrome c oxidase subunit 7A-related protein, mitochondrial "	 Cox7a2l 	3436	4.12	30119.2	2	1	11.71	111
 P70452 	 syntaxin-4 	 Stx4a 	3181	5.74	14616.9	1	1	3.69	298
 P63271 	 transcription elongation factor SPT4-A 	 Supt4a 	3301	5.11	20429.0	1	1	7.69	117
 P52483 	 ubiquitin-conjugating enzyme E2 E3 	 Ube2e3 	3169	5.79	86773.7	2	1	8.70	207
 P62257 	 ubiquitin-conjugating enzyme E2 H isoform 1 	 Ube2h 	3115	6.04	57544.7	3	1	8.20	183
 O88878 	 AN1-type zinc finger protein 5 	 Zfand5 	2529	8.17	21570.4	1	1	8.45	213
 P63260 	" actin, cytoplasmic 2 isoform 1 "	 Actg1 	2277	9.84	162724.6	5	1	4.53	375
 P04627 	 serine/threonine-protein kinase A-Raf isoform 1 	 Araf 	2649	7.76	28661.2	2	1	2.48	604
 Q921K9 	 B-cell CLL/lymphoma 7 protein family member B 	 Bcl7b 	3046	6.35	49464.8	7	1	11.39	202
 P18572 	 basigin isoform 1 precursor 	 Bsg 	2860	7.02	40308.8	2	1	3.34	389
 P51943 	 cyclin-A2 	 Ccna2 	3248	5.42	35376.0	2	1	3.55	422
 Q3U3M5 	 cyclin-K 	 Ccnk 	3254	5.40	15369.9	2	1	3.26	582
 P30285 	 cyclin-dependent kinase 4 	 Cdk4 	2852	7.05	11409.3	1	1	5.61	303
 P46414 	 cyclin-dependent kinase inhibitor 1B 	 Cdkn1b 	3534	3.29	3546.3	1	1	10.15	197
 O88843 	 death domain-containing protein CRADD 	 Cradd 	3497	3.52	10546.6	1	1	8.54	199
 P21460 	 cystatin-C precursor 	 Cst3 	3366	4.69	21915.4	1	1	7.86	140
 P06797 	 cathepsin L1 preproprotein 	 Ctsl 	2917	6.84	22551.8	3	1	4.79	334
 Q9Z0H8 	 CAP-Gly domain-containing linker protein 2 isoform a 	 Clip2 	2679	7.66	29497.9	3	1	1.34	1047
 O70152 	 dolichol-phosphate mannosyltransferase subunit 1 isoform 1 	 Dpm1 	3555	3.12	16052.9	1	1	4.23	260
 P70445 	 eukaryotic translation initiation factor 4E-binding protein 2 	 Eif4ebp2 	2203	10.66	16939.0	1	1	25.83	120
 Q9R226 	" KH domain-containing, RNA-binding, signal transduction-associated "	 Khdrbs3 	2891	6.94	31852.0	2	1	3.47	346
 P97480 	 eyes absent homolog 3 isoform 2 	 Eya3 	3020	6.46	24481.1	4	1	3.53	510
 P19221 	 prothrombin preproprotein 	 F2 	3412	4.35	23440.6	1	1	1.78	618
 Q61160 	 FAS-associated death domain protein 	 Fadd 	3195	5.68	20040.6	1	1	8.29	205
 P35505 	 fumarylacetoacetase 	 Fah 	2365	8.96	41865.1	2	1	3.82	419
 Q9Z0S9 	 prenylated Rab acceptor protein 1 	 Rabac1 	2398	8.75	12522.0	1	1	8.11	185
 Q9Z0L8 	 gamma-glutamyl hydrolase precursor 	 Ggh 	3296	5.13	29236.2	2	1	3.79	317
 Q60648 	 ganglioside GM2 activator precursor 	 Gm2a 	2235	10.45	27328.7	1	1	11.40	193
 P24472 	 glutathione S-transferase A4 	 Gsta4 	2733	7.49	85915.0	4	1	4.50	222
 P48774 	 glutathione S-transferase Mu 5 	 Gstm5 	2835	7.11	29385.8	2	1	4.02	224
 P14429 	" H-2 class I histocompatibility antigen, Q7 alpha chain isoform 1 "	 H2-Q7 	3192	5.69	35967.4	2	1	3.89	334
 P06339 	" H-2 class I histocompatibility antigen, D-37 alpha chain precursor "	 H2-T23 	3172	5.78	16848.3	1	1	3.64	357
 P27661 	 histone H2AX 	 H2afx 	2060	12.37	200733.3	8	1	16.08	143
 Q9Z2E1 	 methyl-CpG-binding domain protein 2 isoform 1 	 Mbd2 	3212	5.61	9202.7	1	1	3.38	414
 O70145 	 neutrophil cytosol factor 2 	 Ncf2 	3585	2.83	5579.5	1	1	2.67	525
 Q9CQ75 	 NADH dehydrogenase 	 Ndufa2 	2600	7.88	89191.9	2	1	14.14	99
 P23708 	 nuclear transcription factor Y subunit alpha isoform b 	 Nfya 	3495	3.53	31884.7	3	1	5.97	318
 Q3TMF4 	 GTPase NRas precursor 	 Nras 	2547	8.11	19431.8	1	1	7.94	189
 P25425 	" POU domain, class 2, transcription factor 1 isoform A "	 Pou2f1 	2416	8.66	14615.0	1	1	2.27	793
 Q64695 	 endothelial protein C receptor precursor 	 Procr 	3546	3.17	22253.4	1	1	5.37	242
 Q08761 	 vitamin K-dependent protein S preproprotein 	 Pros1 	3450	3.91	8316.6	2	1	1.19	675
 P70195 	 proteasome subunit beta type-7 precursor 	 Psmb7 	2736	7.48	32498.4	1	1	6.86	277
 O35295 	 transcriptional activator protein Pur-beta 	 Purb 	3306	5.09	98316.6	8	1	6.48	324
 Q08297 	 DNA repair protein RAD51 homolog 1 	 Rad51 	3603	2.66	13601.5	1	1	3.54	339
 Q9QUG9 	 RAS guanyl-releasing protein 2 	 Rasgrp2 	2910	6.88	3295.5	1	1	1.97	608
 O35972 	" 39S ribosomal protein L23, mitochondrial "	 Mrpl23 	3414	4.34	12700.9	1	1	8.90	146
 Q3TYI2 	 DNA-directed RNA polymerase II subunit RPB11 	 Polr2j 	3048	6.35	23682.1	3	1	9.40	117
 Q5U5Q9 	 BRCA1-A complex subunit RAP80 isoform 1 	 Uimc1 	3257	5.39	25493.5	1	1	2.75	727
 P07091 	 protein S100-A4 	 S100a4 	3235	5.46	11186.2	1	1	16.83	101
 P14069 	 protein S100-A6 	 S100a6 	2794	7.25	38992.4	1	1	28.09	89
 P17809 	" solute carrier family 2, facilitated glucose transporter member 1 "	 Slc2a1 	3409	4.36	38872.7	1	1	3.05	492
 Q62241 	 U1 small nuclear ribonucleoprotein C 	 Snrpc 	2454	8.51	87965.7	3	1	11.32	159
 Q60770 	 syntaxin-binding protein 3 	 Stxbp3 	2594	7.93	8145.1	1	1	2.20	592
 P52875 	 transmembrane protein 165 precursor 	 Tmem165 	3058	6.32	30243.5	1	1	5.57	323
 P68369 	 tubulin alpha-1A chain 	 Tuba1a 	2644	7.77	34907.9	2	1	2.88	451
 Q9WUD8 	 fas apoptotic inhibitory molecule 1 Faim-S 	 Faim 	3157	5.83	31837.6	1	1	9.50	179
 Q9Z0F4 	 calcium and integrin-binding protein 1 isoform 1 	 Cib1 	2993	6.58	11299.5	1	1	6.81	191
 Q8R0J2 	 mannose-P-dolichol utilization defect 1 protein isoform 1 	 Mpdu1 	2703	7.56	9284.7	1	1	4.45	247
 Q9R060 	 cytosolic Fe-S cluster assembly factor NUBP1 	 Nubp1 	3423	4.25	23699.1	2	1	5.62	320
 Q9R061 	 cytosolic Fe-S cluster assembly factor NUBP2 	 Nubp2 	2555	8.09	25291.9	1	1	6.55	275
 Q91VE0 	 long-chain fatty acid transport protein 4 	 Slc27a4 	3442	4.03	3390.4	1	1	2.02	643
 Q3TMU8 	 dihydropyrimidinase-related protein 4 	 Dpysl4 	3264	5.33	60978.1	3	1	2.80	572
 O55137 	 acyl-coenzyme A thioesterase 1 	 Acot1 	3385	4.55	20019.8	2	1	2.86	419
 Q9R0B7 	 zinc finger protein 346 	 Zfp346 	2299	9.65	15607.3	1	1	6.12	294
 Q60996 	 serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit 	 Ppp2r5c 	3626	2.48	58955.8	3	1	1.91	524
 P29699 	 alpha-2-HS-glycoprotein isoform 1 precursor 	 Ahsg 	3347	4.84	53658.8	3	1	2.03	345
 P53996 	 cellular nucleic acid-binding protein isoform 1 	 Cnbp 	2536	8.14	10168.8	1	1	8.43	178
 P47856 	 glutamine--fructose-6-phosphate aminotransferase 	 Gfpt1 	3441	4.04	8088.1	2	1	2.35	681
 P29387 	 guanine nucleotide-binding protein subunit beta-4 	 Gnb4 	3286	5.19	4088.9	1	1	3.53	340
 Q6GSS7 	 histone H2A type 2-A 	 Hist2h2aa1 	2190	10.81	148116.5	3	1	22.31	130
 P14602 	 heat shock protein beta-1 	 Hspb1 	2817	7.16	35350.3	2	1	7.66	209
 P55302 	 alpha-2-macroglobulin receptor-associated protein precursor 	 Lrpap1 	2837	7.11	40127.3	3	1	3.61	360
 P09925 	 surfeit locus protein 1 isoform 1 	 Surf1 	2511	8.24	20686.1	3	1	4.58	306
 O08641 	 SH3 domain-containing YSC84-like protein 1 isoform 1 	 Sh3yl1 	3630	2.46	51234.9	4	1	3.24	340
 O55013 	 trafficking protein particle complex subunit 3 	 Trappc3 	3348	4.83	15251.6	1	1	4.44	180
 Q9R0M4 	 podocalyxin precursor 	 Podxl 	2797	7.24	25617.7	1	1	4.17	503
 Q9R099 	 transducin beta-like protein 2 precursor 	 Tbl2 	2615	7.86	29000.9	2	1	2.94	442
 Q9JLI0 	" aldo-keto reductase family 1, member C12 "	 Akr1c12 	3560	3.06	14153.3	2	1	5.88	323
 Q9Z223 	 molybdopterin synthase sulfur carrier subunit isoform Mocs2A 	 Mocs2 	2809	7.18	19386.9	2	1	11.36	88
 O08848 	 60 kDa SS-A/Ro ribonucleoprotein 	 Trove2 	3752	1.56	9902.8	1	1	2.04	538
 O88986 	" 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial isoform a "	 Gcat 	2752	7.39	5790.4	1	1	5.05	416
 Q8VD12 	 zinc finger protein 385A 	 Zfp385a 	3298	5.13	21643.7	1	1	2.85	386
 O08911 	 mitogen-activated protein kinase 12 	 Mapk12 	3533	3.30	10141.3	2	1	5.18	367
 Q9JMG7 	 hepatoma-derived growth factor-related protein 3 	 Hdgfrp3 	2325	9.26	49961.0	3	1	7.92	202
 Q8R180 	 ERO1-like protein alpha precursor 	 Ero1l 	3341	4.89	14443.9	1	1	3.02	464
 Q9WUQ2 	 prolactin regulatory element-binding protein isoform 1 	 Preb 	2280	9.81	41168.0	4	1	3.84	417
 Q9QYE3 	 B-cell lymphoma/leukemia 11A isoform 1 	 Bcl11a 	3652	2.27	9799.7	1	1	1.68	773
 Q9JLZ3 	" methylglutaconyl-CoA hydratase, mitochondrial precursor "	 Auh 	3653	2.27	22232.5	1	1	4.46	314
 P97457 	" myosin regulatory light chain 2, skeletal muscle isoform "	 Mylpf 	3002	6.53	16007.5	1	1	7.69	169
