UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q8CIB6 	 transmembrane protein 230 	 Tmem230 	4158	1.61	2916.4	1	1	9.17	120
 Q8R4V2 	 dual specificity protein phosphatase 15 isoform 1 	 Dusp15 	3918	3.61	15042.8	1	1	5.53	235
 Q6PGJ8 	 minor histocompatibility antigen H13 isoform 3 	 H13 	3249	6.99	17948.9	1	1	5.36	224
 P49919 	 cyclin-dependent kinase inhibitor 1C isoform 1 	 Cdkn1c 	4026	2.51	4702.6	1	1	3.74	348
 Q80TL7 	 protein MON2 homolog isoform 1 	 Mon2 	3410	6.21	16536.1	1	1	0.58	1715
 Q9QZX7 	 serine racemase 	 Srr 	3710	4.78	5584.3	1	1	4.72	339
 Q9JM96 	 cdc42 effector protein 4 	 Cdc42ep4 	4149	1.64	62085.8	1	1	4.01	349
 E9Q2I4 	 ELM2 and SANT domain-containing protein 1 	 Elmsan1 	3977	3.11	3666.5	1	1	1.01	1089
 Q3UMQ8 	 H/ACA ribonucleoprotein complex non-core subunit NAF1 	 Naf1 	3230	7.08	17560.7	1	1	1.68	597
 O35904 	" phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit "	 Pik3cd 	2937	8.91	17048.1	1	1	1.15	1043
 B5B2N2 	" nuclear factor of activated T-cells, cytoplasmic 1 isoform 4 "	 Nfatc1 	3225	7.12	16959.5	1	1	1.70	939
 Q6NZH9 	 ras guanyl-releasing protein 3 	 Rasgrp3 	4139	1.70	29116.0	1	1	1.88	691
 Q6PGG6 	 guanine nucleotide-binding protein-like 3-like protein 	 Gnl3l 	3538	5.57	11465.4	1	1	3.12	577
 P62484 	 abl interactor 2 isoform 1 	 Abi2 	3801	4.29	6803.0	1	1	3.08	487
 Q9JL15 	 galectin-8 isoform 1 	 Lgals8 	3871	3.88	8193.0	1	1	3.16	316
 Q9JIM1 	 equilibrative nucleoside transporter 1 isoform 1 	 Slc29a1 	3953	3.35	7912.7	1	1	2.61	460
 D3Z286 	 transmembrane protein with metallophosphoesterase domain 	 Tmppe 	3695	4.87	21550.3	1	1	4.92	447
 Q52PG7 	" H-2 class I histocompatibility antigen, Q9 alpha chain precursor "	 H2-Q9 	2727	10.43	27653.7	1	1	3.89	334
 Q9QYE3 	 B-cell lymphoma/leukemia 11A isoform 4 	 Bcl11a 	4048	2.28	9630.4	1	1	1.32	835
 Q9D787 	 peptidyl-prolyl cis-trans isomerase-like 2 	 Ppil2 	3881	3.83	7366.0	1	1	1.92	521
 Q8R2Q4 	" ribosome-releasing factor 2, mitochondrial isoform 1 "	 Gfm2 	3313	6.68	20658.5	1	1	1.41	779
 Q00420 	 GA-binding protein subunit beta-1 isoform d 	 Gabpb1 	3012	8.36	28514.6	1	1	2.87	383
 Q61142 	 spindlin-1 isoform 2 	 Spin1 	3752	4.57	8258.6	1	1	3.82	262
 Q9CQ80 	 vacuolar protein-sorting-associated protein 25 isoform 1 	 Vps25 	4010	2.62	11513.9	1	1	7.61	184
 Q08351 	 thrombopoietin receptor isoform 4 precursor 	 Mpl 	3319	6.66	7170.0	1	1	3.23	465
 Q8R2K1 	 fucose mutarotase isoform 2 	 Fuom 	2924	8.95	12012.5	1	1	7.45	161
 Q60775 	 ETS-related transcription factor Elf-1 isoform 1 	 Elf1 	3156	7.43	25467.4	1	1	2.45	612
 Q8C1M2 	 zinc finger protein 428 isoform a 	 Zfp428 	3629	5.16	20228.9	1	1	8.99	189
 Q8BKH7 	 target of rapamycin complex 2 subunit MAPKAP1 isoform a 	 Mapkap1 	3016	8.35	14671.3	1	1	2.68	522
 P22892 	 AP-1 complex subunit gamma-1 isoform 2 	 Ap1g1 	4042	2.34	5674.5	1	1	1.58	822
 Q60772 	 cyclin-dependent kinase 4 inhibitor C 	 Cdkn2c 	2634	11.11	34140.5	1	1	7.74	168
 A0A286YDU3 	 AP-3 complex subunit sigma-1 isoform 2 	 Ap3s1 	3062	8.03	19189.1	1	1	9.26	162
 Q924Z6 	 exportin-6 isoform 1 	 Xpo6 	4126	1.77	13657.6	1	1	1.07	1125
 P49446 	 receptor-type tyrosine-protein phosphatase epsilon isoform a 	 Ptpre 	3431	6.13	13427.1	1	1	1.67	719
 P11438 	 lysosome-associated membrane glycoprotein 1 isoform 1 precursor 	 Lamp1 	4082	2.01	17680.4	1	1	2.70	407
 Q3TBX5 	 ancient ubiquitous protein 1 isoform 1 	 Aup1 	3816	4.22	43638.8	1	1	2.73	439
 O08811 	 TFIIH basal transcription factor complex helicase XPD subunit 	 Ercc2 	2742	10.28	20839.8	1	1	3.29	760
 Q05A75 	" H-2 class I histocompatibility antigen, TLA(B) alpha chain "	 H2-T3 	3627	5.17	6045.5	1	1	3.39	384
 Q80Y17 	 lethal(2) giant larvae protein homolog 1 isoform 2 	 Llgl1 	4115	1.83	2324.1	1	1	0.97	1034
 O09174 	 alpha-methylacyl-CoA racemase 	 Amacr 	3101	7.75	14950.1	1	1	4.20	381
 O35379 	 multidrug resistance-associated protein 1 	 Abcc1 	3785	4.38	4035.3	1	1	1.37	1528
 P02798 	 metallothionein-2 	 Mt2 	3689	4.89	10520.9	1	1	13.11	61
 P97823 	 acyl-protein thioesterase 1 	 Lypla1 	3611	5.20	29746.6	1	1	4.78	230
 P33610 	 DNA primase large subunit 	 Prim2 	3484	5.85	19003.8	1	1	2.38	505
 P31938 	 dual specificity mitogen-activated protein kinase kinase 1 	 Map2k1 	3711	4.78	20862.5	1	1	3.56	393
 P48437 	 prospero homeobox protein 1 	 Prox1 	4040	2.36	22915.7	1	1	1.36	737
 Q91WM1 	 spermatid perinuclear RNA-binding protein 	 Strbp 	4064	2.12	22014.4	1	1	1.79	672
 P16254 	 signal recognition particle 14 kDa protein 	 Srp14 	2373	13.24	29208.5	1	1	12.73	110
 P63271 	 transcription elongation factor SPT4-A 	 Supt4a 	3913	3.62	20710.0	1	1	7.69	117
 P52483 	 ubiquitin-conjugating enzyme E2 E3 	 Ube2e3 	3853	4.02	15686.5	1	1	8.70	207
 P62257 	 ubiquitin-conjugating enzyme E2 H isoform 1 	 Ube2h 	3342	6.56	37015.5	1	1	8.20	183
 P63260 	" actin, cytoplasmic 2 isoform 1 "	 Actg1 	2466	12.42	47294.1	1	1	4.53	375
 O35623 	 BET1 homolog 	 Bet1 	3519	5.70	14076.8	1	1	9.32	118
 Q9Z2F7 	 BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like 	 Bnip3l 	3858	3.97	9408.4	1	1	6.88	218
 P08121 	 collagen alpha-1(III) chain preproprotein 	 Col3a1 	2709	10.58	24634.6	1	1	1.09	1464
 P21460 	 cystatin-C precursor 	 Cst3 	4063	2.12	21187.2	1	1	7.86	140
 O70469 	 docking protein 2 	 Dok2 	3773	4.45	21792.1	1	1	2.67	412
 P19221 	 prothrombin preproprotein 	 F2 	3954	3.35	17072.3	1	1	1.78	618
 P16879 	 tyrosine-protein kinase Fes/Fps 	 Fes 	4043	2.33	16993.8	1	1	1.46	822
 P48760 	" folylpolyglutamate synthase, mitochondrial precursor "	 Fpgs 	3734	4.68	2601.8	1	1	2.73	587
 Q9Z0L8 	 gamma-glutamyl hydrolase precursor 	 Ggh 	3873	3.87	18406.5	1	1	3.79	317
 O70422 	 general transcription factor IIH subunit 4 	 Gtf2h4 	3726	4.71	11788.6	1	1	2.81	463
 P14434 	" histocompatibility 2, class II antigen A, alpha precursor "	 H2-Aa 	3019	8.32	29389.1	1	1	5.86	256
 Q00651 	 integrin alpha-4 precursor 	 Itga4 	3911	3.63	8217.5	1	1	1.07	1032
 Q9Z2L6 	 multiple inositol polyphosphate phosphatase 1 precursor 	 Minpp1 	3530	5.62	3203.8	1	1	2.29	481
 P22366 	 myeloid differentiation primary response protein MyD88 	 Myd88 	4144	1.66	37520.6	1	1	4.39	296
 O70145 	 neutrophil cytosol factor 2 	 Ncf2 	3330	6.61	3069.9	1	1	2.10	525
 Q64311 	 protein N-terminal asparagine amidohydrolase 	 Ntan1 	4017	2.60	16187.8	1	1	2.58	310
 O55242 	 sigma non-opioid intracellular receptor 1 isoform 1 	 Sigmar1 	3886	3.77	22060.8	1	1	5.83	223
 Q07832 	 serine/threonine-protein kinase PLK1 	 Plk1 	4058	2.16	36508.7	1	1	2.49	603
 Q08761 	 vitamin K-dependent protein S preproprotein 	 Pros1 	3993	2.89	18588.9	1	1	1.19	675
 Q9Z127 	 large neutral amino acids transporter small subunit 1 	 Slc7a5 	3708	4.81	12387.4	1	1	2.73	512
 P07759 	 serine protease inhibitor A3K precursor 	 Serpina3k 	3800	4.29	6341.3	1	1	4.55	418
 Q06806 	 tyrosine-protein kinase receptor Tie-1 precursor 	 Tie1 	3835	4.09	3058.6	1	1	1.76	1134
 O88746 	 target of Myb protein 1 isoform 1 	 Tom1 	3373	6.41	26273.6	1	1	3.46	492
 P68369 	 tubulin alpha-1A chain 	 Tuba1a 	2461	12.44	34141.3	1	1	2.88	451
 P52623 	 uridine-cytidine kinase 1 	 Uck1 	3643	5.09	4311.4	1	1	4.95	283
 Q6P5B5 	 fragile X mental retardation syndrome-related protein 2 	 Fxr2 	2618	11.28	31184.5	1	1	2.08	674
 Q05921 	 2-5A-dependent ribonuclease 	 Rnasel 	3920	3.56	22170.7	1	1	1.22	735
 Q9Z2M6 	 ubiquitin-like protein 3 precursor 	 Ubl3 	3766	4.52	4827.9	1	1	12.82	117
 Q60714 	 long-chain fatty acid transport protein 1 	 Slc27a1 	3647	5.07	13045.4	1	1	3.10	646
 O55137 	 acyl-coenzyme A thioesterase 1 	 Acot1 	4011	2.62	19843.1	1	1	2.86	419
 Q9R0B7 	 zinc finger protein 346 	 Zfp346 	2345	13.49	20695.7	1	1	6.12	294
 Q9Z247 	 peptidyl-prolyl cis-trans isomerase FKBP9 precursor 	 Fkbp9 	4116	1.83	15459.5	1	1	1.58	570
 P53996 	 cellular nucleic acid-binding protein isoform 1 	 Cnbp 	2819	9.64	17396.7	1	1	8.43	178
 P29387 	 guanine nucleotide-binding protein subunit beta-4 	 Gnb4 	3778	4.44	15598.1	1	1	3.53	340
 O89090 	 transcription factor Sp1 	 Sp1 	3880	3.84	19053.9	1	1	1.02	781
 O88935 	 synapsin-1 isoform a 	 Syn1 	4102	1.92	22411.7	1	1	1.98	706
 O89050 	 muskelin 	 Mkln1 	3327	6.64	10055.9	1	1	2.45	735
 Q9Z223 	 molybdopterin synthase sulfur carrier subunit isoform Mocs2A 	 Mocs2 	3505	5.75	11638.6	1	1	11.36	88
 Q9JLZ3 	" methylglutaconyl-CoA hydratase, mitochondrial precursor "	 Auh 	3527	5.63	24858.9	1	1	4.46	314
 P97762 	 retinitis pigmentosa 9 protein homolog 	 Rp9 	3772	4.47	13871.3	1	1	4.23	213
 Q61048 	 WW domain-binding protein 4 	 Wbp4 	2835	9.48	18230.4	1	1	4.52	376
 Q9R1W5 	 calcitonin gene-related peptide type 1 receptor precursor 	 Calcrl 	3312	6.68	15793.0	1	1	2.38	463
 Q80W14 	 pre-mRNA-processing factor 40 homolog B 	 Prpf40b 	3944	3.43	5713.8	1	1	1.37	873
 P63330 	 serine/threonine-protein phosphatase 2A catalytic subunit alpha 	 Ppp2ca 	3084	7.85	18306.9	1	1	4.21	309
 O88796 	 ribonuclease P protein subunit p30 	 Rpp30 	3415	6.19	27977.8	1	1	4.85	268
 Q8CFV9 	 riboflavin kinase 	 Rfk 	3621	5.18	16445.9	1	1	5.81	155
 O70503 	 very-long-chain 3-oxoacyl-CoA reductase 	 Hsd17b12 	3131	7.58	37661.1	1	1	5.13	312
 Q80UY2 	 E3 ubiquitin-protein ligase KCMF1 	 Kcmf1 	3955	3.34	21637.8	1	1	2.89	381
 Q9D0J4 	 ADP-ribosylation factor-like protein 2 	 Arl2 	3441	6.09	10006.4	1	1	5.98	184
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	3314	6.67	2192.3	1	1	18.95	95
 Q9JKV1 	 proteasomal ubiquitin receptor ADRM1 	 Adrm1 	3856	3.99	1693.7	1	1	3.93	407
 O88653 	 ragulator complex protein LAMTOR3 	 Lamtor3 	3558	5.45	16694.8	1	1	8.87	124
 Q9QXY9 	 peroxisomal biogenesis factor 3 isoform 1 	 Pex3 	3164	7.39	13579.5	1	1	4.84	372
 Q9JLJ1 	 selenoprotein K 	 Selk 	3701	4.83	22706.4	1	1	12.77	94
 Q9JI08 	 bridging integrator 3 	 Bin3 	3608	5.22	18706.2	1	1	5.14	253
 Q8K2C9 	 very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 	 Hacd3 	4123	1.79	5601.0	1	1	5.80	362
 Q9QXB9 	 developmentally-regulated GTP-binding protein 2 	 Drg2 	3924	3.54	14052.7	1	1	3.02	364
 Q9JKY0 	 cell differentiation protein RCD1 homolog 	 Rqcd1 	3400	6.28	16103.0	1	1	3.68	299
 Q8K1C0 	 protein angel homolog 2 isoform 1 	 Angel2 	3905	3.67	10868.6	1	1	1.84	544
 Q9QYF1 	 retinol dehydrogenase 11 precursor 	 Rdh11 	3894	3.73	34458.7	1	1	4.11	316
 O88574 	 histone deacetylase complex subunit SAP30 	 Sap30 	3353	6.53	15651.9	1	1	5.00	220
 Q8VDQ8 	 NAD-dependent protein deacetylase sirtuin-2 isoform 1 	 Sirt2 	3213	7.16	17932.0	1	1	3.08	389
 P55258 	 ras-related protein Rab-8A 	 Rab8a 	3795	4.32	13873.4	1	1	6.76	207
 Q9JIQ3 	" diablo homolog, mitochondrial precursor "	 Diablo 	3943	3.43	7986.3	1	1	8.44	237
 Q9EQQ2 	 protein YIPF5 	 Yipf5 	3296	6.75	21052.7	1	1	4.67	257
 Q9EPQ7 	 stAR-related lipid transfer protein 5 	 Stard5 	3646	5.07	9850.3	1	1	4.23	213
 Q6DID5 	 PWWP domain-containing protein MUM1 	 Mum1 	4118	1.82	17249.8	1	1	1.32	682
 Q9D7Z3 	 nucleolar protein 7 	 Nol7 	3029	8.28	10416.4	1	1	7.48	254
 Q99P65 	 equilibrative nucleoside transporter 3 	 Slc29a3 	4143	1.67	7583.1	1	1	3.58	475
 Q9JJF3 	 bifunctional lysine-specific demethylase and histidyl-hydroxylase 	 2410016O06Rik 	3960	3.29	8553.5	1	1	2.32	603
 Q8K2M0 	" 39S ribosomal protein L38, mitochondrial precursor "	 Mrpl38 	3691	4.88	13051.3	1	1	2.37	380
 Q9D385 	 ADP-ribosylation factor-like protein 2-binding protein isoform 1 	 Arl2bp 	3040	8.19	15282.6	1	1	9.20	163
 Q811U4 	 mitofusin-1 	 Mfn1 	3192	7.23	22047.0	1	1	1.75	741
 Q9CQR6 	 serine/threonine-protein phosphatase 6 catalytic subunit 	 Ppp6c 	3799	4.30	9014.5	1	1	3.93	305
 Q9D1B9 	" 39S ribosomal protein L28, mitochondrial "	 Mrpl28 	3758	4.54	28601.2	1	1	3.50	257
 Q9CXP8 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10 	 Gng10 	3368	6.46	15752.6	1	1	26.47	68
 Q99KN2 	 probable cytosolic iron-sulfur protein assembly protein CIAO1 	 Ciao1 	3755	4.56	25570.1	1	1	3.54	339
 Q80X85 	" 28S ribosomal protein S7, mitochondrial precursor "	 Mrps7 	2833	9.48	48375.8	1	1	7.44	242
 Q9CZB0 	" succinate dehydrogenase cytochrome b560 subunit, mitochondrial "	 Sdhc 	3843	4.06	13594.0	1	1	4.73	169
 Q91VN4 	 MICOS complex subunit Mic25 isoform 1 	 Chchd6 	3476	5.88	10876.9	1	1	4.40	273
 Q9CQN6 	 transmembrane protein 14C 	 Tmem14c 	4038	2.37	10348.2	1	1	9.65	114
 Q9EPV8 	 ubiquitin-like protein 5 isoform 2 	 Ubl5 	3863	3.96	25159.8	1	1	15.07	73
 Q9CQ02 	 COMM domain-containing protein 4 	 Commd4 	4162	1.59	24542.6	1	1	4.02	199
 Q8K039 	 uncharacterized protein KIAA1143 homolog 	 1110059G10Rik 	3563	5.43	17490.9	1	1	5.81	155
 Q9CQ45 	 neudesin precursor 	 Nenf 	3836	4.09	23922.4	1	1	5.26	171
 Q9D945 	 protein LLP homolog 	 Llph 	3258	6.96	4926.9	1	1	9.23	130
 Q9CY16 	" 28S ribosomal protein S28, mitochondrial "	 Mrps28 	3684	4.91	20005.1	1	1	4.84	186
 Q9CPS7 	 RNA-binding protein PNO1 	 Pno1 	3480	5.86	17386.8	1	1	7.26	248
 Q78XF5 	 oligosaccharyltransferase complex subunit OSTC 	 Ostc 	3068	7.98	19949.0	1	1	8.05	149
 Q8C3X2 	" coiled-coil domain-containing protein 90B, mitochondrial isoform 1 "	 Ccdc90b 	3915	3.61	40352.0	1	1	4.30	256
 Q9D7E4 	 UPF0449 protein C19orf25 homolog 	 2310011J03Rik 	3323	6.64	12172.8	1	1	14.68	109
 Q9D6Z0 	 alpha-ketoglutarate-dependent dioxygenase alkB homolog 7 	 Alkbh7 	3234	7.05	5864.7	1	1	9.95	221
 Q9DC71 	" 28S ribosomal protein S15, mitochondrial precursor "	 Mrps15 	3496	5.80	4472.3	1	1	5.81	258
 Q9CPY1 	" 39S ribosomal protein L51, mitochondrial precursor "	 Mrpl51 	4181	1.52	9921.1	1	1	13.28	128
 Q9CQK7 	 RWD domain-containing protein 1 	 Rwdd1 	3777	4.44	16877.5	1	1	4.53	243
 Q9CPW9 	" methionine aminopeptidase 1D, mitochondrial precursor "	 Metap1d 	2902	9.09	31693.6	1	1	4.48	335
 Q9DAA6 	 exosome complex component CSL4 isoform 1 	 Exosc1 	2617	11.29	20256.9	1	1	8.21	195
 Q9DCX1 	 MAD2L1-binding protein 	 Mad2l1bp 	3703	4.83	20921.6	1	1	3.99	276
 Q91VH2 	 sorting nexin-9 	 Snx9 	2992	8.47	15281.0	1	1	1.85	595
 D3YZZ5 	 transmembrane emp24 domain-containing protein 7 precursor 	 Tmed7 	3614	5.20	27012.5	1	1	4.46	224
 Q8VE92 	 RNA-binding protein 4B 	 Rbm4b 	3289	6.77	17536.0	1	1	4.48	357
 Q6PDX6 	 E3 ubiquitin-protein ligase Rnf220 isoform 1 	 Rnf220 	3969	3.20	34217.0	1	1	2.47	566
 Q91WZ8 	 dysbindin 	 Dtnbp1 	3189	7.25	21492.4	1	1	3.69	352
 Q9CR86 	 calcium-regulated heat stable protein 1 	 Carhsp1 	3898	3.72	4244.9	1	1	10.81	148
 Q9DBB5 	 eukaryotic translation initiation factor 4E type 3 	 Eif4e3 	3606	5.23	19208.0	1	1	7.25	207
 Q8C1S0 	 mediator of RNA polymerase II transcription subunit 19 	 Med19 	3557	5.48	15808.2	1	1	10.66	244
 Q9D7V9 	 N-acylethanolamine-hydrolyzing acid amidase isoform 1 precursor 	 Naaa 	3775	4.44	3887.8	1	1	4.70	362
 Q9CQZ5 	 NADH dehydrogenase 	 Ndufa6 	4092	1.96	12023.3	1	1	12.21	131
 Q9CX53 	 gem-associated protein 6 	 Gemin6 	3574	5.36	6868.7	1	1	7.83	166
 Q7TMF2 	 3'-5' exoribonuclease 1 	 Eri1 	2978	8.59	22190.0	1	1	4.35	345
 Q9CR27 	 WASH complex subunit CCDC53 isoform 1 	 Ccdc53 	3057	8.08	21061.8	1	1	7.22	194
 Q9CPT3 	 N-acylneuraminate-9-phosphatase 	 Nanp 	2899	9.10	14635.7	1	1	7.26	248
 Q9DCB1 	 high mobility group nucleosome-binding domain-containing protein 3 	 Hmgn3 	3380	6.38	29498.4	1	1	29.29	99
 Q3TBW2 	" 39S ribosomal protein L10, mitochondrial precursor "	 Mrpl10 	3248	6.99	12652.1	1	1	5.34	262
 Q9DCF9 	 translocon-associated protein subunit gamma 	 Ssr3 	2523	11.99	45117.0	1	1	7.57	185
 Q9CR89 	 endoplasmic reticulum-Golgi intermediate compartment protein 2 	 Ergic2 	4045	2.32	6935.5	1	1	3.45	377
 Q9D6K7 	 tetratricopeptide repeat protein 33 	 Ttc33 	2918	8.97	13598.0	1	1	4.96	262
 Q7TMW6 	 cytosolic Fe-S cluster assembly factor NARFL 	 Narfl 	3071	7.94	28153.9	1	1	2.73	476
 Q9D1H7 	 Golgi to ER traffic protein 4 homolog isoform 1 	 Get4 	3439	6.10	12686.7	1	1	4.59	327
 Q8VCH8 	 UBX domain-containing protein 4 	 Ubxn4 	3815	4.23	12157.7	1	1	4.15	506
 Q8BPG6 	 sulfatase-modifying factor 2 precursor 	 Sumf2 	3890	3.76	2153.3	1	1	4.87	308
 Q6ZWY3 	 40S ribosomal protein S27-like isoform 2 	 Rps27l 	2787	9.91	33711.3	1	1	13.10	84
 Q3U8Y1 	" 28S ribosomal protein S11, mitochondrial "	 Mrps11 	4002	2.78	15985.5	1	1	4.71	191
 Q9DBN9 	 probable ATP-dependent RNA helicase DDX59 	 Ddx59 	3564	5.43	4192.3	1	1	1.78	619
 Q8BH97 	 reticulocalbin-3 precursor 	 Rcn3 	3354	6.53	17914.4	1	1	3.96	328
 Q91WK5 	" glycine cleavage system H protein, mitochondrial precursor "	 Gcsh 	2987	8.51	14387.1	1	1	5.88	170
 Q9D2P4 	 ubiquitin-related modifier 1 	 Urm1 	3601	5.25	29650.3	1	1	14.85	101
 Q9D2V8 	 major facilitator superfamily domain-containing protein 10 	 Mfsd10 	3406	6.24	13629.2	1	1	2.41	456
 Q5HZH2 	 ribosome biogenesis protein TSR3 homolog isoform 1 	 Tsr3 	3790	4.36	2953.1	1	1	4.33	323
 Q9D1Q4 	 dolichol-phosphate mannosyltransferase subunit 3 precursor 	 Dpm3 	3919	3.60	27262.2	1	1	10.87	92
 Q8BVF2 	 phosducin-like protein 3 	 Pdcl3 	3384	6.37	7053.4	1	1	8.33	240
 Q8R1K1 	 ubiquitin-associated domain-containing protein 2 precursor 	 Ubac2 	2986	8.53	38715.9	1	1	4.64	345
 Q8R3K3 	" pentatricopeptide repeat-containing protein 2, mitochondrial "	 Ptcd2 	3640	5.11	15287.0	1	1	2.62	381
 Q673H1 	 tumor suppressor candidate gene 1 protein homolog 	 Tusc1 	2297	14.02	30296.7	1	1	6.34	205
 Q9D8T7 	" SRA stem-loop-interacting RNA-binding protein, mitochondrial "	 Slirp 	3776	4.44	7732.6	1	1	6.25	112
 Q9D8S9 	 bolA-like protein 1 	 Bola1 	3291	6.77	32876.9	1	1	11.68	137
 Q3SXD3 	 HD domain-containing protein 2 	 Hddc2 	3709	4.80	20538.0	1	1	5.53	199
 Q91Z49 	 UAP56-interacting factor isoform 1 	 Fyttd1 	3630	5.15	16022.7	1	1	4.10	317
 Q921H9 	 cytochrome c oxidase assembly factor 7 	 Coa7 	4076	2.03	15566.0	1	1	4.33	231
 Q2VPQ9 	 chromatin modification-related protein MEAF6 isoform 1 	 Meaf6 	2676	10.80	16543.9	1	1	11.46	192
 Q3KNM2 	 E3 ubiquitin-protein ligase MARCH5 isoform 1 	 March5 	3963	3.28	14021.1	1	1	3.96	278
 Q8K0Z7 	 translational activator of cytochrome c oxidase 1 	 Taco1 	4007	2.66	1999.2	1	1	4.08	294
 P56379 	 6.8 kDa mitochondrial proteolipid 	 2010107E04Rik 	3705	4.82	18575.6	1	1	13.79	58
 Q9CYN9 	 renin receptor precursor 	 Atp6ap2 	3255	6.97	9791.9	1	1	3.71	350
 Q9CR56 	 NF-kappa-B inhibitor-interacting Ras-like protein 2 	 Nkiras2 	3182	7.30	15562.3	1	1	6.28	191
 Q8BQX5 	 transmembrane and coiled-coil domain-containing protein 6 	 Tmco6 	3693	4.87	23179.8	1	1	2.43	494
 Q7TML3 	 solute carrier family 35 member F2 	 Slc35f2 	2596	11.44	22411.3	1	1	3.73	375
 Q9DAU1 	 protein canopy homolog 3 isoform 1 precursor 	 Cnpy3 	2640	11.04	19537.1	1	1	6.88	276
 Q9D0I6 	" WD repeat, SAM and U-box domain-containing protein 1 isoform 1 "	 Wdsub1 	2982	8.56	3883.9	1	1	2.53	474
 Q9CZB3 	 THUMP domain-containing protein 2 	 Thumpd2 	4003	2.75	8661.7	1	1	2.65	528
 Q6PGK3 	 uncharacterized protein LOC72658 	 2700097O09Rik 	3114	7.69	18877.9	1	1	4.65	301
