UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q80YV2 	 nuclear-interacting partner of ALK isoform 1 	 Zc3hc1 	3103	2.08	28483.4	2	1	4.99	501
 Q9Z2K1 	" keratin, type I cytoskeletal 16 isoform 1 "	 Krt16 	2558	6.02	21795.1	3	1	2.34	470
 Q8CJG1 	 protein argonaute-1 isoform 1x 	 Ago1 	2330	6.92	26915.1	3	1	1.79	895
 O35405 	 phospholipase D3 	 Pld3 	3036	2.63	12870.1	1	1	2.46	488
 P47915 	 60S ribosomal protein L29 	 Rpl29 	3179	1.76	14643.3	3	1	5.00	160
 P61967 	 AP-1 complex subunit sigma-1A 	 Ap1s1 	2431	6.57	9522.6	1	1	10.13	158
 P16460 	 argininosuccinate synthase 	 Ass1 	3098	2.10	21976.4	2	1	2.43	412
 P97302 	 transcription regulator protein BACH1 	 Bach1 	2448	6.51	5375.8	1	1	1.89	739
 O08734 	 bcl-2 homologous antagonist/killer 	 Bak1 	2339	6.87	15043.6	1	1	5.26	209
 Q07813 	 apoptosis regulator BAX 	 Bax 	2110	7.72	65937.2	5	1	10.42	192
 O35887 	 calumenin isoform 1 precursor 	 Calu 	2606	5.74	17814.6	1	1	3.17	315
 P45591 	 cofilin-2 	 Cfl2 	2498	6.25	30652.6	4	1	12.05	166
 O55229 	 choline/ethanolamine kinase 	 Chkb 	2038	8.06	9999.3	2	1	4.82	394
 P26339 	 chromogranin-A preproprotein 	 Chga 	2105	7.76	20480.3	1	1	2.38	463
 P43346 	 deoxycytidine kinase 	 Dck 	2577	5.90	7427.0	1	1	4.23	260
 P46656 	" adrenodoxin, mitochondrial isoform 1 precursor "	 Fdx1 	2937	3.49	15364.0	1	1	4.79	188
 O08917 	 flotillin-1 	 Flot1 	2712	5.19	30460.4	2	1	3.97	428
 Q7TMG8 	 protein NipSnap homolog 2 	 Gbas 	2796	4.72	43325.1	4	1	2.85	281
 P62774 	 myotrophin 	 Mtpn 	1586	12.63	252515.1	7	1	14.41	118
 O70237 	 zinc finger protein Gfi-1b isoform 1 	 Gfi1b 	3102	2.08	10477.1	1	1	5.15	330
 P10922 	 histone H1.0 	 H1f0 	1868	9.43	117495.9	5	1	6.70	194
 P18608 	 non-histone chromosomal protein HMG-14 	 Hmgn1 	1809	9.87	49471.1	3	1	31.25	96
 P70404 	 isocitrate dehydrogenase 	 Idh3g 	2468	6.39	17481.3	1	1	3.31	393
 O35671 	 integrin beta-1-binding protein 1 	 Itgb1bp1 	2723	5.13	14193.7	1	1	7.50	200
 O35343 	 importin subunit alpha-3 	 Kpna4 	2276	7.11	42660.1	3	1	2.69	521
 P49138 	 MAP kinase-activated protein kinase 2 	 Mapkapk2 	2499	6.25	24517.9	1	1	3.37	386
 P43430 	 mast cell protease 8 precursor 	 Mcpt8 	2218	7.29	22792.1	1	1	5.67	247
 P51949 	 CDK-activating kinase assembly factor MAT1 	 Mnat1 	2926	3.58	10357.1	2	1	6.15	309
 P29595 	 NEDD8 precursor 	 Nedd8 	2233	7.25	44479.0	3	1	13.58	81
 O55125 	 protein NipSnap homolog 1 	 Nipsnap1 	2313	6.96	31120.4	2	1	4.93	284
 Q64669 	 NAD(P)H dehydrogenase 	 Nqo1 	2373	6.78	17711.9	3	1	4.74	274
 Q5SV41 	 phosphatidylcholine transfer protein isoform 1 	 Pctp 	2630	5.63	95588.2	5	1	5.61	214
 O55057 	" retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase "	 Pde6d 	3019	2.81	38437.6	2	1	8.00	150
 O70172 	 phosphatidylinositol 5-phosphate 4-kinase type-2 alpha 	 Pip4k2a 	2756	4.96	19122.2	1	1	3.46	405
 P05132 	 cAMP-dependent protein kinase catalytic subunit alpha isoform 1 	 Prkaca 	2913	3.69	18202.4	1	1	2.56	351
 Q62084 	 protein phosphatase 1 regulatory subunit 14B 	 Ppp1r14b 	1636	11.93	45472.7	3	1	17.69	147
 P49443 	 protein phosphatase 1A 	 Ppm1a 	2633	5.60	40240.3	1	1	3.14	382
 P51175 	 protoporphyrinogen oxidase 	 Ppox 	2791	4.78	3820.1	1	1	5.03	477
 P63328 	 serine/threonine-protein phosphatase 2B catalytic subunit alpha 	 Ppp3ca 	2638	5.58	30161.5	5	1	3.84	521
 P31938 	 dual specificity mitogen-activated protein kinase kinase 1 	 Map2k1 	2398	6.69	25447.7	2	1	3.56	393
 P48377 	 MHC class II regulatory factor RFX1 	 Rfx1 	2864	4.11	43695.1	3	1	1.35	963
 P61255 	 60S ribosomal protein L26 	 Rpl26 	3046	2.57	37662.1	2	1	6.21	145
 P70700 	 DNA-directed RNA polymerase I subunit RPA2 	 Polr1b 	3143	1.93	18829.2	3	1	0.88	1135
 P47809 	 dual specificity mitogen-activated protein kinase kinase 4 isoform 	 Map2k4 	2342	6.86	45289.7	3	1	4.03	397
 Q61387 	" cytochrome c oxidase subunit 7A-related protein, mitochondrial "	 Cox7a2l 	2947	3.41	33446.7	2	1	11.71	111
 P97364 	" selenide, water dikinase 2 "	 Sephs2 	2054	7.98	10465.9	1	1	4.65	452
 P16254 	 signal recognition particle 14 kDa protein 	 Srp14 	2584	5.87	25874.9	1	1	12.73	110
 P70452 	 syntaxin-4 	 Stx4a 	2504	6.22	26279.0	2	1	3.69	298
 Q62313 	 trans-Golgi network integral membrane protein 1 precursor 	 Tgoln1 	2831	4.49	5536.0	1	1	5.95	353
 P68373 	 tubulin alpha-1C chain 	 Tuba1c 	2650	5.50	10279.1	1	1	4.23	449
 P52482 	 ubiquitin-conjugating enzyme E2 E1 	 Ube2e1 	2052	7.98	43416.5	2	1	9.33	193
 P62257 	 ubiquitin-conjugating enzyme E2 H isoform 1 	 Ube2h 	2357	6.82	33319.3	1	1	8.20	183
 O88878 	 AN1-type zinc finger protein 5 	 Zfand5 	2736	5.07	11515.0	2	1	8.45	213
 P68033 	" actin, alpha cardiac muscle 1 "	 Actc1 	2401	6.68	345591.8	16	1	4.24	377
 P63260 	" actin, cytoplasmic 2 isoform 1 "	 Actg1 	1851	9.55	69762.0	2	1	4.53	375
 O35855 	" branched-chain-amino-acid aminotransferase, mitochondrial isoform 1 "	 Bcat2 	3026	2.77	12314.7	1	1	2.54	393
 Q921K9 	 B-cell CLL/lymphoma 7 protein family member B 	 Bcl7b 	2485	6.31	73215.7	12	1	11.39	202
 P18572 	 basigin isoform 1 precursor 	 Bsg 	2456	6.44	46861.3	2	1	3.34	389
 O88456 	 calpain small subunit 1 	 Capns1 	2837	4.41	26897.9	1	1	3.73	268
 O54972 	 protein CBFA2T3 isoform 1 	 Cbfa2t3 	2830	4.51	1524.8	1	1	2.90	620
 P55288 	 cadherin-11 preproprotein 	 Cdh11 	2030	8.13	20607.6	1	1	1.76	796
 P47199 	 quinone oxidoreductase 	 Cryz 	1843	9.61	34174.2	2	1	5.44	331
 P70445 	 eukaryotic translation initiation factor 4E-binding protein 2 	 Eif4ebp2 	2643	5.57	4139.7	1	1	25.83	120
 Q61160 	 FAS-associated death domain protein 	 Fadd 	2460	6.41	13364.6	1	1	8.29	205
 P35505 	 fumarylacetoacetase 	 Fah 	1935	8.81	36358.7	2	1	3.82	419
 Q9Z0S9 	 prenylated Rab acceptor protein 1 	 Rabac1 	2363	6.81	4566.5	1	1	8.11	185
 Q9Z0L8 	 gamma-glutamyl hydrolase precursor 	 Ggh 	2765	4.92	17546.1	1	1	3.79	317
 P24472 	 glutathione S-transferase A4 	 Gsta4 	2379	6.77	24195.5	1	1	4.50	222
 Q61133 	 glutathione S-transferase theta-2 	 Gstt2 	1884	9.32	21726.7	1	1	5.74	244
 Q9WVL0 	 maleylacetoacetate isomerase isoform 1 	 Gstz1 	2838	4.41	3399.7	1	1	6.48	216
 P14434 	" histocompatibility 2, class II antigen A, alpha precursor "	 H2-Aa 	3147	1.92	32377.7	1	1	5.86	256
 P14429 	" H-2 class I histocompatibility antigen, Q7 alpha chain isoform 1 "	 H2-Q7 	2592	5.82	68623.5	6	1	3.89	334
 P06339 	" H-2 class I histocompatibility antigen, D-37 alpha chain precursor "	 H2-T23 	2821	4.57	9581.9	2	1	3.64	357
 P27661 	 histone H2AX 	 H2afx 	1582	12.65	128579.6	6	1	16.08	143
 P13597 	 intercellular adhesion molecule 1 precursor 	 Icam1 	2604	5.74	23416.7	1	1	2.61	537
 O35664 	 interferon alpha/beta receptor 2 isoform a precursor 	 Ifnar2 	3069	2.34	2532.5	1	1	1.95	513
 Q3TTY5 	" keratin, type II cytoskeletal 2 epidermal "	 Krt2 	2252	7.19	25129.3	2	1	1.70	707
 O88939 	 zinc finger and BTB domain-containing protein 7A 	 Zbtb7a 	3180	1.76	2713.4	1	1	2.99	569
 O54790 	 transcription factor MafG 	 Mafg 	2780	4.83	8403.9	1	1	6.79	162
 P21844 	 chymase preproprotein 	 Cma1 	2186	7.43	45964.6	2	1	5.77	260
 E9QJW9 	 tryptase beta-2 precursor 	 Tpsb2 	2634	5.59	23989.5	3	1	3.99	276
 Q9CQ75 	 NADH dehydrogenase 	 Ndufa2 	2322	6.94	62184.9	2	1	14.14	99
 Q9Z1E3 	 NF-kappa-B inhibitor alpha 	 Nfkbia 	2924	3.61	28562.8	1	1	4.46	314
 P35396 	 peroxisome proliferator-activated receptor delta 	 Ppard 	3140	1.94	42025.7	5	1	1.59	440
 P70195 	 proteasome subunit beta type-7 precursor 	 Psmb7 	2375	6.78	29924.6	2	1	6.86	277
 Q62241 	 U1 small nuclear ribonucleoprotein C 	 Snrpc 	2352	6.83	57704.2	3	1	11.32	159
 Q61286 	 transcription factor 12 isoform 1 	 Tcf12 	2232	7.25	9322.1	1	1	2.27	706
 P04202 	 transforming growth factor beta-1 preproprotein 	 Tgfb1 	2567	5.96	22804.1	1	1	4.87	390
 P52875 	 transmembrane protein 165 precursor 	 Tmem165 	2324	6.93	31867.3	1	1	5.57	323
 P68369 	 tubulin alpha-1A chain 	 Tuba1a 	2403	6.67	21464.3	1	1	2.88	451
 Q3UPN1 	 vascular cell adhesion protein 1 precursor 	 Vcam1 	2263	7.17	15961.7	1	1	2.03	739
 O88952 	 protein lin-7 homolog C 	 Lin7c 	2673	5.37	29554.8	1	1	5.58	197
 P70665 	 sialate O-acetylesterase precursor 	 Siae 	2552	6.03	38451.7	2	1	2.22	541
 Q9WUD8 	 fas apoptotic inhibitory molecule 1 Faim-S 	 Faim 	2737	5.07	7247.5	2	1	9.50	179
 Q6P5B5 	 fragile X mental retardation syndrome-related protein 2 	 Fxr2 	3062	2.39	11106.2	1	1	1.63	674
 Q05921 	 2-5A-dependent ribonuclease 	 Rnasel 	3126	1.98	9599.9	2	1	1.50	735
 Q8R0J2 	 mannose-P-dolichol utilization defect 1 protein isoform 1 	 Mpdu1 	2291	7.06	10090.3	1	1	4.45	247
 Q9QXT1 	 dual adapter for phosphotyrosine and 3-phosphotyrosine and 	 Dapp1 	2648	5.51	24224.4	1	1	4.29	280
 Q9WTL7 	 acyl-protein thioesterase 2 	 Lypla2 	3104	2.08	4094.0	1	1	7.79	231
 Q9R061 	 cytosolic Fe-S cluster assembly factor NUBP2 	 Nubp2 	2254	7.18	35848.6	2	1	6.55	275
 Q9R1P1 	 proteasome subunit beta type-3 	 Psmb3 	2304	6.99	29227.4	3	1	7.80	205
 Q61151 	 serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit 	 Ppp2r5e 	2671	5.38	32311.4	2	1	2.78	467
 Q9QZI9 	 serine incorporator 3 precursor 	 Serinc3 	2948	3.41	12355.1	3	1	1.91	472
 O54692 	 centromere/kinetochore protein zw10 homolog 	 Zw10 	2281	7.08	18654.9	2	1	2.05	779
 P29699 	 alpha-2-HS-glycoprotein isoform 1 precursor 	 Ahsg 	3054	2.43	84104.8	4	1	2.03	345
 P51863 	 V-type proton ATPase subunit d 1 	 Atp6v0d1 	2434	6.56	26210.0	2	1	3.13	351
 Q6GSS7 	 histone H2A type 2-A 	 Hist2h2aa1 	1897	9.15	11906.3	1	1	22.31	130
 P14602 	 heat shock protein beta-1 	 Hspb1 	2441	6.54	49038.7	3	1	7.66	209
 Q9R099 	 transducin beta-like protein 2 precursor 	 Tbl2 	2140	7.61	20469.9	2	1	2.94	442
 O08582 	 GTP-binding protein 1 	 Gtpbp1 	2020	8.19	55831.1	4	1	2.40	668
 Q31093 	" histocompatibility 2, M region locus 3 precursor "	 H2-M3 	2946	3.43	20943.1	1	1	2.68	336
 P62077 	 mitochondrial import inner membrane translocase subunit Tim8 B 	 Timm8b 	3071	2.30	5905.6	1	1	15.66	83
 Q9WV55 	 vesicle-associated membrane protein-associated protein A 	 Vapa 	2111	7.72	88499.2	4	1	5.62	249
 Q8R180 	 ERO1-like protein alpha precursor 	 Ero1l 	2733	5.09	13342.6	1	1	3.02	464
 Q9WUQ2 	 prolactin regulatory element-binding protein isoform 1 	 Preb 	1904	9.06	31284.2	3	1	3.84	417
 Q922V4 	 pleiotropic regulator 1 	 Plrg1 	2858	4.19	17356.6	1	1	6.43	513
 P97765 	 WW domain-binding protein 2 	 Wbp2 	3092	2.13	23237.6	2	1	5.36	261
 Q9Z2X2 	 26S proteasome non-ATPase regulatory subunit 10 isoform 1 	 Psmd10 	2674	5.37	14234.7	1	1	6.06	231
 Q9CXU4 	 mitochondrial import inner membrane translocase subunit Tim23 	 Timm23 	2183	7.44	74577.9	3	1	8.13	209
 O55134 	 protocadherin-12 precursor 	 Pcdh12 	2884	3.93	18489.0	1	1	0.93	1180
 Q6ZWZ4 	 60S ribosomal protein L36 	 Rpl36 	3055	2.43	42387.9	3	1	9.52	105
 Q3UND0 	 src kinase-associated phosphoprotein 2 	 Skap2 	2746	5.02	16990.2	1	1	2.79	358
 Q9R1Q9 	 V-type proton ATPase subunit S1 precursor 	 Atp6ap1 	2899	3.76	2716.4	1	1	3.89	463
 Q8BJL0 	 SWI/SNF-related matrix-associated actin-dependent regulator of 	 Smarcal1 	2386	6.75	15486.7	1	1	1.65	910
 Q6ZQ03 	 formin-binding protein 4 	 Fnbp4 	3065	2.38	20594.4	4	1	1.86	1077
 Q9DCT1 	" 1,5-anhydro-D-fructose reductase "	 Akr1e1 	2548	6.05	27638.6	1	1	6.31	301
 Q9JHI7 	 exosome complex component RRP45 	 Exosc9 	2680	5.35	18580.9	1	1	2.28	438
 P63330 	 serine/threonine-protein phosphatase 2A catalytic subunit alpha 	 Ppp2ca 	2487	6.29	14856.1	1	1	4.21	309
 Q9JK38 	 glucosamine 6-phosphate N-acetyltransferase 	 Gnpnat1 	2685	5.32	10069.0	2	1	9.78	184
 E9PWG6 	 condensin complex subunit 3 	 Ncapg 	2694	5.29	12426.5	1	1	1.69	1004
 Q9R098 	 hepatocyte growth factor activator preproprotein 	 Hgfac 	2660	5.42	34189.0	1	1	1.84	653
 Q9WV96 	 mitochondrial import inner membrane translocase subunit Tim10 B 	 Timm10b 	2048	8.01	22448.1	1	1	19.00	100
 Q9CQM8 	 60S ribosomal protein L21 	 Rpl21 	2582	5.87	23616.8	1	1	11.25	160
