UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 P62073 	 mitochondrial import inner membrane translocase subunit Tim10 	 Timm10 	2.35	21710.6	1	1	7.78	90
 Q03249 	 galactose-1-phosphate uridylyltransferase isoform 1 	 Galt 	4.22	11911.5	1	1	3.33	360
 P61025 	 cyclin-dependent kinases regulatory subunit 1 	 Cks1b 	2.11	18655.5	1	1	12.66	79
 P61620 	 protein transport protein Sec61 subunit alpha isoform 1 	 Sec61a1 	3.73	34420.1	1	1	2.1	476
 Q9R1Q9 	 V-type proton ATPase subunit S1 precursor 	 Atp6ap1 	3.81	12494.4	1	1	3.02	463
 Q9JHI7 	 exosome complex component RRP45 	 Exosc9 	3.25	31976.1	1	1	2.51	438
 Q9WV96 	 mitochondrial import inner membrane translocase subunit Tim10 B 	 Timm10b 	11.64	26535.4	1	1	19	100
 Q9D0J4 	 ADP-ribosylation factor-like protein 2 	 Arl2 	3.17	16076.8	1	1	5.98	184
 Q9R0Q3 	 transmembrane emp24 domain-containing protein 2 precursor 	 Tmed2 	3.31	15349.2	1	1	4.48	201
 Q9R0M6 	 ras-related protein Rab-9A 	 Rab9 	1.82	10640.3	1	1	5.97	201
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	11.27	14337.1	1	1	18.95	95
 Q9JI46 	 diphosphoinositol polyphosphate phosphohydrolase 1 isoform 1 	 Nudt3 	1.7	17894.5	1	1	5.36	168
 O88653 	 ragulator complex protein LAMTOR3 	 Lamtor3 	4.63	12010.9	1	1	8.87	124
 Q9D7W5 	 mediator of RNA polymerase II transcription subunit 8 isoform 1 	 Med8 	5.22	17961.5	1	1	5.22	268
 Q04447 	 creatine kinase B-type 	 Ckb 	10.03	28359.6	1	1	4.2	381
 Q9QZB9 	 dynactin subunit 5 	 Dctn5 	1.69	4588.7	1	1	6.04	182
 Q61187 	 tumor susceptibility gene 101 protein 	 Tsg101 	8.28	36627.2	1	1	3.07	391
 Q63932 	 dual specificity mitogen-activated protein kinase kinase 2 	 Map2k2 	5.15	33980.8	1	1	3.49	401
 Q791N7 	 DNA-directed RNA polymerase I subunit RPA12 	 Znrd1 	2.45	5489.6	1	1	6.5	123
 Q9JKN1 	 zinc transporter 7 	 Slc30a7 	2.3	9465.3	1	1	3.97	378
 Q9JJF3 	 bifunctional lysine-specific demethylase and histidyl-hydroxylase 	 2410016O06Rik 	4.57	7111.4	1	1	2.32	603
 Q3TYA6 	 M-phase phosphoprotein 8 	 Mphosph8 	2.97	19780.8	1	1	1.52	858
 Q9EQC5 	 N-terminal kinase-like protein 	 Scyl1 	1.86	22684.9	1	1	1.86	806
 Q8K2M0 	" 39S ribosomal protein L38, mitochondrial precursor "	 Mrpl38 	2.76	15269.2	1	1	2.37	380
 Q9CQZ1 	 heat shock factor-binding protein 1 	 Hsbp1 	4.87	27955	1	1	14.47	76
 Q2TPA8 	 hydroxysteroid dehydrogenase-like protein 2 isoform 1 	 Hsdl2 	2.3	5639	1	1	2.24	490
 Q99M01 	" phenylalanine--tRNA ligase, mitochondrial isoform 1 "	 Fars2 	4.07	12708	1	1	2.66	451
 Q3UB74 	 transforming growth factor beta regulator 1 	 Tbrg1 	2.08	7024.1	1	1	1.97	406
 Q9D8P4 	" 39S ribosomal protein L17, mitochondrial precursor "	 Mrpl17 	3.85	29048.1	1	1	5.11	176
 A2RTH5 	 leucine carboxyl methyltransferase 1 	 Lcmt1 	4.48	23345.1	1	1	3.31	332
 Q9CQQ8 	 U6 snRNA-associated Sm-like protein LSm7 	 Lsm7 	2.03	33322.3	1	1	7.77	103
 Q9CY21 	 probable 18S rRNA (guanine-N(7))-methyltransferase 	 Wbscr22 	3.26	7504.6	1	1	7.12	281
 Q9CQW9 	 interferon-induced transmembrane protein 3 	 Ifitm3 	4.35	22559	1	1	11.68	137
 Q7TQE6 	 macoilin 	 Tmem57 	2.37	2464.4	1	1	2.11	664
 Q9CQN6 	 transmembrane protein 14C 	 Tmem14c 	5.51	7060.9	1	1	9.65	114
 Q9CQS2 	 H/ACA ribonucleoprotein complex subunit 3 	 Nop10 	5.65	21169.5	1	1	17.19	64
 Q8BWR2 	 PITH domain-containing protein 1 	 Pithd1 	1.99	2422.3	1	1	5.69	211
 Q9CQ02 	 COMM domain-containing protein 4 	 Commd4 	2.03	17638.5	1	1	4.02	199
 Q8K039 	 uncharacterized protein KIAA1143 homolog 	 1110059G10Rik 	4.09	28255.1	1	1	5.81	155
 Q9D945 	 protein LLP homolog 	 Llph 	6.33	15694.8	1	1	9.23	130
 Q9CQQ0 	 small integral membrane protein 8 	 Smim8 	4.25	17186.6	1	1	12.37	97
 Q8VE65 	 transcription initiation factor TFIID subunit 12 	 Taf12 	2.82	6982.9	1	1	6.83	161
 Q9CQZ6 	 NADH dehydrogenase 	 Ndufb3 	4.5	20479.6	1	1	10.58	104
 Q9CZH3 	 proteasome assembly chaperone 3 	 Psmg3 	5.46	15641.2	1	1	12.29	122
 Q8CF89 	 TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 	 Tab1 	5.88	15591.6	1	1	2.19	502
 Q9CQK7 	 RWD domain-containing protein 1 	 Rwdd1 	1.97	18646	1	1	3.7	243
 Q9CQ28 	 diphthine--ammonia ligase 	 Dph6 	4.49	20856.6	1	1	6.37	267
 Q9CRD2 	 ER membrane protein complex subunit 2 	 Emc2 	8.42	34506.5	1	1	4.04	297
 Q6P6J0 	 tRNA-specific adenosine deaminase 2 	 Adat2 	4.76	9092.2	1	1	10.47	191
 Q9CPS6 	 histidine triad nucleotide-binding protein 3 	 Hint3 	2.01	18518.4	1	1	6.06	165
 Q9DBB5 	 eukaryotic translation initiation factor 4E type 3 	 Eif4e3 	5.21	24104.9	1	1	7.25	207
 Q9DB85 	 ribosomal RNA-processing protein 8 isoform 2 	 Rrp8 	5.14	27063.9	1	1	3.28	457
 Q9CR29 	 coiled-coil domain-containing protein 43 	 Ccdc43 	4.32	20094.2	1	1	4.95	222
 Q9CPV5 	 polyamine-modulated factor 1 isoform 1 	 Pmf1 	5.98	12842	1	1	5.94	202
 Q9CQ88 	 tetraspanin-31 	 Tspan31 	3.78	22941.1	1	1	5.71	210
 Q9D009 	" putative lipoyltransferase 2, mitochondrial "	 Lipt2 	4.28	3061.9	1	1	8.23	231
 Q9CQW2 	 ADP-ribosylation factor-like protein 8B 	 Arl8b 	2.02	13367	1	1	5.38	186
 Q9DAI2 	 intraflagellar transport protein 22 homolog 	 Ift22 	3.31	17041.2	1	1	5.95	185
 Q9CPT3 	 N-acylneuraminate-9-phosphatase 	 Nanp 	3.62	6469.1	1	1	7.26	248
 Q9D0D3 	" poly(A) RNA polymerase, mitochondrial precursor "	 Mtpap 	2.46	6888.2	1	1	1.71	585
 Q3UFK8 	 FERM domain-containing protein 8 	 Frmd8 	5.15	28787	1	1	2.79	466
 Q7TMW6 	 cytosolic Fe-S cluster assembly factor NARFL 	 Narfl 	10.15	21490.4	1	1	2.73	476
 Q9D1H7 	 Golgi to ER traffic protein 4 homolog isoform 1 	 Get4 	5.05	2395.9	1	1	4.59	327
 Q8C407 	 protein YIPF4 	 Yipf4 	1.83	4177.2	1	1	4.47	246
 Q9CQE5 	 regulator of G-protein signaling 10 	 Rgs10 	4.26	15520.7	1	1	5.52	181
 Q8BPG6 	 sulfatase-modifying factor 2 precursor 	 Sumf2 	3.9	9293.6	1	1	4.87	308
 Q8BGS0 	 protein MAK16 homolog 	 Mak16 	8.14	31675.6	1	1	4.39	296
 Q9CX48 	 zinc finger CCHC domain-containing protein 10 	 Zcchc10 	8.15	23851.5	1	1	7.3	178
 Q9CQX4 	 PCNA-associated factor 	 2810417H13Rik 	8.34	23420.7	1	1	13.64	110
 Q9D7S7 	 60S ribosomal protein L22-like 1 	 Rpl22l1 	8.76	22477.4	1	1	9.84	122
 Q9D115 	 zinc finger protein 706 	 Zfp706 	5.19	19611.9	1	1	14.47	76
 Q91WK5 	" glycine cleavage system H protein, mitochondrial precursor "	 Gcsh 	5.38	24728.5	1	1	5.88	170
 Q9D2V8 	 major facilitator superfamily domain-containing protein 10 	 Mfsd10 	5.49	23982.6	1	1	2.41	456
 P60521 	 gamma-aminobutyric acid receptor-associated protein-like 2 	 Gabarapl2 	1.67	19032.9	1	1	9.4	117
 Q9D1I6 	" 39S ribosomal protein L14, mitochondrial precursor "	 Mrpl14 	6.57	16286.3	1	1	13.1	145
 Q9D1I2 	 caspase recruitment domain-containing protein 19 	 Card19 	2.44	5184.2	1	1	3.83	183
 Q9D174 	 SS18-like protein 2 	 Deb1 	5.46	4335	1	1	23.38	77
 Q8R1K1 	 ubiquitin-associated domain-containing protein 2 precursor 	 Ubac2 	8.35	31300.4	1	1	4.64	345
 Q8R3K3 	" pentatricopeptide repeat-containing protein 2, mitochondrial "	 Ptcd2 	2.79	11043.4	1	1	2.62	381
 Q8BJF9 	 charged multivesicular body protein 2b 	 Chmp2b 	2.88	21091.7	1	1	4.69	213
 Q9D958 	 signal peptidase complex subunit 1 	 Spcs1 	2.84	41620.7	1	1	8.07	161
 Q673H1 	 tumor suppressor candidate gene 1 protein homolog 	 Tusc1 	11.98	18910.1	1	1	6.34	205
 Q9D8X2 	 coiled-coil domain-containing protein 124 	 Ccdc124 	9.46	19405.9	1	1	5.99	217
 Q925F2 	 endothelial cell-selective adhesion molecule precursor 	 Esam 	1.74	17335.8	1	1	3.3	394
 Q9D8Y7 	 tumor necrosis factor alpha-induced protein 8-like protein 2 	 Tnfaip8l2 	6	12210.2	1	1	7.61	184
 Q8K0Z7 	 translational activator of cytochrome c oxidase 1 	 Taco1 	4.65	5039.1	1	1	4.08	294
 P56379 	 6.8 kDa mitochondrial proteolipid 	 2010107E04Rik 	3.7	15392.4	1	1	13.79	58
 Q7TND5 	 ribosome production factor 1 isoform 2 	 Rpf1 	6.97	22437.9	1	1	4.87	349
 A6H611 	 mitochondrial intermediate peptidase precursor 	 Mipep 	2.57	7132.7	1	1	1.27	711
 Q6GV12 	 3-ketodihydrosphingosine reductase isoform 1 precursor 	 Kdsr 	6.56	19220	1	1	4.82	332
 Q8BUI3 	 leucine-rich repeat and WD repeat-containing protein 1 	 Lrwd1 	6.22	27318.2	1	1	2.31	648
 Q9DAW9 	 calponin-3 	 Cnn3 	5.43	13663.2	1	1	3.33	330
 Q9DAZ9 	 abscission/NoCut checkpoint regulator isoform 1 	 Zfyve19 	4.84	31708	1	1	2.83	389
 Q9D071 	 MMS19 nucleotide excision repair protein homolog 	 Mms19 	3.14	16097.5	1	1	1.26	1031
 Q921X9 	 protein disulfide-isomerase A5 precursor 	 Pdia5 	3.99	19444.9	1	1	1.74	517
 B8JJC1 	 tyrosyl-DNA phosphodiesterase 1 	 Tdp1 	4.19	24440	1	1	1.64	609
 E9QKG3 	 tRNA (guanine(10)-N2)-methyltransferase homolog 	 Trmt11 	3.84	10764.4	1	1	2.17	460
 Q9D0D5 	 general transcription factor IIE subunit 1 	 Gtf2e1 	6.56	13698.5	1	1	2.95	440
 Q9CXE7 	 transmembrane emp24 domain-containing protein 5 precursor 	 Tmed5 	5.82	10938.8	1	1	5.24	229
 Q8R322 	 nucleoporin GLE1 	 Gle1 	4.78	20239.3	1	1	1.72	699
 Q9CXJ4 	" ATP-binding cassette sub-family B member 8, mitochondrial precursor "	 Abcb8 	4.89	11650.1	1	1	1.81	717
 Q8C0L0 	 thioredoxin-related transmembrane protein 4 precursor 	 Tmx4 	5.57	27379.7	1	1	3.58	335
 Q3TUU5 	 testis-expressed sequence 30 protein 	 Tex30 	5.2	9450.6	1	1	4.89	225
 Q9D2X8 	 uncharacterized protein C8orf76 homolog 	 9130401M01Rik 	4.58	5141.8	1	1	5.91	372
 Q5Y5T1 	 probable palmitoyltransferase ZDHHC20 	 Zdhhc20 	2.63	5738.5	1	1	3.53	368
 Q80ZJ1 	 ras-related protein Rap-2a precursor 	 Rap2a 	3.21	12968.8	1	1	8.74	183
 Q9DBG9 	 tax1-binding protein 3 	 Tax1bp3 	10.36	30363.1	1	1	13.71	124
 Q9D7I5 	 phospholysine phosphohistidine inorganic pyrophosphate phosphatase 	 Lhpp 	2.07	18660.3	1	1	2.96	270
 Q78J03 	" methionine-R-sulfoxide reductase B2, mitochondrial precursor "	 Msrb2 	3.68	16107.4	1	1	5.14	175
 P81069 	 GA-binding protein subunit beta-2 	 Gabpb2 	3.58	30054.8	1	1	3.62	414
 Q9D273 	" cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial "	 Mmab 	2.6	16232.5	1	1	4.22	237
 Q9D211 	 CDKN2AIP N-terminal-like protein 	 Cdkn2aipnl 	4.01	24336.7	1	1	8.62	116
 Q9D2H6 	 transcription factor Sp2 isoform 1 	 Sp2 	7.69	30289.1	1	1	2.61	613
 Q99LE1 	 RILP-like protein 2 	 Rilpl2 	6.06	18662.7	1	1	7.11	197
 Q99MR3 	 solute carrier family 12 member 9 	 Slc12a9 	4.83	19753.3	1	1	2.08	914
 Q9R078 	 5'-AMP-activated protein kinase subunit beta-1 	 Prkab1 	7.21	22376.7	1	1	4.81	270
 Q9JKP8 	 chromatin accessibility complex protein 1 	 Chrac1 	7.72	18771.4	1	1	13.95	129
 Q99N96 	" 39S ribosomal protein L1, mitochondrial isoform 1 "	 Mrpl1 	7.28	13349	1	1	5.06	336
 Q3U6N9 	 UPF0488 protein C8orf33 homolog 	 1110038F14Rik 	3.47	6041.5	1	1	10	160
 Q91VF2 	 histamine N-methyltransferase 	 Hnmt 	8.33	31070.6	1	1	6.1	295
 Q8VCG9 	 regulatory factor X-associated protein 	 Rfxap 	6.27	20045.6	1	1	4.33	231
 Q9EP72 	 ER membrane protein complex subunit 7 precursor 	 Emc7 	4.92	22354.8	1	1	5.39	241
 Q6DFV1 	 condensin-2 complex subunit G2 	 Ncapg2 	1.65	7132.8	1	1	0.97	1138
 Q921J4 	 ubiquitin-conjugating enzyme E2 S 	 Ube2s 	7.11	12560.7	1	1	5.38	223
 Q8BWM0 	 prostaglandin E synthase 2 	 Ptges2 	7.49	35877.6	1	1	3.65	384
 Q91Z38 	 tetratricopeptide repeat protein 1 	 Ttc1 	3.97	19214.8	1	1	3.42	292
 Q8VEG4 	 exonuclease 3'-5' domain-containing protein 2 	 Exd2 	5.11	7394.4	1	1	2	650
 Q922M7 	 ashwin 	 AI597479 	8.37	22759.4	1	1	7.33	232
 Q8BVE3 	 V-type proton ATPase subunit H isoform 1 	 Atp6v1h 	6.89	30054.4	1	1	3.11	483
 Q8R1V4 	 transmembrane emp24 domain-containing protein 4 precursor 	 Tmed4 	8.84	40448.1	1	1	4.85	227
 Q6DID3 	 protein SCAF8 	 Scaf8 	4.52	17888.4	1	1	0.95	1268
 Q3UBX0 	 transmembrane protein 109 precursor 	 Tmem109 	6.4	20007.5	1	1	4.94	243
 Q9CQC8 	 maspardin 	 Spg21 	4.09	18326.4	1	1	3.25	308
 Q9CXU0 	 mediator of RNA polymerase II transcription subunit 10 	 Med10 	4.29	7826.4	1	1	14.81	135
 Q9JIG8 	 PRA1 family protein 2 	 Praf2 	4.83	19189.3	1	1	6.18	178
