UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	3689	9.37	63892.6	2	1	10.95	137
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	3860	8.19	85822.9	4	4	6.51	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 1 	 Rbpms 	1887	30.10	265886.2	10	5	35.53	197
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	1226	45.85	266343.6	15	10	13.41	962
 P19426 	 negative elongation factor E 	 Nelfe 	3070	14.48	32692.3	2	2	10.90	367
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	3024	14.99	167940.3	9	3	31.43	70
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	2777	17.34	174588.0	6	4	12.24	335
 Q78HU7 	 glycophorin-C 	 Gypc 	2706	18.25	94648.7	4	1	28.42	95
 P17439 	 glucosylceramidase precursor 	 Gba 	3032	14.94	90083.6	6	5	14.37	515
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	3277	12.58	115293.7	4	2	5.86	444
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	4069	7.00	15144.0	1	1	3.13	671
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	1515	38.50	447771.1	15	7	25.72	346
 Q5U4E2 	 replication initiator 1 isoform c 	 Repin1 	4481	5.06	15967.1	1	1	2.00	601
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	1987	28.13	232104.7	8	4	14.43	305
 Q921M4 	 golgin subfamily A member 2 isoform b 	 Golga2 	722	68.45	361552.3	17	11	13.91	999
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	1149	48.05	396759.5	17	12	16.61	819
 Q3UVL4 	 vacuolar protein sorting-associated protein 51 homolog 	 Vps51 	3326	12.18	106713.6	4	3	5.24	782
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	1061	51.68	205516.1	14	10	10.76	1692
 Q80TG1 	 KAT8 regulatory NSL complex subunit 1 	 Kansl1 	3938	7.76	53760.8	2	2	2.80	1036
 Q69ZA1 	 cyclin-dependent kinase 13 isoform 1 	 Cdk13 	4206	6.32	51824.9	4	3	3.77	1511
 Q3UN02 	 lysocardiolipin acyltransferase 1 	 Lclat1 	5135	1.80	40228.6	2	2	8.24	376
 D3Z7P3 	" glutaminase kidney isoform, mitochondrial isoform 1 "	 Gls 	4037	7.22	22485.9	3	2	4.45	674
 E9QAP7 	 transcription initiation factor TFIID subunit 4 	 Taf4 	2205	24.48	147724.6	7	4	4.89	1042
 G5E8V9 	 arfaptin-1 isoform 1 	 Arfip1 	1326	42.76	193100.7	9	6	24.13	373
 Q8CA72 	 gigaxonin 	 Gan 	3438	11.45	35693.8	2	1	2.35	597
 Q3UMG5 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch2 	3887	8.07	12170.2	1	1	2.20	773
 Q8BHE8 	" uncharacterized protein C2orf47 homolog, mitochondrial precursor "	 9430016H08Rik 	4209	6.31	38906.3	2	2	6.19	291
 B1AVZ0 	 uracil phosphoribosyltransferase homolog 	 Uprt 	4788	3.55	15859.8	2	1	3.55	310
 Q9WU40 	 inner nuclear membrane protein Man1 	 Lemd3 	2302	22.87	145886.2	8	5	8.61	918
 A2AJQ3 	 probable C-mannosyltransferase DPY19L4 	 Dpy19l4 	5088	1.96	141660.3	5	4	6.93	722
 Q8BHT6 	" beta-1,3-glucosyltransferase precursor "	 B3glct 	4778	3.62	98177.1	5	2	5.32	489
 Q9CY73 	" 39S ribosomal protein L44, mitochondrial precursor "	 Mrpl44 	4771	3.65	28008.5	1	1	4.50	333
 Q3UVK0 	 endoplasmic reticulum metallopeptidase 1 	 Ermp1 	2506	20.52	108365.9	6	5	6.79	898
 Q8BFQ9 	 kelch-like protein 42 	 Klhl42 	4808	3.44	126966.8	3	2	5.07	493
 B2RXC6 	 DNA-directed RNA polymerase III subunit RPC1 	 Polr3a 	2135	25.79	169731.7	11	8	9.35	1390
 B9EKS2 	 lysine-specific demethylase 3B 	 Kdm3b 	688	70.24	611167.8	33	14	12.49	1762
 Q8VD65 	 phosphoinositide 3-kinase regulatory subunit 4 	 Pik3r4 	2718	18.13	86073.7	5	4	4.49	1358
 B2KF05 	 bromodomain and PHD finger-containing protein 3 	 Brpf3 	5097	1.94	18020.4	3	2	3.07	1204
 Q78T54 	 vacuolar ATPase assembly integral membrane protein Vma21 isoform 2 	 Vma21 	4215	6.28	145957.7	4	1	11.88	101
 F8VPZ9 	 glioma tumor suppressor candidate region gene 1 protein 	 Gltscr1 	3731	9.06	48565.8	3	3	2.92	1578
 E9Q137 	 testis-expressed sequence 264 protein 	 Tex264 	4972	2.64	21161.6	2	1	2.59	309
 C0HKD8 	 microfibrillar-associated protein 1 	 Mfap1b 	2624	19.17	213366.6	8	7	23.46	439
 Q9Z2D6 	 methyl-CpG-binding protein 2 isoform 1 	 Mecp2 	1085	50.48	429306.5	19	9	28.14	501
 A2AF33 	 thymosin beta-like 	 Tmsb15b1 	4497	4.96	48787.6	2	2	53.33	45
 Q3U7K7 	 E3 ubiquitin-protein ligase TRIM21 	 Trim21 	4833	3.31	40687.4	4	2	3.25	462
 Q99P58 	 ras-related protein Rab-27B isoform 1 	 Rab27b 	2559	19.89	115282.5	8	5	30.28	218
 Q5M8N4 	 epimerase family protein SDR39U1 	 Sdr39u1 	3299	12.36	46691.5	2	2	7.85	293
 Q811S7 	 upstream-binding protein 1 isoform a 	 Ubp1 	3669	9.51	85668.3	4	3	7.78	540
 Q8BK30 	 NADH dehydrogenase 	 Ndufv3 	3912	7.93	31765.8	2	1	16.35	104
 Q08122 	 transducin-like enhancer protein 3 isoform 1 	 Tle3 	2759	17.54	164054.7	6	5	8.44	782
 C0HKG5 	 ribonuclease T2 precursor 	 Rnaset2a 	4103	6.83	107910.6	4	2	7.34	259
 P13634 	 carbonic anhydrase 1 	 Car1 	199	130.20	2622279.9	67	14	69.73	261
 Q8CI59 	 metalloreductase STEAP3 	 Steap3 	4641	4.34	64334.5	6	3	5.33	488
 E9Q6E5 	 serine/arginine-rich splicing factor 11 isoform 2 	 Srsf11 	1345	42.38	482580.0	22	9	22.11	511
 Q91VV4 	 DENN domain-containing protein 2D isoform 2 	 Dennd2d 	2230	23.95	69781.5	3	3	10.09	466
 B1AXP6 	 mitochondrial import receptor subunit TOM5 homolog isoform 1 	 Tomm5 	4928	2.86	17319.4	1	1	27.45	51
 Q5XG69 	 soluble lamin-associated protein of 75 kDa 	 Fam169a 	3672	9.49	43676.9	3	2	5.41	665
 Q9CWZ3 	 RNA-binding protein 8A isoform a 	 Rbm8a 	1925	29.39	253486.5	8	5	41.38	174
 Q5XG73 	 acyl-CoA-binding domain-containing protein 5 isoform a precursor 	 Acbd5 	4467	5.12	82172.5	5	4	8.84	509
 Q32NZ6 	 transmembrane channel-like protein 5 isoform a 	 Tmc5 	4701	4.08	28123.3	1	1	1.34	967
 Q9QYA2 	 mitochondrial import receptor subunit TOM40 homolog 	 Tomm40 	3786	8.73	77058.2	3	3	11.08	361
 P60060 	 protein transport protein Sec61 subunit gamma isoform 2 	 Sec61g 	3517	10.68	106392.1	3	2	36.76	68
 Q3TAQ9 	 WD repeat-containing protein 36 isoform 1 	 Wdr36 	1443	40.16	182310.1	8	7	9.68	899
 Q3UWL8 	 prefoldin subunit 4 isoform 1 	 Pfdn4 	1957	28.65	69678.5	3	3	28.36	134
 Q3UYC0 	 protein phosphatase 1H isoform 1 	 Ppm1h 	4860	3.22	100884.5	7	3	6.82	513
 Q60520 	 paired amphipathic helix protein Sin3a isoform 2 	 Sin3a 	954	56.03	446862.6	25	14	14.64	1277
 D3Z016 	 proteasome assembly chaperone 4 isoform a 	 Psmg4 	3597	10.09	32440.1	2	1	18.29	82
 Q3UM65 	 runt-related transcription factor 1 isoform 1 	 Runx1 	1202	46.47	253914.6	11	7	23.66	465
 P19324 	 serpin H1 precursor 	 Serpinh1 	3001	15.16	411818.2	7	4	12.23	417
 Q543Y2 	 hematopoietic progenitor cell antigen CD34 isoform 1 precursor 	 Cd34 	4932	2.84	48630.6	1	1	4.00	325
 P97808 	 FXYD domain-containing ion transport regulator 5 isoform a 	 Fxyd5 	4213	6.29	43767.1	5	2	20.22	178
 D3YZP9 	 coiled-coil domain-containing protein 6 	 Ccdc6 	4111	6.80	109607.2	4	4	9.59	469
 Q8VCL2 	" protein SCO2 homolog, mitochondrial "	 Sco2 	2971	15.47	67292.8	5	3	15.29	255
 Q9D103 	 interferon-induced transmembrane protein 1 	 Ifitm1 	4121	6.76	23461.1	1	1	15.09	106
 P70670 	 nascent polypeptide-associated complex subunit alpha isoform a 	 Naca 	730	67.69	1350808.9	19	9	4.30	2187
 Q8CHY6 	 transcriptional repressor p66 alpha isoform b 	 Gatad2a 	744	66.86	379168.1	16	10	22.89	629
 P40336 	 vacuolar protein sorting-associated protein 26A isoform b 	 Vps26a 	1647	35.16	199886.6	8	7	25.07	359
 P61804 	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase 	 Dad1 	3667	9.53	109742.4	2	1	10.62	113
 A2AJL3 	 FGGY carbohydrate kinase domain-containing protein isoform a 	 Fggy 	3830	8.41	15744.6	2	2	6.52	552
 Q8K385 	 ferric-chelate reductase 1 precursor 	 Frrs1 	4658	4.28	39478.2	2	2	4.39	592
 Q9EPQ8 	 transcription factor 20 isoform a 	 Tcf20 	2599	19.46	132431.8	10	6	4.48	1987
 Q8K2Q9 	 shootin-1 isoform 1 	 Shtn1 	3908	7.94	205998.3	5	4	8.56	631
 Q8BTY8 	 sec1 family domain-containing protein 2 isoform a 	 Scfd2 	3397	11.77	55761.8	5	4	7.89	684
 Q3UIA2 	 rho GTPase-activating protein 17 isoform b 	 Arhgap17 	4454	5.20	10472.2	1	1	2.20	818
 Q91W67 	 ubiquitin-like protein 7 	 Ubl7 	3515	10.69	57644.9	3	3	9.47	380
 Q06180 	 tyrosine-protein phosphatase non-receptor type 2 isoform b 	 Ptpn2 	3018	15.05	131113.1	6	3	10.84	406
 Q59J78 	" mimitin, mitochondrial "	 Ndufaf2 	2922	16.00	220601.3	10	4	35.71	168
 Q9CWT3 	 sorting nexin-10 	 Snx10 	4669	4.21	29724.4	1	1	4.48	201
 Q8R104 	 NAD-dependent protein deacetylase sirtuin-3 isoform 1 	 Sirt3 	3502	10.79	67047.9	3	3	15.95	257
 Q4KMM3 	 oxidation resistance protein 1 isoform E 	 Oxr1 	1204	46.46	464444.1	19	11	18.24	866
 P84078 	 ADP-ribosylation factor 1 	 Arf1 	962	55.73	311558.6	16	11	64.09	181
 Q91YM4 	 protein TBRG4 	 Tbrg4 	2553	20.01	98140.0	4	2	6.03	630
 Q8BTC1 	 uncharacterized protein C12orf73 homolog precursor 	 1190007I07Rik 	4478	5.08	39433.1	3	1	16.42	67
 P40237 	 CD82 antigen 	 Cd82 	4865	3.19	11907.0	1	1	4.14	266
 P21550 	 beta-enolase 	 Eno3 	1888	30.08	190719.0	7	6	17.51	434
 Q64012 	 RNA-binding protein Raly long isoform 	 Raly 	2204	24.54	235139.1	13	8	25.96	312
 Q9QY24 	 Z-DNA-binding protein 1 isoform 2 	 Zbp1 	2903	16.16	58439.5	3	2	12.83	187
 Q8BGQ1 	 spermatogenesis-defective protein 39 homolog isoform a 	 Vipas39 	2536	20.25	88440.8	7	6	12.63	491
 Q922Q9 	 chitinase domain-containing protein 1 isoform 1 precursor 	 Chid1 	4173	6.49	33008.1	2	1	3.03	396
 Q0WXH7 	" histocompatibility 2, Q region locus 4 precursor "	 H2-Q4 	3373	11.91	53530.1	3	2	7.06	354
 D3Z7Q2 	 small integral membrane protein 20 	 Smim20 	4440	5.25	75717.6	3	1	20.29	69
 Q5FWK3 	 rho GTPase-activating protein 1 isoform 1 	 Arhgap1 	1063	51.57	409084.0	24	10	25.68	479
 Q3TUF7 	 YEATS domain-containing protein 2 isoform 1 	 Yeats2 	4326	5.72	47376.6	4	3	4.12	1407
 Q8BFW7 	 lipoma-preferred partner homolog isoform 1 	 Lpp 	2701	18.29	61923.5	4	2	5.22	613
 Q8C253 	 galectin-3 	 Lgals3 	2822	16.87	119879.6	7	4	21.59	264
 Q80VQ1 	 leucine-rich repeat-containing protein 1 isoform 1 	 Lrrc1 	3965	7.60	16223.7	2	2	6.49	524
 Q91V12 	 cytosolic acyl coenzyme A thioester hydrolase isoform 1 	 Acot7 	1937	29.16	195089.0	7	5	15.10	384
 Q99JP6 	 homer protein homolog 3 isoform 1 	 Homer3 	2411	21.54	120434.7	9	6	22.28	359
 Q60604 	 adseverin isoform 1 	 Scin 	2014	27.64	221988.9	10	6	11.75	715
 Q99LT0 	 protein dpy-30 homolog 	 Dpy30 	3117	13.92	119870.3	4	2	29.29	99
 Q3UH60 	 disco-interacting protein 2 homolog B isoform 1 	 Dip2b 	4866	3.19	28136.7	3	1	1.14	1574
 Q8R4V2 	 dual specificity protein phosphatase 15 isoform 1 	 Dusp15 	5129	1.82	26095.0	2	1	5.53	235
 Q61179 	 interferon regulatory factor 9 isoform 1 	 Irf9 	4579	4.61	54000.3	3	1	3.87	465
 Q9D824 	 pre-mRNA 3'-end-processing factor FIP1 isoform 1 	 Fip1l1 	1139	48.47	315826.5	15	9	27.88	581
 Q3TZX8 	 polynucleotide 5'-hydroxyl-kinase NOL9 isoform 1 	 Nol9 	3705	9.22	48627.0	3	3	5.04	714
 Q8JZX5 	 leucine-rich repeat-containing protein 57 isoform a 	 Lrrc57 	3448	11.33	54185.8	3	2	7.83	281
 P42208 	 septin-2 isoform a 	 Sept2 	988	54.83	432872.7	19	8	29.64	361
 E9Q368 	 probable methyltransferase TARBP1 	 Gm17296 	4190	6.39	83904.2	8	4	2.53	1579
 Q920R0 	 alsin isoform 1 	 Als2 	3733	9.02	62004.9	5	5	3.76	1651
 Q921T2 	 torsin-1A-interacting protein 1 isoform 1 	 Tor1aip1 	1876	30.26	291659.5	11	4	9.20	576
 Q80U58 	 pumilio homolog 2 isoform 3 	 Pum2 	3179	13.49	77809.7	3	2	2.84	985
 P35545 	 40S ribosomal protein S30 precursor 	 Fau 	4184	6.41	305410.0	4	1	7.52	133
 Q5RJH6 	 protein SMG7 isoform 1 	 Smg7 	4749	3.78	196106.9	8	5	3.66	1146
 A2BDX3 	 adenylyltransferase and sulfurtransferase MOCS3 	 Mocs3 	4071	6.98	47857.2	3	3	6.30	460
 Q8K2T4 	 ubiquinol-cytochrome-c reductase complex assembly factor 3 	 Uqcc3 	4881	3.12	27361.4	1	1	11.24	89
 P10852 	 4F2 cell-surface antigen heavy chain isoform a 	 Slc3a2 	646	73.10	556646.3	17	12	27.61	565
 Q08024 	 core-binding factor subunit beta isoform 4 	 Cbfb 	4978	2.62	11466.9	2	1	5.49	182
 P49919 	 cyclin-dependent kinase inhibitor 1C isoform 1 	 Cdkn1c 	4958	2.72	16727.9	2	2	8.33	348
 Q9JLF6 	 protein-glutamine gamma-glutamyltransferase K 	 Tgm1 	3935	7.78	107130.5	5	4	5.15	815
 Q99J99 	 3-mercaptopyruvate sulfurtransferase 	 Mpst 	946	56.48	375666.2	19	7	33.67	297
 Q9R112 	" sulfide:quinone oxidoreductase, mitochondrial "	 Sqrdl 	4552	4.74	28153.8	3	3	11.56	450
 G3XA30 	 non-structural maintenance of chromosomes element 4 homolog A 	 Nsmce4a 	3341	12.09	87356.3	5	2	8.92	381
 Q9Z0M6 	 CD97 antigen isoform 2 precursor 	 Adgre5 	1247	44.96	154000.2	7	6	11.88	724
 Q8BGB7 	 enolase-phosphatase E1 	 Enoph1 	3678	9.47	122515.9	3	3	12.84	257
 Q9Z104 	 SWI/SNF-related matrix-associated actin-dependent regulator of 	 Hmg20b 	4501	4.94	89356.0	3	3	10.73	317
 Q9JI75 	 ribosyldihydronicotinamide dehydrogenase 	 Nqo2 	1883	30.20	133735.7	7	4	29.44	231
 P20029 	 78 kDa glucose-regulated protein precursor 	 Hspa5 	43	230.11	3808733.4	137	33	49.47	655
 Q8BX10 	" serine/threonine-protein phosphatase PGAM5, mitochondrial isoform 1 "	 Pgam5 	4592	4.55	40638.1	3	3	10.76	288
 Q3UMQ8 	 H/ACA ribonucleoprotein complex non-core subunit NAF1 	 Naf1 	2965	15.57	52850.3	2	2	4.02	597
 D3YUE4 	 protein FAM151B 	 Fam151b 	4773	3.65	11414.6	1	1	5.73	279
 P35279 	 ras-related protein Rab-6A isoform 1 	 Rab6a 	2363	22.07	185652.3	9	7	35.58	208
 Q3TRY9 	 receptor-type tyrosine-protein phosphatase alpha isoform 2 	 Ptpra 	2307	22.84	122585.0	6	4	7.94	793
 Q80TE0 	 RNA polymerase II-associated protein 1 isoform 2 	 Rpap1 	3328	12.17	132240.1	6	5	5.96	1409
 Q9QZN4 	 F-box only protein 6 	 Fbxo6 	3413	11.63	48275.9	6	3	9.15	295
 P0C8K7 	 small integral membrane protein 1 	 Smim1 	4589	4.56	14228.1	2	1	15.38	78
 Q9D162 	 coiled-coil domain-containing protein 167 isoform 1 	 Ccdc167 	4638	4.34	7355.8	1	1	10.58	104
 P04247 	 myoglobin 	 Mb 	2570	19.77	61235.9	3	3	28.57	154
 Q61334 	 B-cell receptor-associated protein 29 	 Bcap29 	4443	5.24	781818.6	10	3	13.75	240
 Q9QYB5 	 gamma-adducin isoform b 	 Add3 	1299	43.57	277358.1	18	10	20.77	674
 P15806 	 transcription factor E2-alpha isoform 5 	 Tcf3 	2991	15.25	96094.7	4	3	10.17	649
 P68181 	 cAMP-dependent protein kinase catalytic subunit beta isoform 4 	 Prkacb 	2691	18.42	96713.6	6	4	14.07	398
 Q9WU00 	 nuclear respiratory factor 1 isoform a 	 Nrf1 	4834	3.31	35483.4	1	1	2.39	503
 G5E8R2 	 tropomyosin alpha-1 chain isoform Tpm1.9cy 	 Tpm1 	5096	1.94	33814.9	2	2	6.45	248
 Q8BT07 	 centrosomal protein of 55 kDa isoform 1 	 Cep55 	3795	8.64	47245.7	2	2	4.55	462
 E9Q0Y4 	 signal-induced proliferation-associated protein 1 	 Sipa1 	3214	13.05	52615.4	4	4	5.68	1038
 D3Z656 	 synaptojanin-1 isoform a 	 Synj1 	4784	3.58	144754.4	7	5	3.36	1607
 Q8CII9 	 cytokine receptor-like factor 2 isoform 1 precursor 	 Crlf2 	3755	8.92	56516.5	3	1	4.86	370
 P0DJF2 	" protein PET117 homolog, mitochondrial precursor "	 Pet117 	4233	6.16	22917.1	1	1	12.50	80
 Q9DCG9 	 multifunctional methyltransferase subunit TRM112-like protein 	 Trmt112 	3059	14.64	280501.0	7	3	31.20	125
 Q6A058 	 armadillo repeat-containing X-linked protein 2 	 Armcx2 	4499	4.95	64284.8	5	3	6.63	784
 P97329 	 kinesin-like protein KIF20A 	 Kif20a 	5104	1.91	19203.2	1	1	1.35	887
 O89086 	 RNA-binding protein 3 isoform 2 	 Rbm3 	1304	43.43	731355.1	28	7	43.79	153
 Q8BWY7 	 zinc transporter ZIP11 isoform 1 	 Slc39a11 	5137	1.80	11251.3	1	1	5.56	342
 Q9EST3 	 eukaryotic translation initiation factor 4E transporter isoform a 	 Eif4enif1 	2266	23.46	164502.2	11	6	9.46	983
 Q8K1E0 	 syntaxin-5 	 Stx5a 	2596	19.51	117241.5	7	4	17.75	355
 Q9D902 	 general transcription factor IIE subunit 2 	 Gtf2e2 	2878	16.39	57311.2	3	3	10.96	292
 Q9R0Q4 	 mortality factor 4-like protein 2 	 Morf4l2 	3261	12.67	112763.7	4	2	8.33	288
 Q4FJU9 	 transmembrane protein 40 isoform a 	 Tmem40 	3757	8.91	38699.6	3	1	8.00	225
 O88559 	 menin isoform a 	 Men1 	3458	11.19	65399.3	4	4	8.75	617
