UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 O35382 	 exocyst complex component 4 	 Exoc4 	2397	6.69	13378.1	3	3	3.38	975
 Q6ZQK5 	" arf-GAP with coiled-coil, ANK repeat and PH domain-containing "	 Acap2 	3099	2.14	13419.7	2	2	2.99	770
 P30412 	 peptidyl-prolyl cis-trans isomerase C precursor 	 Ppic 	2761	4.91	13459.8	1	1	6.13	212
 Q91WC0 	 histone-lysine N-methyltransferase setd3 	 Setd3 	2322	6.99	13519.6	1	1	2.02	594
 Q8R2U4 	 N-terminal Xaa-Pro-Lys N-methyltransferase 1 	 Ntmt1 	2784	4.79	13528.2	2	2	13.00	223
 Q9CQX8 	" 28S ribosomal protein S36, mitochondrial isoform 1 "	 Mrps36 	2258	7.22	13565.1	1	1	20.59	102
 Q64012 	 RNA-binding protein Raly long isoform 	 Raly 	2073	8.30	13568.1	2	2	6.73	312
 P97797 	 tyrosine-protein phosphatase non-receptor type substrate 1 isoform 	 Sirpa 	2703	5.28	13589.4	2	2	4.09	513
 P35762 	 CD81 antigen 	 Cd81 	2690	5.32	13593.2	2	1	8.47	236
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	2705	5.27	13620.3	3	1	3.13	671
 Q02013 	 aquaporin-1 	 Aqp1 	2532	6.15	13648.7	1	1	7.43	269
 Q9DC33 	 PREDICTED: high mobility group protein 20A isoform X1 	 Hmg20a 	2689	5.33	13682.2	1	1	2.37	379
 P51863 	 V-type proton ATPase subunit d 1 	 Atp6v0d1 	2691	5.32	13683.0	1	1	3.13	351
 Q8VE80 	 THO complex subunit 3 	 Thoc3 	2332	6.97	13690.6	1	1	5.13	351
 Q8C142 	 low density lipoprotein receptor adapter protein 1 	 Ldlrap1 	2064	8.35	13758.8	1	1	5.19	308
 Q9EP69 	 phosphatidylinositide phosphatase SAC1 	 Sacm1l 	2954	3.44	13820.0	3	2	3.58	587
 Q6ZQ73 	 cullin-associated NEDD8-dissociated protein 2 	 Cand2 	1447	14.79	13895.2	2	2	2.67	1235
 O08734 	 bcl-2 homologous antagonist/killer 	 Bak1 	2339	6.94	13953.9	1	1	5.26	209
 P70268 	 serine/threonine-protein kinase N1 isoform 1 	 Pkn1 	2921	3.75	13956.8	2	1	1.05	951
 Q8CGU1 	 calcium-binding and coiled-coil domain-containing protein 1 	 Calcoco1 	1955	9.45	13993.1	2	2	3.76	691
 Q9CWG8 	 NADH dehydrogenase 	 Ndufaf7 	2595	5.88	14136.8	1	1	4.36	436
 Q9CXJ1 	" probable glutamate--tRNA ligase, mitochondrial precursor "	 Ears2 	2249	7.27	14146.7	1	1	2.87	523
 Q9CR59 	 growth arrest and DNA damage-inducible proteins-interacting protein 	 Gadd45gip1 	3087	2.24	14216.5	2	1	9.01	222
 Q99JP6 	 homer protein homolog 3 isoform 1 	 Homer3 	2936	3.64	14221.8	1	1	3.62	359
 Q61510 	 E3 ubiquitin/ISG15 ligase TRIM25 	 Trim25 	2647	5.54	14272.1	2	2	3.94	634
 Q923B0 	 gamma-glutamylaminecyclotransferase 	 Ggact 	2495	6.31	14274.0	4	1	6.71	149
 Q9CXE7 	 transmembrane emp24 domain-containing protein 5 precursor 	 Tmed5 	2467	6.45	14305.3	1	1	5.24	229
 O35671 	 integrin beta-1-binding protein 1 	 Itgb1bp1 	2644	5.56	14450.5	2	2	11.00	200
 Q08761 	 vitamin K-dependent protein S preproprotein 	 Pros1 	3048	2.53	14466.7	3	2	3.41	675
 Q8BUI3 	 leucine-rich repeat and WD repeat-containing protein 1 	 Lrwd1 	2743	5.02	14473.7	1	1	2.31	648
 Q9CY21 	 probable 18S rRNA (guanine-N(7))-methyltransferase 	 Wbscr22 	2640	5.59	14476.1	2	2	12.10	281
 Q9D8T7 	" SRA stem-loop-interacting RNA-binding protein, mitochondrial "	 Slirp 	3034	2.63	14541.8	2	1	6.25	112
 Q91WK0 	 leucine-rich repeat flightless-interacting protein 2 isoform 1 	 Lrrfip2 	2722	5.12	14582.9	1	1	2.65	415
 Q570Y9 	 DEP domain-containing mTOR-interacting protein isoform a 	 Deptor 	2952	3.45	14608.1	2	1	2.93	409
 P56379 	 6.8 kDa mitochondrial proteolipid 	 2010107E04Rik 	2937	3.62	14747.8	1	1	13.79	58
 Q8R1S0 	" ubiquinone biosynthesis monooxygenase COQ6, mitochondrial precursor "	 Coq6 	2823	4.49	14760.5	1	1	2.94	476
 Q9CZL5 	 pterin-4-alpha-carbinolamine dehydratase 2 	 Pcbd2 	2115	8.01	14767.7	1	1	11.03	136
 Q9JKW0 	 ADP-ribosylation factor-like protein 6-interacting protein 1 	 Arl6ip1 	2758	4.91	14819.1	1	1	4.93	203
 Q99J45 	 nuclear receptor-binding protein 	 Nrbp1 	2824	4.49	14831.6	2	1	2.06	535
 Q3TIU4 	" 2',5'-phosphodiesterase 12 "	 Pde12 	2498	6.28	14838.1	2	1	1.97	608
 Q8VHC3 	 selenoprotein M precursor 	 Selm 	2428	6.59	14847.2	2	1	9.66	145
 Q7TMS5 	 ATP-binding cassette sub-family G member 2 	 Abcg2 	2569	6.01	14981.9	1	1	2.74	657
 Q810D6 	 glutamate-rich WD repeat-containing protein 1 	 Grwd1 	2230	7.34	14987.9	1	1	3.59	446
 Q91VV4 	 DENN domain-containing protein 2D isoform 2 	 Dennd2d 	2308	7.05	14999.1	2	2	7.08	466
 Q63961 	 endoglin isoform 1 precursor 	 Eng 	2608	5.82	15043.1	1	1	2.45	653
 Q99LG2 	 PREDICTED: transportin-2 isoform X2 	 Tnpo2 	2451	6.51	15046.5	3	1	1.13	887
 Q9D0F6 	 replication factor C subunit 5 	 Rfc5 	2607	5.82	15083.1	3	1	4.42	339
 Q9CQT2 	 RNA-binding protein 7 isoform 1 	 Rbm7 	3101	2.12	15111.7	2	2	13.96	265
 P41731 	 CD63 antigen 	 Cd63 	2942	3.57	15129.4	1	1	4.62	238
 Q8BK35 	 glioma tumor suppressor candidate region gene 2 protein 	 Gltscr2 	2786	4.77	15150.1	3	2	6.61	484
 Q61160 	 FAS-associated death domain protein 	 Fadd 	3016	2.78	15183.0	2	1	8.29	205
 Q8BHS3 	 pre-mRNA-splicing factor RBM22 	 Rbm22 	2301	7.06	15272.8	2	1	4.76	420
 Q9DCE5 	 p21-activated protein kinase-interacting protein 1 	 Pak1ip1 	2925	3.73	15280.6	2	2	10.21	382
 Q8VEA4 	 mitochondrial intermembrane space import and assembly protein 40 	 Chchd4 	2905	3.86	15296.5	1	1	20.14	139
 Q9JI90 	 E3 ubiquitin-protein ligase RNF14 isoform a 	 Rnf14 	2777	4.83	15356.9	2	1	2.06	485
 Q9R1W5 	 calcitonin gene-related peptide type 1 receptor precursor 	 Calcrl 	2566	6.02	15372.0	1	1	2.38	463
 B1AVZ0 	 uracil phosphoribosyltransferase homolog 	 Uprt 	2415	6.63	15393.5	1	1	4.19	310
 Q99JW4 	 LIM and senescent cell antigen-like-containing domain protein 1 	 Lims1 	2707	5.25	15398.5	1	1	3.56	337
 Q01405 	 protein transport protein Sec23A 	 Sec23a 	2129	7.90	15405.3	2	2	3.27	765
 Q9QXB9 	 developmentally-regulated GTP-binding protein 2 	 Drg2 	2887	4.00	15447.1	1	1	3.02	364
 Q62018 	 RNA polymerase-associated protein CTR9 homolog 	 Ctr9 	2986	3.13	15487.5	5	4	3.92	1173
 Q66JX5 	 FGFR1 oncogene partner isoform 1 	 Fgfr1op 	2385	6.75	15533.6	2	1	4.51	399
 O55098 	 serine/threonine-protein kinase 10 	 Stk10 	3010	2.87	15655.2	3	3	3.00	966
 Q9QYF9 	 protein NDRG3 isoform 2 	 Ndrg3 	2668	5.42	15665.7	1	1	2.67	375
 Q9JI46 	 diphosphoinositol polyphosphate phosphohydrolase 1 isoform 1 	 Nudt3 	2542	6.12	15909.6	3	3	21.43	168
 Q8BH97 	 reticulocalbin-3 precursor 	 Rcn3 	2543	6.11	15949.9	2	1	3.96	328
 Q6R2P8 	 endonuclease 8-like 2 	 Neil2 	3156	1.88	15992.8	1	1	3.34	329
 Q91XH6 	 vesicle transport through interaction with t-SNAREs homolog 1B 	 Vti1b 	2903	3.87	16284.4	2	2	10.34	232
 Q05512 	 serine/threonine-protein kinase MARK2 isoform 1 	 Mark2 	2369	6.80	16306.6	3	2	4.38	776
 Q9CXL3 	 uncharacterized protein C7orf50 homolog 	 3110082I17Rik 	2489	6.33	16347.3	2	1	9.74	195
 P24668 	 cation-dependent mannose-6-phosphate receptor precursor 	 M6pr 	2558	6.05	16364.9	1	1	6.47	278
 P29595 	 NEDD8 precursor 	 Nedd8 	2810	4.57	16365.8	1	1	13.58	81
 P59048 	 p53 and DNA damage-regulated protein 1 	 Pdrg1 	2455	6.50	16387.1	1	1	9.77	133
 Q60770 	 syntaxin-binding protein 3 	 Stxbp3 	2201	7.46	16433.2	2	2	4.39	592
 Q61024 	 asparagine synthetase 	 Asns 	3119	1.99	16434.0	2	1	1.96	561
 Q9QWL7 	" keratin, type I cytoskeletal 17 "	 Krt17 	3051	2.51	16453.6	3	3	9.24	433
 Q791V5 	 mitochondrial carrier homolog 2 isoform 1 	 Mtch2 	2759	4.91	16476.8	1	1	6.93	303
 Q8QZZ7 	 EKC/KEOPS complex subunit Tprkb 	 Tprkb 	2431	6.58	16482.5	2	1	6.29	175
 Q3TLS3 	 GDP-D-glucose phosphorylase 1 	 Gdpgp1 	2562	6.03	16525.8	1	1	4.15	386
 P51432 	" 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 "	 Plcb3 	2778	4.83	16589.3	3	3	2.84	1234
 Q9ET26 	 E3 ubiquitin-protein ligase RNF114 	 Rnf114 	2785	4.79	16615.2	1	1	5.24	229
 P26187 	 methylated-DNA--protein-cysteine methyltransferase 	 Mgmt 	2311	7.04	16626.3	3	1	4.74	211
 Q8R3C0 	 mini-chromosome maintenance complex-binding protein 	 Mcmbp 	2919	3.76	16652.9	1	1	1.87	642
 Q9DC71 	" 28S ribosomal protein S15, mitochondrial precursor "	 Mrps15 	2182	7.52	16662.0	2	1	5.81	258
 F8WGL9 	 protein CDV3 isoform d 	 Cdv3 	3104	2.11	16689.8	2	2	32.11	109
 G3UXW9 	 COP9 signalosome complex subunit 1 isoform 1 	 Gps1 	2555	6.07	16721.3	4	1	2.09	526
 Q9CWU9 	 nucleoporin Nup37 	 Nup37 	2841	4.32	16745.2	1	1	5.21	326
 Q9D211 	 CDKN2AIP N-terminal-like protein 	 Cdkn2aipnl 	2838	4.33	16760.2	2	1	8.62	116
 P22892 	 AP-1 complex subunit gamma-1 isoform 2 	 Ap1g1 	2446	6.53	16900.2	2	1	1.58	822
 P34152 	 PREDICTED: focal adhesion kinase 1 isoform X12 	 Ptk2 	2844	4.32	16982.4	2	2	3.41	1055
 Q8VE92 	 RNA-binding protein 4B 	 Rbm4b 	2465	6.46	17134.5	1	1	4.48	357
 Q921Z5 	 tumor necrosis factor alpha-induced protein 8 isoform 1 	 Tnfaip8 	2390	6.72	17187.9	1	1	9.43	212
 Q9Z0V7 	 mitochondrial import inner membrane translocase subunit Tim17-B 	 Timm17b 	2155	7.72	17198.6	1	1	8.72	172
 P97480 	 eyes absent homolog 3 isoform 2 	 Eya3 	2783	4.80	17208.6	1	1	3.53	510
 Q9CQ39 	 mediator of RNA polymerase II transcription subunit 21 	 Med21 	2923	3.73	17272.9	1	1	9.72	144
