UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 A2APY7 	 NADH dehydrogenase 	 Ndufaf5 	3783	6.82	6475.6	1	1	3.50	343
 Q8BHD7 	 polypyrimidine tract-binding protein 3 isoform 2 	 Ptbp3 	4464	2.31	6686.7	1	1	3.44	523
 Q8JZN7 	 mitochondrial Rho GTPase 2 	 Rhot2 	4502	2.16	6774.1	2	1	2.42	620
 Q9WVS7 	 dual specificity mitogen-activated protein kinase kinase 5 	 Map2k5 	4237	4.25	6910.6	1	1	2.90	448
 P97801 	 survival motor neuron protein isoform 1 	 Smn1 	4523	2.10	7058.3	1	1	4.17	288
 A0A1N9PTV1 	 PREDICTED: probable fibrosin-1 isoform X1 	 Fbrs 	4569	1.86	7169.8	1	1	1.84	980
 Q8BIG4 	 F-box only protein 28 	 Fbxo28 	4539	2.05	7364.5	1	1	3.80	368
 Q9CXE7 	 transmembrane emp24 domain-containing protein 5 precursor 	 Tmed5 	4259	4.15	7438.3	1	1	5.24	229
 Q99K30 	 epidermal growth factor receptor kinase substrate 8-like protein 2 	 Eps8l2 	4185	4.63	7447.4	2	2	3.02	729
 O88856 	 protein-tyrosine sulfotransferase 2 	 Tpst2 	3683	7.54	7449.6	1	1	4.10	390
 Q9R0Q1 	 synaptotagmin-like protein 4 isoform 1 	 Sytl4 	4107	5.09	7492.7	1	1	2.97	673
 Q3TPE9 	 ankyrin repeat and MYND domain-containing protein 2 	 Ankmy2 	4311	3.79	7579.9	2	1	2.50	440
 Q99MR1 	 PERQ amino acid-rich with GYF domain-containing protein 1 	 Gigyf1 	4320	3.71	7707.3	1	1	1.25	1044
 Q3UQN2 	 F-BAR domain only protein 2 	 Fcho2 	4541	2.04	7777.4	2	2	2.35	809
 Q14B98 	 sesquipedalian-2 	 Fam109b 	3568	8.33	7816.0	1	1	7.34	259
 Q62315 	 protein Jumonji 	 Jarid2 	4420	2.71	7822.3	2	2	2.19	1234
 Q9Z205 	 DNA-binding protein RFXANK isoform 1 	 Rfxank 	4293	3.93	7901.4	1	1	5.20	269
 Q8VE42 	 ankyrin repeat domain-containing protein 49 	 Ankrd49 	4521	2.10	7981.0	3	1	5.04	238
 O35075 	 Down syndrome critical region protein 3 homolog 	 Dscr3 	3889	6.21	7993.8	1	1	5.72	297
 Q8VDY9 	 caspase activity and apoptosis inhibitor 1 	 Caap1 	4096	5.14	8034.3	1	1	4.78	356
 Q9R0X0 	 mediator of RNA polymerase II transcription subunit 20 	 Med20 	3927	6.00	8076.3	1	1	5.19	212
 P47810 	 wee1-like protein kinase 	 Wee1 	3911	6.09	8205.4	2	2	4.64	646
 Q8BH15 	 PREDICTED: CCR4-NOT transcription complex subunit 10 isoform X1 	 Cnot10 	4252	4.17	8259.8	1	1	2.69	743
 Q3TTL0 	 uncharacterized protein C3orf38 homolog 	 4930453N24Rik 	4262	4.13	8314.1	1	1	3.45	348
 Q9WTJ4 	 flt3-interacting zinc finger protein 1 	 Fiz1 	4527	2.09	8348.5	2	2	4.00	500
 Q8R5L3 	 vam6/Vps39-like protein isoform 1 	 Vps39 	4494	2.18	8536.6	1	1	1.69	886
 F6WIU1 	 protein KRI1 homolog 	 Kri1 	4410	2.83	8601.2	1	1	2.84	705
 P45591 	 cofilin-2 	 Cfl2 	3904	6.15	8684.7	3	2	12.05	166
 D3Z7W5 	 CD27 antigen isoform c precursor 	 Cd27 	3526	8.65	9021.1	1	1	11.58	190
 nan 	 PREDICTED: sp110 nuclear body protein isoform X2 	 Sp110 	4046	5.40	9332.4	1	1	4.04	446
 Q8CG50 	 ras-related protein Rab-43 isoform a 	 Rab43 	4167	4.73	9647.2	1	1	5.24	210
 A2AEY4 	 MAP7 domain-containing protein 3 	 Mtap7d3 	4289	3.94	9743.0	1	1	0.80	876
 Q99LQ4 	 small vasohibin-binding protein isoform b 	 Svbp 	4265	4.08	9832.7	1	1	22.73	66
 Q8CCH2 	 NHL repeat-containing protein 3 precursor 	 Nhlrc3 	3872	6.30	10172.9	1	1	4.03	347
 Q9D8L5 	 coiled-coil domain-containing protein 91 	 Ccdc91 	4099	5.13	10199.5	2	1	2.94	442
 O08914 	 fatty-acid amide hydrolase 1 	 Faah 	4542	2.04	10308.5	3	1	1.55	579
 Q9WUZ9 	 ectonucleoside triphosphate diphosphohydrolase 5 isoform a 	 Entpd5 	4209	4.43	10387.6	2	1	3.10	452
 nan 	 PREDICTED: E3 ubiquitin-protein ligase MYCBP2 isoform X1 	 Mycbp2 	4222	4.31	10412.6	1	1	0.29	4797
 Q6P5F7 	 protein tweety homolog 3 isoform 2 	 Ttyh3 	3925	6.01	10459.6	1	1	2.67	524
 Q9CQN6 	 transmembrane protein 14C 	 Tmem14c 	4507	2.16	10700.5	1	1	9.65	114
 Q9CU65 	 zinc finger MYM-type protein 2 	 Zmym2 	3874	6.30	10729.8	1	1	1.09	1376
 Q9DCU6 	" 39S ribosomal protein L4, mitochondrial "	 Mrpl4 	4433	2.60	10859.0	2	2	9.52	294
 Q9JHI9 	 solute carrier family 40 member 1 	 Slc40a1 	4020	5.54	11073.7	2	1	1.93	570
 O08599 	 syntaxin-binding protein 1 isoform a 	 Stxbp1 	4067	5.32	11144.3	1	1	1.82	603
 Q8K5B2 	 multiple coagulation factor deficiency protein 2 homolog precursor 	 Mcfd2 	4345	3.53	11246.7	1	1	8.97	145
 O35387 	 HCLS1-associated protein X-1 isoform 1 	 Hax1 	3431	9.25	11513.5	1	1	7.50	280
 Q9D1K2 	 V-type proton ATPase subunit F 	 Atp6v1f 	3785	6.81	11637.7	1	1	20.17	119
 B1ASA5 	 zinc finger protein 362 	 Zfp362 	3684	7.54	11660.7	3	3	10.05	418
 Q9D4H2 	 GRIP and coiled-coil domain-containing protein 1 	 Gcc1 	3490	8.89	11942.4	1	1	2.19	778
 Q9Z1N2 	 origin recognition complex subunit 1 	 Orc1 	3807	6.67	11976.5	1	1	1.43	840
 Q9Z1X2 	 phosphatidylserine synthase 2 	 Ptdss2 	4068	5.31	12202.2	1	1	2.75	473
 Q9DA03 	 complex III assembly factor LYRM7 	 Lyrm7 	4166	4.73	12247.6	1	1	16.35	104
 Q6A058 	 armadillo repeat-containing X-linked protein 2 	 Armcx2 	3548	8.45	12271.9	2	1	3.19	784
 Q791T5 	 mitochondrial carrier homolog 1 	 Mtch1 	4232	4.27	12280.2	2	1	2.83	389
 Q8BWR2 	 PITH domain-containing protein 1 	 Pithd1 	4062	5.34	12412.1	1	1	9.95	211
 Q91WG5 	 5'-AMP-activated protein kinase subunit gamma-2 isoform 1 	 Prkag2 	4026	5.51	12470.3	1	1	2.30	566
 Q8CFC7 	 CLK4-associating serine/arginine rich protein 	 Clasrp 	4178	4.67	12491.8	1	1	2.10	668
 P52623 	 uridine-cytidine kinase 1 	 Uck1 	3924	6.01	12493.6	2	2	8.48	283
 Q64127 	 transcription intermediary factor 1-alpha isoform 1 	 Trim24 	3423	9.31	12531.1	2	2	3.24	1051
 P01898 	" H-2 class I histocompatibility antigen, Q10 alpha chain precursor "	 H2-Q10 	3701	7.42	12583.5	1	1	4.31	325
 Q8BHE1 	 gem-associated protein 8 isoform 1 	 Gemin8 	4018	5.56	12597.0	1	1	3.78	238
 Q18PI6 	 SLAM family member 5 isoform 1 precursor 	 Cd84 	4025	5.51	12610.5	1	1	3.65	329
 Q8R5A0 	 N-lysine methyltransferase SMYD2 	 Smyd2 	4281	3.99	12660.8	1	1	3.46	433
 Q9CQX4 	 PCNA-associated factor 	 2810417H13Rik 	3462	9.09	12666.6	1	1	13.64	110
 P47877 	 insulin-like growth factor-binding protein 2 isoform 1 precursor 	 Igfbp2 	4336	3.59	12713.5	1	1	4.26	305
 P59941 	 NAD-dependent protein deacetylase sirtuin-6 isoform 1 	 Sirt6 	3784	6.81	12801.4	1	1	5.09	334
 Q9JHG7 	" phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit "	 Pik3cg 	4429	2.63	12828.0	1	1	1.09	1102
 Q9DB60 	 prostamide/prostaglandin F synthase 	 Fam213b 	4069	5.31	12913.9	2	1	5.47	201
 G3X9K3 	 brefeldin A-inhibited guanine nucleotide-exchange protein 1 	 Arfgef1 	4024	5.52	12933.0	2	2	1.95	1846
 P05132 	 cAMP-dependent protein kinase catalytic subunit alpha isoform 1 	 Prkaca 	3867	6.32	12961.4	2	2	5.41	351
 Q80TJ7 	 histone lysine demethylase PHF8 isoform b 	 Phf8 	4583	1.75	13027.1	2	2	1.66	1023
 Q60855 	 receptor-interacting serine/threonine-protein kinase 1 	 Ripk1 	4153	4.81	13044.5	2	2	4.12	656
 Q8BFV2 	 PCI domain-containing protein 2 	 Pcid2 	3989	5.70	13091.2	3	1	2.51	399
 Q91WK5 	" glycine cleavage system H protein, mitochondrial precursor "	 Gcsh 	3767	6.98	13249.7	1	1	5.88	170
 Q8VIM9 	 immunity-related GTPase family Q protein 	 Irgq 	4560	1.93	13298.2	1	1	2.06	583
 P09925 	 surfeit locus protein 1 isoform 1 	 Surf1 	4124	5.03	13319.1	1	1	8.82	306
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	3523	8.66	13334.0	1	1	18.95	95
 O35473 	 nuclear nucleic acid-binding protein C1D 	 C1d 	4172	4.70	13417.8	2	1	9.93	141
 Q9ET22 	 dipeptidyl peptidase 2 precursor 	 Dpp7 	3778	6.86	13514.7	1	1	1.98	506
 Q9D2P4 	 ubiquitin-related modifier 1 	 Urm1 	4334	3.61	13536.8	1	1	14.85	101
 Q9D023 	 mitochondrial pyruvate carrier 2 	 Mpc2 	4439	2.51	13618.8	1	1	7.87	127
 Q9CXJ1 	" probable glutamate--tRNA ligase, mitochondrial precursor "	 Ears2 	4411	2.80	13640.6	2	2	5.35	523
 Q8K2D6 	 deoxycytidylate deaminase 	 Dctd 	3837	6.47	13652.9	1	1	9.78	184
 Q9D2V5 	 protein AAR2 homolog 	 Aar2 	4267	4.08	13702.7	2	2	4.95	384
 Q05117 	 tartrate-resistant acid phosphatase type 5 precursor 	 Acp5 	3671	7.64	13740.1	1	1	5.81	327
 Q9JLZ3 	" methylglutaconyl-CoA hydratase, mitochondrial precursor "	 Auh 	4245	4.20	13816.1	1	1	4.46	314
 Q8BFW4 	 tripartite motif-containing protein 65 	 Trim65 	4145	4.86	13850.9	1	1	1.92	522
 Q3TIR1 	 trafficking protein particle complex subunit 13 isoform 1 	 Trappc13 	4100	5.13	13979.9	1	1	5.02	418
 Q9JLI0 	" aldo-keto reductase family 1, member C12 "	 Akr1c12 	4256	4.16	14028.9	2	1	5.88	323
 Q9ERI6 	 retinol dehydrogenase 14 	 Rdh14 	4150	4.82	14096.1	1	1	3.89	334
 Q91WR3 	 activating signal cointegrator 1 complex subunit 2 	 Ascc2 	4092	5.16	14103.9	1	1	1.34	749
 Q63961 	 endoglin isoform 1 precursor 	 Eng 	3358	9.75	14231.6	2	1	3.68	653
 E9QME3 	 kinetochore-associated protein NSL1 homolog 	 Nsl1 	3596	8.16	14267.4	1	1	5.69	281
 Q924H7 	 WW domain-containing adapter protein with coiled-coil isoform 1 	 Wac 	4375	3.32	14311.0	1	1	1.55	646
 Q9DA08 	 SAGA-associated factor 29 	 Sgf29 	4524	2.09	14385.1	2	1	4.10	293
 Q9DC47 	 zinc finger protein 869 	 Zfp869 	3816	6.58	14519.9	2	2	4.73	529
 Q922J9 	 PREDICTED: fatty acyl-CoA reductase 1 isoform X1 	 Far1 	3943	5.93	14579.2	1	1	2.52	515
 Q8VEG4 	 exonuclease 3'-5' domain-containing protein 2 	 Exd2 	3697	7.45	14628.3	1	1	2.00	650
 O08736 	 caspase-12 	 Casp12 	4404	2.93	14632.6	1	1	2.63	419
 Q8BTU1 	 cilia- and flagella-associated protein 20 	 Cfap20 	4007	5.62	14803.3	1	1	8.81	193
 Q8R015 	 biogenesis of lysosome-related organelles complex 1 subunit 5 	 Bloc1s5 	4343	3.56	14860.5	2	2	11.89	185
 Q9CR56 	 NF-kappa-B inhibitor-interacting Ras-like protein 2 	 Nkiras2 	3982	5.72	14898.3	1	1	6.28	191
 Q9D7E4 	 UPF0449 protein C19orf25 homolog 	 2310011J03Rik 	3270	10.55	15032.8	1	1	14.68	109
 Q6PDM1 	 male-specific lethal 1 homolog 	 Msl1 	3573	8.31	15112.9	1	1	3.41	616
 P54751 	 CMP-N-acetylneuraminate-beta-galactosamide-alpha-2 	 St3gal1 	3674	7.63	15114.0	1	1	4.75	337
 Q9JHL1 	 Na(+)/H(+) exchange regulatory cofactor NHE-RF2 isoform A 	 Slc9a3r2 	4550	2.01	15219.9	2	2	8.61	337
 O70348 	 decapping and exoribonuclease protein 	 Dxo 	4268	4.07	15300.4	1	1	2.52	397
 Q9D2X5 	 MAU2 chromatid cohesion factor homolog isoform 1 	 Mau2 	4337	3.59	15306.1	1	1	2.62	650
 Q9D6N1 	 carbonic anhydrase 13 	 Car13 	4302	3.86	15319.3	1	1	4.58	262
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	4086	5.19	15332.8	1	1	3.13	671
 P43120 	 hematopoietically-expressed homeobox protein Hhex 	 Hhex 	4543	2.04	15344.2	2	2	12.18	271
 Q9CXK9 	 RNA-binding protein 33 	 Rbm33 	4170	4.72	15377.8	1	1	0.97	1231
 Q9Z0H7 	 B-cell lymphoma/leukemia 10 	 Bcl10 	3781	6.83	15441.0	1	1	4.29	233
 Q9D7W5 	 mediator of RNA polymerase II transcription subunit 8 isoform 1 	 Med8 	4200	4.49	15493.3	1	1	7.09	268
 P58466 	 carboxy-terminal domain RNA polymerase II polypeptide A small 	 Ctdsp1 	4130	4.98	15539.0	2	2	10.34	261
 P48377 	 MHC class II regulatory factor RFX1 	 Rfx1 	4194	4.54	15617.8	1	1	1.35	963
 Q99N96 	" 39S ribosomal protein L1, mitochondrial isoform 1 "	 Mrpl1 	3999	5.67	15687.0	2	2	8.93	336
 Q91VU6 	 DDB1- and CUL4-associated factor 11 	 Dcaf11 	3991	5.70	15702.5	2	2	4.92	549
 Q9CY52 	 probable tRNA(His) guanylyltransferase isoform 1 	 Thg1l 	4103	5.12	15706.7	1	1	5.70	298
 Q91WE6 	 threonylcarbamoyladenosine tRNA methylthiotransferase isoform 1 	 Cdkal1 	3795	6.71	15731.9	3	1	2.08	578
 nan 	 PREDICTED: UPF0488 protein C8orf33 homolog isoform X1 	 1110038F14Rik 	4193	4.56	15736.5	2	2	10.81	222
 Q9JK42 	" pyruvate dehydrogenase kinase, isoenzyme 2 "	 Pdk2 	4104	5.11	15877.8	1	1	3.93	407
 Q99JR6 	 nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 	 Nmnat3 	4466	2.30	15931.6	3	1	3.67	245
 Q5U4E2 	 replication initiator 1 isoform c 	 Repin1 	4171	4.70	15936.3	3	3	5.99	601
 Q9D8U0 	 interferon-related developmental regulator 2 	 Ifrd2 	4294	3.90	15974.4	1	1	2.04	441
 E9PYD1 	 protein FAM98C 	 Fam98c 	3098	12.27	15976.2	2	2	9.01	344
 O08538 	 angiopoietin-1 isoform 1 precursor 	 Angpt1 	3492	8.86	16028.9	1	1	2.01	498
 Q99NA9 	 polycomb group RING finger protein 6 	 Pcgf6 	3838	6.47	16277.5	1	1	3.40	353
 Q61458 	 cyclin-H 	 Ccnh 	3702	7.42	16306.7	1	1	3.41	323
 Q8K2M0 	" 39S ribosomal protein L38, mitochondrial precursor "	 Mrpl38 	4368	3.35	16314.3	1	1	2.37	380
 Q80W47 	 WD repeat domain phosphoinositide-interacting protein 2 	 Wipi2 	4407	2.86	16314.7	1	1	2.25	445
 Q99KX1 	 myeloid leukemia factor 2 	 Mlf2 	3749	7.11	16323.5	2	2	7.29	247
 Q5M8N4 	 epimerase family protein SDR39U1 	 Sdr39u1 	4257	4.16	16390.5	1	1	3.07	293
 nan 	 PREDICTED: vacuolar protein sorting-associated protein 29 isoform 	 Vps29 	3878	6.26	16390.6	2	1	6.99	186
 Q80Y32 	 HMG domain-containing protein 4 isoform 1 	 Hmgxb4 	3709	7.38	16448.4	2	1	3.37	594
 Q8R0K9 	 transcription factor E2F4 	 E2f4 	3831	6.50	16477.2	1	1	2.68	410
 Q505D7 	 optic atrophy 3 protein homolog 	 Opa3 	4490	2.20	16552.0	2	2	12.85	179
 Q923B0 	 gamma-glutamylaminecyclotransferase 	 Ggact 	3714	7.34	16593.3	1	1	6.71	149
 Q8VHM7 	 interleukin-10 receptor subunit beta precursor 	 Il10rb 	4555	1.97	16666.4	2	2	7.98	351
 O88513 	 geminin 	 Gmnn 	3251	10.73	16718.2	1	1	7.28	206
 Q8BXQ2 	 GPI transamidase component PIG-T precursor 	 Pigt 	3600	8.14	16870.5	2	2	4.81	582
 Q8C9T5 	 protein SON isoform 2 	 Son 	4163	4.74	17041.5	1	1	0.61	2126
 Q8CBC7 	 putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase 	 Ftsj1 	4593	1.71	17068.3	3	2	9.26	324
 Q9CXP8 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10 	 Gng10 	3351	9.78	17184.3	1	1	26.47	68
 O88843 	 death domain-containing protein CRADD 	 Cradd 	3799	6.70	17243.1	1	1	8.54	199
 Q9R226 	" KH domain-containing, RNA-binding, signal transduction-associated "	 Khdrbs3 	4121	5.04	17246.4	1	1	3.47	346
 Q9JHP7 	 KDEL motif-containing protein 1 precursor 	 Kdelc1 	3986	5.71	17339.7	2	2	6.37	502
 O88792 	 junctional adhesion molecule A precursor 	 F11r 	4244	4.20	17411.7	1	1	6.67	300
 Q08297 	 DNA repair protein RAD51 homolog 1 	 Rad51 	3483	8.94	17454.0	1	1	4.72	339
 Q99N92 	" 39S ribosomal protein L27, mitochondrial "	 Mrpl27 	4123	5.03	17463.2	1	1	7.43	148
 Q9Z266 	 SNARE-associated protein Snapin 	 Snapin 	3172	11.62	17533.3	1	1	15.44	136
 Q673H1 	 tumor suppressor candidate gene 1 protein homolog 	 Tusc1 	3420	9.33	17540.9	1	1	6.34	205
 Q91WK1 	 SPRY domain-containing protein 4 	 Spryd4 	4129	5.00	17544.7	1	1	11.59	207
 Q9JJZ2 	 tubulin alpha-8 chain 	 Tuba8 	3644	7.82	17595.0	1	1	4.01	449
 P04184 	" thymidine kinase, cytosolic isoform 1 "	 Tk1 	4231	4.27	17600.3	1	1	7.30	233
 P54310 	 hormone-sensitive lipase isoform 1 	 Lipe 	3402	9.48	17665.1	1	1	2.00	802
 F7C846 	 metaxin-1 isoform 1 	 Mtx1 	4174	4.68	17700.4	1	1	2.17	461
 Q8BM88 	 cathepsin O preproprotein 	 Ctso 	4501	2.17	17712.7	1	1	3.21	312
 P60521 	 gamma-aminobutyric acid receptor-associated protein-like 2 	 Gabarapl2 	4530	2.08	17729.8	1	1	9.40	117
 Q9QYG0 	 protein NDRG2 isoform 1 	 Ndrg2 	4080	5.24	17773.5	1	1	3.50	371
 Q8R359 	 INO80 complex subunit E 	 Ino80e 	3917	6.05	17774.4	1	1	9.27	205
 Q8VBV3 	 exosome complex component RRP4 	 Exosc2 	4361	3.41	17819.3	1	1	5.80	293
 O70293 	 G protein-coupled receptor kinase 6 isoform a 	 Grk6 	3828	6.52	17885.5	2	1	2.89	589
 Q8K2C9 	 very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 	 Hacd3 	3444	9.20	17898.9	1	1	5.80	362
 Q9D385 	 ADP-ribosylation factor-like protein 2-binding protein isoform 1 	 Arl2bp 	3062	12.55	17958.6	1	1	9.20	163
 Q8K268 	 ATP-binding cassette sub-family F member 3 	 Abcf3 	3164	11.68	17993.4	2	2	5.78	709
 Q6PCN7 	 helicase-like transcription factor 	 Hltf 	3969	5.77	18169.0	1	1	1.40	1003
 P97931 	 uracil-DNA glycosylase isoform a 	 Ung 	3599	8.15	18177.1	1	1	5.56	306
 Q8C4X1 	 centromere protein X 	 Stra13 	3743	7.15	18230.5	4	2	43.59	78
 Q91XB7 	 protein YIF1A 	 Yif1a 	4390	3.13	18277.2	1	1	4.10	293
 Q9D8W7 	 OCIA domain-containing protein 2 isoform 1 	 Ociad2 	3892	6.20	18310.1	2	2	14.29	154
 O88653 	 ragulator complex protein LAMTOR3 	 Lamtor3 	4076	5.27	18332.6	1	1	8.87	124
 Q9DBA9 	 general transcription factor IIH subunit 1 isoform 1 	 Gtf2h1 	3115	12.09	18433.2	2	2	5.42	553
 Q91WB4 	 pleckstrin homology domain-containing family F member 2 	 Plekhf2 	4353	3.47	18435.8	2	1	3.21	249
 Q9CR80 	 protein FAM32A 	 Fam32a 	3992	5.70	18489.3	1	1	11.61	112
 Q6PA06 	 atlastin-2 isoform 1 	 Atl2 	3657	7.75	18554.6	3	1	3.26	583
 Q9CZB0 	" succinate dehydrogenase cytochrome b560 subunit, mitochondrial "	 Sdhc 	3801	6.69	18565.8	1	1	4.73	169
 D3Z4S3 	 putative peptidyl-tRNA hydrolase PTRHD1 	 Ptrhd1 	4479	2.23	18605.5	1	1	6.43	140
 Q9D358 	 low molecular weight phosphotyrosine protein phosphatase isoform 1 	 Acp1 	4037	5.45	18634.9	2	1	15.19	158
 P97808 	 FXYD domain-containing ion transport regulator 5 isoform a 	 Fxyd5 	3726	7.30	18657.5	3	2	20.22	178
 P13707 	 glycerol-3-phosphate dehydrogenase 	 Gpd1 	3349	9.79	18914.7	2	2	7.74	349
 P97825 	 hematological and neurological expressed 1 protein 	 Hn1 	3668	7.66	18923.7	1	1	11.69	154
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	3246	10.76	19234.3	1	1	3.94	381
 P35330 	 intercellular adhesion molecule 2 precursor 	 Icam2 	3421	9.32	19311.6	3	2	6.86	277
 P58742 	 aladin 	 Aaas 	3058	12.60	19353.3	1	1	3.85	546
 Q5SUQ9 	 CST complex subunit CTC1 isoform c 	 Ctc1 	3603	8.11	19353.7	1	1	1.73	1211
 nan 	 PREDICTED: protein CASC1 isoform X1 	 Casc1 	4519	2.11	19434.6	1	1	1.11	719
 Q8K2Y7 	" 39S ribosomal protein L47, mitochondrial "	 Mrpl47 	4169	4.72	19440.2	1	1	3.97	252
 Q99LJ1 	 tissue alpha-L-fucosidase precursor 	 Fuca1 	3862	6.34	19444.4	1	1	3.76	452
 Q9QXE0 	 2-hydroxyacyl-CoA lyase 1 	 Hacl1 	3610	8.05	19467.5	3	2	2.24	581
 Q3KNM2 	 E3 ubiquitin-protein ligase MARCH5 isoform 1 	 March5 	4050	5.38	19473.4	1	1	3.96	278
 Q8BK35 	 glioma tumor suppressor candidate region gene 2 protein 	 Gltscr2 	4372	3.34	19524.3	1	1	1.86	484
 Q91V01 	 lysophospholipid acyltransferase 5 	 Lpcat3 	3957	5.83	19565.7	1	1	2.67	487
 B5B2N2 	" nuclear factor of activated T-cells, cytoplasmic 1 isoform 4 "	 Nfatc1 	3774	6.90	19703.8	1	1	1.70	939
 P50428 	 arylsulfatase A precursor 	 Arsa 	3437	9.23	19753.0	1	1	3.75	506
 Q8K368 	 Fanconi anemia group I protein homolog 	 Fanci 	4549	2.01	19877.6	2	2	2.48	1330
 Q01339 	 beta-2-glycoprotein 1 precursor 	 Apoh 	3761	7.04	19883.8	1	1	2.61	345
 Q6ZQ93 	 ubiquitin carboxyl-terminal hydrolase 34 	 Usp34 	3694	7.47	19929.2	1	1	0.47	3582
 Q99K23 	 ufm1-specific protease 2 	 Ufsp2 	3883	6.25	19965.1	2	2	4.34	461
 Q9CX48 	 zinc finger CCHC domain-containing protein 10 	 Zcchc10 	3956	5.84	19978.7	1	1	7.30	178
 P51163 	 uroporphyrinogen-III synthase isoform 1 	 Uros 	4044	5.41	19988.5	1	1	5.66	265
 Q8BJW5 	 nucleolar protein 11 isoform 1 	 Nol11 	4239	4.23	20037.7	1	1	1.52	723
 Q8VD12 	 zinc finger protein 385A 	 Zfp385a 	3764	6.99	20055.1	1	1	2.85	386
 E9PY43 	 glutamate-rich protein 1 	 Erich1 	4423	2.68	20065.2	1	1	3.31	332
 Q8BZW8 	 NHL repeat-containing protein 2 	 Nhlrc2 	2805	15.55	20168.8	3	3	8.41	725
 Q4G0F8 	 ubinuclein-1 	 Ubn1 	4140	4.92	20182.4	2	1	1.06	1135
 Q8R3R8 	 gamma-aminobutyric acid receptor-associated protein-like 1 	 Gabarapl1 	4401	2.94	20228.3	2	2	13.68	117
 P04441 	 H-2 class II histocompatibility antigen gamma chain isoform 1 	 Cd74 	4304	3.85	20245.1	2	2	8.24	279
 nan 	 PREDICTED: probable ATP-dependent RNA helicase DDX46 isoform X1 	 Ddx46 	3608	8.06	20268.7	1	1	1.84	1031
 Q8VDG5 	 phosphopantothenate--cysteine ligase 	 Ppcs 	4534	2.06	20288.8	2	2	5.79	311
 Q6TEK5 	 vitamin K epoxide reductase complex subunit 1-like protein 1 	 Vkorc1l1 	4126	5.01	20456.2	1	1	5.68	176
 Q3UFF7 	 lysophospholipase-like protein 1 	 Lyplal1 	3753	7.07	20458.6	2	2	8.79	239
