UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q9D1R9 	 60S ribosomal protein L34 	 Rpl34 	3305	10.94	197940.7	7	5	35.90	117
 Q80TH2 	 protein LAP2 isoform 1 	 Erbb2ip 	1347	41.35	322442.0	21	11	9.86	1450
 Q5U452 	 TP53-regulating kinase 	 Trp53rka 	3812	7.42	18148.1	1	1	6.56	244
 Q5RJG1 	 nucleolar protein 10 	 Nol10 	2308	21.78	104128.3	4	4	7.57	687
 Q5U4C3 	" splicing factor, arginine/serine-rich 19 "	 Scaf1 	3254	11.30	33473.2	2	1	1.19	1256
 Q5U4D9 	 THO complex subunit 6 homolog 	 Thoc6 	2314	21.61	140093.7	6	3	11.44	341
 Q8BG60 	 thioredoxin-interacting protein isoform 1 	 Txnip 	3782	7.57	35656.9	2	2	6.55	397
 A2AF47 	 dedicator of cytokinesis protein 11 	 Dock11 	1447	38.53	282220.6	22	17	9.45	2073
 Q5PSV9 	 mediator of DNA damage checkpoint protein 1 	 Mdc1 	1193	45.99	238836.1	18	10	9.54	1708
 Q91XB0 	 three-prime repair exonuclease 1 	 Trex1 	4039	6.21	22896.3	2	2	9.24	314
 Q5NCR9 	 nuclear speckle splicing regulatory protein 1 	 Nsrp1 	3957	6.57	20223.6	3	2	4.06	542
 Q5DW34 	 histone-lysine N-methyltransferase EHMT1 isoform 1 	 Ehmt1 	3385	10.38	163482.4	8	4	3.63	1296
 Q5NC05 	 transcription termination factor 2 	 Ttf2 	4361	4.65	73160.9	5	4	4.04	1138
 Q5SUQ9 	 CST complex subunit CTC1 isoform a 	 Ctc1 	4764	2.09	17859.3	2	1	1.82	1212
 Q7TMQ7 	 WD repeat-containing protein 91 	 Wdr91 	3576	8.82	25055.3	2	1	2.01	748
 Q5EG47 	 5'-AMP-activated protein kinase catalytic subunit alpha-1 	 Prkaa1 	2422	20.14	238214.4	6	4	6.98	559
 Q3UIR3 	 E3 ubiquitin-protein ligase DTX3L 	 Dtx3l 	1101	50.01	257213.7	14	10	18.18	748
 Q5SSI6 	 U3 small nucleolar RNA-associated protein 18 homolog 	 Utp18 	3014	13.31	104370.8	7	5	12.14	552
 A2AJG0 	 ribonuclease P protein subunit p38 	 Rpp38 	2927	14.30	61322.8	2	2	10.00	280
 Q6PDL0 	 cytoplasmic dynein 1 light intermediate chain 2 	 Dync1li2 	1253	44.11	222188.8	17	9	23.78	492
 Q6NVF9 	 cleavage and polyadenylation specificity factor subunit 6 isoform 2 	 Cpsf6 	1161	47.35	280173.3	13	8	21.23	551
 Q3TXT3 	 SOSS complex subunit C 	 Inip 	4449	4.11	4959.7	2	1	8.65	104
 Q91VJ1 	 interferon-inducible protein AIM2 	 Aim2 	3973	6.51	29164.5	2	2	4.52	354
 Q3UCV8 	 ubiquitin thioesterase otulin 	 Otulin 	4315	4.87	27246.0	1	1	3.12	352
 F6U238 	 mastermind-like protein 2 isoform 1 	 Maml2 	4568	3.42	16298.7	3	2	2.14	1170
 Q6NSQ5 	 SP140 nuclear body protein family member 	 Sp140 	4740	2.15	3577.5	1	1	3.37	534
 Q8BJM7 	 S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase 	 Tyw1 	4418	4.31	110211.3	6	6	10.12	721
 Q8VI33 	 transcription initiation factor TFIID subunit 9 	 Taf9 	3583	8.77	24006.8	3	3	20.45	264
 P56394 	 cytochrome c oxidase copper chaperone 	 Cox17 	3896	6.93	27497.2	1	1	25.40	63
 P17047 	 lysosome-associated membrane glycoprotein 2 isoform 1 precursor 	 Lamp2 	2592	18.21	168291.8	8	5	10.36	415
 A2ADY9 	 protein DDI1 homolog 2 	 Ddi2 	1063	51.40	290048.8	13	7	26.07	399
 O70494 	 transcription factor Sp3 isoform 1 	 Sp3 	4369	4.59	49124.7	5	2	3.19	783
 Q5F2E7 	 nuclear fragile X mental retardation-interacting protein 2 	 Nufip2 	2475	19.65	106183.6	6	5	10.12	692
 Q9QYC0 	 alpha-adducin isoform 1 	 Add1 	2169	23.76	121763.6	7	4	7.21	735
 Q8BZJ7 	 DCN1-like protein 2 isoform a 	 Dcun1d2 	4385	4.53	44981.2	2	2	8.49	259
 Q3UQU0 	 bromodomain-containing protein 9 isoform 1 	 Brd9 	3595	8.70	45226.3	4	3	7.54	597
 Q505D1 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd28 	2707	16.83	104394.8	6	4	5.41	1053
 Q504M2 	 pyruvate dehydrogenase 	 Pdp2 	2940	14.15	72304.3	6	4	10.90	532
 Q5U3K5 	 rab-like protein 6 	 Rabl6 	3000	13.47	72133.7	5	3	6.90	725
 Q6P8I4 	 PEST proteolytic signal-containing nuclear protein 	 Pcnp 	1825	29.31	147895.0	11	5	34.27	178
 P53569 	 CCAAT/enhancer-binding protein zeta 	 Cebpz 	2881	14.79	75818.0	7	6	5.99	1052
 Q9WV98 	 mitochondrial import inner membrane translocase subunit Tim9 	 Timm9 	3447	9.86	198855.3	7	3	25.84	89
 Q4FZF3 	 probable ATP-dependent RNA helicase DDX49 	 Ddx49 	4226	5.29	20644.3	2	2	3.54	480
 P16951 	 cyclic AMP-dependent transcription factor ATF-2 isoform 1 	 Atf2 	4823	1.98	4525.6	1	1	3.49	487
 Q8BIX3 	 ARL14 effector protein 	 Arl14ep 	3835	7.27	18965.9	1	1	5.80	276
 Q7TQK5 	 coiled-coil domain-containing protein 93 isoform a 	 Ccdc93 	2869	14.91	166833.8	10	5	9.86	629
 Q62393 	 tumor protein D52 isoform 3 	 Tpd52 	1905	27.85	182931.1	7	5	31.16	199
 O54786 	 DNA fragmentation factor subunit alpha isoform a 	 Dffa 	2030	25.91	148574.4	9	7	24.17	331
 Q8CD76 	 kinesin light chain 1 isoform 1D 	 Klc1 	1952	27.21	140102.0	12	8	13.96	616
 Q9ERF3 	 WD repeat-containing protein 61 isoform a 	 Wdr61 	755	65.89	347645.5	18	11	58.69	305
 P17182 	" enolase 1B, retrotransposed "	 Eno1b 	38	247.97	5397097.3	158	33	76.27	434
 Q8K019 	 bcl-2-associated transcription factor 1 isoform 1 	 Bclaf1 	680	70.48	560399.2	28	14	17.95	919
 P17095 	 high mobility group protein HMG-I/HMG-Y isoform a 	 Hmga1 	2962	13.88	99797.2	6	5	33.64	107
 F8VPR5 	 CREB-binding protein 	 Crebbp 	1989	26.63	187654.2	10	6	2.91	2441
 Q6PHZ2 	 calcium/calmodulin-dependent protein kinase type II subunit delta 	 Camk2d 	791	63.89	340429.1	20	10	28.12	512
 Q3TV70 	 nuclear receptor 2C2-associated protein isoform 1 	 Nr2c2ap 	3777	7.60	21563.1	1	1	8.57	140
 Q6NXN1 	 SUZ domain-containing protein 1 isoform 1 	 Szrd1 	4035	6.23	39735.3	2	2	22.37	152
 Q8BG99 	 homeobox protein PKNOX2 	 Pknox2 	4284	4.99	12999.6	1	1	1.69	474
 A0AUN0 	 SEC23-interacting protein 	 Sec23ip 	1842	29.05	249308.6	15	7	8.72	998
 Q0P678 	 zinc finger CCCH domain-containing protein 18 isoform a 	 Zc3h18 	1675	32.59	214906.0	8	6	8.54	972
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	2260	22.46	108110.1	7	6	22.31	381
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	3265	11.18	26177.0	4	4	41.51	106
 Q9ESX5 	 H/ACA ribonucleoprotein complex subunit 4 	 Dkc1 	417	94.50	669621.9	35	13	29.67	509
 Q2NL51 	 glycogen synthase kinase-3 alpha 	 Gsk3a 	3620	8.55	69204.7	5	3	12.24	490
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	2627	17.86	99458.0	5	3	25.18	135
 Q8BKX6 	 serine/threonine-protein kinase SMG1 	 Smg1 	4599	3.19	32840.0	6	5	1.69	3658
 Q3V4B5 	 COMM domain-containing protein 6 isoform 1 	 Commd6 	2845	15.18	62590.9	3	3	43.68	87
 Q3UJU9 	 regulator of microtubule dynamics protein 3 	 Rmdn3 	2642	17.67	82659.4	5	4	10.00	470
 Q3U0V2 	 tumor necrosis factor receptor type 1-associated DEATH domain 	 Tradd 	1567	35.22	139574.7	7	5	24.52	310
 Q3B7Z2 	 oxysterol-binding protein 1 	 Osbp 	1856	28.91	183462.1	9	6	12.30	805
 Q3UV17 	" keratin, type II cytoskeletal 2 oral "	 Krt76 	4195	5.44	86111.4	2	1	1.52	594
 Q3U3W2 	 transmembrane protein 181 	 Tmem181a 	4435	4.22	63490.0	5	3	8.44	474
 Q3TMP1 	 general transcription factor 3C polypeptide 3 	 Gtf3c3 	3802	7.47	27336.3	3	3	4.54	882
 Q8R151 	 NFX1-type zinc finger-containing protein 1 isoform a 	 Znfx1 	3626	8.50	176262.7	6	4	2.99	1909
 Q3UYV9 	 nuclear cap-binding protein subunit 1 	 Ncbp1 	1618	33.99	152495.5	7	6	8.73	790
 E9Q6P5 	 tetratricopeptide repeat protein 7B 	 Ttc7b 	4749	2.13	44967.1	3	2	3.44	843
 Q3UGS4 	 protein FAM195B 	 Fam195b 	2735	16.44	51489.9	3	3	39.17	97
 Q3TRM8 	 hexokinase-3 isoform 1 	 Hk3 	862	60.54	187438.9	10	8	11.17	922
 Q6A0A9 	 constitutive coactivator of PPAR-gamma-like protein 1 	 Fam120a 	261	117.61	683135.9	37	19	23.83	1112
 Q3TWL2 	" type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform "	 Tmem55b 	3505	9.29	58738.7	2	2	7.39	284
 E9Q9B3 	 SPRY domain-containing protein 3 	 Spryd3 	4895	1.81	41613.4	3	2	3.62	442
 Q3UNZ8 	 quinone oxidoreductase-like protein 2 	 BC026585 	2153	24.00	114901.3	8	5	27.71	350
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	746	66.25	482807.7	23	12	29.19	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	3314	10.88	110575.5	7	4	6.99	687
 Q3THK7 	 GMP synthase 	 Gmps 	309	109.38	627876.7	34	19	36.80	693
 Q3UIU2 	 NADH dehydrogenase 	 Ndufb6 	3378	10.46	52800.7	5	4	31.25	128
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	2326	21.47	103616.4	6	6	26.52	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	2381	20.75	164802.6	10	7	9.35	770
 E9Q236 	 multidrug resistance-associated protein 4 isoform 1 	 Abcc4 	4652	2.62	34128.9	4	4	2.87	1325
 A3KMP2 	 tetratricopeptide repeat protein 38 	 Ttc38 	586	78.30	412908.2	20	12	31.61	465
 Q3UMB9 	 WASH complex subunit 7 	 A230046K03Rik 	3537	9.06	81086.8	5	4	4.43	1173
 Q3V1B8 	 galactose-3-O-sulfotransferase 4 	 Gal3st4 	4863	1.93	43420.9	4	2	5.00	480
 Q8BUR4 	 dedicator of cytokinesis protein 1 	 Dock1 	3723	7.96	126543.9	9	8	4.29	1865
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	2194	23.41	167757.0	14	9	6.71	1594
 P62046 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch1 	2487	19.54	67932.0	3	3	5.78	709
 Q3UFM5 	 nucleolar MIF4G domain-containing protein 1 	 Nom1 	3437	9.94	52050.0	5	3	5.27	854
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	4366	4.60	53380.2	3	1	20.62	97
 A2ADA5 	 tRNA pseudouridine synthase-like 1 	 Pusl1 	3971	6.52	17350.4	2	1	6.19	291
 B1AQJ2 	 ubiquitin carboxyl-terminal hydrolase 36 	 Usp36 	4635	2.78	25331.7	2	1	1.28	1098
 Q9CZW4 	 long-chain-fatty-acid--CoA ligase 3 isoform a 	 Acsl3 	3160	12.01	40178.3	3	3	7.78	720
 Q9D3U0 	 putative tRNA pseudouridine synthase Pus10 	 Pus10 	1932	27.49	224141.0	12	9	19.17	527
 Q60929 	 myocyte-specific enhancer factor 2A isoform a 	 Mef2a 	3593	8.71	49397.5	2	2	4.22	498
 P62983 	 ubiquitin-40S ribosomal protein S27a precursor 	 Rps27a 	1053	51.88	2682325.5	76	12	50.64	156
 Q62276 	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	 Med22 	3401	10.24	50896.9	3	2	12.50	200
 Q80W22 	 threonine synthase-like 2 	 Thnsl2 	4840	1.95	31462.4	2	2	7.04	483
 Q6P5F9 	 exportin-1 	 Xpo1 	203	134.37	680681.6	31	19	23.25	1071
 Q9DBG3 	 AP-2 complex subunit beta isoform a 	 Ap2b1 	1711	31.93	295691.6	15	8	13.25	951
 Q5NBU8 	 XIAP-associated factor 1 isoform 1 	 Xaf1 	3799	7.48	34593.8	2	2	8.79	273
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	554	80.66	371840.3	17	14	28.86	648
 O70325 	" phospholipid hydroperoxide glutathione peroxidase, nuclear isoform "	 Gpx4 	2109	24.59	180003.6	9	5	22.13	253
 Q3U1T3 	 breast cancer metastasis-suppressor 1-like protein 	 Brms1l 	3631	8.48	52149.0	3	1	4.33	323
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	1804	29.67	139231.6	5	5	4.34	1889
 P15702 	 leukosialin precursor 	 Spn 	1335	41.68	225172.5	11	7	22.78	395
 Q8C5L3 	 CCR4-NOT transcription complex subunit 2 isoform d 	 Cnot2 	3152	12.06	74815.0	6	1	2.91	550
 Q99LB2 	 dehydrogenase/reductase SDR family member 4 isoform 1 	 Dhrs4 	1739	31.45	154360.6	9	6	28.32	279
 O54946 	 dnaJ homolog subfamily B member 6 isoform a 	 Dnajb6 	2890	14.71	66688.5	4	3	10.68	365
 Q4VWZ5 	 acyl-CoA-binding protein isoform 1 	 Dbi 	2681	17.23	467771.2	23	4	36.30	135
 Q9CRC9 	 glucosamine-6-phosphate isomerase 2 	 Gnpda2 	1305	42.59	219499.1	11	6	34.42	276
 O70293 	 G protein-coupled receptor kinase 6 isoform a 	 Grk6 	4697	2.33	12839.3	2	2	5.94	589
 O54962 	 barrier-to-autointegration factor 	 Banf1 	1556	35.54	504222.5	19	7	71.91	89
 P16675 	 lysosomal protective protein isoform b preproprotein 	 Ctsa 	2039	25.77	131668.9	9	5	11.18	474
 Q923X4 	" glutaredoxin-2, mitochondrial isoform a "	 Glrx2 	4523	3.72	15072.9	2	1	12.18	156
 P63213 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 	 Gng2 	3509	9.27	27517.6	1	1	19.72	71
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	2362	20.97	197967.0	9	5	15.08	358
 Q6PCM1 	 lysine-specific demethylase 3A 	 Kdm3a 	3366	10.51	44447.9	5	5	5.52	1323
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	3481	9.60	62604.5	4	2	6.67	360
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	2283	22.12	111980.7	7	4	12.12	495
 P60762 	 mortality factor 4-like protein 1 isoform a 	 Morf4l1 	3776	7.61	116477.2	8	6	18.78	362
 Q99KW3 	 TRIO and F-actin-binding protein isoform 3 	 Triobp 	1740	31.43	244615.6	17	13	6.80	2014
 L7N451 	 interferon-induced very large GTPase 1 	 Gvin1 	14	345.98	2850534.2	135	73	33.33	2427
 Q8BMB3 	 eukaryotic translation initiation factor 4E type 2 isoform 1 	 Eif4e2 	3693	8.14	55033.1	5	2	13.88	245
 Q9JLJ5 	 elongation of very long chain fatty acids protein 1 isoform 1 	 Elovl1 	3972	6.51	21051.9	1	1	4.66	279
 E9Q309 	 centrosome-associated protein 350 	 Cep350 	4384	4.54	131359.1	7	7	3.10	3095
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	2066	25.34	132829.5	11	5	42.25	142
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	2275	22.27	61250.0	4	2	13.13	259
 E9Q5C9 	 nucleolar and coiled-body phosphoprotein 1 isoform D 	 Nolc1 	1274	43.47	324587.1	18	9	16.41	701
 Q8CBE3 	 WD repeat-containing protein 37 isoform a 	 Wdr37 	3021	13.22	117578.0	4	3	6.25	496
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	4419	4.31	97664.9	3	1	31.82	44
 Q8CG50 	 ras-related protein Rab-43 isoform a 	 Rab43 	3501	9.37	60069.7	4	3	18.57	210
 Q8CGF7 	 transcription elongation regulator 1 isoform 1 	 Tcerg1 	730	67.29	489682.3	26	15	15.82	1100
 Q921L3 	 transmembrane and coiled-coil domain-containing protein 1 precursor 	 Tmco1 	4013	6.33	15603.7	1	1	7.45	188
 Q5XJE5 	 RNA polymerase-associated protein LEO1 	 Leo1 	3692	8.14	122857.9	3	3	5.70	667
 Q2EMV9 	 poly 	 Parp14 	1524	36.45	168391.6	12	11	7.71	1817
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	4060	6.13	47335.5	2	2	14.37	174
 P59598 	 putative Polycomb group protein ASXL1 	 Asxl1 	4842	1.95	90319.7	4	4	3.24	1514
 Q9DC47 	 zinc finger protein 869 	 Zfp869 	4509	3.80	27991.4	2	1	2.46	529
 Q5SUC9 	" protein SCO1 homolog, mitochondrial "	 Sco1 	4287	4.98	58152.3	4	2	10.21	284
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	1159	47.37	277187.3	15	7	10.01	959
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	376	98.25	512649.5	25	13	29.49	607
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	3606	8.64	87406.6	6	1	10.95	137
 Q9JMH6 	" thioredoxin reductase 1, cytoplasmic isoform 1 "	 Txnrd1 	812	63.10	387484.2	14	11	27.08	613
 Q3TNN6 	 macrophage-capping protein 	 Capg 	237	122.59	1186593.4	47	16	54.73	349
 O08715 	" A-kinase anchor protein 1, mitochondrial "	 Akap1 	3261	11.20	97041.1	4	3	4.67	857
 O88879 	 apoptotic protease-activating factor 1 isoform 1 	 Apaf1 	3792	7.50	147853.8	5	3	3.44	1249
 P41731 	 CD63 antigen 	 Cd63 	4486	3.92	59713.2	1	1	4.62	238
 P04441 	 H-2 class II histocompatibility antigen gamma chain isoform 1 	 Cd74 	3146	12.10	104940.1	4	4	15.05	279
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	2394	20.48	78194.8	5	4	9.15	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 1 	 Rbpms 	2142	24.15	252132.7	12	6	37.06	197
 Q4FZC9 	 nesprin-3 isoform alpha 	 Syne3 	329	105.74	544326.4	31	20	25.54	975
 P17012 	 zinc finger X-chromosomal protein 	 Zfx 	3418	10.09	72923.7	3	3	3.88	799
 Q3UPG6 	 clathrin interactor 1 	 Clint1 	556	80.48	664600.8	26	13	23.60	623
 F7BJB9 	 MORC family CW-type zinc finger protein 3 	 Morc3 	1817	29.39	54085.1	5	4	7.64	942
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	3627	8.49	131425.9	9	9	4.88	2891
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	1482	37.66	178117.0	10	8	12.99	962
 P19426 	 negative elongation factor E 	 Nelfe 	3775	7.62	17987.7	2	2	10.90	367
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	2113	24.56	188631.2	11	6	24.74	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	3212	11.64	86883.8	7	2	28.57	70
 Q8BMQ8 	 vacuolar fusion protein MON1 homolog B 	 Mon1b 	3683	8.19	14490.9	3	2	4.34	553
 Q8VDM1 	 zinc finger CCCH-type with G patch domain-containing protein 	 Zgpat 	2544	18.84	79603.1	10	7	19.37	511
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	2739	16.36	82130.7	3	3	9.85	335
 Q78HU7 	 glycophorin-C 	 Gypc 	2932	14.22	82218.7	4	1	28.42	95
 Q61686 	 chromobox protein homolog 5 	 Cbx5 	1028	53.03	515888.1	18	8	46.07	191
 Q8CBW3 	 abl interactor 1 isoform 1 	 Abi1 	1617	34.02	158281.1	8	7	19.54	481
 Q60668 	 heterogeneous nuclear ribonucleoprotein D0 isoform a 	 Hnrnpd 	518	84.82	1774351.7	64	16	35.21	355
 P97447 	 four and a half LIM domains protein 1 isoform 2 	 Fhl1 	1200	45.80	538247.8	25	12	39.53	296
 Q922I7 	 polypyrimidine tract-binding protein 1 isoform 1 	 Ptbp1 	119	167.55	2070493.0	69	19	56.04	555
 Q75N62 	 GTPase IMAP family member 8 isoform 1 	 Gimap8 	3760	7.73	108422.3	6	4	7.12	688
 P17439 	 glucosylceramidase precursor 	 Gba 	2952	14.01	41857.9	3	2	5.24	515
 Q0V8T9 	 contactin-associated protein like 5-1 precursor 	 Cntnap5a 	4878	1.89	59464.7	3	1	1.07	1304
 P26450 	 phosphatidylinositol 3-kinase regulatory subunit alpha isoform 2 	 Pik3r1 	2566	18.47	58654.3	4	3	5.52	724
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	2789	15.90	119609.4	5	2	5.86	444
 Q01768 	 nucleoside diphosphate kinase B 	 Nme2 	719	68.44	1024750.2	36	10	72.37	152
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	2765	16.09	93408.8	7	3	7.96	515
 Q9JL26 	 formin-like protein 1 isoform 2 	 Fmnl1 	591	77.80	540869.5	28	17	21.85	1094
 P29351 	 tyrosine-protein phosphatase non-receptor type 6 isoform b 	 Ptpn6 	176	142.69	1222645.4	49	22	44.39	597
 Q7TPQ3 	 E3 ubiquitin-protein ligase SHPRH isoform a 	 Shprh 	4662	2.55	39310.8	3	3	2.81	1674
 O35638 	 cohesin subunit SA-2 isoform 1 	 Stag2 	1287	43.06	287915.6	15	10	9.75	1231
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	4246	5.20	44467.1	2	2	5.07	671
 O35326 	 serine/arginine-rich splicing factor 5 	 Srsf5 	1487	37.59	324899.4	16	8	27.51	269
 D3YYT1 	 putative oxidoreductase GLYR1 isoform 1 	 Glyr1 	1627	33.85	219215.0	10	7	14.31	552
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	1367	40.77	300053.7	13	8	33.24	346
 Q99PP7 	 E3 ubiquitin-protein ligase TRIM33 isoform 2 	 Trim33 	1926	27.53	209729.1	13	10	9.44	1123
 Q925J9 	 mediator of RNA polymerase II transcription subunit 1 isoform 3 	 Med1 	2740	16.34	135346.6	11	10	8.13	1575
 O89110 	 caspase-8 isoform 1 precursor 	 Casp8 	790	63.92	387670.3	19	10	28.12	480
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	2057	25.49	170130.9	11	5	16.72	305
 Q61029 	 lamina-associated polypeptide 2 isoform epsilon 	 Tmpo 	863	60.53	865817.1	26	9	28.98	452
 Q6PFA2 	 clathrin light chain A isoform a 	 Clta 	1984	26.66	370842.2	18	5	23.85	218
 Q9R0U0 	 serine/arginine-rich splicing factor 10 isoform 2 	 Srsf10 	2440	20.04	250545.5	8	5	25.19	262
 E9QAE3 	 TATA-binding protein-associated factor 172 	 Btaf1 	1885	28.33	210698.2	10	7	4.27	1848
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	2515	19.13	274505.0	8	4	38.23	102
 Q3UHU8 	 general transcription factor II-I isoform 5 	 Gtf2i 	263	117.54	919611.0	58	36	42.62	962
 Q9WTI7 	 unconventional myosin-Ic isoform b 	 Myo1c 	702	69.31	352533.6	17	13	15.56	1028
 P97379 	 ras GTPase-activating protein-binding protein 2 isoform a 	 G3bp2 	1233	44.70	228728.5	11	7	20.12	482
 A2BH40 	 AT-rich interactive domain-containing protein 1A 	 Arid1a 	614	75.82	541339.4	31	16	9.07	2283
