UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 P58059 	" 28S ribosomal protein S21, mitochondrial "	 Mrps21 	2865	6.93	42172.7	1	1	14.94	87
 Q9Z223 	 molybdopterin synthase sulfur carrier subunit isoform Mocs2A 	 Mocs2 	2942	6.66	11164.8	1	1	11.36	88
 P56135 	" ATP synthase subunit f, mitochondrial "	 Atp5j2 	2975	6.56	39344.5	2	2	26.14	88
 Q9WV98 	 mitochondrial import inner membrane translocase subunit Tim9 	 Timm9 	2591	7.89	58943.7	3	2	29.21	89
 O54962 	 barrier-to-autointegration factor 	 Banf1 	2197	10.96	103021.3	8	2	32.58	89
 P14069 	 protein S100-A6 	 S100a6 	3316	4.77	1691.0	1	1	28.09	89
 P63168 	" dynein light chain 1, cytoplasmic "	 Dynll1 	2127	11.78	87719.9	11	2	37.08	89
 P62322 	 U6 snRNA-associated Sm-like protein LSm5 	 Lsm5 	2306	9.81	16960.6	1	1	20.88	91
 P61514 	 60S ribosomal protein L37a 	 Rpl37a 	2579	7.94	92153.7	5	3	36.96	92
 P62305 	 small nuclear ribonucleoprotein E 	 Snrpe 	3380	4.27	18152.5	1	1	11.96	92
 Q91VW3 	 SH3 domain-binding glutamic acid-rich-like protein 3 	 Sh3bgrl3 	2557	8.00	60534.9	3	1	20.43	93
 Q9JLJ1 	 selenoprotein K 	 Selk 	3042	6.33	17316.0	2	1	12.77	94
 Q78HU7 	 glycophorin-C 	 Gypc 	1452	19.59	36951.0	3	2	28.42	95
 O35900 	 U6 snRNA-associated Sm-like protein LSm2 isoform 2 	 Lsm2 	1366	20.99	68687.7	4	4	41.05	95
 P62075 	 mitochondrial import inner membrane translocase subunit Tim13 	 Timm13 	1262	22.50	68020.8	7	4	46.32	95
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	2487	8.35	18617.5	1	1	18.95	95
 P18608 	 non-histone chromosomal protein HMG-14 	 Hmgn1 	2006	12.89	24607.9	2	1	31.25	96
 Q9CQS8 	 protein transport protein Sec61 subunit beta 	 Sec61b 	3436	3.84	29676.0	2	1	10.42	96
 P62627 	 dynein light chain roadblock-type 1 isoform b 	 Dynlrb1 	1147	24.41	174951.8	10	6	82.29	96
 Q6ZWM4 	" LSM8 homolog, U6 small nuclear RNA associated "	 Lsm8 	1703	15.92	121668.5	7	4	57.29	96
 Q3UGS4 	 protein FAM195B 	 Fam195b 	2350	9.42	58296.2	2	2	20.62	97
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	3524	3.15	2602.6	1	1	10.31	97
 Q9WVA2 	 mitochondrial import inner membrane translocase subunit Tim8 A 	 Timm8a1 	2215	10.77	46927.4	3	3	60.82	97
 P0C8B4 	 uncharacterized protein C14orf142 homolog 	 AK010878 	2338	9.57	36489.0	3	1	21.43	98
 Q62426 	 cystatin-B 	 Cstb 	2229	10.68	114863.6	5	2	20.41	98
 P50543 	 protein S100-A11 	 S100a11 	1528	18.24	149407.1	6	2	27.55	98
 Q99LT0 	 protein dpy-30 homolog 	 Dpy30 	3451	3.69	35232.7	1	1	20.20	99
 Q9CQ75 	 NADH dehydrogenase 	 Ndufa2 	2739	7.35	72829.7	2	1	14.14	99
 P56376 	 acylphosphatase-1 	 Acyp1 	1687	16.10	91872.1	4	2	30.30	99
 P60060 	 protein transport protein Sec61 subunit gamma isoform 1 	 Sec61g 	3692	1.97	16365.4	2	1	13.00	100
 Q9WV96 	 mitochondrial import inner membrane translocase subunit Tim10 B 	 Timm10b 	2366	9.31	54567.0	2	1	19.00	100
 P63166 	 small ubiquitin-related modifier 1 precursor 	 Sumo1 	2524	8.16	62742.8	5	3	34.65	101
 O70404 	 vesicle-associated membrane protein 8 	 Vamp8 	2176	11.22	149224.8	10	2	21.78	101
 Q9D0J8 	 parathymosin 	 Ptms 	3206	5.45	95149.3	7	1	10.89	101
 Q9JIX0 	 transcription and mRNA export factor ENY2 	 Eny2 	2576	7.95	56499.7	7	2	23.76	101
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	2870	6.91	79997.7	5	2	31.37	102
 Q64433 	" 10 kDa heat shock protein, mitochondrial "	 Hspe1 	1057	26.33	737869.0	29	6	55.88	102
 Q9CQX8 	" 28S ribosomal protein S36, mitochondrial isoform 1 "	 Mrps36 	1475	19.25	45333.7	2	2	44.12	102
 Q9D9Z5 	 DET1- and DDB1-associated protein 1 isoform 1 	 Dda1 	2953	6.62	15742.3	1	1	11.76	102
 P62311 	 U6 snRNA-associated Sm-like protein LSm3 	 Lsm3 	1156	24.26	113420.5	5	3	34.31	102
 Q9CQF8 	" ribosomal protein 63, mitochondrial "	 Mrpl57 	3401	4.12	27638.6	2	1	12.74	102
 P63024 	 vesicle-associated membrane protein 3 	 Vamp3 	1105	25.43	78701.8	4	3	38.83	103
 Q9CPQ8 	" ATP synthase subunit g, mitochondrial "	 Atp5l 	2136	11.70	114289.9	6	3	39.81	103
 Q9EQS3 	 C-Myc-binding protein 	 Mycbp 	2443	8.68	103440.0	10	2	19.42	103
 Q9CQQ8 	 U6 snRNA-associated Sm-like protein LSm7 	 Lsm7 	3370	4.33	27488.8	2	2	15.53	103
 P62806 	 histone H4 	 Hist1h4a 	480	47.65	1019872.0	45	10	65.05	103
 P84089 	 enhancer of rudimentary homolog 	 Erh 	1056	26.34	642288.3	22	3	37.50	104
 P61458 	 pterin-4-alpha-carbinolamine dehydratase 	 Pcbd1 	2997	6.46	27695.4	2	1	12.50	104
 Q9CQZ6 	 NADH dehydrogenase 	 Ndufb3 	3273	5.04	41643.5	2	1	10.58	104
 Q8BTE0 	" succinate dehydrogenase assembly factor 4, mitochondrial precursor "	 Sdhaf4 	3460	3.62	12412.8	1	1	9.62	104
 P62897 	" cytochrome c, somatic "	 Cycs 	2897	6.82	44351.7	4	1	13.33	105
 P10639 	 thioredoxin 	 Txn1 	641	39.32	564066.0	22	6	54.29	105
 Q6ZWZ4 	 60S ribosomal protein L36 	 Rpl36 	3352	4.48	44969.8	2	1	9.52	105
 Q9CRC6 	 UPF0693 protein C10orf32 homolog 	 Borcs7 	2991	6.48	19837.3	1	1	12.38	105
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	2941	6.67	26526.3	3	2	18.87	106
 Q9D103 	 interferon-induced transmembrane protein 1 	 Ifitm1 	3170	5.75	34658.2	2	1	15.09	106
 Q9QUH0 	 glutaredoxin-1 	 Glrx 	2961	6.60	38327.6	2	1	10.28	107
 P26883 	 peptidyl-prolyl cis-trans isomerase FKBP1A isoform 1 	 Fkbp1a 	1908	13.73	170519.4	8	2	25.00	108
 P97450 	" ATP synthase-coupling factor 6, mitochondrial precursor "	 Atp5j 	1433	19.81	140369.8	9	4	38.89	108
 P48428 	 tubulin-specific chaperone A 	 Tbca 	2029	12.68	149696.0	10	3	32.41	108
 P52927 	 high mobility group protein HMGI-C 	 Hmga2 	2668	7.61	64439.6	7	2	31.48	108
 P62878 	 E3 ubiquitin-protein ligase RBX1 	 Rbx1 	2536	8.08	42943.1	5	2	17.59	108
 Q9D2R6 	" cytochrome c oxidase assembly factor 3 homolog, mitochondrial "	 Coa3 	3559	2.85	18135.1	1	1	9.26	108
 Q91WS0 	 CDGSH iron-sulfur domain-containing protein 1 	 Cisd1 	2235	10.65	78464.5	4	2	25.93	108
 Q9D7E4 	 UPF0449 protein C19orf25 homolog 	 2310011J03Rik 	2875	6.90	39649.0	3	1	14.68	109
 P16254 	 signal recognition particle 14 kDa protein 	 Srp14 	3138	5.89	82866.5	4	2	23.64	110
 P32848 	 parvalbumin alpha 	 Pvalb 	3275	5.03	45441.8	3	2	24.55	110
 Q8CEI1 	 bolA-like protein 3 	 Bola3 	3171	5.75	42087.4	2	2	27.27	110
 P26350 	 prothymosin alpha 	 Ptma 	1131	24.71	713918.4	21	3	27.03	111
 Q61387 	" cytochrome c oxidase subunit 7A-related protein, mitochondrial "	 Cox7a2l 	3431	3.87	14539.8	1	1	11.71	111
 Q9CQB4 	 cytochrome b-c1 complex subunit 7 	 Uqcrb 	2168	11.30	72951.1	7	2	15.32	111
 P56212 	 cAMP-regulated phosphoprotein 19 isoform 1 	 Arpp19 	3327	4.69	18730.6	1	1	12.50	112
 P83940 	 transcription elongation factor B polypeptide 1 isoform 2 	 Tceb1 	1805	14.78	103143.1	6	4	48.21	112
 Q9JI48 	 placenta-specific gene 8 protein 	 Plac8 	3297	4.88	2194.3	1	1	13.39	112
 P61804 	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase 	 Dad1 	2937	6.69	18865.4	1	1	10.62	113
 P51807 	 dynein light chain Tctex-type 1F isoform 1 	 Dynlt1f 	1837	14.46	57690.4	7	2	30.09	113
 Q9Z172 	 small ubiquitin-related modifier 3 isoform 4 	 Sumo3 	2567	7.96	497781.4	13	1	10.62	113
 E0CZB3 	 ubiquitin-like protein 5 isoform 1 	 Ubl5 	2460	8.53	82567.1	6	3	33.63	113
 P48024 	 eukaryotic translation initiation factor 1 	 Eif1 	1079	25.96	280067.5	13	3	41.59	113
 Q9CXU9 	 eukaryotic translation initiation factor 1b 	 Eif1b 	2717	7.44	12830.2	1	1	15.04	113
 O35207 	 cyclin-dependent kinase 2-associated protein 1 	 Cdk2ap1 	2455	8.57	27099.8	2	2	18.42	114
 P47955 	 60S acidic ribosomal protein P1 	 Rplp1 	1102	25.45	374987.9	12	2	51.75	114
 Q9JJU8 	 SH3 domain-binding glutamic acid-rich-like protein 	 Sh3bgrl 	839	31.91	237319.9	12	4	37.72	114
 P62889 	 60S ribosomal protein L30 	 Rpl30 	830	32.21	186856.9	8	5	51.30	115
 P34884 	 macrophage migration inhibitory factor 	 Mif 	1202	23.43	285968.8	23	4	53.91	115
 P62855 	 40S ribosomal protein S26 	 Rps26 	2424	8.77	98872.7	17	2	14.78	115
 Q9CQ86 	 migration and invasion enhancer 1 	 Mien1 	2930	6.73	18017.4	1	1	9.57	115
 Q9CR37 	 pancreatic progenitor cell differentiation and proliferation factor 	 Ppdpf 	3064	6.26	19650.9	2	1	14.78	115
 P99027 	 60S acidic ribosomal protein P2 	 Rplp2 	718	36.05	1605636.8	39	4	69.56	115
 P03899 	 NADH dehydrogenase subunit 3 (mitochondrion) 	 ND3 	3003	6.46	24377.8	1	1	13.04	115
 P52503 	 NADH dehydrogenase 	 Ndufs6 	1042	26.64	175600.4	10	4	48.28	116
 Q9CPP6 	 NADH dehydrogenase 	 Ndufa5 	2247	10.56	110421.5	11	2	21.55	116
 Q9D211 	 CDKN2AIP N-terminal-like protein 	 Cdkn2aipnl 	3051	6.31	22714.4	1	1	8.62	116
 nan 	 PREDICTED: sodium channel modifier 1 isoform X2 	 Scnm1 	3037	6.35	42352.9	2	2	20.69	116
 Q9D1R9 	 60S ribosomal protein L34 	 Rpl34 	3484	3.51	33663.9	3	2	15.38	117
 Q60876 	 eukaryotic translation initiation factor 4E-binding protein 1 	 Eif4ebp1 	1986	13.07	90025.3	6	3	26.50	117
 Q3TYI2 	 DNA-directed RNA polymerase II subunit RPB11 	 Polr2j 	2202	10.93	56524.8	6	2	17.95	117
 D3YTQ9 	 40S ribosomal protein S15 isoform 2 	 Rps15 	2420	8.82	128042.1	8	4	51.69	118
 P62774 	 myotrophin 	 Mtpn 	1804	14.80	348945.4	10	4	43.22	118
 O35215 	 D-dopachrome decarboxylase 	 Ddt 	824	32.36	260010.1	17	5	56.78	118
 Q9CR51 	 V-type proton ATPase subunit G 1 	 Atp6v1g1 	1286	22.18	116384.0	7	3	36.44	118
 Q9CQA6 	 coiled-coil-helix-coiled-coil-helix domain-containing protein 1 	 Chchd1 	2903	6.79	30775.3	2	1	13.56	118
 Q9CQ36 	 DNA polymerase epsilon subunit 4 	 Pole4 	1879	14.01	53436.4	5	3	55.93	118
 P62869 	 transcription elongation factor B polypeptide 2 	 Tceb2 	3253	5.19	99744.3	7	3	25.42	118
 P62317 	 small nuclear ribonucleoprotein Sm D2 	 Snrpd2 	1167	23.97	267969.8	12	7	46.61	118
 P62315 	 small nuclear ribonucleoprotein Sm D1 	 Snrpd1 	881	30.74	125721.2	8	5	58.82	119
 P01887 	 beta-2-microglobulin precursor 	 B2m 	2164	11.33	123823.3	5	3	22.69	119
 Q9JJ94 	 Sjoegren syndrome nuclear autoantigen 1 homolog 	 Ssna1 	1678	16.20	62759.7	5	4	34.45	119
 Q9D1K2 	 V-type proton ATPase subunit F 	 Atp6v1f 	1863	14.20	25956.3	3	2	29.41	119
 P60867 	 40S ribosomal protein S20 	 Rps20 	1783	15.00	199687.2	12	3	25.21	119
 Q9CQ54 	 NADH dehydrogenase 	 Ndufc2 	2161	11.40	98564.8	5	2	18.33	120
 Q8K3D3 	 DNA repair protein SWI5 homolog isoform a 	 Swi5 	1895	13.86	57016.6	4	2	19.01	121
 P60840 	 alpha-endosulfine isoform a 	 Ensa 	3722	1.79	72964.9	4	3	23.97	121
 Q9CQ71 	 replication protein A 14 kDa subunit 	 Rpa3 	1048	26.52	210988.0	12	4	45.45	121
 Q9CZH3 	 proteasome assembly chaperone 3 	 Psmg3 	3447	3.75	10399.6	1	1	12.29	122
 Q9CQF7 	 prefoldin subunit 1 	 Pfdn1 	2543	8.05	72266.1	4	2	17.21	122
 Q9D937 	 uncharacterized protein C11orf98 homolog 	 1810009A15Rik 	2125	11.79	53840.5	2	2	22.76	123
 Q6ZWV7 	 60S ribosomal protein L35 	 Rpl35 	3671	2.05	19261.7	1	1	8.13	123
 Q9CQM5 	 thioredoxin domain-containing protein 17 	 Txndc17 	1681	16.19	78700.7	10	4	39.84	123
 Q91X96 	 guanine nucleotide exchange factor MSS4 	 Rabif 	3660	2.07	15767.3	2	2	9.76	123
 O88653 	 ragulator complex protein LAMTOR3 	 Lamtor3 	3120	6.00	17738.7	1	1	8.87	124
 Q9DAK9 	 14 kDa phosphohistidine phosphatase 	 Phpt1 	725	35.80	390423.3	19	6	56.45	124
 Q9DBG9 	 tax1-binding protein 3 	 Tax1bp3 	2720	7.43	21581.2	1	1	13.71	124
 Q9DCG9 	 multifunctional methyltransferase subunit TRM112-like protein 	 Trmt112 	1374	20.77	212933.0	10	4	47.20	125
 P62900 	 60S ribosomal protein L31 	 Rpl31 	1364	21.04	691980.9	20	3	26.40	125
 P62852 	 40S ribosomal protein S25 	 Rps25 	2183	11.12	174113.1	7	2	15.20	125
 P59708 	 splicing factor 3B subunit 6 	 Sf3b6 	1909	13.73	51230.4	3	2	20.80	125
 Q9CQL7 	 MORF4 family-associated protein 1 	 Mrfap1 	2390	9.06	37769.5	2	2	26.40	125
 P60898 	 DNA-directed RNA polymerase II subunit RPB9 	 Polr2i 	2891	6.86	58406.8	4	3	25.60	125
 P58064 	" 28S ribosomal protein S6, mitochondrial "	 Mrps6 	2563	7.99	27952.6	1	1	10.40	125
 P70349 	 histidine triad nucleotide-binding protein 1 	 Hint1 	1278	22.25	189532.4	12	3	36.51	126
 O35127 	 protein C10 	 Grcc10 	1314	21.74	71827.0	3	3	34.92	126
 P56812 	 programmed cell death protein 5 	 Pdcd5 	1656	16.54	92911.1	5	3	26.19	126
 Q9CRC3 	 UPF0235 protein C15orf40 homolog 	 3110040N11Rik 	2214	10.77	68889.0	5	2	23.81	126
 P62320 	 small nuclear ribonucleoprotein Sm D3 	 Snrpd3 	1611	17.10	235528.4	11	3	31.75	126
 Q9D2U9 	 histone H2B type 3-A 	 Hist3h2ba 	2157	11.44	67316.4	5	2	7.94	126
 Q03958 	 prefoldin subunit 6 	 Pfdn6 	1388	20.55	178841.2	9	5	44.88	127
 P11031 	 activated RNA polymerase II transcriptional coactivator p15 	 Sub1 	1878	14.02	192105.2	9	6	43.31	127
 P61971 	 nuclear transport factor 2 	 Nutf2 	1957	13.26	92905.6	8	3	29.92	127
 P67984 	 60S ribosomal protein L22 isoform a 	 Rpl22 	1296	21.98	178732.3	9	4	30.47	128
 Q9D0T1 	 NHP2-like protein 1 	 Nhp2l1 	1052	26.47	283123.0	15	6	30.47	128
 P0C0S6 	 histone H2A.Z isoform 1 	 H2afz 	1690	16.07	231483.4	11	3	24.22	128
 Q8BGB5 	 LIM domain-containing protein 2 	 Limd2 	2546	8.04	60054.3	3	2	21.87	128
 Q9D881 	" cytochrome c oxidase subunit 5B, mitochondrial "	 Cox5b 	1635	16.78	137182.9	8	3	24.81	129
 Q9D924 	" iron-sulfur cluster assembly 1 homolog, mitochondrial precursor "	 Isca1 	2298	9.87	49223.0	2	2	18.60	129
 Q9JKP8 	 chromatin accessibility complex protein 1 	 Chrac1 	2185	11.11	37734.5	2	1	13.95	129
 Q8R1M2 	 histone H2A.J 	 H2afj 	502	46.38	5845345.3	139	7	58.91	129
 Q6GSS7 	 histone H2A type 2-A 	 Hist2h2aa1 	2432	8.71	97568.8	2	1	22.31	130
 Q9D945 	 protein LLP homolog 	 Llph 	2564	7.98	35995.0	2	1	9.23	130
 P62245 	 40S ribosomal protein S15a 	 Rps15a 	3248	5.21	71943.2	6	4	24.62	130
 Q3TGF2 	 protein FAM107B 	 Fam107b 	1060	26.27	156520.0	10	5	37.40	131
 Q9CWW6 	 peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 	 Pin4 	3113	6.04	44363.0	3	1	9.16	131
 Q8K1L5 	 protein phosphatase 1 regulatory subunit 11 	 Ppp1r11 	3615	2.42	9600.1	1	1	5.34	131
 Q6ZWZ6 	 40S ribosomal protein S12 	 Rps12 	344	56.91	761861.4	39	8	73.48	132
 P35545 	 40S ribosomal protein S30 precursor 	 Fau 	2630	7.76	46140.8	3	1	7.52	133
 P97304 	 DNA-directed RNA polymerases I and III subunit RPAC2 isoform 1 	 Polr1d 	3343	4.57	15637.5	1	1	13.53	133
 P59048 	 p53 and DNA damage-regulated protein 1 	 Pdrg1 	3108	6.06	34530.9	2	1	9.77	133
 P62849 	 40S ribosomal protein S24 isoform 2 	 Rps24 	983	28.09	111163.0	8	5	30.83	133
 Q3UWL8 	 prefoldin subunit 4 isoform 1 	 Pfdn4 	3103	6.07	26415.2	1	1	11.19	134
 Q9DB42 	 zinc finger protein 593 	 Zfp593 	2927	6.73	56069.4	4	2	17.16	134
 P56395 	 cytochrome b5 	 Cyb5a 	724	35.82	239333.0	12	5	41.04	134
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	2642	7.71	36507.0	2	1	9.63	135
 P52760 	 ribonuclease UK114 	 Rida 	450	49.08	148685.8	11	7	80.00	135
 P16045 	 galectin-1 	 Lgals1 	2084	12.24	94775.9	8	4	39.26	135
 P63276 	 40S ribosomal protein S17 	 Rps17 	596	41.18	598453.4	34	8	55.56	135
 Q05816 	" fatty acid-binding protein, epidermal isoform 1 "	 Fabp5 	906	30.35	157698.2	9	6	49.63	135
 Q00915 	 retinol-binding protein 1 	 Rbp1 	926	29.81	353900.7	20	7	49.63	135
 Q9CPW3 	" 39S ribosomal protein L54, mitochondrial precursor "	 Mrpl54 	2572	7.95	14404.9	2	1	13.33	135
 Q9CPX7 	" 28S ribosomal protein S16, mitochondrial precursor "	 Mrps16 	2211	10.82	16897.2	1	1	13.33	135
 Q9CQB5 	 CDGSH iron-sulfur domain-containing protein 2 	 Cisd2 	1404	20.14	101386.2	6	4	37.04	135
 Q9CXU0 	 mediator of RNA polymerase II transcription subunit 10 	 Med10 	2883	6.88	4465.2	1	1	9.63	135
 P62911 	 60S ribosomal protein L32 	 Rpl32 	2041	12.60	87631.4	7	2	17.04	135
 P84244 	 histone H3.3 	 H3f3a 	2328	9.65	361494.6	24	3	15.44	136
 P61358 	 60S ribosomal protein L27 	 Rpl27 	2526	8.16	76791.6	4	2	13.24	136
 Q9CQY6 	 ubiquinol-cytochrome-c reductase complex assembly factor 2 	 Uqcc2 	2415	8.87	47710.9	4	2	21.32	136
 Q9CZL5 	 pterin-4-alpha-carbinolamine dehydratase 2 	 Pcbd2 	2251	10.44	73235.5	5	2	20.59	136
 Q9Z266 	 SNARE-associated protein Snapin 	 Snapin 	2218	10.74	10500.8	2	2	22.79	136
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	2654	7.67	27121.2	1	1	10.95	137
 P12399 	 protein CTLA-2-alpha isoform a precursor 	 Ctla2a 	2708	7.47	14726.8	1	1	13.87	137
 P41105 	 60S ribosomal protein L28 	 Rpl28 	2071	12.35	143719.3	12	3	21.17	137
 Q9CQW9 	 interferon-induced transmembrane protein 3 	 Ifitm3 	2094	12.15	89662.6	9	2	26.28	137
 Q9CR61 	 NADH dehydrogenase 	 Ndufb7 	1692	16.04	105311.0	6	2	21.17	137
 Q9D8S9 	 bolA-like protein 1 	 Bola1 	1501	18.72	75897.8	5	3	33.58	137
 Q9QXA5 	 U6 snRNA-associated Sm-like protein LSm4 	 Lsm4 	3119	6.00	42691.6	3	2	13.77	138
 Q8CGP2 	 histone H2B type 1-P isoform 1 	 Hist1h2bp 	345	56.88	3140634.6	106	10	39.85	138
 Q9CQE9 	 FLYWCH family member 2 	 Flywch2 	1668	16.38	56083.6	5	2	22.30	139
 Q8VEA4 	 mitochondrial intermembrane space import and assembly protein 40 	 Chchd4 	3410	4.06	24155.1	1	1	20.14	139
 Q3TV70 	 nuclear receptor 2C2-associated protein isoform 1 	 Nr2c2ap 	3449	3.71	1612.8	1	1	8.57	140
 Q9QZV9 	 NTF2-related export protein 1 	 Nxt1 	2391	9.06	53069.6	3	2	16.43	140
 P45878 	 peptidyl-prolyl cis-trans isomerase FKBP2 precursor 	 Fkbp2 	3015	6.42	57132.5	4	2	19.29	140
 D3Z4S3 	 putative peptidyl-tRNA hydrolase PTRHD1 	 Ptrhd1 	3136	5.90	13522.6	1	1	8.57	140
 P21460 	 cystatin-C precursor 	 Cst3 	3271	5.04	25911.2	1	1	7.86	140
 P62962 	 profilin-1 	 Pfn1 	338	57.42	1625643.2	48	10	70.00	140
 P62830 	 60S ribosomal protein L23 	 Rpl23 	1210	23.35	280336.9	19	5	38.57	140
 Q9CQR4 	 acyl-coenzyme A thioesterase 13 	 Acot13 	1731	15.52	113531.3	4	3	25.00	140
 Q9DCH2 	 ribonuclease P protein subunit p20 	 Pop7 	2730	7.40	27618.7	2	1	10.71	140
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	1280	22.24	182935.7	11	7	45.07	142
 Q91VB8 	" hemoglobin alpha, adult chain 2 "	 Hba-a2 	1873	14.03	958246.7	28	3	28.17	142
