UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 P63044 	 vesicle-associated membrane protein 2 	 Vamp2 	3.8	10643.9	1	1	13.79	116
 Q921K9 	 B-cell CLL/lymphoma 7 protein family member B 	 Bcl7b 	6.41	8239.4	1	1	11.39	202
 P18572 	 basigin isoform 1 precursor 	 Bsg 	5.64	23957.1	1	1	3.34	389
 P28033 	 CCAAT/enhancer-binding protein beta isoform a 	 Cebpb 	3.45	32690.7	1	1	5.41	296
 P97478 	" 5-demethoxyubiquinone hydroxylase, mitochondrial isoform 1 "	 Coq7 	5.2	6632.7	1	1	4.15	217
 P21460 	 cystatin-C precursor 	 Cst3 	4.06	31757.6	1	1	7.86	140
 Q61160 	 FAS-associated death domain protein 	 Fadd 	7.28	16290.6	1	1	8.29	205
 P35505 	 fumarylacetoacetase 	 Fah 	7.47	22587.9	1	1	3.82	419
 Q9WTK3 	 glycosylphosphatidylinositol anchor attachment 1 protein 	 Gpaa1 	5.99	17935.1	1	1	2.09	621
 P48774 	 glutathione S-transferase Mu 5 	 Gstm5 	5.39	16363.4	1	1	4.02	224
 P13597 	 intercellular adhesion molecule 1 precursor 	 Icam1 	4.79	24781.3	1	1	2.61	537
 O54957 	 linker for activation of T-cells family member 1 precursor 	 Lat 	6.4	11368	1	1	5.79	242
 Q9Z1E3 	 NF-kappa-B inhibitor alpha 	 Nfkbia 	2.14	35086.6	1	1	4.46	314
 Q07832 	 serine/threonine-protein kinase PLK1 	 Plk1 	2.23	38271.8	1	1	2.49	603
 P07759 	 serine protease inhibitor A3K precursor 	 Serpina3k 	3.01	1434.8	1	1	4.55	418
 Q9WTK7 	 serine/threonine-protein kinase STK11 isoform L 	 Stk11 	6.53	21336.3	1	1	3.21	436
 Q61286 	 transcription factor 12 isoform 1 	 Tcf12 	6.71	26042.7	1	1	2.27	706
 P52875 	 transmembrane protein 165 precursor 	 Tmem165 	6.59	41755.4	1	1	5.57	323
 Q9Z2A9 	 gamma-glutamyltransferase 5 	 Ggt5 	2.29	6182.1	1	1	3.32	573
 Q9WTX2 	 interferon-inducible double-stranded RNA-dependent protein kinase 	 Prkra 	6.42	32399.4	1	1	4.79	313
 Q7TMS5 	 ATP-binding cassette sub-family G member 2 	 Abcg2 	5.58	7563.7	1	1	2.74	657
 O35130 	 ribosomal RNA small subunit methyltransferase NEP1 	 Emg1 	2.17	25678.4	1	1	5.74	244
 Q8CB77 	 transcription elongation factor B polypeptide 3 	 Tceb3 	2.19	4086.9	1	1	1.81	773
 Q9QX60 	" deoxyguanosine kinase, mitochondrial isoform 1 "	 Dguok 	5.64	7672	1	1	4.69	277
 Q9QZD8 	 mitochondrial dicarboxylate carrier 	 Slc25a10 	3.92	3425.9	1	1	8.36	287
 Q9Z223 	 molybdopterin synthase sulfur carrier subunit isoform Mocs2A 	 Mocs2 	5.79	11697.6	1	1	11.36	88
 O08848 	 60 kDa SS-A/Ro ribonucleoprotein 	 Trove2 	4.61	10025.6	1	1	2.04	538
 O88986 	" 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial isoform a "	 Gcat 	2.16	5225.5	1	1	5.05	416
 Q9JMG7 	 hepatoma-derived growth factor-related protein 3 	 Hdgfrp3 	7.94	27249.1	1	1	7.92	202
 O55102 	 biogenesis of lysosome-related organelles complex 1 subunit 1 	 Bloc1s1 	2.97	40316.9	1	1	8.8	125
 Q9JLZ3 	" methylglutaconyl-CoA hydratase, mitochondrial precursor "	 Auh 	2.5	20170.2	1	1	4.46	314
 Q9CXU4 	 mitochondrial import inner membrane translocase subunit Tim23 	 Timm23 	6.06	15957.2	1	1	8.13	209
 Q9R1Q9 	 V-type proton ATPase subunit S1 precursor 	 Atp6ap1 	5.02	4660.5	1	1	3.89	463
 Q8VBY2 	 calcium/calmodulin-dependent protein kinase kinase 1 	 Camkk1 	2.08	3129.6	1	1	3.17	505
 Q9WV96 	 mitochondrial import inner membrane translocase subunit Tim10 B 	 Timm10b 	8.61	20285.8	1	1	19	100
 Q791V5 	 mitochondrial carrier homolog 2 isoform 1 	 Mtch2 	6.87	25604.8	1	1	6.93	303
 Q9CQ85 	 mitochondrial import inner membrane translocase subunit Tim22 	 Timm22 	7.08	27739.5	1	1	7.73	194
 O88653 	 ragulator complex protein LAMTOR3 	 Lamtor3 	4.93	19971.8	1	1	8.87	124
 Q91VS7 	 microsomal glutathione S-transferase 1 	 Mgst1 	5.27	25605.6	1	1	8.39	155
 Q9QYI4 	 dnaJ homolog subfamily B member 12 	 Dnajb12 	3.08	17553.1	1	1	2.66	376
 Q9JLJ1 	 selenoprotein K 	 Selk 	4.65	14938.7	1	1	12.77	94
 O35435 	" dihydroorotate dehydrogenase (quinone), mitochondrial precursor "	 Dhodh 	7.16	30960.6	1	1	3.54	395
 Q8K1C0 	 protein angel homolog 2 isoform 1 	 Angel2 	3.92	11407.7	1	1	1.84	544
 Q9QYF1 	 retinol dehydrogenase 11 precursor 	 Rdh11 	4.84	15028.6	1	1	4.11	316
 O88574 	 histone deacetylase complex subunit SAP30 	 Sap30 	3.37	19666.4	1	1	5	220
 Q9JIW9 	 ras-related protein Ral-B precursor 	 Ralb 	6.61	18594.1	1	1	6.8	206
 Q9CPR8 	 non-structural maintenance of chromosomes element 3 homolog 	 Ndnl2 	6.73	17488.5	1	1	3.94	279
 Q9ERD7 	 tubulin beta-3 chain 	 Tubb3 	7.37	19764.9	1	1	3.78	450
 Q9EQQ2 	 protein YIPF5 	 Yipf5 	7.89	31145.9	1	1	4.67	257
 Q8R0F6 	 integrin-linked kinase-associated serine/threonine phosphatase 2C 	 Ilkap 	2.41	13531	1	1	1.79	392
 Q8BU11 	 TOX high mobility group box family member 4 	 Tox4 	2.31	5615.9	1	1	2.26	619
 Q3TCN2 	 putative phospholipase B-like 2 precursor 	 Plbd2 	3.78	19889.1	1	1	2.86	594
 Q8VEK6 	 inhibitor of growth protein 3 isoform 1 	 Ing3 	7.05	17267	1	1	3.33	421
 P57746 	 V-type proton ATPase subunit D 	 Atp6v1d 	2.08	24464.8	1	1	6.48	247
 Q9CXP8 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10 	 Gng10 	5.57	13748.5	1	1	26.47	68
 P61979 	 heterogeneous nuclear ribonucleoprotein K isoform 2 	 Hnrnpk 	4.83	13147.7	1	1	7.78	463
 Q8K339 	 DNA/RNA-binding protein KIN17 	 Kin 	7.12	35125.7	1	1	3.07	391
 Q8CIF4 	 biotinidase precursor 	 Btd 	4.09	22041.6	1	1	3.02	529
 Q9CQ39 	 mediator of RNA polymerase II transcription subunit 21 	 Med21 	7.24	19867.1	1	1	9.72	144
 Q9D8C2 	 tetraspanin-13 	 Tspan13 	2.82	17186.5	1	1	6.86	204
 Q9D1J1 	 adaptin ear-binding coat-associated protein 2 	 Necap2 	6.14	28274.5	1	1	5.64	266
 Q9CQS2 	 H/ACA ribonucleoprotein complex subunit 3 	 Nop10 	6.87	16169.6	1	1	17.19	64
 Q9CR70 	 EKC/KEOPS complex subunit Lage3 	 Lage3 	6.07	15998.3	1	1	14.19	148
 Q9CPX7 	" 28S ribosomal protein S16, mitochondrial precursor "	 Mrps16 	8.1	16648.7	1	1	13.33	135
 Q9CQE3 	" 28S ribosomal protein S17, mitochondrial precursor "	 Mrps17 	4.23	22332.1	1	1	7.5	120
 Q78XF5 	 oligosaccharyltransferase complex subunit OSTC 	 Ostc 	6.32	32027.3	1	1	8.05	149
 Q8C3X2 	" coiled-coil domain-containing protein 90B, mitochondrial isoform 1 "	 Ccdc90b 	6.18	39648	1	1	4.3	256
 P62322 	 U6 snRNA-associated Sm-like protein LSm5 	 Lsm5 	8.95	19619	1	1	20.88	91
 Q9DC71 	" 28S ribosomal protein S15, mitochondrial precursor "	 Mrps15 	6.49	22857.3	1	1	5.81	258
 Q7TMF3 	 NADH dehydrogenase 	 Ndufa12 	8.64	23689.9	1	1	11.41	149
 Q9CRC6 	 UPF0693 protein C10orf32 homolog 	 Borcs7 	6.01	24907.5	1	1	12.38	105
 Q9CR37 	 pancreatic progenitor cell differentiation and proliferation factor 	 Ppdpf 	4.68	10411	1	1	14.78	115
 Q9CZH3 	 proteasome assembly chaperone 3 	 Psmg3 	5.37	14072.8	1	1	12.29	122
 Q8CIL4 	 uncharacterized protein C1orf131 homolog 	 2810004N23Rik 	1.93	21215.8	1	1	3.56	281
 Q9CQA9 	 cancer-related nucleoside-triphosphatase homolog isoform 1 	 Ntpcr 	6.88	15602.8	1	1	11.05	190
 Q9CPX8 	 cytochrome b-c1 complex subunit 10 	 Uqcr11 	5.92	20933.3	1	1	21.43	56
 D3YZZ5 	 transmembrane emp24 domain-containing protein 7 precursor 	 Tmed7 	4.12	17995.5	1	1	4.46	224
 Q9DC33 	 high mobility group protein 20A 	 Hmg20a 	4.72	17971	1	1	2.6	346
 Q9D9V3 	 ethylmalonyl-CoA decarboxylase isoform a 	 Echdc1 	7.02	27027.8	1	1	4.35	322
 Q9CPV5 	 polyamine-modulated factor 1 isoform 1 	 Pmf1 	5	19612.5	1	1	5.94	202
 Q6ZWQ9 	" myosin light chain, regulatory B-like "	 Myl12a 	7.2	17173.4	1	1	11.63	172
 Q8CI61 	 BAG family molecular chaperone regulator 4 	 Bag4 	5.54	4732.5	1	1	3.72	457
 Q9CXJ1 	" probable glutamate--tRNA ligase, mitochondrial precursor "	 Ears2 	5.33	26401.5	1	1	2.87	523
 Q9DBS8 	 centrosomal protein POC5 	 Poc5 	6.57	12277	1	1	2.33	558
 Q8CGU1 	 calcium-binding and coiled-coil domain-containing protein 1 	 Calcoco1 	2.28	14137.5	1	1	1.59	691
 Q9CR41 	 huntingtin-interacting protein K 	 Hypk 	2.16	20920.1	1	1	13.18	129
 Q9D720 	 non-structural maintenance of chromosomes element 1 homolog 	 Nsmce1 	4.99	14083	1	1	3.57	280
 Q8BMC4 	 nucleolar protein 9 	 Nop9 	7.98	20136.1	1	1	2.36	636
 Q9D8N2 	 protein FAM45A isoform 1 	 Fam45a 	1.89	1418.2	1	1	5.04	357
 Q8BFY6 	 peflin 	 Pef1 	4.46	22527.7	1	1	4.73	275
 Q8BPG6 	 sulfatase-modifying factor 2 precursor 	 Sumf2 	3.65	5530.5	1	1	3.9	308
 Q9CY34 	 NEDD8-conjugating enzyme UBE2F 	 Ube2f 	6.69	21852.9	1	1	7.57	185
 Q6ZWY3 	 40S ribosomal protein S27-like isoform 2 	 Rps27l 	4.06	28149.8	1	1	13.1	84
 Q8BH97 	 reticulocalbin-3 precursor 	 Rcn3 	5.91	12163.7	1	1	3.96	328
 Q9D0S9 	" histidine triad nucleotide-binding protein 2, mitochondrial "	 Hint2 	8.04	13894	1	1	12.27	163
 Q9DB96 	 neuroguidin 	 Ngdn 	6.69	15332.1	1	1	4.44	315
 Q9D958 	 signal peptidase complex subunit 1 	 Spcs1 	3.41	18808.1	1	1	7.45	161
 Q8K1E6 	 alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 	 Alkbh3 	2.52	23514.3	1	1	4.9	286
 Q8K136 	 sodium channel modifier 1 isoform 1 	 Scnm1 	5.77	18857.5	1	1	6.45	186
 Q7TQ95 	 protein lunapark isoform a 	 Lnp 	3.71	35224	1	1	3.06	425
 Q9CWU9 	 nucleoporin Nup37 	 Nup37 	3.25	24954.3	1	1	5.21	326
 A6H611 	 mitochondrial intermediate peptidase precursor 	 Mipep 	3.41	19992.9	1	1	1.55	711
 Q8CES0 	 N-alpha-acetyltransferase 30 	 Naa30 	6.75	4533.1	1	1	4.12	364
 Q91W86 	 vacuolar protein sorting-associated protein 11 homolog 	 Vps11 	4.91	16067.3	1	1	1.59	941
 Q9DBB8 	" trans-1,2-dihydrobenzene-1,2-diol dehydrogenase "	 Dhdh 	6.31	20085.2	1	1	6.61	333
 Q80YW0 	 cytohesin-4 	 Cyth4 	7.31	14628.8	1	1	3.82	393
 Q8VI63 	 MOB kinase activator 2 	 Mob2 	3.88	15452	1	1	4.68	235
 Q9CXT7 	 transmembrane protein 192 isoform 1 	 Tmem192 	5.16	16310.7	1	1	5.64	266
 Q6NXH3 	 vasculin isoform 2 	 Gpbp1 	5.7	5734.3	1	1	3.85	493
 Q8CIE2 	 zinc finger MIZ domain-containing protein 2 isoform 1 	 Zmiz2 	1.88	4299.9	1	1	2.72	920
 Q9CWG9 	 biogenesis of lysosome-related organelles complex 1 subunit 2 	 Bloc1s2 	6.53	23980.9	1	1	11.89	143
 Q7TPS5 	 C2 domain-containing protein 5 isoform 1 	 C2cd5 	4.83	22109.6	1	1	1.38	1016
 Q9D1C9 	 ribosomal RNA-processing protein 7 homolog A 	 Rrp7a 	6.08	18204	1	1	4.64	280
 Q8R3N1 	 nucleolar protein 14 	 Nop14 	3.47	10990.5	1	1	1.05	860
 Q9DA08 	 SAGA-associated factor 29 	 Sgf29 	1.76	23275.4	1	1	4.44	293
 P56375 	 acylphosphatase-2 	 Acyp2 	1.98	2462.2	1	1	15.09	106
 Q9CQE9 	 FLYWCH family member 2 	 Flywch2 	5.81	9461.1	1	1	13.67	139
 Q9D211 	 CDKN2AIP N-terminal-like protein 	 Cdkn2aipnl 	5.11	14203.8	1	1	8.62	116
 Q6A037 	 NEDD4-binding protein 1 	 N4bp1 	3.11	13913.2	1	1	2.02	893
 Q9JHS3 	 ragulator complex protein LAMTOR2 	 Lamtor2 	3.54	12876.2	1	1	14.4	125
 Q61466 	 SWI/SNF-related matrix-associated actin-dependent regulator of 	 Smarcd1 	2.23	24706.5	1	1	2.52	515
 Q9JKP8 	 chromatin accessibility complex protein 1 	 Chrac1 	8.37	15345.6	1	1	13.95	129
 Q921J2 	 GTP-binding protein Rheb precursor 	 Rheb 	7.38	30147.3	1	1	8.7	184
 Q5RL20 	" 39S ribosomal protein L43, mitochondrial "	 Mrpl43 	4.72	23983.6	1	1	6.92	159
 P58462 	 forkhead box protein P1 isoform 1 	 Foxp1 	7.35	14483.3	1	1	2.55	705
 P58059 	" 28S ribosomal protein S21, mitochondrial "	 Mrps21 	6.75	40025.5	1	1	14.94	87
 Q9ET30 	 transmembrane 9 superfamily member 3 precursor 	 Tm9sf3 	5.88	17896.2	1	1	1.87	587
 Q9JK42 	" pyruvate dehydrogenase kinase, isoenzyme 2 "	 Pdk2 	4.75	7786.5	1	1	3.93	407
 Q91V81 	 RNA-binding protein 42 	 Rbm42 	7.47	15785.7	1	1	2.3	478
 Q8VCE2 	 GPN-loop GTPase 1 	 Gpn1 	7.57	9010.9	1	1	4.3	372
 Q922M7 	 ashwin 	 AI597479 	6.34	5610.8	1	1	7.33	232
 Q80Y55 	 BSD domain-containing protein 1 	 Bsdc1 	4.08	8324.8	1	1	5.85	427
 Q99LS3 	 phosphoserine phosphatase 	 Psph 	5.38	23529.8	1	1	5.78	225
 Q8R238 	 serine dehydratase-like 	 Sdsl 	5.47	6859.5	1	1	5.78	329
 Q91VR8 	 protein BRICK1 	 Brk1 	6.13	17025.5	1	1	14.67	75
 Q8K3G5 	 inactive serine/threonine-protein kinase VRK3 	 Vrk3 	9.32	24918.5	1	1	4.42	453
 Q99KD5 	 protein unc-45 homolog A 	 Unc45a 	7.79	22240.8	1	1	1.69	944
 Q8CGY8 	 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 	 Ogt 	3.99	15215	1	1	1.53	1046
 Q9JI48 	 placenta-specific gene 8 protein 	 Plac8 	7.85	18052.4	1	1	13.39	112
 Q3UFY0 	 ribosomal RNA processing protein 36 homolog 	 Rrp36 	2.97	6398.3	1	1	6.64	226
 Q8VDS4 	 regulation of nuclear pre-mRNA domain-containing protein 1A 	 Rprd1a 	3.03	9285	1	1	3.53	312
 Q99JT1 	" glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial "	 Gatb 	4.93	17322	1	1	2.51	557
 Q91V01 	 lysophospholipid acyltransferase 5 	 Lpcat3 	6.23	18100.2	1	1	2.67	487
 Q793I8 	 TRAF-interacting protein with FHA domain-containing protein A 	 Tifa 	2.79	16998.7	1	1	6.52	184
 G3UXW9 	 COP9 signalosome complex subunit 1 isoform 1 	 Gps1 	6.31	10315.4	1	1	2.09	526
 Q99KR3 	 beta-lactamase-like protein 2 	 Lactb2 	7.86	22069.8	1	1	6.25	288
 Q923B0 	 gamma-glutamylaminecyclotransferase 	 Ggact 	4.71	1893.7	1	1	6.71	149
 Q8VCH5 	 rab9 effector protein with kelch motifs 	 Rabepk 	3.93	26873.1	1	1	3.42	380
 Q8K2H2 	 OTU domain-containing protein 6B 	 Otud6b 	5.08	15636.4	1	1	4	325
 Q8K205 	 ribonucleases P/MRP protein subunit POP1 isoform 1 	 Pop1 	3.92	11979.2	1	1	1.24	1045
 Q3U7U3 	 F-box only protein 7 isoform 1 	 Fbxo7 	5.99	15028.3	1	1	4.21	523
 P58742 	 aladin 	 Aaas 	6.46	3829.4	1	1	3.85	546
 Q8K1C9 	 leucine-rich repeat-containing protein 41 	 Lrrc41 	4.49	22605.4	1	1	1.73	807
 Q8K0Y7 	 protein PAXX 	 BC029214 	8.19	16715.7	1	1	8.78	205
 Q8BVI5 	 syntaxin-16 isoform a 	 Stx16 	4.38	9977	1	1	2.76	326
 Q8JZV7 	 N-acetylglucosamine-6-phosphate deacetylase 	 Amdhd2 	6.94	20603.2	1	1	3.42	409
 Q8CFX1 	 GDH/6PGL endoplasmic bifunctional protein isoform 1 precursor 	 H6pd 	5.22	15432.7	1	1	2.01	797
 Q8BU33 	 acetolactate synthase-like protein 	 Ilvbl 	3.89	17388.2	1	1	2.53	632
 Q8CAK1 	" putative transferase CAF17 homolog, mitochondrial isoform 1 "	 Iba57 	7.4	18611.8	1	1	3.63	358
 Q8BIG4 	 F-box only protein 28 	 Fbxo28 	7.41	30520.7	1	1	3.8	368
 Q8C8T8 	 pre-rRNA-processing protein TSR2 homolog isoform 2 	 Tsr2 	5.68	23854.9	1	1	8.33	192
 Q91WB4 	 pleckstrin homology domain-containing family F member 2 	 Plekhf2 	4.37	9623.3	1	1	3.21	249
 Q9R1C0 	 transcription initiation factor TFIID subunit 7 	 Taf7 	6.43	15394.9	1	1	3.52	341
 P61021 	 ras-related protein Rab-5B 	 Rab5b 	6.69	21900.2	1	1	6.51	215
 Q80V26 	 inositol monophosphatase 3 	 Impad1 	5	18898.1	1	1	3.93	356
 Q8BWW9 	 serine/threonine-protein kinase N2 	 Pkn2 	6.61	7038.3	1	1	1.53	983
 Q8BGF3 	 WD repeat-containing protein 92 	 Wdr92 	4.72	2859.2	1	1	7.28	357
 P59048 	 p53 and DNA damage-regulated protein 1 	 Pdrg1 	4.31	14431	1	1	9.77	133
 Q6A0D4 	 raftlin 	 Rftn1 	3.12	8069.4	1	1	2.89	554
 G3UW74 	 mediator of RNA polymerase II transcription subunit 16 isoform 1 	 Med16 	6.36	13047.3	1	1	1.27	865
 Q6PHN9 	 ras-related protein Rab-35 	 Rab35 	6.53	18861.4	1	1	7.46	201
 Q8BYL4 	" tyrosine--tRNA ligase, mitochondrial "	 Yars2 	4.93	4631.3	1	1	4.45	472
