UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q8BHE8 	" uncharacterized protein C2orf47 homolog, mitochondrial precursor "	 9430016H08Rik 	4383	4.82	26692.9	1	1	3.78	291
 D3YZV8 	 coiled-coil domain-containing protein 8 homolog 	 Ccdc8 	4416	4.67	7581.6	1	1	2.48	685
 Q9D103 	 interferon-induced transmembrane protein 1 	 Ifitm1 	3606	9.06	18699.4	1	1	15.09	106
 Q8BSK8 	 ribosomal protein S6 kinase beta-1 isoform 1 	 Rps6kb1 	4230	5.53	22933.3	1	1	3.43	525
 P0C872 	 jmjC domain-containing protein 7 	 Jmjd7 	4755	3.23	5412.1	1	1	3.48	316
 Q9CWT3 	 sorting nexin-10 	 Snx10 	4796	3.20	24457.6	1	1	4.48	201
 P48193 	 protein 4.1 isoform 2 	 Epb41 	4524	4.20	5486.6	1	1	2.74	804
 B1AXP6 	 mitochondrial import receptor subunit TOM5 homolog isoform 2 	 Tomm5 	4848	3.07	11488.3	1	1	22.95	61
 Q8BTC1 	 uncharacterized protein C12orf73 homolog precursor 	 1190007I07Rik 	4913	2.82	17949.2	1	1	16.42	67
 P40237 	 CD82 antigen 	 Cd82 	4861	3.04	16062.9	1	1	4.14	266
 Q7TMV3 	" FAST kinase domain-containing protein 5, mitochondrial "	 Fastkd5 	3556	9.38	18145.5	1	1	1.98	807
 Q99NF7 	 protein phosphatase 1B isoform 1 	 Ppm1b 	4905	2.89	12525.1	1	1	1.89	477
 Q08024 	 core-binding factor subunit beta isoform 4 	 Cbfb 	4653	3.62	28110.3	1	1	5.49	182
 Q9R112 	" sulfide:quinone oxidoreductase, mitochondrial "	 Sqrdl 	3789	7.98	21451.1	1	1	3.11	450
 Q7TNS2 	 MICOS complex subunit Mic10 	 Minos1 	4260	5.37	26449.0	1	1	10.53	76
 Q99L00 	 HAUS augmin-like complex subunit 8 isoform 1 	 Haus8 	4457	4.49	60734.4	1	1	3.75	373
 O35083 	 1-acyl-sn-glycerol-3-phosphate acyltransferase alpha precursor 	 Agpat1 	4776	3.21	29793.9	1	1	4.91	285
 D3YUE4 	 protein FAM151B 	 Fam151b 	4496	4.30	12076.9	1	1	5.73	279
 P60603 	 reactive oxygen species modulator 1 	 Romo1 	4737	3.25	19046.5	1	1	21.52	79
 G5E8R1 	 tropomyosin alpha-1 chain isoform Tpm1.8cy 	 Tpm1 	4690	3.41	10895.6	1	1	3.63	248
 Q91X78 	 erlin-1 	 Erlin1 	3450	10.03	28959.0	1	1	4.31	348
 Q9CQN3 	 mitochondrial import receptor subunit TOM6 homolog 	 Tomm6 	4589	3.91	22894.9	1	1	18.92	74
 P0DJF2 	" protein PET117 homolog, mitochondrial precursor "	 Pet117 	4318	5.13	29694.5	1	1	12.50	80
 Q8BXL7 	 ADP-ribosylation factor-related protein 1 isoform 1 	 Arfrp1 	4652	3.62	7334.9	1	1	6.47	201
 Q9CQW0 	 ER membrane protein complex subunit 6 	 Emc6 	5054	1.60	37456.1	1	1	9.09	110
 P47811 	 mitogen-activated protein kinase 14 isoform 2 	 Mapk14 	4686	3.43	28459.3	1	1	3.33	360
 Q8R080 	 G2 and S phase-expressed protein 1 	 Gtse1 	4703	3.36	6895.3	1	1	2.16	741
 Q99KX1 	 myeloid leukemia factor 2 	 Mlf2 	3998	6.78	18276.1	1	1	4.86	247
 Q9D920 	 loss of heterozygosity 12 chromosomal region 1 protein homolog 	 Borcs5 	4350	4.97	16114.1	1	1	7.65	196
 A7UAK5 	" 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 isoform 2 "	 Pfkfb3 	4623	3.79	5302.5	1	1	2.70	555
 Q62137 	 tyrosine-protein kinase JAK3 	 Jak3 	4473	4.42	33938.4	1	1	1.27	1100
 Q8BYN5 	 FSD1-like protein isoform 1 	 Fsd1l 	4115	6.12	11236.4	1	1	3.22	497
 P06876 	 transcriptional activator Myb isoform 1 	 Myb 	4461	4.47	20681.0	1	1	1.59	755
 Q9JL15 	 galectin-8 isoform 1 	 Lgals8 	4545	4.14	6318.5	1	1	3.16	316
 Q9JIM1 	 equilibrative nucleoside transporter 1 isoform 1 	 Slc29a1 	4308	5.18	30983.6	1	1	2.61	460
 Q61070 	 etoposide-induced protein 2.4 	 Ei24 	4967	2.17	10067.2	1	1	2.23	358
 D3Z286 	 transmembrane protein with metallophosphoesterase domain 	 Tmppe 	5033	1.71	10562.9	1	1	4.92	447
 P60766 	 cell division control protein 42 homolog isoform 2 	 Cdc42 	4890	2.95	35790.1	1	1	5.24	191
 Q91XE8 	 transmembrane protein 205 isoform 2 	 Tmem205 	3960	6.97	17446.3	1	1	8.99	189
 Q9DB32 	 hydroxyacylglutathione hydrolase-like protein isoform a 	 Haghl 	4665	3.56	9055.9	1	1	6.01	283
 Q8VCS0 	 N-acetylmuramoyl-L-alanine amidase isoform a precursor 	 Pglyrp2 	4918	2.77	23600.3	1	1	2.64	530
 O35226 	 26S proteasome non-ATPase regulatory subunit 4 isoform 1 	 Psmd4 	2606	17.56	28801.0	1	1	7.39	379
 O08605 	 MAP kinase-interacting serine/threonine-protein kinase 1 isoform b 	 Mknk1 	4376	4.85	15978.7	1	1	2.89	415
 Q08351 	 thrombopoietin receptor isoform 4 precursor 	 Mpl 	4153	5.94	21536.1	1	1	3.01	465
 P09242 	" alkaline phosphatase, tissue-nonspecific isozyme preproprotein "	 Alpl 	4800	3.19	3602.9	1	1	2.10	524
 Q8C1M2 	 zinc finger protein 428 isoform a 	 Zfp428 	4178	5.80	21085.8	1	1	8.99	189
 Q8VEM1 	 E3 ubiquitin-protein ligase RNF130 isoform 3 precursor 	 Rnf130 	4896	2.93	7596.9	1	1	4.30	419
 Q8BGS7 	 choline/ethanolaminephosphotransferase 1 isoform 2 	 Cept1 	4782	3.21	30488.6	1	1	2.64	416
 Q9WUB4 	 dynactin subunit 6 isoform 1 	 Dctn6 	4970	2.16	54467.4	1	1	5.13	195
 Q9QZS2 	 E3 ubiquitin-protein ligase RNF4 	 Rnf4 	4760	3.23	15110.0	1	1	5.15	194
 O89106 	 bis(5'-adenosyl)-triphosphatase isoform 2 	 Fhit 	4942	2.47	3250.5	1	1	6.67	150
 Q8BHE1 	 gem-associated protein 8 isoform 1 	 Gemin8 	4851	3.06	10818.6	1	1	3.78	238
 Q924Z6 	 exportin-6 isoform 1 	 Xpo6 	4941	2.48	33215.7	1	1	1.07	1125
 Q9Z2K1 	" keratin, type I cytoskeletal 16 isoform 1 "	 Krt16 	5077	1.56	10890.5	1	1	2.34	470
 O35405 	 phospholipase D3 	 Pld3 	4101	6.20	38850.6	1	1	2.46	488
 O88856 	 protein-tyrosine sulfotransferase 2 	 Tpst2 	4263	5.35	5130.3	1	1	4.10	390
 Q9CQ69 	 cytochrome b-c1 complex subunit 8 	 Uqcrq 	3690	8.46	31128.8	1	1	15.85	82
 P40240 	 CD9 antigen 	 Cd9 	4365	4.90	26450.9	1	1	5.31	226
 O35648 	 centrin-3 	 Cetn3 	4142	6.01	33297.6	1	1	11.98	167
 O35492 	 dual specificity protein kinase CLK3 	 Clk3 	4029	6.61	33512.4	1	1	2.19	638
 P70269 	 cathepsin E preproprotein 	 Ctse 	4982	2.07	48511.2	1	1	2.52	397
 O35075 	 Down syndrome critical region protein 3 homolog 	 Dscr3 	4445	4.54	13123.2	1	1	4.04	297
 O09005 	 sphingolipid delta(4)-desaturase DES1 	 Degs1 	3374	10.49	30463.0	1	1	4.95	323
 O08811 	 TFIIH basal transcription factor complex helicase XPD subunit 	 Ercc2 	4174	5.81	6404.1	1	1	3.29	760
 O08917 	 flotillin-1 	 Flot1 	4614	3.83	14397.9	1	1	3.97	428
 Q05A75 	" H-2 class I histocompatibility antigen, TLA(B) alpha chain "	 H2-T3 	5084	1.55	13640.8	1	1	3.39	384
 P04444 	 hemoglobin subunit beta-H1 	 Hbb-bh1 	4836	3.10	20315.5	1	1	6.12	147
 P43120 	 hematopoietically-expressed homeobox protein Hhex 	 Hhex 	4784	3.21	4968.8	1	1	4.06	271
 O09043 	 napsin-A precursor 	 Napsa 	3883	7.41	16274.5	1	1	4.30	419
 Q62192 	 CD180 antigen precursor 	 Cd180 	3856	7.56	13096.7	1	1	1.97	661
 P46718 	 programmed cell death protein 2 	 Pdcd2 	5002	1.95	22109.7	1	1	2.92	343
 Q8C5L6 	 inositol polyphosphate 5-phosphatase K 	 Inpp5k 	4904	2.89	22174.0	1	1	3.21	468
 O09110 	 dual specificity mitogen-activated protein kinase kinase 3 	 Map2k3 	4509	4.24	12053.1	1	1	4.61	347
 P48377 	 MHC class II regulatory factor RFX1 	 Rfx1 	4342	5.02	22221.9	1	1	1.35	963
 A0A0B4J1E3 	 DNA-binding protein SMUBP-2 	 Ighmbp2 	3864	7.53	12565.0	1	1	1.91	993
 O54781 	 SRSF protein kinase 2 	 Srpk2 	4820	3.15	29343.7	1	1	1.47	682
 Q62280 	 protein SSXT isoform 1 	 Ss18 	3970	6.92	40905.8	1	1	4.31	418
 P97473 	 RISC-loading complex subunit TARBP2 isoform 1 	 Tarbp2 	5079	1.56	6623.1	1	1	3.29	365
 Q61333 	 tumor necrosis factor alpha-induced protein 2 	 Tnfaip2 	4256	5.38	6671.4	1	1	2.17	691
 P52482 	 ubiquitin-conjugating enzyme E2 E1 	 Ube2e1 	3860	7.54	26339.0	1	1	9.33	193
 P62257 	 ubiquitin-conjugating enzyme E2 H isoform 1 	 Ube2h 	4754	3.23	30595.9	1	1	8.20	183
 P63044 	 vesicle-associated membrane protein 2 	 Vamp2 	5053	1.60	15076.3	1	1	13.79	116
 Q9Z248 	 zinc finger protein AEBP2 isoform 3 	 Aebp2 	4661	3.58	22944.7	1	1	2.38	504
 O70201 	 baculoviral IAP repeat-containing protein 5 isoform 1 	 Birc5 	4236	5.49	31345.1	1	1	10.00	140
 P50429 	 arylsulfatase B precursor 	 Arsb 	3813	7.83	21871.8	1	1	2.43	534
 Q64430 	 copper-transporting ATPase 1 isoform 2 	 Atp7a 	4288	5.26	6079.8	1	1	1.41	1491
 Q9Z2F7 	 BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like 	 Bnip3l 	4630	3.75	8998.1	1	1	6.88	218
 P53568 	 CCAAT/enhancer-binding protein gamma 	 Cebpg 	5088	1.53	5011.6	1	1	20.67	150
 P97478 	" 5-demethoxyubiquinone hydroxylase, mitochondrial isoform 1 "	 Coq7 	4417	4.66	20710.1	1	1	5.07	217
 P21460 	 cystatin-C precursor 	 Cst3 	4746	3.24	24132.7	1	1	7.86	140
 P19221 	 prothrombin preproprotein 	 F2 	4563	4.01	22114.6	1	1	1.78	618
 O08914 	 fatty-acid amide hydrolase 1 	 Faah 	4850	3.06	5668.6	1	1	1.55	579
 P70213 	 Friend virus susceptibility protein 1 	 Fv1 	4839	3.10	32499.9	1	1	3.27	459
 P63002 	 amino-terminal enhancer of split isoform 1 	 Aes 	5078	1.56	6288.9	1	1	4.57	197
 Q9Z2L6 	 multiple inositol polyphosphate phosphatase 1 precursor 	 Minpp1 	4161	5.89	17861.6	1	1	2.29	481
 P22366 	 myeloid differentiation primary response protein MyD88 	 Myd88 	4000	6.77	32910.1	1	1	4.39	296
 O55242 	 sigma non-opioid intracellular receptor 1 isoform 1 	 Sigmar1 	3815	7.82	42113.3	1	1	5.83	223
 Q07832 	 serine/threonine-protein kinase PLK1 	 Plk1 	5009	1.91	6418.2	1	1	1.66	603
 O54956 	 DNA polymerase epsilon subunit 2 	 Pole2 	4341	5.02	23307.2	1	1	3.42	527
 Q64695 	 endothelial protein C receptor precursor 	 Procr 	4834	3.11	29874.0	1	1	5.37	242
 B0V2N1 	 receptor-type tyrosine-protein phosphatase S isoform 1 precursor 	 Ptprs 	4206	5.62	15582.7	1	1	1.00	1907
 P53612 	 geranylgeranyl transferase type-2 subunit beta isoform 1 	 Rabggtb 	3696	8.44	27981.1	1	1	3.24	339
 Q3TLD5 	 unconventional prefoldin RPB5 interactor 	 Uri1 	4732	3.25	27808.2	1	1	2.07	531
 E9QLN8 	 ribonuclease H1 isoform 1 precursor 	 Rnaseh1 	4817	3.16	18148.5	1	1	4.21	285
 P07759 	 serine protease inhibitor A3K precursor 	 Serpina3k 	4807	3.18	9764.8	1	1	4.55	418
 Q64310 	 surfeit locus protein 4 	 Surf4 	4107	6.17	21700.5	1	1	6.69	269
 P52875 	 transmembrane protein 165 precursor 	 Tmem165 	4954	2.35	4907.7	1	1	5.57	323
 Q505F1 	 nuclear receptor subfamily 2 group C member 1 	 Nr2c1 	3921	7.21	8112.4	1	1	2.37	590
 O88693 	 ceramide glucosyltransferase 	 Ugcg 	4946	2.44	10404.0	1	1	2.03	394
 P52623 	 uridine-cytidine kinase 1 	 Uck1 	3458	9.97	16656.8	1	1	4.95	283
 Q64705 	 upstream stimulatory factor 2 	 Usf2 	4802	3.19	6870.1	1	1	3.18	346
 Q9Z0F4 	 calcium and integrin-binding protein 1 isoform 1 	 Cib1 	4895	2.93	3868.9	1	1	6.81	191
 Q8R0J2 	 mannose-P-dolichol utilization defect 1 protein isoform 1 	 Mpdu1 	4186	5.72	7219.6	1	1	4.45	247
 Q9R061 	 cytosolic Fe-S cluster assembly factor NUBP2 	 Nubp2 	3224	11.55	33148.8	1	1	6.55	275
 Q3TMU8 	 dihydropyrimidinase-related protein 4 	 Dpysl4 	5023	1.80	11258.8	1	1	2.80	572
 O55137 	 acyl-coenzyme A thioesterase 1 	 Acot1 	4870	3.00	12746.7	1	1	2.86	419
 Q01339 	 beta-2-glycoprotein 1 precursor 	 Apoh 	4273	5.32	33168.2	1	1	2.61	345
 P54116 	 erythrocyte band 7 integral membrane protein 	 Stom 	4570	3.98	35443.4	1	1	4.23	284
 Q9Z2E2 	 methyl-CpG-binding domain protein 1 	 Mbd1 	4312	5.16	17745.9	1	1	2.38	588
 G3X925 	 pyruvate kinase PKLR isoform 1 	 Pklr 	3643	8.79	17246.2	1	1	2.79	574
 Q9QUM4 	 signaling lymphocytic activation molecule precursor 	 Slamf1 	3581	9.24	13005.1	1	1	4.96	343
 G3X9F1 	 GPI ethanolamine phosphate transferase 1 	 Pign 	4497	4.29	12325.9	1	1	1.29	931
 Q9QYE3 	 B-cell lymphoma/leukemia 11A isoform 1 	 Bcl11a 	4187	5.72	26485.1	1	1	1.68	773
 Q9WU84 	 copper chaperone for superoxide dismutase 	 Ccs 	3607	9.04	24499.6	1	1	5.11	274
 P61025 	 cyclin-dependent kinases regulatory subunit 1 	 Cks1b 	4668	3.53	19221.4	1	1	12.66	79
 O88983 	 syntaxin-8 	 Stx8 	3139	12.24	23186.0	1	1	7.63	236
 Q6NZQ4 	 PAX-interacting protein 1 	 Paxip1 	4209	5.62	19863.0	1	1	1.33	1056
 P63330 	 serine/threonine-protein phosphatase 2A catalytic subunit alpha 	 Ppp2ca 	3576	9.28	24610.9	1	1	4.21	309
 O70200 	 allograft inflammatory factor 1 	 Aif1 	4304	5.19	82964.7	1	1	11.56	147
 P63321 	 ras-related protein Ral-A precursor 	 Rala 	4987	2.04	14448.4	1	1	6.80	206
 Q9WV96 	 mitochondrial import inner membrane translocase subunit Tim10 B 	 Timm10b 	3220	11.58	21314.9	1	1	19.00	100
 Q9JKV5 	 secretory carrier-associated membrane protein 4 	 Scamp4 	4582	3.94	22361.3	1	1	4.78	230
 P62878 	 E3 ubiquitin-protein ligase RBX1 	 Rbx1 	3944	7.05	20999.9	1	1	16.67	108
 Q9WV85 	 nucleoside diphosphate kinase 3 precursor 	 Nme3 	5010	1.89	8242.2	1	1	4.14	169
 Q8CCI5 	 RING1 and YY1-binding protein 	 Rybp 	4781	3.21	7660.1	1	1	3.07	228
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	3736	8.25	11729.9	1	1	18.95	95
 Q9CQ85 	 mitochondrial import inner membrane translocase subunit Tim22 	 Timm22 	4452	4.50	38996.3	1	1	7.73	194
 Q9JKV1 	 proteasomal ubiquitin receptor ADRM1 	 Adrm1 	4626	3.78	26167.1	1	1	2.95	407
 Q791T5 	 mitochondrial carrier homolog 1 	 Mtch1 	4643	3.65	26987.0	1	1	2.83	389
 Q9QZU9 	 ubiquitin/ISG15-conjugating enzyme E2 L6 	 Ube2l6 	4930	2.69	26492.8	1	1	5.23	153
 Q9JLJ1 	 selenoprotein K 	 Selk 	4560	4.06	28563.1	1	1	12.77	94
 Q9D7W5 	 mediator of RNA polymerase II transcription subunit 8 isoform 1 	 Med8 	4339	5.03	19479.4	1	1	7.09	268
 Q9JI08 	 bridging integrator 3 	 Bin3 	4476	4.41	11743.9	1	1	4.35	253
 Q9Z1M4 	 ribosomal protein S6 kinase beta-2 	 Rps6kb2 	4878	2.97	33017.8	1	1	2.68	485
 Q9JM05 	 E3 SUMO-protein ligase PIAS4 	 Pias4 	4384	4.80	4409.1	1	1	2.56	507
 Q9QYF1 	 retinol dehydrogenase 11 precursor 	 Rdh11 	5065	1.59	67270.0	1	1	4.11	316
 P49813 	 tropomodulin-1 	 Tmod1 	4573	3.98	11690.8	1	1	4.46	359
 P55258 	 ras-related protein Rab-8A 	 Rab8a 	3779	8.03	19434.1	1	1	5.80	207
 Q791N7 	 DNA-directed RNA polymerase I subunit RPA12 	 Znrd1 	4996	1.98	16500.2	1	1	6.50	123
 Q9DCU6 	" 39S ribosomal protein L4, mitochondrial "	 Mrpl4 	4387	4.78	13403.5	1	1	3.74	294
 Q9JKN1 	 zinc transporter 7 	 Slc30a7 	4778	3.21	22774.4	1	1	3.97	378
 Q9ESW8 	 pyroglutamyl-peptidase 1 	 Pgpep1 	4463	4.46	7893.4	1	1	11.00	209
 Q9CPR8 	 non-structural maintenance of chromosomes element 3 homolog 	 Ndnl2 	4030	6.61	17143.4	1	1	3.94	279
 Q9ERV1 	 probable E3 ubiquitin-protein ligase makorin-2 	 Mkrn2 	4933	2.63	10844.4	1	1	1.92	416
 Q9EQQ2 	 protein YIPF5 	 Yipf5 	4077	6.35	23268.4	1	1	4.67	257
 Q8BMB3 	 eukaryotic translation initiation factor 4E type 2 isoform 3 	 Eif4e2 	4792	3.20	6825.1	1	1	8.97	234
 Q9ERR1 	 nuclear distribution protein nudE-like 1 	 Ndel1 	4835	3.10	33984.4	1	1	3.77	345
 Q9CQZ0 	 ORM1-like protein 2 	 Ormdl2 	3511	9.66	28432.8	1	1	9.80	153
 Q99LJ6 	 glutathione peroxidase 7 precursor 	 Gpx7 	4249	5.42	10472.2	1	1	6.99	186
 Q99LJ1 	 tissue alpha-L-fucosidase precursor 	 Fuca1 	4767	3.22	9761.7	1	1	3.76	452
 Q9CYZ8 	 single-stranded DNA-binding protein 2 isoform 2 	 Ssbp2 	4481	4.38	23834.2	1	1	2.77	361
 Q3TB82 	 pleckstrin homology domain-containing family F member 1 	 Plekhf1 	4765	3.22	26107.6	1	1	4.66	279
 Q99LQ4 	 small vasohibin-binding protein isoform b 	 Svbp 	4056	6.44	15094.7	1	1	22.73	66
 Q99M04 	" lipoyl synthase, mitochondrial isoform 1 precursor "	 Lias 	4248	5.43	13569.0	1	1	4.56	373
 Q9D8P4 	" 39S ribosomal protein L17, mitochondrial precursor "	 Mrpl17 	4824	3.13	18955.7	1	1	5.11	176
 Q8CJ67 	 double-stranded RNA-binding protein Staufen homolog 2 isoform 3 	 Stau2 	4803	3.18	31269.4	1	1	2.46	570
 Q9CQN6 	 transmembrane protein 14C 	 Tmem14c 	4935	2.62	15815.0	1	1	9.65	114
 Q8K039 	 uncharacterized protein KIAA1143 homolog 	 1110059G10Rik 	4491	4.33	28380.4	1	1	5.81	155
 Q9CRA4 	 methylsterol monooxygenase 1 	 Msmo1 	4869	3.00	20442.5	1	1	4.78	293
 Q5BU09 	 E2F-associated phosphoprotein 	 Eapp 	3324	10.86	31890.8	1	1	6.76	281
 Q9CQQ0 	 small integral membrane protein 8 	 Smim8 	3724	8.31	25868.9	1	1	12.37	97
 Q8C3X2 	" coiled-coil domain-containing protein 90B, mitochondrial isoform 1 "	 Ccdc90b 	4493	4.31	38225.8	1	1	4.30	256
 Q9CQE7 	 endoplasmic reticulum-Golgi intermediate compartment protein 3 	 Ergic3 	4488	4.36	10042.7	1	1	3.66	383
 Q9DB60 	 prostamide/prostaglandin F synthase 	 Fam213b 	4747	3.23	12083.2	1	1	5.47	201
 Q9D9Z5 	 DET1- and DDB1-associated protein 1 isoform 1 	 Dda1 	4818	3.16	26721.7	1	1	7.84	102
 Q9CPX8 	 cytochrome b-c1 complex subunit 10 	 Uqcr11 	4666	3.54	32630.9	1	1	21.43	56
 Q8VE92 	 RNA-binding protein 4B 	 Rbm4b 	3730	8.29	21036.2	1	1	4.48	357
 Q91WZ8 	 dysbindin 	 Dtnbp1 	4882	2.97	34993.8	1	1	3.69	352
 Q7TSZ8 	 nucleus accumbens-associated protein 1 	 Nacc1 	4467	4.44	19887.8	1	1	3.31	514
 Q9CR60 	 vesicle transport protein GOT1B 	 Golt1b 	5015	1.87	21446.1	1	1	9.42	138
 Q920D3 	 mediator of RNA polymerase II transcription subunit 28 	 Med28 	4305	5.19	14039.0	1	1	5.06	178
 Q9CR29 	 coiled-coil domain-containing protein 43 	 Ccdc43 	4510	4.24	30638.4	1	1	4.95	222
 Q9CZ69 	 CKLF-like MARVEL transmembrane domain-containing protein 6 	 Cmtm6 	4347	4.99	13132.2	1	1	10.38	183
 Q9CZ82 	 mediator of RNA polymerase II transcription subunit 18 	 Med18 	4791	3.20	3361.5	1	1	4.81	208
 Q8BM39 	 pre-mRNA-splicing factor 18 	 Prpf18 	4474	4.42	71438.0	1	1	3.51	342
 Q9CX53 	 gem-associated protein 6 	 Gemin6 	4264	5.35	45132.4	1	1	7.83	166
 Q9CPV3 	" 39S ribosomal protein L42, mitochondrial precursor "	 Mrpl42 	5058	1.60	27676.8	1	1	9.15	142
 Q9CRC3 	 UPF0235 protein C15orf40 homolog 	 3110040N11Rik 	4357	4.94	23133.9	1	1	10.32	126
 Q9CQS4 	 solute carrier family 25 member 46 	 Slc25a46 	3965	6.94	18547.8	1	1	5.26	418
 Q8R3I3 	 conserved oligomeric Golgi complex subunit 6 	 Cog6 	4443	4.55	7929.3	1	1	1.98	657
 Q6ZWZ2 	 ubiquitin-conjugating enzyme E2 R2 	 Ube2r2 	4761	3.22	22943.7	1	1	4.62	238
 Q9CR25 	 diphthamide biosynthesis protein 2 	 Dph2 	3367	10.55	22592.2	1	1	3.89	489
 Q5XKN4 	 protein jagunal homolog 1 isoform 1 	 Jagn1 	4455	4.49	22411.8	1	1	6.56	183
 Q9DB28 	 ribonuclease P/MRP protein subunit POP5 	 Pop5 	4601	3.87	10632.8	1	1	7.10	169
 Q922F4 	 tubulin beta-6 chain 	 Tubb6 	4889	2.95	33617.0	1	1	3.80	447
 Q9CQV4 	 protein FAM134C isoform 1 	 Fam134c 	4072	6.36	14441.6	1	1	3.22	466
 Q9CQX4 	 PCNA-associated factor 	 2810417H13Rik 	3326	10.84	21671.2	1	1	13.64	110
 Q9CR11 	 YEATS domain-containing protein 4 	 Yeats4 	4867	3.01	18250.3	1	1	4.41	227
 Q9D2P4 	 ubiquitin-related modifier 1 	 Urm1 	3940	7.08	19709.4	1	1	14.85	101
 Q80W21 	 glutathione S-transferase Mu 7 	 Gstm7 	4756	3.23	16714.3	1	1	4.13	218
 P60521 	 gamma-aminobutyric acid receptor-associated protein-like 2 	 Gabarapl2 	4745	3.24	20007.3	1	1	9.40	117
 Q9D1Q4 	 dolichol-phosphate mannosyltransferase subunit 3 precursor 	 Dpm3 	4373	4.85	26869.1	1	1	10.87	92
 Q8R5A0 	 N-lysine methyltransferase SMYD2 	 Smyd2 	4786	3.21	1092.4	1	1	3.70	433
 Q8BJF9 	 charged multivesicular body protein 2b 	 Chmp2b 	5069	1.58	4322.5	1	1	4.69	213
 G5E881 	" phosphatidate cytidylyltransferase, mitochondrial precursor "	 Tamm41 	4719	3.28	7353.5	1	1	4.75	337
 Q9DB16 	 calcium-binding protein 39-like 	 Cab39l 	4822	3.15	9006.3	1	1	2.97	337
 Q91WE1 	 sorting nexin-15 	 Snx15 	4076	6.36	30049.0	1	1	4.75	337
 Q9D8Z2 	 TP53-regulated inhibitor of apoptosis 1 	 Triap1 	4259	5.37	24869.0	1	1	18.42	76
 Q5F285 	 transmembrane protein 256 precursor 	 Tmem256 	3218	11.59	26863.9	1	1	24.78	113
 Q9D8U3 	 endoplasmic reticulum resident protein 27 precursor 	 Erp27 	4302	5.20	24326.7	1	1	7.72	272
 Q8VC57 	 BTB/POZ domain-containing protein KCTD5 	 Kctd5 	5057	1.60	7981.4	1	1	6.84	234
 Q9CWY9 	 RPA-interacting protein isoform 1 	 Rpain 	4602	3.87	11306.0	1	1	7.76	219
 G5E814 	 NADH dehydrogenase 	 Ndufa11 	4501	4.29	17997.1	1	1	7.69	143
 Q8C6B0 	 methyltransferase-like protein 7A 	 Mettl7a1 	4674	3.52	17971.1	1	1	3.69	244
 Q8VH37 	 histone deacetylase 8 isoform 1 	 Hdac8 	4625	3.78	5764.3	1	1	4.24	377
 Q8R2S9 	 actin-related protein 8 	 Actr8 	4576	3.96	15788.1	1	1	3.04	624
 Q6P5C5 	 single-strand selective monofunctional uracil DNA glycosylase 	 Smug1 	4211	5.61	23510.9	1	1	6.81	279
 Q8BUI3 	 leucine-rich repeat and WD repeat-containing protein 1 	 Lrwd1 	3563	9.34	41199.7	1	1	2.31	648
 Q8VED8 	 mitochondrial fission regulator 2 	 Mtfr2 	4550	4.10	3360.8	1	1	4.16	361
