UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 E9Q7L1 	 unhealthy ribosome biogenesis protein 2 homolog 	 Urb2 	7.2	73828.7	4	4	3.02	1524
 Q80YR5 	 scaffold attachment factor B2 	 Safb2 	71.36	1175560.7	33	14	19.48	991
 A0AUN0 	 SEC23-interacting protein 	 Sec23ip 	21.05	384163.4	12	10	11.52	998
 Q0P678 	 zinc finger CCCH domain-containing protein 18 isoform a 	 Zc3h18 	16.88	181624.2	9	7	10.08	972
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	4.49	28956.5	2	2	9.71	381
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	9.33	76669.4	4	3	30.19	106
 Q9ESX5 	 H/ACA ribonucleoprotein complex subunit 4 	 Dkc1 	51.77	1176921.3	36	12	33.2	509
 Q2NL51 	 glycogen synthase kinase-3 alpha 	 Gsk3a 	7.85	147769.2	7	6	26.33	490
 Q8BKX6 	 serine/threonine-protein kinase SMG1 	 Smg1 	8.6	389534	12	11	4.62	3658
 Q3V4B5 	 COMM domain-containing protein 6 isoform 1 	 Commd6 	6.37	168900.2	3	1	14.94	87
 Q3UJU9 	 regulator of microtubule dynamics protein 3 	 Rmdn3 	10.69	146143.4	7	4	12.55	470
 Q3U0V2 	 tumor necrosis factor receptor type 1-associated DEATH domain 	 Tradd 	23.49	174913	7	5	24.52	310
 Q3B7Z2 	 oxysterol-binding protein 1 	 Osbp 	16.64	279935.2	10	7	12.8	805
 Q3U3W2 	 transmembrane protein 181 	 Tmem181a 	4.7	71361.8	4	2	7.17	474
 Q3TMP1 	 general transcription factor 3C polypeptide 3 	 Gtf3c3 	13.27	139346.1	8	8	15.99	882
 Q8R151 	 NFX1-type zinc finger-containing protein 1 isoform a 	 Znfx1 	10.72	331677.2	11	11	8.12	1909
 Q3UYV9 	 nuclear cap-binding protein subunit 1 	 Ncbp1 	22.65	389238.7	13	10	15.7	790
 Q3UN04 	 ubiquitin carboxyl-terminal hydrolase 30 	 Usp30 	7.04	51099.8	4	3	11.03	517
 B9EJ80 	 PDZ domain-containing protein 8 	 Pdzd8 	17.28	316094.4	10	9	9.68	1147
 Q3V3R4 	 integrin alpha-1 precursor 	 Itga1 	9.86	268974.9	8	7	7.29	1179
 Q3UGS4 	 protein FAM195B 	 Fam195b 	9.12	180579.1	8	4	47.42	97
 Q80V62 	 Fanconi anemia group D2 protein homolog 	 Fancd2 	17.44	337930.9	12	9	9.45	1450
 Q3TRM8 	 hexokinase-3 isoform 1 	 Hk3 	183.81	3030373.2	56	25	39.8	922
 Q3UMR5 	" calcium uniporter protein, mitochondrial precursor "	 Mcu 	13.15	132920.9	2	2	8.86	350
 B2RT41 	 zinc finger C3H1 domain-containing protein 	 Zfc3h1 	3.37	180044.9	8	7	5.12	1992
 Q6A0A9 	 constitutive coactivator of PPAR-gamma-like protein 1 	 Fam120a 	56.33	646031.4	25	14	17.54	1112
 A7MCW6 	 bromodomain-containing protein 1 	 Brd1 	5.34	292313	8	8	9.67	1189
 A0A0A0MQ73 	 histone-lysine N-methyltransferase 2D 	 Kmt2d 	14.84	786180.7	23	18	5.19	5588
 Q3UNZ8 	 quinone oxidoreductase-like protein 2 	 BC026585 	8.53	239983.3	5	4	20.57	350
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	48.16	503053.7	13	11	26.23	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	30.3	367476.9	13	10	20.96	687
 Q3U0X6 	 zinc finger protein 217 	 Zfp217 	4.45	338175.5	7	7	8.07	1041
 Q3THK7 	 GMP synthase 	 Gmps 	98.83	1503457.4	36	21	43.29	693
 Q3ULZ2 	 FH2 domain-containing protein 1 	 Fhdc1 	1.89	244799.4	9	8	10.53	1149
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	23.22	316962.8	7	4	22.1	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	16.02	254041.2	7	7	13.64	770
 E9Q236 	 multidrug resistance-associated protein 4 isoform 1 	 Abcc4 	10.93	120598.1	6	5	4.75	1325
 A3KMP2 	 tetratricopeptide repeat protein 38 	 Ttc38 	10.96	749293.7	6	5	16.77	465
 Q3UMB9 	 WASH complex subunit 7 	 A230046K03Rik 	14.69	402046.7	14	11	11.94	1173
 Q3TIX6 	 far upstream element-binding protein 3 isoform a 	 Fubp3 	21.16	294198	8	5	16.52	575
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	19.21	345036.5	14	8	6.02	1594
 P62046 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch1 	7.72	100527.1	4	4	6.77	709
 Q3UFM5 	 nucleolar MIF4G domain-containing protein 1 	 Nom1 	11.55	166062.7	8	5	8.08	854
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	5.87	140218.4	4	3	46.39	97
 F8VQ29 	 ras GTPase-activating-like protein IQGAP3 	 Iqgap3 	1.93	275696.6	6	5	3.43	1632
 A2ADA5 	 tRNA pseudouridine synthase-like 1 	 Pusl1 	5.89	43733.4	1	1	6.19	291
 B1AQJ2 	 ubiquitin carboxyl-terminal hydrolase 36 	 Usp36 	3.24	111954.9	6	5	7.01	1098
 F8VPJ6 	 DNA-binding protein RFX7 	 Rfx7 	3.35	108891.4	5	4	4.73	1459
 Q9CPV7 	 palmitoyltransferase ZDHHC6 	 Zdhhc6 	2.68	38386.2	3	3	7.75	413
 Q9CZW4 	 long-chain-fatty-acid--CoA ligase 3 isoform a 	 Acsl3 	7.87	143818.1	6	5	10.83	720
 Q9D3U0 	 putative tRNA pseudouridine synthase Pus10 	 Pus10 	8.02	157092	7	6	14.42	527
 P62983 	 ubiquitin-40S ribosomal protein S27a precursor 	 Rps27a 	46.92	6382806.8	147	8	39.74	156
 Q62276 	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	 Med22 	5.64	59023.8	2	2	14.5	200
 Q91XA2 	 Golgi membrane protein 1 	 Golm1 	6.57	141480.2	5	4	17.81	393
 Q6P5F9 	 exportin-1 	 Xpo1 	81.71	1118371.2	30	17	20.17	1071
 Q8K135 	 dyslexia-associated protein KIAA0319-like protein isoform 1 	 AU040320 	7	182828.1	7	7	9.4	1085
 Q9DBG3 	 AP-2 complex subunit beta isoform a 	 Ap2b1 	20.94	1326504.9	13	9	11.88	951
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	12.83	176392.1	3	3	6.94	648
 O70325 	" phospholipid hydroperoxide glutathione peroxidase, nuclear isoform "	 Gpx4 	13.8	147762.7	5	4	19.76	253
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	7.64	303656.5	9	8	5.98	1889
 P15702 	 leukosialin precursor 	 Spn 	14.99	255872	10	4	17.97	395
 Q8R3L2 	 transcription factor 25 isoform c 	 Tcf25 	2.01	150970.2	3	3	6.95	676
 Q99LB2 	 dehydrogenase/reductase SDR family member 4 isoform 1 	 Dhrs4 	8.76	172221.5	4	3	15.41	279
 O54946 	 dnaJ homolog subfamily B member 6 isoform a 	 Dnajb6 	18.15	159975.3	5	5	18.63	365
 Q4VWZ5 	 acyl-CoA-binding protein isoform 1 	 Dbi 	16.69	328745.2	10	5	31.11	135
 O70293 	 G protein-coupled receptor kinase 6 isoform a 	 Grk6 	9.64	198143	10	8	20.2	589
 O54962 	 barrier-to-autointegration factor 	 Banf1 	9.39	527192	13	3	43.82	89
 P16675 	 lysosomal protective protein isoform b preproprotein 	 Ctsa 	14.46	188670.8	7	6	14.13	474
 P63213 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 	 Gng2 	6.9	116156.5	2	2	42.25	71
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	18.02	264742.9	7	5	14.8	358
 Q6PCM1 	 lysine-specific demethylase 3A 	 Kdm3a 	11.72	331373.2	12	10	9.98	1323
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	16.09	107881.2	3	3	12.78	360
 Q9Z2G6 	 protein sel-1 homolog 1 isoform a precursor 	 Sel1l 	33.44	259910.9	14	8	16.96	790
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	26.01	239644.5	8	6	20	495
 P60762 	 mortality factor 4-like protein 1 isoform a 	 Morf4l1 	18.61	221513.5	8	6	16.85	362
 Q6P073 	 ubiquitin-conjugating enzyme E2 J2 isoform a 	 Ube2j2 	5.7	48466.4	1	1	5.17	271
 Q9JLJ5 	 elongation of very long chain fatty acids protein 1 isoform 1 	 Elovl1 	5.69	17701.5	2	1	4.66	279
 Q921C5 	 protein bicaudal D homolog 2 isoform 1 	 Bicd2 	8.17	187498.3	7	7	10.69	851
 E9Q309 	 centrosome-associated protein 350 	 Cep350 	16.09	703791.5	32	28	13.47	3095
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	32.29	878361.3	18	8	52.11	142
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	12.86	100604.4	4	3	19.69	259
 A0A286YDA2 	 nucleolar and coiled-body phosphoprotein 1 isoform B 	 Nolc1 	30.05	644813.9	19	9	14.57	700
 Q05BF4 	 WD repeat-containing protein 37 isoform b 	 Wdr37 	6.49	51192.4	2	2	19.41	170
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	4.15	126326.1	2	1	31.82	44
 Q8CGF7 	 transcription elongation regulator 1 isoform 1 	 Tcerg1 	18.65	237018.3	9	8	6.73	1100
 Q3TXU5 	 deoxyhypusine synthase 	 Dhps 	18.38	161472.3	5	4	16.26	369
 Q2EMV9 	 poly 	 Parp14 	8.38	353635.5	11	10	8.75	1817
 Q2HXL6 	 ER degradation-enhancing alpha-mannosidase-like protein 3 isoform 1 	 Edem3 	11.88	121625.5	2	2	3.54	931
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	5.59	88544.1	4	4	29.88	174
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	14.22	296026.2	9	8	9.7	959
 P62342 	 selenoprotein T precursor 	 Selt 	5.37	170541.4	3	3	22.56	195
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	52.38	435269.8	14	8	20.43	607
 P97931 	 uracil-DNA glycosylase isoform a 	 Ung 	6.24	79643	2	2	12.75	306
 Q3U1V6 	 ubiquitin-conjugating enzyme E2 variant 3 	 Uevld 	2.99	170776.8	3	3	10.4	471
 Q8C3Y4 	 kinetochore-associated protein 1 	 Kntc1 	12.6	472475.7	10	10	5.71	2207
 P70121 	 zinc fingers and homeoboxes protein 1 	 Zhx1 	10.22	120039.8	8	4	6.64	873
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	7.39	151532	3	2	27.01	137
 Q3U2S8 	 voltage-gated hydrogen channel 1 	 Hvcn1 	11.34	105907.5	3	2	10.41	269
 Q9JMH6 	" thioredoxin reductase 1, cytoplasmic isoform 1 "	 Txnrd1 	40.75	870466.2	23	12	34.91	613
 Q3TNN6 	 macrophage-capping protein 	 Capg 	29.99	455976.4	17	6	32.09	349
 O88879 	 apoptotic protease-activating factor 1 isoform 1 	 Apaf1 	23.88	874800.4	9	6	7.53	1249
 P41731 	 CD63 antigen 	 Cd63 	4.27	50277	1	1	4.62	238
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	3.33	108861.4	3	3	5.12	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 1 	 Rbpms 	6.51	100684.7	4	3	16.75	197
 Q4FZC9 	 nesprin-3 isoform alpha 	 Syne3 	26.32	585591.9	17	14	18.56	975
 Q80VW7 	 AT-hook-containing transcription factor 	 Akna 	1.91	102188.8	5	5	5.56	1404
 Q3UPG6 	 clathrin interactor 1 	 Clint1 	45.44	765734	29	14	21.51	623
 F7BJB9 	 MORC family CW-type zinc finger protein 3 	 Morc3 	59.46	696090.2	26	18	31.53	942
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	12.44	477307.2	17	11	4.88	2891
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	30.81	378379	12	9	14.45	962
 P19426 	 negative elongation factor E 	 Nelfe 	21.77	291251.8	11	8	33.24	367
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	7.37	418572.6	9	5	18.47	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	10.07	153659.4	9	2	28.57	70
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	4.34	66520.4	2	2	5.97	335
 Q78HU7 	 glycophorin-C 	 Gypc 	8.1	52701.7	4	1	27.37	95
 A2ABV5 	 mediator of RNA polymerase II transcription subunit 14 isoform a 	 Med14 	3.65	55650	2	2	1.44	1459
 Q61686 	 chromobox protein homolog 5 	 Cbx5 	32.08	581368.3	14	7	41.36	191
 A0A0B4J1E6 	 low affinity immunoglobulin gamma Fc region receptor II-b isoform 1 	 Fcgr2b 	10.66	402500	11	4	15.29	340
 Q8CBW3 	 abl interactor 1 isoform 1 	 Abi1 	12.1	258732.6	6	6	16.01	481
 Q922I7 	 polypyrimidine tract-binding protein 1 isoform 1 	 Ptbp1 	106.99	2375364.9	66	16	51.17	555
 P17439 	 glucosylceramidase precursor 	 Gba 	9.03	53939.7	2	2	5.05	515
 P26450 	 phosphatidylinositol 3-kinase regulatory subunit alpha isoform 2 	 Pik3r1 	24.19	374651.8	16	7	14.78	724
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	9.28	215400.1	8	4	12.39	444
 Q01768 	 nucleoside diphosphate kinase B 	 Nme2 	56.78	2187388.2	54	11	67.1	152
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	17.61	204206.9	8	7	20.39	515
 Q9JL26 	 formin-like protein 1 isoform 2 	 Fmnl1 	27.73	369406.9	13	11	13.8	1094
 P29351 	 tyrosine-protein phosphatase non-receptor type 6 isoform b 	 Ptpn6 	98.61	2316465.2	61	20	42.04	597
 O35638 	 cohesin subunit SA-2 isoform 1 	 Stag2 	23.7	652103.2	26	13	13.73	1231
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	4.55	177595.2	5	4	8.94	671
 O35326 	 serine/arginine-rich splicing factor 5 	 Srsf5 	12.34	527548.8	5	3	18.59	269
 D3YYT1 	 putative oxidoreductase GLYR1 isoform 1 	 Glyr1 	34.52	242048.3	8	8	21.2	552
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	12.79	170869.7	4	4	17.34	346
 Q925J9 	 mediator of RNA polymerase II transcription subunit 1 isoform 3 	 Med1 	28.39	507360.7	15	13	13.78	1575
 O89110 	 caspase-8 isoform 1 precursor 	 Casp8 	43.99	1339723.4	19	11	35.83	480
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	11.76	268091.8	5	3	10.49	305
 Q3TNH0 	 lamina-associated polypeptide 2 isoform delta 	 Tmpo 	24.47	1126718.4	12	3	12.38	412
 Q6PFA2 	 clathrin light chain A isoform a 	 Clta 	9.42	283385.9	11	6	28.44	218
 Q9R0U0 	 serine/arginine-rich splicing factor 10 isoform 2 	 Srsf10 	5.76	543114.9	7	4	16.03	262
 E9QAE3 	 TATA-binding protein-associated factor 172 	 Btaf1 	20.8	404093.7	18	12	9.36	1848
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	7.27	157579.9	5	2	31.37	102
 Q9ESZ8 	 general transcription factor II-I isoform 1 	 Gtf2i 	67.54	1060718.8	38	20	31.16	998
 E9PU93 	 set1/Ash2 histone methyltransferase complex subunit ASH2 isoform b 	 Ash2l 	36.54	397899.7	13	7	18.54	534
 P97379 	 ras GTPase-activating protein-binding protein 2 isoform a 	 G3bp2 	34.75	578446.9	19	10	33.19	482
 Q5SWW4 	 mediator of RNA polymerase II transcription subunit 13 	 Med13 	10.73	320622.7	12	10	6.96	2171
 Q99LG4 	 tetratricopeptide repeat protein 5 isoform a 	 Ttc5 	9.71	152160	4	4	13.41	440
 Q921M4 	 golgin subfamily A member 2 isoform b 	 Golga2 	33.47	533626.4	18	13	16.32	999
 Q6P069 	 sorcin isoform 1 	 Sri 	23.53	452444.8	11	7	31.31	198
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	12.52	512819.8	14	10	16.24	819
 Q8BNV1 	 tRNA (uracil-5-)-methyltransferase homolog A isoform 2 	 Trmt2a 	40.51	431976.9	14	7	17.46	613
 Q91Z67 	 SLIT-ROBO Rho GTPase-activating protein 2 	 Srgap2 	6.39	242571.7	9	8	8.5	1071
 F8VPP8 	 zinc finger CCCH domain-containing protein 7B 	 Zc3h7b 	10.67	258637.7	8	6	8.45	982
 Q3UVL4 	 vacuolar protein sorting-associated protein 51 homolog 	 Vps51 	7.56	104669.7	5	4	6.78	782
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	15.81	426959.9	10	8	6.86	1692
 Q80TG1 	 KAT8 regulatory NSL complex subunit 1 	 Kansl1 	9.09	86871.5	4	3	5.31	1036
 P55200 	 histone-lysine N-methyltransferase 2A 	 Kmt2a 	7.74	526344.2	22	20	6.16	3963
 Q9CZN8 	" glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial "	 Qrsl1 	7.85	89142.2	3	2	5.71	525
 A0A1W2P7Q6 	 exportin-T 	 Xpot 	25.48	299915.3	12	8	10.5	962
 Q3UH45 	 tectonin beta-propeller repeat-containing protein 2 isoform 1 	 Tecpr2 	3	32952.3	1	1	1.19	1423
 Q69ZA1 	 cyclin-dependent kinase 13 isoform 1 	 Cdk13 	9.01	268009	10	9	9.2	1511
 Q0VEJ0 	 centrosomal protein of 76 kDa 	 Cep76 	4.24	97535.9	3	3	4.4	659
 Q8CI33 	 CWF19-like protein 1 	 Cwf19l1 	19.91	281373.5	7	4	11.36	537
 Q8VE52 	 opioid growth factor receptor-like protein 1 	 Ogfrl1 	2.02	34016.2	3	3	15.52	464
 B2RQG2 	 PHD finger protein 3 	 Phf3 	19.09	317217.5	12	10	5.98	2025
 D3Z7P3 	" glutaminase kidney isoform, mitochondrial isoform 1 "	 Gls 	6.57	48882.7	2	2	5.19	674
 A2AR02 	 peptidyl-prolyl cis-trans isomerase G 	 Ppig 	18.85	369266.6	11	9	11.97	752
 Q3V1V3 	 ESF1 homolog 	 Esf1 	9.01	258128.8	10	9	16.57	845
 E9QAP7 	 transcription initiation factor TFIID subunit 4 	 Taf4 	25.58	108693.7	5	5	7.29	1042
 G5E8V9 	 arfaptin-1 isoform 1 	 Arfip1 	23.21	121961.5	4	3	13.67	373
 Q3UFB2 	 box C/D snoRNA protein 1 	 Znhit6 	4.25	169763.4	7	7	17.39	460
 B1ASA5 	 zinc finger protein 362 	 Zfp362 	8.05	187864.3	6	4	15.55	418
 Q9D479 	 UV-stimulated scaffold protein A 	 Uvssa 	7	125875.8	3	3	6.56	717
 Q8BVE8 	 histone-lysine N-methyltransferase NSD2 isoform 1 	 Whsc1 	14.24	387351.3	12	11	9.88	1366
 Q7TMY7 	 importin-8 	 Ipo8 	11.3	144538.6	5	4	6.34	1010
 E9PVX6 	 antigen KI-67 	 Mki67 	252.99	3951812.1	169	79	33.21	3177
