UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q9CV28	MINY3	 protein FAM188A 	Fam188a	3151	5.33	13695.6	1	1	3.38	444
Q8BKH7	SIN1	 target of rapamycin complex 2 subunit MAPKAP1 isoform a 	Mapkap1	3237	5.06	13742.4	1	1	2.68	522
Q01965	LY9	 T-lymphocyte surface antigen Ly-9 isoform 1 precursor 	Ly9	3013	5.84	13852.5	1	1	2.60	654
Q8K0W9	DPH3	 DPH3 homolog isoform 1 	Dph3	3257	4.99	13970.1	1	1	19.51	82
Q9CY28	GTPB8	 GTP-binding protein 8 isoform 1 	Gtpbp8	3878	2.66	14018.6	2	2	6.32	285
Q9CPZ6	ORML3	 ORM1-like protein 3 	Ormdl3	3620	3.45	14038.6	2	1	9.80	153
O88455	DHCR7	 7-dehydrocholesterol reductase 	Dhcr7	3500	3.93	14060.1	2	1	4.67	471
Q9DCH2	POP7	 ribonuclease P protein subunit p20 	Pop7	3021	5.80	14060.9	1	1	10.71	140
Q4PJX1	ODR4	 protein odr-4 homolog isoform 1 	BC003331	2986	5.93	14402.9	1	1	3.58	447
nan		" PREDICTED: ADP-ribose pyrophosphatase, mitochondrial isoform X1 "	Nudt9	3331	4.65	14791.5	2	2	7.67	300
Q9JJ80	RPF2	 ribosome production factor 2 homolog isoform 1 	Rpf2	3332	4.65	14826.4	1	1	4.90	306
Q99PM3	TF2AA	 transcription initiation factor IIA subunit 1 isoform 1 	Gtf2a1	3911	2.50	15280.2	1	1	2.91	378
Q923E4	SIR1	 NAD-dependent protein deacetylase sirtuin-1 isoform 1 	Sirt1	3552	3.74	15316.3	1	1	2.44	737
Q62276	MED22	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	Med22	3784	2.96	15368.7	1	1	5.50	200
E9Q3E1	AL3B2	" aldehyde dehydrogenase 3 family, member B2 "	Aldh3b2	4059	1.85	15595.3	1	1	2.30	479
P97825	JUPI1	 hematological and neurological expressed 1 protein 	Hn1	2589	8.04	15606.4	1	1	12.34	154
P39429	TRAF2	 TNF receptor-associated factor 2 isoform a 	Traf2	3600	3.54	16114.5	1	1	4.13	508
Q9CXT7	TM192	 transmembrane protein 192 isoform 1 	Tmem192	3826	2.85	16307.9	1	1	5.64	266
Q8BGQ1	SPE39	 spermatogenesis-defective protein 39 homolog isoform a 	Vipas39	3846	2.77	16361.4	1	1	3.05	491
Q9CQE1	NPS3B	 protein NipSnap homolog 3B 	Nipsnap3b	3879	2.66	16497.7	1	1	4.45	247
Q00898	A1AT5	 alpha-1-antitrypsin 1-5 precursor 	Serpina1e	2896	6.28	16535.1	1	1	4.60	413
Q8R2U2	NEPRO	 protein nepro 	Nepro	3040	5.71	16556.4	1	1	2.66	564
Q8R2N2	UTP4	 U3 small nucleolar RNA-associated protein 4 homolog 	Cirh1a	3302	4.82	16558.2	1	1	1.60	686
Q5XJY4	PARL	" presenilins-associated rhomboid-like protein, mitochondrial "	Parl	2979	5.97	16626.6	1	1	5.31	377
Q9Z0S9	PRAF1	 prenylated Rab acceptor protein 1 	Rabac1	3064	5.62	16738.5	1	1	8.11	185
Q8BHE8	MAIP1	" uncharacterized protein C2orf47 homolog, mitochondrial precursor "	9430016H08Rik	3287	4.88	16753.8	1	1	3.44	291
Q9R0P6	SC11A	 signal peptidase complex catalytic subunit SEC11A 	Sec11a	3108	5.43	16789.4	1	1	6.15	179
				3162	5.30	17123.6	2	2	5.83	412
P53368	8ODP	" 7,8-dihydro-8-oxoguanine triphosphatase precursor "	Nudt1	3091	5.49	17125.7	2	1	9.62	156
Q544X6	Q544X6	" ferrochelatase, mitochondrial "	Fech	3472	4.07	17217.6	1	1	3.08	422
A0A0A0MQ89	A0A0A0MQ89	 actin-related protein 5 	Actr5	4043	1.92	17411.9	2	2	3.95	608
Q9Z0M5	LICH	 lysosomal acid lipase/cholesteryl ester hydrolase precursor 	Lipa	3366	4.48	17456.0	1	1	2.52	397
Q3U3M5	Q3U3M5	 cyclin-K 	Ccnk	3484	4.02	17506.2	1	1	3.26	582
Q9JIW9	RALB	 ras-related protein Ral-B precursor 	Ralb	3882	2.65	17561.5	1	1	4.37	206
Q8R060	ZWILC	 protein zwilch homolog 	Zwilch	3311	4.74	17651.1	1	1	2.35	596
Q3UMR5	MCU	" calcium uniporter protein, mitochondrial precursor "	Mcu	4038	1.92	17932.0	1	1	4.57	350
Q8C5L7	RBM34	 RNA-binding protein 34 	Rbm34	2950	6.06	17942.5	1	1	3.39	442
Q6PB93	GALT2	 polypeptide N-acetylgalactosaminyltransferase 2 precursor 	Galnt2	2790	6.88	18130.6	2	2	7.37	570
Q91XB0	TREX1	 three-prime repair exonuclease 1 	Trex1	3352	4.54	18227.6	2	2	10.83	314
P61021	RAB5B	 ras-related protein Rab-5B 	Rab5b	3153	5.33	18292.4	1	1	6.51	215
Q8VEG4	EXD2	 exonuclease 3'-5' domain-containing protein 2 	Exd2	3161	5.31	18403.7	1	1	2.00	650
Q08775	RUNX2	 PREDICTED: runt-related transcription factor 2 isoform X5 	Runx2	2887	6.31	18495.9	1	1	2.47	607
Q8CHP5	PYM1	 partner of Y14 and mago isoform 1 	Pym1	3717	3.04	18565.1	1	1	7.39	203
Q8R089	FBRS	 probable fibrosin-1 	Fbrs	3042	5.70	18617.5	1	1	3.86	466
Q91W36	UBP3	 ubiquitin carboxyl-terminal hydrolase 3 isoform 1 	Usp3	3787	2.95	18676.9	1	1	3.46	520
Q8BK75	ELP6	 elongator complex protein 6 	Elp6	3482	4.02	18746.1	1	1	5.64	266
Q9CQR6	PPP6	 serine/threonine-protein phosphatase 6 catalytic subunit 	Ppp6c	3326	4.67	18936.6	1	1	3.61	305
Q8C460	ERI3	 ERI1 exoribonuclease 3 isoform a 	Eri3	3716	3.04	18943.4	1	1	5.64	337
Q9R0P4	SMAP	 small acidic protein 	1110004F10Rik	2481	8.71	18961.1	1	1	8.84	181
B8ZXI1	QTRT2	 PREDICTED: queuine tRNA-ribosyltransferase subunit QTRTD1 isoform 	Qtrtd1	3437	4.20	18965.4	1	1	3.85	416
Q9CR25	DPH2	 diphthamide biosynthesis protein 2 	Dph2	3328	4.66	18970.9	1	1	3.89	489
E9QME3	E9QME3	 kinetochore-associated protein NSL1 homolog 	Nsl1	2783	6.91	18998.9	1	1	5.69	281
Q8R366	IGSF8	 immunoglobulin superfamily member 8 precursor 	Igsf8	2923	6.17	19014.6	1	1	3.27	611
Q9CQT2	RBM7	 RNA-binding protein 7 isoform 1 	Rbm7	4055	1.87	19020.9	2	1	7.17	265
Q9JHG7	PK3CG	" phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit "	Pik3cg	3430	4.22	19067.3	1	1	1.63	1102
Q9JJZ6	KLF13	 Krueppel-like factor 13 	Klf13	3147	5.34	19320.6	1	1	5.88	289
Q9JIA7	SPHK2	 sphingosine kinase 2 	Sphk2	3342	4.59	19384.3	1	1	2.92	617
Q9CQE6	ASF1A	 histone chaperone ASF1A 	Asf1a	2362	9.45	19384.4	2	2	21.08	204
Q0VEE6	ZN800	 zinc finger protein 800 	Zfp800	4044	1.91	19464.0	1	1	1.36	662
Q8CI70	LRC20	 leucine-rich repeat-containing protein 20 	Lrrc20	3850	2.75	19551.0	1	1	5.43	184
Q8BHS6	ARMX3	 armadillo repeat-containing X-linked protein 3 	Armcx3	2968	5.99	19551.1	2	1	5.01	379
Q9DB50	AP1S2	 AP-1 complex subunit sigma-2 isoform 2 	Ap1s2	2958	6.03	19641.9	2	1	10.19	157
Q9CYA6	ZCHC8	 zinc finger CCHC domain-containing protein 8 	Zcchc8	2579	8.11	19716.1	2	2	5.36	709
Q8BG26	RUSC1	 RUN and SH3 domain-containing protein 1 isoform 1 	Rusc1	3789	2.95	19757.3	1	1	1.65	1030
Q9D211	C2AIL	 CDKN2AIP N-terminal-like protein 	Cdkn2aipnl	2797	6.84	19785.4	2	2	22.41	116
Q99PQ1	TR12A	 tripartite motif-containing protein 12A 	Trim12a	3760	2.98	19883.9	1	1	4.04	297
P0DJF2	PT117	" protein PET117 homolog, mitochondrial precursor "	Pet117	3625	3.44	19983.5	1	1	12.50	80
Q62192	CD180	 CD180 antigen precursor 	Cd180	3214	5.11	19997.9	1	1	2.42	661
Q8JZN7	MIRO2	 mitochondrial Rho GTPase 2 	Rhot2	3528	3.83	20036.6	2	2	5.48	620
Q8BMJ3	IF1AX	" eukaryotic translation initiation factor 1A, X-chromosomal "	Eif1ax	3863	2.72	20071.6	1	1	6.94	144
Q8BXQ2	PIGT	 GPI transamidase component PIG-T precursor 	Pigt	2871	6.42	20074.5	2	2	4.12	582
Q9CYN9	RENR	 renin receptor precursor 	Atp6ap2	4041	1.92	20077.6	2	1	3.71	350
Q6PDY2	AEDO	 2-aminoethanethiol dioxygenase 	Ado	3359	4.52	20091.3	1	1	6.25	256
P52912	TIA1	 nucleolysin TIA-1 isoform 1 	Tia1	3461	4.10	20134.0	1	1	5.70	386
Q6PJ18	Q6PJ18	 tropomyosin beta chain isoform Tpm2.1sm/cy 	Tpm2	3970	2.19	20149.4	1	1	4.23	284
nan		 PREDICTED: zinc finger protein 512B isoform X2 	Zfp512b	3828	2.84	20201.6	2	2	4.76	588
Q8VCK3	TBG2	 tubulin gamma-2 chain 	Tubg2	3707	3.08	20331.3	4	1	3.33	451
P05132	KAPCA	 cAMP-dependent protein kinase catalytic subunit alpha isoform 1 	Prkaca	3291	4.85	20334.5	2	1	3.42	351
Q62431	ARI3A	 AT-rich interactive domain-containing protein 3A isoform a 	Arid3a	3125	5.39	20362.7	2	2	5.66	601
Q8BG05	ROA3	 heterogeneous nuclear ribonucleoprotein A3 isoform a 	Hnrnpa3	3822	2.86	20428.9	1	1	3.69	379
Q9D291	DESI2	 desumoylating isopeptidase 2 	Desi2	3492	3.97	20457.1	1	1	8.76	194
Q8BGS0	MAK16	 protein MAK16 homolog 	Mak16	2912	6.21	20540.3	2	1	5.41	296
nan		 PREDICTED: DNA topoisomerase 2-alpha isoform X2 	Top2a	3825	2.85	20572.7	1	1	0.98	1527
P26231	CTNA1	 catenin alpha-1 	Ctnna1	3888	2.64	20579.7	1	1	2.10	906
O70370	CATS	 cathepsin S isoform 2 preproprotein 	Ctss	3240	5.06	20860.5	1	1	3.82	340
Q7TME2	SPAG5	 sperm-associated antigen 5 	Spag5	4002	2.03	21000.4	3	2	2.23	1165
Q8CD10	MICU2	" calcium uptake protein 2, mitochondrial "	Micu2	3169	5.28	21024.1	1	1	3.94	432
Q9CYK1	SYWM	" tryptophan--tRNA ligase, mitochondrial precursor "	Wars2	3536	3.80	21053.0	2	1	4.44	360
O88653	LTOR3	 ragulator complex protein LAMTOR3 	Lamtor3	3530	3.82	21091.8	1	1	8.87	124
Q9CQI9	MED30	 mediator of RNA polymerase II transcription subunit 30 	Med30	3584	3.61	21106.0	3	1	5.06	178
Q9D8M4	RL7L	 60S ribosomal protein L7-like 1 	Rpl7l1	3419	4.28	21194.4	1	1	4.07	246
Q9JKP8	CHRC1	 chromatin accessibility complex protein 1 	Chrac1	2595	8.02	21211.2	1	1	13.95	129
Q78J03	MSRB2	" methionine-R-sulfoxide reductase B2, mitochondrial precursor "	Msrb2	3775	2.96	21241.4	1	1	5.14	175
P68373	TBA1C	 tubulin alpha-1C chain 	Tuba1c	2663	7.61	21259.3	1	1	5.35	449
A2ADA5	PUSL1	 tRNA pseudouridine synthase-like 1 	Pusl1	3874	2.67	21303.5	1	1	4.47	291
Q3TMF4	Q3TMF4	 GTPase NRas precursor 	Nras	3294	4.84	21338.9	2	2	11.11	189
Q8BH15	CNO10	 CCR4-NOT transcription complex subunit 10 	Cnot10	3664	3.28	21365.4	1	1	1.61	744
Q9JLC3	MSRB1	 methionine-R-sulfoxide reductase B1 	Msrb1	3768	2.97	21474.5	1	1	9.48	116
Q9DAP7	ASF1B	 histone chaperone ASF1B 	Asf1b	3271	4.93	21479.1	2	1	7.43	202
P59048	PDRG1	 p53 and DNA damage-regulated protein 1 	Pdrg1	3790	2.95	21559.9	1	1	9.77	133
Q02614	S30BP	 SAP30-binding protein 	Sap30bp	3066	5.61	21614.8	2	1	5.19	308
Q8BIE6	FRM4A	 PREDICTED: FERM domain-containing protein 4A isoform X6 	Frmd4a	3606	3.51	21666.6	2	1	1.65	1031
O88668	CREG1	 protein CREG1 precursor 	Creg1	3112	5.43	21667.6	1	1	8.18	220
Q8K298	ANLN	 actin-binding protein anillin 	Anln	3852	2.75	21676.0	1	1	1.34	1121
Q80SY5	PR38B	 pre-mRNA-splicing factor 38B 	Prpf38b	3923	2.44	21687.5	1	1	2.58	542
P97797	SHPS1	 tyrosine-protein phosphatase non-receptor type substrate 1 isoform 	Sirpa	3602	3.54	21859.6	1	1	3.31	513
P19973	LSP1	 lymphocyte-specific protein 1 isoform 1 	Lsp1	3916	2.48	21878.8	1	1	4.24	330
Q9D0C1	RN115	 E3 ubiquitin-protein ligase RNF115 	Rnf115	2149	11.19	21928.1	1	1	5.90	305
Q8C0W0	Q8C0W0	 Tmsb15b1-Tmsb15b2 protein 	Tmsb15l	3440	4.18	22023.6	1	1	18.75	80
Q8VDS8	STX18	 syntaxin-18 isoform 1 	Stx18	3131	5.39	22051.2	2	1	3.59	334
Q8VCI5	PEX19	 peroxisomal biogenesis factor 19 isoform a 	Pex19	3322	4.68	22085.9	2	1	6.02	299
Q91VN1	ZNF24	 zinc finger protein 24 	Zfp24	3713	3.05	22125.9	3	3	10.33	368
Q9JJ66	CDC20	 cell division cycle protein 20 homolog 	Cdc20	3605	3.51	22218.6	1	1	4.61	499
Q9ER73	ELP4	 elongator complex protein 4 	Elp4	3887	2.64	22296.5	1	1	2.84	422
Q9D8Z2	TRIA1	 TP53-regulated inhibitor of apoptosis 1 	Triap1	3327	4.66	22355.7	1	1	18.42	76
Q9CRA8	EXOS5	 exosome complex component RRP46 	Exosc5	3321	4.70	22370.4	1	1	6.81	235
A6ZI46	A6ZI46	 aldolase 1 A retrogene 1 	Aldoart1	3871	2.68	22376.0	1	1	4.30	419
Q9Z0E6	GBP2	 guanylate-binding protein 1 	Gbp2	2907	6.25	22382.8	1	1	3.23	589
Q8R0H9	GGA1	 ADP-ribosylation factor-binding protein GGA1 	Gga1	3225	5.09	22392.6	2	2	4.57	635
Q6PAQ4	REXO4	 RNA exonuclease 4 	Rexo4	3062	5.62	22418.9	1	1	3.24	432
Q9CQA6	CHCH1	 coiled-coil-helix-coiled-coil-helix domain-containing protein 1 	Chchd1	3155	5.32	22429.2	2	2	27.12	118
Q9CYC5	DSN1	 kinetochore-associated protein DSN1 homolog 	Dsn1	3394	4.36	22462.9	1	1	4.02	348
P62746	RHOB	 rho-related GTP-binding protein RhoB precursor 	Rhob	3764	2.98	22494.1	1	1	6.12	196
Q923B1	DBR1	 lariat debranching enzyme 	Dbr1	4072	1.60	22541.6	4	2	5.27	550
P24860	CCNB1	 G2/mitotic-specific cyclin-B1 	Ccnb1	3599	3.55	22609.0	1	1	3.02	430
Q8CFB4	GBP5	 guanylate-binding protein 5 	Gbp5	3141	5.35	22613.7	2	1	2.03	590
Q91YJ2	SNX4	 sorting nexin-4 	Snx4	3546	3.76	22635.5	1	1	2.22	450
P59326	YTHD1	 YTH domain-containing family protein 1 	Ythdf1	3671	3.24	22637.6	1	1	2.68	559
Q6PHN9	RAB35	 ras-related protein Rab-35 	Rab35	3454	4.14	22692.6	1	1	7.46	201
Q9CPY3	CDCA5	 sororin 	Cdca5	2874	6.41	22804.9	2	1	7.95	264
Q99LI5	ZN281	 zinc finger protein 281 	Zfp281	3514	3.88	22946.2	2	1	1.79	893
Q9D2R0	AACS	 acetoacetyl-CoA synthetase 	Aacs	3458	4.11	23015.2	2	2	3.12	672
Q9CQZ0	ORML2	 ORM1-like protein 2 	Ormdl2	3243	5.05	23075.2	2	1	9.80	153
Q9D2C7	BI1	 bax inhibitor 1 	Tmbim6	3770	2.97	23087.5	1	1	3.38	237
Q5U458	DJC11	 dnaJ homolog subfamily C member 11 	Dnajc11	3818	2.87	23091.0	1	1	2.68	559
Q6PB51	CC117	 coiled-coil domain-containing protein 117 	Ccdc117	2974	5.97	23095.0	1	1	5.78	277
Q8R015	BL1S5	 biogenesis of lysosome-related organelles complex 1 subunit 5 	Bloc1s5	3018	5.81	23095.5	3	1	7.57	185
nan		 PREDICTED: endophilin-B2 isoform X1 	Sh3glb2	3943	2.33	23359.5	1	1	3.22	404
Q9WVL1	AP4S1	 AP-4 complex subunit sigma-1 	Ap4s1	3498	3.94	23383.8	2	2	13.19	144
Q99KP3	CRYL1	 lambda-crystallin homolog 	Cryl1	3694	3.11	23446.3	1	1	4.39	319
Q68FH4	GALK2	 N-acetylgalactosamine kinase isoform a 	Galk2	3721	3.03	23450.1	2	2	6.77	458
Q9QZD8	DIC	 mitochondrial dicarboxylate carrier 	Slc25a10	2670	7.59	23560.7	1	1	8.36	287
Q61733	RT31	" 28S ribosomal protein S31, mitochondrial precursor "	Mrps31	3347	4.56	23633.6	2	1	3.12	384
Q99MR3	S12A9	 solute carrier family 12 member 9 	Slc12a9	2730	7.21	23673.0	1	1	2.08	914
Q3TC93	H1BP3	 HCLS1-binding protein 3 	Hs1bp3	2767	6.98	23684.7	2	2	10.89	395
P63260	ACTG	" actin, cytoplasmic 2 isoform 1 "	Actg1	2577	8.11	23829.3	1	1	4.53	375
nan		 PREDICTED: uridine-cytidine kinase 1 isoform X1 	Uck1	3428	4.24	24025.9	2	1	4.24	330
Q3TA59	JMJD8	 jmjC domain-containing protein 8 precursor 	Jmjd8	3992	2.06	24087.7	2	2	11.07	271
Q8R344	CCD12	 coiled-coil domain-containing protein 12 	Ccdc12	2517	8.44	24293.1	1	1	13.86	166
Q06180	PTN2	 tyrosine-protein phosphatase non-receptor type 2 isoform b 	Ptpn2	2732	7.20	24389.5	1	1	3.45	406
O35887	CALU	 calumenin isoform 1 precursor 	Calu	3835	2.83	24409.3	1	1	3.17	315
Q2VPQ9	EAF6	 chromatin modification-related protein MEAF6 isoform 1 	Meaf6	2612	7.93	24493.2	1	1	11.46	192
E9Q9Q2	E9Q9Q2	 R3H domain-containing protein 1 	R3hdm1	3132	5.39	24595.2	3	2	3.17	1135
Q9D2P4	URM1	 ubiquitin-related modifier 1 	Urm1	3045	5.69	24616.8	1	1	14.85	101
Q8BHC9	FUT11	" alpha-(1,3)-fucosyltransferase 11 precursor "	Fut11	3231	5.07	24628.5	2	1	2.04	489
A2AJG0	A2AJG0	 ribonuclease P protein subunit p38 	Rpp38	2779	6.92	24652.3	1	1	5.71	280
Q9CRC3	CO040	 UPF0235 protein C15orf40 homolog 	3110040N11Rik	3303	4.80	24860.8	1	1	10.32	126
Q99KX1	MLF2	 myeloid leukemia factor 2 	Mlf2	3711	3.06	25002.8	1	1	4.86	247
Q8BL95	CF298	 UPF0769 protein C21orf59 homolog 	1110004E09Rik	3900	2.58	25052.4	1	1	3.79	290
Q8C163	EXOG	" nuclease EXOG, mitochondrial isoform 2 precursor "	Exog	3969	2.19	25098.3	1	1	3.53	368
P38532	HSF1	 heat shock factor protein 1 	Hsf1	3555	3.74	25164.0	1	1	1.79	503
Q5U4C3	SFR19	" splicing factor, arginine/serine-rich 19 "	Scaf1	2748	7.07	25227.9	2	2	1.83	1256
Q8R3H7	HS2ST	 heparan sulfate 2-O-sulfotransferase 1 	Hs2st1	3465	4.09	25231.8	1	1	4.49	356
Q9QUJ7	ACSL4	 long-chain-fatty-acid--CoA ligase 4 isoform 1 	Acsl4	3810	2.89	25257.9	1	1	1.55	711
Q9ER38	TOR3A	 torsin-3A precursor 	Tor3a	3306	4.78	25267.4	1	1	5.19	385
G3X8S2	G3X8S2	 transcription factor IIIB 90 kDa subunit 	Brf1	3296	4.84	25365.1	2	2	5.77	676
Q91XH6	Q91XH6	 vesicle transport through interaction with t-SNAREs homolog 1B 	Vti1b	3475	4.05	25370.1	1	1	5.17	232
P55258	RAB8A	 ras-related protein Rab-8A 	Rab8a	3086	5.51	25395.0	1	1	6.76	207
P58742	AAAS	 aladin 	Aaas	3261	4.97	25474.2	2	1	3.85	546
P61211	ARL1	 ADP-ribosylation factor-like protein 1 	Arl1	3451	4.15	25490.9	2	1	7.73	181
Q8K1E6	ALKB3	 alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 	Alkbh3	3333	4.64	25545.6	1	1	3.85	286
C0HKE1	H2A1B	 histone H2A type 1 	Hist1h2ao	2832	6.62	25665.3	1	1	22.31	130
nan		 PREDICTED: eIF-2-alpha kinase GCN2 isoform X1 	Eif2ak4	2745	7.10	25727.6	2	2	1.60	1621
Q9WTU6	MK09	 mitogen-activated protein kinase 9 isoform beta2 	Mapk9	4015	1.98	25745.9	1	1	3.31	423
P56376	ACYP1	 acylphosphatase-1 	Acyp1	2628	7.84	25786.7	1	1	14.14	99
Q80WR5	CA174	 UPF0688 protein C1orf174 homolog isoform 1 	A430005L14Rik	2282	10.01	25836.3	1	1	6.96	230
Q9WV96	T10B	 mitochondrial import inner membrane translocase subunit Tim10 B 	Timm10b	2553	8.23	26094.5	1	1	19.00	100
Q3U1F9	PHAG1	 phosphoprotein associated with glycosphingolipid-enriched 	Pag1	3019	5.81	26139.5	1	1	4.20	429
Q9Z2P8	VAMP5	 vesicle-associated membrane protein 5 	Vamp5	3583	3.61	26218.6	1	1	12.74	102
Q62084	PP14B	 protein phosphatase 1 regulatory subunit 14B 	Ppp1r14b	2551	8.26	26226.0	1	1	13.61	147
P70452	STX4	 syntaxin-4 	Stx4a	3827	2.84	26297.1	1	1	3.69	298
Q9DCJ1	LST8	 target of rapamycin complex subunit LST8 isoform 1 	Mlst8	3422	4.26	26390.6	4	2	8.28	326
P47810	WEE1	 wee1-like protein kinase 	Wee1	3947	2.30	26394.9	2	1	2.48	646
O35435	PYRD	" dihydroorotate dehydrogenase (quinone), mitochondrial precursor "	Dhodh	2769	6.97	26568.0	2	2	7.09	395
Q8C407	YIPF4	 protein YIPF4 	Yipf4	3614	3.47	26617.7	1	1	4.47	246
O35075	DSCR3	 Down syndrome critical region protein 3 homolog 	Dscr3	2839	6.57	26682.7	2	2	8.08	297
Q8CFE4	SCYL2	 SCY1-like protein 2 isoform 1 	Scyl2	3455	4.13	26718.9	3	1	1.61	930
P82343	RENBP	 N-acylglucosamine 2-epimerase isoform 1 	Renbp	3726	3.03	26745.3	1	1	3.26	430
Q9CR56	KBRS2	 NF-kappa-B inhibitor-interacting Ras-like protein 2 	Nkiras2	3246	5.03	26815.1	2	1	6.28	191
Q9WU84	CCS	 copper chaperone for superoxide dismutase 	Ccs	3525	3.84	26992.6	1	1	4.74	274
Q99N85	RT18A	" 28S ribosomal protein S18a, mitochondrial precursor "	Mrps18a	3738	3.01	27058.6	1	1	5.61	196
Q8K2Q7	BROX	 BRO1 domain-containing protein BROX 	Brox	3487	4.01	27089.7	2	1	4.87	411
Q8BVQ5	PPME1	 protein phosphatase methylesterase 1 	Ppme1	2946	6.09	27294.7	1	1	3.37	386
Q8QZZ7	TPRKB	 EKC/KEOPS complex subunit Tprkb 	Tprkb	3001	5.88	27324.3	1	1	6.29	175
Q99LD8	DDAH2	" N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 isoform 1 "	Ddah2	2843	6.56	27425.9	1	1	5.61	285
