UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q569L8	CENPJ	Centromere protein J	Cenpj	4789	1.70	442392.7	6	6	5.65	1344
F8VPN3	F8VPN3	Peptidyl-prolyl cis-trans isomerase	Gm5160	4786	1.70	65673.0	3	1	6.12	147
Q8R0K9	E2F4	Transcription factor E2F4	E2f4	4783	1.71	408598.4	2	2	7.07	410
Q8C0S1	DI3L1	DIS3-like exonuclease 1	Dis3l	4782	1.72	65779.8	1	1	1.23	1053
A2AWL7	MGAP	MAX gene-associated protein	Mga	4780	1.73	180507.1	4	4	1.83	3003
Q6PDZ2	TAF1C	TATA box-binding protein-associated factor RNA polymerase I subunit C	Taf1c	4779	1.73	22792.7	1	1	1.67	836
Q8BG48	ST17B	Serine/threonine-protein kinase 17B	Stk17b	4778	1.74	49669.2	1	1	3.49	372
O88413	TULP3	Tubby-related protein 3	Tulp3	4776	1.74	76827.6	2	2	8.48	460
Q80T79	CSMD3	CUB and sushi domain-containing protein 3	Csmd3	4775	1.75	158421.2	5	2	0.84	3707
Q9DB60	PGFS	Prostamide/prostaglandin F synthase	Fam213b	4774	1.75	14248.2	1	1	5.47	201
Q91ZF0	DJC24	DnaJ homolog subfamily C member 24	Dnajc24	4772	1.76	34956.9	2	2	9.69	196
Q6Q783	KMT5C	Histone-lysine N-methyltransferase KMT5C	Kmt5c	4771	1.76	16685.8	1	1	3.21	468
Q8BVE8	NSD2	Histone-lysine N-methyltransferase NSD2	Nsd2	4767	1.76	306086.1	10	10	9.52	1365
E9Q9D5	RBL2A	Rab-like protein 2A	Rabl2	4770	1.76	26364.4	1	1	3.59	223
Q9WVM1	RGAP1	Rac GTPase-activating protein 1	Racgap1	4769	1.76	60341.0	1	1	2.87	628
P62746	RHOB	Rho-related GTP-binding protein RhoB	Rhob	4768	1.76	88863.6	2	2	12.24	196
A0A1D5RL94	A0A1D5RL94	RIKEN cDNA D830044I16 gene	D830044I16Rik	4764	1.77	12965700.4	31	2	17.82	101
Q80W14	PR40B	Pre-mRNA-processing factor 40 homolog B	Prpf40b	4765	1.77	227427.2	5	4	5.52	870
P07146	TRY2	Anionic trypsin-2	Prss2	4763	1.77	1010105.4	2	1	8.13	246
Q32NZ6	TMC5	Transmembrane channel-like protein 5	Tmc5	4766	1.77	64285.7	3	3	3.21	967
Q60872	IF1A	Eukaryotic translation initiation factor 1A	Eif1a	4760	1.78	121066.1	3	2	16.67	144
Q9CY25	MIS12	Protein MIS12 homolog	Mis12	4761	1.78	280868.3	3	3	21.84	206
Q8CFI0	NED4L	E3 ubiquitin-protein ligase NEDD4-like	Nedd4l	4759	1.78	199221.6	6	5	5.08	1004
Q3TWP9	Q3TWP9	Uncharacterized protein	Ehd4	4757	1.79	136474.1	1	1	2.40	541
Q9Z247	FKBP9	Peptidyl-prolyl cis-trans isomerase FKBP9	Fkbp9	4758	1.79	339615.8	2	2	4.91	570
Q8K4B2	IRAK3	Interleukin-1 receptor-associated kinase 3	Irak3	4756	1.79	37352.1	1	1	2.79	609
Q8BH79	ANO10	Anoctamin-10	Ano10	4755	1.80	101108.7	3	2	4.10	659
A0A0G2JGP1	A0A0G2JGP1	Cytokine receptor-like factor 2	Crlf2	4753	1.80	16790.3	1	1	3.08	357
Q8K3K8	OPTN	Optineurin	Optn	4751	1.80	121804.9	2	2	4.28	584
Q8CHG7	RPGF2	Rap guanine nucleotide exchange factor 2	Rapgef2	4752	1.80	158738.4	3	3	2.67	1496
Q99M54	CDCA3	Cell division cycle-associated protein 3	Cdca3	4750	1.81	14828.1	1	1	8.27	266
Q91YE3	EGLN1	Egl nine homolog 1	Egln1	4745	1.81	34060.4	1	1	2.50	400
Q07832	PLK1	Serine/threonine-protein kinase PLK1	Plk1	4748	1.81	68179.0	3	3	5.14	603
F2Z4B7	F2Z4B7	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	Raph1	4749	1.81	147538.6	6	2	3.26	645
V9GXK0	V9GXK0	Predicted gene 12117	Gm12117	4743	1.82	293200.8	2	1	11.26	151
E0CXN5	E0CXN5	Glycerol-3-phosphate dehydrogenase [NAD(+)]	Gpd1	4739	1.82	83388.7	3	3	9.82	326
Q80ZS3	RT26	"28S ribosomal protein S26, mitochondrial"	Mrps26	4744	1.82	97225.6	2	2	13.50	200
A0A0N4SUQ3	A0A0N4SUQ3	RAS guanyl-releasing protein 4	Rasgrp4	4742	1.82	61089.6	2	1	1.88	639
A8Y5E8	A8Y5E8	Histone-binding protein RBBP4 (Fragment)	Rbbp4	4737	1.82	59957.7	1	1	35.42	48
A0A1W2P7D5	A0A1W2P7D5	"Tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)"	Tnfrsf14	4736	1.82	10561.7	1	1	5.43	276
Q8BGJ9	U2AF4	Splicing factor U2AF 26 kDa subunit	U2af1l4	4738	1.82	54061.8	1	1	10.91	220
Q3UC32	Q3UC32	Actin-related protein 2/3 complex subunit 5	Arpc5	4734	1.83	52193.2	1	1	12.58	151
Q80Y17	L2GL1	Lethal(2) giant larvae protein homolog 1	Llgl1	4731	1.83	25574.2	2	2	3.28	1036
A4Q9F1	TTLL8	Protein monoglycylase TTLL8	Ttll8	4732	1.83	410395.7	6	4	4.93	832
Q9DB43	ZFPL1	Zinc finger protein-like 1	Zfpl1	4735	1.83	9707.2	1	1	5.81	310
Q6NX79	Q6NX79	Expressed sequence AU019823	AU019823	4729	1.84	35549.4	1	1	4.94	263
Q9D7N6	RM30	"39S ribosomal protein L30, mitochondrial"	Mrpl30	4727	1.84	18470.2	1	1	10.62	160
A0A0A6YY91	A0A0A6YY91	Neural cell adhesion molecule 1 (Fragment)	Ncam1	4730	1.84	129144.3	4	3	3.31	1089
Q8R2N2	UTP4	U3 small nucleolar RNA-associated protein 4 homolog	Utp4	4728	1.84	39355.1	2	1	1.31	686
Q9JIY2	HAKAI	E3 ubiquitin-protein ligase Hakai	Cbll1	4723	1.85	116248.7	3	2	4.68	491
Q9QXK2	RAD18	E3 ubiquitin-protein ligase RAD18	Rad18	4724	1.85	446540.8	5	4	6.68	509
P28704	RXRB	Retinoic acid receptor RXR-beta	Rxrb	4725	1.85	11865.6	1	1	5.96	520
Q8K0Z7	TACO1	Translational activator of cytochrome c oxidase 1	Taco1	4726	1.85	75481.8	2	1	4.08	294
Q61024	ASNS	Asparagine synthetase [glutamine-hydrolyzing]	Asns	4722	1.86	37000.1	1	1	1.96	561
Q91W10	S39A8	Zinc transporter ZIP8	Slc39a8	4721	1.86	136379.6	4	1	1.52	462
P62137	PP1A	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	Ppp1ca	4719	1.88	91906.6	2	2	6.06	330
Q8BMA5	NPAT	Protein NPAT	Npat	4717	1.89	80791.2	3	3	2.18	1420
Q8BTE0	SDHF4	"Succinate dehydrogenase assembly factor 4, mitochondrial"	Sdhaf4	4718	1.89	99167.6	4	1	9.62	104
Q9EPL9	ACOX3	Peroxisomal acyl-coenzyme A oxidase 3	Acox3	4714	1.90	529321.8	4	3	5.00	700
Q3UQ84	SYTM	"Threonine--tRNA ligase, mitochondrial"	Tars2	4713	1.91	216861.6	6	4	7.33	723
Q8C4B4	U119B	Protein unc-119 homolog B	Unc119b	4711	1.91	54135.9	1	1	3.98	251
Q8C3Y4	KNTC1	Kinetochore-associated protein 1	Kntc1	4710	1.92	119992.6	4	3	2.27	2207
O35492	CLK3	Dual specificity protein kinase CLK3	Clk3	4706	1.93	43989.0	1	1	1.41	638
Q3U182	CRTC2	CREB-regulated transcription coactivator 2	Crtc2	4708	1.93	98617.1	2	1	1.73	692
P60322	NANO2	Nanos homolog 2	Nanos2	4707	1.93	27289.9	2	1	8.82	136
Q60821	ZBT17	Zinc finger and BTB domain-containing protein 17	Zbtb17	4709	1.93	168476.6	3	2	3.02	794
Q8BMG1	ATRIP	ATR-interacting protein	Atrip	4703	1.94	137957.5	4	4	5.99	785
Q9DB32	HAGHL	Hydroxyacylglutathione hydrolase-like protein	Haghl	4702	1.94	62609.3	2	1	3.89	283
Q00651	ITA4	Integrin alpha-4	Itga4	4704	1.94	157649.5	5	4	4.81	1039
Q9D2C6	RPC8	DNA-directed RNA polymerase III subunit RPC8	Polr3h	4701	1.95	59475.5	3	2	19.12	204
E9Q401	RYR2	Ryanodine receptor 2	Ryr2	4699	1.95	548021.6	15	11	2.26	4966
Q8BMD6	TM260	Transmembrane protein 260	Tmem260	4700	1.95	64038.1	1	1	2.42	703
Q8R3K3	PTCD2	"Pentatricopeptide repeat-containing protein 2, mitochondrial"	Ptcd2	4698	1.96	37063.8	1	1	3.15	381
P07903	ERCC1	DNA excision repair protein ERCC-1	Ercc1	4697	1.97	68529.6	2	2	10.40	298
P48678	LMNA	Prelamin-A/C	Lmna	4695	1.97	45934.6	1	1	2.26	665
Q9CWT3	SNX10	Sorting nexin-10	Snx10	4696	1.97	19628.3	1	1	4.48	201
Q8BYN5	FSD1L	FSD1-like protein	Fsd1l	4694	1.99	45992.1	3	3	5.72	507
O70293	GRK6	G protein-coupled receptor kinase 6	Grk6	4693	1.99	124341.6	2	2	4.51	576
D3YYZ2	D3YYZ2	MCG1031578	Gm5239	4689	2.00	44349.9	2	1	7.38	122
Q8K211	COPT1	High affinity copper uptake protein 1	Slc31a1	4690	2.00	16963.1	1	1	9.69	196
B0LAC2	B0LAC2	Ubiquitin A-52 residue ribosomal protein fusion product 1 (Fragment)	Uba52	4692	2.00	92931.9	3	1	14.08	71
Q3KNM2	MARH5	E3 ubiquitin-protein ligase MARCH5	5-Mar	4687	2.01	30519.5	1	1	3.96	278
Q3UFB2	BCD1	Box C/D snoRNA protein 1	Znhit6	4688	2.01	69312.4	2	2	4.57	460
Q7TSQ8	PDPR	"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial"	Pdpr	4686	2.02	104276.7	2	2	2.62	878
Q8R2Q8	BST2	Bone marrow stromal antigen 2	Bst2	4683	2.03	45106.8	2	1	5.23	172
Q8BMQ8	MON1B	Vacuolar fusion protein MON1 homolog B	Mon1b	4685	2.03	19319.2	1	1	3.44	553
Q9CRA4	MSMO1	Methylsterol monooxygenase 1	Msmo1	4682	2.03	35202.1	1	1	4.78	293
P58801	RIPK2	Receptor-interacting serine/threonine-protein kinase 2	Ripk2	4684	2.03	405881.0	3	3	7.98	539
Q9Z1S0	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	Bub1b	4680	2.04	83295.3	4	4	3.71	1052
Q9DB16	CB39L	Calcium-binding protein 39-like	Cab39l	4681	2.04	55745.1	2	1	3.26	337
Q9D8S3	ARFG3	ADP-ribosylation factor GTPase-activating protein 3	Arfgap3	4677	2.08	55390.6	1	1	2.10	523
Q78JT3	3HAO	"3-hydroxyanthranilate 3,4-dioxygenase"	Haao	4678	2.08	104263.7	3	2	8.39	286
Q99ML2	TNK1	Non-receptor tyrosine-protein kinase TNK1	Tnk1	4679	2.08	71758.6	4	4	5.56	666
Q99MI1	RB6I2	ELKS/Rab6-interacting/CAST family member 1	Erc1	4674	2.09	148596.0	6	4	3.21	1120
Q9D1G5	LRC57	Leucine-rich repeat-containing protein 57	Lrrc57	4676	2.09	36471.5	2	2	8.79	239
P55258	RAB8A	Ras-related protein Rab-8A	Rab8a	4675	2.09	31288.5	2	2	11.59	207
B2RX07	B2RX07	Cleavage and polyadenylation factor subunit homolog (S. cerevisiae)	Pcf11	4673	2.10	292530.9	8	8	6.05	1553
Q99K41	EMIL1	EMILIN-1	Emilin1	4672	2.12	26469.5	1	1	2.26	1017
Q8CHG0	Q8CHG0	MKIAA0370 protein (Fragment)	Xpo6	4671	2.12	339090.6	6	3	4.62	780
Q80VP5	CL065	"Probable peptide chain release factor C12orf65 homolog, mitochondrial"	1 SV	4670	2.13	102780.4	2	2	12.50	184
Q4VC33	MAEA	Macrophage erythroblast attacher	Maea	4668	2.13	140576.1	2	1	3.28	396
Q7TNS2	MIC10	MICOS complex subunit Mic10	Minos1	4669	2.13	29453.4	2	1	10.53	76
Q80YA7	DPP8	Dipeptidyl peptidase 8	Dpp8	4667	2.14	329378.5	4	4	5.94	892
Q91V81	RBM42	RNA-binding protein 42	Rbm42	4665	2.14	70249.9	2	2	5.49	474
Q9EPQ8	TCF20	Transcription factor 20	Tcf20	4666	2.14	134172.3	4	4	3.27	1987
Q3TFK5	GPTC4	G patch domain-containing protein 4	Gpatch4	4664	2.16	51804.0	3	3	10.36	415
Q8BGZ7	K2C75	"Keratin, type II cytoskeletal 75"	Krt75	4662	2.16	250701.2	4	3	4.72	551
P70188	KIFA3	Kinesin-associated protein 3	Kifap3	4660	2.17	60089.0	2	1	1.51	793
Q6DID5	MUM1	PWWP domain-containing protein MUM1	Mum1	4661	2.17	118884.2	4	3	5.28	682
Q9R1Q7	PLP2	Proteolipid protein 2	Plp2	4659	2.18	115234.5	6	1	7.89	152
Q9Z1S5	3-Sep	Neuronal-specific septin-3	3-Sep	4658	2.19	59322.3	4	3	4.57	350
Q6P9J9	ANO6	Anoctamin-6	Ano6	4656	2.19	16675.2	1	1	0.99	911
Q8BH93	MISSL	MAPK-interacting and spindle-stabilizing protein-like	Mapk1ip1l	4654	2.21	112432.2	4	1	10.33	242
Q9D1B9	RM28	"39S ribosomal protein L28, mitochondrial"	Mrpl28	4655	2.21	75757.4	2	1	3.50	257
P11531	DMD	Dystrophin	Dmd	4650	2.22	505831.4	14	9	2.64	3678
P81069	GABP2	GA-binding protein subunit beta-2	Gabpb2	4652	2.22	136316.1	3	2	5.80	414
Q7TN02	MED26	Mediator of RNA polymerase II transcription subunit 26	Med26	4649	2.22	129648.7	4	4	7.82	588
Q91VW9	ZKSC3	Zinc finger protein with KRAB and SCAN domains 3	Zkscan3	4651	2.22	57328.4	3	2	3.44	553
Q6P6L5	Q6P6L5	"Myosin-binding protein C, slow-type"	Mybpc1	4648	2.23	320092.3	5	5	5.34	1124
Q8K4R4	PITC1	Cytoplasmic phosphatidylinositol transfer protein 1	Pitpnc1	4647	2.23	209004.5	5	4	10.24	332
Q3TEI4	CO039	Uncharacterized protein C15orf39 homolog	1 SV	4646	2.24	23144.1	1	1	1.47	1023
Q99JI7	Q99JI7	Cell division cycle protein CDC42 (Fragment)	Cdc42	4645	2.25	34440.2	1	1	25.00	48
A0A087WR20	A0A087WR20	Pro-cathepsin H (Fragment)	Ctsh	4644	2.25	63948.8	3	3	8.28	290
O88700	BLM	Bloom syndrome protein homolog	Blm	4642	2.26	128707.5	5	4	3.32	1416
Q9CQM5	TXD17	Thioredoxin domain-containing protein 17	Txndc17	4643	2.26	52756.9	2	1	8.13	123
P49070	CAMLG	Calcium signal-modulating cyclophilin ligand	Camlg	4637	2.28	204737.6	4	2	12.93	294
Q9DC33	HM20A	High mobility group protein 20A	Hmg20a	4641	2.28	61464.2	2	2	6.07	346
Q9JJG9	NOA1	Nitric oxide-associated protein 1	Noa1	4640	2.28	53259.8	4	2	3.03	693
Q64669	NQO1	NAD(P)H dehydrogenase [quinone] 1	Nqo1	4639	2.28	44121.1	1	1	4.74	274
Q99K45	Q99K45	Zinc finger protein 810	Zfp810	4636	2.29	1100496.9	7	5	11.93	461
Q8VDT9	RM50	"39S ribosomal protein L50, mitochondrial"	Mrpl50	4634	2.30	98113.1	4	2	14.47	159
Q4QY64	ATAD5	ATPase family AAA domain-containing protein 5	Atad5	4632	2.31	152152.6	4	4	2.74	1826
B9EKQ3	B9EKQ3	Prdm2 protein	Prdm2	4633	2.31	147415.3	5	4	3.59	1670
Q8CFV9	RIFK	Riboflavin kinase	Rfk	4631	2.32	49474.6	3	2	5.81	155
Q922F4	TBB6	Tubulin beta-6 chain	Tubb6	4630	2.32	223301.8	5	1	3.80	447
O09174	AMACR	Alpha-methylacyl-CoA racemase	Amacr	4629	2.33	91266.4	1	1	4.20	381
Q8BHT6	B3GLT	"Beta-1,3-glucosyltransferase"	B3glct	4628	2.36	17770.9	1	1	2.66	489
Q9ER73	ELP4	Elongator complex protein 4	Elp4	4627	2.36	112331.9	3	2	2.84	422
Q8BR63	F177A	Protein FAM177A1	Fam177a1	4626	2.37	140805.2	3	2	13.04	207
Q80U04	PJA2	E3 ubiquitin-protein ligase Praja-2	Pja2	4625	2.38	57875.9	3	2	4.10	707
P58749	TM6S1	Transmembrane 6 superfamily member 1	Tm6sf1	4624	2.38	651399.7	5	5	11.89	370
A0A1D5RLE9	A0A1D5RLE9	"Ubiquinone biosynthesis protein COQ9, mitochondrial (Fragment)"	Coq9	4623	2.40	41762.9	1	1	18.37	98
P53668	LIMK1	LIM domain kinase 1	Limk1	4621	2.42	51978.3	1	1	2.16	647
Q3U1I0	Q3U1I0	Protein kinase C	Prkch	4620	2.43	100472.2	5	5	9.82	570
Q8BY02	NKRF	NF-kappa-B-repressing factor	Nkrf	4619	2.44	117431.3	4	3	5.36	690
P60904	DNJC5	DnaJ homolog subfamily C member 5	Dnajc5	4618	2.45	150738.9	4	3	29.29	198
P62331	ARF6	ADP-ribosylation factor 6	Arf6	4616	2.46	58935.5	2	2	8.57	175
P21460	CYTC	Cystatin-C	Cst3	4617	2.46	63986.4	1	1	7.86	140
Q8BM88	CATO	Cathepsin O	Ctso	4613	2.47	32443.3	1	1	3.21	312
Q99KK9	SYHM	"Probable histidine--tRNA ligase, mitochondrial"	Hars2	4615	2.47	55015.4	2	1	1.98	505
Q3UUG6	TBC24	TBC1 domain family member 24	Tbc1d24	4614	2.47	124705.5	3	2	3.57	561
Q3U1X5	Q3U1X5	Uncharacterized protein	Hmg20b	4612	2.48	149605.7	2	2	8.52	317
Q8BTF8	RALYL	RNA-binding Raly-like protein	Ralyl	4611	2.49	149567.1	1	1	5.46	293
Q9WVS7	MP2K5	Dual specificity mitogen-activated protein kinase kinase 5	Map2k5	4610	2.50	66418.2	3	2	2.90	448
P81269	ATF1	Cyclic AMP-dependent transcription factor ATF-1	Atf1	4608	2.51	34296.9	2	1	9.67	269
E9Q7R9	E9Q7R9	Cilia and flagella-associated protein 43	Cfap43	4609	2.51	1079122.8	8	2	1.61	1682
Q9CR98	F136A	Protein FAM136A	Fam136a	4607	2.51	34233.2	2	1	7.25	138
Q9CPX8	QCR10	Cytochrome b-c1 complex subunit 10	Uqcr11	4606	2.52	45840.3	2	1	21.43	56
Q3U2Z5	Q3U2Z5	Uncharacterized protein	Eps8	4602	2.53	84601.7	4	3	4.60	847
Q9CXD6	MCUR1	Mitochondrial calcium uniporter regulator 1	Mcur1	4604	2.53	70272.7	2	2	7.06	340
Q3TL20	Q3TL20	Uncharacterized protein	Rps2	4603	2.53	398177.4	2	2	5.12	293
A4Q9E8	TTLL6	Tubulin polyglutamylase TTLL6	Ttll6	4605	2.53	69188.5	5	1	0.97	822
P56391	CX6B1	Cytochrome c oxidase subunit 6B1	Cox6b1	4600	2.55	56185.2	5	3	24.42	86
A0A0G2JG93	A0A0G2JG93	DEAH (Asp-Glu-Ala-His) box polypeptide 37 (Fragment)	Dhx37	4601	2.55	186336.5	5	2	15.03	173
Q91WB4	PKHF2	Pleckstrin homology domain-containing family F member 2	Plekhf2	4599	2.55	31552.7	2	2	8.43	249
Q60870	REEP5	Receptor expression-enhancing protein 5	Reep5	4598	2.56	50609.3	2	1	4.86	185
Q9DC37	MFSD1	Major facilitator superfamily domain-containing protein 1	Mfsd1	4597	2.58	242794.0	4	2	5.82	464
Q9Z2F7	BNI3L	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like	Bnip3l	4596	2.60	50115.5	2	2	13.76	218
Q9CYA0	CREL2	Cysteine-rich with EGF-like domain protein 2	Creld2	4594	2.60	86522.1	4	3	12.00	350
Q8CI70	LRC20	Leucine-rich repeat-containing protein 20	Lrrc20	4595	2.60	40370.5	2	1	5.43	184
Q9D1P2	KAT8	Histone acetyltransferase KAT8	Kat8	4593	2.61	129701.1	4	4	8.95	458
Q8BX94	OSBL2	Oxysterol-binding protein-related protein 2	Osbpl2	4592	2.61	49427.8	2	1	5.58	484
Q3UE37	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	Ube2z	4591	2.61	152336.2	5	4	9.55	356
Q61176	ARGI1	Arginase-1	Arg1	4588	2.62	31077.8	1	1	3.41	323
Q9CYN9	RENR	Renin receptor	Atp6ap2	4589	2.62	31581.4	1	1	3.71	350
Q62245	SOS1	Son of sevenless homolog 1	Sos1	4590	2.62	540653.2	4	3	3.94	1319
E9PY92	E9PY92	"Vomeronasal 2, receptor 106"	Vmn2r106	4587	2.62	257418.6	3	1	1.39	862
Q9EP72	EMC7	ER membrane protein complex subunit 7	Emc7	4583	2.63	48706.2	1	1	5.39	241
Q6PG83	Q6PG83	cDNA sequence BC057170	Gbp9	4585	2.63	20264.6	1	1	1.94	619
Q3UPH1	PRRC1	Protein PRRC1	Prrc1	4586	2.63	196896.0	3	3	9.93	443
Q9WVL3	S12A7	Solute carrier family 12 member 7	Slc12a7	4584	2.63	121627.6	3	2	2.12	1083
Q8BTU1	CFA20	Cilia- and flagella-associated protein 20	Cfap20	4581	2.64	39230.1	1	1	6.22	193
P06876	MYB	Transcriptional activator Myb	Myb	4580	2.64	85566.2	2	2	3.30	636
Q62280	SSXT	Protein SSXT	Ss18	4582	2.64	156595.5	2	2	4.31	418
Q9DBF7	CWC25	Pre-mRNA-splicing factor CWC25 homolog	Cwc25	4578	2.67	12433.8	1	1	2.88	416
Q9JJT9	PHAX	Phosphorylated adapter RNA export protein	Phax	4579	2.67	77890.0	2	1	2.86	385
P30415	NKTR	NK-tumor recognition protein	Nktr	4577	2.68	463312.1	13	5	3.85	1453
G3X924	G3X924	Plasmalemma vesicle-associated protein	Plvap	4576	2.68	65484.0	3	3	7.31	438
Q80UK7	SAS6	Spindle assembly abnormal protein 6 homolog	Sass6	4575	2.68	53964.5	1	1	2.14	654
Q9WU62	INCE	Inner centromere protein	Incenp	4573	2.69	137128.7	2	2	2.27	880
Q9D0M2	CDCA7	Cell division cycle-associated protein 7	Cdca7	4572	2.70	30652.7	1	1	3.93	382
P49615	CDK5	Cyclin-dependent-like kinase 5	Cdk5	4571	2.71	102862.6	2	2	8.90	292
Q8K1J5	SDE2	Protein SDE2 homolog	Sde2	4570	2.71	34963.1	2	2	4.46	448
Q9EP89	LACTB	"Serine beta-lactamase-like protein LACTB, mitochondrial"	Lactb	4569	2.72	73710.1	4	4	7.80	551
Q8CFN5	MEF2C	Myocyte-specific enhancer factor 2C	Mef2c	4568	2.74	57308.1	2	1	2.11	474
P84084	ARF5	ADP-ribosylation factor 5	Arf5	4566	2.76	148968.9	4	3	12.78	180
B2RX00	B2RX00	RB1-inducible coiled-coil 1	Rb1cc1	4567	2.76	107469.7	4	3	3.09	1588
Q8CEE7	RDH13	Retinol dehydrogenase 13	Rdh13	4565	2.77	81398.9	3	3	15.87	334
Q5SW75	SSH2	Protein phosphatase Slingshot homolog 2	Ssh2	4564	2.77	12884.5	1	1	1.34	1423
O35648	CETN3	Centrin-3	Cetn3	4563	2.78	45404.3	2	2	10.78	167
Q3UMQ8	NAF1	H/ACA ribonucleoprotein complex non-core subunit NAF1	Naf1	4562	2.78	27584.6	1	1	2.04	489
Q9R0H0	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	Acox1	4561	2.79	169572.1	2	2	4.24	661
P83870	PHF5A	PHD finger-like domain-containing protein 5A	Phf5a	4560	2.79	39103.8	1	1	8.18	110
Q60823	AKT2	RAC-beta serine/threonine-protein kinase	Akt2	4559	2.81	81631.4	3	3	3.95	481
Q8K0E1	KCD15	BTB/POZ domain-containing protein KCTD15	Kctd15	4557	2.81	111996.9	1	1	4.95	283
Q8BKH7	SIN1	Target of rapamycin complex 2 subunit MAPKAP1	Mapkap1	4558	2.81	135002.3	3	2	4.98	522
O08917	FLOT1	Flotillin-1	Flot1	4554	2.85	483155.9	6	5	16.36	428
Q8BUI3	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	LRWD1	4555	2.85	80425.2	2	1	2.16	648
Q6QI06	RICTR	Rapamycin-insensitive companion of mTOR	Rictor	4553	2.85	15106.2	1	1	0.70	1708
Q9DBU3	RIOK3	Serine/threonine-protein kinase RIO3	Riok3	4552	2.85	20987.0	1	1	1.54	519
Q9EST4	PSMG2	Proteasome assembly chaperone 2	Psmg2	4551	2.86	103930.2	2	2	6.82	264
Q60785	Q60785	Alpha-1 type I procollagen (Fragment)	Col1a1	4548	2.87	78997.0	2	1	4.31	325
Q9CXX9	CUED2	CUE domain-containing protein 2	Cuedc2	4550	2.87	47920.7	3	2	6.69	284
Q9R0G7	ZEB2	Zinc finger E-box-binding homeobox 2	Zeb2	4549	2.87	108107.0	2	2	2.22	1215
Q3TR19	Q3TR19	Uncharacterized protein (Fragment)	Rlf	4546	2.88	30089.8	1	1	4.07	344
