UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q78HU7	GLPC	glycophorin-C	Gypc	2605	6.13	9000.5	2	1	27.37	95
Q6PGK3	Q6PGK3	uncharacterized protein LOC72658	2700097O09Rik	2809	5.25	9090.4	1	1	4.65	301
Q3TMP1	Q3TMP1	general transcription factor 3C polypeptide 3	Gtf3c3	3355	1.73	9118.1	1	1	2.04	882
Q8CIC2	NUPL2	nucleoporin-like protein 2	Nupl2	3433	1.54	9189.7	2	1	4.29	420
Q7TMX5	SHQ1	protein SHQ1 homolog	Shq1	3099	3.56	9354.7	1	1	2.64	569
Q8BN78	KAISO	transcriptional regulator Kaiso	Zbtb33	3087	3.66	9369.2	1	1	3.13	671
P53368	8ODP	"7,8-dihydro-8-oxoguanine triphosphatase precursor"	Nudt1	2798	5.30	9422.8	1	1	9.62	156
Q9CWV0	MASU1	mitochondrial assembly of ribosomal large subunit protein 1	Malsu1	2900	4.87	9559.2	2	1	6.14	228
Q8C0P7	ZN451	E3 SUMO-protein ligase ZNF451 isoform 1	Zfp451	2888	4.94	9714.4	1	1	1.42	1056
Q9CXU1	MED31	mediator of RNA polymerase II transcription subunit 31	Med31	2748	5.50	9858.1	1	1	12.98	131
Q9DBR3	ARMC8	armadillo repeat-containing protein 8 isoform 1	Armc8	2966	4.48	9910.1	2	1	2.82	673
D3Z7P3	GLSK	"glutaminase kidney isoform, mitochondrial isoform 1"	Gls	2758	5.47	9964.9	1	1	2.82	674
Q8BRG8	TM209	transmembrane protein 209 isoform 1	Tmem209	3209	2.54	9977.8	2	2	6.24	561
P52483	UB2E3	ubiquitin-conjugating enzyme E2 E3	Ube2e3	3381	1.68	10065.9	1	1	8.70	207
Q91W86	VPS11	vacuolar protein sorting-associated protein 11 homolog	Vps11	2864	5.04	10097.3	1	1	1.59	941
Q8C7K6	PCYXL	prenylcysteine oxidase-like precursor	Pcyox1l	3430	1.55	10156.6	1	1	2.22	495
Q9DD02	HIKES	protein Hikeshi isoform a	l7Rn6	2322	7.38	10229.1	1	1	6.60	197
Q9DCD6	GBRAP	gamma-aminobutyric acid receptor-associated protein	Gabarap	3298	1.82	10262.4	1	1	5.98	117
Q91W53	GOGA7	golgin subfamily A member 7	Golga7	2763	5.45	10278.3	2	1	10.95	137
O08811	ERCC2	TFIIH basal transcription factor complex helicase XPD subunit	Ercc2	2698	5.73	10425.4	2	2	4.47	760
Q8VE65	TAF12	transcription initiation factor TFIID subunit 12	Taf12	3385	1.67	10694.2	1	1	6.83	161
Q8VID5	RECQ5	ATP-dependent DNA helicase Q5	Recql5	3093	3.60	10729.2	1	1	1.63	982
Q8C522	ENDD1	endonuclease domain-containing 1 protein precursor	Endod1	3129	3.36	10783.4	1	1	2.79	501
B9EJ22	B9EJ22	mismatch repair endonuclease PMS2	Pms2	2670	5.86	10873.4	1	1	1.98	859
P45591	COF2	cofilin-2	Cfl2	3284	1.84	11288.1	3	1	12.05	166
Q8R060	ZWILC	protein zwilch homolog	Zwilch	2925	4.75	11370.2	2	1	2.35	596
Q6PDY2	AEDO	2-aminoethanethiol dioxygenase	Ado	2685	5.79	11551.5	1	1	6.25	256
Q8BHY2	NOC4L	nucleolar complex protein 4 homolog	Noc4l	3413	1.58	11577.9	1	1	1.74	516
Q9CXU9	EIF1B	eukaryotic translation initiation factor 1b	Eif1b	2820	5.21	11638.9	1	1	15.04	113
Q05186	RCN1	reticulocalbin-1 precursor	Rcn1	3040	4.06	11693.8	1	1	4.00	325
Q9DAP7	ASF1B	histone chaperone ASF1B	Asf1b	2484	6.57	11737.5	1	1	7.43	202
Q8BYW1	RHG25	rho GTPase-activating protein 25 isoform a	Arhgap25	3341	1.75	11842.5	2	2	4.48	648
Q8C551	R51A1	RAD51-associated protein 1	Rad51ap1	2810	5.24	11903.5	2	2	8.90	337
Q9D6Y9	GLGB	"1,4-alpha-glucan-branching enzyme"	Gbe1	3051	4.01	11911.9	1	1	2.14	702
Q9WTJ4	FIZ1	flt3-interacting zinc finger protein 1	Fiz1	3382	1.68	12168.9	1	1	1.80	500
P62046	LRCH1	leucine-rich repeat and calponin homology domain-containing protein	Lrch1	3168	3.11	12188.9	1	1	2.26	709
A3KGV1	ODFP2	PREDICTED: outer dense fiber protein 2 isoform X8	Odf2	3390	1.66	12196.3	1	1	1.69	830
nan		PREDICTED: protein transport protein Sec24B isoform X1	Sec24b	2941	4.66	12291.8	1	1	0.93	1293
Q2NL51	GSK3A	glycogen synthase kinase-3 alpha	Gsk3a	3319	1.78	12410.5	1	1	2.86	490
Q9CY34	UB2FA	NEDD8-conjugating enzyme UBE2F	Ube2f	2719	5.63	12445.8	1	1	7.57	185
Q9ET30	TM9S3	transmembrane 9 superfamily member 3 precursor	Tm9sf3	2723	5.62	12758.7	1	1	1.87	587
Q99N92	RM27	"39S ribosomal protein L27, mitochondrial"	Mrpl27	2321	7.38	12878.4	1	1	8.78	148
Q8K2H1	PPHLN	periphilin-1 isoform 2	Pphln1	3100	3.56	12905.0	1	1	2.88	312
Q4VBF2	R3HD4	R3H domain-containing protein 4	R3hdm4	3031	4.12	13082.1	1	1	7.25	262
Q9JHK4	PGTA	geranylgeranyl transferase type-2 subunit alpha	Rabggta	3403	1.62	13313.4	1	1	2.12	567
Q8C6L5	CGAS	cyclic GMP-AMP synthase	Mb21d1	3089	3.65	13638.4	1	1	2.96	507
Q91WB4	PKHF2	pleckstrin homology domain-containing family F member 2	Plekhf2	3276	1.88	13673.6	3	3	15.66	249
Q8BXQ2	PIGT	GPI transamidase component PIG-T precursor	Pigt	2663	5.88	13684.8	1	1	2.41	582
P97762	RP9	retinitis pigmentosa 9 protein homolog	Rp9	2811	5.24	13934.9	1	1	4.23	213
Q6P0X2	ZN511	zinc finger protein 511	Zfp511	3333	1.76	14110.0	1	1	6.00	250
Q7TMW6	CIAO3	cytosolic Fe-S cluster assembly factor NARFL	Narfl	2912	4.80	14167.9	2	1	2.73	476
Q9D9V3	ECHD1	ethylmalonyl-CoA decarboxylase isoform a	Echdc1	3378	1.68	14274.5	1	1	4.04	322
Q8K274	KT3K	ketosamine-3-kinase	Fn3krp	3079	3.74	14275.5	1	1	4.21	309
Q08297	RAD51	DNA repair protein RAD51 homolog 1	Rad51	2242	7.85	14320.9	2	2	8.26	339
Q9CY94	PSF3	DNA replication complex GINS protein PSF3	Gins3	2709	5.67	14350.4	1	1	6.48	216
Q9WU84	CCS	copper chaperone for superoxide dismutase	Ccs	2846	5.11	14372.1	1	1	4.74	274
Q8C142	ARH	low density lipoprotein receptor adapter protein 1	Ldlrap1	2411	6.90	14402.8	1	1	5.19	308
Q8C8T8	TSR2	pre-rRNA-processing protein TSR2 homolog isoform 2	Tsr2	3043	4.05	14580.5	1	1	8.33	192
Q3TBW2	RM10	"39S ribosomal protein L10, mitochondrial precursor"	Mrpl10	2632	5.99	14612.5	2	1	5.34	262
P61025	CKS1	cyclin-dependent kinases regulatory subunit 1	Cks1b	2911	4.81	14616.6	1	1	11.39	79
Q9EP72	EMC7	ER membrane protein complex subunit 7 precursor	Emc7	2870	5.02	14668.5	1	1	5.39	241
Q9D0C1	RN115	E3 ubiquitin-protein ligase RNF115	Rnf115	2333	7.33	14693.6	1	1	5.90	305
Q9R112	SQOR	"sulfide:quinone oxidoreductase, mitochondrial"	Sqrdl	3098	3.56	14694.6	1	1	3.11	450
Q9D6M3	GHC1	mitochondrial glutamate carrier 1	Slc25a22	3144	3.26	14862.0	1	1	4.64	323
Q61239	FNTA	protein farnesyltransferase/geranylgeranyltransferase type-1	Fnta	3310	1.80	14901.5	1	1	2.65	377
Q06831	SOX4	transcription factor SOX-4	Sox4	3423	1.56	14964.2	2	1	2.05	440
Q9Z0V7	TI17B	mitochondrial import inner membrane translocase subunit Tim17-B	Timm17b	2770	5.41	15103.8	1	1	8.72	172
P97931	UNG	uracil-DNA glycosylase isoform a	Ung	2572	6.22	15256.5	1	1	5.56	306
Q5RL79	KTAP2	keratinocyte-associated protein 2 isoform 1	Krtcap2	2674	5.84	15278.5	1	1	12.50	136
Q9CRC3	CO040	UPF0235 protein C15orf40 homolog	3110040N11Rik	3138	3.29	15342.2	2	1	10.32	126
P07903	ERCC1	DNA excision repair protein ERCC-1 isoform a	Ercc1	2893	4.90	15447.0	1	1	5.37	298
Q8R001	MARE2	microtubule-associated protein RP/EB family member 2 isoform 1	Mapre2	2515	6.44	15469.6	1	1	5.21	326
Q91V83	TTI1	TELO2-interacting protein 1 homolog	Tti1	2562	6.25	15516.1	1	1	1.47	1085
Q9JJZ6	KLF13	Krueppel-like factor 13	Klf13	2478	6.58	15626.6	1	1	5.88	289
P52875	TM165	transmembrane protein 165 precursor	Tmem165	2853	5.07	15817.4	1	1	5.57	323
Q9CQN6	TM14C	transmembrane protein 14C	Tmem14c	3316	1.79	15874.3	1	1	9.65	114
Q9CPS7	PNO1	RNA-binding protein PNO1	Pno1	2887	4.95	15902.4	1	1	7.26	248
Q9CRC0	VKOR1	vitamin K epoxide reductase complex subunit 1 precursor	Vkorc1	3139	3.29	15916.4	1	1	8.07	161
Q9D1H7	GET4	Golgi to ER traffic protein 4 homolog isoform 1	Get4	2403	6.94	16001.8	1	1	4.59	327
Q9D2H6	SP2	transcription factor Sp2 isoform 1	Sp2	3380	1.68	16025.1	1	1	2.61	613
Q6P1E1	ZMIZ1	zinc finger MIZ domain-containing protein 1 isoform 1	Zmiz1	3060	3.97	16039.7	1	1	0.93	1072
P57722	PCBP3	poly(rC)-binding protein 3	Pcbp3	2570	6.23	16092.8	1	1	4.31	371
Q9D4V0	EKI1	ethanolamine kinase 1	Etnk1	3036	4.08	16094.2	1	1	3.31	363
P61971	NTF2	nuclear transport factor 2	Nutf2	3213	2.45	16146.0	1	1	6.30	127
nan		PREDICTED: mediator of RNA polymerase II transcription subunit 25	Med25	3128	3.37	16260.5	3	2	4.07	861
Q8CGC4	LS14B	protein LSM14 homolog B	Lsm14b	2828	5.17	16365.4	1	1	5.71	385
Q99LI5	ZN281	zinc finger protein 281	Zfp281	3046	4.03	16551.3	2	2	3.47	893
A0A0U1RNL9	A0A0U1RNL9	PREDICTED: myc-associated zinc finger protein isoform X1	Maz	2994	4.34	16581.0	2	2	3.45	493
nan		PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein	Bnip3l	3163	3.14	16813.5	1	1	8.38	179
Q811U4	MFN1	mitofusin-1	Mfn1	2728	5.60	16816.5	1	1	1.75	741
Q8VE18	SMG8	protein SMG8	Smg8	2208	8.09	16887.2	3	2	3.33	991
Q9CR62	M2OM	mitochondrial 2-oxoglutarate/malate carrier protein	Slc25a11	2757	5.48	16933.2	2	1	5.10	314
Q8BWW9	PKN2	serine/threonine-protein kinase N2	Pkn2	2394	7.00	16942.1	2	2	3.05	983
Q9CXY9	GPI8	GPI-anchor transamidase isoform 2 precursor	Pigk	2456	6.68	16950.3	1	1	3.17	442
P53395	ODB2	lipoamide acyltransferase component of branched-chain alpha-keto	Dbt	2550	6.29	17032.7	2	1	3.53	482
Q7TT00	SP20H	transcription factor SPT20 homolog	Supt20	3124	3.38	17089.1	1	1	2.64	531
Q3U5F4	YRDC	"yrdC domain-containing protein, mitochondrial precursor"	Yrdc	2914	4.78	17208.0	1	1	5.00	280
B2RUP2	UN13D	PREDICTED: protein unc-13 homolog D isoform X1	Unc13d	2109	9.00	17230.0	2	2	3.04	1085
O89051	ITM2B	integral membrane protein 2B	Itm2b	2662	5.89	17380.3	1	1	6.02	266
Q9Z2D8	MBD3	methyl-CpG-binding domain protein 3 isoform 1	Mbd3	3432	1.54	17392.0	1	1	3.51	285
Q9D1I6	RM14	"39S ribosomal protein L14, mitochondrial precursor"	Mrpl14	2695	5.75	17397.1	1	1	13.10	145
Q9EQC5	SCYL1	N-terminal kinase-like protein	Scyl1	2566	6.24	17422.3	1	1	1.99	806
P21550	ENOB	beta-enolase	Eno3	2778	5.39	17436.9	2	2	4.84	434
Q9Z1G3	VATC1	V-type proton ATPase subunit C 1	Atp6v1c1	3258	2.01	17541.1	1	1	2.36	382
Q9CYL5	GAPR1	Golgi-associated plant pathogenesis-related protein 1	Glipr2	2426	6.84	17592.5	1	1	8.44	154
Q9JM13	RABX5	rab5 GDP/GTP exchange factor	Rabgef1	3022	4.18	17601.1	2	2	5.50	491
C0HKG5	RNT2A	ribonuclease T2 precursor	Rnaset2a	2950	4.59	17687.7	1	1	4.63	259
O35047	HOP2	homologous-pairing protein 2 homolog	Psmc3ip	2983	4.40	17711.3	1	1	5.99	217
Q8R3S6	EXOC1	exocyst complex component 1 isoform 2	Exoc1	2972	4.44	17724.4	3	1	1.23	894
Q6P7W0	SENP6	sentrin-specific protease 6 isoform 1	Senp6	3393	1.65	17739.0	3	2	2.99	1139
Q99LZ3	SLD5	DNA replication complex GINS protein SLD5	Gins4	2373	7.11	17890.0	1	1	7.62	223
Q03249	GALT	galactose-1-phosphate uridylyltransferase isoform 1	Galt	3067	3.85	17901.1	2	1	3.33	360
Q9R0P4	SMAP	small acidic protein	1110004F10Rik	2589	6.16	18047.6	1	1	8.84	181
Q64669	NQO1	NAD(P)H dehydrogenase	Nqo1	3044	4.04	18054.1	1	1	4.74	274
Q3TBX5	Q3TBX5	ancient ubiquitous protein 1 isoform 1	Aup1	3162	3.15	18074.6	2	1	4.10	439
Q923T9	KCC2G	calcium/calmodulin-dependent protein kinase type II subunit gamma	Camk2g	2946	4.61	18150.5	1	1	3.03	495
Q8VCB1	NDC1	nucleoporin NDC1	Ndc1	2265	7.70	18186.7	2	2	3.71	673
Q9CX48	ZCH10	zinc finger CCHC domain-containing protein 10	Zcchc10	2417	6.87	18304.8	1	1	7.30	178
Q60759	GCDH	"glutaryl-CoA dehydrogenase, mitochondrial"	Gcdh	2468	6.63	18322.9	1	1	3.13	447
O70318	E41L2	band 4.1-like protein 2	Epb41l2	3177	3.01	18373.1	2	2	3.54	988
P29788	VTNC	vitronectin precursor	Vtn	3241	2.14	18382.6	1	1	1.88	478
Q6PB51	CC117	coiled-coil domain-containing protein 117	Ccdc117	2795	5.32	18424.0	1	1	5.78	277
Q3UFS4	GPT11	G patch domain-containing protein 11	Gpatch11	3094	3.59	18476.8	2	2	9.47	264
Q9JLR9	HIG1A	"HIG1 domain family member 1A, mitochondrial"	Higd1a	2143	8.67	18524.5	1	1	18.95	95
Q8BU11	TOX4	TOX high mobility group box family member 4	Tox4	2906	4.84	18577.4	1	1	2.10	619
P21440	MDR3	phosphatidylcholine translocator ABCB4	Abcb4	2398	6.96	18730.5	1	1	1.33	1276
Q9D7M8	RPB4	DNA-directed RNA polymerase II subunit RPB4 isoform 1	Polr2d	2654	5.91	18738.8	1	1	10.56	142
Q505B7	ARCH	protein archease	Zbtb8os	2765	5.44	18816.5	1	1	5.99	167
Q2YDW2	MSTO1	protein misato homolog 1	Msto1	2918	4.78	18824.7	1	1	2.52	556
Q11136	PEPD	xaa-Pro dipeptidase	Pepd	2896	4.89	18878.1	1	1	2.84	493
Q8CIL4	CA131	uncharacterized protein C1orf131 homolog	2810004N23Rik	2429	6.83	18916.2	1	1	5.34	281
O88708	ORC4	origin recognition complex subunit 4 isoform 1	Orc4	3260	1.99	18933.3	2	2	4.85	433
Q9BCZ4	SELS	selenoprotein S	Vimp	2546	6.31	18948.6	2	2	14.21	190
Q78XF5	OSTC	oligosaccharyltransferase complex subunit OSTC	Ostc	2555	6.27	19166.3	1	1	8.05	149
Q9EPV8	UBL5	ubiquitin-like protein 5 isoform 2	Ubl5	3429	1.55	19189.8	1	1	12.33	73
Q9CQR4	ACO13	acyl-coenzyme A thioesterase 13	Acot13	2875	5.01	19255.1	1	1	8.57	140
Q8CCF0	PRP31	U4/U6 small nuclear ribonucleoprotein Prp31 isoform 1	Prpf31	2399	6.96	19307.2	3	1	5.21	499
P08730	K1C13	"keratin, type I cytoskeletal 13 isoform 1"	Krt13	3347	1.75	19333.8	1	1	2.06	437
Q3TXT3	SOSSC	SOSS complex subunit C	Inip	3335	1.76	19530.9	1	1	8.65	104
Q61466	SMRD1	SWI/SNF-related matrix-associated actin-dependent regulator of	Smarcd1	2965	4.48	19641.3	2	1	2.52	515
Q9CPW3	RM54	"39S ribosomal protein L54, mitochondrial precursor"	Mrpl54	3339	1.76	19670.1	1	1	7.41	135
Q6PAV2	HERC4	probable E3 ubiquitin-protein ligase HERC4 isoform 1	Herc4	2871	5.01	19699.1	1	1	1.80	1057
Q80UY1	CARME	carnosine N-methyltransferase	Carnmt1	2862	5.04	19824.1	1	1	2.75	400
Q8BTE0	SDHF4	"succinate dehydrogenase assembly factor 4, mitochondrial precursor"	Sdhaf4	3296	1.82	19848.3	2	1	15.38	104
Q9D8T2	GSDMD	gasdermin-D	Gsdmd	2637	5.97	19916.7	2	1	3.90	487
Q8R574	KPRB	phosphoribosyl pyrophosphate synthase-associated protein 2 isoform	Prpsap2	2943	4.65	19963.3	1	1	3.79	369
Q99LQ4	SVBP	small vasohibin-binding protein isoform b	Svbp	2370	7.12	19982.6	2	1	22.73	66
Q9CQQ7	AT5F1	"ATP synthase F(0) complex subunit B1, mitochondrial isoform 1"	Atp5f1	3025	4.16	20129.0	1	1	4.30	256
P23949	TISD	"zinc finger protein 36, C3H1 type-like 2"	Zfp36l2	3169	3.11	20154.4	2	1	1.86	484
Q8R349	CDC16	cell division cycle protein 16 homolog	Cdc16	2345	7.26	20170.3	1	1	2.58	620
Q3UDK1	TRAD1	TRAF-type zinc finger domain-containing protein 1 isoform 1	Trafd1	2677	5.84	20247.8	2	1	3.62	580
D4AFX7	D4AFX7	PREDICTED: dnaJ homolog subfamily C member 13 isoform X1	Dnajc13	2839	5.14	20278.2	2	2	2.00	2248
Q9DCU6	RM04	"39S ribosomal protein L4, mitochondrial"	Mrpl4	2855	5.06	20289.9	1	1	3.74	294
Q91YI4	ARRB2	beta-arrestin-2 isoform a	Arrb2	2953	4.58	20319.8	1	1	2.85	421
O70491	STRA6	stimulated by retinoic acid gene 6 protein	Stra6	3327	1.77	20406.9	2	1	1.19	670
Q8BFQ8	GALD1	Parkinson disease 7 domain-containing protein 1 precursor	Pddc1	3153	3.21	20407.0	2	2	15.00	220
Q9Z1X2	PTSS2	phosphatidylserine synthase 2	Ptdss2	3005	4.28	20497.6	3	2	6.34	473
Q8BXN9	TM87A	transmembrane protein 87A isoform 1	Tmem87a	2511	6.46	20502.1	1	1	2.86	560
Q9D6J3	YJU2	coiled-coil domain-containing protein 94	Ccdc94	2222	8.00	20571.1	1	1	6.37	314
Q8BIW1	PRUN1	protein prune homolog	Prune	2869	5.03	20575.8	2	2	5.95	454
Q5SUQ9	CTC1	CST complex subunit CTC1 isoform a	Ctc1	2440	6.75	20651.5	1	1	1.40	1212
Q9D2C2	SAAL1	protein SAAL1	Saal1	3328	1.77	20711.2	1	1	2.32	474
P51175	PPOX	protoporphyrinogen oxidase	Ppox	2176	8.36	20763.0	1	1	5.03	477
Q91XV3	BASP1	brain acid soluble protein 1	Basp1	2336	7.32	20831.9	2	1	13.27	226
Q9R0G6	COMP	cartilage oligomeric matrix protein precursor	Comp	2707	5.68	20893.4	2	2	3.05	755
Q8VHN8	TIRR	protein syndesmos isoform 1	Nudt16l1	3082	3.70	20923.1	1	1	5.21	211
Q6P6J0	ADAT2	tRNA-specific adenosine deaminase 2	Adat2	1842	11.33	21030.5	3	2	16.75	191
Q3U487	HECD3	E3 ubiquitin-protein ligase HECTD3	Hectd3	3358	1.72	21048.1	1	1	1.51	861
Q9CQC7	NDUB4	NADH dehydrogenase	Ndufb4	3127	3.37	21051.9	4	2	26.36	129
Q9QYA2	TOM40	mitochondrial import receptor subunit TOM40 homolog	Tomm40	2988	4.36	21140.4	1	1	3.05	361
P63260	ACTG	"actin, cytoplasmic 2 isoform 1"	Actg1	2113	8.97	21198.9	1	1	4.53	375
Q9D187	CIA2B	mitotic spindle-associated MMXD complex subunit MIP18	Fam96b	3279	1.87	21306.5	3	2	25.77	163
Q9CWU9	NUP37	nucleoporin Nup37	Nup37	2934	4.70	21352.0	1	1	5.21	326
Q9JI48	PLAC8	placenta-specific gene 8 protein	Plac8	2287	7.59	21409.8	1	1	13.39	112
Q9JK38	GNA1	glucosamine 6-phosphate N-acetyltransferase	Gnpnat1	3116	3.43	21452.6	1	1	5.98	184
Q9EQU5	SET	protein SET isoform 2	Set	3053	4.00	21459.6	1	1	5.42	277
P49442	INPP	inositol polyphosphate 1-phosphatase	Inpp1	2661	5.89	21491.3	1	1	3.03	396
Q8BSP2	CNDH2	condensin-2 complex subunit H2 isoform c	Ncaph2	3066	3.87	21502.5	1	1	1.64	608
Q8CI70	LRC20	leucine-rich repeat-containing protein 20	Lrrc20	2692	5.77	21558.1	2	2	15.22	184
Q02780	NFIA	nuclear factor 1 A-type isoform 1	Nfia	3055	4.00	21609.1	2	2	2.07	532
P22682	CBL	E3 ubiquitin-protein ligase CBL	Cbl	2534	6.35	21632.9	2	1	1.64	913
Q7TMY7	IPO8	importin-8	Ipo8	2028	9.75	21864.6	3	1	1.78	1010
Q9D0J4	ARL2	ADP-ribosylation factor-like protein 2	Arl2	2638	5.97	21927.1	2	2	13.04	184
Q9JI90	RNF14	E3 ubiquitin-protein ligase RNF14 isoform a	Rnf14	3039	4.07	21935.2	2	1	2.06	485
Q9R099	TBL2	transducin beta-like protein 2 precursor	Tbl2	2691	5.77	21950.4	1	1	2.94	442
O88520	SHOC2	leucine-rich repeat protein SHOC-2	Shoc2	3263	1.99	21976.2	1	1	2.06	582
Q6DG52	CHUR	protein Churchill	Churc1	2558	6.26	22056.0	1	1	13.39	112
P22892	AP1G1	AP-1 complex subunit gamma-1 isoform 2	Ap1g1	2824	5.19	22092.4	1	1	1.58	822
P17665	COX7C	"cytochrome c oxidase subunit 7C, mitochondrial precursor"	Cox7c	3251	2.03	22105.3	1	1	14.29	63
Q9D2R8	RT33	"28S ribosomal protein S33, mitochondrial isoform 1"	Mrps33	3325	1.78	22128.0	1	1	11.32	106
Q9R078	AAKB1	5'-AMP-activated protein kinase subunit beta-1	Prkab1	3320	1.78	22284.6	2	2	10.37	270
Q8K4K6	PANK1	pantothenate kinase 1 isoform 1	Pank1	2453	6.69	22288.3	2	1	3.28	548
Q7TQK5	CCD93	coiled-coil domain-containing protein 93 isoform a	Ccdc93	2995	4.34	22399.4	1	1	1.91	629
P24860	CCNB1	G2/mitotic-specific cyclin-B1	Ccnb1	2822	5.20	22413.4	1	1	2.56	430
Q9Z120	TRMB	tRNA (guanine-N(7)-)-methyltransferase	Mettl1	2838	5.14	22427.3	2	1	8.58	268
