UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q80YR5 	 scaffold attachment factor B2 	 Safb2 	49.73	250140.8	9	8	11.3	991
 A0AUN0 	 SEC23-interacting protein 	 Sec23ip 	29.55	307270.4	15	9	10.22	998
 Q0P678 	 zinc finger CCCH domain-containing protein 18 isoform a 	 Zc3h18 	57.64	315310.5	13	6	10.49	972
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	19.96	72114.8	4	3	15.22	381
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	16.78	48997.8	6	3	34.91	106
 Q9ESX5 	 H/ACA ribonucleoprotein complex subunit 4 	 Dkc1 	122.91	1054416.7	38	15	37.13	509
 Q2NL51 	 glycogen synthase kinase-3 alpha 	 Gsk3a 	9.63	58074.4	3	3	9.59	490
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	20.72	133177.1	5	4	36.3	135
 Q99MV7 	 RING finger protein 17 	 Rnf17 	2.24	63402.4	4	3	2.44	1640
 P41272 	 CD27 antigen isoform a precursor 	 Cd27 	9.47	72531.1	3	2	17.2	250
 Q3V4B5 	 COMM domain-containing protein 6 isoform 1 	 Commd6 	14.2	67271.2	3	3	43.68	87
 Q3UJU9 	 regulator of microtubule dynamics protein 3 	 Rmdn3 	17.08	43623.2	2	2	6.6	470
 Q3U0V2 	 tumor necrosis factor receptor type 1-associated DEATH domain 	 Tradd 	45.53	146891.8	12	9	35.48	310
 Q3B7Z2 	 oxysterol-binding protein 1 	 Osbp 	46.88	326907.5	22	9	15.9	805
 Q3UV17 	" keratin, type II cytoskeletal 2 oral "	 Krt76 	1.84	50963.8	2	2	3.87	594
 Q3TMP1 	 general transcription factor 3C polypeptide 3 	 Gtf3c3 	19.5	49761.7	4	4	6.69	882
 Q8R151 	 NFX1-type zinc finger-containing protein 1 isoform a 	 Znfx1 	13.08	114113.8	7	6	5.03	1909
 Q3UYV9 	 nuclear cap-binding protein subunit 1 	 Ncbp1 	40.58	204914	10	7	10.63	790
 Q14AI6 	 RNA pseudouridylate synthase domain-containing protein 3 	 Rpusd3 	3.28	6209.2	1	1	4.94	344
 Q3UGS4 	 protein FAM195B 	 Fam195b 	26.62	126004.9	5	4	50.51	97
 Q3TRM8 	 hexokinase-3 isoform 1 	 Hk3 	143.59	713276.4	27	19	29.83	922
 Q6A0A9 	 constitutive coactivator of PPAR-gamma-like protein 1 	 Fam120a 	91.13	556210.6	29	16	19.96	1112
 Q3TWL2 	" type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform "	 Tmem55b 	3.99	34383.2	2	2	5.63	284
 A0A0A0MQ73 	 histone-lysine N-methyltransferase 2D 	 Kmt2d 	10.64	23836.1	4	4	1.07	5588
 Q3UNZ8 	 quinone oxidoreductase-like protein 2 	 BC026585 	39.32	150455.9	9	5	27.71	350
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	54.94	342758.9	17	11	24.26	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	16.86	178370.9	9	5	10.04	687
 Q3THK7 	 GMP synthase 	 Gmps 	142.09	961973.4	45	26	49.93	693
 Q3UIU2 	 NADH dehydrogenase 	 Ndufb6 	10.78	133047.1	7	3	25	128
 Q91YX0 	 protein THEMIS2 	 Themis2 	4.1	12855.1	1	1	1.66	663
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	38.18	234302.4	14	9	35.91	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	21.89	91224.4	7	6	12.21	770
 A3KMP2 	 tetratricopeptide repeat protein 38 	 Ttc38 	85.45	514076.4	22	14	38.06	465
 Q3UMB9 	 WASH complex subunit 7 	 A230046K03Rik 	26.37	160213.5	11	8	9.63	1173
 E9Q7Y4 	 uncharacterized protein LOC319493 	 A430078G23Rik 	4.86	33824.3	3	2	7.85	484
 Q3TIX6 	 far upstream element-binding protein 3 isoform a 	 Fubp3 	85.92	454093.3	24	12	36.52	575
 Q3V1B8 	 galactose-3-O-sulfotransferase 4 	 Gal3st4 	2	44036.8	3	2	5	480
 Q8BUR4 	 dedicator of cytokinesis protein 1 	 Dock1 	1.71	95680.9	6	5	2.09	1865
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	53.4	288328.6	18	13	9.72	1594
 P62046 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch1 	25.18	105685.1	5	4	8.32	709
 A2AG58 	 uncharacterized protein CXorf23 homolog 	 A830080D01Rik 	9.82	91588.2	6	4	5.98	752
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	3.84	40677.9	2	1	20.62	97
 F8VPJ6 	 DNA-binding protein RFX7 	 Rfx7 	5.25	17869.3	2	1	1.23	1459
 Q9CZW4 	 long-chain-fatty-acid--CoA ligase 3 isoform a 	 Acsl3 	21.46	65734.4	5	5	11.25	720
 Q9D3U0 	 putative tRNA pseudouridine synthase Pus10 	 Pus10 	13.18	179696.6	8	6	10.82	527
 P62983 	 ubiquitin-40S ribosomal protein S27a precursor 	 Rps27a 	75.96	2959390.3	63	14	63.46	156
 Q62276 	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	 Med22 	12.88	34249.5	3	3	21.5	200
 Q91XA2 	 Golgi membrane protein 1 	 Golm1 	10.17	32476.2	2	2	7.38	393
 Q6P5F9 	 exportin-1 	 Xpo1 	159.07	969398.6	34	19	22.32	1071
 Q9DBG3 	 AP-2 complex subunit beta isoform a 	 Ap2b1 	41.51	457838.8	23	11	16.61	951
 Q5NBU8 	 XIAP-associated factor 1 isoform 1 	 Xaf1 	8.11	68843.2	5	2	8.79	273
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	102.76	561733.6	24	17	36.57	648
 O70325 	" phospholipid hydroperoxide glutathione peroxidase, nuclear isoform "	 Gpx4 	13.45	114941.4	8	3	15.41	253
 Q8BKX1 	 brain-specific angiogenesis inhibitor 1-associated protein 2 	 Baiap2 	15.22	98462.4	8	6	12.9	535
 Q3U1T3 	 breast cancer metastasis-suppressor 1-like protein 	 Brms1l 	7.43	33671.5	3	3	12.07	323
 Q8VDD8 	 WAS protein family homolog 1 	 Wash1 	6.81	40342.8	3	3	9.05	475
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	47.28	211754.1	15	9	8.05	1889
 P15702 	 leukosialin precursor 	 Spn 	27.38	196816	8	6	22.78	395
 Q8C5L3 	 CCR4-NOT transcription complex subunit 2 isoform d 	 Cnot2 	17.6	137954.1	9	4	10	550
 Q99LB2 	 dehydrogenase/reductase SDR family member 4 isoform 1 	 Dhrs4 	27.08	119065.2	7	5	20.79	279
 O54946 	 dnaJ homolog subfamily B member 6 isoform a 	 Dnajb6 	20.47	142967.8	5	4	15.89	365
 Q9CRC9 	 glucosamine-6-phosphate isomerase 2 	 Gnpda2 	34.67	107266	5	5	34.42	276
 O70293 	 G protein-coupled receptor kinase 6 isoform a 	 Grk6 	15.62	49748.9	5	3	7.64	589
 O54962 	 barrier-to-autointegration factor 	 Banf1 	53.72	653882.2	22	7	62.92	89
 P16675 	 lysosomal protective protein isoform b preproprotein 	 Ctsa 	24.52	177232.6	10	6	15.19	474
 P63213 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 	 Gng2 	47.92	294470.8	12	6	61.97	71
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	31.76	277470.2	11	7	23.18	358
 Q6PCM1 	 lysine-specific demethylase 3A 	 Kdm3a 	9.76	59092.1	6	6	7.03	1323
 Q3UHC1 	 rap guanine nucleotide exchange factor 1 isoform 1 	 Rapgef1 	5.82	6003.8	1	1	1.14	1224
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	9.67	27840.5	2	2	6.67	360
 Q78YZ6 	 short coiled-coil protein isoform a 	 Scoc 	7.48	14001.1	1	1	14.4	125
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	48.59	232479.7	11	8	24.65	495
 P60762 	 mortality factor 4-like protein 1 isoform a 	 Morf4l1 	24.61	145331.6	9	6	20.17	362
 Q99KW3 	 TRIO and F-actin-binding protein isoform 3 	 Triobp 	29.2	248625.5	12	9	5.91	2014
 L7N451 	 interferon-induced very large GTPase 1 	 Gvin1 	4.7	43748.1	4	1	0.54	2427
 Q9JLJ5 	 elongation of very long chain fatty acids protein 1 isoform 1 	 Elovl1 	9.36	22556	1	1	4.66	279
 Q921C5 	 protein bicaudal D homolog 2 isoform 1 	 Bicd2 	3.25	46611	4	3	4.47	851
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	55.55	439901	19	8	50	142
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	31	99407.4	3	3	26.64	259
 E9Q5C9 	 nucleolar and coiled-body phosphoprotein 1 isoform D 	 Nolc1 	33.53	519866.3	19	10	17.83	701
 Q8CBE3 	 WD repeat-containing protein 37 isoform a 	 Wdr37 	9.44	54089.3	2	1	3.02	496
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	7.51	270790.8	4	2	61.36	44
 Q8CG50 	 ras-related protein Rab-43 isoform a 	 Rab43 	4.69	36407.9	2	2	17.14	210
 Q8CGF7 	 transcription elongation regulator 1 isoform 1 	 Tcerg1 	77.05	651752.1	32	20	21.18	1100
 Q921L3 	 transmembrane and coiled-coil domain-containing protein 1 precursor 	 Tmco1 	5.61	69967.6	3	1	7.45	188
 Q5XJE5 	 RNA polymerase-associated protein LEO1 	 Leo1 	4.51	143719.2	4	3	5.25	667
 Q2EMV9 	 poly 	 Parp14 	22.3	172007.6	11	6	4.68	1817
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	19.08	44878.7	3	3	31.03	174
 Q5SUC9 	" protein SCO1 homolog, mitochondrial "	 Sco1 	5.1	37973.2	3	2	6.69	284
 Q5DTZ0 	 protein NYNRIN 	 Nynrin 	7.44	92490.2	5	2	1.74	1840
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	32.7	207079.1	16	10	15.75	959
 P62342 	 selenoprotein T precursor 	 Selt 	6.64	17607	1	1	6.15	195
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	111.77	640796.6	29	18	34.93	607
 P97931 	 uracil-DNA glycosylase isoform a 	 Ung 	9.07	34134.6	4	1	5.56	306
 Q3U1V6 	 ubiquitin-conjugating enzyme E2 variant 3 	 Uevld 	4.06	18595.9	2	2	7.86	471
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	10.37	60817.9	2	1	10.95	137
 Q9JMH6 	" thioredoxin reductase 1, cytoplasmic isoform 1 "	 Txnrd1 	87.94	532898.9	22	14	36.22	613
 Q3TNN6 	 macrophage-capping protein 	 Capg 	123.66	1347649.3	43	13	50.43	349
 O08715 	" A-kinase anchor protein 1, mitochondrial "	 Akap1 	1.97	11840.1	1	1	1.75	857
 O88879 	 apoptotic protease-activating factor 1 isoform 1 	 Apaf1 	11.15	60015.9	3	3	3.44	1249
 P04441 	 H-2 class II histocompatibility antigen gamma chain isoform 1 	 Cd74 	5.58	46303.1	1	1	5.02	279
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	11.58	67885.3	3	3	5.43	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 1 	 Rbpms 	30.16	185732.4	7	6	41.12	197
 Q4FZC9 	 nesprin-3 isoform alpha 	 Syne3 	109.09	569294	20	17	24.31	975
 P17012 	 zinc finger X-chromosomal protein 	 Zfx 	9.34	72232.7	5	4	6.13	799
 Q07231 	 zinc finger and SCAN domain-containing protein 21 	 Zscan21 	1.75	46472.8	3	3	5.95	555
 Q80VW7 	 AT-hook-containing transcription factor 	 Akna 	3.16	42685.9	2	2	1.85	1404
 Q3UPG6 	 clathrin interactor 1 	 Clint1 	69.26	583360.6	28	17	27.77	623
 F7BJB9 	 MORC family CW-type zinc finger protein 3 	 Morc3 	84.74	334272.1	19	13	22.82	942
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	14.11	77442.5	9	8	4.43	2891
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	60.42	277811.7	17	8	15.07	962
 P19426 	 negative elongation factor E 	 Nelfe 	32.65	141398.2	10	6	29.16	367
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	19	166240	7	4	15.68	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	10.68	111523.2	7	2	28.57	70
 Q8BMQ8 	 vacuolar fusion protein MON1 homolog B 	 Mon1b 	8.02	105927.3	8	4	8.14	553
 Q8VDM1 	 zinc finger CCCH-type with G patch domain-containing protein 	 Zgpat 	9.57	89720.2	4	4	10.96	511
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	19.69	126031	6	4	12.24	335
 Q78HU7 	 glycophorin-C 	 Gypc 	15.44	150142.2	5	1	28.42	95
 Q61686 	 chromobox protein homolog 5 	 Cbx5 	60.2	834053.8	28	8	46.07	191
 Q8CBW3 	 abl interactor 1 isoform 1 	 Abi1 	39.29	257175.9	13	9	23.28	481
 Q60668 	 heterogeneous nuclear ribonucleoprotein D0 isoform a 	 Hnrnpd 	76.33	1124871	35	12	29.58	355
 Q922I7 	 polypyrimidine tract-binding protein 1 isoform 1 	 Ptbp1 	179.49	2381106.5	81	20	56.58	555
 Q75N62 	 GTPase IMAP family member 8 isoform 1 	 Gimap8 	5.65	49244.5	4	3	5.67	688
 P17439 	 glucosylceramidase precursor 	 Gba 	8.1	57707.7	3	2	5.83	515
 P26450 	 phosphatidylinositol 3-kinase regulatory subunit alpha isoform 2 	 Pik3r1 	47.48	180787.1	10	8	17.27	724
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	8.29	84843	5	2	5.86	444
 Q01768 	 nucleoside diphosphate kinase B 	 Nme2 	75.51	1397303.5	43	11	72.37	152
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	24.7	98192.8	8	4	15.15	515
 Q9JL26 	 formin-like protein 1 isoform 2 	 Fmnl1 	140.22	1320162.1	50	26	27.97	1094
 P29351 	 tyrosine-protein phosphatase non-receptor type 6 isoform b 	 Ptpn6 	151.21	1807076	64	22	44.22	597
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	3.3	33264.4	4	2	4.92	671
 O35326 	 serine/arginine-rich splicing factor 5 	 Srsf5 	48.75	775205.9	23	10	31.97	269
 D3YYT1 	 putative oxidoreductase GLYR1 isoform 1 	 Glyr1 	36.62	266869	13	8	16.67	552
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	36.53	243771.8	10	6	24.57	346
 Q5U4E2 	 replication initiator 1 isoform c 	 Repin1 	7.52	58099.3	6	4	7.99	601
 O89110 	 caspase-8 isoform 1 precursor 	 Casp8 	95.78	590674	27	16	42.5	480
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	28.59	168937.5	6	4	14.43	305
 Q61029 	 lamina-associated polypeptide 2 isoform epsilon 	 Tmpo 	64.62	996760	31	8	27.21	452
 Q6PFA2 	 clathrin light chain A isoform a 	 Clta 	24.29	339587.2	17	7	25.69	218
 Q9R0U0 	 serine/arginine-rich splicing factor 10 isoform 2 	 Srsf10 	32.48	483699.4	13	7	26.72	262
 E9QAE3 	 TATA-binding protein-associated factor 172 	 Btaf1 	25.59	216759.4	14	9	6.98	1848
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	12.62	155167.7	6	4	38.23	102
 Q3UHU8 	 general transcription factor II-I isoform 5 	 Gtf2i 	183.38	1640153.1	78	40	49.27	962
 P97379 	 ras GTPase-activating protein-binding protein 2 isoform a 	 G3bp2 	47.25	272828	18	7	20.95	482
 E9Q8L9 	 rab11 family-interacting protein 1 isoform 1 	 Rab11fip1 	8.93	130205.7	7	4	5.15	1166
 A2BH40 	 AT-rich interactive domain-containing protein 1A 	 Arid1a 	168.69	849889.6	52	28	16.91	2283
 Q99LG4 	 tetratricopeptide repeat protein 5 isoform a 	 Ttc5 	7.8	17878.3	1	1	4.09	440
 Q921M4 	 golgin subfamily A member 2 isoform b 	 Golga2 	46.38	269994.7	10	10	12.41	999
 Q6P069 	 sorcin isoform 1 	 Sri 	60.05	490812.6	19	11	45.45	198
 D3Z0K6 	 round spermatid basic protein 1-like protein 	 Rsbn1l 	12.54	66496.8	6	4	7.43	821
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	43.85	411997	18	12	17.7	819
 Q8BNV1 	 tRNA (uracil-5-)-methyltransferase homolog A isoform 2 	 Trmt2a 	41.27	144883.1	6	5	14.36	613
 Q91Z67 	 SLIT-ROBO Rho GTPase-activating protein 2 	 Srgap2 	18.74	155490.9	12	9	9.62	1071
 F8VPP8 	 zinc finger CCCH domain-containing protein 7B 	 Zc3h7b 	25.86	214807	12	8	11.2	982
 Q8C753 	 protein KIAA0556 	 D430042O09Rik 	2.14	121244.4	7	4	2.92	1610
 Q3UVL4 	 vacuolar protein sorting-associated protein 51 homolog 	 Vps51 	4.67	122415.6	3	3	5.63	782
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	40.57	200388.6	10	7	7.86	1692
 Q80TG1 	 KAT8 regulatory NSL complex subunit 1 	 Kansl1 	7.64	51838.8	5	3	5.89	1036
 Q9CZN8 	" glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial "	 Qrsl1 	16.07	54042.7	5	3	10.86	525
 A0A1W2P7Q6 	 exportin-T 	 Xpot 	24.23	141343.2	7	5	7.17	962
 Q69ZA1 	 cyclin-dependent kinase 13 isoform 1 	 Cdk13 	6.01	33480.4	4	4	5.36	1511
 Q8CI33 	 CWF19-like protein 1 	 Cwf19l1 	34.46	120870.3	6	5	15.64	537
 B2RQG2 	 PHD finger protein 3 	 Phf3 	29.57	134358.3	11	8	5.53	2025
 D3Z7P3 	" glutaminase kidney isoform, mitochondrial isoform 1 "	 Gls 	6.91	11296.2	1	1	2.82	674
 A2AR02 	 peptidyl-prolyl cis-trans isomerase G 	 Ppig 	45.27	260130.6	16	9	13.56	752
