UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q5SUQ9 	 CST complex subunit CTC1 isoform a 	 Ctc1 	6.07	19991.7	1	1	1.82	1212
 Q5EG47 	 5'-AMP-activated protein kinase catalytic subunit alpha-1 	 Prkaa1 	22.45	84714.3	7	5	13.95	559
 Q3UIR3 	 E3 ubiquitin-protein ligase DTX3L 	 Dtx3l 	18.83	185531	11	7	14.3	748
 Q5SSI6 	 U3 small nucleolar RNA-associated protein 18 homolog 	 Utp18 	8.45	58981.4	3	2	6.34	552
 A2AJG0 	 ribonuclease P protein subunit p38 	 Rpp38 	7.26	33500.5	3	2	8.21	280
 Q6NVF9 	 cleavage and polyadenylation specificity factor subunit 6 isoform 2 	 Cpsf6 	24.89	264126.5	10	6	16.88	551
 Q91VJ1 	 interferon-inducible protein AIM2 	 Aim2 	1.7	24156.9	3	2	3.39	354
 Q3UCV8 	 ubiquitin thioesterase otulin 	 Otulin 	6.64	25762.6	3	2	5.97	352
 P56394 	 cytochrome c oxidase copper chaperone 	 Cox17 	6.17	67791.1	2	1	25.4	63
 P17047 	 lysosome-associated membrane glycoprotein 2 isoform 1 precursor 	 Lamp2 	8.86	36535.3	2	2	4.34	415
 A2ADY9 	 protein DDI1 homolog 2 	 Ddi2 	24.33	272388.1	8	5	23.06	399
 O70494 	 transcription factor Sp3 isoform 1 	 Sp3 	1.86	57348.1	2	2	2.55	783
 Q9QYC0 	 alpha-adducin isoform 1 	 Add1 	29.46	307898.4	13	7	14.42	735
 Q505D1 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd28 	17.86	85444.6	6	4	5.32	1053
 Q5U3K5 	 rab-like protein 6 	 Rabl6 	4.98	122243	4	4	7.45	725
 Q6P8I4 	 PEST proteolytic signal-containing nuclear protein 	 Pcnp 	10	233500.3	9	5	40.45	178
 P53569 	 CCAAT/enhancer-binding protein zeta 	 Cebpz 	21.67	139189.1	11	8	8.46	1052
 Q9WV98 	 mitochondrial import inner membrane translocase subunit Tim9 	 Timm9 	5.04	23586.2	2	1	16.85	89
 Q7TQK5 	 coiled-coil domain-containing protein 93 isoform a 	 Ccdc93 	4.55	170134.8	5	4	7.95	629
 Q4QQM4 	 tumor protein p53-inducible protein 11 	 Trp53i11 	6.23	18882	1	1	7.94	189
 Q62393 	 tumor protein D52 isoform 2 	 Tpd52 	17.55	159982.5	6	4	22.77	224
 O54786 	 DNA fragmentation factor subunit alpha isoform a 	 Dffa 	20.27	246691.4	9	6	20.24	331
 Q8CD76 	 kinesin light chain 1 isoform 1D 	 Klc1 	12.04	187622.4	5	4	7.79	616
 Q9ERF3 	 WD repeat-containing protein 61 isoform a 	 Wdr61 	24.3	96555.3	7	6	28.2	305
 P17182 	" enolase 1B, retrotransposed "	 Eno1b 	111.1	3433175.2	137	16	50	434
 Q8K019 	 bcl-2-associated transcription factor 1 isoform 1 	 Bclaf1 	37.76	431491.5	21	12	16.87	919
 F8VPR5 	 CREB-binding protein 	 Crebbp 	33.15	292491.7	17	11	6.51	2441
 Q6PHZ2 	 calcium/calmodulin-dependent protein kinase type II subunit delta 	 Camk2d 	25.2	140415.4	7	4	11.72	512
 Q3TV70 	 nuclear receptor 2C2-associated protein isoform 1 	 Nr2c2ap 	6.2	47561.1	3	1	8.57	140
 B2RUR8 	 OTU domain-containing protein 7B 	 Otud7b 	4.96	54294.5	3	1	2.26	840
 Q80YR5 	 scaffold attachment factor B2 	 Safb2 	10.2	121179.6	6	5	7.06	991
 A0AUN0 	 SEC23-interacting protein 	 Sec23ip 	14.4	104259.2	6	5	5.01	998
 Q0P678 	 zinc finger CCCH domain-containing protein 18 isoform a 	 Zc3h18 	16.72	183198.6	9	7	12.14	972
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	6.89	23378.1	1	1	3.94	381
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	6.15	13853	1	1	11.32	106
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	12.43	130041.2	5	4	34.07	135
 Q8BKX6 	 serine/threonine-protein kinase SMG1 	 Smg1 	10.1	260837.6	11	9	3.44	3658
 P41272 	 CD27 antigen isoform a precursor 	 Cd27 	11.51	193706.2	9	6	18.8	250
 Q3U0V2 	 tumor necrosis factor receptor type 1-associated DEATH domain 	 Tradd 	34.68	207049.2	12	6	29.35	310
 Q3UQA7 	 selenoprotein H 	 2700094K13Rik 	10.83	51494.3	4	2	11.21	116
 Q3B7Z2 	 oxysterol-binding protein 1 	 Osbp 	31.39	200568.3	8	6	11.18	805
 Q3UV17 	" keratin, type II cytoskeletal 2 oral "	 Krt76 	3.27	186365.7	9	1	1.52	594
 Q3TMP1 	 general transcription factor 3C polypeptide 3 	 Gtf3c3 	6.58	61057.3	2	2	3.97	882
 Q3UYV9 	 nuclear cap-binding protein subunit 1 	 Ncbp1 	36.01	145575.2	5	5	8.86	790
 Q3V0K9 	 plastin-1 	 Pls1 	2.17	87707.1	5	4	7.78	630
 B9EJ80 	 PDZ domain-containing protein 8 	 Pdzd8 	5.87	114896.4	6	5	6.28	1147
 Q3UGS4 	 protein FAM195B 	 Fam195b 	12.35	91760.7	4	3	36.08	97
 Q3TRM8 	 hexokinase-3 isoform 1 	 Hk3 	40.01	346715.1	13	8	12.36	922
 Q3UHD9 	" arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 "	 Agap2 	21.43	142996.3	5	4	5.65	1186
 Q6A0A9 	 constitutive coactivator of PPAR-gamma-like protein 1 	 Fam120a 	50.76	479271.1	23	15	15.83	1112
 A7MCW6 	 bromodomain-containing protein 1 	 Brd1 	5.39	49423.8	4	4	4.12	1189
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	15.41	125031	6	4	11.05	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	6.81	34365.8	1	1	1.89	687
 Q3U0X6 	 zinc finger protein 217 	 Zfp217 	4.25	127438.4	4	4	6.05	1041
 Q3THK7 	 GMP synthase 	 Gmps 	56.15	652707.1	29	14	26.26	693
 Q3ULZ2 	 FH2 domain-containing protein 1 	 Fhdc1 	4.1	114563.5	6	5	5.83	1149
 Q3UIU2 	 NADH dehydrogenase 	 Ndufb6 	4.59	55606.8	4	1	14.06	128
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	20.91	232963.6	9	5	22.1	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	2.46	90151.2	4	3	5.19	770
 Q3V3V9 	 F-actin-uncapping protein RLTPR 	 Rltpr 	6.59	53669.8	3	3	5.01	738
 A3KMP2 	 tetratricopeptide repeat protein 38 	 Ttc38 	20.54	153849.9	8	5	13.98	465
 Q3UMB9 	 WASH complex subunit 7 	 A230046K03Rik 	13.17	149031.6	11	8	9.12	1173
 Q3TIX6 	 far upstream element-binding protein 3 isoform a 	 Fubp3 	4.89	56355.2	3	2	4	575
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	19.6	210447.3	14	8	5.27	1594
 Q3TB92 	 allergin-1 isoform a precursor 	 Milr1 	4.57	72219.1	5	3	20.33	246
 P62046 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch1 	9.73	102855.3	4	4	7.62	709
 Q3V1Q5 	 zinc finger and BTB domain-containing protein 2 	 Zbtb2 	2.97	18283.9	1	1	4.47	514
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	4.07	31503.9	2	2	30.93	97
 Q9D3U0 	 putative tRNA pseudouridine synthase Pus10 	 Pus10 	15.11	163485.4	9	6	14.42	527
 P62983 	 ubiquitin-40S ribosomal protein S27a precursor 	 Rps27a 	44.3	2791090.9	73	8	48.08	156
 Q9WTP6 	" adenylate kinase 2, mitochondrial isoform a "	 Ak2 	53.87	926746.4	33	11	47.28	239
 Q91XA2 	 Golgi membrane protein 1 	 Golm1 	2.65	3738.8	1	1	3.82	393
 Q6P5F9 	 exportin-1 	 Xpo1 	58.57	665376.6	26	13	14.38	1071
 Q9DBG3 	 AP-2 complex subunit beta isoform a 	 Ap2b1 	17.3	267971.6	12	7	8.52	951
 Q5NBU8 	 XIAP-associated factor 1 isoform 1 	 Xaf1 	3.23	47873	5	2	12.09	273
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	20.39	179853.4	9	7	12.81	648
 O70325 	" phospholipid hydroperoxide glutathione peroxidase, nuclear isoform "	 Gpx4 	4.43	47381	2	1	4.74	253
 Q8VDD8 	 WAS protein family homolog 1 	 Wash1 	6.52	61965.9	3	3	8	475
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	22.8	300928.9	16	13	9.58	1889
 P15702 	 leukosialin precursor 	 Spn 	19.77	298462.3	17	4	17.97	395
 Q8C5L3 	 CCR4-NOT transcription complex subunit 2 isoform d 	 Cnot2 	8.29	39942.5	1	1	2.91	550
 Q8R3L2 	 transcription factor 25 isoform c 	 Tcf25 	4.22	95441.9	5	4	6.21	676
 Q4VWZ5 	 acyl-CoA-binding protein isoform 1 	 Dbi 	18.25	290402.8	14	4	31.11	135
 Q9CRC9 	 glucosamine-6-phosphate isomerase 2 	 Gnpda2 	6.94	37784.5	2	2	10.51	276
 O54962 	 barrier-to-autointegration factor 	 Banf1 	29.44	541637.2	22	6	50.56	89
 P63213 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 	 Gng2 	17.33	152814	5	2	42.25	71
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	38.48	400669.9	20	9	33.8	358
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	6.41	88346.9	4	4	13.61	360
 Q9Z2G6 	 protein sel-1 homolog 1 isoform a precursor 	 Sel1l 	7.7	72316.3	5	3	4.68	790
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	23.51	127269.3	9	5	12.53	495
 P60762 	 mortality factor 4-like protein 1 isoform a 	 Morf4l1 	18.82	310296.5	10	5	14.92	362
 Q99KW3 	 TRIO and F-actin-binding protein isoform 3 	 Triobp 	3.08	169882.5	8	6	3.38	2014
 L7N451 	 interferon-induced very large GTPase 1 	 Gvin1 	76.95	936370.8	46	29	14.13	2427
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	31.55	316653.2	15	8	59.86	142
 Q8C7X2 	 ER membrane protein complex subunit 1 isoform 2 precursor 	 Emc1 	7.13	88789.1	6	3	3.72	994
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	17.53	70149.9	6	3	16.22	259
 E9Q5C9 	 nucleolar and coiled-body phosphoprotein 1 isoform C 	 Nolc1 	26.88	528236.7	21	8	14.67	702
 Q8CBE3 	 WD repeat-containing protein 37 isoform a 	 Wdr37 	5.7	73159.9	2	2	6.05	496
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	4.03	570638.9	7	1	31.82	44
 Q5XJE5 	 RNA polymerase-associated protein LEO1 	 Leo1 	4.77	222333.5	9	6	12.29	667
 Q2EMV9 	 poly 	 Parp14 	28.13	436633.5	16	12	7.98	1817
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	4.81	61603.7	2	2	2.5	959
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	45.59	300175	11	7	16.47	607
 P97931 	 uracil-DNA glycosylase isoform a 	 Ung 	4.31	65342.9	3	2	12.09	306
 Q8C3Y4 	 kinetochore-associated protein 1 	 Kntc1 	3.24	225712.1	9	9	5.03	2207
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	2.78	73349.7	4	3	22.63	137
 Q9JMH6 	" thioredoxin reductase 1, cytoplasmic isoform 1 "	 Txnrd1 	39.91	421156.9	19	11	24.8	613
 Q3TNN6 	 macrophage-capping protein 	 Capg 	45.87	553462.4	26	8	31.23	349
 O88879 	 apoptotic protease-activating factor 1 isoform 1 	 Apaf1 	3.36	156358.4	4	4	4.72	1249
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	2.32	37828.5	2	1	1.4	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 3 	 Rbpms 	11.14	71336.9	5	2	11.82	220
 Q4FZC9 	 nesprin-3 isoform alpha 	 Syne3 	8.39	61859.1	5	4	4.82	975
 P17012 	 zinc finger X-chromosomal protein 	 Zfx 	7.22	105310	5	4	5.26	799
 Q3UPG6 	 clathrin interactor 1 	 Clint1 	31.72	341696.4	17	10	17.66	623
 Q6P9Q6 	 FK506-binding protein 15 	 Fkbp15 	20.1	343956.1	12	11	15.87	1216
 F7BJB9 	 MORC family CW-type zinc finger protein 3 	 Morc3 	30.04	216432.1	8	6	9.45	942
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	3.1	76940.1	3	3	1.56	2891
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	26.36	358809.8	15	6	9.46	962
 P19426 	 negative elongation factor E 	 Nelfe 	28.03	160174	8	5	22.89	367
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	10.92	183786.3	8	4	17.77	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	7.43	20649.9	3	2	28.57	70
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	5.25	66533.7	3	1	3.58	335
 Q78HU7 	 glycophorin-C 	 Gypc 	18.18	69534.4	4	3	37.89	95
 Q61686 	 chromobox protein homolog 5 	 Cbx5 	18.95	165422.3	6	4	26.7	191
 Q8CBW3 	 abl interactor 1 isoform 1 	 Abi1 	15.02	225448.3	4	4	12.47	481
 Q60668 	 heterogeneous nuclear ribonucleoprotein D0 isoform b 	 Hnrnpd 	26.77	899476.3	22	8	27.08	336
 Q80XR8 	 ARF GTPase-activating protein GIT2 isoform 3 	 Git2 	24.12	208438.5	8	6	10.6	679
 Q922I7 	 polypyrimidine tract-binding protein 1 isoform 1 	 Ptbp1 	51.72	1320790.6	50	11	23.24	555
 P17439 	 glucosylceramidase precursor 	 Gba 	6.12	27030.7	3	2	5.24	515
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	13.15	128599.6	6	3	9.68	444
 Q01768 	 nucleoside diphosphate kinase B 	 Nme2 	31.97	719502.7	30	7	44.74	152
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	2.62	13841.7	2	1	2.72	515
 Q9JL26 	 formin-like protein 1 isoform 2 	 Fmnl1 	67.47	641561.6	28	20	22.94	1094
 P29351 	 tyrosine-protein phosphatase non-receptor type 6 isoform b 	 Ptpn6 	67.43	1127417	40	17	36.18	597
 O35638 	 cohesin subunit SA-2 isoform 1 	 Stag2 	26.05	237335.3	16	12	12.75	1231
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	6.14	59585.7	5	2	5.37	671
 O35326 	 serine/arginine-rich splicing factor 5 	 Srsf5 	23.39	253429.5	8	5	19.33	269
 D3YYT1 	 putative oxidoreductase GLYR1 isoform 1 	 Glyr1 	15.29	179990.2	7	5	11.05	552
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	19	184371.6	7	4	20.52	346
 Q5U4E2 	 replication initiator 1 isoform c 	 Repin1 	7.61	43292.3	2	2	4.99	601
 Q925J9 	 mediator of RNA polymerase II transcription subunit 1 isoform 3 	 Med1 	7.41	61855.8	3	3	3.05	1575
 O89110 	 caspase-8 isoform 1 precursor 	 Casp8 	50.65	577792.6	28	15	38.33	480
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	12.84	146759.5	5	2	8.85	305
 Q61029 	 lamina-associated polypeptide 2 isoform epsilon 	 Tmpo 	88.77	1624672	46	13	38.27	452
 Q6PFA2 	 clathrin light chain A isoform a 	 Clta 	3.18	198015.2	12	3	16.97	218
 Q9R0U0 	 serine/arginine-rich splicing factor 10 isoform 2 	 Srsf10 	17.23	88814.9	4	4	18.32	262
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	5.74	58458.3	2	2	31.37	102
 Q9ESZ8 	 general transcription factor II-I isoform 1 	 Gtf2i 	88.39	936229.3	40	21	27.15	998
 E9PU93 	 set1/Ash2 histone methyltransferase complex subunit ASH2 isoform b 	 Ash2l 	14.98	86313.6	5	4	10.86	534
 P97379 	 ras GTPase-activating protein-binding protein 2 isoform a 	 G3bp2 	7.21	311326	6	4	9.13	482
 A2BH40 	 AT-rich interactive domain-containing protein 1A 	 Arid1a 	76.48	1032192.1	35	19	13.36	2283
 Q99LG4 	 tetratricopeptide repeat protein 5 isoform a 	 Ttc5 	8.01	57106.7	3	3	10.68	440
 Q6P069 	 sorcin isoform 1 	 Sri 	30.35	332701.6	13	9	42.42	198
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	25.62	247627.3	10	10	13.43	819
 Q8BNV1 	 tRNA (uracil-5-)-methyltransferase homolog A isoform 2 	 Trmt2a 	24.88	186015.5	10	6	13.38	613
 Q6ZPE2 	 myotubularin-related protein 5 isoform 2 	 Sbf1 	9.46	82292.6	7	3	2.04	1867
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	14.66	67512.6	6	6	5.44	1692
 P55200 	 histone-lysine N-methyltransferase 2A 	 Kmt2a 	8.29	295962.3	17	14	4.97	3963
 A0A1W2P7Q6 	 exportin-T 	 Xpot 	5.72	104408.5	5	5	5.72	962
 Q69ZA1 	 cyclin-dependent kinase 13 isoform 1 	 Cdk13 	5.51	78802.7	4	4	3.44	1511
 Q6A009 	 E3 ubiquitin-protein ligase listerin 	 Ltn1 	7.58	134070.8	7	6	4.3	1767
 Q8BP78 	 protein FRA10AC1 homolog 	 Fra10ac1 	4.01	70778.5	3	2	6.67	315
 Q8CI33 	 CWF19-like protein 1 	 Cwf19l1 	9.35	97750.2	4	3	6.33	537
 B2RQG2 	 PHD finger protein 3 	 Phf3 	8.73	156493.5	10	9	5.04	2025
 A2AR02 	 peptidyl-prolyl cis-trans isomerase G 	 Ppig 	11.45	108918.7	6	5	6.38	752
 Q3V1V3 	 ESF1 homolog 	 Esf1 	12.59	125938.1	6	5	7.57	845
 E9QAP7 	 transcription initiation factor TFIID subunit 4 	 Taf4 	8.21	53761.3	3	3	4.13	1042
 Q3UFB2 	 box C/D snoRNA protein 1 	 Znhit6 	4.37	65579.9	6	6	14.57	460
 B1ASA5 	 zinc finger protein 362 	 Zfp362 	8.89	104300.7	7	3	9.57	418
 Q9D479 	 UV-stimulated scaffold protein A 	 Uvssa 	4.43	84858.4	5	5	8.79	717
 Q8BVE8 	 histone-lysine N-methyltransferase NSD2 isoform 1 	 Whsc1 	4.62	181660.5	9	8	7.76	1366
 E9PVX6 	 antigen KI-67 	 Mki67 	119.88	1372633.8	71	38	15.64	3177
 A6H5Y3 	 methionine synthase 	 Mtr 	6.2	120537.6	5	4	3.75	1253
 A2AT37 	 regulator of nonsense transcripts 2 	 Upf2 	9.4	117097	6	3	2.99	1269
 G3X940 	 histone acetyltransferase KAT6A 	 Kat6a 	4.48	114080.4	6	5	3.89	2003
 Q5SW19 	 clustered mitochondria protein homolog 	 Cluh 	45.55	295208.1	19	14	13.75	1353
 E9Q4K7 	 kinesin-like protein KIF13B 	 Kif13b 	6.05	69837.2	6	4	3.04	1843
 Q8BHE8 	" uncharacterized protein C2orf47 homolog, mitochondrial precursor "	 9430016H08Rik 	5.92	69210.6	6	2	7.56	291
 E9PZY8 	 protein virilizer homolog 	 1110037F02Rik 	15.89	172806.8	9	7	5.05	1861
 A2AKG8 	 focadhesin 	 Focad 	5.87	38860.9	3	2	1.33	1798
 Q8VHX6 	 filamin-C isoform 1 	 Flnc 	11.24	154665.1	6	6	3.04	2726
 Q9D0M0 	 exosome complex exonuclease RRP42 	 Exosc7 	22.96	243899.3	10	5	23.37	291
 Q9WU40 	 inner nuclear membrane protein Man1 	 Lemd3 	14.01	105809.1	6	5	10.78	918
 F8VPQ2 	 AT-rich interactive domain-containing protein 4A 	 Arid4a 	7.63	181155	9	7	7.22	1261
 Q00PI9 	 heterogeneous nuclear ribonucleoprotein U-like protein 2 	 Hnrnpul2 	60.29	645139.1	26	14	25.23	745
 B2RRI2 	 protein strawberry notch homolog 1 	 Sbno1 	12.25	245565.8	6	4	4.1	1391
 Q8BHT6 	" beta-1,3-glucosyltransferase precursor "	 B3glct 	5.59	25560.5	1	1	2.66	489
 Q3UVK0 	 endoplasmic reticulum metallopeptidase 1 	 Ermp1 	9.04	86368.3	5	4	5.9	898
 F8VQ93 	 PH-interacting protein 	 Phip 	7.44	231674.8	14	9	5.82	1821
 Q68FE6 	 protein FAM65A 	 Fam65a 	5.5	69721.2	2	2	2.53	1223
 Q71LX4 	 talin-2 	 Tln2 	2.17	230788.9	11	9	4.01	2542
 F8VQD1 	 protein polybromo-1 	 Pbrm1 	41.88	321063.7	18	12	8.22	1704
 B9EKS2 	 lysine-specific demethylase 3B 	 Kdm3b 	15.06	152072.1	8	6	4.6	1762
 B9EJR8 	" dynein assembly factor 5, axonemal "	 Dnaaf5 	2	123473.4	7	3	3.4	853
 E9PWW9 	 remodeling and spacing factor 1 	 Rsf1 	42.46	434337	23	16	15.61	1441
 Q9DCD0 	" 6-phosphogluconate dehydrogenase, decarboxylating "	 Pgd 	38.35	504459.7	19	7	19.46	483
 Q4QRL3 	 coiled-coil domain-containing protein 88B precursor 	 Ccdc88b 	5.99	178992.4	7	7	7.16	1481
 Q6NXI6 	 regulation of nuclear pre-mRNA domain-containing protein 2 	 Rprd2 	27.93	229280.4	11	10	8.92	1469
 Q8BYC6 	 serine/threonine-protein kinase TAO3 	 Taok3 	11.39	130812.8	8	7	7.57	898
 Q8VD65 	 phosphoinositide 3-kinase regulatory subunit 4 	 Pik3r4 	13.35	70001.7	3	3	3.76	1358
 E9QPI5 	 sister chromatid cohesion protein PDS5 homolog A 	 Pds5a 	88.13	915129.1	46	19	20.65	1332
 E9Q5F9 	 histone-lysine N-methyltransferase SETD2 	 Setd2 	11.07	215269.8	10	9	4.65	2537
 E9PZM4 	 chromodomain-helicase-DNA-binding protein 2 	 Chd2 	4.88	134823.4	9	6	4.54	1827
 F8VPK0 	 tetratricopeptide repeat protein 37 	 Ttc37 	22.16	280728	16	9	6.21	1563
 E9QLK7 	 transformation/transcription domain-associated protein 	 Trrap 	10.44	238688	11	9	2.52	3847
 Q80ZQ9 	 protein Simiate 	 Fam206a 	20.35	120426.7	6	3	26.42	193
 E9Q6J5 	 biorientation of chromosomes in cell division protein 1-like 1 	 Bod1l 	21.79	379930	20	15	7.45	3032
 Q80X90 	 filamin-B isoform a 	 Flnb 	246.5	1867000.9	78	47	27.86	2602
 B2RXR6 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd44 	5.79	55113.7	4	4	4.63	993
 Q0VEE6 	 zinc finger protein 800 	 Zfp800 	5.84	60444.4	4	2	2.72	662
 C0HKD8 	 microfibrillar-associated protein 1 	 Mfap1b 	4.76	204111	12	5	15.03	439
 Q9Z2D6 	 methyl-CpG-binding protein 2 isoform 1 	 Mecp2 	34.62	320913.1	14	11	32.93	501
 P70257 	 nuclear factor 1 X-type isoform 1 	 Nfix 	5.3	87695.1	3	3	8.39	441
 E9Q2S7 	 zinc finger protein 426-like 	 Zfp266 	5.17	96596.1	4	3	6.13	604
 P63163 	 small nuclear ribonucleoprotein-associated protein N 	 Snrpn 	5.18	103143.9	5	2	9.17	240
 Q5M8N4 	 epimerase family protein SDR39U1 	 Sdr39u1 	2.74	38556.3	2	1	4.78	293
 Q91Z40 	 guanylate binding protein 7 	 Gbp7 	19.03	131895.3	7	7	14.89	638
 Q811S7 	 upstream-binding protein 1 isoform a 	 Ubp1 	3.28	47389.5	2	2	4.81	540
