UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q65Z40 	 wings apart-like protein homolog isoform 1 	 Wapl 	65.79	382357.7	24	16	18.83	1200
 Q6PDY2 	 2-aminoethanethiol dioxygenase 	 Ado 	14.05	54071.7	6	4	20.7	256
 Q6PAM1 	 alpha-taxilin 	 Txlna 	36.93	117457.3	9	7	15.88	554
 Q640N3 	 rho GTPase-activating protein 30 	 Arhgap30 	45.81	297006.3	18	10	11.99	1093
 Q8BJW6 	 eukaryotic translation initiation factor 2A 	 Eif2a 	84.19	375881	19	11	29.43	581
 Q6ZWQ0 	 nesprin-2 	 Syne2 	40.76	497660.5	47	21	3.74	6874
 A2RTL5 	 arginine/serine-rich coiled-coil protein 2 	 Rsrc2 	10.45	78282.9	5	5	16.82	434
 Q5XJY4 	" presenilins-associated rhomboid-like protein, mitochondrial "	 Parl 	8.38	21287	3	1	5.31	377
 Q64191 	 N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase isoform 1 	 Aga 	32.31	139072.1	7	5	24.28	346
 Q9D1R9 	 60S ribosomal protein L34 	 Rpl34 	8.32	137669.3	5	3	21.37	117
 Q80TH2 	 protein LAP2 isoform 1 	 Erbb2ip 	50.26	463480.7	20	11	8.9	1450
 Q5U452 	 TP53-regulating kinase 	 Trp53rka 	15.39	50339.5	2	2	10.66	244
 Q5RJG1 	 nucleolar protein 10 	 Nol10 	19	105981.9	5	4	6.26	687
 Q5U4C3 	" splicing factor, arginine/serine-rich 19 "	 Scaf1 	10.4	85244.7	8	3	2.55	1256
 Q5U4D9 	 THO complex subunit 6 homolog 	 Thoc6 	22.7	152199.7	8	4	14.37	341
 Q8BG60 	 thioredoxin-interacting protein isoform 1 	 Txnip 	7.12	62291.5	3	3	10.08	397
 Q5PSV9 	 mediator of DNA damage checkpoint protein 1 	 Mdc1 	38.1	234362.5	16	8	6.62	1708
 Q91XB0 	 three-prime repair exonuclease 1 	 Trex1 	8.26	30496.2	2	2	9.24	314
 Q5EBG8 	 uncharacterized protein C1orf50 homolog 	 AU022252 	7.81	21944.1	1	1	8.04	199
 Q5DW34 	 histone-lysine N-methyltransferase EHMT1 isoform 1 	 Ehmt1 	26.17	114670.9	9	7	8.64	1296
 Q5EE38 	 adrenocortical dysplasia protein 	 Acd 	5.12	7552.9	2	2	5.53	416
 Q8BIF9 	 zinc finger protein 787 	 Zfp787 	6.92	35010.2	3	3	7.87	381
 Q5SUQ9 	 CST complex subunit CTC1 isoform a 	 Ctc1 	6.48	37959.5	2	1	1.82	1212
 Q7TMQ7 	 WD repeat-containing protein 91 	 Wdr91 	14.89	58424.5	4	4	5.61	748
 Q5EG47 	 5'-AMP-activated protein kinase catalytic subunit alpha-1 	 Prkaa1 	23.44	211276.6	12	6	13.6	559
 Q3UIR3 	 E3 ubiquitin-protein ligase DTX3L 	 Dtx3l 	50.74	285132.9	17	9	16.31	748
 Q5SSI6 	 U3 small nucleolar RNA-associated protein 18 homolog 	 Utp18 	12.87	83808.4	8	6	18.66	552
 A2AJG0 	 ribonuclease P protein subunit p38 	 Rpp38 	12.33	68029.7	4	3	10	280
 Q6PDL0 	 cytoplasmic dynein 1 light intermediate chain 2 	 Dync1li2 	19.7	95735	7	5	13.82	492
 Q6NVF9 	 cleavage and polyadenylation specificity factor subunit 6 isoform 2 	 Cpsf6 	43.43	301104.5	15	8	19.6	551
 Q3TXT3 	 SOSS complex subunit C 	 Inip 	3.99	4879.4	1	1	8.65	104
 Q3UCV8 	 ubiquitin thioesterase otulin 	 Otulin 	4.36	41921.9	1	1	3.12	352
 Q6NSQ5 	 SP140 nuclear body protein family member 	 Sp140 	1.78	30963.8	3	3	8.61	534
 Q8BJM7 	 S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase 	 Tyw1 	2.06	35134.3	2	2	3.19	721
 Q8VI33 	 transcription initiation factor TFIID subunit 9 	 Taf9 	16.97	69091.6	7	4	20.08	264
 P17047 	 lysosome-associated membrane glycoprotein 2 isoform 1 precursor 	 Lamp2 	19.14	118132.6	7	5	9.88	415
 A2ADY9 	 protein DDI1 homolog 2 	 Ddi2 	49.99	304858.4	15	7	26.07	399
 Q5F2E7 	 nuclear fragile X mental retardation-interacting protein 2 	 Nufip2 	15.58	49629.6	4	3	5.49	692
 Q9QYC0 	 alpha-adducin isoform 1 	 Add1 	16.95	80350	8	5	8.16	735
 Q8BZJ7 	 DCN1-like protein 2 isoform a 	 Dcun1d2 	1.85	82184.1	3	3	18.92	259
 Q505D1 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd28 	22.71	94178.7	5	5	6.36	1053
 Q504M2 	 pyruvate dehydrogenase 	 Pdp2 	7.7	47525.4	3	2	4.32	532
 Q5U3K5 	 rab-like protein 6 	 Rabl6 	13.09	65324.9	4	4	8	725
 Q6P8I4 	 PEST proteolytic signal-containing nuclear protein 	 Pcnp 	16.73	52393.3	3	2	15.73	178
 P53569 	 CCAAT/enhancer-binding protein zeta 	 Cebpz 	22.37	83486.4	9	7	8.84	1052
 Q9WV98 	 mitochondrial import inner membrane translocase subunit Tim9 	 Timm9 	8.57	96560.7	5	2	25.84	89
 F8VQG7 	 NEDD4-binding protein 2 	 N4bp2 	7.39	111763.1	5	4	3.99	1678
 Q4FZF3 	 probable ATP-dependent RNA helicase DDX49 	 Ddx49 	2.76	24288.1	2	2	4.79	480
 Q8BIX3 	 ARL14 effector protein 	 Arl14ep 	16.87	62845	5	3	14.13	276
 Q7TQK5 	 coiled-coil domain-containing protein 93 isoform a 	 Ccdc93 	24.49	156167.7	9	7	13.83	629
 Q4QQM4 	 tumor protein p53-inducible protein 11 	 Trp53i11 	3.26	166922	4	2	13.23	189
 Q62393 	 tumor protein D52 isoform 3 	 Tpd52 	28.41	174877	9	6	31.16	199
 O54786 	 DNA fragmentation factor subunit alpha isoform a 	 Dffa 	36.21	191604.6	9	8	25.38	331
 Q7M702 	 kinesin light chain 1 isoform 1B 	 Klc1 	29.88	184002.3	14	8	18.51	551
 Q9ERF3 	 WD repeat-containing protein 61 isoform a 	 Wdr61 	74.4	558965.1	24	11	59.34	305
 P17182 	" enolase 1B, retrotransposed "	 Eno1b 	241.91	5046091.8	150	32	79.72	434
 Q8K019 	 bcl-2-associated transcription factor 1 isoform 1 	 Bclaf1 	59.4	651228.8	30	14	18.61	919
 P17095 	 high mobility group protein HMG-I/HMG-Y isoform a 	 Hmga1 	3.72	30451.1	3	2	18.69	107
 F8VPR5 	 CREB-binding protein 	 Crebbp 	30.65	363513.1	11	8	3.93	2441
 Q6PHZ2 	 calcium/calmodulin-dependent protein kinase type II subunit delta 	 Camk2d 	51.41	271925.1	15	9	20.9	512
 Q3TV70 	 nuclear receptor 2C2-associated protein isoform 1 	 Nr2c2ap 	6.39	21550.9	1	1	8.57	140
 Q6NXN1 	 SUZ domain-containing protein 1 isoform 1 	 Szrd1 	5.71	26438.6	2	2	20.39	152
 Q80YR5 	 scaffold attachment factor B2 	 Safb2 	78.78	757274.8	34	15	18.37	991
 A0AUN0 	 SEC23-interacting protein 	 Sec23ip 	20.44	261262.6	15	6	8.12	998
 Q0P678 	 zinc finger CCCH domain-containing protein 18 isoform a 	 Zc3h18 	15.47	103115.2	6	3	4.22	972
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	19.96	95289.5	7	4	18.11	381
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	12.61	52306.9	5	4	40.57	106
 Q9ESX5 	 H/ACA ribonucleoprotein complex subunit 4 	 Dkc1 	87.16	582663.2	26	13	29.47	509
 Q2NL51 	 glycogen synthase kinase-3 alpha 	 Gsk3a 	8.33	62119.4	4	4	14.08	490
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	21.1	120181.5	8	5	42.96	135
 P41272 	 CD27 antigen isoform a precursor 	 Cd27 	4.75	17291.3	1	1	8.8	250
 Q3V4B5 	 COMM domain-containing protein 6 isoform 1 	 Commd6 	11.34	82997	4	3	47.13	87
 Q3UJU9 	 regulator of microtubule dynamics protein 3 	 Rmdn3 	10.77	56787.9	3	2	5.11	470
 Q3U0V2 	 tumor necrosis factor receptor type 1-associated DEATH domain 	 Tradd 	33.02	108896.1	5	5	24.52	310
 Q3B7Z2 	 oxysterol-binding protein 1 	 Osbp 	27.32	248784.8	13	8	12.05	805
 Q3UV17 	" keratin, type II cytoskeletal 2 oral "	 Krt76 	4.27	87891.8	3	2	4.55	594
 Q3TMP1 	 general transcription factor 3C polypeptide 3 	 Gtf3c3 	6.06	59949.5	2	2	2.61	882
 Q8R151 	 NFX1-type zinc finger-containing protein 1 isoform a 	 Znfx1 	4.01	61507	3	3	1.78	1909
 Q3UYV9 	 nuclear cap-binding protein subunit 1 	 Ncbp1 	20.21	132188	5	5	7.22	790
 Q3UGS4 	 protein FAM195B 	 Fam195b 	15.73	86059.1	4	4	50.51	97
 Q3UMW8 	 ceroid-lipofuscinosis neuronal protein 5 homolog precursor 	 Cln5 	1.49	5701.9	1	1	2.64	341
 Q3TRM8 	 hexokinase-3 isoform 1 	 Hk3 	109.15	559636.4	28	14	19.63	922
 Q6A0A9 	 constitutive coactivator of PPAR-gamma-like protein 1 	 Fam120a 	80.75	565811.7	29	16	22.21	1112
 Q3TWL2 	" type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform "	 Tmem55b 	3.87	67390.9	6	3	11.27	284
 A0A0A0MQ73 	 histone-lysine N-methyltransferase 2D 	 Kmt2d 	7.9	104099.2	7	6	0.95	5588
 Q3UNZ8 	 quinone oxidoreductase-like protein 2 	 BC026585 	27.38	150862.1	9	6	24.86	350
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	70.42	468229	19	14	31.36	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	18	143847.3	11	7	12.23	687
 Q3V172 	 protein sel-1 homolog 2 precursor 	 Sel1l2 	1.71	13666.5	1	1	1.6	688
 Q3THK7 	 GMP synthase 	 Gmps 	118.94	678284.8	33	21	43.15	693
 Q3UIU2 	 NADH dehydrogenase 	 Ndufb6 	5.64	102194.4	8	2	19.53	128
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	25.11	223231.7	7	4	22.1	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	23.91	163623	10	6	10.52	770
 E9Q236 	 multidrug resistance-associated protein 4 isoform 1 	 Abcc4 	6.08	58988.7	3	3	2.79	1325
 A3KMP2 	 tetratricopeptide repeat protein 38 	 Ttc38 	75.49	426197.1	23	13	33.98	465
 Q3UMB9 	 WASH complex subunit 7 	 A230046K03Rik 	22.74	166643.8	11	9	9.12	1173
 B9EIX0 	 mRNA-decapping enzyme 1B 	 Dcp1b 	4.01	18887.6	1	1	2.77	578
 Q3TIX6 	 far upstream element-binding protein 3 isoform a 	 Fubp3 	65.2	272192.3	13	11	28.7	575
 Q3V1B8 	 galactose-3-O-sulfotransferase 4 	 Gal3st4 	3.42	108103.3	7	3	7.71	480
 Q8BUR4 	 dedicator of cytokinesis protein 1 	 Dock1 	10.23	172586.6	10	8	4.5	1865
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	33.23	233188.7	18	13	8.91	1594
 Q3UFM5 	 nucleolar MIF4G domain-containing protein 1 	 Nom1 	8.2	63400.8	4	4	4.45	854
 Q3V1Q5 	 zinc finger and BTB domain-containing protein 2 	 Zbtb2 	3.14	48530.2	2	2	5.06	514
 A2AG58 	 uncharacterized protein CXorf23 homolog 	 A830080D01Rik 	3.72	124193	6	5	8.51	752
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	4.17	37558.3	2	1	20.62	97
 B1AQJ2 	 ubiquitin carboxyl-terminal hydrolase 36 	 Usp36 	5.35	9173.5	1	1	1.55	1098
 Q9CZW4 	 long-chain-fatty-acid--CoA ligase 3 isoform a 	 Acsl3 	24.58	91066.3	4	4	8.47	720
 Q60929 	 myocyte-specific enhancer factor 2A isoform a 	 Mef2a 	2.74	31440.1	1	1	2.01	498
 P62983 	 ubiquitin-40S ribosomal protein S27a precursor 	 Rps27a 	51.85	3043365.8	52	10	59.62	156
 Q62276 	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	 Med22 	9.72	42805.8	3	3	17	200
 Q80W22 	 threonine synthase-like 2 	 Thnsl2 	6.13	46394.2	2	2	3.11	483
 Q6P5F9 	 exportin-1 	 Xpo1 	142.66	759524.8	38	21	24.46	1071
 Q9DBG3 	 AP-2 complex subunit beta isoform a 	 Ap2b1 	34.91	311929	14	8	10.3	951
 Q5NBU8 	 XIAP-associated factor 1 isoform 1 	 Xaf1 	6.37	47751.1	4	3	14.65	273
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	96.2	632777.1	27	17	34.1	648
 O70325 	" phospholipid hydroperoxide glutathione peroxidase, nuclear isoform "	 Gpx4 	18.01	142875.8	7	3	15.41	253
 Q3U1T3 	 breast cancer metastasis-suppressor 1-like protein 	 Brms1l 	8.39	57056.6	3	2	7.12	323
 Q8VDD8 	 WAS protein family homolog 1 	 Wash1 	8.58	42772.2	3	2	5.05	475
 Q9ERE3 	 serine/threonine-protein kinase Sgk3 	 Sgk3 	3.02	19718.8	1	1	2.42	496
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	28.3	97173.3	5	4	3.97	1889
 P15702 	 leukosialin precursor 	 Spn 	26.47	148869.5	10	4	16.2	395
 Q8C5L3 	 CCR4-NOT transcription complex subunit 2 isoform d 	 Cnot2 	11.13	108800.5	6	2	4.91	550
 Q99LB2 	 dehydrogenase/reductase SDR family member 4 isoform 1 	 Dhrs4 	37.01	149492.2	7	6	28.32	279
 O54946 	 dnaJ homolog subfamily B member 6 isoform a 	 Dnajb6 	20.91	200941.8	6	5	16.71	365
 Q9CRC9 	 glucosamine-6-phosphate isomerase 2 	 Gnpda2 	39.05	157353	9	6	34.42	276
 O54962 	 barrier-to-autointegration factor 	 Banf1 	36.23	501828.2	16	7	69.66	89
 P16675 	 lysosomal protective protein isoform b preproprotein 	 Ctsa 	17.44	188156.2	9	7	16.46	474
 Q923X4 	" glutaredoxin-2, mitochondrial isoform a "	 Glrx2 	2.82	8786.5	1	1	12.18	156
 P63213 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 	 Gng2 	25.8	218734.5	8	3	45.07	71
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	24.72	244892.3	8	6	15.08	358
 Q6PCM1 	 lysine-specific demethylase 3A 	 Kdm3a 	6.1	42271.4	3	3	2.49	1323
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	10.74	42284.7	3	2	6.67	360
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	34.37	176736.5	12	8	19.39	495
 L7N451 	 interferon-induced very large GTPase 1 	 Gvin1 	4.15	26688.2	1	1	0.54	2427
 Q9Z0H8 	 CAP-Gly domain-containing linker protein 2 isoform b 	 Clip2 	27.24	151477.9	9	8	9.39	1012
 Q9JLJ5 	 elongation of very long chain fatty acids protein 1 isoform 1 	 Elovl1 	8.78	26166.7	1	1	4.66	279
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	30.82	292292.7	14	6	43.66	142
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	24.99	76466.6	5	3	26.64	259
 A0A286YDA2 	 nucleolar and coiled-body phosphoprotein 1 isoform B 	 Nolc1 	27.46	321525.6	14	7	12.86	700
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	5.44	87753.2	2	1	31.82	44
 Q8CG50 	 ras-related protein Rab-43 isoform a 	 Rab43 	7.52	37985.3	2	2	17.14	210
 Q8CGF7 	 transcription elongation regulator 1 isoform 1 	 Tcerg1 	47.74	449181	23	14	13.09	1100
 Q921L3 	 transmembrane and coiled-coil domain-containing protein 1 precursor 	 Tmco1 	4.91	62715.3	3	2	12.23	188
 Q2EMV9 	 poly 	 Parp14 	25.63	93501.2	8	8	5.61	1817
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	6.61	33331.3	1	1	6.32	174
 Q9DC47 	 zinc finger protein 869 	 Zfp869 	5.04	15757.5	1	1	2.27	529
 Q5SUC9 	" protein SCO1 homolog, mitochondrial "	 Sco1 	4.78	16426.1	1	1	5.63	284
 Q5DTZ0 	 protein NYNRIN 	 Nynrin 	3.32	57015.2	3	2	1.74	1840
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	26.34	181226.3	14	8	10.53	959
 Q8CFT2 	 histone-lysine N-methyltransferase SETD1B 	 Setd1b 	3.38	76641.6	4	4	2.57	1985
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	112.65	628986	29	17	38.55	607
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	14.83	95875.8	5	3	24.82	137
 Q3U2S8 	 voltage-gated hydrogen channel 1 	 Hvcn1 	8.06	20731.9	1	1	6.32	269
 Q9JMH6 	" thioredoxin reductase 1, cytoplasmic isoform 2 "	 Txnrd1 	60.62	378499.9	17	10	31.66	499
 Q3TNN6 	 macrophage-capping protein 	 Capg 	109.47	1088049.3	45	14	54.15	349
 O88879 	 apoptotic protease-activating factor 1 isoform 1 	 Apaf1 	16.63	121300.3	5	5	5.12	1249
 P04441 	 H-2 class II histocompatibility antigen gamma chain isoform 1 	 Cd74 	4.52	16141.9	1	1	5.02	279
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	13.54	95892.2	5	4	6.98	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 1 	 Rbpms 	27.73	246629.3	11	5	35.53	197
 Q4FZC9 	 nesprin-3 isoform alpha 	 Syne3 	109.23	646953.5	30	20	25.03	975
 P17012 	 zinc finger X-chromosomal protein 	 Zfx 	7.85	122653.1	8	5	5.76	799
 Q3UPG6 	 clathrin interactor 1 	 Clint1 	48.78	441420.7	22	12	24.56	623
 F7BJB9 	 MORC family CW-type zinc finger protein 3 	 Morc3 	39.8	150661	13	6	10.4	942
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	16.93	187024.3	12	7	3.42	2891
 E9PUZ5 	 PRKCA-binding protein 	 Pick1 	2.69	16210.1	2	2	4.57	416
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	36.25	224178	14	8	14.76	962
 P19426 	 negative elongation factor E 	 Nelfe 	6.59	85710.8	3	3	13.08	367
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	17.71	197318.7	8	4	15.68	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	11.95	155938.9	10	3	38.57	70
 Q8BMQ8 	 vacuolar fusion protein MON1 homolog B 	 Mon1b 	3.71	11658.1	2	2	4.34	553
 Q8VDM1 	 zinc finger CCCH-type with G patch domain-containing protein 	 Zgpat 	21.43	109567.5	8	5	15.26	511
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	19.4	203806.7	8	4	12.24	335
 Q78HU7 	 glycophorin-C 	 Gypc 	15.94	56993.8	2	1	28.42	95
 Q61686 	 chromobox protein homolog 5 	 Cbx5 	58.62	662322.5	22	8	46.07	191
 Q8CBW3 	 abl interactor 1 isoform 1 	 Abi1 	29.19	152267.8	8	7	19.54	481
 Q60668 	 heterogeneous nuclear ribonucleoprotein D0 isoform a 	 Hnrnpd 	72.64	1090820	35	11	29.3	355
 P97447 	 four and a half LIM domains protein 1 isoform 2 	 Fhl1 	11.04	87125.2	7	4	16.22	296
 Q922I7 	 polypyrimidine tract-binding protein 1 isoform 1 	 Ptbp1 	146.98	1694944	72	20	54.23	555
 Q75N62 	 GTPase IMAP family member 8 isoform 1 	 Gimap8 	16.98	69633.1	6	4	7.99	688
 P17439 	 glucosylceramidase precursor 	 Gba 	6.79	31407	3	3	5.05	515
 P26450 	 phosphatidylinositol 3-kinase regulatory subunit alpha isoform 2 	 Pik3r1 	20.15	61662.3	5	4	6.35	724
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	13.37	139798.3	6	3	9.68	444
 Q01768 	 nucleoside diphosphate kinase B 	 Nme2 	68.64	1310590.4	40	11	74.34	152
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	21.16	94678.3	9	4	12.23	515
 Q9JL26 	 formin-like protein 1 isoform 2 	 Fmnl1 	112.95	1067010.7	50	23	26.51	1094
 P29351 	 tyrosine-protein phosphatase non-receptor type 6 isoform b 	 Ptpn6 	144.59	1652701.9	63	22	45.73	597
 Q7TPQ3 	 E3 ubiquitin-protein ligase SHPRH isoform a 	 Shprh 	3.64	29527.7	2	2	1.49	1674
 O35638 	 cohesin subunit SA-2 isoform 1 	 Stag2 	41.78	337486.4	19	11	10.32	1231
 O35326 	 serine/arginine-rich splicing factor 5 	 Srsf5 	33.73	620036.6	17	6	27.51	269
 D3YYT1 	 putative oxidoreductase GLYR1 isoform 1 	 Glyr1 	33.69	239927.4	12	8	16.67	552
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	37.94	485493.7	16	7	25.72	346
 Q925J9 	 mediator of RNA polymerase II transcription subunit 1 isoform 3 	 Med1 	23.26	179911.5	13	10	8.51	1575
 O89110 	 caspase-8 isoform 1 precursor 	 Casp8 	78.87	571605.6	27	14	38.12	480
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	23.89	259907.2	11	4	14.43	305
 Q61029 	 lamina-associated polypeptide 2 isoform epsilon 	 Tmpo 	140.07	2004500	69	18	56.19	452
 Q6PFA2 	 clathrin light chain A isoform a 	 Clta 	22.22	227661	12	5	23.85	218
 Q9R0U0 	 serine/arginine-rich splicing factor 10 isoform 2 	 Srsf10 	23.63	205584.3	7	4	20.61	262
 E9QAE3 	 TATA-binding protein-associated factor 172 	 Btaf1 	29.9	133908.5	10	8	4.98	1848
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	15.19	156455.2	7	2	31.37	102
 Q3UHU8 	 general transcription factor II-I isoform 5 	 Gtf2i 	127.32	1047662.8	59	36	44.49	962
 P97379 	 ras GTPase-activating protein-binding protein 2 isoform a 	 G3bp2 	31.42	245502.5	12	6	18.67	482
 A2BH40 	 AT-rich interactive domain-containing protein 1A 	 Arid1a 	105.98	724535.3	46	24	14.63	2283
 Q99LG4 	 tetratricopeptide repeat protein 5 isoform a 	 Ttc5 	10.14	46551.4	2	2	7.27	440
 Q921M4 	 golgin subfamily A member 2 isoform b 	 Golga2 	48.69	588957.4	23	13	14.81	999
 Q6P069 	 sorcin isoform 1 	 Sri 	48.23	518617.1	19	10	37.37	198
 D3Z0K6 	 round spermatid basic protein 1-like protein 	 Rsbn1l 	12.01	45364.7	5	4	8.04	821
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	45.91	265030.8	16	10	14.16	819
 Q8BNV1 	 tRNA (uracil-5-)-methyltransferase homolog A isoform 2 	 Trmt2a 	59.47	201942.5	14	9	20.88	613
 Q91Z67 	 SLIT-ROBO Rho GTPase-activating protein 2 	 Srgap2 	18.19	129089.6	9	7	7.47	1071
 F8VPP8 	 zinc finger CCCH domain-containing protein 7B 	 Zc3h7b 	24.79	113657.6	7	5	6.92	982
 Q3UVL4 	 vacuolar protein sorting-associated protein 51 homolog 	 Vps51 	3.12	23553.9	1	1	2.05	782
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	44.07	242193.8	14	10	9.93	1692
 Q80TG1 	 KAT8 regulatory NSL complex subunit 1 	 Kansl1 	8.74	143846.3	4	3	5.02	1036
 Q9CZN8 	" glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial "	 Qrsl1 	13.63	91932	8	4	11.43	525
 A0A1W2P7Q6 	 exportin-T 	 Xpot 	30.14	163701	8	8	10.71	962
 Q69ZA1 	 cyclin-dependent kinase 13 isoform 1 	 Cdk13 	5.89	35263.7	2	2	2.12	1511
 Q6A009 	 E3 ubiquitin-protein ligase listerin 	 Ltn1 	5.68	8015.4	4	3	2.38	1767
 Q8CI33 	 CWF19-like protein 1 	 Cwf19l1 	33.56	134988.2	7	4	9.68	537
 B2RQG2 	 PHD finger protein 3 	 Phf3 	12.24	174280.5	16	10	5.68	2025
 D3Z7P3 	" glutaminase kidney isoform, mitochondrial isoform 1 "	 Gls 	6.45	19175.5	2	1	2.82	674
 A2AR02 	 peptidyl-prolyl cis-trans isomerase G 	 Ppig 	40.14	285866.3	17	9	12.23	752
 E9QAP7 	 transcription initiation factor TFIID subunit 4 	 Taf4 	15.25	97861	3	3	3.74	1042
 G5E8V9 	 arfaptin-1 isoform 1 	 Arfip1 	38.45	174061.1	9	7	27.08	373
 B1ASA5 	 zinc finger protein 362 	 Zfp362 	20.52	136233.6	8	6	21.05	418
 Q9D479 	 UV-stimulated scaffold protein A 	 Uvssa 	9.33	21734.8	2	2	3.91	717
