UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q3UJU9	RMD3	regulator of microtubule dynamics protein 3	Rmdn3	2671	2.44	3809.6	1	1	3.62	470
Q3U0V2	TRADD	tumor necrosis factor receptor type 1-associated DEATH domain	Tradd	2799	1.71	16301.9	3	2	9.03	310
Q3UQA7	SELH	selenoprotein H	2700094K13Rik	2574	2.74	70142.0	4	1	10.34	116
Q3UV17	K22O	"keratin, type II cytoskeletal 2 oral"	Krt76	2588	2.72	87681.8	2	1	1.52	594
Q3UYV9	NCBP1	nuclear cap-binding protein subunit 1	Ncbp1	920	15.57	127093.6	7	4	5.44	790
Q3TRM8	HXK3	hexokinase-3 isoform 1	Hk3	2321	3.89	32541.1	1	1	1.41	922
Q3UM29	COG7	conserved oligomeric Golgi complex subunit 7	Cog7	2492	3.06	52869.2	4	3	4.81	770
Q3TIX6	Q3TIX6	far upstream element-binding protein 3 isoform a	Fubp3	830	17.07	152681.5	6	4	8.35	575
Q9CZW4	ACSL3	long-chain-fatty-acid--CoA ligase 3 isoform a	Acsl3	2362	3.75	42709.3	3	2	2.78	720
Q9JKS4	LDB3	LIM domain-binding protein 3 isoform e	Ldb3	1266	10.82	65437.5	3	3	5.85	684
Q923T9	KCC2G	calcium/calmodulin-dependent protein kinase type II subunit gamma	Camk2g	1840	6.04	50277.3	3	2	4.85	495
Q9ERL7	GMFG	glia maturation factor gamma isoform a	Gmfg	2830	1.65	15776.8	1	1	7.04	142
Q3UGR5	HDHD2	haloacid dehalogenase-like hydrolase domain-containing protein 2	Hdhd2	2199	4.36	14316.3	3	2	8.11	259
Q6ZWY8	TYB10	thymosin beta-10	Tmsb10	2608	2.68	63985.4	2	1	31.82	44
Q5XJE5	LEO1	RNA polymerase-associated protein LEO1	Leo1	2527	2.87	164450.5	6	5	10.34	667
Q3UHJ0	AAK1	AP2 associated kinase 1 isoform 1	Aak1	1694	6.93	36854.1	4	4	5.11	959
Q3U1V6	UEVLD	ubiquitin-conjugating enzyme E2 variant 3	Uevld	2742	2.04	6970.0	1	1	2.34	471
Q9JMH6	TRXR1	"thioredoxin reductase 1, cytoplasmic isoform 1"	Txnrd1	625	21.37	186146.4	7	5	9.14	613
Q62189	SNRPA	U1 small nuclear ribonucleoprotein A	Snrpa	1628	7.53	78625.6	3	2	8.01	287
Q9JJI8	RL38	60S ribosomal protein L38	Rpl38	2354	3.78	32287.4	2	1	14.29	70
Q61686	CBX5	chromobox protein homolog 5	Cbx5	1860	5.92	65569.8	3	3	15.71	191
P97447	FHL1	four and a half LIM domains protein 1 isoform 2	Fhl1	2113	4.71	17414.5	1	1	4.05	296
Q922I7	Q922I7	polypyrimidine tract-binding protein 1 isoform 1	Ptbp1	197	43.28	365857.4	20	10	26.13	555
D3Z3N4	D3Z3N4	heterogeneous nuclear ribonucleoprotein H3	Hnrnph3	1040	13.78	113766.7	4	3	11.27	346
Q99M28	RNPS1	RNA-binding protein with serine-rich domain 1 isoform 1	Rnps1	1738	6.65	24307.9	1	1	4.92	305
Q61029	LAP2B	lamina-associated polypeptide 2 isoform epsilon	Tmpo	132	51.25	606948.7	31	11	32.52	452
E9QAE3	E9QAE3	TATA-binding protein-associated factor 172	Btaf1	1966	5.36	80474.0	3	3	2.22	1848
Q9Z2P8	VAMP5	vesicle-associated membrane protein 5	Vamp5	2431	3.42	17649.3	2	2	19.61	102
P97379	G3BP2	ras GTPase-activating protein-binding protein 2 isoform a	G3bp2	2124	4.67	36273.6	3	2	3.94	482
A2BH40	ARI1A	AT-rich interactive domain-containing protein 1A	Arid1a	832	16.96	97925.3	10	7	4.42	2283
Q99LG4	TTC5	tetratricopeptide repeat protein 5 isoform a	Ttc5	1673	7.09	32151.5	2	2	6.36	440
D3Z0M9	D3Z0M9	probable ATP-dependent RNA helicase DDX23	Ddx23	873	16.37	121998.7	7	5	8.18	819
Q6PB44	PTN23	tyrosine-protein phosphatase non-receptor type 23	Ptpn23	2646	2.57	38889.9	4	3	2.72	1692
Q69ZA1	CDK13	cyclin-dependent kinase 13 isoform 1	Cdk13	2460	3.20	21967.5	1	1	0.53	1511
Q8CI33	C19L1	CWF19-like protein 1	Cwf19l1	2714	2.24	63715.4	3	2	4.84	537
E9QAP7	E9QAP7	transcription initiation factor TFIID subunit 4	Taf4	1844	6.00	29226.7	2	2	2.30	1042
Q5SW19	CLU	clustered mitochondria protein homolog	Cluh	843	16.75	285128.4	16	11	9.53	1353
Q8C547	HTR5B	HEAT repeat-containing protein 5B	Heatr5b	2626	2.63	10265.7	2	1	0.68	2070
B2RRI2	B2RRI2	protein strawberry notch homolog 1	Sbno1	1823	6.20	93393.9	6	4	3.67	1391
Q3UVK0	ERMP1	endoplasmic reticulum metallopeptidase 1	Ermp1	1630	7.52	82671.6	5	5	6.57	898
F8VQD1	F8VQD1	protein polybromo-1	Pbrm1	1153	12.12	60691.6	4	4	2.82	1704
B9EKS2	B9EKS2	lysine-specific demethylase 3B	Kdm3b	2417	3.50	55010.3	4	3	2.33	1762
Q6NXI6	RPRD2	regulation of nuclear pre-mRNA domain-containing protein 2	Rprd2	2022	5.11	43779.5	4	3	2.65	1469
Q8BYC6	TAOK3	serine/threonine-protein kinase TAO3	Taok3	2803	1.70	69069.7	2	1	1.11	898
Q6PAJ1	BCR	breakpoint cluster region protein	Bcr	1940	5.50	65056.3	5	3	2.60	1270
C0HKD8	MFA1A	microfibrillar-associated protein 1	Mfap1b	2326	3.87	119169.4	6	4	11.39	439
Q91X43	SH319	SH3 domain-containing protein 19	Sh3d19	2792	1.74	109686.6	4	2	3.55	789
E9Q2S7	E9Q2S7	zinc finger protein 426-like	Zfp266	2302	3.94	50601.9	2	2	3.15	604
Q8CEC0	NUP88	nuclear pore complex protein Nup88 isoform 2	Nup88	2695	2.34	24300.7	2	2	2.92	753
Q5SSZ5	TENS3	tensin-3	Tns3	2724	2.20	36758.2	3	2	1.81	1440
P13634	CAH1	carbonic anhydrase 1	Car1	804	17.73	216284.0	12	4	19.92	261
Q8C5H8	NAKD2	"NAD kinase 2, mitochondrial isoform 1"	Nadk2	1125	12.62	71876.9	5	2	6.86	452
P0C0A3	CHMP6	charged multivesicular body protein 6	Chmp6	2420	3.49	34990.9	2	1	6.50	200
E9Q6E5	E9Q6E5	serine/arginine-rich splicing factor 11 isoform 2	Srsf11	1065	13.48	115589.6	7	5	10.57	511
P14576	SRP54	signal recognition particle 54 kDa protein	Srp54b	907	15.79	168508.9	7	6	12.90	504
Q9CWZ3	RBM8A	RNA-binding protein 8A isoform a	Rbm8a	1187	11.77	123606.5	5	3	24.71	174
G3X9K3	BIG1	brefeldin A-inhibited guanine nucleotide-exchange protein 1	Arfgef1	2721	2.22	63610.0	5	4	3.09	1846
P97930	KTHY	thymidylate kinase isoform 1	Dtymk	1197	11.59	130744.0	6	4	17.92	212
O35900	LSM2	U6 snRNA-associated Sm-like protein LSm2 isoform 2	Lsm2	1163	12.02	50505.9	2	2	31.58	95
Q9D868	PPIH	peptidyl-prolyl cis-trans isomerase H isoform 2	Ppih	2672	2.44	36627.0	2	2	10.11	188
A2A432	CUL4B	cullin-4B	Cul4b	2780	1.76	23416.8	2	2	2.68	970
Q3UWL8	Q3UWL8	prefoldin subunit 4 isoform 1	Pfdn4	1353	9.83	59795.6	3	2	20.15	134
Q6Y7W8	GGYF2	PERQ amino acid-rich with GYF domain-containing protein 2 isoform b	Gigyf2	2816	1.67	151583.2	6	4	2.72	1285
Q9Z2X8	KEAP1	kelch-like ECH-associated protein 1	Keap1	2334	3.85	24011.6	2	1	1.76	624
Q60520	SIN3A	paired amphipathic helix protein Sin3a isoform 2	Sin3a	757	18.34	112552.6	8	6	5.01	1277
P35564	CALX	calnexin precursor	Canx	535	23.78	313390.9	19	9	14.38	591
Q3UM65	Q3UM65	runt-related transcription factor 1 isoform 1	Runx1	1897	5.71	73435.8	4	2	5.16	465
P19324	SERPH	serpin H1 precursor	Serpinh1	2177	4.46	91792.1	5	4	10.31	417
D3YZP9	CCDC6	coiled-coil domain-containing protein 6	Ccdc6	1423	9.06	53130.3	2	2	5.33	469
Q61584	FXR1	fragile X mental retardation syndrome-related protein 1 isoform 1	Fxr1	751	18.60	171970.4	10	8	13.74	677
Q8CHY6	P66A	transcriptional repressor p66 alpha isoform b	Gatad2a	1165	11.98	123819.4	7	6	11.76	629
P40336	VP26A	vacuolar protein sorting-associated protein 26A isoform b	Vps26a	1359	9.73	107798.0	4	3	9.47	359
P61804	DAD1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase	Dad1	2159	4.52	30848.6	1	1	10.62	113
Q80UG5	43717	septin-9 isoform a	43717	402	28.91	399024.7	20	14	25.39	583
E0CYH0	E0CYH0	pre-mRNA-splicing regulator WTAP isoform a	Wtap	1296	10.42	103201.5	5	3	11.36	396
Q3UA37	QRIC1	glutamine-rich protein 1	Qrich1	2688	2.39	42457.4	4	2	2.45	777
Q8BTY8	SCFD2	sec1 family domain-containing protein 2 isoform a	Scfd2	2572	2.74	15458.0	1	1	1.90	684
Q6NV83	SR140	U2 snRNP-associated SURP motif-containing protein isoform 1	U2surp	857	16.57	140791.9	10	8	7.29	1029
Q9JHE7	TSSC4	protein TSSC4 isoform 1	Tssc4	2213	4.30	29139.3	2	1	4.73	317
Q9EPU0	RENT1	regulator of nonsense transcripts 1 isoform a	Upf1	378	30.21	271161.5	13	12	14.23	1124
Q59J78	NDUF2	"mimitin, mitochondrial"	Ndufaf2	2073	4.88	81909.3	4	3	17.26	168
Q61749	EI2BD	translation initiation factor eIF-2B subunit delta isoform 1	Eif2b4	2026	5.10	57914.0	3	2	4.41	544
L7N466	L7N466	"5, 10-methenyltetrahydrofolate synthetase-like"	Mthfsl	1812	6.24	56585.6	3	1	5.91	203
Q4KMM3	OXR1	oxidation resistance protein 1 isoform E	Oxr1	2723	2.21	90171.0	5	2	3.93	866
Q9JMD0	ZN207	BUB3-interacting and GLEBS motif-containing protein ZNF207 isoform	Zfp207	932	15.40	147976.5	8	4	9.29	495
Q99JR8	SMRD2	SWI/SNF-related matrix-associated actin-dependent regulator of	Smarcd2	1207	11.37	110049.0	5	4	6.97	531
P84075	HPCA	neuron-specific calcium-binding protein hippocalcin	Hpca	1184	11.79	67589.8	3	3	17.10	193
Q99M87	DNJA3	"dnaJ homolog subfamily A member 3, mitochondrial isoform 2"	Dnaja3	2202	4.35	69654.5	7	2	4.19	453
P21550	ENOB	beta-enolase	Eno3	1285	10.53	98923.3	6	3	7.83	434
Q64012	RALY	RNA-binding protein Raly long isoform	Raly	1004	14.33	121603.0	7	4	16.67	312
Q5SUQ9	CTC1	CST complex subunit CTC1 isoform c	Ctc1	1992	5.22	55393.4	3	3	3.80	1211
Q8R1X6	SPART	spartin isoform a	Spg20	2407	3.53	61245.2	5	4	5.22	671
Q3T9E4	TGTP2	T-cell specific GTPase 2	Tgtp2	1699	6.89	139507.4	6	2	8.43	415
Q5FWK3	RHG01	rho GTPase-activating protein 1 isoform 1	Arhgap1	1401	9.29	144259.7	9	4	10.44	479
Q99LT0	DPY30	protein dpy-30 homolog	Dpy30	1214	11.34	149208.3	4	2	29.29	99
Q9QZ85	IIGP1	interferon-inducible GTPase 1	Iigp1	1219	11.31	60926.2	6	3	9.69	413
Q62418	DBNL	drebrin-like protein isoform 1	Dbnl	1227	11.23	69044.9	6	3	11.24	436
Q9WVE8	PACN2	protein kinase C and casein kinase substrate in neurons protein 2	Pacsin2	951	14.99	170696.0	10	5	13.37	486
Q9QYS9	QKI	protein quaking isoform 1	Qk	1284	10.58	51647.4	3	3	11.73	341
Q9D824	FIP1	pre-mRNA 3'-end-processing factor FIP1 isoform 1	Fip1l1	1811	6.24	63473.7	3	3	5.68	581
Q9CRD0	OCAD1	OCIA domain-containing protein 1 isoform 3	Ociad1	1806	6.27	37925.3	2	1	11.64	189
Q80U58	PUM2	pumilio homolog 2 isoform 1	Pum2	2218	4.29	52618.8	3	2	1.97	1066
P35545	UBIM	40S ribosomal protein S30 precursor	Fau	2365	3.73	210808.3	6	2	11.28	133
B1AUY2	B1AUY2	rho GTPase-activating protein 4 isoform 2	Arhgap4	2826	1.66	57762.5	3	3	3.50	944
Q99J99	THTM	3-mercaptopyruvate sulfurtransferase	Mpst	2513	2.95	48731.6	3	2	7.74	297
Q8BGB7	ENOPH	enolase-phosphatase E1	Enoph1	1246	10.99	66416.5	4	3	12.84	257
Q9JI75	NQO2	ribosyldihydronicotinamide dehydrogenase	Nqo2	2350	3.79	8815.6	1	1	4.76	231
P23249	MOV10	putative helicase MOV-10 isoform a	Mov10	2227	4.26	41762.1	2	2	2.14	1077
P35279	RAB6A	ras-related protein Rab-6A isoform 1	Rab6a	2477	3.11	20213.2	1	1	5.29	208
Q9QZ47	TNNT3	"troponin T, fast skeletal muscle isoform 6"	Tnnt3	2701	2.33	35695.5	3	2	7.06	255
Q9CZ04	CSN7A	COP9 signalosome complex subunit 7a isoform 2	Cops7a	1506	8.43	93308.7	4	3	12.64	277
Q61334	BAP29	B-cell receptor-associated protein 29	Bcap29	2581	2.73	44167.3	3	2	10.00	240
Q9EPU4	CPSF1	cleavage and polyadenylation specificity factor subunit 1 isoform 1	Cpsf1	1556	8.05	104114.7	5	4	4.00	1450
Q8BMZ5	SEN34	tRNA-splicing endonuclease subunit Sen34 isoform a	Tsen34	1601	7.72	38702.2	3	1	4.11	316
Q8R574	KPRB	phosphoribosyl pyrophosphate synthase-associated protein 2 isoform	Prpsap2	703	19.52	64719.8	4	4	13.82	369
nan		tropomyosin alpha-1 chain isoform Tpm1.13	Tpm1	2077	4.86	26315.4	1	1	4.84	248
Q3V1L4	5NTC	cytosolic purine 5'-nucleotidase isoform 1	Nt5c2	2291	3.97	17807.7	1	1	1.71	586
E9Q0Y4	E9Q0Y4	signal-induced proliferation-associated protein 1	Sipa1	2395	3.58	44249.2	2	2	2.02	1038
E9Q1P8	I2BP2	interferon regulatory factor 2-binding protein 2	Irf2bp2	1588	7.82	77187.3	6	2	8.25	570
E9PY90	E9PY90	cTAGE family member 5 isoform 2	Ctage5	2821	1.66	130273.2	8	5	8.16	772
P31750	AKT1	RAC-alpha serine/threonine-protein kinase isoform 2	Akt1	2632	2.61	19238.1	2	2	3.69	488
Q80X50	UBP2L	ubiquitin-associated protein 2-like isoform 3	Ubap2l	541	23.60	161091.1	8	6	7.37	1112
Q99K28	ARFG2	ADP-ribosylation factor GTPase-activating protein 2 isoform 1	Arfgap2	1435	8.98	83657.8	6	4	9.93	534
Q9DCG9	TR112	multifunctional methyltransferase subunit TRM112-like protein	Trmt112	1035	13.86	173606.4	7	3	22.40	125
O89086	RBM3	RNA-binding protein 3 isoform 2	Rbm3	565	23.04	216391.0	11	5	54.25	153
Q9EST3	4ET	eukaryotic translation initiation factor 4E transporter isoform a	Eif4enif1	1663	7.19	98420.4	6	4	5.29	983
Q9WV02	RBMX	"RNA-binding motif protein, X chromosome"	Rbmx	1058	13.56	131002.6	7	5	13.30	391
P51807	DYLT1	dynein light chain Tctex-type 1F isoform 1	Dynlt1f	2312	3.91	36488.5	2	1	14.16	113
Q8BX17	GEMI5	gem-associated protein 5 isoform 1	Gemin5	2544	2.78	41661.7	4	4	3.46	1503
Q9D0M5	DYL2	"dynein light chain 2, cytoplasmic"	Dynll2	2559	2.75	29317.2	1	1	12.36	89
O88520	SHOC2	leucine-rich repeat protein SHOC-2	Shoc2	2770	1.80	22544.1	3	2	5.15	582
Q8VE88	F1142	protein FAM114A2 isoform 1	Fam114a2	1587	7.83	64276.6	4	3	7.65	497
Q9QZ23	NFU1	"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial isoform 1"	Nfu1	2425	3.45	67280.3	3	2	9.37	256
Q9D0F3	LMAN1	protein ERGIC-53 precursor	Lman1	1972	5.32	99260.9	5	2	4.84	517
Q8R010	AIMP2	aminoacyl tRNA synthase complex-interacting multifunctional protein	Aimp2	1682	7.02	23744.2	1	1	7.81	320
Q3TKT4	SMCA4	transcription activator BRG1 isoform 1	Smarca4	1414	9.16	82469.5	6	5	3.40	1617
Q9R1T4	43714	septin-6 isoform 1	43714	469	26.16	262019.9	18	7	26.73	434
C0HKE1	H2A1B	histone H2A type 1	Hist1h2ao	327	32.38	3027250.4	80	5	54.61	130
Q9DCT6	BAP18	chromatin complexes subunit BAP18 isoform 1	0610010K14Rik	1152	12.13	93060.3	6	2	15.18	191
Q9WUR9	KAD4	"adenylate kinase 4, mitochondrial"	Ak4	1654	7.31	67320.6	6	4	15.69	223
O09044	SNP23	synaptosomal-associated protein 23 isoform a	Snap23	1591	7.79	41775.2	2	1	6.33	221
Q8R104	SIR3	NAD-dependent protein deacetylase sirtuin-3 isoform 3	Sirt3	2237	4.23	16645.7	1	1	4.19	334
Q03958	PFD6	prefoldin subunit 6	Pfdn6	761	18.28	155834.4	7	4	37.79	127
Q6ZWU9	RS27	ribosomal protein S27-like	Rps27rt	1987	5.25	96125.4	5	1	13.10	84
J3QN89	J3QN89	angio-associated migratory cell protein isoform 1	Aamp	1652	7.33	89207.8	5	3	8.49	436
Q99KV1	DJB11	dnaJ homolog subfamily B member 11 precursor	Dnajb11	1308	10.31	97426.2	5	3	11.17	358
P62313	LSM6	U6 snRNA-associated Sm-like protein LSm6	Lsm6	2057	4.95	100103.9	4	3	32.50	80
P62806	H4	histone H4	Hist1h4m	420	28.26	1827032.7	35	9	61.16	103
Q62172	RBP1	ralA-binding protein 1	Ralbp1	2140	4.59	17067.5	2	1	2.01	648
P48025	KSYK	tyrosine-protein kinase SYK	Syk	1803	6.27	64335.8	5	4	9.22	629
Q9JJA4	WDR12	ribosome biogenesis protein WDR12	Wdr12	1107	12.91	87587.8	5	4	12.29	423
P83741	WNK1	serine/threonine-protein kinase WNK1 isoform 5	Wnk1	1396	9.35	82726.9	5	3	1.21	2635
Q9D8U8	SNX5	sorting nexin-5	Snx5	798	17.81	115809.9	5	5	15.10	404
Q58A65	JIP4	C-Jun-amino-terminal kinase-interacting protein 4 isoform 6	Spag9	2592	2.71	32045.6	3	3	2.50	1320
D3Z4S3	PTRD1	putative peptidyl-tRNA hydrolase PTRHD1	Ptrhd1	2078	4.86	28119.3	1	1	8.57	140
Q8K1J6	TRNT1	"CCA tRNA nucleotidyltransferase 1, mitochondrial isoform a"	Trnt1	1209	11.36	104491.3	6	4	10.14	434
A0A0A0MQA3	A0A0A0MQA3	alpha-1-antitrypsin 1-1 isoform 2	Serpina1a	2011	5.16	78400.0	4	2	6.65	436
Q8R1G6	PDLI2	PDZ and LIM domain protein 2	Pdlim2	2587	2.72	67802.0	2	1	3.15	349
Q920E5	FPPS	farnesyl pyrophosphate synthase isoform 1 precursor	Fdps	1343	9.96	94440.1	4	3	9.05	420
Q91XE8	TM205	transmembrane protein 205 isoform 2	Tmem205	2170	4.47	41202.9	3	1	8.99	189
P52480	KPYM	pyruvate kinase PKM isoform M1	Pkm	2634	2.61	37857.8	2	1	1.51	531
P39054	DYN2	dynamin-2 isoform 4	Dnm2	2499	3.03	25945.4	3	2	3.02	860
Q9CWE0	MFR1L	mitochondrial fission regulator 1-like	Mtfr1l	2157	4.53	27423.8	1	1	4.15	289
S4R270	S4R270	bridging integrator 2	Bin2	318	32.90	314571.8	16	10	22.97	505
Q3TLK9	Q3TLK9	CCR4-NOT transcription complex subunit 7 isoform 2	Cnot7	2600	2.70	42020.1	2	2	8.47	248
P60904	DNJC5	dnaJ homolog subfamily C member 5	Dnajc5	2501	3.03	22857.0	1	1	7.07	198
Q91Z50	Q91Z50	flap endonuclease 1	Fen1	1931	5.52	173449.9	6	2	4.21	380
Q6NZF1	ZC11A	zinc finger CCCH domain-containing protein 11A	Zc3h11a	1387	9.41	185509.1	5	4	6.82	792
Q9CQJ2	PIHD1	PIH1 domain-containing protein 1	Pih1d1	1817	6.22	40584.7	3	2	11.72	290
P21126	UBL4A	ubiquitin-like protein 4A	Gm44504	2704	2.29	62220.9	3	3	18.47	157
P70677	CASP3	caspase-3	Casp3	1064	13.48	108969.4	7	4	17.33	277
Q9CQ80	VPS25	vacuolar protein-sorting-associated protein 25 isoform 1	Vps25	2478	3.11	94136.0	6	3	15.76	184
Q8K202	RPA49	DNA-directed RNA polymerase I subunit RPA49 isoform a	Polr1e	2679	2.41	21936.7	1	1	2.49	482
Q9CWK3	CD2B2	CD2 antigen cytoplasmic tail-binding protein 2	Cd2bp2	2455	3.25	35838.0	2	2	8.48	342
Q921G8	GCP2	gamma-tubulin complex component 2 isoform a	Tubgcp2	2242	4.21	14515.7	1	1	1.88	905
P59672	ANS1A	ankyrin repeat and SAM domain-containing protein 1A isoform 2	Anks1	2673	2.44	42899.6	3	3	3.25	1168
Q8R2K1	FUCM	fucose mutarotase isoform 2	Fuom	1891	5.76	18761.4	2	1	7.45	161
Q5UAK0	MIER1	mesoderm induction early response protein 1 isoform c precursor	Mier1	1862	5.91	18635.4	1	1	2.16	556
Q60775	ELF1	ETS-related transcription factor Elf-1 isoform 1	Elf1	1613	7.64	54049.2	3	2	3.92	612
P22091	TAL1	T-cell acute lymphocytic leukemia protein 1 homolog	Tal1	1829	6.16	63563.3	4	2	7.90	329
Q61107	GBP4	guanylate-binding protein 4	Gbp3	2489	3.08	80718.0	5	3	6.77	620
Q9D7M1	GID8	glucose-induced degradation protein 8 homolog	Gid8	2693	2.34	16509.9	1	1	4.82	228
Q8R3V5	SHLB2	endophilin-B2 isoform 1	Sh3glb2	2457	3.24	5882.9	1	1	3.25	400
Q99JY0	ECHB	"trifunctional enzyme subunit beta, mitochondrial precursor"	Hadhb	601	22.19	233889.1	11	6	15.37	475
P51432	PLCB3	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3"	Plcb3	2675	2.42	34058.0	2	2	1.30	1234
				2396	3.57	5127.1	1	1	2.77	578
Q8K3D3	SWI5	DNA repair protein SWI5 homolog isoform a	Swi5	1553	8.07	61091.6	3	2	19.01	121
G5E8N7	G5E8N7	bifunctional polynucleotide phosphatase/kinase isoform a	Pnkp	1488	8.51	39414.5	3	2	5.17	522
Q68FH4	GALK2	N-acetylgalactosamine kinase isoform a	Galk2	2020	5.11	47547.9	2	2	5.02	458
Q99K01	PDXD1	pyridoxal-dependent decarboxylase domain-containing protein 1	Pdxdc1	2214	4.30	47309.4	2	2	4.06	789
Q9WUA3	PFKAP	"ATP-dependent 6-phosphofructokinase, platelet type isoform 2"	Pfkp	1448	8.86	72767.5	4	3	3.95	784
Q61103	REQU	zinc finger protein ubi-d4 isoform 1	Dpf2	1196	11.60	76371.0	4	3	9.63	405
Q9D6N5	NC2A	dr1-associated corepressor isoform 1	Drap1	1841	6.03	68225.0	3	2	10.38	212
P53564	CUX1	protein CASP isoform c	Cux1	1462	8.75	150513.5	9	6	4.59	1613
Q08639	TFDP1	transcription factor Dp-1 isoform a	Tfdp1	2151	4.56	14564.0	2	2	7.07	410
O54879	HMGB3	high mobility group protein B3	Hmgb3	989	14.50	240471.0	7	3	13.50	200
P97300	NPTN	neuroplastin isoform 2 precursor	Nptn	2403	3.54	71453.7	3	2	7.94	277
Q9CQU5	ZWINT	ZW10 interactor	Zwint	2454	3.27	73103.4	3	3	12.30	252
P51125	ICAL	calpastatin isoform 1	Cast	594	22.32	147731.7	12	6	12.82	788
Q9ERI2	RB27A	ras-related protein Rab-27A	Rab27a	2563	2.75	23074.2	1	1	4.98	221
Q9Z172	SUMO3	small ubiquitin-related modifier 3 isoform 4	Sumo3	1509	8.41	228095.0	5	2	18.58	113
P26883	FKB1A	peptidyl-prolyl cis-trans isomerase FKBP1A isoform 1	Fkbp1a	2198	4.37	84554.3	3	1	12.04	108
Q61112	CAB45	45 kDa calcium-binding protein isoform 1 precursor	Sdf4	2514	2.94	52775.9	3	2	4.43	361
P05063	ALDOC	fructose-bisphosphate aldolase C	Aldoc	2061	4.92	46785.1	3	2	9.09	363
Q3UMU9	HDGR2	hepatoma-derived growth factor-related protein 2 isoform 1	Hdgfrp2	2162	4.51	107160.2	7	6	10.03	678
Q91YN5	UAP1	UDP-N-acetylhexosamine pyrophosphorylase isoform 1	Uap1	2796	1.72	5971.8	1	1	3.45	522
Q60866	PTER	phosphotriesterase-related protein isoform 1	Pter	1771	6.44	28368.2	2	1	4.16	361
P08226	APOE	apolipoprotein E precursor	Apoe	1432	9.00	107056.3	4	3	10.29	311
Q9DBL7	COASY	bifunctional coenzyme A synthase precursor	Coasy	1927	5.54	48800.9	2	2	6.75	563
Q9D6K5	SYJ2B	Synj2bp-cox16 protein isoform 2	Synj2bp-cox16	2838	1.63	48808.9	2	1	6.54	153
