UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 P42232 	 signal transducer and activator of transcription 5B 	 Stat5b 	4.3	27521.9	1	1	1.65	786
 Q8BR65 	 sin3 histone deacetylase corepressor complex component SDS3 isoform 	 Suds3 	6.53	15185.2	1	1	4.52	332
 Q9D8C9 	 purine-nucleoside phosphorylase 2 	 Pnp2 	8.13	15106.3	1	1	3.93	305
 Q61749 	 translation initiation factor eIF-2B subunit delta isoform 1 	 Eif2b4 	5.78	29171.9	1	1	2.76	544
 P21550 	 beta-enolase 	 Eno3 	4.21	15360.1	1	1	3	434
 Q8R4V2 	 dual specificity protein phosphatase 15 isoform 1 	 Dusp15 	1.48	23112.7	1	1	5.53	235
 G3XA30 	 non-structural maintenance of chromosomes element 4 homolog A 	 Nsmce4a 	2.96	2344.9	1	1	4.46	381
 Q8C8L6 	 poly 	 Parp10 	5.12	26299.2	1	1	1.98	960
 Q3TRY9 	 receptor-type tyrosine-protein phosphatase alpha isoform 2 	 Ptpra 	3.67	6753.4	1	1	1.39	793
 O70348 	 decapping and exoribonuclease protein 	 Dxo 	1.54	11180.2	1	1	3.53	397
 Q9CXX9 	 CUE domain-containing protein 2 isoform a 	 Cuedc2 	4.1	19300.6	1	1	3.52	284
 Q9ESL4 	 mitogen-activated protein kinase kinase kinase MLT isoform 3 	 Zak 	5.67	5302.8	1	1	3.52	454
 P0DJF2 	" protein PET117 homolog, mitochondrial precursor "	 Pet117 	5.88	17652.7	1	1	12.5	80
 P50295 	 arylamine N-acetyltransferase 2 	 Nat2 	5.4	11500.1	1	1	5.86	290
 Q3TC33 	 coiled-coil domain-containing protein 127 isoform 2 	 Ccdc127 	3.16	6083.9	1	1	6.75	163
 D3YYK0 	 protein ABHD11 isoform 2 	 Abhd11 	6.33	17786.1	1	1	5.73	227
 F7D4H5 	 phosphatase and actin regulator 2 isoform A 	 Phactr2 	5.54	10719.7	1	1	2.24	626
 Q3UA16 	 kinetochore protein Spc25 isoform 1 	 Spc25 	4.1	12025.2	1	1	4.87	226
 Q91VJ5 	 polyglutamine-binding protein 1 isoform 1 	 Pqbp1 	2.51	29695.2	1	1	3.42	263
 Q00420 	 GA-binding protein subunit beta-1 isoform d 	 Gabpb1 	6.84	25005.4	1	1	2.61	383
 Q61739 	 integrin alpha-6 isoform 2 precursor 	 Itga6 	5.74	15502.2	1	1	1.37	1091
 Q60634 	 flotillin-2 isoform 3 	 Flot2 	6.02	8771.7	1	1	4.17	456
 Q9JIB0 	 ran guanine nucleotide release factor isoform 1 	 Rangrf 	3.34	2875.1	1	1	4.15	193
 Q8K1I7 	 WAS/WASL-interacting protein family member 1 	 Wipf1 	8.36	16699.8	1	1	4.06	493
 Q8R2T8 	 general transcription factor 3C polypeptide 5 isoform a 	 Gtf3c5 	2.27	2959.4	1	1	3.46	520
 Q8K3D3 	 DNA repair protein SWI5 homolog isoform a 	 Swi5 	6.64	19312.3	1	1	9.09	121
 Q99K01 	 pyridoxal-dependent decarboxylase domain-containing protein 1 	 Pdxdc1 	6.33	11051.7	1	1	1.65	789
 Q60772 	 cyclin-dependent kinase 4 inhibitor C 	 Cdkn2c 	8.86	16632.6	1	1	7.74	168
 Q8JZZ5 	 phosphatidylinositol transfer protein beta isoform isoform 4 	 Pitpnb 	7.64	19352.5	1	1	5.33	244
 Q7TN22 	 thioredoxin domain-containing protein 16 isoform 1 precursor 	 Txndc16 	4.11	13015.8	1	1	1.59	820
 P68404 	 protein kinase C beta type isoform 2 	 Prkcb 	3.91	33506.4	1	1	1.79	671
 Q9DAA6 	 exosome complex component CSL4 isoform 3 	 Exosc1 	3.54	3261.1	1	1	8.89	180
 Q9CQ69 	 cytochrome b-c1 complex subunit 8 	 Uqcrq 	4.83	28466.9	1	1	15.85	82
 O35598 	 disintegrin and metalloproteinase domain-containing protein 10 	 Adam10 	2.83	17880.1	1	1	1.34	749
 P84084 	 ADP-ribosylation factor 5 	 Arf5 	3.94	12503.2	1	1	7.78	180
 Q9WUZ9 	 ectonucleoside triphosphate diphosphohydrolase 5 isoform a 	 Entpd5 	10.62	19605.6	1	1	3.1	452
 O35492 	 dual specificity protein kinase CLK3 	 Clk3 	4.41	32051.8	1	1	2.19	638
 P97314 	 cysteine and glycine-rich protein 2 	 Csrp2 	6.07	30717.6	1	1	7.77	193
 O70133 	 ATP-dependent RNA helicase A 	 Dhx9 	3.49	10004.7	1	1	1.59	1383
 O09005 	 sphingolipid delta(4)-desaturase DES1 	 Degs1 	8.12	19649.9	1	1	4.95	323
 Q60876 	 eukaryotic translation initiation factor 4E-binding protein 1 	 Eif4ebp1 	2.78	5427.8	1	1	26.5	117
 Q05512 	 serine/threonine-protein kinase MARK2 isoform 1 	 Mark2 	3.28	3012.5	1	1	2.19	776
 O88783 	 coagulation factor V preproprotein 	 F5 	3.7	14133.3	1	1	0.46	2183
 P46656 	" adrenodoxin, mitochondrial isoform 1 precursor "	 Fdx1 	4.53	24468.8	1	1	4.79	188
 Q6AXB7 	 fragile X mental retardation protein 1 homolog isoform 1 	 Fmr1 	5.64	6830.3	1	1	2.12	614
 Q7TMG8 	 protein NipSnap homolog 2 	 Gbas 	3.88	27380.3	1	1	3.2	281
 P18608 	 non-histone chromosomal protein HMG-14 	 Hmgn1 	11.91	24124.4	1	1	31.25	96
 P49442 	 inositol polyphosphate 1-phosphatase 	 Inpp1 	6.55	15592.1	1	1	3.03	396
 P51885 	 lumican precursor 	 Lum 	1.46	4381.5	1	1	6.21	338
 P46718 	 programmed cell death protein 2 	 Pdcd2 	3.41	26736.1	1	1	2.92	343
 P35486 	" pyruvate dehydrogenase E1 component subunit alpha, somatic form "	 Pdha1 	1.52	15754.1	1	1	2.05	390
 F7D7A9 	 cAMP-dependent protein kinase inhibitor beta isoform 1 	 Pkib 	4.73	7968.9	1	1	19.09	110
 P31938 	 dual specificity mitogen-activated protein kinase kinase 1 	 Map2k1 	3.26	38800.1	1	1	3.56	393
 O35047 	 homologous-pairing protein 2 homolog 	 Psmc3ip 	3.39	3986.2	1	1	4.61	217
 P47968 	 ribose-5-phosphate isomerase 	 Rpia 	3.71	4409.4	1	1	6.27	303
 P47809 	 dual specificity mitogen-activated protein kinase kinase 4 isoform 	 Map2k4 	7.03	30643.3	1	1	4.03	397
 Q8CAY6 	" acetyl-CoA acetyltransferase, cytosolic "	 Acat2 	3.5	31242.1	1	1	2.52	397
 P04184 	" thymidine kinase, cytosolic isoform 1 "	 Tk1 	4.33	4064.9	1	1	5.58	233
 P52482 	 ubiquitin-conjugating enzyme E2 E1 	 Ube2e1 	9.37	25834.4	1	1	9.33	193
 O35623 	 BET1 homolog 	 Bet1 	5.11	9405.8	1	1	9.32	118
 P18572 	 basigin isoform 1 precursor 	 Bsg 	7.56	28256.7	1	1	3.34	389
 O89098 	 cystatin-F precursor 	 Cst7 	4.22	15772.7	1	1	7.64	144
 P70445 	 eukaryotic translation initiation factor 4E-binding protein 2 	 Eif4ebp2 	11.62	30238.5	1	1	25.83	120
 Q00342 	 receptor-type tyrosine-protein kinase FLT3 precursor 	 Flt3 	1.64	3803.8	1	1	1.1	1000
 Q9R111 	 guanine deaminase 	 Gda 	7.14	11289.5	1	1	5.07	454
 Q9D2R8 	" 28S ribosomal protein S33, mitochondrial isoform 1 "	 Mrps33 	4.78	19340.8	1	1	11.32	106
 Q61133 	 glutathione S-transferase theta-2 	 Gstt2 	8.13	40976.7	1	1	5.74	244
 P06339 	" H-2 class I histocompatibility antigen, D-37 alpha chain precursor "	 H2-T23 	1.52	7925.5	1	1	3.64	357
 P14901 	 heme oxygenase 1 	 Hmox1 	2.85	18364.4	1	1	4.5	289
 O88736 	 3-keto-steroid reductase 	 Hsd17b7 	2.54	5816.4	1	1	5.09	334
 P17879 	 heat shock 70 kDa protein 1B 	 Hspa1b 	6.07	5603.6	1	1	2.34	642
 P41242 	 megakaryocyte-associated tyrosine-protein kinase isoform 1 	 Matk 	3.71	13063.2	1	1	3.96	505
 Q99M51 	 cytoplasmic protein NCK1 isoform 1 	 Nck1 	2.97	18553.9	1	1	2.65	377
 Q07797 	 galectin-3-binding protein precursor 	 Lgals3bp 	5.86	19253.3	1	1	2.25	577
 Q08761 	 vitamin K-dependent protein S preproprotein 	 Pros1 	2.78	16762.7	1	1	1.19	675
 P17433 	 transcription factor PU.1 	 Spi1 	4.22	27130.1	1	1	4.41	272
 Q9Z127 	 large neutral amino acids transporter small subunit 1 	 Slc7a5 	5.83	13040.9	1	1	2.73	512
 Q62241 	 U1 small nuclear ribonucleoprotein C 	 Snrpc 	9.18	36007.5	1	1	11.32	159
 P04202 	 transforming growth factor beta-1 preproprotein 	 Tgfb1 	6.93	10845.3	1	1	2.82	390
 P52875 	 transmembrane protein 165 precursor 	 Tmem165 	3.06	5944.2	1	1	5.57	323
 P68369 	 tubulin alpha-1A chain 	 Tuba1a 	8.38	49261	1	1	2.88	451
 P70362 	 ubiquitin fusion degradation protein 1 homolog 	 Ufd1l 	4.68	26901.7	1	1	4.89	307
 P52623 	 uridine-cytidine kinase 1 	 Uck1 	3.93	5601.1	1	1	4.95	283
 Q9Z0F4 	 calcium and integrin-binding protein 1 isoform 1 	 Cib1 	4.25	6122.1	1	1	6.81	191
 Q9R0B7 	 zinc finger protein 346 	 Zfp346 	10.5	13137.7	1	1	6.12	294
 Q64735 	 complement component receptor 1-like protein 	 Cr1l 	2.74	15792.8	1	1	2.5	440
 Q9R257 	 heme-binding protein 1 	 Hebp1 	6.97	26343.7	1	1	7.89	190
 P14602 	 heat shock protein beta-1 	 Hspb1 	8.17	19631.7	1	1	7.66	209
 O09117 	 synaptophysin-like protein 1 isoform 1 	 Sypl 	2.59	29014.1	1	1	3.45	261
 Q9R062 	 glycogenin-1 	 Gyg 	10.1	19406.5	1	1	4.8	333
 Q61136 	 serine/threonine-protein kinase PRP4 homolog 	 Prpf4b 	4.18	6446.7	1	1	1.09	1007
 Q9QYL7 	 activator of basal transcription 1 	 Abt1 	2.75	31609.5	1	1	4.09	269
 Q9WV55 	 vesicle-associated membrane protein-associated protein A 	 Vapa 	6.96	41409.5	1	1	5.62	249
 Q03249 	 galactose-1-phosphate uridylyltransferase isoform 1 	 Galt 	4.14	17268	1	1	4.17	360
 O70404 	 vesicle-associated membrane protein 8 	 Vamp8 	4.95	18237.7	1	1	9.9	101
 P08905 	 lysozyme C-2 precursor 	 Lyz2 	9.35	24415.5	1	1	10.14	148
 Q9R1W5 	 calcitonin gene-related peptide type 1 receptor precursor 	 Calcrl 	5.35	17976.4	1	1	2.38	463
 Q8VIB3 	" type 2 lactosamine alpha-2,3-sialyltransferase "	 St3gal6 	2.74	8610.3	1	1	4.26	329
 Q9QXD6 	" fructose-1,6-bisphosphatase 1 "	 Fbp1 	3.75	21105.5	1	1	4.44	338
 Q9JKW0 	 ADP-ribosylation factor-like protein 6-interacting protein 1 	 Arl6ip1 	3.75	22534.9	1	1	4.93	203
 O88796 	 ribonuclease P protein subunit p30 	 Rpp30 	5.89	28222	1	1	4.85	268
 Q9WV96 	 mitochondrial import inner membrane translocase subunit Tim10 B 	 Timm10b 	10.51	28931.9	1	1	19	100
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	10.51	16423.4	1	1	18.95	95
 Q9CQ85 	 mitochondrial import inner membrane translocase subunit Tim22 	 Timm22 	6.69	22677.7	1	1	7.73	194
 Q9JLJ1 	 selenoprotein K 	 Selk 	4.28	16963.3	1	1	12.77	94
 Q9D7W5 	 mediator of RNA polymerase II transcription subunit 8 isoform 1 	 Med8 	4.2	11068	1	1	5.22	268
 Q9JHL0 	 linker for activation of T-cells family member 2 isoform a 	 Lat2 	3.48	3708.3	1	1	8.37	203
 Q9R0X0 	 mediator of RNA polymerase II transcription subunit 20 	 Med20 	5.61	8104.2	1	1	5.19	212
 P32883 	 GTPase KRas 	 Kras 	5.78	21851.9	1	1	6.38	188
 Q9EP82 	 tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 	 Wdr4 	3.1	7420.8	1	1	3.73	456
 Q08024 	 core-binding factor subunit beta isoform 1 	 Cbfb 	4.34	4371.8	1	1	9.09	187
 Q80TM9 	 nischarin 	 Nisch 	4.68	16271.5	1	1	0.75	1593
 Q9DCH6 	 AN1-type zinc finger protein 6 	 Zfand6 	5.22	11955.5	1	1	5.38	223
 Q9JI13 	 something about silencing protein 10 	 Utp3 	11	18030.8	1	1	4.05	469
 Q9CPR8 	 non-structural maintenance of chromosomes element 3 homolog 	 Ndnl2 	5.05	6147.2	1	1	3.94	279
 Q9ERD7 	 tubulin beta-3 chain 	 Tubb3 	9.82	21659.7	1	1	3.78	450
 Q9DAP7 	 histone chaperone ASF1B 	 Asf1b 	6.82	13812	1	1	7.43	202
 Q9CQR6 	 serine/threonine-protein phosphatase 6 catalytic subunit 	 Ppp6c 	1.49	18814	1	1	3.93	305
 Q8VE18 	 protein SMG8 	 Smg8 	7.54	5153.6	1	1	2.22	991
 Q9CYZ8 	 single-stranded DNA-binding protein 2 isoform 2 	 Ssbp2 	4.36	19052.1	1	1	2.77	361
 Q99KN2 	 probable cytosolic iron-sulfur protein assembly protein CIAO1 	 Ciao1 	5.4	28799.9	1	1	3.54	339
 Q9DD18 	 D-tyrosyl-tRNA(Tyr) deacylase 1 	 Dtd1 	6.87	25433.5	1	1	7.18	209
 Q9CQU0 	 thioredoxin domain-containing protein 12 precursor 	 Txndc12 	2.32	14923.9	1	1	5.29	170
 Q9CQQ8 	 U6 snRNA-associated Sm-like protein LSm7 	 Lsm7 	4.5	23531.7	1	1	7.77	103
 Q9D1M4 	 eukaryotic translation elongation factor 1 epsilon-1 	 Eef1e1 	6.15	23294.6	1	1	5.75	174
 Q9D945 	 protein LLP homolog 	 Llph 	8.37	17069.4	1	1	9.23	130
 Q9D8M4 	 60S ribosomal protein L7-like 1 	 Rpl7l1 	3.27	6019.7	1	1	6.5	246
 Q9CPX7 	" 28S ribosomal protein S16, mitochondrial precursor "	 Mrps16 	5.46	5050.8	1	1	13.33	135
 Q9DB25 	 dolichyl-phosphate beta-glucosyltransferase 	 Alg5 	5.64	25292.2	1	1	4.01	324
 Q9D8V7 	 signal peptidase complex catalytic subunit SEC11C 	 Sec11c 	2.33	6600.1	1	1	10.42	192
 Q9D7J4 	 cytochrome c oxidase protein 20 homolog 	 Cox20 	2.02	36018.8	1	1	11.97	117
 Q8C3X2 	" coiled-coil domain-containing protein 90B, mitochondrial isoform 1 "	 Ccdc90b 	5.06	22431.5	1	1	4.3	256
 P62322 	 U6 snRNA-associated Sm-like protein LSm5 	 Lsm5 	11.51	23528.8	1	1	20.88	91
 Q9D7E4 	 UPF0449 protein C19orf25 homolog 	 2310011J03Rik 	7.39	10549.9	1	1	21.1	109
 Q9D7P6 	" iron-sulfur cluster assembly enzyme ISCU, mitochondrial precursor "	 Iscu 	6.97	13857.8	1	1	11.31	168
 Q9CRC6 	 UPF0693 protein C10orf32 homolog 	 Borcs7 	4.63	15002.5	1	1	12.38	105
 Q8CF89 	 TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 	 Tab1 	5.11	12374	1	1	2.19	502
 Q9CRA5 	 Golgi phosphoprotein 3 	 Golph3 	2.39	8875.8	1	1	5.03	298
 Q8VE92 	 RNA-binding protein 4B 	 Rbm4b 	7.06	14995.4	1	1	4.48	357
 Q91WZ8 	 dysbindin 	 Dtnbp1 	4.06	22211.1	1	1	3.69	352
 Q7TSZ8 	 nucleus accumbens-associated protein 1 	 Nacc1 	2.84	6978.2	1	1	2.53	514
 Q9CQR4 	 acyl-coenzyme A thioesterase 13 	 Acot13 	6.79	20410	1	1	8.57	140
 Q8VCI0 	 phospholipase B-like 1 precursor 	 Plbd1 	5.21	15285.3	1	1	2.18	550
 Q9D1C8 	 vacuolar protein sorting-associated protein 28 homolog isoform 1 	 Vps28 	8.04	14274.4	1	1	6.33	221
 Q80SY5 	 pre-mRNA-splicing factor 38B 	 Prpf38b 	4.48	27074.3	1	1	2.21	542
 Q8R2R3 	 alpha- and gamma-adaptin-binding protein p34 	 Aagab 	3.45	17379.4	1	1	4.43	316
 Q9CR29 	 coiled-coil domain-containing protein 43 	 Ccdc43 	5.32	16553.5	1	1	4.95	222
 Q8CCM6 	 mitochondrial import inner membrane translocase subunit Tim21 	 Timm21 	2.64	18278.9	1	1	4.1	244
 Q9CQY6 	 ubiquinol-cytochrome-c reductase complex assembly factor 2 	 Uqcc2 	7.29	26733.4	1	1	9.56	136
 Q9D1K7 	 UPF0687 protein C20orf27 homolog isoform 2 	 1700037H04Rik 	8.12	26087	1	1	8.05	174
 Q8CI61 	 BAG family molecular chaperone regulator 4 	 Bag4 	6.23	6813.2	1	1	3.28	457
 Q3UFK8 	 FERM domain-containing protein 8 	 Frmd8 	4.94	20353.4	1	1	2.79	466
 P62488 	 DNA-directed RNA polymerase II subunit RPB7 	 Polr2g 	5.5	20142.1	1	1	6.4	172
 Q9CR25 	 diphthamide biosynthesis protein 2 	 Dph2 	10.16	23026.1	1	1	3.89	489
 Q9D0C1 	 E3 ubiquitin-protein ligase RNF115 	 Rnf115 	12.59	20140.7	1	1	5.9	305
 P61600 	 N-alpha-acetyltransferase 20 isoform 2 	 Naa20 	1.78	16600.9	1	1	4.79	188
 Q8K1Z0 	" ubiquinone biosynthesis protein COQ9, mitochondrial precursor "	 Coq9 	4.97	16947.9	1	1	3.19	313
 Q9CX48 	 zinc finger CCHC domain-containing protein 10 	 Zcchc10 	6.16	16731.7	1	1	7.3	178
 Q91WK5 	" glycine cleavage system H protein, mitochondrial precursor "	 Gcsh 	4.7	14753.2	1	1	5.88	170
 Q9CQ06 	" 39S ribosomal protein L24, mitochondrial precursor "	 Mrpl24 	5.07	35912.6	1	1	6.48	216
 Q9D2V8 	 major facilitator superfamily domain-containing protein 10 	 Mfsd10 	4.18	26430.4	1	1	2.41	456
 Q9D735 	 uncharacterized protein C19orf43 homolog 	 2310036O22Rik 	3.55	19323	1	1	6.94	173
 Q9D1L9 	 ragulator complex protein LAMTOR5 	 Lamtor5 	1.5	14828.3	1	1	13.79	145
 Q9D174 	 SS18-like protein 2 	 Deb1 	8.01	5299.7	1	1	23.38	77
 Q8K1E6 	 alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 	 Alkbh3 	2.54	2712.1	1	1	3.85	286
 Q6TEK5 	 vitamin K epoxide reductase complex subunit 1-like protein 1 	 Vkorc1l1 	5.5	12361.1	1	1	5.68	176
 Q9CQI9 	 mediator of RNA polymerase II transcription subunit 30 	 Med30 	4.8	18435.2	1	1	6.74	178
 Q9D8I1 	 marginal zone B- and B1-cell-specific protein precursor 	 Mzb1 	4.8	15976.6	1	1	7.98	188
 Q99JH1 	 ribonuclease P protein subunit p25-like protein 	 Rpp25l 	5.27	1426.3	1	1	14.11	163
 G3X8U3 	 UPF0553 protein C9orf64 homolog 	 2210016F16Rik 	2.33	7329.2	1	1	3.85	338
 Q6GV12 	 3-ketodihydrosphingosine reductase isoform 1 precursor 	 Kdsr 	5.89	14879.6	1	1	4.82	332
 Q6XPS7 	 threonine aldolase 1 	 Tha1 	6.11	25833.9	1	1	3	400
 Q9D786 	 HAUS augmin-like complex subunit 5 	 Haus5 	4.48	12771.6	1	1	2.75	619
 Q9D0R9 	 WD repeat-containing protein 89 	 Wdr89 	1.45	2238.3	1	1	3.11	386
 Q3UY34 	 uncharacterized protein C12orf43 homolog 	 2210016L21Rik 	6.76	27693.2	1	1	6.25	256
 Q91WE2 	 protein FAM192A 	 Fam192a 	5.59	20722.1	1	1	3.54	254
 Q7TMR0 	 lysosomal Pro-X carboxypeptidase precursor 	 Prcp 	7.92	27815	1	1	2.85	491
 Q9DCH2 	 ribonuclease P protein subunit p20 	 Pop7 	8.46	17840.4	1	1	10.71	140
 Q9CXE7 	 transmembrane emp24 domain-containing protein 5 precursor 	 Tmed5 	5.41	13832.2	1	1	5.24	229
 Q9CXJ4 	" ATP-binding cassette sub-family B member 8, mitochondrial precursor "	 Abcb8 	3.7	7493.1	1	1	1.81	717
 Q9D5K4 	 S100P-binding protein 	 S100pbp 	2.91	12929.8	1	1	3.79	396
 Q8K2Q0 	 COMM domain-containing protein 9 	 Commd9 	4.53	16635.6	1	1	8.08	198
 Q80XK6 	 autophagy-related protein 2 homolog B 	 Atg2b 	2.53	8774.2	1	1	0.77	2075
 Q9CWD8 	 iron-sulfur protein NUBPL precursor 	 Nubpl 	5.33	33059.5	1	1	5.02	319
 Q9CXV9 	 DCN1-like protein 5 	 Dcun1d5 	3.9	21979.8	1	1	4.22	237
 Q9D211 	 CDKN2AIP N-terminal-like protein 	 Cdkn2aipnl 	6.1	22616.2	1	1	8.62	116
 Q9CX60 	 protein LBH 	 Lbh 	3.73	8260.8	1	1	15.24	105
 Q3U422 	 NADH dehydrogenase 	 Ndufv3 	5.42	7488.1	1	1	2.56	468
 Q67FY2 	 B-cell CLL/lymphoma 9-like protein 	 Bcl9l 	3.3	10097.7	1	1	0.87	1494
 Q99PP6 	 tripartite motif-containing protein 34A 	 Trim34a 	2.36	19109.6	1	1	2.06	485
 A2AE94 	 synaptotagmin-like protein 1 	 Sytl1 	7.19	7805.5	1	1	2.99	568
 Q924H2 	 mediator of RNA polymerase II transcription subunit 15 isoform a 	 Med15 	2.98	2348.6	1	1	1.39	789
 Q921J2 	 GTP-binding protein Rheb precursor 	 Rheb 	8.6	30982.4	1	1	8.7	184
 Q91V08 	 C-type lectin domain family 2 member D 	 Clec2d 	4.95	7598.1	1	1	5.31	207
 Q99N96 	" 39S ribosomal protein L1, mitochondrial isoform 1 "	 Mrpl1 	8.07	14254.1	1	1	5.06	336
 Q91XU3 	 phosphatidylinositol 5-phosphate 4-kinase type-2 gamma 	 Pip4k2c 	5.97	30915.1	1	1	4.04	421
 Q91VW3 	 SH3 domain-binding glutamic acid-rich-like protein 3 	 Sh3bgrl3 	7.66	22918.4	1	1	16.13	93
 Q99KK9 	" probable histidine--tRNA ligase, mitochondrial precursor isoform 1 "	 Hars2 	1.55	3336.9	1	1	2.18	505
 Q91Z96 	 BMP-2-inducible protein kinase 	 Bmp2k 	6.25	7750.4	1	1	1.85	1138
 Q922Q1 	 mitochondrial amidoxime reducing component 2 precursor 	 Marc2 	6.46	22855.8	1	1	4.44	338
 Q91Z38 	 tetratricopeptide repeat protein 1 	 Ttc1 	3.36	21986	1	1	3.42	292
 Q3THK3 	 general transcription factor IIF subunit 1 	 Gtf2f1 	11.5	21557	1	1	3.15	508
 Q921Y2 	 U3 small nucleolar ribonucleoprotein protein IMP3 	 Imp3 	10.56	48843.9	1	1	8.15	184
 Q91WS0 	 CDGSH iron-sulfur domain-containing protein 1 	 Cisd1 	5.32	31112.5	1	1	13.89	108
 Q6PB51 	 coiled-coil domain-containing protein 117 	 Ccdc117 	10.51	21582.2	1	1	5.78	277
 Q9EST4 	 proteasome assembly chaperone 2 	 Psmg2 	2.86	29058.7	1	1	3.41	264
 Q3UBX0 	 transmembrane protein 109 precursor 	 Tmem109 	8.37	34161	1	1	4.94	243
 Q99N69 	 leupaxin 	 Lpxn 	2.68	3382.1	1	1	5.7	386
 Q5ND34 	 WD repeat-containing protein 81 	 Wdr81 	2.88	9072.6	1	1	0.93	1934
 Q8K5B2 	 multiple coagulation factor deficiency protein 2 homolog precursor 	 Mcfd2 	7.14	18524.4	1	1	8.97	145
 Q8K4M5 	 COMM domain-containing protein 1 	 Commd1 	4.18	10438	1	1	7.45	188
 Q91VY9 	 zinc finger protein 622 	 Zfp622 	3.29	21466.7	1	1	2.52	476
 Q8VC03 	 echinoderm microtubule-associated protein-like 3 	 Eml3 	5.34	2799.7	1	1	1.78	897
 Q3TYX3 	 SET and MYND domain-containing protein 5 	 Smyd5 	2.96	6632.4	1	1	2.64	416
 Q8BP56 	 acid trehalase-like protein 1 	 Athl1 	2.44	14855.9	1	1	1.45	690
 Q99LD9 	 translation initiation factor eIF-2B subunit beta 	 Eif2b2 	1.73	14065.1	1	1	3.99	351
 Q8VE95 	 UPF0598 protein C8orf82 homolog isoform 1 	 C030006K11Rik 	7.67	23818.1	1	1	8.26	218
 Q91X96 	 guanine nucleotide exchange factor MSS4 	 Rabif 	3.31	24904.3	1	1	7.32	123
 Q8R1F9 	 ribonuclease P protein subunit p40 	 Rpp40 	2.4	15609.6	1	1	2.2	363
 G3X9X1 	 kelch repeat and BTB domain-containing protein 2 	 Kbtbd2 	2.91	6416.4	1	1	3.37	623
 Q6DVA0 	 LEM domain-containing protein 2 	 Lemd2 	10.65	18020.5	1	1	3.33	511
 Q8BGC4 	 zinc-binding alcohol dehydrogenase domain-containing protein 2 	 Zadh2 	5.1	29410.6	1	1	3.98	377
 Q8VEH6 	 COBW domain-containing protein 1 	 Cbwd1 	4.72	5533.7	1	1	3.56	393
 Q8R5C5 	 beta-centractin 	 Actr1b 	4.06	17270.4	1	1	4.52	376
 Q68FE8 	 zinc finger protein 280D isoform 1 	 Zfp280d 	5.79	17956.4	1	1	1.54	974
 Q8R0K9 	 transcription factor E2F4 	 E2f4 	3.65	12248.3	1	1	2.68	410
 Q8K4I3 	 rho guanine nucleotide exchange factor 6 	 Arhgef6 	5.38	14321.3	1	1	1.26	795
 Q8K2H2 	 OTU domain-containing protein 6B 	 Otud6b 	5.86	18216.9	1	1	4	325
 Q3U7U3 	 F-box only protein 7 isoform 1 	 Fbxo7 	6.89	19436.7	1	1	4.21	523
 Q8JZZ6 	 AMMECR1-like protein isoform 2 	 Ammecr1l 	3.75	9092.9	1	1	4.19	310
 Q8C2E7 	 WASH complex subunit strumpellin 	 E430025E21Rik 	4.62	6706.2	1	1	0.95	1159
 Q3U5F4 	" yrdC domain-containing protein, mitochondrial precursor "	 Yrdc 	5.89	19651.1	1	1	4.64	280
