UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
P63254	CRIP1	cysteine-rich protein 1	Crip1	3655	6.71	182916.4	4	1	19.48	77
P61025	CKS1	cyclin-dependent kinases regulatory subunit 1	Cks1b	3287	8.80	103095.3	2	2	24.05	79
P56390	CKS2	cyclin-dependent kinases regulatory subunit 2	Cks2	3694	6.57	104131.6	4	3	29.11	79
P62313	LSM6	U6 snRNA-associated Sm-like protein LSm6	Lsm6	3963	5.52	82735.6	1	1	13.75	80
P29595	NEDD8	NEDD8 precursor	Nedd8	4119	4.97	87825.5	1	1	13.58	81
Q4KML4	ABRAL	costars family protein ABRACL	Abracl	3153	9.63	345118.9	9	3	46.91	81
Q62425	NDUA4	cytochrome c oxidase subunit NDUFA4	Ndufa4	2716	12.71	407257.5	9	4	46.34	82
B7ZNP3	B7ZNP3	COMM domain-containing protein 6 isoform 2	Commd6	4395	3.93	46970.1	2	2	30.12	83
P48771	CX7A2	"cytochrome c oxidase subunit 7A2, mitochondrial precursor"	Cox7a2	3548	7.28	249974.2	4	2	27.71	83
Q9CQR2	RS21	40S ribosomal protein S21	Rps21	1677	24.04	888100.2	13	5	66.26	83
P60003	ELOF1	transcription elongation factor 1 homolog	Elof1	3834	6.05	80109.0	2	2	27.71	83
Q6ZWU9	RS27	ribosomal protein S27-like	Rps27rt	2712	12.73	291435.8	5	2	14.29	84
Q6ZWY3	RS27L	40S ribosomal protein S27-like isoform 2	Rps27l	2336	16.10	1102822.3	11	3	38.09	84
P61961	UFM1	ubiquitin-fold modifier 1 precursor	Ufm1	2293	16.46	189341.7	7	2	50.59	85
Q99JP4	CDC26	anaphase-promoting complex subunit CDC26	Cdc26	2505	14.42	323292.0	9	4	42.35	85
P49962	SRP09	signal recognition particle 9 kDa protein	Srp9	3182	9.43	183689.3	3	3	36.05	86
P62307	RUXF	small nuclear ribonucleoprotein F	Snrpf	3040	10.37	229917.1	6	3	34.88	86
Q923D4	SF3B5	splicing factor 3B subunit 5	Sf3b5	2232	17.06	450184.0	8	3	45.35	86
Q8BGS2	BOLA2	bolA-like protein 2	Bola2	2089	18.57	398881.5	8	4	54.65	86
P31786	ACBP	acyl-CoA-binding protein isoform 2	Dbi	2225	17.13	432659.3	10	3	39.08	87
P58059	RT21	"28S ribosomal protein S21, mitochondrial"	Mrps21	4444	3.74	121005.2	1	1	14.94	87
Q9Z223	MOC2B	molybdopterin synthase sulfur carrier subunit isoform Mocs2A	Mocs2	4043	5.23	32476.8	1	1	14.77	88
P56135	ATPK	"ATP synthase subunit f, mitochondrial"	Atp5j2	3586	7.07	124213.4	2	2	26.14	88
Q9WV98	TIM9	mitochondrial import inner membrane translocase subunit Tim9	Timm9	3577	7.13	259254.0	5	1	16.85	89
O54962	BAF	barrier-to-autointegration factor	Banf1	1532	26.10	1777511.7	16	6	62.92	89
P14069	S10A6	protein S100-A6	S100a6	4702	2.09	66376.2	3	2	38.20	89
P63168	DYL1	"dynein light chain 1, cytoplasmic"	Dynll1	2523	14.24	241164.5	6	2	37.08	89
P99028	QCR6	"cytochrome b-c1 complex subunit 6, mitochondrial"	Uqcrh	2374	15.71	176159.1	6	5	44.94	89
P09602	HMGN2	non-histone chromosomal protein HMG-17	Hmgn2	4500	3.47	194098.9	5	1	10.00	90
P62322	LSM5	U6 snRNA-associated Sm-like protein LSm5	Lsm5	3352	8.41	35834.0	1	1	20.88	91
P61514	RL37A	60S ribosomal protein L37a	Rpl37a	3161	9.56	280262.8	5	4	50.00	92
P62305	RUXE	small nuclear ribonucleoprotein E	Snrpe	3883	5.86	131570.4	3	1	11.96	92
Q9D1Q4	DPM3	dolichol-phosphate mannosyltransferase subunit 3 precursor	Dpm3	4290	4.32	109779.6	3	1	10.87	92
Q78RX3	SIM12	small integral membrane protein 12	Smim12	3938	5.62	21210.6	1	1	9.78	92
Q91VW3	SH3L3	SH3 domain-binding glutamic acid-rich-like protein 3	Sh3bgrl3	2237	17.03	351562.9	7	3	31.18	93
Q9JLJ1	SELK	selenoprotein K	Selk	4239	4.53	96654.0	2	2	23.40	94
Q78HU7	GLPC	glycophorin-C	Gypc	3197	9.33	62619.8	5	1	27.37	95
O35900	LSM2	U6 snRNA-associated Sm-like protein LSm2 isoform 2	Lsm2	2967	10.90	164707.5	5	3	40.00	95
P62075	TIM13	mitochondrial import inner membrane translocase subunit Tim13	Timm13	2197	17.47	223498.2	4	3	43.16	95
P61957	SUMO2	small ubiquitin-related modifier 2 precursor	Sumo2	2553	14.03	2401119.4	11	2	23.16	95
P18608	HMGN1	non-histone chromosomal protein HMG-14	Hmgn1	1738	22.97	119836.3	5	2	31.25	96
Q9CQS8	SC61B	protein transport protein Sec61 subunit beta	Sec61b	3438	7.86	194553.2	3	2	26.04	96
P62627	DLRB1	dynein light chain roadblock-type 1 isoform b	Dynlrb1	1801	22.17	426293.3	9	6	70.83	96
Q6ZWM4	LSM8	"LSM8 homolog, U6 small nuclear RNA associated"	Lsm8	3166	9.54	222800.6	5	2	27.08	96
Q3UGS4	MCRI1	protein FAM195B	Fam195b	2397	15.43	126342.7	4	3	39.17	97
Q3UD01	A7L3B	putative ataxin-7-like protein 3B	Atxn7l3b	4344	4.15	69442.5	2	1	20.62	97
Q9WVA2	TIM8A	mitochondrial import inner membrane translocase subunit Tim8 A	Timm8a1	3773	6.26	106515.6	3	2	22.68	97
Q9CQQ0	SMIM8	small integral membrane protein 8	Smim8	4283	4.37	39709.2	1	1	12.37	97
P0C8B4	GON7	uncharacterized protein C14orf142 homolog	AK010878	3163	9.54	109821.0	5	2	36.73	98
Q62426	CYTB	cystatin-B	Cstb	2177	17.70	319352.3	5	5	41.84	98
P50543	S10AB	protein S100-A11	S100a11	2241	16.99	239985.8	7	3	31.63	98
Q9CQ75	NDUA2	NADH dehydrogenase	Ndufa2	3738	6.38	294479.7	2	1	14.14	99
P56376	ACYP1	acylphosphatase-1	Acyp1	2131	18.19	383899.4	5	3	39.39	99
P60060	SC61G	protein transport protein Sec61 subunit gamma isoform 1	Sec61g	4461	3.63	41565.4	1	1	13.00	100
Q78T54	VMA21	vacuolar ATPase assembly integral membrane protein Vma21 isoform 2	Vma21	4666	2.14	77897.2	2	1	11.88	101
P63166	SUMO1	small ubiquitin-related modifier 1 precursor	Sumo1	2854	11.60	193924.5	5	4	27.72	101
P07091	S10A4	protein S100-A4	S100a4	3557	7.24	178457.3	3	1	16.83	101
O70404	VAMP8	vesicle-associated membrane protein 8	Vamp8	3023	10.47	403637.1	10	4	30.69	101
Q9D0J8	PTMS	parathymosin	Ptms	4030	5.28	168482.0	4	2	22.77	101
Q9JIX0	ENY2	transcription and mRNA export factor ENY2	Eny2	3554	7.25	121813.9	3	2	25.74	101
Q9Z2P8	VAMP5	vesicle-associated membrane protein 5	Vamp5	2092	18.55	144450.0	4	3	31.37	102
Q64433	CH10	"10 kDa heat shock protein, mitochondrial"	Hspe1	2531	14.20	643787.0	8	4	39.22	102
Q9CQX8	RT36	"28S ribosomal protein S36, mitochondrial isoform 1"	Mrps36	2459	14.86	127815.1	3	2	44.12	102
Q9D9Z5	DDA1	DET1- and DDB1-associated protein 1 isoform 1	Dda1	4061	5.15	181158.8	4	3	35.29	102
P62311	LSM3	U6 snRNA-associated Sm-like protein LSm3	Lsm3	2176	17.70	105612.0	3	3	34.31	102
Q9CQF8	RT63	"ribosomal protein 63, mitochondrial"	Mrpl57	4087	5.08	34203.6	1	1	12.74	102
Q91XC8	DAP1	death-associated protein 1	Dap	3498	7.51	184607.1	13	2	26.47	102
P62806	H4	histone H4	Hist1h4m	510	58.20	4250288.1	50	11	66.02	103
P63024	VAMP3	vesicle-associated membrane protein 3	Vamp3	1217	32.09	212822.4	6	4	54.37	103
Q9CPQ8	ATP5L	"ATP synthase subunit g, mitochondrial"	Atp5l	2561	13.98	260277.3	6	3	39.81	103
Q9EQS3	MYCBP	C-Myc-binding protein	Mycbp	1346	29.69	302554.2	10	5	56.31	103
Q8BK30	NDUV3	NADH dehydrogenase	Ndufv3	4692	2.10	47249.7	1	1	10.58	104
Q9D162	CC167	coiled-coil domain-containing protein 167 isoform 1	Ccdc167	4173	4.76	71814.5	4	1	14.42	104
P84089	ERH	enhancer of rudimentary homolog	Erh	1453	27.63	1198641.0	14	4	44.23	104
Q9CQZ6	NDUB3	NADH dehydrogenase	Ndufb3	3876	5.89	149731.4	2	1	10.58	104
Q8BTE0	SDHF4	"succinate dehydrogenase assembly factor 4, mitochondrial precursor"	Sdhaf4	3649	6.74	113204.5	4	2	25.00	104
P62897	CYC	"cytochrome c, somatic"	Cycs	3433	7.87	208618.8	4	2	29.52	105
P10639	THIO	thioredoxin	Txn1	1341	29.82	2215760.4	25	6	48.57	105
Q6ZWZ4	Q6ZWZ4	60S ribosomal protein L36	Rpl36	2040	19.04	770477.2	13	5	28.57	105
Q9CRC6	BORC7	UPF0693 protein C10orf32 homolog	Borcs7	4187	4.71	29684.0	1	1	12.38	105
Q9CX60	LBH	protein LBH	Lbh	4455	3.67	26820.9	2	1	15.24	105
Q9D2R8	RT33	"28S ribosomal protein S33, mitochondrial isoform 1"	Mrps33	4737	2.06	28603.9	1	1	11.32	106
P83882	RL36A	60S ribosomal protein L36a	Rpl36a	3036	10.39	320534.8	8	3	23.58	106
Q9CPZ8	COXM1	COX assembly mitochondrial protein homolog	Cmc1	3976	5.48	130106.2	2	2	18.87	106
P17095	HMGA1	high mobility group protein HMG-I/HMG-Y isoform a	Hmga1	3293	8.75	89420.3	3	3	22.43	107
Q9QUH0	GLRX1	glutaredoxin-1	Glrx	3600	6.98	320456.5	6	3	24.30	107
P26883	FKB1A	peptidyl-prolyl cis-trans isomerase FKBP1A isoform 1	Fkbp1a	2882	11.43	169970.8	4	3	29.63	108
P97450	ATP5J	"ATP synthase-coupling factor 6, mitochondrial precursor"	Atp5j	1325	30.07	408708.9	11	6	43.52	108
P48428	TBCA	tubulin-specific chaperone A	Tbca	1508	26.47	315682.4	8	4	33.33	108
P52927	HMGA2	high mobility group protein HMGI-C	Hmga2	3679	6.61	77906.1	6	1	20.37	108
Q9D2R6	COA3	"cytochrome c oxidase assembly factor 3 homolog, mitochondrial"	Coa3	4521	3.37	45878.0	1	1	9.26	108
Q91WS0	CISD1	CDGSH iron-sulfur domain-containing protein 1	Cisd1	3087	10.09	167460.8	3	2	25.93	108
nan		PREDICTED: E3 ubiquitin-protein ligase RBX1 isoform X1	Gm9840	3584	7.09	130875.4	5	4	30.56	108
Q9D7E4	CS025	UPF0449 protein C19orf25 homolog	2310011J03Rik	3215	9.26	100750.8	3	3	43.12	109
P16254	SRP14	signal recognition particle 14 kDa protein	Srp14	3422	7.93	94880.7	2	2	23.64	110
P32848	PRVA	parvalbumin alpha	Pvalb	2919	11.21	97470.8	3	3	37.27	110
Q9CQX4	PAF15	PCNA-associated factor	2810417H13Rik	3723	6.43	47620.8	1	1	13.64	110
P83870	PHF5A	PHD finger-like domain-containing protein 5A	Phf5a	2557	14.02	372873.0	9	4	40.91	110
P26350	PTMA	prothymosin alpha	Ptma	859	42.32	2378935.2	34	7	37.84	111
Q61387	COX7R	"cytochrome c oxidase subunit 7A-related protein, mitochondrial"	Cox7a2l	4413	3.86	33712.8	1	1	11.71	111
Q9CQB4	Q9CQB4	cytochrome b-c1 complex subunit 7	Uqcrb	2667	13.13	414688.8	10	4	26.13	111
Q9CR80	FA32A	protein FAM32A	Fam32a	3877	5.88	125944.7	3	3	26.79	112
Q9D8T7	SLIRP	"SRA stem-loop-interacting RNA-binding protein, mitochondrial"	Slirp	4053	5.18	133643.8	6	4	29.46	112
Q9JI48	PLAC8	placenta-specific gene 8 protein	Plac8	3751	6.34	127743.0	2	1	13.39	112
Q6DG52	CHUR	protein Churchill	Churc1	3697	6.56	23041.9	1	1	13.39	112
P61804	DAD1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase	Dad1	4200	4.70	116831.3	2	1	10.62	113
nan		protein CTLA-2-alpha isoform b	Ctla2a	4417	3.84	84687.6	3	2	26.55	113
P51807	DYLT1	dynein light chain Tctex-type 1F isoform 1	Dynlt1f	2729	12.61	131309.8	3	2	14.16	113
Q9Z172	SUMO3	small ubiquitin-related modifier 3 isoform 4	Sumo3	4304	4.28	99312.2	5	1	7.96	113
E0CZB3	E0CZB3	ubiquitin-like protein 5 isoform 1	Ubl5	4234	4.55	183513.7	3	2	17.70	113
Q9WTZ1	RBX2	RING-box protein 2 isoform 1	Rnf7	4384	3.99	48526.8	3	1	19.47	113
P48024	EIF1	eukaryotic translation initiation factor 1	Eif1	783	45.09	1252026.7	16	6	64.60	113
Q9Z1P6	NDUA7	NADH dehydrogenase	Ndufa7	4337	4.18	304333.4	4	2	17.70	113
Q9CXU9	EIF1B	eukaryotic translation initiation factor 1b	Eif1b	4751	2.02	6544.2	1	1	15.04	113
Q5F285	TM256	transmembrane protein 256 precursor	Tmem256	3006	10.57	53664.6	1	1	24.78	113
P47955	RLA1	60S acidic ribosomal protein P1	Rplp1	1630	24.53	487492.6	9	2	51.75	114
Q9JJU8	SH3L1	SH3 domain-binding glutamic acid-rich-like protein	Sh3bgrl	551	55.67	1621061.8	27	10	78.95	114
Q9D727	CF226	uncharacterized protein C6orf226 homolog	2310039H08Rik	4704	2.09	18845.0	1	1	16.67	114
P62889	RL30	60S ribosomal protein L30	Rpl30	1514	26.38	621276.8	12	5	51.30	115
P34884	MIF	macrophage migration inhibitory factor	Mif	1959	19.98	2185102.5	33	4	41.74	115
P62855	RS26	40S ribosomal protein S26	Rps26	3070	10.20	346064.4	10	3	28.70	115
Q9CQ86	MIEN1	migration and invasion enhancer 1	Mien1	4325	4.21	56733.2	1	1	9.57	115
Q9CR37	PPDPF	pancreatic progenitor cell differentiation and proliferation factor	Ppdpf	3917	5.70	34865.7	2	2	26.09	115
P99027	RLA2	60S acidic ribosomal protein P2	Rplp2	604	52.57	4801322.9	48	5	69.56	115
P03899	NU3M	NADH dehydrogenase subunit 3 (mitochondrion)	ND3	4252	4.49	61793.3	1	1	13.04	115
Q3UQA7	SELH	selenoprotein H	2700094K13Rik	4205	4.67	159579.3	4	1	10.34	116
P52503	NDUS6	NADH dehydrogenase	Ndufs6	1763	22.66	311191.3	7	4	62.07	116
Q9CPP6	NDUA5	NADH dehydrogenase	Ndufa5	2653	13.29	257552.7	7	4	35.34	116
Q9D1R9	RL34	60S ribosomal protein L34	Rpl34	4611	2.49	208571.4	3	2	13.68	117
Q60876	4EBP1	eukaryotic translation initiation factor 4E-binding protein 1	Eif4ebp1	4485	3.51	51624.7	1	1	10.26	117
P63271	SPT4A	transcription elongation factor SPT4-A	Supt4a	3829	6.06	147879.5	3	2	17.09	117
Q3TYI2	Q3TYI2	DNA-directed RNA polymerase II subunit RPB11	Polr2j	2412	15.25	320162.3	5	3	26.50	117
Q9D7J4	COX20	cytochrome c oxidase protein 20 homolog	Cox20	2942	11.05	118442.3	3	3	20.51	117
P62774	MTPN	myotrophin	Mtpn	1696	23.73	718665.2	9	2	30.51	118
O35215	DOPD	D-dopachrome decarboxylase	Ddt	1208	32.25	704904.5	16	6	65.25	118
Q9CR51	VATG1	V-type proton ATPase subunit G 1	Atp6v1g1	1697	23.72	350865.3	8	5	48.30	118
Q9CQA6	CHCH1	coiled-coil-helix-coiled-coil-helix domain-containing protein 1	Chchd1	3763	6.29	38602.5	2	2	17.80	118
Q9CQ36	DPOE4	DNA polymerase epsilon subunit 4	Pole4	2497	14.51	226008.3	7	2	39.83	118
P62869	ELOB	transcription elongation factor B polypeptide 2	Tceb2	2260	16.79	394317.8	7	5	53.39	118
Q9D1H8	RM53	"39S ribosomal protein L53, mitochondrial"	Mrpl53	4681	2.11	84023.1	2	2	17.80	118
P62317	SMD2	small nuclear ribonucleoprotein Sm D2	Snrpd2	1268	31.09	557315.5	14	5	41.53	118
P62315	SMD1	small nuclear ribonucleoprotein Sm D1	Snrpd1	1962	19.96	226814.3	6	4	52.94	119
P01887	B2MG	beta-2-microglobulin precursor	B2m	3402	8.05	212112.4	2	2	15.97	119
Q9JJ94	SSNA1	Sjoegren syndrome nuclear autoantigen 1 homolog	Ssna1	3213	9.27	133569.7	4	2	17.65	119
Q9D1K2	VATF	V-type proton ATPase subunit F	Atp6v1f	4195	4.71	51578.3	1	1	10.08	119
P60867	RS20	40S ribosomal protein S20	Rps20	1902	20.79	1241454.8	20	5	32.77	119
P70445	4EBP2	eukaryotic translation initiation factor 4E-binding protein 2	Eif4ebp2	1600	24.91	209562.0	6	4	50.00	120
Q9CQ54	NDUC2	NADH dehydrogenase	Ndufc2	2526	14.23	306503.9	5	2	18.33	120
Q8K3D3	SWI5	DNA repair protein SWI5 homolog isoform a	Swi5	3008	10.56	202747.4	5	2	19.01	121
P60840	ENSA	alpha-endosulfine isoform a	Ensa	3378	8.23	93059.5	4	3	23.97	121
Q9CQ71	RFA3	replication protein A 14 kDa subunit	Rpa3	1905	20.76	612844.8	16	6	45.45	121
Q9CZH3	PSMG3	proteasome assembly chaperone 3	Psmg3	3950	5.56	68709.1	3	1	12.29	122
Q9CQF7	Q9CQF7	prefoldin subunit 1	Pfdn1	2403	15.35	383489.8	6	3	17.21	122
Q9D7S7	RL22L	60S ribosomal protein L22-like 1	Rpl22l1	4104	5.04	40006.9	1	1	9.84	122
P0C7N9	PSMG4	proteasome assembly chaperone 4 isoform b	Psmg4	2727	12.63	87717.6	4	2	32.52	123
Q9D937	CK098	uncharacterized protein C11orf98 homolog	1810009A15Rik	2661	13.22	158053.2	3	3	22.76	123
Q6ZWV7	RL35	60S ribosomal protein L35	Rpl35	4024	5.30	167172.3	3	2	13.82	123
Q9CQM5	TXD17	thioredoxin domain-containing protein 17	Txndc17	2944	11.04	188948.7	6	4	38.21	123
O88653	LTOR3	ragulator complex protein LAMTOR3	Lamtor3	4457	3.65	45475.7	2	1	8.87	124
Q9DAK9	PHP14	14 kDa phosphohistidine phosphatase	Phpt1	2318	16.24	375394.6	5	3	29.03	124
Q9DBG9	TX1B3	tax1-binding protein 3	Tax1bp3	3660	6.70	49856.6	1	1	13.71	124
Q9DCG9	TR112	multifunctional methyltransferase subunit TRM112-like protein	Trmt112	1900	20.84	481906.6	12	6	37.60	125
P62900	RL31	60S ribosomal protein L31	Rpl31	1882	21.08	1497439.6	16	7	45.60	125
O55102	BL1S1	biogenesis of lysosome-related organelles complex 1 subunit 1	Bloc1s1	4631	2.35	26518.0	1	1	8.80	125
P62852	RS25	40S ribosomal protein S25	Rps25	2414	15.23	680502.6	10	4	31.20	125
P59708	SF3B6	splicing factor 3B subunit 6	Sf3b6	2362	15.79	314859.0	7	4	39.20	125
Q9CQV1	TIM16	mitochondrial import inner membrane translocase subunit TIM16	Pam16	3089	10.08	97171.1	2	2	28.00	125
Q9CQL7	MOFA1	MORF4 family-associated protein 1	Mrfap1	3224	9.21	268462.1	6	1	18.40	125
P60898	RPB9	DNA-directed RNA polymerase II subunit RPB9	Polr2i	1986	19.72	181598.1	6	4	50.40	125
Q9JHS3	LTOR2	ragulator complex protein LAMTOR2	Lamtor2	4709	2.08	53681.0	1	1	9.60	125
P58064	RT06	"28S ribosomal protein S6, mitochondrial"	Mrps6	3302	8.65	119916.9	3	3	27.20	125
P10853	H2B1F	histone cluster 1 H2br isoform 2	Hist1h2br	531	56.93	10212706.9	87	15	69.05	126
P70349	HINT1	histidine triad nucleotide-binding protein 1	Hint1	895	41.11	1288164.8	23	6	63.49	126
O35127	C10	protein C10	Grcc10	2434	15.11	127608.5	6	3	38.89	126
P56812	PDCD5	programmed cell death protein 5	Pdcd5	2327	16.17	445284.3	9	4	28.57	126
Q9CRC3	CO040	UPF0235 protein C15orf40 homolog	3110040N11Rik	2974	10.85	115234.7	5	2	23.81	126
P62320	SMD3	small nuclear ribonucleoprotein Sm D3	Snrpd3	1618	24.66	535009.4	8	4	33.33	126
Q9D2U9	H2B3A	histone H2B type 3-A	Hist3h2ba	4512	3.41	47791.6	1	1	7.94	126
Q03958	PFD6	prefoldin subunit 6	Pfdn6	1242	31.57	440818.0	8	6	37.79	127
P11031	TCP4	activated RNA polymerase II transcriptional coactivator p15	Sub1	3003	10.59	437209.7	10	6	46.46	127
Q9CPY4	CDKA2	cyclin-dependent kinase 2-associated protein 2	Cdk2ap2	4915	1.54	61285.6	1	1	6.30	127
P61971	NTF2	nuclear transport factor 2	Nutf2	2795	12.03	204939.3	8	3	44.88	127
P67984	RL22	60S ribosomal protein L22 isoform a	Rpl22	2149	17.98	514163.7	7	4	35.16	128
Q9D0T1	NH2L1	NHP2-like protein 1	Nhp2l1	1241	31.59	825840.6	14	5	35.16	128
P0C0S6	H2AZ	histone H2A.Z isoform 1	H2afz	2054	18.88	371488.0	8	4	46.87	128
Q8BGB5	LIMD2	LIM domain-containing protein 2	Limd2	3252	9.04	152727.6	3	2	19.53	128
Q9D881	Q9D881	"cytochrome c oxidase subunit 5B, mitochondrial"	Cox5b	3191	9.37	258653.1	5	2	16.28	129
Q9CR41	HYPK	huntingtin-interacting protein K	Hypk	3653	6.72	31643.7	1	1	13.18	129
Q9CQC7	NDUB4	NADH dehydrogenase	Ndufb4	2680	13.01	154843.9	6	2	26.36	129
Q9D924	ISCA1	"iron-sulfur cluster assembly 1 homolog, mitochondrial precursor"	Isca1	4147	4.84	126040.2	2	1	10.08	129
Q9JKP8	CHRC1	chromatin accessibility complex protein 1	Chrac1	3142	9.70	38811.2	1	1	13.95	129
C0HKE1	H2A1B	histone H2A type 1	Hist1h2ao	2590	13.72	95855.0	3	2	40.00	130
Q62048	PEA15	astrocytic phosphoprotein PEA-15 isoform 2	Pea15a	3936	5.63	54338.8	2	2	18.46	130
Q6GSS7	H2A2A	histone H2A type 2-A	Hist2h2aa1	700	48.32	10092483.1	176	8	62.31	130
Q9D945	LLPH	protein LLP homolog	Llph	3118	9.90	148322.2	6	4	33.08	130
P62245	RS15A	40S ribosomal protein S15a	Rps15a	3698	6.55	151037.9	5	2	16.15	130
Q3TGF2	F107B	protein FAM107B	Fam107b	1443	27.78	349352.0	9	6	46.56	131
Q9CXU1	MED31	mediator of RNA polymerase II transcription subunit 31	Med31	3742	6.35	17629.3	1	1	12.98	131
Q9CWW6	PIN4	peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	Pin4	3871	5.90	86825.0	3	3	23.66	131
Q8K1L5	PP1RB	protein phosphatase 1 regulatory subunit 11	Ppp1r11	4903	1.58	60449.1	2	1	5.34	131
Q6ZWZ6	Q6ZWZ6	40S ribosomal protein S12	Rps12	683	49.28	4071853.2	33	8	69.70	132
P35545	UBIM	40S ribosomal protein S30 precursor	Fau	4110	5.00	358590.3	6	1	7.52	133
E0CXP6	E0CXP6	uncharacterized protein LOC100036521 isoform 2	Umad1	4202	4.68	17068.5	1	1	10.53	133
P97304	RPAC2	DNA-directed RNA polymerases I and III subunit RPAC2 isoform 1	Polr1d	3068	10.20	116278.8	4	3	32.33	133
Q8VC85	LSM1	U6 snRNA-associated Sm-like protein LSm1	Lsm1	2930	11.12	88163.8	4	2	26.32	133
P59048	PDRG1	p53 and DNA damage-regulated protein 1	Pdrg1	4697	2.09	60906.6	1	1	9.77	133
P62849	RS24	40S ribosomal protein S24 isoform 2	Rps24	1736	23.00	371231.2	8	4	28.57	133
Q3UWL8	Q3UWL8	prefoldin subunit 4 isoform 1	Pfdn4	2891	11.39	90365.5	2	2	20.15	134
Q9CZ83	RM55	"39S ribosomal protein L55, mitochondrial isoform 1"	Mrpl55	4856	1.78	48478.2	1	1	6.72	134
P83940	ELOC	transcription elongation factor B polypeptide 1 isoform 1	Tceb1	1427	28.26	514809.4	12	8	54.48	134
Q9DB42	ZN593	zinc finger protein 593	Zfp593	4266	4.44	47035.2	1	1	10.45	134
P56395	CYB5	cytochrome b5	Cyb5a	1816	21.91	510304.4	13	5	41.04	134
Q9CQN7	RM41	"39S ribosomal protein L41, mitochondrial precursor"	Mrpl41	2310	16.33	220232.9	6	4	34.07	135
P52760	RIDA	ribonuclease UK114	Rida	2436	15.10	195989.6	7	3	34.07	135
P16045	LEG1	galectin-1	Lgals1	1284	30.87	1502260.3	29	7	57.04	135
P63276	RS17	40S ribosomal protein S17	Rps17	782	45.09	1108827.8	24	8	57.04	135
Q05816	FABP5	"fatty acid-binding protein, epidermal isoform 1"	Fabp5	977	38.68	544201.1	12	9	65.93	135
Q00915	RET1	retinol-binding protein 1	Rbp1	2214	17.24	364778.3	9	7	42.22	135
