UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
P61222	ABCE1	ATP-binding cassette sub-family E member 1	Abce1	1572	1.48	25011.4	2	2	4.67	599
Q6XPS7	Q6XPS7	threonine aldolase 1	Tha1	1571	1.48	20522.1	1	1	3.5	400
Q9WVK4	EHD1	EH domain-containing protein 1	Ehd1	1569	1.49	35365.5	2	1	2.06	534
Q63829	COMD3	COMM domain-containing protein 3	Commd3	1570	1.49	15378.1	3	2	11.28	195
P58281	OPA1	"PREDICTED: dynamin-like 120 kDa protein, mitochondrial isoform X2"	Opa1	1568	1.49	91894.2	5	5	5.92	997
O35654	DPOD2	DNA polymerase delta subunit 2	Pold2	1565	1.5	8791.1	1	1	2.99	469
Q8BWU5	OSGEP	probable tRNA N6-adenosine threonylcarbamoyltransferase	Osgep	1566	1.5	62830.5	2	2	3.88	335
Q8R1B4	EIF3C	eukaryotic translation initiation factor 3 subunit C	Eif3c	1567	1.5	5195.1	2	2	1.98	911
nan		PREDICTED: target of Nesh-SH3 isoform X9	Abi3bp	1563	1.51	120057.7	5	4	3.29	1613
Q6P9L6	KIF15	kinesin-like protein KIF15	Kif15	1561	1.52	38400.1	2	2	1.08	1387
Q8BGX2	TIM29	uncharacterized protein C19orf52 homolog	1810026J23Rik	1560	1.52	17924.5	2	1	6.02	266
nan		PREDICTED: actin-related protein 2/3 complex subunit 5-like protein	Arpc5l	1562	1.52	30768.2	2	2	29.51	122
Q9JMH9	MY18A	PREDICTED: unconventional myosin-XVIIIa isoform X14	Myo18a	1559	1.52	33208.9	2	2	1.18	2035
Q8BVQ5	PPME1	protein phosphatase methylesterase 1	Ppme1	1557	1.53	32611.3	3	1	2.85	386
A2AGL3	RYR3	PREDICTED: ryanodine receptor 3 isoform X3	Ryr3	1558	1.53	106459.4	6	6	0.95	4863
P19467	MUC13	mucin-13 precursor	Muc13	1555	1.54	4814.3	1	1	1.75	573
Q8BKZ9	ODPX	"pyruvate dehydrogenase protein X component, mitochondrial"	Pdhx	1556	1.54	14177.1	1	1	1.8	501
Q9CQ80	VPS25	vacuolar protein-sorting-associated protein 25 isoform 1	Vps25	1552	1.56	11546.9	2	1	5.43	184
P12787	COX5A	"cytochrome c oxidase subunit 5A, mitochondrial precursor"	Cox5a	1554	1.56	75249.3	2	1	6.16	146
F8VPT6	F8VPT6	ecotropic viral integration site 5 protein	Evi5	1549	1.56	44403.9	2	2	2.47	809
P48722	HS74L	heat shock 70 kDa protein 4L	Hspa4l	1551	1.56	27573.7	4	3	4.89	838
Q6ZWZ4	Q6ZWZ4	60S ribosomal protein L36	Rpl36	1548	1.56	46432.5	2	1	9.52	105
Q6A068	CDC5L	cell division cycle 5-like protein	Cdc5l	1553	1.56	20593.1	4	2	3.62	802
Q9Z2W0	DNPEP	aspartyl aminopeptidase isoform a	Dnpep	1546	1.57	38038	3	1	2.11	475
P97823	LYPA1	acyl-protein thioesterase 1	Lypla1	1545	1.57	25638.1	1	1	4.78	230
P50431	GLYC	"serine hydroxymethyltransferase, cytosolic"	Shmt1	1547	1.57	20806.6	2	2	6.28	478
Q61239	FNTA	protein farnesyltransferase/geranylgeranyltransferase type-1	Fnta	1544	1.58	16109	1	1	2.65	377
Q9DCV4	RMD1	regulator of microtubule dynamics protein 1	Rmdn1	1541	1.59	24226.1	1	1	5.25	305
Q8K003	TMA7	translation machinery-associated protein 7	Tma7	1542	1.59	12412.8	1	1	14.06	64
Q80XU3	NUCKS	nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	Nucks1	1539	1.62	25613.7	2	2	9.83	234
Q11204	SIA4B	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2	St3gal2	1537	1.63	34943.5	2	1	3.43	350
Q68EF6	BEGIN	brain-enriched guanylate kinase-associated protein	Begain	1535	1.64	269399	3	1	2.1	619
P60670	NPL4	nuclear protein localization protein 4 homolog isoform A	Nploc4	1536	1.64	8672.2	2	2	4.28	608
O35643	AP1B1	AP-1 complex subunit beta-1 isoform 2	Ap1b1	1534	1.66	6862.6	2	2	2.55	943
Q9DCT1	AKCL2	"1,5-anhydro-D-fructose reductase"	Akr1e1	1533	1.67	12226.8	1	1	6.31	301
Q921I1	TRFE	serotransferrin precursor	Trf	1531	1.68	142115.1	4	2	2.87	697
P84078	ARF1	ADP-ribosylation factor 1	Arf1	1530	1.69	21846.1	3	2	9.94	181
Q8R050	ERF3A	eukaryotic peptide chain release factor GTP-binding subunit ERF3A	Gspt1	1529	1.69	58537.3	4	4	5.97	636
Q9EPU4	CPSF1	cleavage and polyadenylation specificity factor subunit 1 isoform 1	Cpsf1	1528	1.7	21002.1	3	2	2.14	1450
P60060	SC61G	protein transport protein Sec61 subunit gamma isoform 1	Sec61g	1525	1.72	60398	4	1	13	100
Q921I9	EXOS4	exosome complex component RRP41	Exosc4	1526	1.72	11084	2	2	11.84	245
Q9DCM2	GSTK1	glutathione S-transferase kappa 1	Gstk1	1524	1.73	28473.6	2	1	7.08	226
nan		PREDICTED: ankyrin-2 isoform X13	Ank2	1523	1.74	358919.1	17	9	2.88	4028
P41241	CSK	tyrosine-protein kinase CSK	Csk	1522	1.75	36814.5	5	3	6.67	450
nan		PREDICTED: cyclic nucleotide-binding domain-containing protein 2	Cnbd2	1521	1.76	38592.4	3	1	4.42	181
Q5XJE5	LEO1	RNA polymerase-associated protein LEO1	Leo1	1519	1.77	34449.2	2	1	1.95	667
P15105	GLNA	glutamine synthetase	Glul	1520	1.77	28691	3	2	4.29	373
Q9D0R2	SYTC	"threonine--tRNA ligase, cytoplasmic"	Tars	1518	1.77	20018	3	3	5.4	722
E9PZQ0	RYR1	ryanodine receptor 1	Ryr1	1517	1.78	180161.6	6	4	0.79	5035
Q68FF6	GIT1	ARF GTPase-activating protein GIT1	Git1	1516	1.79	7448.9	1	1	1.82	770
Q5FWK3	RHG01	rho GTPase-activating protein 1 isoform 1	Arhgap1	1515	1.8	52641.5	4	2	5.85	479
P14434	HA2B	"histocompatibility 2, class II antigen A, alpha precursor"	H2-Aa	1514	1.8	11587.7	2	1	5.86	256
O88531	PPT1	palmitoyl-protein thioesterase 1 precursor	Ppt1	1513	1.81	27699.2	3	1	4.9	306
Q8BH59	CMC1	calcium-binding mitochondrial carrier protein Aralar1	Slc25a12	1512	1.83	52891.3	4	2	3.1	677
Q8BSY0	ASPH	aspartyl/asparaginyl beta-hydroxylase isoform 1	Asph	1510	1.87	29624.3	4	2	4.18	741
Q80ZM5	Q80ZM5	"H1 histone family, member X"	H1fx	1511	1.87	7640.2	1	1	5.32	188
Q61584	FXR1	fragile X mental retardation syndrome-related protein 1 isoform 1	Fxr1	1509	1.89	17939.2	2	2	3.55	677
P26339	CMGA	chromogranin-A preproprotein	Chga	1507	1.92	80634.1	2	1	2.16	463
Q9D1M0	SEC13	protein SEC13 homolog	Sec13	1508	1.92	54474.9	3	2	5.9	322
F8VQD1	F8VQD1	protein polybromo-1	Pbrm1	1505	1.93	31525.3	5	4	1.7	1704
Q9CQK7	RWDD1	RWD domain-containing protein 1	Rwdd1	1506	1.93	20055.3	1	1	3.7	243
P58404	STRN4	striatin-4 isoform 1	Strn4	1503	1.96	28317.9	2	2	3.95	760
Q9CZM2	RL15	60S ribosomal protein L15	Rpl15	1502	1.97	20594.5	1	1	4.41	204
P52927	HMGA2	high mobility group protein HMGI-C	Hmga2	1501	2.02	5204.2	1	1	20.37	108
O88792	JAM1	junctional adhesion molecule A precursor	F11r	1500	2.03	5696	1	1	6.33	300
Q91Z50	Q91Z50	flap endonuclease 1	Fen1	1499	2.04	53836.8	2	2	5.79	380
Q6DIC0	SMCA2	probable global transcription activator SNF2L2 isoform 1	Smarca2	1498	2.04	6152.6	1	1	0.82	1583
Q9Z1P6	NDUA7	NADH dehydrogenase	Ndufa7	1497	2.06	14712	2	1	7.96	113
Q6P5F9	XPO1	exportin-1	Xpo1	1496	2.08	28240.7	2	2	3.27	1071
P56873	SSA27	Sjoegren syndrome/scleroderma autoantigen 1 homolog	Sssca1	1493	2.13	30481.1	2	1	5.03	199
Q78J03	MSRB2	"methionine-R-sulfoxide reductase B2, mitochondrial precursor"	Msrb2	1494	2.13	22685.8	2	2	11.43	175
C8YR32	LOXH1	lipoxygenase homology domain-containing protein 1	Loxhd1	1492	2.15	293991.1	18	6	1.89	2068
Q8BQ47	CNPY4	protein canopy homolog 4 precursor	Cnpy4	1490	2.15	2588.2	1	1	5.31	245
Q8VE37	RCC1	regulator of chromosome condensation isoform 2	Rcc1	1489	2.16	38190.2	2	2	6.41	421
P25425	PO2F1	"POU domain, class 2, transcription factor 1 isoform A"	Pou2f1	1487	2.17	14915.7	3	2	3.4	793
Q9CQZ6	NDUB3	NADH dehydrogenase	Ndufb3	1486	2.19	19462.5	1	1	10.58	104
nan		PREDICTED: ankyrin-3 isoform X26	Ank3	1485	2.2	73951	3	3	0.7	4403
O54734	OST48	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48	Ddost	1484	2.21	16472.7	2	1	2.04	441
P97311	MCM6	DNA replication licensing factor MCM6 isoform 1	Mcm6	1483	2.22	55579.9	4	3	4.14	821
P32921	SYWC	"tryptophan--tRNA ligase, cytoplasmic isoform 1"	Wars	1482	2.22	11532.2	2	2	5.41	481
P51885	LUM	lumican precursor	Lum	1481	2.24	27849.1	3	2	5.62	338
P20065	TYB4	thymosin beta-4	Tmsb4x	1480	2.25	55864	2	1	25	44
P70290	EM55	55 kDa erythrocyte membrane protein	Mpp1	1478	2.26	6534.1	1	1	2.58	466
Q9QZ88	VPS29	vacuolar protein sorting-associated protein 29	Vps29	1479	2.26	4769	1	1	5.49	182
Q8CD15	RIOX2	bifunctional lysine-specific demethylase and histidyl-hydroxylase	Mina	1477	2.27	27045.2	2	2	3.87	465
P19253	RL13A	60S ribosomal protein L13a	Rpl13a	1476	2.33	34816.4	2	2	10.84	203
P56135	ATPK	"ATP synthase subunit f, mitochondrial"	Atp5j2	1474	2.34	17633.2	2	1	13.64	88
Q99KP3	CRYL1	lambda-crystallin homolog	Cryl1	1475	2.34	22388.6	2	2	5.64	319
				1473	2.37	30389.8	2	1	8.01	312
Q9D8W5	PSD12	26S proteasome non-ATPase regulatory subunit 12	Psmd12	1472	2.37	30503	2	2	6.14	456
Q923G2	RPAB3	"DNA-directed RNA polymerases I, II, and III subunit RPABC3"	Polr2h	1471	2.39	16120	2	2	18.67	150
P14069	S10A6	protein S100-A6	S100a6	1470	2.42	17503.6	1	1	8.99	89
P97864	CASP7	caspase-7 precursor	Casp7	1469	2.47	45292.6	3	3	14.19	303
Q8VCF0	MAVS	mitochondrial antiviral-signaling protein isoform 1	Mavs	1468	2.49	4038.8	1	1	2.78	503
Q99K48	NONO	non-POU domain-containing octamer-binding protein	Nono	1466	2.49	21100.5	2	2	4.65	473
Q6P5E4	UGGG1	UDP-glucose:glycoprotein glucosyltransferase 1 precursor	Uggt1	1467	2.49	91892.5	5	4	3.16	1551
P19221	THRB	prothrombin preproprotein	F2	1465	2.52	44770	2	1	1.78	618
O89079	COPE	coatomer subunit epsilon	Cope	1464	2.52	50061.5	3	3	10.39	308
P53810	PIPNA	phosphatidylinositol transfer protein alpha isoform	Pitpna	1463	2.53	15932.6	2	1	7.01	271
P99026	PSB4	proteasome subunit beta type-4 precursor	Psmb4	1462	2.54	23437.6	1	1	3.41	264
nan		PREDICTED: WD repeat-containing protein 97 isoform X1	Gm35339	1461	2.54	61435.7	5	2	1.07	1689
Q91YH5	ATLA3	atlastin-3 isoform 2	Atl3	1460	2.56	13577	1	1	2.03	541
P61967	AP1S1	AP-1 complex subunit sigma-1A	Ap1s1	1459	2.57	8886.5	2	1	10.13	158
Q8K363	DDX18	ATP-dependent RNA helicase DDX18	Ddx18	1458	2.57	10500	1	1	2.12	660
D3YZZ5	D3YZZ5	transmembrane emp24 domain-containing protein 7 precursor	Tmed7	1457	2.58	37084.5	3	1	4.46	224
Q9Z0P5	TWF2	twinfilin-2	Twf2	1453	2.61	9302.7	1	1	3.72	349
Q9QZU9	UB2L6	ubiquitin/ISG15-conjugating enzyme E2 L6	Ube2l6	1455	2.61	11524.5	1	1	5.23	153
Q921E6	EED	polycomb protein EED	Eed	1456	2.61	136473	3	1	1.59	441
Q9CQ40	RM49	"39S ribosomal protein L49, mitochondrial"	Mrpl49	1454	2.61	35067.4	2	1	8.43	166
Q64455	PTPRJ	receptor-type tyrosine-protein phosphatase eta isoform 1	Ptprj	1452	2.62	57999.3	2	2	1.56	1350
Q8BGM4	Q8BGM4	Williams-Beuren syndrome chromosomal region 27 protein	Wbscr27	1451	2.63	88899.9	5	2	8.4	238
P13707	GPDA	glycerol-3-phosphate dehydrogenase	Gpd1	1450	2.65	5426.5	1	1	3.72	349
Q9WVQ5	MTNB	methylthioribulose-1-phosphate dehydratase	Apip	1449	2.68	7407	1	1	5.81	241
Q8R3U1	PA216	HRAS-like suppressor 3	Pla2g16	1447	2.7	18258.4	1	1	5.56	162
Q8VHR5	P66B	transcriptional repressor p66-beta	Gatad2b	1448	2.7	9272.6	1	1	1.85	594
Q9WUU7	CATZ	cathepsin Z preproprotein	Ctsz	1446	2.71	30571.4	2	2	7.19	306
P29788	VTNC	vitronectin precursor	Vtn	1445	2.72	54637.7	2	1	1.88	478
Q18PI6	SLAF5	SLAM family member 5 isoform 1 precursor	Cd84	1444	2.73	5544.2	1	1	3.95	329
Q8BH74	NU107	nuclear pore complex protein Nup107	Nup107	1443	2.74	32401.9	2	2	3.13	926
Q9D8C4	IN35	interferon-induced 35 kDa protein homolog	Ifi35	1441	2.75	16761.1	2	2	9.79	286
				1440	2.77	4833.5	2	2	8.25	412
Q9D0M3	CY1	"cytochrome c1, heme protein, mitochondrial"	Cyc1	1439	2.78	29190.3	4	2	6.77	325
Q9R233	TPSN	tapasin isoform 2 precursor	Tapbp	1438	2.79	8104.4	2	1	2.15	465
D3Z3L3	D3Z3L3	tripartite motif-containing 12C	Trim12c	1437	2.8	25552.4	2	2	3.82	497
Q6NSR8	PEPL1	probable aminopeptidase NPEPL1	Npepl1	1436	2.81	11981.6	1	1	2.86	524
Q9CWK8	SNX2	sorting nexin-2	Snx2	1435	2.83	58567.5	3	3	6.17	519
Q9ET54	PALLD	palladin isoform 1	Palld	1434	2.84	45614.7	3	2	1.35	1408
Q8CI94	PYGB	"glycogen phosphorylase, brain form"	Pygb	1433	2.84	15895.7	1	1	1.54	843
P61358	RL27	60S ribosomal protein L27	Rpl27	1432	2.85	118519.9	7	3	16.91	136
P51410	RL9	60S ribosomal protein L9	Rpl9	1431	2.87	33407.8	1	1	5.21	192
P01029	CO4B	complement C4-B precursor	C4b	1430	2.88	18544.4	1	1	0.52	1738
nan		PREDICTED: thromboxane-A synthase isoform X5	Tbxas1	1429	2.88	44565.3	3	3	7.42	458
Q61739	ITA6	integrin alpha-6 isoform 2 precursor	Itga6	1428	2.91	20293.2	3	3	3.02	1091
Q9D031	Q9D031	ras suppressor protein 1	Rsu1	1427	2.94	24248.9	1	1	3.25	277
Q9CQC6	BZW1	basic leucine zipper and W2 domain-containing protein 1	Bzw1	1426	2.96	19746.8	1	1	1.91	419
Q9D0B0	SRSF9	serine/arginine-rich splicing factor 9	Srsf9	1424	2.98	13318.6	1	1	4.95	222
Q8BJ71	NUP93	nuclear pore complex protein Nup93	Nup93	1425	2.98	337859.1	14	5	7.2	819
Q921H9	COA7	cytochrome c oxidase assembly factor 7	Coa7	1423	2.99	4536.1	1	1	4.33	231
nan		PREDICTED: maestro heat-like repeat-containing protein family	Mroh6	1422	2.99	71931.4	5	2	2.8	572
Q91XE8	TM205	transmembrane protein 205 isoform 2	Tmem205	1420	3.07	6296.6	1	1	8.99	189
nan		PREDICTED: collagen alpha-1(II) chain-like	Gm40447	1419	3.1	568403.8	13	1	1.72	466
Q80T79	CSMD3	CUB and sushi domain-containing protein 3	Csmd3	1417	3.11	188870.1	8	4	1.56	3707
Q8C7R4	UBA6	ubiquitin-like modifier-activating enzyme 6	Uba6	1418	3.11	23498	3	3	3.13	1053
C0HKD8	MFA1A	microfibrillar-associated protein 1	Mfap1b	1416	3.14	31985	3	2	6.83	439
P97370	AT1B3	sodium/potassium-transporting ATPase subunit beta-3	Atp1b3	1414	3.14	23653.5	1	1	3.6	278
Q8CIG8	ANM5	protein arginine N-methyltransferase 5 isoform 1	Prmt5	1415	3.14	3791.1	1	1	2.04	637
P62196	PRS8	26S protease regulatory subunit 8	Psmc5	1413	3.15	31542	2	2	4.19	406
Q9D868	PPIH	peptidyl-prolyl cis-trans isomerase H isoform 2	Ppih	1412	3.17	51163.8	6	2	10.11	188
P62869	ELOB	transcription elongation factor B polypeptide 2	Tceb2	1410	3.19	66012.1	4	4	29.66	118
Q8C854	MYEF2	myelin expression factor 2 isoform 1	Myef2	1409	3.21	26642.2	3	1	1.86	591
Q9WUP7	UCHL5	ubiquitin carboxyl-terminal hydrolase isozyme L5 isoform 1	Uchl5	1408	3.21	29262.9	2	2	5.78	329
Q99JW4	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	Lims1	1406	3.22	18184.1	1	1	3.56	337
Q8BFR4	GNS	N-acetylglucosamine-6-sulfatase precursor	Gns	1407	3.22	10407.8	1	1	2.21	544
nan		PREDICTED: SUZ domain-containing protein 1 isoform X1	Szrd1	1404	3.24	3891	1	1	8.12	160
O55013	TPPC3	trafficking protein particle complex subunit 3	Trappc3	1403	3.27	5787.5	1	1	6.11	180
Q9CXW2	RT22	"28S ribosomal protein S22, mitochondrial"	Mrps22	1402	3.32	12361.4	2	2	5.85	359
P0C8B4	GON7	uncharacterized protein C14orf142 homolog	AK010878	1401	3.35	3074.3	1	1	21.43	98
Q99J62	RFC4	replication factor C subunit 4	Rfc4	1400	3.38	18018	1	1	2.75	364
P17047	LAMP2	lysosome-associated membrane glycoprotein 2 isoform 1 precursor	Lamp2	1399	3.4	57111.2	4	3	6.51	415
Q8C253	Q8C253	galectin-3	Lgals3	1397	3.43	13576.6	1	1	5.3	264
Q62448	IF4G2	eukaryotic translation initiation factor 4 gamma 2 isoform 1	Eif4g2	1396	3.43	27868.4	3	3	4.86	906
P28658	ATX10	ataxin-10	Atxn10	1398	3.43	33381.6	2	2	5.89	475
Q9DB15	RM12	"39S ribosomal protein L12, mitochondrial precursor"	Mrpl12	1395	3.45	24623.5	1	1	4.98	201
Q08761	PROS	vitamin K-dependent protein S preproprotein	Pros1	1394	3.46	31922.3	2	1	1.19	675
P84099	RL19	60S ribosomal protein L19 isoform 1	Rpl19	1393	3.47	20836.8	1	1	4.59	196
P81270	ERG	transcriptional regulator ERG isoform 1	Erg	1392	3.47	3406.8	1	1	4.32	486
Q60676	PPP5	serine/threonine-protein phosphatase 5	Ppp5c	1391	3.48	5564.7	1	1	2.61	499
Q8CCF0	PRP31	U4/U6 small nuclear ribonucleoprotein Prp31 isoform 1	Prpf31	1390	3.49	25502	2	1	4.21	499
P63044	VAMP2	vesicle-associated membrane protein 2	Vamp2	1389	3.51	9534.1	1	1	20.69	116
Q9Z1A1	Q9Z1A1	protein TFG isoform 1	Tfg	1388	3.53	23272.8	1	1	2.52	397
Q9Z0K8	VNN1	pantetheinase precursor	Vnn1	1387	3.54	12358	1	1	3.32	512
Q9QXD6	F16P1	"fructose-1,6-bisphosphatase 1"	Fbp1	1386	3.55	37510.2	3	1	4.44	338
Q80WJ7	LYRIC	protein LYRIC	Mtdh	1385	3.56	13674.1	1	1	2.76	579
Q9CZ28	SNF8	vacuolar-sorting protein SNF8	Snf8	1384	3.56	18829.9	1	1	4.65	258
Q6PDL0	DC1L2	cytoplasmic dynein 1 light intermediate chain 2	Dync1li2	1383	3.58	13371.1	1	1	2.44	492
Q3U3J1	Q3U3J1	"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial"	Bckdha	1381	3.58	41507.9	3	1	3.14	446
Q9ET26	RN114	E3 ubiquitin-protein ligase RNF114	Rnf114	1382	3.58	37397.4	4	2	10.04	229
P42567	EPS15	epidermal growth factor receptor substrate 15 isoform A	Eps15	1380	3.6	47084.5	5	3	3.46	897
Q3UDE2	TTL12	tubulin--tyrosine ligase-like protein 12	Ttll12	1379	3.61	14540.4	2	2	4.54	639
Q9D1R9	RL34	60S ribosomal protein L34	Rpl34	1377	3.62	20390.9	1	1	7.69	117
Q9CX00	IST1	IST1 homolog	Ist1	1378	3.62	17145	1	1	2.49	362
Q64314	CD34	hematopoietic progenitor cell antigen CD34 isoform 2 precursor	Cd34	1376	3.64	36355.4	3	2	7.85	382
P26040	EZRI	ezrin	Ezr	1375	3.65	10911.5	1	1	2.56	586
Q6A028	SWP70	switch-associated protein 70	Swap70	1374	3.66	6247.8	2	2	2.56	585
Q9QUR7	PIN1	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	Pin1	1373	3.67	21812.1	2	1	6.06	165
Q9CQQ0	SMIM8	small integral membrane protein 8	Smim8	1372	3.67	68880.8	15	2	14.43	97
P07310	KCRM	creatine kinase M-type	Ckm	1371	3.69	25770.4	3	2	4.2	381
Q9ERU9	RBP2	E3 SUMO-protein ligase RanBP2	Ranbp2	1370	3.71	87202.5	6	6	2.69	3053
P46460	NSF	vesicle-fusing ATPase	Nsf	1369	3.73	18248.2	2	2	3.09	744
Q3UV17	K22O	"keratin, type II cytoskeletal 2 oral"	Krt76	1367	3.75	676217.1	7	3	7.41	594
P13864	DNMT1	DNA (cytosine-5)-methyltransferase 1 isoform 5	Dnmt1	1368	3.75	53530.7	4	3	2.09	1627
Q99LC3	NDUAA	NADH dehydrogenase	Ndufa10	1366	3.77	47727.2	4	1	3.38	355
nan		PREDICTED: nuclear autoantigen Sp-100 isoform X1	Sp100	1365	3.79	14260.4	3	2	3.29	669
Q60866	PTER	phosphotriesterase-related protein isoform 1	Pter	1364	3.81	24360.3	3	3	10.53	361
Q8CCS6	PABP2	polyadenylate-binding protein 2	Pabpn1	1363	3.84	22374.7	1	1	3.64	302
P19001	K1C19	"keratin, type I cytoskeletal 19 isoform 1"	Krt19	1362	3.86	94259.6	3	3	11.17	403
Q8BGJ9	U2AF4	splicing factor U2AF 26 kDa subunit	U2af1l4	1361	3.88	39299	3	3	15.45	220
P63328	PP2BA	serine/threonine-protein phosphatase 2B catalytic subunit alpha	Ppp3ca	1360	3.9	5935.8	1	1	1.92	521
Q9R0A0	PEX14	peroxisomal membrane protein PEX14	Pex14	1359	3.9	18607.8	2	1	3.19	376
Q7TNG8	LDHD	"probable D-lactate dehydrogenase, mitochondrial"	Ldhd	1357	3.91	15728	1	1	2.48	484
Q91VC3	IF4A3	eukaryotic initiation factor 4A-III	Eif4a3	1358	3.91	30122.5	2	2	4.14	411
P35585	AP1M1	AP-1 complex subunit mu-1	Ap1m1	1356	3.93	37027.7	4	2	5.44	423
Q8CAY6	THIC	"acetyl-CoA acetyltransferase, cytosolic"	Acat2	1354	3.93	27435.8	1	1	2.52	397
Q61490	CD166	CD166 antigen precursor	Alcam	1355	3.93	37862.4	3	1	1.72	583
Q61704	ITIH3	inter-alpha-trypsin inhibitor heavy chain H3 preproprotein	Itih3	1352	3.96	74494.9	6	3	4.39	889
G3UVU2	G3UVU2	splicing factor 3A subunit 2	Sf3a2	1353	3.96	25748.8	2	1	2.27	485
Q8CES0	NAA30	N-alpha-acetyltransferase 30	Naa30	1350	3.97	6731.1	1	1	4.12	364
Q8QZZ8	RAB38	ras-related protein Rab-38	Rab38	1351	3.97	20915.6	1	1	4.74	211
Q9CQ75	NDUA2	NADH dehydrogenase	Ndufa2	1348	4	24851.2	2	1	14.14	99
P09602	HMGN2	non-histone chromosomal protein HMG-17	Hmgn2	1347	4	72410.1	2	1	10	90
Q9D7N9	APMAP	adipocyte plasma membrane-associated protein	Apmap	1349	4	77162.2	3	3	6.99	415
Q9JLT4	TRXR2	"thioredoxin reductase 2, mitochondrial precursor"	Txnrd2	1346	4.01	415766.9	17	2	3.23	527
Q9R1P3	PSB2	proteasome subunit beta type-2	Psmb2	1345	4.02	53816.5	3	1	6.47	201
Q9QYB2	DACH1	dachshund homolog 1 isoform 1	Dach1	1344	4.03	27017.6	2	1	1.86	751
Q8VE92	RBM4B	RNA-binding protein 4B	Rbm4b	1342	4.05	12946.8	1	1	4.48	357
Q8BGT7	SPF30	survival of motor neuron-related-splicing factor 30	Smndc1	1343	4.05	26025.4	3	2	9.24	238
Q01320	TOP2A	DNA topoisomerase 2-alpha	Top2a	1341	4.06	28415.5	3	3	2.09	1528
Q60790	RASA3	ras GTPase-activating protein 3	Rasa3	1340	4.07	38227.1	4	3	4.68	834
Q922B1	MACD1	O-acetyl-ADP-ribose deacetylase MACROD1	Macrod1	1339	4.09	30777.6	2	1	3.41	323
Q8BP47	SYNC	"asparagine--tRNA ligase, cytoplasmic isoform 1"	Nars	1337	4.1	14794.5	1	1	2.15	559
Q8CJ40	CROCC	rootletin isoform 1	Crocc	1338	4.1	80410.6	6	4	2.24	2009
Q8R3N6	THOC1	THO complex subunit 1	Thoc1	1336	4.11	537698.1	4	2	3.04	657
Q3UZ39	LRRF1	leucine-rich repeat flightless-interacting protein 1 isoform 1	Lrrfip1	1335	4.12	35525.1	4	4	8.23	729
Q9Z2N8	ACL6A	actin-like protein 6A	Actl6a	1334	4.16	31767	1	1	2.8	429
P02104	HBE	hemoglobin subunit epsilon-Y2	Hbb-y	1333	4.17	204719.1	4	3	27.89	147
