UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 C0HKD8 	 microfibrillar-associated protein 1 	 Mfap1b 	2262	1.86	144236.5	5	4	10.93	439
 Q9Z2D6 	 methyl-CpG-binding protein 2 isoform 1 	 Mecp2 	303	28.40	370348.7	14	8	23.95	501
 Q91Z40 	 guanylate binding protein 7 	 Gbp7 	549	19.53	310144.6	8	5	13.64	638
 Q91VB8 	" hemoglobin alpha, adult chain 2 "	 Hba-a2 	481	21.57	1946902.5	28	3	42.25	142
 P13634 	 carbonic anhydrase 1 	 Car1 	467	21.99	296632.1	8	5	28.74	261
 Q8C5H8 	" NAD kinase 2, mitochondrial isoform 1 "	 Nadk2 	802	14.06	132209.9	5	3	9.96	452
 Q9JIX8 	 apoptotic chromatin condensation inducer in the nucleus isoform 4 	 Acin1 	359	25.40	511309.0	19	16	17.04	1326
 P0C0A3 	 charged multivesicular body protein 6 	 Chmp6 	1850	4.73	51152.1	4	1	6.50	200
 P14576 	 signal recognition particle 54 kDa protein 	 Srp54b 	1722	5.37	155732.3	6	4	11.71	504
 G3UW55 	 uncharacterized protein LOC380787 	 A230065H16Rik 	2119	2.97	15386.8	2	1	17.54	114
 P85094 	 isochorismatase domain-containing protein 2A precursor 	 Isoc2a 	1448	6.88	51219.1	1	1	7.77	206
 Q9CWZ3 	 RNA-binding protein 8A isoform a 	 Rbm8a 	1621	5.85	163219.0	4	3	16.67	174
 Q3UFY7 	 7-methylguanosine phosphate-specific 5'-nucleotidase isoform 1 	 Nt5c3b 	1244	8.43	170700.8	4	2	8.67	300
 Q61990 	 poly(rC)-binding protein 2 isoform 1 	 Pcbp2 	292	28.84	432892.7	8	4	15.75	362
 Q61990 	 poly(rC)-binding protein 2 isoform 3 	 Pcbp2 	1525	6.41	41202.4	2	1	8.76	331
 P26043 	 radixin isoform a 	 Rdx 	1100	10.00	97858.8	5	5	9.26	583
 P97930 	 thymidylate kinase isoform 1 	 Dtymk 	2030	3.65	48072.6	2	2	9.43	212
 O08810 	 116 kDa U5 small nuclear ribonucleoprotein component isoform b 	 Eftud2 	135	45.55	411506.4	15	10	12.86	972
 O35900 	 U6 snRNA-associated Sm-like protein LSm2 isoform 2 	 Lsm2 	398	23.98	253545.0	9	4	52.63	95
 O55143 	 sarcoplasmic/endoplasmic reticulum calcium ATPase 2 isoform b 	 Atp2a2 	611	17.74	384853.5	9	6	9.20	1044
 P32067 	 lupus La protein homolog 	 Ssb 	228	33.87	604614.0	16	8	21.69	415
 Q3UWL8 	 prefoldin subunit 4 isoform 1 	 Pfdn4 	1122	9.75	131316.8	4	2	20.15	134
 Q9Z0H4 	 CUGBP Elav-like family member 2 isoform 2 	 Celf2 	604	17.89	384333.8	36	7	16.60	524
 Q9WUR2 	" enoyl-CoA delta isomerase 2, mitochondrial isoform a "	 Eci2 	814	13.86	187723.8	7	7	29.92	391
 Q60520 	 paired amphipathic helix protein Sin3a isoform 2 	 Sin3a 	1173	9.20	285868.4	10	9	8.46	1277
 P35564 	 calnexin precursor 	 Canx 	645	17.06	648645.6	17	8	18.78	591
 O35350 	 calpain-1 catalytic subunit 	 Capn1 	1598	5.98	178608.0	9	6	11.50	713
 D3Z016 	 proteasome assembly chaperone 4 isoform a 	 Psmg4 	1880	4.59	52558.9	2	2	34.15	82
 Q07076 	 annexin A7 	 Anxa7 	1552	6.19	181814.8	5	2	5.62	463
 P54823 	 probable ATP-dependent RNA helicase DDX6 	 Ddx6 	587	18.33	178912.9	8	6	16.56	483
 Q9Z2W0 	 aspartyl aminopeptidase isoform a 	 Dnpep 	1057	10.43	204961.2	5	4	10.53	475
 Q3UM65 	 runt-related transcription factor 1 isoform 1 	 Runx1 	2114	3.02	76781.1	3	2	7.10	465
 O88587 	 catechol O-methyltransferase 	 Comt 	498	21.15	343773.3	11	7	42.26	265
 D3YZP9 	 coiled-coil domain-containing protein 6 	 Ccdc6 	2017	3.74	77104.9	3	3	8.10	469
 Q8VCL2 	" protein SCO2 homolog, mitochondrial "	 Sco2 	2297	1.79	6423.3	1	1	5.88	255
 Q60865 	 caprin-1 isoform a 	 Caprin1 	494	21.30	255307.9	8	5	14.29	707
 P06800 	 receptor-type tyrosine-protein phosphatase C isoform 1 precursor 	 Ptprc 	548	19.54	319495.4	11	9	9.98	1293
 O88844 	 isocitrate dehydrogenase 	 Idh1 	1795	5.03	284990.5	9	6	10.39	414
 P70670 	 nascent polypeptide-associated complex subunit alpha isoform a 	 Naca 	403	23.86	450449.0	13	9	4.34	2187
 P40336 	 vacuolar protein sorting-associated protein 26A isoform b 	 Vps26a 	1317	7.77	21863.2	1	1	5.01	359
 P61804 	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase 	 Dad1 	1872	4.62	55670.7	2	1	10.62	113
 D3Z7P3 	" glutaminase kidney isoform, mitochondrial isoform 2 "	 Gls 	979	11.63	393946.9	15	10	17.58	603
 Q80UG5 	 septin-9 isoform a 	 Sept9 	856	13.28	300309.0	9	8	17.84	583
 Q9CPU0 	 lactoylglutathione lyase 	 Glo1 	1148	9.42	86120.2	4	3	19.57	184
 Q9D8X1 	 copper homeostasis protein cutC homolog isoform 1 	 Cutc 	563	19.13	225454.7	10	3	19.49	272
 P42232 	 signal transducer and activator of transcription 5B 	 Stat5b 	786	14.25	189740.4	6	4	7.25	786
 Q9CY58 	 plasminogen activator inhibitor 1 RNA-binding protein isoform 3 	 Serbp1 	632	17.27	282681.1	10	6	23.72	392
 Q6PDG5 	 SWI/SNF complex subunit SMARCC2 isoform 1 	 Smarcc2 	410	23.67	625564.3	19	13	13.44	1213
 F8WJ93 	 echinoderm microtubule-associated protein-like 4 isoform 1 	 Eml4 	953	11.87	161045.5	5	4	5.57	988
 Q8BTY8 	 sec1 family domain-containing protein 2 isoform a 	 Scfd2 	2210	2.11	27586.8	3	2	2.78	684
 Q3USB7 	 inactive phospholipase C-like protein 1 	 Plcl1 	2087	3.25	274317.8	8	5	7.39	1096
 Q9JII5 	 DAZ-associated protein 1 isoform b 	 Dazap1 	1927	4.35	41997.1	2	2	7.64	406
 P05532 	 mast/stem cell growth factor receptor Kit isoform 1 precursor 	 Kit 	351	25.89	280494.0	9	6	7.35	979
 Q9EPU0 	 regulator of nonsense transcripts 1 isoform a 	 Upf1 	1714	5.40	332747.5	9	8	11.30	1124
 Q3TEA8 	 heterochromatin protein 1-binding protein 3 isoform 1 	 Hp1bp3 	765	14.65	371105.9	12	5	10.47	554
 Q06180 	 tyrosine-protein phosphatase non-receptor type 2 isoform b 	 Ptpn2 	1898	4.50	36613.6	1	1	3.45	406
 Q59J78 	" mimitin, mitochondrial "	 Ndufaf2 	1556	6.17	59589.2	2	2	20.83	168
 O54946 	 dnaJ homolog subfamily B member 6 isoform d 	 Dnajb6 	1491	6.66	177129.5	6	3	17.84	241
 Q61210 	 rho guanine nucleotide exchange factor 1 isoform a 	 Arhgef1 	1577	6.07	130477.5	5	5	7.15	979
 Q4KMM3 	 oxidation resistance protein 1 isoform D 	 Oxr1 	2145	2.59	440746.5	11	5	9.37	832
 P84078 	 ADP-ribosylation factor 1 	 Arf1 	1482	6.69	64879.2	2	2	18.23	181
 P84075 	 neuron-specific calcium-binding protein hippocalcin 	 Hpca 	1032	10.78	124957.5	2	2	13.47	193
 Q99M87 	" dnaJ homolog subfamily A member 3, mitochondrial isoform 2 "	 Dnaja3 	2212	2.10	61082.8	4	3	6.84	453
 Q0GUM3 	 predicted gene 12250 	 Gm12250 	1228	8.57	148261.1	6	5	15.83	417
 P21550 	 beta-enolase 	 Eno3 	1749	5.25	16237.9	1	1	3.00	434
 O70252 	 heme oxygenase 2 	 Hmox2 	470	21.97	377035.5	12	7	35.24	315
 Q61211 	 eukaryotic translation initiation factor 2D isoform 1 	 Eif2d 	1406	7.16	81060.3	3	2	6.49	570
 P19973 	 lymphocyte-specific protein 1 isoform 1 	 Lsp1 	446	22.66	435169.4	18	9	32.42	330
 Q08943 	 FACT complex subunit SSRP1 	 Ssrp1 	1095	10.05	234746.3	8	8	16.81	708
 Q64012 	 RNA-binding protein Raly long isoform 	 Raly 	1599	5.97	96714.0	6	2	10.90	312
 O35309 	 N-myc-interactor 	 Nmi 	795	14.13	254905.3	7	7	23.25	314
 Q3TBD2 	 minor histocompatibility protein HA-1 isoform 1 	 Hmha1 	1551	6.20	90196.2	5	5	5.73	1116
 E9PV04 	" predicted gene, EG668137 "	 Gm8994 	2031	3.65	102944.8	4	2	6.57	411
 P0C8B4 	 uncharacterized protein C14orf142 homolog 	 AK010878 	1695	5.47	17514.2	1	1	21.43	98
 Q8BP47 	" asparagine--tRNA ligase, cytoplasmic isoform 1 "	 Nars 	2140	2.66	44315.7	1	1	2.15	559
 Q5SUQ9 	 CST complex subunit CTC1 isoform c 	 Ctc1 	942	12.04	79610.2	5	4	5.04	1211
 Q922S4 	" cGMP-dependent 3',5'-cyclic phosphodiesterase isoform 6 "	 Pde2a 	2086	3.26	67612.6	3	3	4.15	939
 Q3T9E4 	 T-cell specific GTPase 2 	 Tgtp2 	893	12.74	198984.7	7	3	14.94	415
 Q64521 	" glycerol-3-phosphate dehydrogenase, mitochondrial precursor "	 Gpd2 	397	24.01	272081.2	12	8	14.31	727
 Q8C253 	 galectin-3 	 Lgals3 	2159	2.43	28059.5	1	1	5.30	264
 Q99KC8 	 von Willebrand factor A domain-containing protein 5A 	 Vwa5a 	384	24.53	212667.5	8	8	13.24	793
 D3Z3L3 	 tripartite motif-containing 12C 	 Trim12c 	2008	3.85	265677.9	9	6	13.88	497
 Q91V12 	 cytosolic acyl coenzyme A thioester hydrolase isoform 1 	 Acot7 	708	15.86	199170.8	6	4	13.54	384
 Q8BHZ0 	 protein FAM49A 	 Fam49a 	1938	4.30	37484.2	1	1	4.33	323
 Q99JP6 	 homer protein homolog 3 isoform 1 	 Homer3 	2286	1.82	229453.2	8	5	22.01	359
 P46061 	 ran GTPase-activating protein 1 	 Rangap1 	219	34.80	258341.9	10	6	16.47	589
 Q8C4Y1 	 protein max isoform 2 	 Max 	1569	6.12	100945.8	3	3	40.40	151
 Q99LT0 	 protein dpy-30 homolog 	 Dpy30 	1198	8.93	116316.1	4	1	20.20	99
 Q9QZ85 	 interferon-inducible GTPase 1 	 Iigp1 	1374	7.32	87369.6	5	5	17.19	413
 Q99MU3 	 double-stranded RNA-specific adenosine deaminase isoform 3 	 Adar 	2173	2.35	79510.3	3	3	4.75	1178
 Q62418 	 drebrin-like protein isoform 1 	 Dbnl 	854	13.29	152671.8	6	3	11.70	436
 P70699 	 lysosomal alpha-glucosidase preproprotein 	 Gaa 	1361	7.46	161622.2	7	5	5.77	953
 P52624 	 uridine phosphorylase 1 	 Upp1 	1045	10.57	222792.2	5	3	11.25	311
 Q9WVE8 	 protein kinase C and casein kinase substrate in neurons protein 2 	 Pacsin2 	861	13.18	302729.4	10	7	17.90	486
 Q9QZQ8 	 core histone macro-H2A.1 isoform 3 	 H2afy 	2319	1.72	6316.9	1	1	9.76	369
 Q9QYS9 	 protein quaking isoform 1 	 Qk 	2096	3.15	16463.5	1	1	3.81	341
 Q5SUR0 	 phosphoribosylformylglycinamidine synthase 	 Pfas 	108	50.26	623716.1	20	14	16.16	1337
 Q9D824 	 pre-mRNA 3'-end-processing factor FIP1 isoform 1 	 Fip1l1 	1073	10.33	271834.4	10	7	16.18	581
 Q3TZX8 	 polynucleotide 5'-hydroxyl-kinase NOL9 isoform 1 	 Nol9 	2199	2.18	39131.2	2	2	5.60	714
 Q8VCG1 	" deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial "	 Dut 	1154	9.37	233298.2	6	2	15.50	200
 P42208 	 septin-2 isoform a 	 Sept2 	278	29.84	315454.6	9	5	20.78	361
 P10711 	 transcription elongation factor A protein 1 isoform 1 	 Tcea1 	1985	4.03	148824.5	6	5	20.19	312
 Q9CRD0 	 OCIA domain-containing protein 1 isoform 3 	 Ociad1 	1713	5.40	77717.7	5	2	25.40	189
 P62874 	 guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 	 Gnb1 	882	12.91	282526.6	8	3	13.24	340
 Q921T2 	 torsin-1A-interacting protein 1 isoform 1 	 Tor1aip1 	1583	6.05	284428.8	8	6	13.02	576
 Q91VD9 	" NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial "	 Ndufs1 	223	34.43	284455.7	13	8	17.47	727
 Q6P2K6 	 serine/threonine-protein phosphatase 4 regulatory subunit 3A 	 Smek1 	1611	5.90	114111.8	4	4	6.96	833
 P35545 	 40S ribosomal protein S30 precursor 	 Fau 	2034	3.64	49421.0	2	1	7.52	133
 A2AN08 	 E3 ubiquitin-protein ligase UBR4 	 Ubr4 	1604	5.94	894569.7	31	21	4.29	5180
 P10852 	 4F2 cell-surface antigen heavy chain isoform a 	 Slc3a2 	1104	9.99	75520.8	2	2	5.31	565
 Q9JLF6 	 protein-glutamine gamma-glutamyltransferase K 	 Tgm1 	851	13.33	568681.2	9	6	12.15	815
 Q501J7 	 phosphatase and actin regulator 4 isoform 2 	 Phactr4 	1508	6.50	132814.4	4	4	8.40	667
