UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q640N3 	 rho GTPase-activating protein 30 	 Arhgap30 	49.26	272222.7	19	11	12.17	1093
 Q8BJW6 	 eukaryotic translation initiation factor 2A 	 Eif2a 	81.96	390727.7	17	11	29.6	581
 Q6ZWQ0 	 nesprin-2 	 Syne2 	6.51	219167	10	9	1.59	6874
 A2RTL5 	 arginine/serine-rich coiled-coil protein 2 	 Rsrc2 	17.88	145480.2	5	5	11.98	434
 Q5XJY4 	" presenilins-associated rhomboid-like protein, mitochondrial "	 Parl 	8.15	17104.4	1	1	5.31	377
 Q64191 	 N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase isoform 1 	 Aga 	21.16	104004.1	5	4	15.32	346
 Q9D1R9 	 60S ribosomal protein L34 	 Rpl34 	7.56	188938.8	6	3	21.37	117
 Q80TH2 	 protein LAP2 isoform 1 	 Erbb2ip 	40.94	268689.8	14	12	10.76	1450
 Q5RJG1 	 nucleolar protein 10 	 Nol10 	18.13	79853.3	5	3	6.7	687
 Q5U4C3 	" splicing factor, arginine/serine-rich 19 "	 Scaf1 	5.02	69497.9	2	2	2.39	1256
 Q5U4D9 	 THO complex subunit 6 homolog 	 Thoc6 	24.83	90796.1	7	4	18.77	341
 A2AF47 	 dedicator of cytokinesis protein 11 	 Dock11 	109.11	567123	30	22	12.69	2073
 Q5PSV9 	 mediator of DNA damage checkpoint protein 1 	 Mdc1 	48.23	157582.1	12	10	11.01	1708
 Q91XB0 	 three-prime repair exonuclease 1 	 Trex1 	9.41	47490.2	3	2	9.24	314
 Q5EBG8 	 uncharacterized protein C1orf50 homolog 	 AU022252 	6.11	6998	1	1	8.04	199
 Q5DW34 	 histone-lysine N-methyltransferase EHMT1 isoform 1 	 Ehmt1 	42.27	163617.2	15	10	14.97	1296
 Q8BIF9 	 zinc finger protein 787 	 Zfp787 	6.85	34100.3	3	2	4.72	381
 Q5BKP2 	 ubiquitin carboxyl-terminal hydrolase 13 	 Usp13 	2.94	91974.3	11	4	4.9	858
 Q5SUQ9 	 CST complex subunit CTC1 isoform a 	 Ctc1 	52.66	159503.8	10	6	8.5	1212
 Q7TMQ7 	 WD repeat-containing protein 91 	 Wdr91 	12.52	61214.6	3	2	2.81	748
 Q5EG47 	 5'-AMP-activated protein kinase catalytic subunit alpha-1 	 Prkaa1 	36.18	760895	14	8	17.53	559
 Q3UIR3 	 E3 ubiquitin-protein ligase DTX3L 	 Dtx3l 	68.29	367158.8	21	11	23.8	748
 Q5SSI6 	 U3 small nucleolar RNA-associated protein 18 homolog 	 Utp18 	16.2	113628.8	7	4	10.69	552
 A2AJG0 	 ribonuclease P protein subunit p38 	 Rpp38 	14.96	102924.3	4	3	15.36	280
 Q6PDL0 	 cytoplasmic dynein 1 light intermediate chain 2 	 Dync1li2 	29.68	136737.5	7	4	11.38	492
 Q6NVF9 	 cleavage and polyadenylation specificity factor subunit 6 isoform 2 	 Cpsf6 	53.55	379838.2	15	8	20.51	551
 Q3TXT3 	 SOSS complex subunit C 	 Inip 	3.43	15369	2	1	8.65	104
 Q91VJ1 	 interferon-inducible protein AIM2 	 Aim2 	2.5	4083	1	1	2.54	354
 Q80TR8 	 protein VPRBP 	 Vprbp 	13.39	130726.5	4	2	1.76	1419
 Q8VI33 	 transcription initiation factor TFIID subunit 9 	 Taf9 	21.68	143697.7	6	4	21.21	264
 P17047 	 lysosome-associated membrane glycoprotein 2 isoform 1 precursor 	 Lamp2 	16.73	105547	6	4	8.43	415
 A2ADY9 	 protein DDI1 homolog 2 	 Ddi2 	77.11	400596.6	18	9	33.83	399
 Q3USW5 	 FAD-dependent oxidoreductase domain-containing protein 2 precursor 	 Foxred2 	13.14	21878	2	1	2.41	665
 O70494 	 transcription factor Sp3 isoform 1 	 Sp3 	14.41	49209.6	1	1	3.58	783
 Q5F2E7 	 nuclear fragile X mental retardation-interacting protein 2 	 Nufip2 	12.57	105004.9	4	3	5.49	692
 Q9QYC0 	 alpha-adducin isoform 1 	 Add1 	28.57	172072.7	9	5	9.93	735
 Q3UQU0 	 bromodomain-containing protein 9 isoform 1 	 Brd9 	9.22	80868.5	7	4	9.21	597
 Q505D1 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd28 	22.68	82315.4	5	4	5.13	1053
 Q504M2 	 pyruvate dehydrogenase 	 Pdp2 	11.96	57328.6	4	3	9.77	532
 Q5U3K5 	 rab-like protein 6 	 Rabl6 	16.89	184406.6	13	4	10.48	725
 Q6P8I4 	 PEST proteolytic signal-containing nuclear protein 	 Pcnp 	29.12	201249.8	11	4	30.9	178
 P53569 	 CCAAT/enhancer-binding protein zeta 	 Cebpz 	30.58	250539.7	14	10	12.26	1052
 Q8C827 	 zinc finger protein 62 isoform 2 	 Zfp62 	4.94	107013.3	5	3	5.29	907
 Q9WV98 	 mitochondrial import inner membrane translocase subunit Tim9 	 Timm9 	8.41	84269.3	3	1	16.85	89
 F8VQG7 	 NEDD4-binding protein 2 	 N4bp2 	6.09	59175.6	6	5	5.24	1678
 Q4FZF3 	 probable ATP-dependent RNA helicase DDX49 	 Ddx49 	3.92	21112.2	1	1	2.29	480
 P16951 	 cyclic AMP-dependent transcription factor ATF-2 isoform 1 	 Atf2 	1.58	8708.2	3	1	3.49	487
 Q8BIX3 	 ARL14 effector protein 	 Arl14ep 	9.62	32925.8	2	1	5.8	276
 Q7TQK5 	 coiled-coil domain-containing protein 93 isoform a 	 Ccdc93 	5.22	58799.2	2	2	3.5	629
 Q62393 	 tumor protein D52 isoform 3 	 Tpd52 	41.73	379289.8	13	9	51.76	199
 O54786 	 DNA fragmentation factor subunit alpha isoform a 	 Dffa 	38.51	141107.8	6	6	21.45	331
 Q7M6Z7 	 kinesin light chain 1 isoform 1G 	 Klc1 	20.3	93978.3	7	3	6.25	560
 Q9ERF3 	 WD repeat-containing protein 61 isoform a 	 Wdr61 	90.11	470353.8	18	11	59.67	305
 P17182 	" enolase 1B, retrotransposed "	 Eno1b 	270.68	4850434.5	131	30	73.73	434
 Q8K019 	 bcl-2-associated transcription factor 1 isoform 1 	 Bclaf1 	96.96	738500.1	35	16	19.48	919
 F8VPR5 	 CREB-binding protein 	 Crebbp 	43.01	305755.9	16	9	4.83	2441
 Q6PHZ2 	 calcium/calmodulin-dependent protein kinase type II subunit delta 	 Camk2d 	56.26	239680.1	11	6	18.36	512
 Q3TV70 	 nuclear receptor 2C2-associated protein isoform 1 	 Nr2c2ap 	7.25	13660.5	1	1	8.57	140
 Q80YR5 	 scaffold attachment factor B2 	 Safb2 	64.25	314224.5	15	10	14.93	991
 A0AUN0 	 SEC23-interacting protein 	 Sec23ip 	29.42	217086.7	13	7	8.62	998
 Q0P678 	 zinc finger CCCH domain-containing protein 18 isoform a 	 Zc3h18 	56.21	250666.1	12	7	11.32	972
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	32.04	117069	10	7	29.4	381
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	14.58	68970.6	4	3	29.25	106
 Q9ESX5 	 H/ACA ribonucleoprotein complex subunit 4 	 Dkc1 	132.43	948151.1	46	17	37.33	509
 Q2NL51 	 glycogen synthase kinase-3 alpha 	 Gsk3a 	6.25	52210.9	2	2	6.94	490
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	25.64	115495.1	5	4	36.3	135
 Q8BKX6 	 serine/threonine-protein kinase SMG1 	 Smg1 	4.62	28396.4	5	4	1.39	3658
 P41272 	 CD27 antigen isoform a precursor 	 Cd27 	15.84	33870.5	2	2	14.4	250
 Q3V4B5 	 COMM domain-containing protein 6 isoform 1 	 Commd6 	19.35	82863.6	3	3	43.68	87
 Q3UJU9 	 regulator of microtubule dynamics protein 3 	 Rmdn3 	15.23	38025.6	2	2	6.6	470
 Q3U0V2 	 tumor necrosis factor receptor type 1-associated DEATH domain 	 Tradd 	44.09	113870.2	9	6	29.68	310
 Q3UQA7 	 selenoprotein H 	 2700094K13Rik 	5.5	30243.7	3	2	11.21	116
 Q3B7Z2 	 oxysterol-binding protein 1 	 Osbp 	46.05	290043.2	18	8	14.04	805
 Q3UV17 	" keratin, type II cytoskeletal 2 oral "	 Krt76 	5.14	26790.6	1	1	1.52	594
 Q3TMP1 	 general transcription factor 3C polypeptide 3 	 Gtf3c3 	38.14	220265.6	8	5	9.41	882
 Q8R151 	 NFX1-type zinc finger-containing protein 1 isoform a 	 Znfx1 	4.74	52288.2	3	3	2.46	1909
 Q3UYV9 	 nuclear cap-binding protein subunit 1 	 Ncbp1 	53.61	383162.3	17	7	11.39	790
 Q3UGS4 	 protein FAM195B 	 Fam195b 	28.6	178458.8	8	4	50.51	97
 Q3TRM8 	 hexokinase-3 isoform 1 	 Hk3 	134.89	666102	27	18	29.61	922
 B2RT41 	 zinc finger C3H1 domain-containing protein 	 Zfc3h1 	1.97	38670.8	3	3	1.76	1992
 Q6A0A9 	 constitutive coactivator of PPAR-gamma-like protein 1 	 Fam120a 	110.13	685194.8	35	18	23.02	1112
 Q3TWL2 	" type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform "	 Tmem55b 	4.02	13379.7	1	1	3.52	284
 Q3TT38 	 uncharacterized protein C6orf106 homolog isoform 1 	 D17Wsu92e 	4.97	7422.5	1	1	6.87	291
 Q3UNZ8 	 quinone oxidoreductase-like protein 2 	 BC026585 	27.39	112287.1	7	5	26.86	350
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	61.08	558722.5	21	12	32.15	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	13.09	40449.8	4	2	5.09	687
 Q3THK7 	 GMP synthase 	 Gmps 	140.22	760163.7	41	23	45.17	693
 Q3UIU2 	 NADH dehydrogenase 	 Ndufb6 	10.86	124561.5	8	3	25	128
 Q91YX0 	 protein THEMIS2 	 Themis2 	5.44	17195.3	1	1	1.66	663
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	34.72	322520.8	16	6	26.52	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	6.89	72306.9	3	3	4.03	770
 Q3V3V9 	 F-actin-uncapping protein RLTPR 	 Rltpr 	6.53	55554.6	5	2	2.3	738
 A3KMP2 	 tetratricopeptide repeat protein 38 	 Ttc38 	94.22	454942.5	21	16	45.38	465
 G3UVV3 	 zinc finger protein 407 	 Zfp407 	7.96	19497.2	3	1	0.85	2246
 Q3UMB9 	 WASH complex subunit 7 	 A230046K03Rik 	21.99	126066.3	9	5	6.05	1173
 E9Q7Y4 	 uncharacterized protein LOC319493 	 A430078G23Rik 	4.98	62586.7	3	2	5.79	484
 Q8BUR4 	 dedicator of cytokinesis protein 1 	 Dock1 	2.65	31745.1	3	3	1.66	1865
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	39.89	138161.8	14	7	5.33	1594
 P62046 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch1 	25.84	143345.8	7	6	12.13	709
 Q3UFM5 	 nucleolar MIF4G domain-containing protein 1 	 Nom1 	7.56	7448.5	2	2	2.69	854
 Q3V1Q5 	 zinc finger and BTB domain-containing protein 2 	 Zbtb2 	4.12	3728.9	1	1	2.72	514
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	5.45	34754.3	2	1	20.62	97
 Q9CZW4 	 long-chain-fatty-acid--CoA ligase 3 isoform a 	 Acsl3 	13.48	91028.8	6	3	6.39	720
 P62983 	 ubiquitin-40S ribosomal protein S27a precursor 	 Rps27a 	90.69	2961333.2	71	15	66.67	156
 Q62276 	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	 Med22 	2.48	33406.7	2	2	10	200
 E9PY43 	 glutamate-rich protein 1 	 Erich1 	4.61	6950.2	1	1	3.31	332
 Q6P5F9 	 exportin-1 	 Xpo1 	146.12	831416.6	33	18	21.29	1071
 Q9DBG3 	 AP-2 complex subunit beta isoform a 	 Ap2b1 	37.86	359347.3	16	9	11.15	951
 Q5NBU8 	 XIAP-associated factor 1 isoform 1 	 Xaf1 	16.15	81866.2	3	2	7.69	273
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	108.25	634514.6	24	17	37.65	648
 O70325 	" phospholipid hydroperoxide glutathione peroxidase, nuclear isoform "	 Gpx4 	18.09	148993.7	9	4	17	253
 Q8BKX1 	 brain-specific angiogenesis inhibitor 1-associated protein 2 	 Baiap2 	7.61	78798.8	5	4	10.28	535
 Q3U1T3 	 breast cancer metastasis-suppressor 1-like protein 	 Brms1l 	8.88	84454.4	3	3	10.53	323
 Q8VDD8 	 WAS protein family homolog 1 	 Wash1 	18.3	94109	6	4	13.47	475
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	33.91	81409.9	6	4	4.02	1889
 P15702 	 leukosialin precursor 	 Spn 	41.24	223411.4	11	7	22.78	395
 Q8C5L3 	 CCR4-NOT transcription complex subunit 2 isoform d 	 Cnot2 	15.95	174011.8	8	3	7.45	550
 Q99LB2 	 dehydrogenase/reductase SDR family member 4 isoform 1 	 Dhrs4 	36.63	126416.6	7	6	28.32	279
 O54946 	 dnaJ homolog subfamily B member 6 isoform a 	 Dnajb6 	25.83	144000.9	6	4	15.89	365
 Q9CRC9 	 glucosamine-6-phosphate isomerase 2 	 Gnpda2 	60.49	260601.7	12	7	47.83	276
 O54962 	 barrier-to-autointegration factor 	 Banf1 	55.16	532592.7	21	7	62.92	89
 P16675 	 lysosomal protective protein isoform b preproprotein 	 Ctsa 	14.95	221158.9	11	4	9.07	474
 P63213 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 	 Gng2 	39.31	374360.8	14	6	57.75	71
 Q9D7Y9 	 protein SLX4IP isoform 1 	 Slx4ip 	2.93	5528.1	1	1	4.6	413
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	18.99	229869.3	9	5	15.08	358
 Q6PCM1 	 lysine-specific demethylase 3A 	 Kdm3a 	11.03	77008.1	6	5	5.14	1323
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	9.34	28931.3	1	1	3.03	495
 P60762 	 mortality factor 4-like protein 1 isoform a 	 Morf4l1 	41.62	97446.6	7	7	17.96	362
 L7N451 	 interferon-induced very large GTPase 1 	 Gvin1 	280.83	1955688.4	89	57	28.72	2427
 Q9Z0H8 	 CAP-Gly domain-containing linker protein 2 isoform b 	 Clip2 	30.97	289743.7	12	9	9.58	1012
 Q8BMB3 	 eukaryotic translation initiation factor 4E type 2 isoform 1 	 Eif4e2 	8.16	32643.6	1	1	8.57	245
 Q9JLJ5 	 elongation of very long chain fatty acids protein 1 isoform 1 	 Elovl1 	8.35	28452.6	1	1	4.66	279
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	54.86	420414.5	17	8	43.66	142
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	30.01	67132.1	4	3	26.64	259
 A0A286YDA2 	 nucleolar and coiled-body phosphoprotein 1 isoform B 	 Nolc1 	40.62	352395.6	16	8	12.29	700
 Q05BF4 	 WD repeat-containing protein 37 isoform b 	 Wdr37 	11.64	629800.4	3	2	17.65	170
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	7.67	464805.2	4	1	31.82	44
 Q8CG50 	 ras-related protein Rab-43 isoform a 	 Rab43 	5.67	29032.8	2	2	17.14	210
 Q921L3 	 transmembrane and coiled-coil domain-containing protein 1 precursor 	 Tmco1 	8.83	71802.8	3	2	15.43	188
 Q5XJE5 	 RNA polymerase-associated protein LEO1 	 Leo1 	10.03	193893.9	7	7	14.69	667
 Q2EMV9 	 poly 	 Parp14 	24.13	126355.4	9	6	4.79	1817
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	17.5	51625.5	2	2	17.82	174
 P59598 	 putative Polycomb group protein ASXL1 	 Asxl1 	2.37	107121.9	5	3	1.92	1514
 Q9DC47 	 zinc finger protein 869 	 Zfp869 	11.85	47372.3	4	3	8.32	529
 Q5SUC9 	" protein SCO1 homolog, mitochondrial "	 Sco1 	9.12	53204.3	3	2	6.69	284
 Q5DTZ0 	 protein NYNRIN 	 Nynrin 	11.51	59098.3	2	2	1.74	1840
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	37.62	279393.4	19	9	15.85	959
 Q8CFT2 	 histone-lysine N-methyltransferase SETD1B 	 Setd1b 	3.24	72636.1	7	4	2.42	1985
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	136.32	783099.9	36	19	42.5	607
 P97931 	 uracil-DNA glycosylase isoform a 	 Ung 	8.08	19106.4	1	1	5.56	306
 Q3U1V6 	 ubiquitin-conjugating enzyme E2 variant 3 	 Uevld 	5.74	17768.6	1	1	3.18	471
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	10.83	101650.1	5	2	16.79	137
 Q9JMH6 	" thioredoxin reductase 1, cytoplasmic isoform 1 "	 Txnrd1 	90.81	616892.7	24	14	36.7	613
 Q3TNN6 	 macrophage-capping protein 	 Capg 	114.35	829796	31	11	50.43	349
 O88879 	 apoptotic protease-activating factor 1 isoform 1 	 Apaf1 	5.37	337985	5	3	2.56	1249
 P04441 	 H-2 class II histocompatibility antigen gamma chain isoform 1 	 Cd74 	11.77	54405.3	2	2	8.24	279
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	11.8	84197.8	4	3	8.68	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 1 	 Rbpms 	38.29	238790.4	10	5	35.53	197
 Q4FZC9 	 nesprin-3 isoform alpha 	 Syne3 	127.4	623127.7	28	18	23.38	975
 Q9Z1X4 	 interleukin enhancer-binding factor 3 isoform 2 	 Ilf3 	167.67	1483226.2	58	26	37.86	898
 P17012 	 zinc finger X-chromosomal protein 	 Zfx 	9.56	74734.1	3	3	4.63	799
 Q3UPG6 	 clathrin interactor 1 	 Clint1 	81.38	566485.2	24	15	26.48	623
 F7BJB9 	 MORC family CW-type zinc finger protein 3 	 Morc3 	92.12	347741.6	19	12	21.34	942
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	5.67	64334	5	4	1.66	2891
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	46.45	195792.9	13	6	11.54	962
 P19426 	 negative elongation factor E 	 Nelfe 	13.14	50014.9	5	3	11.44	367
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	24.65	248270.2	9	5	18.47	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	11.03	136805.4	7	2	28.57	70
 Q8VDM1 	 zinc finger CCCH-type with G patch domain-containing protein 	 Zgpat 	14.44	93228.7	8	6	17.22	511
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	17.89	112750.4	6	3	9.55	335
 Q78HU7 	 glycophorin-C 	 Gypc 	19.11	123155.7	6	1	28.42	95
 Q61686 	 chromobox protein homolog 5 	 Cbx5 	56.05	838385.4	25	8	46.07	191
 Q8CBW3 	 abl interactor 1 isoform 1 	 Abi1 	45.44	269040	12	10	26.61	481
 Q60668 	 heterogeneous nuclear ribonucleoprotein D0 isoform a 	 Hnrnpd 	84	1685816	46	16	33.52	355
 Q75N62 	 GTPase IMAP family member 8 isoform 1 	 Gimap8 	3.97	20158.6	2	1	2.03	688
 P17439 	 glucosylceramidase precursor 	 Gba 	14	91878.6	5	3	8.35	515
 P26450 	 phosphatidylinositol 3-kinase regulatory subunit alpha isoform 2 	 Pik3r1 	31.24	147253.8	9	5	9.94	724
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	16.04	105081.9	5	2	5.86	444
 Q01768 	 nucleoside diphosphate kinase B 	 Nme2 	86.74	1534865	68	10	67.1	152
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	18.69	89823.1	6	4	12.82	515
 Q9JL26 	 formin-like protein 1 isoform 2 	 Fmnl1 	152.88	1119005	46	28	30.35	1094
 P29351 	 tyrosine-protein phosphatase non-receptor type 6 isoform b 	 Ptpn6 	159.16	1674712.8	68	22	44.05	597
 O35638 	 cohesin subunit SA-2 isoform 1 	 Stag2 	62.64	455503.7	25	16	17.87	1231
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	3.5	11973.2	2	2	5.81	671
 O35326 	 serine/arginine-rich splicing factor 5 	 Srsf5 	32.73	287038.5	12	7	24.54	269
 D3YYT1 	 putative oxidoreductase GLYR1 isoform 1 	 Glyr1 	51.43	309493.6	15	9	21.74	552
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	37.43	363921.8	12	6	19.65	346
 Q925J9 	 mediator of RNA polymerase II transcription subunit 1 isoform 3 	 Med1 	23.77	158813	8	7	6.67	1575
 O89110 	 caspase-8 isoform 1 precursor 	 Casp8 	97.93	617128.9	31	17	45.42	480
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	30.38	196342.4	8	4	14.43	305
 Q61029 	 lamina-associated polypeptide 2 isoform epsilon 	 Tmpo 	162.91	2455557.7	65	16	50	452
 Q6PFA2 	 clathrin light chain A isoform a 	 Clta 	25.52	237426.5	11	5	23.85	218
 Q9R0U0 	 serine/arginine-rich splicing factor 10 isoform 2 	 Srsf10 	28.54	220368.5	6	4	14.89	262
 E9QAE3 	 TATA-binding protein-associated factor 172 	 Btaf1 	20.69	189271.7	11	9	5.47	1848
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	14.9	184618.8	6	4	38.23	102
 P97379 	 ras GTPase-activating protein-binding protein 2 isoform a 	 G3bp2 	39.61	240493	10	5	17.01	482
 A2BH40 	 AT-rich interactive domain-containing protein 1A 	 Arid1a 	140.24	883347.6	50	27	16.38	2283
 Q99LG4 	 tetratricopeptide repeat protein 5 isoform a 	 Ttc5 	11.63	64868.7	4	3	10.45	440
 Q921M4 	 golgin subfamily A member 2 isoform b 	 Golga2 	49.14	358560.9	18	11	14.21	999
 Q6P069 	 sorcin isoform 1 	 Sri 	61.21	473824.2	18	10	41.41	198
 D3Z0K6 	 round spermatid basic protein 1-like protein 	 Rsbn1l 	12.97	58387.1	5	5	7.55	821
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	46.06	269617.2	13	9	11.72	819
 Q8BNV1 	 tRNA (uracil-5-)-methyltransferase homolog A isoform 2 	 Trmt2a 	57.58	252566.3	14	8	20.88	613
 Q91Z67 	 SLIT-ROBO Rho GTPase-activating protein 2 	 Srgap2 	11.01	127748.1	8	7	8.5	1071
 F8VPP8 	 zinc finger CCCH domain-containing protein 7B 	 Zc3h7b 	35.05	121024.4	7	4	7.43	982
 Q8C753 	 protein KIAA0556 	 D430042O09Rik 	2.18	72358.3	2	1	0.62	1610
 Q3UVL4 	 vacuolar protein sorting-associated protein 51 homolog 	 Vps51 	4.39	34583	3	3	5.37	782
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	46.47	197308.8	12	10	8.69	1692
 Q80TG1 	 KAT8 regulatory NSL complex subunit 1 	 Kansl1 	7.58	26908	1	1	2.03	1036
 Q9CZN8 	" glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial "	 Qrsl1 	8.56	14768.2	1	1	3.43	525
 A0A1W2P7Q6 	 exportin-T 	 Xpot 	23.53	116449.4	4	3	4.47	962
 Q9CXD6 	 mitochondrial calcium uniporter regulator 1 	 Mcur1 	2.9	6801.3	1	1	3.53	340
 Q8CI33 	 CWF19-like protein 1 	 Cwf19l1 	22.91	78773.7	5	4	11.17	537
 B2RQG2 	 PHD finger protein 3 	 Phf3 	35.07	158224.9	9	7	5.73	2025
 A2AR02 	 peptidyl-prolyl cis-trans isomerase G 	 Ppig 	55.82	252083.6	14	8	12.37	752
 Q3V1V3 	 ESF1 homolog 	 Esf1 	10.74	51879.2	3	3	3.67	845
 E9QAP7 	 transcription initiation factor TFIID subunit 4 	 Taf4 	33.45	109213.7	7	6	8.45	1042
 G5E8V9 	 arfaptin-1 isoform 1 	 Arfip1 	56.73	179850	8	7	30.83	373
 Q3UFB2 	 box C/D snoRNA protein 1 	 Znhit6 	4.17	62849.7	4	3	8.26	460
 B1ASA5 	 zinc finger protein 362 	 Zfp362 	19.84	123292.1	11	5	15.79	418
