UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q5EG47	AAPK1	5'-AMP-activated protein kinase catalytic subunit alpha-1	Prkaa1	1449	22.63	594573.4	11	8	22.36	559
Q3UIR3	DTX3L	E3 ubiquitin-protein ligase DTX3L	Dtx3l	450	52.31	1037739.0	18	12	20.45	748
Q5SSI6	UTP18	U3 small nucleolar RNA-associated protein 18 homolog	Utp18	1453	22.59	548877.0	9	6	16.49	552
Q6NVF9	CPSF6	cleavage and polyadenylation specificity factor subunit 6 isoform 2	Cpsf6	814	36.35	1600900.4	15	5	14.70	551
Q91VJ1	AIM2	interferon-inducible protein AIM2	Aim2	4588	1.92	97808.0	3	2	7.91	354
Q6NSQ5	Q6NSQ5	SP140 nuclear body protein family member	Sp140	3097	7.73	83333.0	3	2	6.74	534
P60330	ESPL1	separin	Espl1	4097	4.04	1067591.0	4	4	3.49	2118
Q8VI33	TAF9	transcription initiation factor TFIID subunit 9	Taf9	2042	15.26	81652.8	2	2	16.29	264
P56394	COX17	cytochrome c oxidase copper chaperone	Cox17	3811	4.94	56541.2	1	1	25.40	63
A2ADY9	DDI2	protein DDI1 homolog 2	Ddi2	1945	16.15	759559.1	13	7	27.07	399
O70494	SP3	transcription factor Sp3 isoform 1	Sp3	3678	5.34	116304.9	4	1	2.04	783
Q5F2E7	NUFP2	nuclear fragile X mental retardation-interacting protein 2	Nufip2	3310	6.73	259323.4	4	4	7.66	692
Q505D1	ANR28	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat	Ankrd28	1829	17.34	663141.8	8	7	11.40	1053
Q504M2	Q504M2	pyruvate dehydrogenase	Pdp2	3359	6.52	191515.2	4	3	10.34	532
Q5U3K5	RABL6	rab-like protein 6	Rabl6	3977	4.46	132010.2	4	3	6.90	725
Q6P8I4	PCNP	PEST proteolytic signal-containing nuclear protein	Pcnp	1071	29.13	992346.9	19	5	30.34	178
Q76I26	Q76I26	methyltransferase hypoxia inducible domain containing 1	Methig1	2314	12.85	517094.3	6	4	22.73	264
P53569	CEBPZ	CCAAT/enhancer-binding protein zeta	Cebpz	1429	22.88	654514.9	12	8	12.07	1052
Q9WV98	TIM9	mitochondrial import inner membrane translocase subunit Tim9	Timm9	3327	6.65	271716.8	4	1	16.85	89
F8VQG7	F8VQG7	NEDD4-binding protein 2	N4bp2	1488	21.93	499537.8	9	9	7.03	1678
Q4FZF3	DDX49	probable ATP-dependent RNA helicase DDX49	Ddx49	3453	6.10	55696.9	1	1	3.54	480
P16951	ATF2	cyclic AMP-dependent transcription factor ATF-2 isoform 1	Atf2	4330	3.06	153372.2	5	3	12.32	487
Q8BIX3	AL14E	ARL14 effector protein	Arl14ep	3638	5.45	211192.8	4	4	11.59	276
Q7TQK5	CCD93	coiled-coil domain-containing protein 93 isoform a	Ccdc93	2225	13.55	417916.2	9	6	14.15	629
Q4QQM4	P5I11	tumor protein p53-inducible protein 11	Trp53i11	4304	3.20	35386.5	1	1	7.94	189
Q62393	TPD52	tumor protein D52 isoform 2	Tpd52	3241	7.05	209148.4	5	3	22.32	224
O54786	DFFA	DNA fragmentation factor subunit alpha isoform a	Dffa	2400	12.08	175647.2	3	3	13.60	331
Q7M6Z7	Q7M6Z7	kinesin light chain 1 isoform 1G	Klc1	3361	6.51	329894.2	6	5	10.36	560
Q9ERF3	WDR61	WD repeat-containing protein 61 isoform a	Wdr61	577	45.10	870540.0	13	5	29.84	305
P17182	ENOA	"enolase 1B, retrotransposed"	Eno1b	56	140.75	8247426.1	102	26	72.12	434
Q8K019	BCLF1	bcl-2-associated transcription factor 1 isoform 1	Bclaf1	490	50.29	1486835.0	28	18	22.09	919
Q6PHZ2	KCC2D	calcium/calmodulin-dependent protein kinase type II subunit delta	Camk2d	1079	28.98	930788.1	8	6	16.21	512
Q3TV70	NR2CA	nuclear receptor 2C2-associated protein isoform 1	Nr2c2ap	4019	4.31	91764.7	2	2	24.29	140
Q6NXN1	SZRD1	SUZ domain-containing protein 1 isoform 1	Szrd1	3481	6.01	82613.3	2	2	26.32	152
B2RUR8	OTU7B	OTU domain-containing protein 7B	Otud7b	4445	2.38	1080623.9	15	11	20.60	840
E9Q7L1	E9Q7L1	unhealthy ribosome biogenesis protein 2 homolog	Urb2	4442	2.39	168236.3	4	4	3.28	1524
Q80YR5	SAFB2	scaffold attachment factor B2	Safb2	959	32.00	760285.9	11	8	9.89	991
A0AUN0	A0AUN0	SEC23-interacting protein	Sec23ip	1764	18.08	326827.0	7	6	8.12	998
Q0P678	ZCH18	zinc finger CCCH domain-containing protein 18 isoform a	Zc3h18	626	43.40	902943.9	17	12	21.40	972
Q8R3F5	FABD	"malonyl-CoA-acyl carrier protein transacylase, mitochondrial"	Mcat	3013	8.23	115994.8	4	4	17.32	381
Q99LY9	NDUS5	NADH dehydrogenase	Ndufs5	2880	8.91	179388.8	3	2	22.64	106
Q9ESX5	DKC1	H/ACA ribonucleoprotein complex subunit 4	Dkc1	191	80.83	2322966.4	27	10	20.24	509
Q2NL51	GSK3A	glycogen synthase kinase-3 alpha	Gsk3a	4392	2.68	79728.8	2	1	4.08	490
Q8BKX6	SMG1	serine/threonine-protein kinase SMG1	Smg1	1144	27.85	517258.1	11	7	2.87	3658
Q3UJU9	RMD3	regulator of microtubule dynamics protein 3	Rmdn3	2661	10.29	236682.2	6	4	17.23	470
Q3U0V2	TRADD	tumor necrosis factor receptor type 1-associated DEATH domain	Tradd	1372	23.68	569988.6	9	6	35.16	310
Q3UQA7	SELH	selenoprotein H	2700094K13Rik	3646	5.43	131587.1	3	2	11.21	116
Q3B7Z2	OSBP1	oxysterol-binding protein 1	Osbp	1238	25.80	700292.3	12	8	18.39	805
Q3TMP1	Q3TMP1	general transcription factor 3C polypeptide 3	Gtf3c3	1993	15.64	117489.8	5	3	5.78	882
Q8R151	ZNFX1	NFX1-type zinc finger-containing protein 1 isoform a	Znfx1	4183	3.72	672424.1	11	9	7.02	1909
Q3UYV9	NCBP1	nuclear cap-binding protein subunit 1	Ncbp1	1362	23.83	821401.1	9	6	14.56	790
B9EJ80	PDZD8	PDZ domain-containing protein 8	Pdzd8	3833	4.87	30766.3	1	1	1.66	1147
Q3UGS4	MCRI1	protein FAM195B	Fam195b	3264	6.94	609597.9	4	2	23.71	97
Q8C436	MT21D	protein-lysine methyltransferase METTL21D	Vcpkmt	4255	3.41	84308.3	3	2	17.98	228
Q80V62	FACD2	Fanconi anemia group D2 protein homolog	Fancd2	3685	5.32	213644.5	5	4	4.00	1450
Q3TRM8	HXK3	hexokinase-3 isoform 1	Hk3	167	86.59	1617185.0	23	17	29.28	922
Q3UMR5	MCU	"calcium uniporter protein, mitochondrial precursor"	Mcu	3211	7.16	164313.0	3	3	11.71	350
B2RT41	B2RT41	zinc finger C3H1 domain-containing protein	Zfc3h1	3772	5.05	423180.4	7	5	3.36	1992
Q6A0A9	F120A	constitutive coactivator of PPAR-gamma-like protein 1	Fam120a	467	51.37	1011123.1	15	13	17.36	1112
Q3TWL2	PP4P1	"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform"	Tmem55b	3302	6.76	297985.5	4	3	13.73	284
A0A0A0MQ73	A0A0A0MQ73	histone-lysine N-methyltransferase 2D	Kmt2d	3101	7.71	507337.2	10	10	3.47	5588
Q3UNZ8	QORL2	quinone oxidoreductase-like protein 2	BC026585	1863	16.98	228064.8	5	4	27.14	350
Q3TW96	UAP1L	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	Uap1l1	891	34.27	859542.2	15	9	18.34	507
Q6NZQ2	DDX31	probable ATP-dependent RNA helicase DDX31	Ddx31	1835	17.29	319945.6	6	4	10.63	687
Q3U0X6	Q3U0X6	zinc finger protein 217	Zfp217	2158	14.21	737141.8	8	8	10.66	1041
Q3THK7	GUAA	GMP synthase	Gmps	120	100.86	1669018.8	26	18	39.39	693
Q91YX0	THMS2	protein THEMIS2	Themis2	3001	8.29	88366.3	2	2	4.52	663
Q3UHX2	HAP28	28 kDa heat- and acid-stable phosphoprotein	Pdap1	3334	6.61	239581.8	4	4	37.02	181
Q3UM29	COG7	conserved oligomeric Golgi complex subunit 7	Cog7	2804	9.36	219223.2	4	4	6.88	770
Q3V3V9	CARL2	F-actin-uncapping protein RLTPR	Rltpr	2673	10.18	156421.0	3	3	8.67	738
A3KMP2	TTC38	tetratricopeptide repeat protein 38	Ttc38	1684	19.02	594145.8	8	5	16.13	465
Q3UMB9	WASC4	WASH complex subunit 7	A230046K03Rik	2748	9.75	197756.7	4	4	5.20	1173
B9EIX0	B9EIX0	mRNA-decapping enzyme 1B	Dcp1b	3972	4.47	168539.8	3	3	5.36	578
Q3U3I9	ZN865	zinc finger protein 865 isoform 1	Zfp865	4231	3.54	68985.5	1	1	1.42	1058
Q3TIX6	Q3TIX6	far upstream element-binding protein 3 isoform a	Fubp3	1808	17.58	263311.6	6	5	13.57	575
Q8BUR4	DOCK1	dedicator of cytokinesis protein 1	Dock1	4673	1.69	292365.8	10	9	6.17	1865
B1AZI6	THOC2	THO complex subunit 2	Thoc2	3192	7.23	554036.9	9	7	6.27	1594
P62046	LRCH1	leucine-rich repeat and calponin homology domain-containing protein	Lrch1	3760	5.08	267130.5	5	4	10.30	709
Q3UFM5	NOM1	nucleolar MIF4G domain-containing protein 1	Nom1	4129	3.93	229301.7	6	6	8.31	854
Q3V1Q5	Q3V1Q5	zinc finger and BTB domain-containing protein 2	Zbtb2	4298	3.23	74168.3	2	2	7.78	514
Q3UD01	A7L3B	putative ataxin-7-like protein 3B	Atxn7l3b	4218	3.60	90679.8	1	1	20.62	97
A2ADA5	PUSL1	tRNA pseudouridine synthase-like 1	Pusl1	2772	9.56	207256.9	2	2	6.53	291
B1AQJ2	UBP36	ubiquitin carboxyl-terminal hydrolase 36	Usp36	3861	4.80	391075.2	8	7	11.02	1098
F8VPJ6	F8VPJ6	DNA-binding protein RFX7	Rfx7	3645	5.43	312863.6	5	4	6.58	1459
Q9CZW4	ACSL3	long-chain-fatty-acid--CoA ligase 3 isoform a	Acsl3	3476	6.02	225525.0	7	3	5.83	720
Q9D3U0	PUS10	putative tRNA pseudouridine synthase Pus10	Pus10	3300	6.77	123259.9	3	3	7.59	527
P62983	RS27A	ubiquitin-40S ribosomal protein S27a precursor	Rps27a	207	78.15	6720431.3	58	16	64.10	156
Q62276	MED22	mediator of RNA polymerase II transcription subunit 22 isoform 2	Med22	2729	9.82	144796.8	3	2	13.50	200
Q80W22	THNS2	threonine synthase-like 2	Thnsl2	3052	8.02	206720.7	4	2	9.11	483
Q9WTP6	KAD2	"adenylate kinase 2, mitochondrial isoform a"	Ak2	452	52.28	1226952.8	16	9	46.86	239
Q91XA2	GOLM1	Golgi membrane protein 1	Golm1	3032	8.14	675090.8	10	7	28.75	393
Q6P5F9	XPO1	exportin-1	Xpo1	342	60.98	1329225.3	16	10	14.19	1071
Q8K135	K319L	dyslexia-associated protein KIAA0319-like protein isoform 1	AU040320	3553	5.71	136098.3	4	4	6.27	1085
Q9DBG3	AP2B1	AP-2 complex subunit beta isoform a	Ap2b1	578	45.08	707616.1	15	9	13.46	951
Q8BYW1	RHG25	rho GTPase-activating protein 25 isoform a	Arhgap25	682	40.79	1054688.5	17	11	25.31	648
O70325	GPX4	"phospholipid hydroperoxide glutathione peroxidase, nuclear isoform"	Gpx4	3526	5.84	168128.4	2	1	5.53	253
Q3U1T3	BRM1L	breast cancer metastasis-suppressor 1-like protein	Brms1l	3138	7.55	61187.9	1	1	4.33	323
Q8VDD8	WASH1	WAS protein family homolog 1	Wash1	3706	5.23	509841.0	4	2	8.42	475
Q61818	RAI1	retinoic acid-induced protein 1	Rai1	1085	28.85	553294.3	15	12	10.38	1889
P15702	LEUK	leukosialin precursor	Spn	1639	19.59	302210.3	7	4	14.94	395
Q8C5L3	CNOT2	CCR4-NOT transcription complex subunit 2 isoform d	Cnot2	2040	15.26	426434.1	7	5	16.36	550
Q8R3L2	TCF25	transcription factor 25 isoform c	Tcf25	4485	2.17	132714.9	2	2	3.99	676
Q8VCM4	LIPT	"lipoyltransferase 1, mitochondrial precursor"	Lipt1	3993	4.40	133580.5	1	1	4.02	373
Q99LB2	DHRS4	dehydrogenase/reductase SDR family member 4 isoform 1	Dhrs4	1990	15.67	126814.8	3	3	14.70	279
O54946	DNJB6	dnaJ homolog subfamily B member 6 isoform a	Dnajb6	3591	5.61	114743.7	3	3	14.79	365
Q9CRC9	GNPI2	glucosamine-6-phosphate isomerase 2	Gnpda2	2510	11.33	237727.8	2	2	16.67	276
O70293	GRK6	G protein-coupled receptor kinase 6 isoform a	Grk6	3084	7.80	348311.6	7	6	15.28	589
O54962	BAF	barrier-to-autointegration factor	Banf1	1268	25.20	666094.5	10	5	62.92	89
P16675	PPGB	lysosomal protective protein isoform b preproprotein	Ctsa	4149	3.86	210094.7	5	4	11.81	474
P63213	GBG2	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	Gng2	1636	19.62	346606.1	5	3	45.07	71
P63085	MK01	mitogen-activated protein kinase 1	Mapk1	1146	27.81	1184043.0	14	9	40.78	358
Q9Z2G6	SE1L1	protein sel-1 homolog 1 isoform a precursor	Sel1l	1944	16.15	194232.2	5	4	9.24	790
Q5SRX1	TM1L2	TOM1-like protein 2 isoform b	Tom1l2	3391	6.42	264339.2	4	4	14.99	487
Q78YZ6	SCOC	short coiled-coil protein isoform a	Scoc	3059	7.98	57238.5	2	2	35.20	125
Q923T9	KCC2G	calcium/calmodulin-dependent protein kinase type II subunit gamma	Camk2g	581	44.94	721216.8	11	8	29.29	495
Q99KW3	TARA	TRIO and F-actin-binding protein isoform 3	Triobp	2738	9.80	655845.0	13	12	7.99	2014
Q6P073	UB2J2	ubiquitin-conjugating enzyme E2 J2 isoform a	Ube2j2	4142	3.89	38239.0	1	1	5.17	271
L7N451	L7N451	interferon-induced very large GTPase 1	Gvin1	51	144.64	3193500.3	52	35	20.27	2427
Q9JLJ5	ELOV1	elongation of very long chain fatty acids protein 1 isoform 1	Elovl1	3576	5.64	36903.8	1	1	4.66	279
Q921C5	BICD2	protein bicaudal D homolog 2 isoform 1	Bicd2	4441	2.39	269986.2	6	6	11.28	851
E9Q309	CE350	centrosome-associated protein 350	Cep350	4042	4.26	719349.0	10	9	4.26	3095
Q9ERL7	GMFG	glia maturation factor gamma isoform a	Gmfg	1551	20.69	526160.3	9	5	25.35	142
Q3UGR5	HDHD2	haloacid dehalogenase-like hydrolase domain-containing protein 2	Hdhd2	1675	19.11	315198.2	5	2	21.62	259
A0A286YDA2	A0A286YDA2	nucleolar and coiled-body phosphoprotein 1 isoform B	Nolc1	2234	13.46	1079645.5	13	11	25.14	700
Q8CBE3	WDR37	WD repeat-containing protein 37 isoform a	Wdr37	3774	5.05	218859.2	7	4	8.47	496
Q6ZWY8	TYB10	thymosin beta-10	Tmsb10	3766	5.06	422269.9	2	1	31.82	44
Q8CGF7	TCRG1	transcription elongation regulator 1 isoform 1	Tcerg1	509	48.84	1564076.9	23	18	16.73	1100
Q3TXU5	DHYS	deoxyhypusine synthase	Dhps	2782	9.48	318767.9	4	4	16.26	369
Q5XJE5	LEO1	RNA polymerase-associated protein LEO1	Leo1	3727	5.17	1209779.6	15	9	12.59	667
Q2EMV9	PAR14	poly	Parp14	710	39.80	611106.8	15	13	10.79	1817
G3UW82	G3UW82	myosin-2	Myh2	1247	25.62	584890.2	12	10	8.50	1942
Q8QZY2	GLCTK	glycerate kinase	Glyctk	4065	4.20	135852.3	5	3	11.66	523
Q000W5	Q000W5	guanylate-binding protein 10	Gbp10	2403	12.06	430225.3	7	5	9.33	611
Q9CPW2	FDX2	"adrenodoxin-like protein, mitochondrial precursor"	Fdx1l	3859	4.80	30569.7	1	1	11.49	174
Q5DTZ0	NYNRI	protein NYNRIN	Nynrin	3181	7.32	182077.7	3	3	2.12	1840
Q3UHJ0	AAK1	AP2 associated kinase 1 isoform 1	Aak1	2525	11.20	473902.0	9	7	12.72	959
Q8CFT2	SET1B	histone-lysine N-methyltransferase SETD1B	Setd1b	4691	1.61	673429.2	10	8	7.46	1985
E9Q912	E9Q912	rap1 GTPase-GDP dissociation stimulator 1 isoform a	Rap1gds1	299	65.98	1103323.0	17	10	25.37	607
P97931	UNG	uracil-DNA glycosylase isoform a	Ung	4682	1.66	39401.5	1	1	5.56	306
Q8C3Y4	KNTC1	kinetochore-associated protein 1	Kntc1	3166	7.39	288216.0	4	4	2.45	2207
P70121	ZHX1	zinc fingers and homeoboxes protein 1	Zhx1	4541	2.05	140424.0	4	3	6.41	873
Q9JMH6	TRXR1	"thioredoxin reductase 1, cytoplasmic isoform 1"	Txnrd1	738	38.91	574892.2	11	7	22.84	613
Q3TNN6	Q3TNN6	macrophage-capping protein	Capg	306	64.96	2293467.9	33	13	44.41	349
O08715	AKAP1	"A-kinase anchor protein 1, mitochondrial"	Akap1	4362	2.86	130943.7	3	2	4.78	857
O88879	APAF	apoptotic protease-activating factor 1 isoform 1	Apaf1	2235	13.46	603824.4	8	6	7.05	1249
Q8BYH7	TBC17	TBC1 domain family member 17	Tbc1d17	2504	11.37	182662.0	2	2	7.29	645
Q9WVB0	RBPMS	RNA-binding protein with multiple splicing isoform 3	Rbpms	1414	23.12	424777.9	6	5	39.09	220
Q4FZC9	SYNE3	nesprin-3 isoform alpha	Syne3	670	41.34	894590.5	18	13	20.00	975
P17012	ZFX	zinc finger X-chromosomal protein	Zfx	2865	9.03	607343.0	7	6	9.39	799
Q8BQC8	RBAK	RB-associated KRAB zinc finger protein	Rbak	4719	1.53	1276747.6	8	6	9.42	711
Q6NZI9	Q6NZI9	zinc finger protein 180 isoform a	Zfp180	2474	11.56	151619.6	6	5	8.70	655
Q80VW7	AKNA	AT-hook-containing transcription factor	Akna	4339	3.03	249003.2	6	5	4.99	1404
Q3UPG6	Q3UPG6	clathrin interactor 1	Clint1	669	41.39	1103855.2	15	9	17.17	623
F7BJB9	MORC3	MORC family CW-type zinc finger protein 3	Morc3	395	56.64	1146497.2	20	16	24.42	942
Q0VBL3	RBM15	putative RNA-binding protein 15	Rbm15	885	34.33	647987.3	12	9	15.18	962
P19426	NELFE	negative elongation factor E	Nelfe	2351	12.46	158148.7	5	3	15.26	367
Q62189	SNRPA	U1 small nuclear ribonucleoprotein A	Snrpa	2637	10.37	404772.4	5	2	6.27	287
Q8VDM1	ZGPAT	zinc finger CCCH-type with G patch domain-containing protein	Zgpat	2909	8.79	321814.6	3	3	13.89	511
Q78HU7	GLPC	glycophorin-C	Gypc	3960	4.48	56723.3	5	2	28.42	95
A2ABV5	MED14	mediator of RNA polymerase II transcription subunit 14 isoform a	Med14	4043	4.25	183603.2	3	2	2.54	1459
Q61686	CBX5	chromobox protein homolog 5	Cbx5	2088	14.81	477954.3	4	3	24.61	191
Q8CBW3	ABI1	abl interactor 1 isoform 1	Abi1	1379	23.60	677890.5	12	8	15.80	481
Q60668	HNRPD	heterogeneous nuclear ribonucleoprotein D0 isoform b	Hnrnpd	1086	28.84	695562.5	13	9	27.08	336
P26450	P85A	phosphatidylinositol 3-kinase regulatory subunit alpha isoform 2	Pik3r1	1513	21.52	478251.3	7	7	11.88	724
Q8VD58	EVI2B	protein EVI2B precursor	Evi2b	3419	6.28	310155.6	6	2	7.21	444
Q01768	NDKB	nucleoside diphosphate kinase B	Nme2	663	41.80	1444389.8	17	7	48.68	152
Q8R3P6	INT14	von Willebrand factor A domain-containing protein 9	Vwa9	1889	16.68	1564604.7	12	9	31.07	515
Q9JL26	FMNL1	formin-like protein 1 isoform 2	Fmnl1	320	63.93	1617971.8	33	22	26.05	1094
P29351	PTN6	tyrosine-protein phosphatase non-receptor type 6 isoform b	Ptpn6	204	78.99	2084209.7	36	16	36.52	597
Q7TPQ3	SHPRH	E3 ubiquitin-protein ligase SHPRH isoform a	Shprh	4336	3.04	268412.6	6	5	3.29	1674
Q8BN78	KAISO	transcriptional regulator Kaiso	Zbtb33	4492	2.16	62112.1	1	1	2.53	671
O35326	SRSF5	serine/arginine-rich splicing factor 5	Srsf5	1330	24.29	591682.0	10	5	19.70	269
D3YYT1	D3YYT1	putative oxidoreductase GLYR1 isoform 1	Glyr1	1134	27.96	587667.8	11	6	15.22	552
D3Z3N4	D3Z3N4	heterogeneous nuclear ribonucleoprotein H3	Hnrnph3	3268	6.92	113231.8	2	2	6.65	346
Q5U4E2	REPI1	replication initiator 1 isoform c	Repin1	2347	12.52	92899.1	3	3	7.99	601
Q925J9	MED1	mediator of RNA polymerase II transcription subunit 1 isoform 3	Med1	4487	2.17	144661.4	4	3	2.92	1575
O89110	CASP8	caspase-8 isoform 1 precursor	Casp8	827	36.03	1185256.5	19	11	31.67	480
Q99M28	RNPS1	RNA-binding protein with serine-rich domain 1 isoform 1	Rnps1	2095	14.73	304870.0	3	2	8.85	305
Q3TNH0	Q3TNH0	lamina-associated polypeptide 2 isoform delta	Tmpo	661	41.84	1896237.3	17	9	28.40	412
Q6PFA2	Q6PFA2	clathrin light chain A isoform a	Clta	2282	13.15	193793.0	6	3	21.10	218
Q9R0U0	SRS10	serine/arginine-rich splicing factor 10 isoform 2	Srsf10	988	31.21	1057661.8	15	8	25.95	262
E9QAE3	E9QAE3	TATA-binding protein-associated factor 172	Btaf1	1545	20.88	504643.4	9	8	7.20	1848
Q9ESZ8	GTF2I	general transcription factor II-I isoform 1	Gtf2i	199	79.32	1355045.8	28	19	30.66	998
Q6KAQ7	ZZZ3	ZZ-type zinc finger-containing protein 3 isoform a	Zzz3	3869	4.78	262694.4	6	4	5.93	910
B2KF50	B2KF50	UHRF1-binding protein 1	Uhrf1bp1	3892	4.69	223689.2	4	4	4.06	1429
P97379	G3BP2	ras GTPase-activating protein-binding protein 2 isoform a	G3bp2	620	43.59	1017472.9	16	9	29.25	482
Q5SWW4	MED13	mediator of RNA polymerase II transcription subunit 13	Med13	3752	5.11	408947.1	7	6	4.74	2171
Q99LG4	TTC5	tetratricopeptide repeat protein 5 isoform a	Ttc5	3783	5.03	269252.7	5	4	13.18	440
Q6P069	SORCN	sorcin isoform 1	Sri	1273	25.14	927392.0	14	7	36.87	198
D3Z0K6	D3Z0K6	round spermatid basic protein 1-like protein	Rsbn1l	4467	2.25	40349.6	3	1	2.92	821
D3Z0M9	D3Z0M9	probable ATP-dependent RNA helicase DDX23	Ddx23	4268	3.35	893365.4	11	10	14.29	819
Q8BNV1	TRM2A	tRNA (uracil-5-)-methyltransferase homolog A isoform 2	Trmt2a	1225	26.06	388015.8	11	6	16.97	613
