UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
D3Z7Q2	D3Z7Q2	small integral membrane protein 20	Smim20	4042	6.13	33692.9	2	1	20.29	69
Q99JP6	HOME3	homer protein homolog 3 isoform 1	Homer3	4556	3.43	39812.2	2	1	3.62	359
Q60604	ADSV	adseverin isoform 1	Scin	4758	2.10	3574.9	1	1	2.80	715
G5E8U5	G5E8U5	"28S ribosomal protein S10, mitochondrial isoform 1"	Mrps10	4235	5.38	20005.8	1	1	5.47	201
Q9QZQ8	H2AY	core histone macro-H2A.1 isoform 3	H2afy	4663	2.63	9306.9	1	1	9.76	369
Q8JZX5	Q8JZX5	leucine-rich repeat-containing protein 57 isoform a	Lrrc57	4071	6.01	30895.2	2	1	4.63	281
Q91X58	ZFN2B	AN1-type zinc finger protein 2B	Zfand2b	3940	6.53	9160.7	1	1	7.00	257
P35545	UBIM	40S ribosomal protein S30 precursor	Fau	4311	5.02	354209.4	5	1	7.52	133
Q3UZP4	SVIP	small VCP/p97-interacting protein	Svip	4162	5.67	33917.6	1	1	14.29	77
Q08024	PEBB	core-binding factor subunit beta isoform 4	Cbfb	4700	2.35	40493.5	1	1	5.49	182
Q9Z0P4	PALM	paralemmin-1 isoform 2	Palm	3703	7.47	32285.0	1	1	8.26	339
Q8C7U7	GALT6	polypeptide N-acetylgalactosaminyltransferase 6	Galnt6	4019	6.22	15895.4	3	1	2.41	622
Q99L00	HAUS8	HAUS augmin-like complex subunit 8 isoform 1	Haus8	4327	4.89	28609.9	2	1	3.75	373
Q8BPY9	FIGL1	fidgetin-like protein 1	Fignl1	3996	6.32	18163.8	1	1	1.90	683
Q3U898	CSN9	myeloma-overexpressed gene 2 protein homolog	Myeov2	4562	3.39	19339.2	2	1	35.09	57
Q8C167	PPCEL	prolyl endopeptidase-like isoform a	Prepl	4262	5.28	16683.6	2	1	1.79	725
Q8BJ56	PLPL2	patatin-like phospholipase domain-containing protein 2 isoform 1	Pnpla2	3912	6.64	20019.8	1	1	3.29	486
Q80TE0	RPAP1	RNA polymerase II-associated protein 1 isoform 2	Rpap1	4600	3.06	16916.8	1	1	1.14	1409
Q9D162	CC167	coiled-coil domain-containing protein 167 isoform 1	Ccdc167	4046	6.12	20959.4	1	1	14.42	104
Q64253	LY6E	lymphocyte antigen 6E precursor	Ly6e	4228	5.41	33617.3	2	1	10.29	136
Q9WU00	NRF1	nuclear respiratory factor 1 isoform a	Nrf1	4510	3.79	9249.2	1	1	2.39	503
Q9JI90	RNF14	E3 ubiquitin-protein ligase RNF14 isoform a	Rnf14	4630	2.85	32709.5	2	1	2.06	485
P0DJF2	PT117	"protein PET117 homolog, mitochondrial precursor"	Pet117	3888	6.74	31465.8	2	1	12.50	80
E9PY90	E9PY90	cTAGE family member 5 isoform 2	Ctage5	4582	3.24	54182.0	2	1	1.42	772
Q9D842	APLF	aprataxin and PNK-like factor isoform 1	Aplf	4766	2.06	15296.7	1	1	2.61	499
Q8BH60	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	Gopc	3935	6.55	20639.0	2	1	3.67	463
Q8C2B3	HDAC7	histone deacetylase 7 isoform 1	Hdac7	4377	4.66	9341.5	1	1	1.36	953
Q8VCF0	MAVS	mitochondrial antiviral-signaling protein isoform 1	Mavs	3801	7.08	50511.7	2	1	3.18	503
Q3UBZ5	MI4GD	MIF4G domain-containing protein isoform 1	Mif4gd	4541	3.55	19204.4	2	1	7.66	222
P60766	CDC42	cell division control protein 42 homolog isoform 2	Cdc42	4308	5.03	25212.9	1	1	5.24	191
P97820	M4K4	mitogen-activated protein kinase kinase kinase kinase 4 isoform 3	Map4k4	4199	5.55	14937.5	1	1	1.23	1221
Q9D7G4	EURL	protein EURL homolog	D16Ertd472e	4506	3.80	9408.5	1	1	5.17	290
Q3UUJ4	STRAA	STE20-related kinase adapter protein alpha isoform 1	Strada	4006	6.28	22482.7	3	1	4.64	431
Q9DCJ1	LST8	target of rapamycin complex subunit LST8 isoform 1	Mlst8	4038	6.15	15446.7	1	1	5.52	326
Q80XR2	AT2C1	calcium-transporting ATPase type 2C member 1 isoform 1	Atp2c1	4654	2.70	29347.1	2	1	1.47	952
Q91XE8	TM205	transmembrane protein 205 isoform 2	Tmem205	4150	5.70	14921.9	1	1	8.99	189
P52480	KPYM	pyruvate kinase PKM isoform M1	Pkm	4612	2.95	20893.9	1	1	1.51	531
Q8BGG6	MSPD3	motile sperm domain-containing protein 3	Mospd3	4519	3.70	3690.1	1	1	9.36	235
Q64327	MEA1	male-enhanced antigen 1 isoform a	Mea1	4571	3.35	50879.2	2	1	6.05	215
Q61142	SPIN1	spindlin-1 isoform 2	Spin1	4719	2.24	34579.6	2	1	5.34	262
Q9CQ80	VPS25	vacuolar protein-sorting-associated protein 25 isoform 1	Vps25	4372	4.69	48625.2	2	1	5.43	184
Q8R2K1	FUCM	fucose mutarotase isoform 2	Fuom	3681	7.55	15909.7	2	1	7.45	161
Q9CXC3	MGME1	mitochondrial genome maintenance exonuclease 1	Mgme1	4728	2.20	6078.8	1	1	2.96	338
Q8BHA9	PXYP1	2-phosphoxylose phosphatase 1	Pxylp1	4182	5.58	17951.3	1	1	3.75	480
Q9DB50	AP1S2	AP-1 complex subunit sigma-2 isoform 2	Ap1s2	4072	6.00	24183.0	1	1	10.19	157
Q9D7K5	DMAC2	ATP synthase subunit s-like protein isoform 1	Atp5sl	3747	7.26	8018.5	1	1	10.85	258
Q8BKH7	SIN1	target of rapamycin complex 2 subunit MAPKAP1 isoform a	Mapkap1	3876	6.78	28230.0	1	1	2.68	522
Q9D1F4	AKTS1	proline-rich AKT1 substrate 1 isoform a	Akt1s1	4347	4.83	27943.4	1	1	4.24	283
Q8VEM1	GOLI	E3 ubiquitin-protein ligase RNF130 isoform 3 precursor	Rnf130	4153	5.69	42975.5	1	1	4.30	419
Q91VM3	WIPI4	WD repeat domain phosphoinositide-interacting protein 4 isoform a	Wdr45	4203	5.53	14599.9	1	1	3.06	360
Q9DBA9	TF2H1	general transcription factor IIH subunit 1 isoform 1	Gtf2h1	4040	6.14	18256.4	1	1	3.07	553
E9Q0J2	E9Q0J2	ral GTPase-activating protein subunit beta isoform a	Ralgapb	3765	7.20	15251.4	1	1	0.93	1507
Q9CY57	CHTOP	chromatin target of PRMT1 protein isoform 1	Chtop	4034	6.17	56233.5	2	1	5.22	249
O55047	TLK2	serine/threonine-protein kinase tousled-like 2 isoform B	Tlk2	4049	6.11	16336.1	1	1	1.39	718
P54726	RD23A	UV excision repair protein RAD23 homolog A isoform 1	Rad23a	3668	7.66	43917.2	2	1	4.68	363
P61979	HNRPK	heterogeneous nuclear ribonucleoprotein K isoform 4	Hnrnpk	4056	6.07	17325.4	1	1	2.73	439
Q60772	CDN2C	cyclin-dependent kinase 4 inhibitor C	Cdkn2c	4234	5.38	25572.6	1	1	7.74	168
Q9CZ83	RM55	"39S ribosomal protein L55, mitochondrial isoform 1"	Mrpl55	4726	2.21	16344.1	1	1	11.94	134
E0CXP6	E0CXP6	uncharacterized protein LOC100036521 isoform 2	Umad1	3884	6.75	15210.2	1	1	10.53	133
Q91XE4	ACY3	N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)	Acy3	4277	5.19	22750.1	1	1	5.97	318
P59481	LMA2L	VIP36-like protein isoform 1 precursor	Lman2l	2946	13.25	42654.3	1	1	6.42	358
Q8BHE1	GEMI8	gem-associated protein 8 isoform 1	Gemin8	4755	2.12	11605.8	1	1	3.78	238
Q9Z2K1	K1C16	"keratin, type I cytoskeletal 16 isoform 1"	Krt16	4889	1.52	29704.9	1	1	2.34	470
Q8R0X7	SGPL1	sphingosine-1-phosphate lyase 1	Sgpl1	3999	6.31	27495.0	2	1	2.82	568
O35405	PLD3	phospholipase D3	Pld3	3915	6.63	28252.9	2	1	2.46	488
Q91WA1	TIPIN	TIMELESS-interacting protein	Tipin	4391	4.58	42072.0	1	1	4.32	278
P61967	AP1S1	AP-1 complex subunit sigma-1A	Ap1s1	3584	8.16	42432.8	2	1	10.13	158
P62746	RHOB	rho-related GTP-binding protein RhoB precursor	Rhob	4279	5.19	38738.7	1	1	6.12	196
P25916	BMI1	polycomb complex protein BMI-1	Bmi1	4472	4.00	14257.4	1	1	3.40	324
O35114	SCRB2	lysosome membrane protein 2	Scarb2	4147	5.70	13752.2	2	1	3.77	478
Q00322	CEBPD	CCAAT/enhancer-binding protein delta	Cebpd	4580	3.26	12207.4	1	1	3.73	268
O35492	CLK3	dual specificity protein kinase CLK3	Clk3	4406	4.50	25829.2	2	1	2.19	638
P43024	CX6A1	"cytochrome c oxidase subunit 6A1, mitochondrial"	Cox6a1	3645	7.78	32579.4	2	1	18.75	112
P15089	CBPA3	mast cell carboxypeptidase A preproprotein	Cpa3	4445	4.25	14127.4	1	1	3.12	417
O35427	RPC9	DNA-directed RNA polymerase III subunit RPC9	Crcp	3426	9.37	33890.8	2	1	13.51	148
P63254	CRIP1	cysteine-rich protein 1	Crip1	4224	5.42	21289.1	1	1	19.48	77
O70133	DHX9	ATP-dependent RNA helicase A	Dhx9	4268	5.24	24523.0	4	1	1.59	1383
Q60876	4EBP1	eukaryotic translation initiation factor 4E-binding protein 1	Eif4ebp1	4079	5.98	24194.7	1	1	10.26	117
O08600	NUCG	"endonuclease G, mitochondrial precursor"	Endog	4804	1.83	26140.8	1	1	3.40	294
P49290	PERE	eosinophil peroxidase precursor	Epx	4573	3.34	10047.5	2	1	1.68	716
Q9JJQ6	Q9JJQ6	factor VIII intron 22 protein	F8a	4244	5.34	22358.6	1	1	2.89	381
P46656	ADX	"adrenodoxin, mitochondrial isoform 1 precursor"	Fdx1	4360	4.74	33149.2	1	1	4.79	188
P18608	HMGN1	non-histone chromosomal protein HMG-14	Hmgn1	3155	11.49	32261.8	2	1	31.25	96
P43406	ITAV	integrin alpha-V precursor	Itgav	3807	7.07	11440.6	1	1	1.34	1044
O88855	LT4R1	leukotriene B4 receptor 1	Ltb4r1	4057	6.07	20616.9	1	1	3.70	351
Q61122	NAB1	NGFI-A-binding protein 1	Nab1	4021	6.22	13167.3	1	1	3.09	486
P70255	NFIC	nuclear factor 1 C-type isoform a	Nfic	4345	4.83	30533.7	1	1	2.73	439
O55057	PDE6D	"retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase"	Pde6d	4367	4.71	29397.5	1	1	8.00	150
F7D7A9	F7D7A9	cAMP-dependent protein kinase inhibitor beta isoform 1	Pkib	3512	8.68	21001.5	3	1	19.09	110
P48453	PP2BB	serine/threonine-protein phosphatase 2B catalytic subunit beta	Ppp3cb	3790	7.13	27218.7	1	1	2.86	525
Q8C551	R51A1	RAD51-associated protein 1	Rad51ap1	3214	11.09	93696.1	2	1	4.75	337
P48377	RFX1	MHC class II regulatory factor RFX1	Rfx1	4590	3.18	27359.3	1	1	1.35	963
Q61387	COX7R	"cytochrome c oxidase subunit 7A-related protein, mitochondrial"	Cox7a2l	4517	3.72	23726.9	2	1	11.71	111
A0A0B4J1E3	A0A0B4J1E3	DNA-binding protein SMUBP-2	Ighmbp2	3803	7.08	26578.8	1	1	1.91	993
P22599	A1AT2	alpha-1-antitrypsin 1-2 precursor	Serpina1b	4243	5.34	30644.8	3	1	4.60	413
O08797	O08797	"serine (or cysteine) proteinase inhibitor, clade B, member 9"	Serpinb9	4183	5.58	31390.4	1	1	2.94	374
P63271	SPT4A	transcription elongation factor SPT4-A	Supt4a	4645	2.75	58428.9	3	1	7.69	117
P52483	UB2E3	ubiquitin-conjugating enzyme E2 E3	Ube2e3	4708	2.32	241105.1	3	1	8.70	207
P62257	UBE2H	ubiquitin-conjugating enzyme E2 H isoform 1	Ube2h	4140	5.74	38186.3	1	1	8.20	183
O70546	KDM6A	lysine-specific demethylase 6A isoform 1	Kdm6a	4198	5.55	7123.3	1	1	1.47	1424
P63044	VAMP2	vesicle-associated membrane protein 2	Vamp2	4475	3.99	36763.7	1	1	13.79	116
P63260	ACTG	"actin, cytoplasmic 2 isoform 1"	Actg1	3188	11.26	918805.3	5	1	4.53	375
Q00623	APOA1	apolipoprotein A-I preproprotein	Apoa1	4476	3.99	108558.8	2	1	3.79	264
				3917	6.62	22734.7	2	1	2.67	412
P46414	CDN1B	cyclin-dependent kinase inhibitor 1B	Cdkn1b	4687	2.44	27851.5	1	1	6.60	197
P53568	CEBPG	CCAAT/enhancer-binding protein gamma	Cebpg	4733	2.19	10763.6	1	1	20.67	150
O89023	TPP1	tripeptidyl-peptidase 1 preproprotein	Tpp1	3447	9.20	20734.4	1	1	3.20	562
P97478	COQ7	"5-demethoxyubiquinone hydroxylase, mitochondrial isoform 1"	Coq7	3826	7.03	21176.5	1	1	4.15	217
P48771	CX7A2	"cytochrome c oxidase subunit 7A2, mitochondrial precursor"	Cox7a2	4041	6.13	204637.6	3	1	15.66	83
O89098	CYTF	cystatin-F precursor	Cst7	4081	5.98	113018.4	2	1	7.64	144
P53564	CUX1	protein CASP isoform a	Cux1	4540	3.55	31745.4	1	1	0.91	1426
P13864	DNMT1	DNA (cytosine-5)-methyltransferase 1 isoform 2	Dnmt1	4253	5.31	4393.0	1	1	1.05	1619
P20491	FCERG	high affinity immunoglobulin epsilon receptor subunit gamma	Fcer1g	4675	2.53	54011.1	3	1	10.46	86
P21278	GNA11	guanine nucleotide-binding protein subunit alpha-11	Gna11	4405	4.50	35490.6	1	1	4.18	359
Q9WTK3	GPAA1	glycosylphosphatidylinositol anchor attachment 1 protein	Gpaa1	4353	4.77	50334.6	2	1	1.45	621
Q31621	Q31621	"class II histocompatibility antigen, M alpha chain precursor"	H2-DMa	4389	4.61	38474.7	2	1	3.45	261
Q3UM33	Q3UM33	histone deacetylase 3	Hdac3	4504	3.81	35216.6	1	1	2.80	428
P27661	H2AX	histone H2AX	H2afx	2766	14.61	210362.1	5	1	16.08	143
P47879	IBP4	insulin-like growth factor-binding protein 4 precursor	Igfbp4	4806	1.83	33448.7	1	1	5.51	254
P41242	MATK	megakaryocyte-associated tyrosine-protein kinase isoform 1	Matk	3532	8.52	21197.9	1	1	3.96	505
A1L314	MPEG1	macrophage-expressed gene 1 protein precursor	Mpeg1	4374	4.67	86370.4	4	1	1.81	720
P23708	NFYA	nuclear transcription factor Y subunit alpha isoform b	Nfya	4333	4.87	58138.5	4	1	5.97	318
Q9Z183	PADI4	protein-arginine deiminase type-4	Padi4	4258	5.29	17313.7	1	1	4.35	666
P13609	SRGN	serglycin precursor	Srgn	4761	2.08	27703.0	1	1	10.53	152
O55234	PSB5	proteasome subunit beta type-5	Psmb5	3633	7.86	16757.2	1	1	5.30	264
Q61152	PTN18	tyrosine-protein phosphatase non-receptor type 18	Ptpn18	3566	8.26	47198.2	2	1	3.53	453
E9QLN8	E9QLN8	ribonuclease H1 isoform 1 precursor	Rnaseh1	4256	5.30	25081.7	1	1	4.21	285
P56565	S10A1	protein S100-A1	S100a1	3538	8.44	56870.9	2	1	22.34	94
P07091	S10A4	protein S100-A4	S100a4	4029	6.19	73221.9	4	1	16.83	101
P17809	GTR1	"solute carrier family 2, facilitated glucose transporter member 1"	Slc2a1	4066	6.03	75494.0	2	1	3.05	492
Q60770	STXB3	syntaxin-binding protein 3	Stxbp3	4614	2.94	6232.1	1	1	2.20	592
P49117	NR2C2	nuclear receptor subfamily 2 group C member 2	Nr2c2	4414	4.42	28923.5	1	1	2.01	596
P68369	TBA1A	tubulin alpha-1A chain	Tuba1a	3615	7.95	99151.2	2	1	2.88	451
Q9Z2R6	U119A	protein unc-119 homolog A isoform 2	Unc119	4382	4.64	21940.9	1	1	6.25	240
P70665	SIAE	sialate O-acetylesterase precursor	Siae	3851	6.90	49851.0	2	1	2.22	541
Q8R3H7	HS2ST	heparan sulfate 2-O-sulfotransferase 1	Hs2st1	4250	5.32	34622.1	1	1	4.49	356
Q8R0J2	Q8R0J2	mannose-P-dolichol utilization defect 1 protein isoform 1	Mpdu1	3864	6.85	16028.8	1	1	4.45	247
Q9QZI9	SERC3	serine incorporator 3 precursor	Serinc3	4284	5.16	26353.1	1	1	2.54	472
Q01339	APOH	beta-2-glycoprotein 1 precursor	Apoh	4222	5.44	45896.2	2	1	2.61	345
P53996	CNBP	cellular nucleic acid-binding protein isoform 1	Cnbp	3939	6.54	16329.8	1	1	8.43	178
P10630	IF4A2	eukaryotic initiation factor 4A-II isoform a	Eif4a2	4829	1.73	6965.9	1	1	2.21	407
Q8BJ48	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	Nagpa	4763	2.07	11341.9	1	1	1.74	517
Q9WTZ0	UXT	protein UXT	Uxt	4098	5.92	29906.2	1	1	8.28	157
Q9QXA5	LSM4	U6 snRNA-associated Sm-like protein LSm4	Lsm4	4272	5.21	28427.1	2	1	8.70	138
Q99L88	SNTB1	beta-1-syntrophin	Sntb1	4892	1.52	22016.7	2	1	3.35	537
O55022	PGRC1	membrane-associated progesterone receptor component 1	Pgrmc1	3838	6.95	44598.3	1	1	7.18	195
Q9Z2X2	PSD10	26S proteasome non-ATPase regulatory subunit 10 isoform 1	Psmd10	4583	3.23	28219.6	1	1	6.06	231
Q9CXU4	Q9CXU4	mitochondrial import inner membrane translocase subunit Tim23	Timm23	3949	6.49	15368.5	1	1	8.13	209
P62715	PP2AB	serine/threonine-protein phosphatase 2A catalytic subunit beta	Ppp2cb	3476	8.96	37601.5	1	1	4.21	309
Q8C5V4	Q8C5V4	E3 ubiquitin-protein ligase makorin-1 isoform 1	Mkrn1	4225	5.42	16639.4	1	1	2.49	481
Q9DCT1	AKCL2	"1,5-anhydro-D-fructose reductase"	Akr1e1	4033	6.17	64209.2	3	1	6.31	301
Q9JKW0	AR6P1	ADP-ribosylation factor-like protein 6-interacting protein 1	Arl6ip1	3969	6.44	139137.0	5	1	4.93	203
Q9D0V7	RCAS1	receptor-binding cancer antigen expressed on SiSo cells	Ebag9	4858	1.63	4461.6	1	1	8.92	213
Q9JIP4	PANX1	pannexin-1	Panx1	4774	2.02	2610.4	1	1	3.29	426
Q9WV96	T10B	mitochondrial import inner membrane translocase subunit Tim10 B	Timm10b	3454	9.15	36478.4	2	1	19.00	100
Q9QZ08	NAGK	N-acetyl-D-glucosamine kinase isoform 1	Nagk	4104	5.90	27621.7	2	1	5.83	343
Q9JL56	GDE1	glycerophosphodiester phosphodiesterase 1	Gde1	4335	4.87	20438.9	1	1	3.02	331
O35166	GOSR2	Golgi SNAP receptor complex member 2	Gosr2	4340	4.84	36316.6	1	1	5.19	212
P62878	RBX1	E3 ubiquitin-protein ligase RBX1	Rbx1	3874	6.80	25768.0	1	1	16.67	108
Q3U1Q3	Q3U1Q3	runt-related transcription factor 3	Runx3	3524	8.61	22378.4	1	1	3.55	423
P56812	PDCD5	programmed cell death protein 5	Pdcd5	3719	7.39	88205.4	2	1	9.52	126
P61022	CHP1	calcineurin B homologous protein 1	Chp1	3878	6.78	19347.3	1	1	10.26	195
Q9JLR9	HIG1A	"HIG1 domain family member 1A, mitochondrial"	Higd1a	3446	9.22	49346.8	2	1	18.95	95
Q9JKV1	ADRM1	proteasomal ubiquitin receptor ADRM1	Adrm1	3861	6.86	37766.1	2	1	4.67	407
Q9JI46	NUDT3	diphosphoinositol polyphosphate phosphohydrolase 1 isoform 1	Nudt3	3832	6.99	8995.0	1	1	8.33	168
Q9CYD3	CRTAP	cartilage-associated protein precursor	Crtap	4697	2.38	15134.2	2	1	2.75	400
Q91VS7	MGST1	microsomal glutathione S-transferase 1	Mgst1	4298	5.07	28001.8	1	1	8.39	155
Q9R0P6	SC11A	signal peptidase complex catalytic subunit SEC11A	Sec11a	4534	3.60	29384.9	2	1	4.47	179
Q8K0H5	TAF10	transcription initiation factor TFIID subunit 10	Taf10	3685	7.54	48218.9	2	1	6.42	218
P60487	PLPP	pyridoxal phosphate phosphatase	Pdxp	4843	1.68	192668.1	7	1	4.79	292
P56135	ATPK	"ATP synthase subunit f, mitochondrial"	Atp5j2	4303	5.06	17346.2	1	1	12.50	88
Q9JJZ6	KLF13	Krueppel-like factor 13	Klf13	3759	7.22	19216.3	1	1	5.88	289
Q3TC93	H1BP3	HCLS1-binding protein 3	Hs1bp3	3661	7.68	53122.2	3	1	4.30	395
Q9JI19	FIBP	acidic fibroblast growth factor intracellular-binding protein	Fibp	4694	2.40	23036.5	1	1	2.80	357
Q9JM05	PIAS4	E3 SUMO-protein ligase PIAS4	Pias4	4577	3.29	19235.6	1	1	3.16	507
Q9QYF1	RDH11	retinol dehydrogenase 11 precursor	Rdh11	4160	5.67	34021.9	1	1	4.11	316
P57722	PCBP3	poly(rC)-binding protein 3	Pcbp3	3623	7.91	35822.6	3	1	4.31	371
Q9ES74	NEK7	serine/threonine-protein kinase Nek7 isoform 1	Nek7	4764	2.06	12482.3	1	1	4.30	302
Q9QZB9	DCTN5	dynactin subunit 5	Dctn5	4393	4.57	27923.0	2	1	6.04	182
Q9ESN5	CENPK	centromere protein K isoform 1	Cenpk	4392	4.58	28524.2	1	1	3.27	306
Q78IK2	USMG5	up-regulated during skeletal muscle growth protein 5	Usmg5	3882	6.77	105879.8	2	1	25.86	58
Q9EQQ2	YIPF5	protein YIPF5	Yipf5	4090	5.94	40958.5	1	1	4.67	257
Q8VEK6	ING3	inhibitor of growth protein 3 isoform 1	Ing3	4001	6.30	35258.8	2	1	3.33	421
P57746	VATD	V-type proton ATPase subunit D	Atp6v1d	3970	6.44	20022.2	1	1	6.48	247
Q543M9	Q543M9	TP53-regulating kinase	Trp53rkb	3462	9.11	9099.5	1	1	6.56	244
Q9CQS8	SC61B	protein transport protein Sec61 subunit beta	Sec61b	4254	5.31	205671.0	2	1	10.42	96
Q9CV28	MINY3	protein FAM188A	Fam188a	4410	4.46	8515.3	1	1	2.25	444
Q9D385	AR2BP	ADP-ribosylation factor-like protein 2-binding protein isoform 1	Arl2bp	3702	7.47	7299.7	1	1	9.20	163
Q91W96	APC4	anaphase-promoting complex subunit 4	Anapc4	3868	6.83	33614.7	2	1	1.98	807
Q9DCC8	TOM20	mitochondrial import receptor subunit TOM20 homolog	Tomm20	4505	3.81	50231.3	1	1	8.97	145
Q9BCZ4	SELS	selenoprotein S	Vimp	3198	11.22	45148.8	2	1	8.42	190
Q99LQ4	SVBP	small vasohibin-binding protein isoform b	Svbp	4853	1.65	4161.0	1	1	22.73	66
Q8K339	KIN17	DNA/RNA-binding protein KIN17	Kin	3898	6.69	54800.3	2	1	3.07	391
Q80VJ2	SRA1	steroid receptor RNA activator 1 isoform a	Sra1	4213	5.49	57582.5	3	1	7.33	232
Q9CZT4	RPC5	DNA-directed RNA polymerase III subunit RPC5 isoform 1	Polr3e	4131	5.79	15708.8	1	1	2.54	710
Q9CQ39	MED21	mediator of RNA polymerase II transcription subunit 21	Med21	4133	5.78	24545.4	1	1	9.72	144
Q9CPW3	RM54	"39S ribosomal protein L54, mitochondrial precursor"	Mrpl54	3450	9.18	25884.4	1	1	13.33	135
Q9CZB0	C560	"succinate dehydrogenase cytochrome b560 subunit, mitochondrial"	Sdhc	4875	1.56	18279.3	1	1	4.73	169
Q5RL79	KTAP2	keratinocyte-associated protein 2 isoform 1	Krtcap2	3824	7.04	22095.8	1	1	12.50	136
Q9CQA6	CHCH1	coiled-coil-helix-coiled-coil-helix domain-containing protein 1	Chchd1	3620	7.94	22979.1	2	1	13.56	118
