UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q3TQX1 	 origin recognition complex subunit 6 isoform a 	 Orc6 	4.84	10714.8	1	1	3.82	262
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	2.35	10730.6	1	1	3.61	360
 Q99J87 	 probable ATP-dependent RNA helicase DHX58 	 Dhx58 	1.9	11348.7	1	1	3.1	678
 Q9R123 	 N-acetyltransferase 6 	 Nat6 	3.75	11381	1	1	3.5	314
 Q7TSQ8 	 pyruvate dehydrogenase phosphatase regulatory subunit 	 Pdpr 	5.07	11538	1	1	1.37	878
 Q4V9W2 	 protein SREK1IP1 	 Srek1ip1 	1.9	11674.5	2	2	12.42	153
 O88396 	" grpE protein homolog 2, mitochondrial precursor "	 Grpel2 	2.14	11872.6	1	1	4.91	224
 P0DJF2 	" protein PET117 homolog, mitochondrial precursor "	 Pet117 	3.41	11877.8	1	1	12.5	80
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	5.62	12018.9	2	1	11.49	174
 Q9JM73 	 serum response factor 	 Srf 	3.78	12044.5	1	1	4.96	504
 P60904 	 dnaJ homolog subfamily C member 5 	 Dnajc5 	4.54	12099.2	1	1	7.07	198
 Q9D8C2 	 tetraspanin-13 	 Tspan13 	4.2	12170.4	1	1	6.86	204
 Q01965 	 T-lymphocyte surface antigen Ly-9 isoform 1 precursor 	 Ly9 	2.1	12677.9	1	1	2.6	654
 Q8BWR2 	 PITH domain-containing protein 1 	 Pithd1 	5.68	12726.8	1	1	8.06	211
 Q9CWV6 	 PRKR-interacting protein 1 	 Prkrip1 	5.8	12749	1	1	9.68	186
 Q8BZ09 	 mitochondrial 2-oxodicarboxylate carrier isoform 1 	 Slc25a21 	3.62	12970.8	1	1	4.36	298
 Q9CQI9 	 mediator of RNA polymerase II transcription subunit 30 	 Med30 	1.97	13050.7	2	1	5.06	178
 Q8K1A6 	 coiled-coil and C2 domain-containing protein 1A 	 Cc2d1a 	3.58	13098	1	1	1.17	943
 Q64705 	 upstream stimulatory factor 2 	 Usf2 	2.39	13129.2	1	1	6.94	346
 Q9JM05 	 E3 SUMO-protein ligase PIAS4 	 Pias4 	3.07	13229.2	1	1	1.78	507
 Q924H2 	 mediator of RNA polymerase II transcription subunit 15 isoform a 	 Med15 	4.57	13255.3	1	1	1.39	789
 Q9D479 	 UV-stimulated scaffold protein A 	 Uvssa 	4.07	13440.2	1	1	1.81	717
 Q9CQW9 	 interferon-induced transmembrane protein 3 	 Ifitm3 	5.11	13779.6	2	1	13.14	137
 H3BIV6 	 cysteine and histidine-rich protein 1 isoform 3 	 Cyhr1 	8.21	13909	1	1	4.37	412
 P28704 	 retinoic acid receptor RXR-beta isoform 2 	 Rxrb 	6.63	14101.6	1	1	3.46	520
 Q06831 	 transcription factor SOX-4 	 Sox4 	4.48	14130.2	1	1	5	440
 Q9Z255 	 ubiquitin-conjugating enzyme E2 A isoform 1 	 Ube2a 	2.13	14222	1	1	11.18	152
 A0A1Y7VNZ0 	 DDB1- and CUL4-associated factor 4 isoform 1 	 Dcaf4 	6	14316.8	2	2	6.39	532
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	7.48	14415.6	1	1	18.95	95
 Q80X73 	 protein pelota homolog 	 Pelo 	7.18	14638.4	1	1	4.68	385
 Q9CPS7 	 RNA-binding protein PNO1 	 Pno1 	5.01	14663.1	1	1	7.26	248
 Q8C0V0 	 serine/threonine-protein kinase tousled-like 1 	 Tlk1 	5.89	14980.1	2	1	2.61	766
 Q99J64 	 RNA-binding protein 43 	 Rbm43 	2.11	15378.8	1	1	3.79	343
 Q8BFW4 	 tripartite motif-containing protein 65 	 Trim65 	5.56	15577.2	1	1	4.6	522
 Q8K3W3 	 protein CASC3 	 Casc3 	9.08	15643.1	1	1	3.58	698
 Q9CR88 	" 28S ribosomal protein S14, mitochondrial "	 Mrps14 	7.72	15751.2	1	1	11.72	128
 Q8BHC9 	" alpha-(1,3)-fucosyltransferase 11 precursor "	 Fut11 	4.16	15844	1	1	2.04	489
 Q8VEK0 	 cell cycle control protein 50A 	 Tmem30a 	5.06	15948.3	1	1	4.67	364
 Q6NZL6 	 tonsoku-like protein 	 Tonsl 	7.88	15979.1	1	1	1.47	1363
 Q8CI61 	 BAG family molecular chaperone regulator 4 	 Bag4 	7.43	15986.4	1	1	3.28	457
 Q9Z0S1 	" 3'(2'),5'-bisphosphate nucleotidase 1 "	 Bpnt1 	5.17	16152.5	1	1	4.55	308
 Q9CWV0 	 mitochondrial assembly of ribosomal large subunit protein 1 	 Malsu1 	5.04	16187.9	1	1	6.14	228
 Q8R2N2 	 U3 small nucleolar RNA-associated protein 4 homolog 	 Cirh1a 	5.6	16258.6	1	1	1.6	686
 Q9D083 	 kinetochore protein Spc24 	 Spc24 	9.43	16264.2	1	1	8.46	201
 Q3V0N8 	 solute carrier family 12 member 6 isoform 1 	 Slc12a6 	8.35	16272.8	1	1	2	1099
 Q9JIA7 	 sphingosine kinase 2 	 Sphk2 	6.05	16462.4	2	1	2.76	617
 Q8K2A8 	" dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase "	 Alg3 	1.82	16509.1	1	1	2.28	438
 Q571E4 	 N-acetylgalactosamine-6-sulfatase isoform 1 precursor 	 Galns 	5.7	16611.8	2	1	2.5	520
 Q8K0C4 	 lanosterol 14-alpha demethylase 	 Cyp51 	2.94	16783.7	1	1	3.18	503
 Q8CB44 	 GRAM domain-containing protein 4 isoform 1 	 Gramd4 	2.43	16805.7	1	1	2.69	633
 Q91W36 	 ubiquitin carboxyl-terminal hydrolase 3 isoform 1 	 Usp3 	2.69	17002.9	1	1	3.46	520
 P97300 	 PREDICTED: neuroplastin isoform X1 	 Nptn 	6.98	17122.4	1	1	4.28	397
 Q61490 	 CD166 antigen precursor 	 Alcam 	5.38	17174.9	1	1	3.09	583
 L7N209 	 HBS1-like protein isoform 3 	 Hbs1l 	3.57	17198.2	1	1	2.29	612
 B2RS19 	 protein max isoform 1 	 Max 	7.66	17370.2	1	1	13.12	160
 Q99PM3 	 transcription initiation factor IIA subunit 1 isoform 1 	 Gtf2a1 	5.42	17502.6	1	1	2.91	378
 Q8VDS4 	 regulation of nuclear pre-mRNA domain-containing protein 1A 	 Rprd1a 	2.16	17591.7	1	1	3.53	312
 Q08775 	 PREDICTED: runt-related transcription factor 2 isoform X6 	 Runx2 	5.98	17639	1	1	2.52	596
 Q9JHK4 	 geranylgeranyl transferase type-2 subunit alpha 	 Rabggta 	4.71	18063.7	2	2	3.7	567
 Q9R0P6 	 signal peptidase complex catalytic subunit SEC11A 	 Sec11a 	6.37	18165.1	1	1	6.15	179
 Q8BFP9 	" pyruvate dehydrogenase kinase, isozyme 1 precursor "	 Pdk1 	5.88	18172.8	2	2	4.15	434
 Q9D864 	 actin-related protein 6 	 Actr6 	3.6	18236.6	1	1	4.8	396
 Q99P65 	 equilibrative nucleoside transporter 3 	 Slc29a3 	3.37	18351.1	1	1	4.84	475
 nan 	 PREDICTED: INO80 complex subunit E isoform X1 	 Ino80e 	3.88	18563.5	1	1	5.59	340
 Q9WV98 	 mitochondrial import inner membrane translocase subunit Tim9 	 Timm9 	5.15	18798	1	1	16.85	89
 Q9CXU0 	 mediator of RNA polymerase II transcription subunit 10 	 Med10 	3.84	18824.8	2	2	18.52	135
 Q9D084 	 centromere protein S 	 Apitd1 	3.98	18844.1	1	1	10.56	142
 P40237 	 CD82 antigen 	 Cd82 	2.13	18877.1	2	2	7.52	266
 Q8BMK1 	 methyltransferase-like protein 2 	 Mettl2 	2.05	18937.6	1	1	4.88	389
 B7ZCR6 	 zinc finger protein 512B 	 Zfp512b 	5.44	18984.8	1	1	1.73	869
 Q8VC51 	 telomerase Cajal body protein 1 	 Wrap53 	4.17	19015.3	1	1	2.07	532
 Q80YR4 	 zinc finger protein 598 	 Zfp598 	7.52	19039.8	1	1	1.54	908
 Q6P073 	 ubiquitin-conjugating enzyme E2 J2 isoform a 	 Ube2j2 	4.37	19193.7	1	1	5.17	271
 P97808 	 FXYD domain-containing ion transport regulator 5 isoform a 	 Fxyd5 	5.41	19221.1	1	1	10.67	178
 Q9CQW1 	 synaptobrevin homolog YKT6 	 Ykt6 	1.98	19260.5	1	1	4.55	198
 Q80Y55 	 BSD domain-containing protein 1 	 Bsdc1 	6.96	19335.9	1	1	4.45	427
 Q9Z223 	 molybdopterin synthase sulfur carrier subunit isoform Mocs2A 	 Mocs2 	5.43	19339.1	2	1	11.36	88
 Q8QZZ7 	 EKC/KEOPS complex subunit Tprkb 	 Tprkb 	7.01	19431.7	1	1	6.29	175
 Q9JJZ6 	 Krueppel-like factor 13 	 Klf13 	6.84	19452.4	1	1	5.88	289
 Q9D6K8 	 FUN14 domain-containing protein 2 	 Fundc2 	5.74	19550.2	1	1	7.28	151
 Q9D8T7 	" SRA stem-loop-interacting RNA-binding protein, mitochondrial "	 Slirp 	2.02	19624.6	2	1	6.25	112
 Q9CYC5 	 kinetochore-associated protein DSN1 homolog 	 Dsn1 	2.05	19657.8	1	1	2.3	348
 Q8R5F3 	 O-acetyl-ADP-ribose deacetylase 1 	 Oard1 	2.11	19701.1	1	1	8.55	152
 Q4PJX1 	 protein odr-4 homolog isoform 1 	 BC003331 	6.21	19758.9	1	1	3.58	447
 P62077 	 mitochondrial import inner membrane translocase subunit Tim8 B 	 Timm8b 	3.42	19803.8	1	1	15.66	83
 Q9ERA0 	 alpha-globin transcription factor CP2 isoform 1 	 Tfcp2 	2.19	19828.4	1	1	2.39	502
 Q9ET22 	 dipeptidyl peptidase 2 precursor 	 Dpp7 	4.5	20114.7	2	1	1.98	506
 nan 	 PREDICTED: protein PRRC2B isoform X1 	 Prrc2b 	4.13	20170.7	2	1	0.85	2231
 Q91W67 	 ubiquitin-like protein 7 	 Ubl7 	2.35	20350.5	1	1	4.74	380
 Q5SUQ9 	 CST complex subunit CTC1 isoform a 	 Ctc1 	3.91	20380.1	1	1	1.82	1212
 O88878 	 AN1-type zinc finger protein 5 	 Zfand5 	4.84	20386.8	1	1	8.45	213
 Q9CQC9 	 GTP-binding protein SAR1b 	 Sar1b 	3.33	20405.7	1	1	11.62	198
 P52480 	 pyruvate kinase PKM isoform M1 	 Pkm 	3.79	20406.8	1	1	1.51	531
 Q8BQ47 	 protein canopy homolog 4 precursor 	 Cnpy4 	2.37	20523.5	1	1	8.57	245
 Q9DBL1 	" short/branched chain specific acyl-CoA dehydrogenase, mitochondrial "	 Acadsb 	5.59	20556.6	1	1	4.17	432
 P0C7N9 	 proteasome assembly chaperone 4 isoform b 	 Psmg4 	6.08	20650.2	1	1	12.2	123
 Q9JLZ3 	" methylglutaconyl-CoA hydratase, mitochondrial precursor "	 Auh 	3.37	20663.5	1	1	4.46	314
 Q2HXL6 	 ER degradation-enhancing alpha-mannosidase-like protein 3 isoform 1 	 Edem3 	3.45	20843.9	2	2	2.04	931
 nan 	 PREDICTED: sarcolemmal membrane-associated protein isoform X11 	 Slmap 	2.38	20888.5	3	3	6.08	790
 nan 	 PREDICTED: poly(rC)-binding protein 2 isoform X1 	 Pcbp2 	8.44	20891.7	2	1	3.4	471
 P31266 	 recombining binding protein suppressor of hairless isoform 1 	 Rbpj 	6.48	20893.5	1	1	3.04	526
 Q8R2K1 	 fucose mutarotase isoform 2 	 Fuom 	7.05	21002.8	1	1	7.45	161
 Q64735 	 complement component receptor 1-like protein 	 Cr1l 	8.32	21142.6	1	1	4.09	440
 G3X8U3 	 UPF0553 protein C9orf64 homolog 	 2210016F16Rik 	5.01	21282.7	1	1	3.85	338
 A2RSJ4 	 UHRF1-binding protein 1-like 	 Uhrf1bp1l 	6.99	21314.3	2	2	2.06	1457
 G3X8R0 	 receptor expression-enhancing protein 5 	 Reep5 	2.14	21552.6	1	1	4.76	189
 O89023 	 tripeptidyl-peptidase 1 preproprotein 	 Tpp1 	6.37	21623.1	1	1	3.2	562
 Q8BYI6 	 lysophosphatidylcholine acyltransferase 2 	 Lpcat2 	2.14	21740.1	1	1	2.02	544
 Q9Z2F2 	 2'-5'-oligoadenylate synthase-like protein 2 	 Oasl2 	4.52	21838.6	1	1	2.76	508
 Q8R4Z4 	 ETS translocation variant 3 	 Etv3 	3.51	21994	1	1	3.7	513
 P53564 	 protein CASP isoform c 	 Cux1 	5.03	22064.5	1	1	0.81	1613
 Q78J03 	" methionine-R-sulfoxide reductase B2, mitochondrial precursor "	 Msrb2 	3.07	22161.5	1	1	5.14	175
 Q9CQ66 	 tctex1 domain-containing protein 2 	 Tctex1d2 	4.95	22193.2	1	1	12.5	144
 Q8JZU2 	" tricarboxylate transport protein, mitochondrial "	 Slc25a1 	5.58	22228.9	1	1	3.86	311
 Q8BXQ2 	 GPI transamidase component PIG-T precursor 	 Pigt 	5.69	22234.4	2	1	2.41	582
 Q8CG50 	 ras-related protein Rab-43 isoform a 	 Rab43 	5.01	22270.3	1	1	11.9	210
 Q9CQY2 	 RNMT-activating mini protein 	 Fam103a1 	5.91	22552.1	1	1	14.29	119
 Q8QZZ8 	 ras-related protein Rab-38 	 Rab38 	5.03	22593.4	1	1	5.21	211
 Q8BIF0 	 CD99 antigen-like protein 2 isoform 1 precursor 	 Cd99l2 	2.15	22712.4	1	1	6.33	237
 P62305 	 small nuclear ribonucleoprotein E 	 Snrpe 	6.88	22789.5	1	1	11.96	92
 P56565 	 protein S100-A1 	 S100a1 	8.12	22826.3	1	1	22.34	94
 Q8BHS6 	 armadillo repeat-containing X-linked protein 3 	 Armcx3 	5.88	23112.8	1	1	5.01	379
 nan 	 PREDICTED: protein PAXX isoform X5 	 BC029214 	6.94	23136.5	2	1	8.41	214
 Q8CH72 	 E3 ubiquitin-protein ligase TRIM32 	 Trim32 	5.4	23141.6	1	1	2.29	655
 Q91XU0 	 ATPase WRNIP1 	 Wrnip1 	6.4	23181.7	1	1	2.12	660
 Q8BHL8 	 proteasome inhibitor PI31 subunit isoform 1 	 Psmf1 	6.68	23189.8	2	1	7.38	271
 Q4VBF2 	 R3H domain-containing protein 4 	 R3hdm4 	4.53	23194.1	1	1	7.25	262
 Q8BH15 	 CCR4-NOT transcription complex subunit 10 	 Cnot10 	5.51	23309.5	1	1	2.82	744
 P13705 	 DNA mismatch repair protein Msh3 isoform 1 	 Msh3 	4.49	23415.2	1	1	1.28	1095
 Q99N92 	" 39S ribosomal protein L27, mitochondrial "	 Mrpl27 	6.06	23423.6	1	1	8.78	148
 Q3UK78 	 PREDICTED: polycomb group RING finger protein 5 isoform X1 	 Pcgf5 	5.71	23450.5	1	1	4.3	256
 Q9CZE3 	 ras-related protein Rab-32 	 Rab32 	7.13	23462.1	2	1	8.52	223
 Q9QYF1 	 retinol dehydrogenase 11 precursor 	 Rdh11 	6.08	23469.3	1	1	5.06	316
 Q9ERD7 	 tubulin beta-3 chain 	 Tubb3 	5.39	23559.6	2	1	3.78	450
 Q8BGF3 	 WD repeat-containing protein 92 	 Wdr92 	8.01	23922.9	1	1	7.28	357
 Q8CIG3 	 lysine-specific histone demethylase 1B 	 Kdm1b 	7.94	23924.6	2	1	2.66	826
 Q8BM72 	 heat shock 70 kDa protein 13 precursor 	 Hspa13 	2.08	23970.2	1	1	2.55	471
 Q9ERI5 	 bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 	 Jmjd6 	1.92	24142.3	1	1	3.23	403
 P60003 	 transcription elongation factor 1 homolog 	 Elof1 	7.46	24258.7	1	1	21.69	83
 P97363 	 serine palmitoyltransferase 2 	 Sptlc2 	3.01	24332.5	2	1	3.39	560
 O88455 	 7-dehydrocholesterol reductase 	 Dhcr7 	6.48	24692.1	1	1	4.67	471
 P97797 	 tyrosine-protein phosphatase non-receptor type substrate 1 isoform 	 Sirpa 	4.54	24841.9	1	1	3.31	513
 O35621 	 phosphomannomutase 1 isoform 1 	 Pmm1 	2.05	24861.4	1	1	5.34	262
 Q3U487 	 E3 ubiquitin-protein ligase HECTD3 	 Hectd3 	7.04	24962.4	1	1	1.63	861
 Q9CWP6 	 motile sperm domain-containing protein 2 isoform 1 	 Mospd2 	6.41	24970.1	1	1	3.28	518
 Q2VPQ9 	 chromatin modification-related protein MEAF6 isoform 1 	 Meaf6 	9.66	25078.2	1	1	11.46	192
 P83510 	 traf2 and NCK-interacting protein kinase isoform 3 	 Tnik 	1.97	25133.7	2	2	2.19	1323
 P21440 	 phosphatidylcholine translocator ABCB4 	 Abcb4 	6.63	25146.2	1	1	1.33	1276
 Q9Z0S9 	 prenylated Rab acceptor protein 1 	 Rabac1 	7.17	25260.8	1	1	8.11	185
 P48410 	 ATP-binding cassette sub-family D member 1 	 Abcd1 	5.82	25287	2	1	2.72	736
 Q99M04 	" lipoyl synthase, mitochondrial isoform 1 precursor "	 Lias 	3.35	25370.3	2	2	8.31	373
 Q8K0Z7 	 translational activator of cytochrome c oxidase 1 	 Taco1 	3.31	25466.7	2	2	8.84	294
 Q9JLJ5 	 elongation of very long chain fatty acids protein 1 isoform 1 	 Elovl1 	6.21	25472.2	1	1	4.66	279
 Q9WUA3 	" ATP-dependent 6-phosphofructokinase, platelet type isoform 2 "	 Pfkp 	5.86	25488.3	1	1	1.4	784
 Q9CR95 	 adaptin ear-binding coat-associated protein 1 	 Necap1 	4.18	25529.8	1	1	6.18	275
 Q8BSM7 	 large neutral amino acids transporter small subunit 3 isoform 3 	 Slc43a1 	6.17	25580.5	4	1	3.56	590
 Q9CX84 	 regulator of G-protein signaling 19 isoform b 	 Rgs19 	4.01	25676.7	1	1	6.02	216
 Q91X84 	 CREB-regulated transcription coactivator 3 	 Crtc3 	3.33	25721.2	2	1	2.1	619
 Q9CZ69 	 CKLF-like MARVEL transmembrane domain-containing protein 6 	 Cmtm6 	5.91	25807.7	1	1	10.38	183
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	6.6	25877.7	3	3	5.06	770
 Q8BYZ1 	 ABI gene family member 3 isoform 1 	 Abi3 	3.26	25942.3	1	1	4.09	367
 Q8CCM6 	 mitochondrial import inner membrane translocase subunit Tim21 	 Timm21 	4.75	26138	1	1	5.74	244
 G5E8A0 	 oxysterol-binding protein-related protein 11 	 Osbpl11 	4.81	26220.3	3	1	2.38	757
 Q08297 	 DNA repair protein RAD51 homolog 1 	 Rad51 	9.62	26275	1	1	4.72	339
 P07903 	 DNA excision repair protein ERCC-1 isoform a 	 Ercc1 	3.19	26294.3	1	1	5.37	298
 Q6DG52 	 protein Churchill 	 Churc1 	7.34	26403	1	1	13.39	112
 Q3U6N9 	 UPF0488 protein C8orf33 homolog 	 1110038F14Rik 	2.73	26453.9	3	1	11.87	160
 nan 	 PREDICTED: voltage-gated potassium channel subunit beta-2 isoform 	 Kcnab2 	5.87	26667.4	1	1	4.83	414
 P60761 	 neurogranin 	 Nrgn 	9.48	26710.3	1	1	41.03	78
 Q8VBV7 	 COP9 signalosome complex subunit 8 	 Cops8 	9.66	26740.2	1	1	10.05	209
 O88574 	 histone deacetylase complex subunit SAP30 	 Sap30 	5.34	26928.5	2	1	5	220
 Q9QZD4 	 DNA repair endonuclease XPF 	 Ercc4 	8.89	27094.1	1	1	2.18	917
 Q9D8V7 	 signal peptidase complex catalytic subunit SEC11C 	 Sec11c 	5.85	27122.5	1	1	10.42	192
 Q8K136 	 sodium channel modifier 1 isoform 2 	 Scnm1 	6.93	27251.1	1	1	10.98	164
 Q62441 	 transducin-like enhancer protein 4 isoform 2 	 Tle4 	6.93	27288.9	1	1	2.59	773
 Q920G3 	 sialic acid-binding Ig-like lectin 5 isoform 1 precursor 	 Siglecf 	3.71	27381.9	1	1	3.16	569
 Q9D1J3 	 SAP domain-containing ribonucleoprotein 	 Sarnp 	10.37	27417.6	1	1	17.14	210
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	4.77	27417.7	1	1	14.29	70
 P18608 	 non-histone chromosomal protein HMG-14 	 Hmgn1 	11.53	27566.1	1	1	31.25	96
 Q8BZW8 	 NHL repeat-containing protein 2 	 Nhlrc2 	7.63	27618.8	2	2	4.41	725
 Q6PDI6 	 protein FAM63B 	 Fam63b 	1.93	27694.1	2	2	7.49	601
 Q921K9 	 B-cell CLL/lymphoma 7 protein family member B 	 Bcl7b 	6.76	27714.5	2	1	11.39	202
 P83877 	 thioredoxin-like protein 4A isoform a 	 Txnl4a 	4.04	27826.7	1	1	8.45	142
 Q9CWT3 	 sorting nexin-10 	 Snx10 	6.95	27965.2	2	1	13.93	201
 Q91ZJ5 	 UTP--glucose-1-phosphate uridylyltransferase isoform 1 	 Ugp2 	2.55	28148.8	1	1	2.36	508
 Q91YJ2 	 sorting nexin-4 	 Snx4 	3.21	28240.2	3	2	4.67	450
 Q8BXA5 	 cleft lip and palate transmembrane protein 1-like protein 	 Clptm1l 	2.08	28279.5	1	1	2.41	539
 Q8R3Q6 	 coiled-coil domain-containing protein 58 isoform 1 	 Ccdc58 	5.27	28513.1	1	1	11.81	144
 Q9Z0M5 	 lysosomal acid lipase/cholesteryl ester hydrolase precursor 	 Lipa 	3.79	28610.7	1	1	2.52	397
 Q9CR56 	 NF-kappa-B inhibitor-interacting Ras-like protein 2 	 Nkiras2 	5.14	28713.8	1	1	6.28	191
 Q8K370 	 acyl-CoA dehydrogenase family member 10 	 Acad10 	5.71	28786.3	2	2	2.25	1069
 Q504M2 	 pyruvate dehydrogenase 	 Pdp2 	2.99	28827.7	2	2	6.39	532
 Q6P6J9 	 thioredoxin domain-containing protein 15 precursor 	 Txndc15 	3.54	28869.6	2	1	5.23	344
 Q61458 	 cyclin-H 	 Ccnh 	5.27	29003.7	2	2	7.74	323
 Q9CQR4 	 acyl-coenzyme A thioesterase 13 	 Acot13 	4.41	29051.8	1	1	8.57	140
 Q60648 	 ganglioside GM2 activator precursor 	 Gm2a 	9.5	29134.3	1	1	11.4	193
 Q8BHT6 	" beta-1,3-glucosyltransferase precursor "	 B3glct 	4.9	29155.3	1	1	2.66	489
 Q9JKY0 	 cell differentiation protein RCD1 homolog 	 Rqcd1 	4.62	29194.8	2	2	10.03	299
 H3BJD6 	 PREDICTED: neurabin-1 isoform X5 	 Ppp1r9a 	5.81	29263.3	2	1	1.47	1292
 P45700 	" mannosyl-oligosaccharide 1,2-alpha-mannosidase IA "	 Man1a 	2.05	29321.3	1	1	3.05	655
 Q5BU09 	 E2F-associated phosphoprotein 	 Eapp 	6.04	29387.8	1	1	6.76	281
 Q8CD94 	 protein lin-52 homolog 	 Lin52 	2.79	29450	1	1	11.21	116
 P58466 	 carboxy-terminal domain RNA polymerase II polypeptide A small 	 Ctdsp1 	2.45	29460.2	1	1	4.21	261
 Q9JJX7 	 tyrosyl-DNA phosphodiesterase 2 	 Tdp2 	6.58	29525.3	1	1	4.86	370
 Q9JIB4 	 general transcription factor IIH subunit 2 	 Gtf2h2 	4.25	29566.5	1	1	2.27	396
 Q8BWY7 	 zinc transporter ZIP11 isoform 1 	 Slc39a11 	4.93	29606.2	2	2	5.56	342
 P29788 	 vitronectin precursor 	 Vtn 	2.9	29650.6	3	1	1.88	478
 Q8CIL4 	 uncharacterized protein C1orf131 homolog 	 2810004N23Rik 	5.47	29696.1	1	1	5.34	281
 P63271 	 transcription elongation factor SPT4-A 	 Supt4a 	1.99	29744.6	1	1	7.69	117
 Q8R0J2 	 mannose-P-dolichol utilization defect 1 protein isoform 1 	 Mpdu1 	4.65	29813.7	2	1	4.45	247
 Q9CRC0 	 vitamin K epoxide reductase complex subunit 1 precursor 	 Vkorc1 	2.25	29816.8	1	1	8.07	161
 Q8VC85 	 U6 snRNA-associated Sm-like protein LSm1 	 Lsm1 	5.85	29873.6	1	1	10.53	133
 Q61142 	 spindlin-1 isoform 2 	 Spin1 	6.61	29879.6	2	1	6.49	262
 Q8C142 	 low density lipoprotein receptor adapter protein 1 	 Ldlrap1 	9.51	30048.6	1	1	5.19	308
 Q9Z2M6 	 ubiquitin-like protein 3 precursor 	 Ubl3 	4.52	30083.1	1	1	12.82	117
 Q64455 	 receptor-type tyrosine-protein phosphatase eta isoform 1 	 Ptprj 	14.37	30112.2	2	2	2.81	1350
 P17439 	 glucosylceramidase precursor 	 Gba 	6.11	30218	1	1	2.52	515
 Q99LR1 	 monoacylglycerol lipase ABHD12 	 Abhd12 	6.09	30231	2	1	5.78	398
 O88653 	 ragulator complex protein LAMTOR3 	 Lamtor3 	4.82	30288.3	1	1	8.87	124
 Q80V86 	 integrator complex subunit 8 	 Ints8 	7.67	30314.4	2	2	4.02	995
 Q9WV84 	" nucleoside diphosphate kinase, mitochondrial precursor "	 Nme4 	2.12	30325.3	1	1	9.14	186
 P49962 	 signal recognition particle 9 kDa protein 	 Srp9 	6.46	30561.8	1	1	12.79	86
 P23906 	 interferon regulatory factor 2 	 Irf2 	5.7	30585.7	1	1	3.72	349
 Q3TCN2 	 putative phospholipase B-like 2 precursor 	 Plbd2 	6.18	30608.9	1	1	2.19	594
 nan 	 PREDICTED: signal peptidase complex subunit 3 isoform X1 	 Spcs3 	4.61	30622	1	1	5.34	206
 Q9D211 	 CDKN2AIP N-terminal-like protein 	 Cdkn2aipnl 	5.33	30626.3	3	2	22.41	116
 O55013 	 trafficking protein particle complex subunit 3 	 Trappc3 	6.69	30666.3	1	1	7.22	180
 Q9Z0R0 	 serine/threonine-protein kinase haspin 	 Gsg2 	5.73	30738.3	1	1	1.72	754
 Q8CAK3 	 repressor of yield of DENV protein homolog 	 A230050P20Rik 	2.14	30792.1	3	2	10.34	290
 Q9D7S7 	 60S ribosomal protein L22-like 1 	 Rpl22l1 	6.54	30825.7	1	1	19.67	122
 Q9EQH4 	 PREDICTED: transcription initiation factor TFIID subunit 8 isoform 	 Taf8 	5.07	30831.7	1	1	3.73	322
