UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q9EPL9	ACOX3	 peroxisomal acyl-coenzyme A oxidase 3 	Acox3	4237	2.17	8157.9	2	2	4.43	700
Q62469	ITA2	 integrin alpha-2 precursor 	Itga2	4398	1.64	8167.4	1	1	1.61	1178
Q6P073	UB2J2	 ubiquitin-conjugating enzyme E2 J2 isoform a 	Ube2j2	3503	5.82	8191.0	1	1	5.17	271
Q8BVI5	STX16	 syntaxin-16 isoform a 	Stx16	3409	6.29	8329.9	1	1	5.83	326
nan		 PREDICTED: alpha- and gamma-adaptin-binding protein p34 isoform X1 	Aagab	4240	2.16	8612.8	1	1	6.03	315
P97783	AF1Q	 protein AF1q 	Mllt11	4316	1.84	8907.2	1	1	15.56	90
Q9CR25	DPH2	 diphthamide biosynthesis protein 2 	Dph2	4113	2.97	9047.4	1	1	1.84	489
Q921W4	QORL1	 quinone oxidoreductase-like protein 1 isoform 1 	Cryzl1	4291	1.89	9224.6	1	1	5.75	348
Q75NR7	RECQ4	 ATP-dependent DNA helicase Q4 	Recql4	3732	4.93	9964.3	2	2	2.88	1216
P97454	SMAD5	 mothers against decapentaplegic homolog 5 	Smad5	3968	3.77	10111.6	1	1	2.58	465
P31750	AKT1	 RAC-alpha serine/threonine-protein kinase isoform 2 	Akt1	4002	3.57	10165.5	1	1	3.89	488
Q9JHS9	CWC15	 spliceosome-associated protein CWC15 homolog 	Cwc15	3164	7.20	10206.3	1	1	10.48	229
nan		 PREDICTED: ADP-ribosylation factor-like protein 15 isoform X1 	Arl15	3929	4.03	10300.4	1	1	6.37	204
Q922H4	GMPPA	 mannose-1-phosphate guanyltransferase alpha 	Gmppa	4318	1.84	10733.7	1	1	3.81	420
Q8R104	SIR3	 NAD-dependent protein deacetylase sirtuin-3 isoform 3 	Sirt3	4320	1.82	10783.7	1	1	4.19	334
Q4VBE8	WDR18	 WD repeat-containing protein 18 	Wdr18	4106	3.02	10867.7	1	1	2.09	431
Q9DC63	FBX3	 F-box only protein 3 isoform 1 	Fbxo3	3410	6.27	11129.8	1	1	4.58	480
Q9CQH8	RPP14	 ribonuclease P protein subunit p14 	Rpp14	3314	6.60	11130.1	1	1	16.39	122
Q9CXU9	EIF1B	 eukaryotic translation initiation factor 1b 	Eif1b	4405	1.63	11151.9	1	1	15.04	113
Q8BVG4	DPP9	 dipeptidyl peptidase 9 	Dpp9	3322	6.57	11183.9	1	1	2.44	862
P83887	TBG1	 tubulin gamma-1 chain 	Tubg1	4025	3.44	11186.2	1	1	2.44	451
Q8VEK0	CC50A	 cell cycle control protein 50A 	Tmem30a	4027	3.42	11186.8	1	1	4.40	364
Q9DCH2	POP7	 ribonuclease P protein subunit p20 	Pop7	3371	6.42	11304.2	1	1	10.71	140
nan		 PREDICTED: zinc finger protein 574 isoform X1 	Zfp574	4380	1.69	11533.2	2	2	3.82	943
Q6KAR6	EXOC3	 exocyst complex component 3 	Exoc3	3375	6.40	11715.3	2	1	1.72	755
P32848	PRVA	 parvalbumin alpha 	Pvalb	4234	2.20	11843.3	1	1	12.73	110
Q3TMH2	SCRN3	 secernin-3 	Scrn3	3741	4.89	11918.5	2	2	6.22	418
Q9R0P6	SC11A	 signal peptidase complex catalytic subunit SEC11A 	Sec11a	3192	7.05	11944.3	1	1	6.15	179
P97808	FXYD5	 FXYD domain-containing ion transport regulator 5 isoform a 	Fxyd5	3558	5.63	12071.7	2	1	10.67	178
Q9Z1E4	GYS1	 glycogen 	Gys1	3236	6.91	12280.8	1	1	3.25	738
Q8K0W9	DPH3	 DPH3 homolog isoform 1 	Dph3	3990	3.64	12347.9	2	1	19.51	82
P48760	FOLC	" folylpolyglutamate synthase, mitochondrial precursor "	Fpgs	3441	6.14	12472.0	2	1	2.73	587
Q8CDC7	ZBTB9	 zinc finger and BTB domain-containing protein 9 	Zbtb9	4390	1.67	12551.4	2	2	3.70	459
nan		 PREDICTED: vacuolar protein-sorting-associated protein 25 isoform 	Vps25	4272	1.99	12585.3	2	2	10.86	175
Q9D385	AR2BP	 ADP-ribosylation factor-like protein 2-binding protein isoform 1 	Arl2bp	3110	7.46	12696.9	2	1	9.20	163
E9Q9B3	E9Q9B3	 SPRY domain-containing protein 3 	Spryd3	4368	1.71	12860.1	1	1	2.49	442
Q9D0G0	RT30	" 28S ribosomal protein S30, mitochondrial "	Mrps30	3486	5.89	13191.9	1	1	4.52	442
Q14BV6	YDJC	 carbohydrate deacetylase 	Ydjc	3690	5.06	13277.0	1	1	4.52	310
Q8R015	BL1S5	 biogenesis of lysosome-related organelles complex 1 subunit 5 	Bloc1s5	3719	4.96	13441.1	2	1	7.57	185
P61021	RAB5B	 ras-related protein Rab-5B 	Rab5b	3204	7.01	13502.6	1	1	6.51	215
O35704	SPTC1	 serine palmitoyltransferase 1 	Sptlc1	4397	1.65	13515.3	1	1	4.44	473
Q9D8C6	MED11	 mediator of RNA polymerase II transcription subunit 11 	Med11	3515	5.78	13520.2	1	1	15.38	117
Q99J19	SI11A	 small integral membrane protein 11A 	Smim11	4267	2.01	13583.2	1	1	27.27	55
Q8BHE8	MAIP1	" uncharacterized protein C2orf47 homolog, mitochondrial precursor "	9430016H08Rik	3539	5.71	13596.1	1	1	3.44	291
A2AIG8	1A1L1	 1-aminocyclopropane-1-carboxylate synthase-like protein 1 isoform a 	Accs	3858	4.39	13607.6	2	1	4.18	502
Q64311	NTAN1	 protein N-terminal asparagine amidohydrolase 	Ntan1	3098	7.50	13616.5	1	1	4.52	310
Q6NT99	DUS23	 dual specificity protein phosphatase 23 	Dusp23	4337	1.78	13632.9	1	1	9.33	150
Q8BGQ1	SPE39	 spermatogenesis-defective protein 39 homolog isoform a 	Vipas39	3511	5.78	13675.8	1	1	3.05	491
Q9D7N6	RM30	" 39S ribosomal protein L30, mitochondrial precursor "	Mrpl30	3859	4.39	14016.4	1	1	10.62	160
Q9R1Q9	VAS1	 V-type proton ATPase subunit S1 precursor 	Atp6ap1	4099	3.06	14375.4	1	1	3.02	463
Q9D1M7	FKB11	 peptidyl-prolyl cis-trans isomerase FKBP11 precursor 	Fkbp11	3983	3.67	14384.2	1	1	8.96	201
Q8K0G5	EIPR1	 protein TSSC1 	Tssc1	3882	4.29	14459.6	2	1	3.37	386
Q9CZ83	RM55	" 39S ribosomal protein L55, mitochondrial isoform 1 "	Mrpl55	3922	4.07	14625.8	1	1	11.94	134
Q91X84	CRTC3	 CREB-regulated transcription coactivator 3 	Crtc3	3967	3.77	14635.3	2	1	2.10	619
P18608	HMGN1	 non-histone chromosomal protein HMG-14 	Hmgn1	2869	9.07	14642.7	1	1	31.25	96
Q69ZX6	MOR2A	 MORC family CW-type zinc finger protein 2A isoform 1 	Morc2a	4325	1.81	14649.0	2	1	1.55	1030
Q9JJZ6	KLF13	 Krueppel-like factor 13 	Klf13	3366	6.43	14747.1	1	1	5.88	289
Q9CPY3	CDCA5	 sororin 	Cdca5	3100	7.49	14811.1	2	1	7.95	264
Q8BTI7	ANR52	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	Ankrd52	4143	2.85	14858.4	1	1	1.12	1076
Q8C8M1	SHCAF	 protein FAM60A 	Fam60a	4271	1.99	14868.2	1	1	4.07	221
Q8C7K6	PCYXL	 prenylcysteine oxidase-like precursor 	Pcyox1l	3667	5.15	14910.0	1	1	2.22	495
Q8C8T8	TSR2	 pre-rRNA-processing protein TSR2 homolog isoform 2 	Tsr2	4038	3.36	15329.0	1	1	8.33	192
Q68ED7	CRTC1	 CREB-regulated transcription coactivator 1 	Crtc1	3724	4.95	15437.9	2	1	2.86	630
Q61096	PRTN3	 myeloblastin precursor 	Prtn3	3855	4.40	15507.9	1	1	5.12	254
Q8VEH6	CBWD1	 COBW domain-containing protein 1 	Cbwd1	3894	4.24	15613.2	1	1	3.56	393
Q8CE50	SNX30	 sorting nexin-30 	Snx30	3077	7.62	15653.5	1	1	6.64	437
P97357	TAF1A	 TATA box-binding protein-associated factor RNA polymerase I subunit 	Taf1a	4064	3.22	15786.0	1	1	3.26	460
Q9Z2F2	OASL2	 2'-5'-oligoadenylate synthase-like protein 2 	Oasl2	3534	5.72	15842.6	1	1	2.76	508
Q8BWR2	PITH1	 PITH domain-containing protein 1 	Pithd1	4282	1.93	15907.3	1	1	8.06	211
Q3UB74	TBRG1	 transforming growth factor beta regulator 1 	Tbrg1	4411	1.62	15992.5	2	2	5.67	406
Q8BU31	RAP2C	 ras-related protein Rap-2c precursor 	Rap2c	4069	3.19	16109.7	1	1	6.56	183
Q62276	MED22	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	Med22	3993	3.62	16177.5	1	1	5.50	200
Q8R1J3	ZCHC9	 zinc finger CCHC domain-containing protein 9 	Zcchc9	3687	5.07	16182.8	1	1	5.17	271
Q9Z2L6	MINP1	 multiple inositol polyphosphate phosphatase 1 precursor 	Minpp1	3632	5.35	16301.6	1	1	2.29	481
Q80TR8	DCAF1	 PREDICTED: protein VPRBP isoform X3 	Vprbp	2761	9.86	16461.6	1	1	1.93	1506
Q69ZP3	PNKD	 probable hydrolase PNKD isoform 2 	Pnkd	4211	2.36	16509.0	1	1	10.56	142
Q8R4Z4	ETV3	 ETS translocation variant 3 	Etv3	4209	2.37	16596.0	2	1	3.70	513
Q8R060	ZWILC	 protein zwilch homolog 	Zwilch	3455	6.04	16700.4	1	1	2.35	596
Q9Z0S9	PRAF1	 prenylated Rab acceptor protein 1 	Rabac1	3090	7.54	16751.0	1	1	8.11	185
P39429	TRAF2	 TNF receptor-associated factor 2 isoform a 	Traf2	4194	2.47	16946.7	2	1	4.13	508
Q8R5F7	IFIH1	 interferon-induced helicase C domain-containing protein 1 isoform 1 	Ifih1	3278	6.77	16977.3	1	1	1.27	1025
Q3U7K7	Q3U7K7	 E3 ubiquitin-protein ligase TRIM21 	Trim21	4158	2.76	17017.6	1	1	1.73	462
Q3TXU5	DHYS	 deoxyhypusine synthase 	Dhps	3502	5.83	17102.8	2	2	7.05	369
Q8R0X7	SGPL1	 sphingosine-1-phosphate lyase 1 	Sgpl1	3194	7.05	17599.6	3	2	5.46	568
P52480	KPYM	 pyruvate kinase PKM isoform M1 	Pkm	3873	4.35	17819.9	1	1	1.51	531
Q9QZ06	TOLIP	 toll-interacting protein 	Tollip	3488	5.88	17826.7	1	1	5.11	274
Q8R3W5	SEN15	 tRNA-splicing endonuclease subunit Sen15 	Tsen15	3991	3.63	17827.4	1	1	9.52	168
Q8CI61	BAG4	 BAG family molecular chaperone regulator 4 	Bag4	3902	4.18	17876.4	1	1	3.28	457
P46414	CDN1B	 cyclin-dependent kinase inhibitor 1B 	Cdkn1b	3122	7.41	17883.6	2	2	17.26	197
Q6A085	ZN629	 zinc finger protein 629 	Zfp629	4288	1.90	17893.6	2	2	3.00	867
Q3UFM5	NOM1	 nucleolar MIF4G domain-containing protein 1 	Nom1	3746	4.85	17898.6	1	1	2.58	854
nan		 PREDICTED: translocation protein SEC62 isoform X1 	Sec62	4332	1.79	17985.1	1	1	2.20	410
Q8BMJ3	IF1AX	" eukaryotic translation initiation factor 1A, X-chromosomal "	Eif1ax	4310	1.85	18014.1	1	1	6.94	144
P61211	ARL1	 ADP-ribosylation factor-like protein 1 	Arl1	3803	4.60	18038.5	1	1	7.73	181
Q80Z37	TOPRS	 E3 ubiquitin-protein ligase Topors 	Topors	3738	4.89	18055.1	2	2	2.42	1033
Q91YJ5	IF2M	" translation initiation factor IF-2, mitochondrial isoform 2 "	Mtif2	4280	1.96	18095.0	1	1	2.41	746
Q8VEG4	EXD2	 exonuclease 3'-5' domain-containing protein 2 	Exd2	3291	6.71	18192.3	2	2	4.46	650
G3UW74	G3UW74	 mediator of RNA polymerase II transcription subunit 16 isoform 1 	Med16	3827	4.53	18228.3	1	1	2.08	865
Q8VIM9	IRGQ	 immunity-related GTPase family Q protein 	Irgq	3851	4.41	18252.5	2	1	2.74	583
Q8R3Q0	SARAF	 store-operated calcium entry-associated regulatory factor 	Saraf	3764	4.78	18348.8	2	1	5.79	363
Q64267	XPA	 DNA repair protein complementing XP-A cells homolog 	Xpa	3996	3.62	18374.8	1	1	4.78	272
Q08297	RAD51	 DNA repair protein RAD51 homolog 1 	Rad51	2747	9.98	18412.1	1	1	4.72	339
Q9CQR6	PPP6	 serine/threonine-protein phosphatase 6 catalytic subunit 	Ppp6c	3615	5.43	18452.2	1	1	3.61	305
G5E829	AT2B1	 plasma membrane calcium-transporting ATPase 1 	Atp2b1	3683	5.08	18476.1	1	1	1.31	1220
Q9CWV0	MASU1	 mitochondrial assembly of ribosomal large subunit protein 1 	Malsu1	4232	2.20	18506.4	1	1	6.14	228
Q9DBX2	PHLP	 phosducin-like protein 	Pdcl	3696	5.03	18519.7	2	2	14.29	301
Q9JI48	PLAC8	 placenta-specific gene 8 protein 	Plac8	3326	6.55	18561.4	1	1	13.39	112
Q8CGY8	OGT1	 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 	Ogt	4083	3.14	18704.6	2	1	1.53	1046
Q9D1H7	GET4	 Golgi to ER traffic protein 4 homolog isoform 1 	Get4	3123	7.40	18737.3	1	1	4.59	327
Q9JIX0	ENY2	 transcription and mRNA export factor ENY2 	Eny2	3496	5.84	18764.7	1	1	16.83	101
Q9JHI2	ADAT1	 tRNA-specific adenosine deaminase 1 	Adat1	3384	6.38	18795.5	1	1	3.01	499
O09110	MP2K3	 dual specificity mitogen-activated protein kinase kinase 3 	Map2k3	4071	3.19	18835.6	2	1	4.61	347
Q3UK78	PCGF5	 PREDICTED: polycomb group RING finger protein 5 isoform X1 	Pcgf5	3819	4.55	18880.9	1	1	4.30	256
Q99M04	LIAS	" lipoyl synthase, mitochondrial isoform 1 precursor "	Lias	3715	4.97	18898.0	2	1	2.95	373
nan		 PREDICTED: vesicle transport through interaction with t-SNAREs 	Vti1b	4270	2.00	19120.4	1	1	7.60	171
Q5F285	TM256	 transmembrane protein 256 precursor 	Tmem256	3232	6.92	19134.7	1	1	24.78	113
Q8K4F5	ABHDB	 protein ABHD11 isoform 1 	Abhd11	3753	4.84	19141.3	1	1	3.91	307
Q99KP3	CRYL1	 lambda-crystallin homolog 	Cryl1	3630	5.36	19152.8	1	1	4.39	319
Q9JL61	RFX5	 DNA-binding protein Rfx5 	Rfx5	3317	6.59	19259.1	1	1	2.58	658
Q3UJU9	RMD3	 regulator of microtubule dynamics protein 3 	Rmdn3	3159	7.22	19271.3	1	1	3.19	470
Q9JIQ3	DBLOH	" diablo homolog, mitochondrial precursor "	Diablo	3718	4.96	19273.8	1	1	8.44	237
Q9JKY0	CNOT9	 cell differentiation protein RCD1 homolog 	Rqcd1	4059	3.26	19484.1	1	1	6.35	299
Q8CFB4	GBP5	 guanylate-binding protein 5 	Gbp5	3722	4.95	19486.9	1	1	2.03	590
O08914	FAAH1	 fatty-acid amide hydrolase 1 	Faah	3745	4.86	19564.6	2	2	4.66	579
P09926	SURF2	 surfeit locus protein 2 	Surf2	3559	5.62	19600.6	1	1	5.06	257
Q9D009	LIPT2	" putative lipoyltransferase 2, mitochondrial "	Lipt2	3207	7.00	19739.9	1	1	8.23	231
O70481	UBR1	 E3 ubiquitin-protein ligase UBR1 	Ubr1	4134	2.89	19768.6	2	2	2.05	1757
Q7M754	Q7M754	 Try10-like trypsinogen precursor 	Gm5409	4001	3.57	19816.9	1	1	4.07	246
Q9DB28	POP5	 ribonuclease P/MRP protein subunit POP5 	Pop5	3921	4.08	19850.3	1	1	7.10	169
Q5NCR9	NSRP1	 nuclear speckle splicing regulatory protein 1 	Nsrp1	3681	5.08	19850.8	3	2	6.27	542
Q99PM3	TF2AA	 transcription initiation factor IIA subunit 1 isoform 1 	Gtf2a1	3713	4.98	19915.7	1	1	2.91	378
P97364	SPS2	" selenide, water dikinase 2 "	Sephs2	4092	3.09	19940.6	1	1	4.65	452
Q61024	ASNS	 asparagine synthetase 	Asns	4215	2.32	19979.9	3	2	4.46	561
Q9CQI9	MED30	 mediator of RNA polymerase II transcription subunit 30 	Med30	4054	3.27	20012.4	1	1	5.06	178
Q8CIL4	CA131	 uncharacterized protein C1orf131 homolog 	2810004N23Rik	3536	5.72	20087.5	1	1	5.34	281
Q7TMX5	SHQ1	 protein SHQ1 homolog 	Shq1	3319	6.59	20128.3	3	2	4.75	569
Q3V4B5	COMD6	 COMM domain-containing protein 6 isoform 1 	Commd6	4127	2.93	20149.2	1	1	12.64	87
Q3U182	CRTC2	 CREB-regulated transcription coactivator 2 	Crtc2	3973	3.73	20225.7	1	1	1.73	692
Q8BGH7	C42S2	 CDC42 small effector protein 2 	Cdc42se2	3427	6.19	20247.6	1	1	22.62	84
P22366	MYD88	 myeloid differentiation primary response protein MyD88 	Myd88	4012	3.51	20506.1	1	1	4.39	296
Q8CG50	RAB43	 ras-related protein Rab-43 isoform a 	Rab43	4104	3.02	20579.6	2	2	20.00	210
A2AI08	TPRN	 taperin 	Tprn	3144	7.29	20632.0	2	1	2.80	749
Q9JIZ5	Q9JIZ5	 transcription factor AP-4 	Tfap4	3810	4.58	20650.2	2	2	8.28	338
O88958	GNPI1	 glucosamine-6-phosphate isomerase 1 	Gnpda1	3336	6.52	20675.2	1	1	6.23	289
Q9JK30	ORC3	 origin recognition complex subunit 3 isoform 1 	Orc3	3707	5.00	20741.9	2	1	2.80	715
Q9D2V5	AAR2	 protein AAR2 homolog 	Aar2	4060	3.25	20748.6	2	2	8.33	384
Q8R3Y5	CS047	 uncharacterized protein C19orf47 homolog isoform 1 	2310022A10Rik	3449	6.10	20752.3	3	1	3.87	413
Q3UA06	PCH2	 pachytene checkpoint protein 2 homolog 	Trip13	4009	3.53	20813.9	1	1	2.31	432
Q03147	CDK7	 cyclin-dependent kinase 7 	Cdk7	4034	3.39	20887.3	1	1	4.05	346
Q3UHX9	CI114	 putative methyltransferase C9orf114 homolog 	D2Wsu81e	3972	3.73	20929.1	1	1	3.12	385
P61979	HNRPK	 heterogeneous nuclear ribonucleoprotein K isoform 3 	Hnrnpk	3744	4.87	20992.4	1	1	2.73	440
Q8BYI6	PCAT2	 lysophosphatidylcholine acyltransferase 2 	Lpcat2	3798	4.63	21105.9	2	2	4.41	544
Q9D0T2	DUS12	 dual specificity protein phosphatase 12 	Dusp12	4231	2.20	21159.1	1	1	3.83	339
P53564	CUX1	 protein CASP isoform d 	Cux1	3606	5.46	21199.2	1	1	0.73	1504
Q9EQM6	DGCR8	 microprocessor complex subunit DGCR8 	Dgcr8	3016	7.96	21286.7	2	1	2.07	773
Q7TMW6	CIAO3	 cytosolic Fe-S cluster assembly factor NARFL 	Narfl	4175	2.63	21308.6	1	1	2.73	476
Q9D8V7	SC11C	 signal peptidase complex catalytic subunit SEC11C 	Sec11c	4032	3.39	21316.7	1	1	10.42	192
Q5U4C3	SFR19	" splicing factor, arginine/serine-rich 19 "	Scaf1	4386	1.68	21414.9	1	1	1.19	1256
nan		 PREDICTED: INO80 complex subunit E isoform X1 	Ino80e	3457	6.02	21437.8	2	1	5.59	340
Q9CX60	LBH	 protein LBH 	Lbh	3842	4.45	21524.5	1	1	15.24	105
Q8C1S0	MED19	 mediator of RNA polymerase II transcription subunit 19 	Med19	3570	5.59	21603.1	1	1	10.66	244
Q9D8U0	Q9D8U0	 interferon-related developmental regulator 2 	Ifrd2	3838	4.46	21604.5	1	1	2.04	441
G3X8U3	G3X8U3	 UPF0553 protein C9orf64 homolog 	2210016F16Rik	4142	2.85	21674.6	1	1	3.85	338
Q8CB96	RASF4	 ras association domain-containing protein 4 	Rassf4	3816	4.56	21754.3	2	1	3.73	322
Q8BZ00	SL9A9	 sodium/hydrogen exchanger 9 	Slc9a9	3466	5.98	21791.4	1	1	2.48	644
Q9CQN6	TM14C	 transmembrane protein 14C 	Tmem14c	3985	3.67	21802.9	1	1	9.65	114
E9QME3	E9QME3	 kinetochore-associated protein NSL1 homolog 	Nsl1	3040	7.81	21859.7	1	1	5.69	281
Q8BXA5	CLP1L	 cleft lip and palate transmembrane protein 1-like protein 	Clptm1l	4383	1.69	21865.6	1	1	2.41	539
Q91WL8	WWOX	 WW domain-containing oxidoreductase 	Wwox	4156	2.77	21873.5	1	1	3.38	414
P62071	RRAS2	 ras-related protein R-Ras2 precursor 	Rras2	3911	4.12	22006.1	1	1	7.84	204
P18572	BASI	 basigin isoform 1 precursor 	Bsg	3701	5.01	22060.5	1	1	3.34	389
Q8C1M2	ZN428	 zinc finger protein 428 isoform a 	Zfp428	3808	4.59	22087.5	1	1	8.99	189
Q6NXL1	Q6NXL1	 protein transport protein Sec24D 	Sec24d	3574	5.58	22132.8	1	1	1.36	1032
Q8BR90	CE051	 UPF0600 protein C5orf51 homolog 	AW549877	3109	7.46	22138.4	1	1	4.76	294
Q8K1L5	PP1RB	 protein phosphatase 1 regulatory subunit 11 	Ppp1r11	4352	1.75	22199.3	1	1	5.34	131
Q9DC23	DJC10	 dnaJ homolog subfamily C member 10 precursor 	Dnajc10	3179	7.12	22210.0	3	2	3.40	793
Q91YU8	SSF1	 suppressor of SWI4 1 homolog 	Ppan	3995	3.62	22314.6	2	1	3.62	470
H3BLF2	H3BLF2	 PREDICTED: forkhead box protein P1 isoform X3 	Foxp1	3998	3.61	22506.6	2	2	2.97	706
P07758	A1AT1	 alpha-1-antitrypsin 1-1 isoform 1 precursor 	Serpina1a	3712	4.98	22528.6	1	1	4.60	413
Q8CFC7	CLASR	 CLK4-associating serine/arginine rich protein 	Clasrp	3579	5.56	22556.2	2	2	3.74	668
Q32NZ6	TMC5	 transmembrane channel-like protein 5 isoform a 	Tmc5	3742	4.88	22610.7	1	1	1.34	967
P29387	GBB4	 guanine nucleotide-binding protein subunit beta-4 	Gnb4	3969	3.76	22645.2	2	2	9.12	340
B7ZWI2	B7ZWI2	 PREDICTED: SAP domain-containing ribonucleoprotein isoform X1 	Sarnp	3151	7.27	22806.9	2	1	16.75	209
Q3TV70	NR2CA	 nuclear receptor 2C2-associated protein isoform 1 	Nr2c2ap	3908	4.15	22933.3	1	1	8.57	140
P02798	MT2	 metallothionein-2 	Mt2	3514	5.78	22945.5	1	1	19.67	61
Q80ZS3	RT26	" 28S ribosomal protein S26, mitochondrial precursor "	Mrps26	3830	4.52	23021.0	1	1	9.00	200
A1L3P4	A1L3P4	 sodium/hydrogen exchanger 6 	Slc9a6	3411	6.27	23059.3	2	2	5.13	702
Q9CQA5	MED4	 mediator of RNA polymerase II transcription subunit 4 	Med4	3268	6.80	23069.5	1	1	4.81	270
Q8WUR0	CS012	 protein C19orf12 homolog 	1600014C10Rik	4266	2.01	23075.5	2	2	14.18	141
Q9DCJ1	LST8	 target of rapamycin complex subunit LST8 isoform 1 	Mlst8	3432	6.17	23193.6	2	2	11.66	326
Q99MR3	S12A9	 solute carrier family 12 member 9 	Slc12a9	3892	4.25	23278.2	1	1	2.08	914
nan		 PREDICTED: CLIP-associating protein 2 isoform X11 	Clasp2	3543	5.68	23296.6	1	1	1.11	1527
Q9QWZ1	RAD1	 cell cycle checkpoint protein RAD1 isoform 1 	Rad1	3363	6.44	23407.1	1	1	4.29	280
P56213	ALR	 FAD-linked sulfhydryl oxidase ALR 	Gfer	3665	5.15	23589.4	1	1	6.06	198
Q9CQ25	MZT2	 mitotic-spindle organizing protein 2 	Mzt2	3089	7.54	23695.1	1	1	13.21	159
Q9JM96	BORG4	 cdc42 effector protein 4 	Cdc42ep4	4177	2.61	23812.8	2	2	8.02	349
nan		 PREDICTED: signal peptidase complex subunit 3 isoform X1 	Spcs3	3541	5.70	23822.2	1	1	5.34	206
Q9D211	C2AIL	 CDKN2AIP N-terminal-like protein 	Cdkn2aipnl	3024	7.93	23849.5	2	1	16.38	116
Q61122	NAB1	 NGFI-A-binding protein 1 	Nab1	3691	5.05	23880.2	2	2	6.79	486
Q9WTR1	TRPV2	 transient receptor potential cation channel subfamily V member 2 	Trpv2	4111	2.97	23882.7	2	2	4.50	756
Q9WV85	NDK3	 nucleoside diphosphate kinase 3 precursor 	Nme3	3702	5.01	23945.5	1	1	10.06	169
O09126	SEM4D	 semaphorin-4D precursor 	Sema4d	4053	3.27	24054.4	2	1	1.97	861
Q4V9W2	SR1IP	 protein SREK1IP1 	Srek1ip1	3641	5.28	24059.3	2	1	7.84	153
P28704	RXRB	 retinoic acid receptor RXR-beta isoform 2 	Rxrb	3035	7.84	24082.9	1	1	3.46	520
Q9EPK2	XRP2	 protein XRP2 isoform a 	Rp2	3875	4.33	24094.8	2	1	2.88	347
Q91W53	GOGA7	 golgin subfamily A member 7 	Golga7	3094	7.51	24152.2	1	1	10.95	137
Q9ERD7	TBB3	 tubulin beta-3 chain 	Tubb3	3265	6.81	24178.7	2	1	3.78	450
Q9D2N9	VP33A	 vacuolar protein sorting-associated protein 33A 	Vps33a	3422	6.23	24183.4	1	1	2.51	598
Q9JIG8	PRAF2	 PRA1 family protein 2 	Praf2	3844	4.45	24302.1	1	1	6.18	178
Q9CXU4	Q9CXU4	 mitochondrial import inner membrane translocase subunit Tim23 	Timm23	3306	6.64	24317.2	1	1	8.13	209
