UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q9CWZ3	RBM8A	 RNA-binding protein 8A isoform a 	Rbm8a	1647	9.59	167242.3	6	2	10.92	174
Q3UFY7	5NT3B	 7-methylguanosine phosphate-specific 5'-nucleotidase isoform 1 	Nt5c3b	1881	7.61	43795.2	1	1	4	300
F6R7E8	F6R7E8	 trypsinogen 4 precursor 	Gm2663	2717	2.16	46708.6	3	1	8.1	247
Q61990	PCBP2	 poly(rC)-binding protein 2 isoform 1 	Pcbp2	1671	9.32	51782.8	2	1	3.87	362
P26043	RADI	 radixin isoform a 	Rdx	1143	15.62	201877.9	13	5	9.09	583
P97930	KTHY	 thymidylate kinase isoform 1 	Dtymk	1378	12.77	146519.1	5	4	19.81	212
Q14AX6	CDK12	 cyclin-dependent kinase 12 isoform 1 	Cdk12	1440	11.89	69759.4	5	4	3.84	1484
Q3TAQ9	Q3TAQ9	 WD repeat-containing protein 36 isoform 1 	Wdr36	2662	2.66	58198	3	3	3.78	899
Q9D868	PPIH	 peptidyl-prolyl cis-trans isomerase H isoform 2 	Ppih	2443	5	46590.4	3	2	10.11	188
Q3UWL8	Q3UWL8	 prefoldin subunit 4 isoform 1 	Pfdn4	1393	12.58	89408.6	4	2	20.15	134
Q6Y7W8	GGYF2	 PERQ amino acid-rich with GYF domain-containing protein 2 isoform b 	Gigyf2	537	29.17	242073.5	14	7	6.07	1285
Q9Z0H4	CELF2	 CUGBP Elav-like family member 2 isoform 1 	Celf2	1200	14.81	79342.3	4	4	9.7	526
P35564	CALX	 calnexin precursor 	Canx	667	25.6	358407.6	14	6	10.83	591
Q3TFK5	GPTC4	 G patch domain-containing protein 4 	Gpatch4	1454	11.77	92968.4	4	3	9.64	415
Q3UM65	Q3UM65	 runt-related transcription factor 1 isoform 1 	Runx1	1986	7.12	47275.1	3	1	3.01	465
O88587	COMT	 catechol O-methyltransferase 	Comt	945	18.83	57898.7	3	3	18.87	265
O35465	FKBP8	 peptidyl-prolyl cis-trans isomerase FKBP8 isoform a 	Fkbp8	1428	12.07	75409.9	2	2	7.69	403
Q8VDF2	UHRF1	 E3 ubiquitin-protein ligase UHRF1 isoform A 	Uhrf1	941	18.87	153200.7	8	6	7.54	782
D3YZP9	CCDC6	 coiled-coil domain-containing protein 6 	Ccdc6	2663	2.66	25689.9	2	1	2.99	469
O88844	IDHC	 isocitrate dehydrogenase 	Idh1	1379	12.76	92864	4	3	10.87	414
Q61584	FXR1	 fragile X mental retardation syndrome-related protein 1 isoform 1 	Fxr1	738	23.26	126112.1	8	5	10.19	677
P70670	NACAM	 nascent polypeptide-associated complex subunit alpha isoform a 	Naca	378	35.72	655247.8	15	3	1.92	2187
Q8CHY6	P66A	 transcriptional repressor p66 alpha isoform b 	Gatad2a	1489	11.33	222499.9	9	3	7	629
P40336	VP26A	 vacuolar protein sorting-associated protein 26A isoform b 	Vps26a	975	18.23	96826.8	6	3	11.98	359
P61804	DAD1	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase 	Dad1	1958	7.25	30911.5	2	1	10.62	113
D3Z7P3	GLSK	" glutaminase kidney isoform, mitochondrial isoform 2 "	Gls	413	34.07	223125	14	6	13.1	603
P70662	LDB1	 LIM domain-binding protein 1 isoform 1 	Ldb1	2687	2.42	87276.8	5	2	4.87	411
Q80UG5	43717	 septin-9 isoform a 	9-Sep	657	25.89	188034.5	11	5	10.63	583
E0CYH0	E0CYH0	 pre-mRNA-splicing regulator WTAP isoform a 	Wtap	1456	11.76	82925.4	5	4	14.9	396
O08599	STXB1	 syntaxin-binding protein 1 isoform a 	Stxbp1	1970	7.17	90913.2	5	2	2.65	603
Q8K2F0	BRD3	 bromodomain-containing protein 3 isoform 2 	Brd3	2808	1.43	22956.2	2	1	2.34	726
Q3UA37	QRIC1	 glutamine-rich protein 1 	Qrich1	2533	4.18	67210.1	5	2	5.41	777
Q8BSK8	KS6B1	 ribosomal protein S6 kinase beta-1 isoform 1 	Rps6kb1	2371	5.47	14317.1	1	1	2.86	525
Q8BTY8	SCFD2	 sec1 family domain-containing protein 2 isoform a 	Scfd2	2599	3.5	51216	3	3	4.53	684
Q6NV83	SR140	 U2 snRNP-associated SURP motif-containing protein isoform 1 	U2surp	600	27.22	246753.4	9	7	8.94	1029
B1ARV6	B1ARV6	 novel preferentially expressed antigen in melanoma (Prame) protein 	Gm13125	2774	1.64	295182.8	6	2	4.61	477
Q9JHE7	TSSC4	 protein TSSC4 isoform 1 	Tssc4	1689	9.22	19221.9	1	1	4.73	317
Q9EPU0	RENT1	 regulator of nonsense transcripts 1 isoform a 	Upf1	86	75.1	530665.3	26	15	17.62	1124
Q91W67	UBL7	 ubiquitin-like protein 7 	Ubl7	2182	6.34	4818.1	1	1	6.84	380
Q06180	PTN2	 tyrosine-protein phosphatase non-receptor type 2 isoform b 	Ptpn2	2014	7.03	46929.2	2	2	5.17	406
Q59J78	NDUF2	" mimitin, mitochondrial "	Ndufaf2	1830	7.99	23610.4	1	1	9.52	168
P84078	ARF1	 ADP-ribosylation factor 1 	Arf1	1417	12.24	82550	4	3	25.41	181
Q91YM4	FAKD4	 protein TBRG4 	Tbrg4	2069	6.8	44358.3	3	1	3.02	630
Q8R0S2	IQEC1	 IQ motif and SEC7 domain-containing protein 1 isoform a 	Iqsec1	2370	5.48	78154.7	4	4	4.58	961
Q0GUM3	Q0GUM3	 predicted gene 12250 	Gm12250	2148	6.48	80183.3	2	2	7.67	417
P21550	ENOB	 beta-enolase 	Eno3	2322	5.67	15805.8	1	1	3	434
O70252	HMOX2	 heme oxygenase 2 	Hmox2	1074	16.68	45560.8	4	3	17.46	315
Q64012	RALY	 RNA-binding protein Raly long isoform 	Raly	1448	11.83	147739.2	7	4	16.67	312
O35309	NMI	 N-myc-interactor 	Nmi	1292	13.58	72950.5	5	3	12.74	314
Q8BGQ1	SPE39	 spermatogenesis-defective protein 39 homolog isoform a 	Vipas39	2605	3.32	28998.7	2	1	3.05	491
Q3T9E4	TGTP2	 T-cell specific GTPase 2 	Tgtp2	2255	6	90968.8	4	1	4.58	415
D3Z7Q2	D3Z7Q2	 small integral membrane protein 20 	Smim20	2331	5.64	29843	1	1	20.29	69
Q64521	GPDM	" glycerol-3-phosphate dehydrogenase, mitochondrial precursor "	Gpd2	2305	5.79	65722.4	3	1	2.34	727
Q5FWK3	RHG01	 rho GTPase-activating protein 1 isoform 1 	Arhgap1	2513	4.39	35309.2	2	2	5.85	479
Q99KC8	VMA5A	 von Willebrand factor A domain-containing protein 5A 	Vwa5a	1012	17.63	80585.7	4	3	5.3	793
D3Z3L3	D3Z3L3	 tripartite motif-containing 12C 	Trim12c	2621	3.16	105253.7	3	3	5.43	497
Q60604	ADSV	 adseverin isoform 1 	Scin	362	36.86	293537.5	13	7	13.71	715
Q99LT0	DPY30	 protein dpy-30 homolog 	Dpy30	1240	14.19	159356.2	6	2	29.29	99
Q62418	DBNL	 drebrin-like protein isoform 1 	Dbnl	754	22.98	141619.4	8	3	11.7	436
Q99NF7	Q99NF7	 protein phosphatase 1B isoform 1 	Ppm1b	2385	5.39	35680	3	1	3.77	477
Q9ESV0	DDX24	 ATP-dependent RNA helicase DDX24 isoform 1 	Ddx24	1564	10.45	59052.9	4	3	5.09	903
Q9WVE8	PACN2	 protein kinase C and casein kinase substrate in neurons protein 2 	Pacsin2	432	33.11	188546.4	10	5	15.84	486
Q9QYS9	QKI	 protein quaking isoform 1 	Qk	1015	17.6	108115.8	4	4	14.08	341
Q5SUR0	PUR4	 phosphoribosylformylglycinamidine synthase 	Pfas	305	41.27	293159.1	14	7	7.63	1337
Q3TZX8	NOL9	 polynucleotide 5'-hydroxyl-kinase NOL9 isoform 1 	Nol9	1787	8.3	39547.9	3	2	5.18	714
Q6P2K6	P4R3A	 serine/threonine-protein phosphatase 4 regulatory subunit 3A 	Smek1	1255	14.04	91808.4	7	5	7.2	833
P35545	UBIM	 40S ribosomal protein S30 precursor 	Fau	2087	6.72	124672.4	5	1	7.52	133
Q99J99	THTM	 3-mercaptopyruvate sulfurtransferase 	Mpst	1106	16.09	66556.3	2	2	15.15	297
Q9ERD8	PARVG	 gamma-parvin isoform 1 	Parvg	640	26.22	99691.8	4	3	12.5	384
G3XA30	G3XA30	 non-structural maintenance of chromosomes element 4 homolog A 	Nsmce4a	1867	7.71	89933.7	3	2	7.09	381
Q7TNG5	EMAL2	 echinoderm microtubule-associated protein-like 2 isoform 2 	Eml2	1639	9.64	97271.8	5	4	6.01	649
Q9Z0M6	CD97	 CD97 antigen isoform 2 precursor 	Adgre5	814	21.49	90834	4	3	6.35	724
Q8BGB7	ENOPH	 enolase-phosphatase E1 	Enoph1	2225	6.15	29892.5	2	1	5.06	257
Q9JI75	NQO2	 ribosyldihydronicotinamide dehydrogenase 	Nqo2	1522	10.91	30641.7	2	1	10.39	231
D3YXK2	SAFB1	 scaffold attachment factor B1 	Safb	2268	5.93	107761.7	3	2	2.99	937
Q3UDK1	TRAD1	 TRAF-type zinc finger domain-containing protein 1 isoform 1 	Trafd1	2525	4.26	5957	1	1	3.62	580
Q3UMQ8	NAF1	 H/ACA ribonucleoprotein complex non-core subunit NAF1 	Naf1	2485	4.66	33472.7	1	1	1.68	597
P35279	RAB6A	 ras-related protein Rab-6A isoform 1 	Rab6a	2625	3.12	28452.8	3	1	5.29	208
Q9D6T0	NOSIP	 nitric oxide synthase-interacting protein isoform 2 	Nosip	1793	8.25	143166.9	8	3	17.03	276
Q80TE0	RPAP1	 RNA polymerase II-associated protein 1 isoform 2 	Rpap1	1826	8.04	64900.4	4	3	3.12	1409
Q9D162	CC167	 coiled-coil domain-containing protein 167 isoform 1 	Ccdc167	2266	5.94	27274.8	1	1	10.58	104
Q80W00	PP1RA	 serine/threonine-protein phosphatase 1 regulatory subunit 10 	Ppp1r10	2702	2.29	12786.3	2	2	3.04	888
P04247	MYG	 myoglobin 	Mb	1869	7.7	9833.2	1	1	9.09	154
Q8BMZ5	SEN34	 tRNA-splicing endonuclease subunit Sen34 isoform a 	Tsen34	1800	8.23	36094.5	2	1	4.11	316
Q8R574	KPRB	 phosphoribosyl pyrophosphate synthase-associated protein 2 isoform 	Prpsap2	1444	11.86	65984.4	2	2	9.76	369
nan		 tropomyosin alpha-1 chain isoform Tpm1.13 	Tpm1	2193	6.31	89940.6	7	4	18.55	248
Q9CXX9	CUED2	 CUE domain-containing protein 2 isoform a 	Cuedc2	2690	2.39	43550.2	3	2	6.69	284
Q3V1L4	5NTC	 cytosolic purine 5'-nucleotidase isoform 1 	Nt5c2	1311	13.37	73632.3	3	3	5.8	586
Q7TMB8	CYFP1	 cytoplasmic FMR1-interacting protein 1 isoform a 	Cyfip1	1771	8.44	48965.1	3	2	2	1253
Q9WU78	PDC6I	 programmed cell death 6-interacting protein isoform 1 	Pdcd6ip	235	47.39	244059.5	15	8	13.39	874
Q8BXL7	ARFRP	 ADP-ribosylation factor-related protein 1 isoform 1 	Arfrp1	2316	5.73	107734.7	2	2	17.91	201
Q99K28	ARFG2	 ADP-ribosylation factor GTPase-activating protein 2 isoform 1 	Arfgap2	1391	12.58	96398.8	3	3	7.3	534
P45878	FKBP2	 peptidyl-prolyl cis-trans isomerase FKBP2 precursor 	Fkbp2	854	20.61	129272.9	3	3	39.29	140
Q9DCG9	TR112	 multifunctional methyltransferase subunit TRM112-like protein 	Trmt112	995	17.9	205690.5	7	3	22.4	125
O89086	RBM3	 RNA-binding protein 3 isoform 2 	Rbm3	1039	17.3	190748.2	11	3	35.95	153
P46737	BRCC3	 lys-63-specific deubiquitinase BRCC36 	Brcc3	2483	4.67	49092.8	3	3	12.37	291
Q9EST3	4ET	 eukaryotic translation initiation factor 4E transporter isoform a 	Eif4enif1	1652	9.54	53148.3	2	2	2.64	983
Q9WV02	RBMX	" RNA-binding motif protein, X chromosome "	Rbmx	1090	16.42	155156.8	5	3	9.46	391
P51807	DYLT1	 dynein light chain Tctex-type 1F isoform 1 	Dynlt1f	2186	6.33	10466.9	3	1	14.16	113
Q9R0Q4	MO4L2	 mortality factor 4-like protein 2 	Morf4l2	1546	10.68	43449.3	3	2	8.33	288
Q3UJD6	UBP19	 ubiquitin carboxyl-terminal hydrolase 19 isoform 2 	Usp19	2634	2.99	249355	7	4	4.83	1324
Q9D0M5	DYL2	" dynein light chain 2, cytoplasmic "	Dynll2	2511	4.4	86934.4	7	1	12.36	89
O88520	SHOC2	 leucine-rich repeat protein SHOC-2 	Shoc2	1521	10.91	268507.2	4	3	6.87	582
P70303	PYRG2	 CTP synthase 2 isoform a 	Ctps2	2564	3.95	24118.5	1	1	1.88	586
Q6PGG6	GNL3L	 guanine nucleotide-binding protein-like 3-like protein 	Gnl3l	2086	6.72	15997.6	1	1	3.12	577
Q9QZ23	NFU1	" NFU1 iron-sulfur cluster scaffold homolog, mitochondrial isoform 1 "	Nfu1	1892	7.57	40579.5	1	1	5.08	256
D0QMC3	MNDAL	 myeloid cell nuclear differentiation antigen-like protein 	Mndal	879	20.19	86871.3	6	3	9.11	538
Q8K2C7	OS9	 protein OS-9 isoform 1 precursor 	Os9	2452	4.91	40493.9	2	2	2.98	672
Q9D0F3	LMAN1	 protein ERGIC-53 precursor 	Lman1	1557	10.48	49090.4	8	2	6.77	517
Q8CI75	DI3L2	 DIS3-like exonuclease 2 isoform 1 	Dis3l2	1259	14.01	56639.3	5	3	5.88	884
Q9R1T4	43714	 septin-6 isoform 1 	6-Sep	515	30.15	109681.4	5	4	19.59	434
Q9DCT6	BAP18	 chromatin complexes subunit BAP18 isoform 1 	0610010K14Rik	1928	7.4	27188.9	1	1	7.33	191
Q80TY0	FNBP1	 formin-binding protein 1 isoform c 	Fnbp1	2668	2.62	59207	5	4	7.47	616
Q9CPR5	RM15	" 39S ribosomal protein L15, mitochondrial isoform 1 precursor "	Mrpl15	1163	15.32	107795.1	6	3	13.22	295
Q03958	PFD6	 prefoldin subunit 6 	Pfdn6	661	25.74	119175.6	4	4	37.79	127
J3QN89	J3QN89	 angio-associated migratory cell protein isoform 1 	Aamp	1848	7.84	109148.6	10	3	5.96	436
Q99LD8	DDAH2	" N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 isoform 1 "	Ddah2	2208	6.24	16274	1	1	8.07	285
Q99KV1	DJB11	 dnaJ homolog subfamily B member 11 precursor 	Dnajb11	1622	9.85	93327.8	5	4	14.8	358
P62313	LSM6	 U6 snRNA-associated Sm-like protein LSm6 	Lsm6	2245	6.04	44121.1	2	1	13.75	80
Q9QWT9	KIFC1	 kinesin-like protein KIFC1 	Kifc1	2113	6.65	49931.6	4	4	6.97	674
P62806	H4	 histone H4 	Hist1h4m	699	24.64	823684.1	24	6	41.75	103
Q66JX5	FR1OP	 FGFR1 oncogene partner isoform 1 	Fgfr1op	721	24.06	167600.2	8	4	17.04	399
