UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q80TH2 	 protein LAP2 isoform 1 	 Erbb2ip 	44.46	220974.3	16	9	8.14	1450
 Q5U452 	 TP53-regulating kinase 	 Trp53rka 	7.32	22296.1	3	3	15.16	244
 Q5RJG1 	 nucleolar protein 10 	 Nol10 	38.61	215126.5	11	8	14.26	687
 Q5U4C3 	" splicing factor, arginine/serine-rich 19 "	 Scaf1 	7.21	233222.5	8	3	2.95	1256
 Q5U4D9 	 THO complex subunit 6 homolog 	 Thoc6 	18	93230.1	7	3	11.44	341
 A2AF47 	 dedicator of cytokinesis protein 11 	 Dock11 	26.87	154324.9	13	10	5.6	2073
 Q5PSV9 	 mediator of DNA damage checkpoint protein 1 	 Mdc1 	42.31	202756.2	13	7	6.32	1708
 Q5DW34 	 histone-lysine N-methyltransferase EHMT1 isoform 1 	 Ehmt1 	33.91	156122.5	13	8	8.1	1296
 Q5EE38 	 adrenocortical dysplasia protein 	 Acd 	6.63	23009.9	4	2	6.73	416
 Q8BIF9 	 zinc finger protein 787 	 Zfp787 	6.47	13660.3	1	1	3.41	381
 Q5NC05 	 transcription termination factor 2 	 Ttf2 	15.51	82029.8	7	7	7.56	1138
 Q5SUQ9 	 CST complex subunit CTC1 isoform a 	 Ctc1 	2.02	21918	2	1	1.82	1212
 Q7TMQ7 	 WD repeat-containing protein 91 	 Wdr91 	10.2	33760.9	3	2	3.48	748
 Q5EG47 	 5'-AMP-activated protein kinase catalytic subunit alpha-1 	 Prkaa1 	44.04	295680.9	13	9	17.35	559
 Q3UIR3 	 E3 ubiquitin-protein ligase DTX3L 	 Dtx3l 	33.46	153477.3	9	6	12.57	748
 Q5SSI6 	 U3 small nucleolar RNA-associated protein 18 homolog 	 Utp18 	35.09	178156.4	9	7	15.4	552
 A2AJG0 	 ribonuclease P protein subunit p38 	 Rpp38 	14.29	77222.2	7	4	14.29	280
 Q6NVF9 	 cleavage and polyadenylation specificity factor subunit 6 isoform 2 	 Cpsf6 	40.16	228783.1	15	8	23.41	551
 Q3TXT3 	 SOSS complex subunit C 	 Inip 	3.85	12183.5	2	1	8.65	104
 Q920I9 	 WD repeat-containing protein 7 	 Wdr7 	4.96	20372.5	3	2	2.08	1489
 Q8BJM7 	 S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase 	 Tyw1 	6.38	43163.9	3	3	4.3	721
 Q8VI33 	 transcription initiation factor TFIID subunit 9 	 Taf9 	41.72	123378.4	9	7	36.36	264
 P56394 	 cytochrome c oxidase copper chaperone 	 Cox17 	11.72	149997.6	6	1	25.4	63
 P17047 	 lysosome-associated membrane glycoprotein 2 isoform 1 precursor 	 Lamp2 	20.08	161250.1	9	4	8.43	415
 A2ADY9 	 protein DDI1 homolog 2 	 Ddi2 	37.44	203600.8	8	4	13.53	399
 O70494 	 transcription factor Sp3 isoform 1 	 Sp3 	4.86	27583.2	4	1	2.04	783
 Q5F2E7 	 nuclear fragile X mental retardation-interacting protein 2 	 Nufip2 	37.67	191920.8	9	7	15.03	692
 Q3UQU0 	 bromodomain-containing protein 9 isoform 1 	 Brd9 	3.94	52133.3	3	3	8.54	597
 Q505D1 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd28 	10.35	43517.7	2	2	2.47	1053
 Q504M2 	 pyruvate dehydrogenase 	 Pdp2 	14.8	117306.8	6	3	8.65	532
 Q5U3K5 	 rab-like protein 6 	 Rabl6 	12.32	65769	8	4	8.14	725
 Q6P8I4 	 PEST proteolytic signal-containing nuclear protein 	 Pcnp 	24.36	131088.8	8	3	24.72	178
 P53569 	 CCAAT/enhancer-binding protein zeta 	 Cebpz 	40.12	228607.6	17	12	14.64	1052
 Q9WV98 	 mitochondrial import inner membrane translocase subunit Tim9 	 Timm9 	11.99	167935.9	8	3	25.84	89
 F8VQG7 	 NEDD4-binding protein 2 	 N4bp2 	12.9	125972.3	10	8	7.33	1678
 Q4FZF3 	 probable ATP-dependent RNA helicase DDX49 	 Ddx49 	19.15	106460.1	7	6	14.37	480
 P16951 	 cyclic AMP-dependent transcription factor ATF-2 isoform 1 	 Atf2 	8.83	25402.8	1	1	2.26	487
 Q8BIX3 	 ARL14 effector protein 	 Arl14ep 	8.22	35999.5	2	1	5.8	276
 Q7TQK5 	 coiled-coil domain-containing protein 93 isoform a 	 Ccdc93 	8.04	69432	4	3	5.41	629
 Q62393 	 tumor protein D52 isoform 2 	 Tpd52 	11.72	66275.2	3	3	16.07	224
 O54786 	 DNA fragmentation factor subunit alpha isoform a 	 Dffa 	16.14	159541.3	13	5	16.31	331
 Q8CD76 	 kinesin light chain 1 isoform 1D 	 Klc1 	17.37	67704.4	5	5	9.09	616
 Q9ERF3 	 WD repeat-containing protein 61 isoform a 	 Wdr61 	69.06	429597.1	23	13	65.25	305
 P17182 	" enolase 1B, retrotransposed "	 Eno1b 	201.3	2340859.6	82	28	71.2	434
 Q8K019 	 bcl-2-associated transcription factor 1 isoform 1 	 Bclaf1 	83.71	524977.4	33	17	21.11	919
 F8WI22 	 bcl-2-associated transcription factor 1 isoform 3 	 Bclaf1 	3.77	25380.7	1	1	1.84	870
 P17095 	 high mobility group protein HMG-I/HMG-Y isoform a 	 Hmga1 	3.79	3419.8	1	1	14.02	107
 F8VPR5 	 CREB-binding protein 	 Crebbp 	27.31	380507.8	16	10	4.96	2441
 Q3TV70 	 nuclear receptor 2C2-associated protein isoform 1 	 Nr2c2ap 	5.69	22111.9	3	2	14.29	140
 P14719 	 interleukin-1 receptor-like 1 isoform a precursor 	 Il1rl1 	10.31	37583	2	2	4.06	567
 Q4QY64 	 ATPase family AAA domain-containing protein 5 	 Atad5 	15.1	163116.3	12	9	6.24	1826
 E9Q7L1 	 unhealthy ribosome biogenesis protein 2 homolog 	 Urb2 	14.41	61081.1	6	5	3.54	1524
 Q4FCQ7 	 arginyl-tRNA--protein transferase 1 isoform 3 	 Ate1 	18.1	93233.4	5	3	7.66	509
 Q80YR5 	 scaffold attachment factor B2 	 Safb2 	108.11	627806.7	39	19	22.2	991
 A0AUN0 	 SEC23-interacting protein 	 Sec23ip 	43.33	251094.1	16	9	12.32	998
 Q0P678 	 zinc finger CCCH domain-containing protein 18 isoform a 	 Zc3h18 	36.44	91943	7	5	9.36	972
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	15.05	31474.3	4	3	12.6	381
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	8.33	45509.9	6	4	35.85	106
 Q9ESX5 	 H/ACA ribonucleoprotein complex subunit 4 	 Dkc1 	101.54	710172.2	39	15	32.22	509
 Q2NL51 	 glycogen synthase kinase-3 alpha 	 Gsk3a 	6.07	89340.5	5	4	15.51	490
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	28.78	144399.7	9	6	50.37	135
 Q8BKX6 	 serine/threonine-protein kinase SMG1 	 Smg1 	4.21	40330.5	5	4	1.45	3658
 Q3V4B5 	 COMM domain-containing protein 6 isoform 1 	 Commd6 	17.23	54558.7	2	2	27.59	87
 Q3UJU9 	 regulator of microtubule dynamics protein 3 	 Rmdn3 	17.71	89564.2	7	4	13.4	470
 Q3U0V2 	 tumor necrosis factor receptor type 1-associated DEATH domain 	 Tradd 	24.01	70052	5	3	14.19	310
 Q3B7Z2 	 oxysterol-binding protein 1 	 Osbp 	28.96	171487.1	11	5	8.07	805
 Q3UV17 	" keratin, type II cytoskeletal 2 oral "	 Krt76 	3.77	99405.9	4	4	8.42	594
 Q3TMP1 	 general transcription factor 3C polypeptide 3 	 Gtf3c3 	3.2	36826.4	2	1	1.7	882
 Q3UYV9 	 nuclear cap-binding protein subunit 1 	 Ncbp1 	42.7	179095.1	12	8	12.15	790
 Q3UGS4 	 protein FAM195B 	 Fam195b 	13.14	56753.9	3	3	39.17	97
 Q80V62 	 Fanconi anemia group D2 protein homolog 	 Fancd2 	13.17	91116.8	6	5	4.34	1450
 B2RT41 	 zinc finger C3H1 domain-containing protein 	 Zfc3h1 	2.32	25661.9	3	3	1.96	1992
 Q3UHD9 	" arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 "	 Agap2 	12.08	38103	2	1	1.35	1186
 Q6A0A9 	 constitutive coactivator of PPAR-gamma-like protein 1 	 Fam120a 	97	526635.8	29	15	18.44	1112
 Q3TWL2 	" type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform "	 Tmem55b 	1.91	6477.5	3	2	7.39	284
 A7MCW6 	 bromodomain-containing protein 1 	 Brd1 	2.45	56064.4	3	2	2.27	1189
 A0A0A0MQ73 	 histone-lysine N-methyltransferase 2D 	 Kmt2d 	10.55	53452.7	4	4	0.64	5588
 Q3TT38 	 uncharacterized protein C6orf106 homolog isoform 1 	 D17Wsu92e 	1.94	5727.6	1	1	6.87	291
 Q3UNZ8 	 quinone oxidoreductase-like protein 2 	 BC026585 	4.63	31302.2	2	2	11.14	350
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	22.43	98665.1	8	5	11.44	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	20.35	79577.6	4	4	8.59	687
 Q3V460 	 uncharacterized protein LOC228715 	 Gm561 	2.55	4950.2	1	1	9.35	107
 Q3THK7 	 GMP synthase 	 Gmps 	142.58	871826.2	46	25	45.31	693
 Q3UIU2 	 NADH dehydrogenase 	 Ndufb6 	7.97	48233.9	5	4	31.25	128
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	30.33	207327.9	12	7	26.52	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	29.09	126800.6	8	6	9.09	770
 E9Q236 	 multidrug resistance-associated protein 4 isoform 1 	 Abcc4 	6.78	41639.3	4	2	1.74	1325
 A3KMP2 	 tetratricopeptide repeat protein 38 	 Ttc38 	15.81	93914.6	6	5	14.19	465
 G3UVV3 	 zinc finger protein 407 	 Zfp407 	2.86	16575.9	3	3	1.91	2246
 Q3UMB9 	 WASH complex subunit 7 	 A230046K03Rik 	3.68	36628.1	2	2	1.79	1173
 Q3V1B8 	 galactose-3-O-sulfotransferase 4 	 Gal3st4 	5.93	70400.2	5	2	5	480
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	39.92	201945.1	19	10	7.34	1594
 P62046 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch1 	8.74	21841.1	1	1	2.26	709
 Q3UFM5 	 nucleolar MIF4G domain-containing protein 1 	 Nom1 	24.17	88832.5	7	5	7.61	854
 F8VQE6 	 putative deoxyribonuclease TATDN2 	 Tatdn2 	10.37	35746.9	3	2	3.46	722
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	9.22	98337.9	5	2	30.93	97
 A2ADA5 	 tRNA pseudouridine synthase-like 1 	 Pusl1 	12.81	27392.6	1	1	6.19	291
 B1AQJ2 	 ubiquitin carboxyl-terminal hydrolase 36 	 Usp36 	33.35	91371	8	4	5.37	1098
 Q9CZW4 	 long-chain-fatty-acid--CoA ligase 3 isoform a 	 Acsl3 	5.33	53524	3	3	6.81	720
 Q9D3U0 	 putative tRNA pseudouridine synthase Pus10 	 Pus10 	21.03	160136.7	13	8	17.65	527
 P62983 	 ubiquitin-40S ribosomal protein S27a precursor 	 Rps27a 	56.26	2420380.2	53	12	53.2	156
 Q62276 	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	 Med22 	13.24	88562.4	5	4	21.5	200
 Q91XA2 	 Golgi membrane protein 1 	 Golm1 	28.5	184185.8	14	6	17.3	393
 Q6P5F9 	 exportin-1 	 Xpo1 	129.56	727009.8	30	19	23.25	1071
 Q9DBG3 	 AP-2 complex subunit beta isoform a 	 Ap2b1 	23.86	244488.7	10	6	7.15	951
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	7.13	52122.2	2	2	5.25	648
 P53762 	 aryl hydrocarbon receptor nuclear translocator isoform a 	 Arnt 	1.91	1342	1	1	1.9	791
 O70325 	" phospholipid hydroperoxide glutathione peroxidase, nuclear isoform "	 Gpx4 	21.96	120389	6	4	18.18	253
 Q3U1T3 	 breast cancer metastasis-suppressor 1-like protein 	 Brms1l 	7.07	9875.4	2	1	4.33	323
 Q8VDD8 	 WAS protein family homolog 1 	 Wash1 	6.63	35943.3	3	2	5.47	475
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	12.59	75483.9	4	4	2.59	1889
 P15702 	 leukosialin precursor 	 Spn 	46.18	205075.6	11	6	20.76	395
 Q8C5L3 	 CCR4-NOT transcription complex subunit 2 isoform d 	 Cnot2 	12.44	115899	9	4	9.27	550
 Q8R3L2 	 transcription factor 25 isoform c 	 Tcf25 	8.47	22203.5	2	2	2.51	676
 Q8VCM4 	" lipoyltransferase 1, mitochondrial precursor "	 Lipt1 	2.77	46760.6	4	2	4.56	373
 Q99LB2 	 dehydrogenase/reductase SDR family member 4 isoform 1 	 Dhrs4 	46.32	355817.1	13	9	41.58	279
 Q9CRC9 	 glucosamine-6-phosphate isomerase 2 	 Gnpda2 	14.02	29610.5	2	2	8.7	276
 O70293 	 G protein-coupled receptor kinase 6 isoform a 	 Grk6 	6.25	35954.7	6	2	5.26	589
 O54962 	 barrier-to-autointegration factor 	 Banf1 	49.65	362148.4	18	9	71.91	89
 P16675 	 lysosomal protective protein isoform b preproprotein 	 Ctsa 	17.98	105343.6	6	3	7.59	474
 Q923X4 	" glutaredoxin-2, mitochondrial isoform a "	 Glrx2 	4.76	17963.6	2	2	18.59	156
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	35.16	229607.9	10	7	22.9	358
 Q6PCM1 	 lysine-specific demethylase 3A 	 Kdm3a 	22.54	82641	3	3	3.7	1323
 P70704 	 phospholipid-transporting ATPase IA isoform a 	 Atp8a1 	12.86	89571	6	3	3.18	1164
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	12.68	158546.3	7	5	17.5	360
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	18.35	79997.2	8	4	9.7	495
 P60762 	 mortality factor 4-like protein 1 isoform a 	 Morf4l1 	39.21	138559.1	13	9	25.41	362
 Q6P073 	 ubiquitin-conjugating enzyme E2 J2 isoform a 	 Ube2j2 	6.67	12547.3	1	1	5.17	271
 Q9JLJ5 	 elongation of very long chain fatty acids protein 1 isoform 1 	 Elovl1 	11.84	24401	5	3	13.98	279
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	23.35	123540.6	10	5	42.25	142
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	13.26	32366.5	3	2	13.13	259
 E9Q5C9 	 nucleolar and coiled-body phosphoprotein 1 isoform D 	 Nolc1 	60.09	594990	29	13	20.97	701
 Q8CBE3 	 WD repeat-containing protein 37 isoform a 	 Wdr37 	2.02	15769.3	1	1	2.22	496
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	6.37	65274.6	2	1	31.82	44
 Q8CG50 	 ras-related protein Rab-43 isoform a 	 Rab43 	3.96	10686.7	1	1	5.24	210
 Q8CGF7 	 transcription elongation regulator 1 isoform 1 	 Tcerg1 	79.75	585784.9	35	19	18.55	1100
 Q921L3 	 transmembrane and coiled-coil domain-containing protein 1 precursor 	 Tmco1 	6.37	44988.7	2	2	15.43	188
 Q3TXU5 	 deoxyhypusine synthase 	 Dhps 	7.99	56533.9	5	2	7.32	369
 Q5XJE5 	 RNA polymerase-associated protein LEO1 	 Leo1 	14.78	146095.5	6	4	8.1	667
 Q2EMV9 	 poly 	 Parp14 	12.42	62345.3	5	5	3.08	1817
 Q2HXL6 	 ER degradation-enhancing alpha-mannosidase-like protein 3 isoform 1 	 Edem3 	4.45	39833.6	4	2	2.79	931
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	15.39	26603.4	2	2	17.82	174
 Q5SUC9 	" protein SCO1 homolog, mitochondrial "	 Sco1 	9.52	18816.4	2	2	8.1	284
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	9.79	35451.9	3	3	4.17	959
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	62.03	262852.3	17	10	23.06	607
 P97931 	 uracil-DNA glycosylase isoform a 	 Ung 	8.1	35006.7	3	1	5.56	306
 O55042 	 alpha-synuclein 	 Snca 	22.22	44612.7	3	2	23.57	140
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	11.19	83657	4	2	16.79	137
 Q9JMH6 	" thioredoxin reductase 1, cytoplasmic isoform 1 "	 Txnrd1 	32.3	228243.3	7	5	10.28	613
 Q3TNN6 	 macrophage-capping protein 	 Capg 	76.57	339443.3	17	8	39.54	349
 O08715 	" A-kinase anchor protein 1, mitochondrial "	 Akap1 	8.46	40982.4	2	2	3.38	857
 Q8CE90 	 dual specificity mitogen-activated protein kinase kinase 7 isoform 	 Map2k7 	2.24	27486.3	2	2	5.34	468
 O88879 	 apoptotic protease-activating factor 1 isoform 1 	 Apaf1 	1.76	442895	3	3	3.36	1249
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	3.83	14299.9	1	1	2.33	645
 Q4FZC9 	 nesprin-3 isoform alpha 	 Syne3 	35.65	231847.7	15	9	10.97	975
 P17012 	 zinc finger X-chromosomal protein 	 Zfx 	8.96	102247.5	4	3	3.38	799
 Q3UPG6 	 clathrin interactor 1 	 Clint1 	69.96	611072.7	29	15	26.65	623
 Q6P9Q6 	 FK506-binding protein 15 	 Fkbp15 	41.07	120431.1	10	5	6.74	1216
 F7BJB9 	 MORC family CW-type zinc finger protein 3 	 Morc3 	33.44	160927.5	7	6	9.45	942
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	13.11	135117.2	12	9	3.8	2891
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	37.18	151920.7	7	4	7.17	962
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	27.53	392059.6	20	9	26.48	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	11.92	238684.9	14	2	28.57	70
 Q8VDM1 	 zinc finger CCCH-type with G patch domain-containing protein 	 Zgpat 	7.65	44566.3	3	2	4.31	511
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	16.74	88098.1	5	3	9.85	335
 Q78HU7 	 glycophorin-C 	 Gypc 	14.32	35419.4	2	1	28.42	95
 Q61686 	 chromobox protein homolog 5 	 Cbx5 	56.9	641749.8	22	8	46.07	191
 Q8CBW3 	 abl interactor 1 isoform 1 	 Abi1 	22.65	113524.5	5	4	12.47	481
 Q60668 	 heterogeneous nuclear ribonucleoprotein D0 isoform a 	 Hnrnpd 	101.28	1866745.3	50	15	35.49	355
 Q922I7 	 polypyrimidine tract-binding protein 1 isoform 1 	 Ptbp1 	151.64	1779953.9	62	19	57.66	555
 P17439 	 glucosylceramidase precursor 	 Gba 	15.75	88790.1	4	3	7.77	515
 P26450 	 phosphatidylinositol 3-kinase regulatory subunit alpha isoform 2 	 Pik3r1 	11.16	80585.2	4	4	7.18	724
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	11.16	146822	6	2	5.86	444
 Q01768 	 nucleoside diphosphate kinase B 	 Nme2 	68.74	1016847.4	38	11	72.37	152
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	24.66	114378	8	4	8.74	515
 Q9JL26 	 formin-like protein 1 isoform 2 	 Fmnl1 	40.1	226270.4	16	9	10.05	1094
 P29351 	 tyrosine-protein phosphatase non-receptor type 6 isoform b 	 Ptpn6 	108.18	828476.9	41	21	42.71	597
 Q7TPQ3 	 E3 ubiquitin-protein ligase SHPRH isoform a 	 Shprh 	5.64	59228.4	3	3	2.45	1674
 Q31125 	 zinc transporter SLC39A7 precursor 	 Slc39a7 	3.89	6874.7	1	1	2.73	476
 O35638 	 cohesin subunit SA-2 isoform 1 	 Stag2 	45.6	286099.6	16	9	8.29	1231
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	11.18	73308.8	4	2	5.07	671
 O35326 	 serine/arginine-rich splicing factor 5 	 Srsf5 	42.32	640490.3	19	9	29.37	269
 D3YYT1 	 putative oxidoreductase GLYR1 isoform 1 	 Glyr1 	33.01	249720.3	13	9	20.29	552
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	40.06	213953	10	7	26.88	346
 Q925J9 	 mediator of RNA polymerase II transcription subunit 1 isoform 3 	 Med1 	38.84	244106.7	15	8	7.24	1575
 O89110 	 caspase-8 isoform 1 precursor 	 Casp8 	36.6	292671.9	12	7	22.08	480
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	25.07	173509.8	7	4	14.43	305
 Q61029 	 lamina-associated polypeptide 2 isoform epsilon 	 Tmpo 	164.21	1602465	55	20	58.19	452
 Q6PFA2 	 clathrin light chain A isoform a 	 Clta 	29.44	305115.8	13	5	23.85	218
 Q9R0U0 	 serine/arginine-rich splicing factor 10 isoform 2 	 Srsf10 	26.19	219394.6	6	4	15.65	262
 E9QAE3 	 TATA-binding protein-associated factor 172 	 Btaf1 	55.61	282391.1	19	12	9.31	1848
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	22.89	244735.3	9	4	38.23	102
 Q3UHU8 	 general transcription factor II-I isoform 5 	 Gtf2i 	111.82	700274.9	49	27	35.24	962
 B2KF50 	 UHRF1-binding protein 1 	 Uhrf1bp1 	24	102210.2	12	7	6.93	1429
 P97379 	 ras GTPase-activating protein-binding protein 2 isoform a 	 G3bp2 	62.03	392810.7	23	10	25.1	482
 A2BH40 	 AT-rich interactive domain-containing protein 1A 	 Arid1a 	144.08	737564.9	48	27	15.33	2283
 Q99LG4 	 tetratricopeptide repeat protein 5 isoform a 	 Ttc5 	8.97	36115.9	4	3	8.86	440
 Q921M4 	 golgin subfamily A member 2 isoform b 	 Golga2 	66.91	416914.8	22	15	18.02	999
 Q6P069 	 sorcin isoform 1 	 Sri 	31.29	216673.4	13	7	33.33	198
 D3Z0K6 	 round spermatid basic protein 1-like protein 	 Rsbn1l 	4.98	63559.8	6	5	7.06	821
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	46.06	268961.5	15	12	14.65	819
 Q8BNV1 	 tRNA (uracil-5-)-methyltransferase homolog A isoform 2 	 Trmt2a 	39.63	165634.1	12	7	16.31	613
 F8VPP8 	 zinc finger CCCH domain-containing protein 7B 	 Zc3h7b 	14.61	68935.5	6	4	5.7	982
 Q7TPD1 	 F-box only protein 11 	 Fbxo11 	2.77	52940.8	2	2	2.37	930
 Q3UVL4 	 vacuolar protein sorting-associated protein 51 homolog 	 Vps51 	7.6	25765.4	4	3	4.48	782
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	16.06	86451.4	10	8	6.62	1692
 Q80TG1 	 KAT8 regulatory NSL complex subunit 1 	 Kansl1 	13.08	21878.5	2	2	3.86	1036
 Q9CZN8 	" glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial "	 Qrsl1 	18.35	64560.1	8	4	11.43	525
 A0A1W2P7Q6 	 exportin-T 	 Xpot 	30.02	156287.1	6	4	5.41	962
 Q69ZA1 	 cyclin-dependent kinase 13 isoform 1 	 Cdk13 	14.12	65904.1	6	6	4.77	1511
 Q6A009 	 E3 ubiquitin-protein ligase listerin 	 Ltn1 	3.59	28743.2	5	4	2.43	1767
 Q0VEJ0 	 centrosomal protein of 76 kDa 	 Cep76 	4.11	5357.1	1	1	2.73	659
 Q8CI33 	 CWF19-like protein 1 	 Cwf19l1 	40.57	110066.7	7	6	13.04	537
 B2RQG2 	 PHD finger protein 3 	 Phf3 	37.93	254088.8	17	11	7.36	2025
 A2AR02 	 peptidyl-prolyl cis-trans isomerase G 	 Ppig 	49.61	297640.7	18	8	12.37	752
 Q3V1V3 	 ESF1 homolog 	 Esf1 	30.63	121421.1	13	10	13.85	845
 E9QAP7 	 transcription initiation factor TFIID subunit 4 	 Taf4 	15.4	72875.2	4	3	3.93	1042
 G5E8V9 	 arfaptin-1 isoform 1 	 Arfip1 	19.59	107310.3	7	6	22.25	373
 Q3UFB2 	 box C/D snoRNA protein 1 	 Znhit6 	8.27	61259.4	5	5	12.83	460
 B1ASA5 	 zinc finger protein 362 	 Zfp362 	20.4	40032.5	5	3	10.77	418
 Q7TMY7 	 importin-8 	 Ipo8 	15.88	47709.2	3	3	3.56	1010
 E9PVX6 	 antigen KI-67 	 Mki67 	560.53	4171074.9	225	114	40.04	3177
 A6H619 	 PHD and RING finger domain-containing protein 1 	 Phrf1 	3.48	31847.6	3	3	1.84	1682
 A6H5Y3 	 methionine synthase 	 Mtr 	4.08	72532.3	4	4	4.15	1253
 A2AT37 	 regulator of nonsense transcripts 2 	 Upf2 	20.59	144095.8	14	9	7.64	1269
