UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q7M702	Q7M702	kinesin light chain 1 isoform 1B	Klc1	1616	13.71	177807.1	8	6	12.34	551
Q9ERF3	WDR61	WD repeat-containing protein 61 isoform a	Wdr61	431	42.74	289391	13	8	38.03	305
P17182	ENOA	"enolase 1B, retrotransposed"	Eno1b	43	128.01	2387434.5	86	25	68.89	434
Q8K019	BCLF1	bcl-2-associated transcription factor 1 isoform 1	Bclaf1	1077	22.27	136714.4	8	6	8.6	919
P17095	HMGA1	high mobility group protein HMG-I/HMG-Y isoform a	Hmga1	3157	4.06	60479.9	4	2	22.43	107
F8VPR5	F8VPR5	CREB-binding protein	Crebbp	1416	16.58	75251.9	5	5	2.91	2441
Q6PHZ2	KCC2D	calcium/calmodulin-dependent protein kinase type II subunit delta	Camk2d	839	27.67	201407.9	9	6	15.43	512
Q3TV70	NR2CA	nuclear receptor 2C2-associated protein isoform 1	Nr2c2ap	2868	5.26	16714.6	1	1	8.57	140
Q6NXN1	SZRD1	SUZ domain-containing protein 1 isoform 1	Szrd1	2754	5.61	7076.3	1	1	8.55	152
B2RUR8	OTU7B	OTU domain-containing protein 7B	Otud7b	3610	1.86	118652.6	5	4	6.19	840
Q4FCQ7	Q4FCQ7	arginyl-tRNA--protein transferase 1 isoform 3	Ate1	3376	2.94	15446	2	1	3.34	509
Q80YR5	SAFB2	scaffold attachment factor B2	Safb2	1261	18.91	194545.7	9	7	8.17	991
A0AUN0	A0AUN0	SEC23-interacting protein	Sec23ip	1670	13.07	76701.9	5	4	5.31	998
Q0P678	ZCH18	zinc finger CCCH domain-containing protein 18 isoform a	Zc3h18	3109	4.28	110174.8	6	2	2.98	972
Q8R3F5	FABD	"malonyl-CoA-acyl carrier protein transacylase, mitochondrial"	Mcat	1869	11.19	71719.4	3	2	6.82	381
Q99LY9	NDUS5	NADH dehydrogenase	Ndufs5	2757	5.6	32002.9	2	2	17.92	106
Q9ESX5	DKC1	H/ACA ribonucleoprotein complex subunit 4	Dkc1	489	39.63	497044.6	30	8	23.97	509
Q2NL51	GSK3A	glycogen synthase kinase-3 alpha	Gsk3a	2664	5.97	43941.2	3	3	8.57	490
Q9CQN7	RM41	"39S ribosomal protein L41, mitochondrial precursor"	Mrpl41	2218	8.44	45948.6	2	2	17.78	135
Q3U0V2	TRADD	tumor necrosis factor receptor type 1-associated DEATH domain	Tradd	1917	10.75	74177.1	5	4	21.29	310
Q3UQA7	SELH	selenoprotein H	2700094K13Rik	3577	2.01	50352.7	2	1	10.34	116
Q3B7Z2	OSBP1	oxysterol-binding protein 1	Osbp	1569	14.28	140975.8	7	5	8.2	805
Q3UV17	K22O	"keratin, type II cytoskeletal 2 oral"	Krt76	3188	3.92	142006.9	3	1	1.52	594
Q3TMP1	Q3TMP1	general transcription factor 3C polypeptide 3	Gtf3c3	3571	2.05	115145.3	4	4	6.92	882
Q3UYV9	NCBP1	nuclear cap-binding protein subunit 1	Ncbp1	875	27.03	174431.6	9	9	12.41	790
Q3UGS4	MCRI1	protein FAM195B	Fam195b	2821	5.39	55901.1	5	3	36.08	97
Q3TRM8	HXK3	hexokinase-3 isoform 1	Hk3	201	64.77	406205.6	19	15	22.34	922
Q6A0A9	F120A	constitutive coactivator of PPAR-gamma-like protein 1	Fam120a	308	52.58	363861.6	22	14	15.74	1112
Q3TW96	UAP1L	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	Uap1l1	953	24.69	203208.5	8	7	17.95	507
Q6NZQ2	DDX31	probable ATP-dependent RNA helicase DDX31	Ddx31	1807	11.71	45166	4	4	9.9	687
Q3THK7	GUAA	GMP synthase	Gmps	211	62.56	673874.3	33	18	30.45	693
Q91YX0	THMS2	protein THEMIS2	Themis2	3525	2.29	21538.5	1	1	1.66	663
Q3UHX2	HAP28	28 kDa heat- and acid-stable phosphoprotein	Pdap1	2225	8.41	76972.1	4	3	14.92	181
Q3UM29	COG7	conserved oligomeric Golgi complex subunit 7	Cog7	3149	4.1	49658.3	4	4	5.45	770
A3KMP2	TTC38	tetratricopeptide repeat protein 38	Ttc38	1417	16.56	177362.6	7	5	12.47	465
Q3TIX6	Q3TIX6	far upstream element-binding protein 3 isoform a	Fubp3	1316	18.01	173297.9	9	5	10.61	575
B1AZI6	THOC2	THO complex subunit 2	Thoc2	1231	19.36	154551.1	12	7	4.64	1594
P62046	LRCH1	leucine-rich repeat and calponin homology domain-containing protein	Lrch1	2084	9.54	32280.1	2	2	4.09	709
A2AG58	BCLA3	uncharacterized protein CXorf23 homolog	A830080D01Rik	3144	4.12	112615.7	3	3	4.52	752
Q9CZW4	ACSL3	long-chain-fatty-acid--CoA ligase 3 isoform a	Acsl3	2548	6.55	94424	5	4	6.81	720
Q60929	MEF2A	myocyte-specific enhancer factor 2A isoform a	Mef2a	3329	3.21	45343.3	2	2	4.02	498
P62983	RS27A	ubiquitin-40S ribosomal protein S27a precursor	Rps27a	317	51.93	3800832.3	51	12	50.64	156
Q9WTP6	KAD2	"adenylate kinase 2, mitochondrial isoform a"	Ak2	463	40.98	359777.6	15	10	49.79	239
Q6P5F9	XPO1	exportin-1	Xpo1	168	69.97	390915.5	21	14	16.71	1071
Q9DBG3	AP2B1	AP-2 complex subunit beta isoform a	Ap2b1	1306	18.18	280003.8	13	9	8.52	951
Q5NBU8	XAF1	XIAP-associated factor 1 isoform 1	Xaf1	3617	1.84	22422	2	1	5.13	273
Q8BYW1	RHG25	rho GTPase-activating protein 25 isoform a	Arhgap25	762	30.02	257041.3	15	8	13.73	648
O70325	GPX4	"phospholipid hydroperoxide glutathione peroxidase, nuclear isoform"	Gpx4	2897	5.13	43572.8	2	1	5.53	253
Q3U1T3	BRM1L	breast cancer metastasis-suppressor 1-like protein	Brms1l	2878	5.22	26649.8	2	1	4.33	323
Q61818	RAI1	retinoic acid-induced protein 1	Rai1	2559	6.49	42256.7	2	2	1.22	1889
P15702	LEUK	leukosialin precursor	Spn	2223	8.42	69034.8	3	3	11.39	395
Q8C5L3	CNOT2	CCR4-NOT transcription complex subunit 2 isoform d	Cnot2	2146	8.96	39430.7	2	1	2.91	550
Q99LB2	DHRS4	dehydrogenase/reductase SDR family member 4 isoform 1	Dhrs4	1526	14.9	78383.9	3	3	14.34	279
O54946	DNJB6	dnaJ homolog subfamily B member 6 isoform a	Dnajb6	1708	12.64	88586.1	3	3	10.14	365
O54962	BAF	barrier-to-autointegration factor	Banf1	1091	21.98	848195.3	18	6	67.41	89
P16675	PPGB	lysosomal protective protein isoform b preproprotein	Ctsa	3158	4.06	22211	1	1	2.32	474
P63213	GBG2	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	Gng2	1861	11.3	115846.2	4	2	42.25	71
P63085	MK01	mitogen-activated protein kinase 1	Mapk1	733	30.97	293099	13	9	27.93	358
Q9JKS4	LDB3	LIM domain-binding protein 3 isoform e	Ldb3	2066	9.71	25843.7	2	2	4.39	684
Q923T9	KCC2G	calcium/calmodulin-dependent protein kinase type II subunit gamma	Camk2g	1183	20.21	122016	8	5	14.55	495
P60762	MO4L1	mortality factor 4-like protein 1 isoform a	Morf4l1	2500	6.79	106191.5	6	5	13.81	362
Q99KW3	TARA	TRIO and F-actin-binding protein isoform 3	Triobp	3266	3.47	14259.3	1	1	0.6	2014
L7N451	L7N451	interferon-induced very large GTPase 1	Gvin1	90	95.2	775032.2	35	27	12.57	2427
Q9Z0H8	CLIP2	CAP-Gly domain-containing linker protein 2 isoform b	Clip2	2503	6.77	40234.7	4	3	3.36	1012
Q9ERL7	GMFG	glia maturation factor gamma isoform a	Gmfg	1683	12.96	84462.5	4	3	24.65	142
E9Q5C9	NOLC1	nucleolar and coiled-body phosphoprotein 1 isoform C	Nolc1	818	28.26	281345.3	12	7	11.54	702
Q8CBE3	WDR37	WD repeat-containing protein 37 isoform a	Wdr37	2841	5.33	30604.3	2	1	3.02	496
Q6ZWY8	TYB10	thymosin beta-10	Tmsb10	3303	3.33	111940.1	2	1	31.82	44
Q8CGF7	TCRG1	transcription elongation regulator 1 isoform 1	Tcerg1	668	33.26	293694.4	16	11	9.73	1100
Q2EMV9	PAR14	poly	Parp14	2227	8.4	194267.1	7	6	4.95	1817
Q000W5	Q000W5	guanylate-binding protein 10	Gbp10	3397	2.87	11004	1	1	2.78	611
Q9CPW2	FDX2	"adrenodoxin-like protein, mitochondrial precursor"	Fdx1l	3520	2.31	30720.9	1	1	6.32	174
Q3UHJ0	AAK1	AP2 associated kinase 1 isoform 1	Aak1	1499	15.33	100711.9	5	4	6.99	959
E9Q912	E9Q912	rap1 GTPase-GDP dissociation stimulator 1 isoform a	Rap1gds1	240	57.95	392902.6	21	10	21.91	607
P97931	UNG	uracil-DNA glycosylase isoform a	Ung	3333	3.19	23272.3	1	1	4.25	306
Q3U1V6	UEVLD	ubiquitin-conjugating enzyme E2 variant 3	Uevld	3701	1.66	20795.9	1	1	2.34	471
Q9JMH6	TRXR1	"thioredoxin reductase 1, cytoplasmic isoform 1"	Txnrd1	547	37.22	318332.6	14	10	22.19	613
Q3TNN6	Q3TNN6	macrophage-capping protein	Capg	573	36.37	318198.7	18	8	28.08	349
O88879	APAF	apoptotic protease-activating factor 1 isoform 1	Apaf1	2709	5.81	85990	6	5	5.2	1249
Q9WVB0	RBPMS	RNA-binding protein with multiple splicing isoform 1	Rbpms	1338	17.67	132404.8	9	4	29.95	197
Q4FZC9	SYNE3	nesprin-3 isoform alpha	Syne3	756	30.19	212353.4	12	8	10.36	975
P17012	ZFX	zinc finger X-chromosomal protein	Zfx	3603	1.89	38641.8	3	3	4.38	799
Q3UPG6	Q3UPG6	clathrin interactor 1	Clint1	731	31.04	356452	18	10	18.94	623
Z4YJL0	Z4YJL0	bromo adjacent homology domain-containing 1 protein	Bahd1	3594	1.92	113574.8	5	2	4.02	772
F7BJB9	MORC3	MORC family CW-type zinc finger protein 3	Morc3	1640	13.39	84218.7	7	4	6.9	942
Q5SSH7	ZZEF1	zinc finger ZZ-type and EF-hand domain-containing protein 1	Zzef1	2411	7.26	59469.3	5	3	1.59	2891
Q0VBL3	RBM15	putative RNA-binding protein 15	Rbm15	1300	18.27	113838.5	7	7	9.88	962
P19426	NELFE	negative elongation factor E	Nelfe	3621	1.83	30280.9	1	1	3.27	367
Q62189	SNRPA	U1 small nuclear ribonucleoprotein A	Snrpa	2075	9.64	120704.1	4	2	8.01	287
Q9JJI8	RL38	60S ribosomal protein L38	Rpl38	2507	6.74	23511.1	1	1	14.29	70
P70353	NFYC	nuclear transcription factor Y subunit gamma isoform 1	Nfyc	2348	7.54	67355.1	4	2	5.97	335
Q61686	CBX5	chromobox protein homolog 5	Cbx5	1777	11.93	73699.2	3	3	20.94	191
Q8CBW3	ABI1	abl interactor 1 isoform 1	Abi1	1648	13.33	135731.3	6	6	15.8	481
Q60668	HNRPD	heterogeneous nuclear ribonucleoprotein D0 isoform a	Hnrnpd	929	25.46	1033213.6	20	7	22.25	355
Q922I7	Q922I7	polypyrimidine tract-binding protein 1 isoform 1	Ptbp1	197	65.05	765615.3	40	12	34.05	555
P26450	P85A	phosphatidylinositol 3-kinase regulatory subunit alpha isoform 2	Pik3r1	1109	21.71	125552	8	5	8.7	724
Q8VD58	EVI2B	protein EVI2B precursor	Evi2b	1994	10.18	167112.2	8	3	9.68	444
Q01768	NDKB	nucleoside diphosphate kinase B	Nme2	1054	22.59	461914.6	15	6	38.82	152
Q8R3P6	INT14	von Willebrand factor A domain-containing protein 9	Vwa9	1770	12.04	72666	5	3	6.99	515
Q9JL26	FMNL1	formin-like protein 1 isoform 2	Fmnl1	272	56.02	650456.6	27	16	17.46	1094
P29351	PTN6	tyrosine-protein phosphatase non-receptor type 6 isoform b	Ptpn6	126	82.74	967614.2	45	19	40.87	597
O35638	STAG2	cohesin subunit SA-2 isoform 1	Stag2	992	23.84	233648.6	9	8	6.9	1231
O35326	SRSF5	serine/arginine-rich splicing factor 5	Srsf5	1840	11.46	185775.9	6	3	13.38	269
D3YYT1	D3YYT1	putative oxidoreductase GLYR1 isoform 1	Glyr1	1651	13.28	117655.6	5	5	11.41	552
D3Z3N4	D3Z3N4	heterogeneous nuclear ribonucleoprotein H3	Hnrnph3	1172	20.49	204989.3	9	5	15.61	346
Q5U4E2	REPI1	replication initiator 1 isoform c	Repin1	2874	5.23	70714	4	3	6.66	601
O89110	CASP8	caspase-8 isoform 1 precursor	Casp8	451	41.64	373520.7	16	11	30	480
Q99M28	RNPS1	RNA-binding protein with serine-rich domain 1 isoform 1	Rnps1	1727	12.5	149270.2	6	2	8.85	305
Q61029	LAP2B	lamina-associated polypeptide 2 isoform epsilon	Tmpo	116	84.68	1187188.4	45	15	41.15	452
Q9R0U0	SRS10	serine/arginine-rich splicing factor 10 isoform 2	Srsf10	1930	10.67	96863.6	5	3	15.27	262
E9QAE3	E9QAE3	TATA-binding protein-associated factor 172	Btaf1	2658	6.03	141955.2	6	4	3.03	1848
Q9Z2P8	VAMP5	vesicle-associated membrane protein 5	Vamp5	3141	4.14	24157	1	1	12.74	102
Q9ESZ8	GTF2I	general transcription factor II-I isoform 1	Gtf2i	186	66.81	721787.6	36	22	23.95	998
P97379	G3BP2	ras GTPase-activating protein-binding protein 2 isoform a	G3bp2	1153	20.89	130955.6	9	4	9.75	482
A2BH40	ARI1A	AT-rich interactive domain-containing protein 1A	Arid1a	770	29.93	230665.1	21	11	7.36	2283
A1L3S5	A1L3S5	probable phospholipid-transporting ATPase IM	Atp8b4	3573	2.04	27758	1	1	0.84	1194
Q99LG4	TTC5	tetratricopeptide repeat protein 5 isoform a	Ttc5	2425	7.18	53017.6	3	3	7.73	440
Q921M4	GOGA2	golgin subfamily A member 2 isoform b	Golga2	2235	8.31	149895.2	6	5	5.81	999
Q6P069	SORCN	sorcin isoform 1	Sri	1102	21.8	256284.9	9	6	32.32	198
D3Z0M9	D3Z0M9	probable ATP-dependent RNA helicase DDX23	Ddx23	1160	20.73	200394.1	10	7	9.4	819
Q8BNV1	TRM2A	tRNA (uracil-5-)-methyltransferase homolog A isoform 2	Trmt2a	889	26.52	172314.2	9	6	12.23	613
Q3UVL4	VPS51	vacuolar protein sorting-associated protein 51 homolog	Vps51	3574	2.02	66088.2	4	2	2.3	782
Q6PB44	PTN23	tyrosine-protein phosphatase non-receptor type 23	Ptpn23	2667	5.96	62908.5	4	4	2.9	1692
A0A1W2P7Q6	A0A1W2P7Q6	exportin-T	Xpot	1491	15.44	136549.6	6	6	7.59	962
Q8CI33	C19L1	CWF19-like protein 1	Cwf19l1	2947	4.91	28128.2	1	1	2.79	537
B2RQG2	B2RQG2	PHD finger protein 3	Phf3	3466	2.57	59468.7	5	5	2.37	2025
A2AR02	PPIG	peptidyl-prolyl cis-trans isomerase G	Ppig	2056	9.81	445416.1	11	5	5.85	752
Q3V1V3	ESF1	ESF1 homolog	Esf1	3222	3.73	32259.7	3	2	3.55	845
E9QAP7	E9QAP7	transcription initiation factor TFIID subunit 4	Taf4	2058	9.78	42908.2	3	2	2.69	1042
G5E8V9	G5E8V9	arfaptin-1 isoform 1	Arfip1	1004	23.54	140429.9	9	6	22.79	373
B1ASA5	B1ASA5	zinc finger protein 362	Zfp362	3406	2.83	140223.3	9	5	15.07	418
Q8BVE8	NSD2	histone-lysine N-methyltransferase NSD2 isoform 1	Whsc1	2877	5.22	32410.8	3	3	3.51	1366
Q7TMY7	IPO8	importin-8	Ipo8	2283	7.95	24295.7	2	2	3.47	1010
E9PVX6	KI67	antigen KI-67	Mki67	52	117.7	859002.3	44	32	12.02	3177
A6H5Y3	METH	methionine synthase	Mtr	1701	12.75	61499	3	3	3.51	1253
A2AT37	A2AT37	regulator of nonsense transcripts 2	Upf2	3286	3.4	108139.2	5	5	5.28	1269
E9Q4K7	E9Q4K7	kinesin-like protein KIF13B	Kif13b	1475	15.62	141298.7	12	7	3.74	1843
Q8C547	HTR5B	HEAT repeat-containing protein 5B	Heatr5b	2773	5.53	54460.7	4	3	1.26	2070
Q8BHE8	MAIP1	"uncharacterized protein C2orf47 homolog, mitochondrial precursor"	9430016H08Rik	3002	4.72	16822.2	2	1	3.44	291
E9PZY8	E9PZY8	protein virilizer homolog	1110037F02Rik	2992	4.78	29567.1	3	2	1.45	1861
A2AKG8	FOCAD	focadhesin	Focad	3524	2.3	26081.7	2	2	1.33	1798
Q9D0M0	EXOS7	exosome complex exonuclease RRP42	Exosc7	1258	18.93	128785.1	8	5	20.96	291
B1AVZ0	UPP	uracil phosphoribosyltransferase homolog	Uprt	3067	4.47	33013.7	2	2	5.48	310
Q9WU40	MAN1	inner nuclear membrane protein Man1	Lemd3	2531	6.64	33261.6	4	3	5.99	918
F8VPQ2	ARI4A	AT-rich interactive domain-containing protein 4A	Arid4a	3298	3.34	119405.3	6	4	4.6	1261
Q00PI9	HNRL2	heterogeneous nuclear ribonucleoprotein U-like protein 2	Hnrnpul2	261	56.51	461585.2	23	14	23.09	745
B2RRI2	B2RRI2	protein strawberry notch homolog 1	Sbno1	1248	19.03	154458	8	5	5.32	1391
Q8BHT6	B3GLT	"beta-1,3-glucosyltransferase precursor"	B3glct	2859	5.28	30109.2	2	2	5.93	489
Q9CY73	RM44	"39S ribosomal protein L44, mitochondrial precursor"	Mrpl44	3391	2.88	18896.3	1	1	4.5	333
Q3UVK0	ERMP1	endoplasmic reticulum metallopeptidase 1	Ermp1	937	25.09	153330.7	9	7	9.58	898
F8VQ93	F8VQ93	PH-interacting protein	Phip	3023	4.67	36313.7	3	3	2.64	1821
F8VQD1	F8VQD1	protein polybromo-1	Pbrm1	406	45.16	250880.4	12	11	6.4	1704
B9EKS2	B9EKS2	lysine-specific demethylase 3B	Kdm3b	982	24.08	136979.8	7	7	5.05	1762
P58871	TB182	182 kDa tankyrase-1-binding protein	Tnks1bp1	3510	2.35	236756.9	6	4	3.31	1720
B9EJR8	DAAF5	"dynein assembly factor 5, axonemal"	Dnaaf5	3501	2.38	10283	1	1	1.41	853
E9PWW9	E9PWW9	remodeling and spacing factor 1	Rsf1	866	27.18	335847	19	14	11.87	1441
Q9DCD0	6PGD	"6-phosphogluconate dehydrogenase, decarboxylating"	Pgd	468	40.83	465750.2	24	11	32.51	483
Q3TLH4	PRC2C	protein PRRC2C	Prrc2c	295	53.97	424054.9	21	17	7.59	2846
Q4QRL3	CC88B	coiled-coil domain-containing protein 88B precursor	Ccdc88b	1431	16.36	81809	4	4	3.38	1481
Q6NXI6	RPRD2	regulation of nuclear pre-mRNA domain-containing protein 2	Rprd2	723	31.24	212342.8	13	7	6.74	1469
Q8BYC6	TAOK3	serine/threonine-protein kinase TAO3	Taok3	1571	14.25	141643.1	8	5	6.24	898
Q8VD65	PI3R4	phosphoinositide 3-kinase regulatory subunit 4	Pik3r4	2368	7.43	81703.9	4	3	2.95	1358
E9QPI5	E9QPI5	sister chromatid cohesion protein PDS5 homolog A	Pds5a	166	70.95	710308.3	36	21	20.12	1332
E9Q5F9	SETD2	histone-lysine N-methyltransferase SETD2	Setd2	2440	7.09	96154.5	6	5	2.6	2537
F8VPK0	F8VPK0	tetratricopeptide repeat protein 37	Ttc37	2783	5.49	62842.7	6	5	3.45	1563
E9QLK7	E9QLK7	transformation/transcription domain-associated protein	Trrap	2834	5.34	94084.8	8	8	2.47	3847
F8WI37	F8WI37	histone-lysine N-methyltransferase 2C	Kmt2c	3702	1.66	202594.5	11	8	2.41	4904
Q80ZQ9	F206A	protein Simiate	Fam206a	2930	4.98	15216.5	2	1	9.33	193
E9Q6J5	BD1L1	biorientation of chromosomes in cell division protein 1-like 1	Bod1l	1269	18.78	232939.4	14	10	4.95	3032
Q80X90	FLNB	filamin-B isoform a	Flnb	53	116.51	986766	50	34	17.79	2602
B2RXR6	ANR44	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat	Ankrd44	1485	15.47	120274.2	11	8	9.67	993
C0HKD8	MFA1A	microfibrillar-associated protein 1	Mfap1b	2836	5.34	58309	3	2	6.83	439
Q9Z2D6	MECP2	methyl-CpG-binding protein 2 isoform 1	Mecp2	758	30.15	159974	11	5	16.37	501
P70257	NFIX	nuclear factor 1 X-type isoform 1	Nfix	3306	3.31	32281.9	2	1	2.49	441
Q3UHD6	SNX27	sorting nexin-27 isoform 1	Snx27	1639	13.4	103421.5	6	3	9.65	539
E9Q2S7	E9Q2S7	zinc finger protein 426-like	Zfp266	2824	5.38	19211.7	1	1	1.99	604
P63163	RSMN	small nuclear ribonucleoprotein-associated protein N	Snrpn	3094	4.35	42804.8	4	3	9.17	240
Q91Z40	Q91Z40	guanylate binding protein 7	Gbp7	757	30.16	223804.4	11	8	15.52	638
Q811S7	UBIP1	upstream-binding protein 1 isoform a	Ubp1	2886	5.19	20592.6	2	1	2.22	540
Q8CEC0	NUP88	nuclear pore complex protein Nup88 isoform 2	Nup88	1414	16.59	130450.4	6	6	8.63	753
Q5SSZ5	TENS3	tensin-3	Tns3	2195	8.64	58294.7	5	4	3.33	1440
Q08122	TLE3	transducin-like enhancer protein 3 isoform 1	Tle3	3122	4.22	114536	3	3	4.86	782
C0HKG5	RNT2A	ribonuclease T2 precursor	Rnaset2a	3314	3.29	37276.8	2	1	4.63	259
Q91VB8	Q91VB8	"hemoglobin alpha, adult chain 2"	Hba-a2	400	45.74	1318103.6	35	8	83.8	142
Q8C5H8	NAKD2	"NAD kinase 2, mitochondrial isoform 1"	Nadk2	3669	1.74	12317.3	2	2	5.97	452
P30999	CTND1	catenin delta-1 isoform 1	Ctnnd1	2494	6.82	46656.4	2	2	2.35	938
A2A5R2	BIG2	brefeldin A-inhibited guanine nucleotide-exchange protein 2	Arfgef2	3542	2.19	48418.9	4	3	2.06	1792
P0C0A3	CHMP6	charged multivesicular body protein 6	Chmp6	3112	4.27	22490.1	1	1	6.5	200
E9Q6E5	E9Q6E5	serine/arginine-rich splicing factor 11 isoform 2	Srsf11	656	33.57	297685.1	16	7	17.42	511
