UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q3UHD6	SNX27	sorting nexin-27 isoform 2	Snx27	2642	2.89	6588.7	1	1	4.56	526
P48760	FOLC	"folylpolyglutamate synthase, mitochondrial precursor"	Fpgs	2246	5.33	6690.4	1	1	2.73	587
Q8C1M2	ZN428	zinc finger protein 428 isoform a	Zfp428	2513	3.93	6999.3	1	1	8.99	189
Q03963	E2AK2	"interferon-induced, double-stranded RNA-activated protein kinase"	Eif2ak2	2572	3.51	7070.3	1	1	2.91	515
Q3U6N9	CH033	UPF0488 protein C8orf33 homolog	1110038F14Rik	2856	1.57	7127.7	1	1	11.87	160
Q8VE22	RT23	"28S ribosomal protein S23, mitochondrial isoform a"	Mrps23	2674	2.71	7260.4	1	1	7.91	177
Q9D7B6	ACAD8	"isobutyryl-CoA dehydrogenase, mitochondrial precursor"	Acad8	2658	2.8	7376.4	1	1	5.57	413
Q9JLB0	MPP6	MAGUK p55 subfamily member 6 isoform a	Mpp6	2672	2.73	7450.6	1	1	2.89	553
Q9D818	SAPC2	suppressor APC domain-containing protein 2 isoform a	Sapcd2	2870	1.53	7602	1	1	4.47	425
Q9D1J1	NECP2	adaptin ear-binding coat-associated protein 2	Necap2	2849	1.59	7744.1	1	1	10.15	266
Q3UJP5	CH037	protein C8orf37 homolog	2610301B20Rik	2574	3.5	7867.5	1	1	7.18	209
Q07797	LG3BP	galectin-3-binding protein precursor	Lgals3bp	2521	3.88	7885.7	1	1	2.25	577
Q8C4B4	U119B	protein unc-119 homolog B	Unc119b	1977	6.63	7924.9	1	1	6.77	251
Q8BGQ1	SPE39	spermatogenesis-defective protein 39 homolog isoform a	Vipas39	2530	3.83	8008.4	1	1	3.05	491
Q3UFS4	GPT11	G patch domain-containing protein 11	Gpatch11	1932	6.94	8025.6	1	1	5.3	264
P54310	LIPS	hormone-sensitive lipase isoform 1	Lipe	2162	5.73	8323.6	1	1	2.49	802
Q8BFU3	RN214	RING finger protein 214 isoform 1	Rnf214	2843	1.62	8528.8	1	1	2.25	668
nan		PREDICTED: SLAM family member 6 isoform X2	Slamf6	2422	4.47	8529.5	1	1	4.56	351
P61965	WDR5	WD repeat-containing protein 5	Wdr5	2560	3.62	8932.9	1	1	3.59	334
P61924	COPZ1	coatomer subunit zeta-1	Copz1	2040	6.26	8937.5	2	1	10.73	177
Q3UGR5	HDHD2	haloacid dehalogenase-like hydrolase domain-containing protein 2	Hdhd2	2719	2.24	8971.5	1	1	8.11	259
Q8BGS0	MAK16	protein MAK16 homolog	Mak16	2645	2.87	9067.5	1	1	5.74	296
Q9CX84	RGS19	regulator of G-protein signaling 19 isoform b	Rgs19	2877	1.51	9104.9	1	1	6.02	216
Q6NSQ7	LTV1	protein LTV1 homolog	Ltv1	2857	1.57	9136.7	2	1	4.47	470
Q62192	CD180	CD180 antigen precursor	Cd180	2315	5.02	9145.8	1	1	2.42	661
Q56A08	GPKOW	G patch domain and KOW motifs-containing protein	Gpkow	2706	2.45	9252	2	2	4.92	488
Q6DIC0	SMCA2	probable global transcription activator SNF2L2 isoform 1	Smarca2	2747	2.03	9389.8	2	1	0.95	1583
Q91YT7	YTHD2	YTH domain-containing family protein 2	Ythdf2	2046	6.24	9402	2	1	2.42	579
Q9D2R6	COA3	"cytochrome c oxidase assembly factor 3 homolog, mitochondrial"	Coa3	2448	4.35	9623.4	1	1	9.26	108
Q61239	FNTA	protein farnesyltransferase/geranylgeranyltransferase type-1	Fnta	2879	1.5	9685.4	1	1	2.65	377
Q8VDQ1	PTGR2	prostaglandin reductase 2 isoform 1	Ptgr2	1768	7.88	9819.9	1	1	5.13	351
Q9D1H7	GET4	Golgi to ER traffic protein 4 homolog isoform 1	Get4	2262	5.27	10188.3	1	1	4.59	327
Q9CQA6	CHCH1	coiled-coil-helix-coiled-coil-helix domain-containing protein 1	Chchd1	2223	5.45	10384.5	1	1	13.56	118
Q8JZW5	SH2D5	SH2 domain-containing protein 5	Sh2d5	2779	1.91	10495	2	1	3.5	429
Q09014	NCF1	neutrophil cytosol factor 1 isoform a	Ncf1	2130	5.81	10572.5	1	1	4.7	404
Q9CQT5	POMP	proteasome maturation protein	Pomp	2535	3.8	10590.1	1	1	10.64	141
Q4FZC9	SYNE3	nesprin-3 isoform alpha	Syne3	2637	2.92	10593.6	2	1	1.33	975
Q3ULD5	MCCB	"methylcrotonoyl-CoA carboxylase beta chain, mitochondrial"	Mccc2	2718	2.25	10635.6	2	2	7.1	563
P52875	TM165	transmembrane protein 165 precursor	Tmem165	2252	5.31	10641.4	1	1	5.57	323
Q9R059	FHL3	four and a half LIM domains protein 3	Fhl3	2783	1.87	10797.3	2	2	6.92	289
Q8QZZ7	TPRKB	EKC/KEOPS complex subunit Tprkb	Tprkb	2617	3.19	10883.5	1	1	14.86	175
A2AB59	RHG27	rho GTPase-activating protein 27 isoform 2	Arhgap27	2058	6.16	10890.8	3	1	2.39	670
Q9JK38	GNA1	glucosamine 6-phosphate N-acetyltransferase	Gnpnat1	2650	2.83	11019.5	1	1	7.61	184
Q91Z96	BMP2K	BMP-2-inducible protein kinase	Bmp2k	2384	4.69	11051.5	2	1	1.32	1138
Q6PGG6	GNL3L	guanine nucleotide-binding protein-like 3-like protein	Gnl3l	2413	4.57	11085.4	2	2	6.41	577
Q80UM7	MOGS	mannosyl-oligosaccharide glucosidase	Mogs	2761	1.98	11217.2	1	1	2.16	834
Q8C142	ARH	low density lipoprotein receptor adapter protein 1	Ldlrap1	1970	6.66	11219.8	1	1	5.19	308
P15105	GLNA	glutamine synthetase	Glul	2224	5.44	11234.7	1	1	4.02	373
Q921S7	RM37	"39S ribosomal protein L37, mitochondrial precursor"	Mrpl37	2341	4.92	11355	2	2	7.33	423
Q8R3B7	BRD8	bromodomain-containing protein 8 isoform 1	Brd8	2597	3.31	11400.7	1	1	2.73	951
Q9ERG2	STRN3	striatin-3 isoform 1	Strn3	2591	3.34	11439.9	1	1	2.64	796
Q8R332	NUP58	nucleoporin p58/p45	Nupl1	2561	3.62	11577.9	1	1	2.9	587
Q9D820	PRXD1	prolyl-tRNA synthetase associated domain-containing protein 1	Prorsd1	2293	5.13	11684.5	2	2	15.38	169
O54781	SRPK2	SRSF protein kinase 2	Srpk2	2218	5.48	11941	1	1	2.05	682
E9Q8D0	DJC21	dnaJ homolog subfamily C member 21	Dnajc21	2517	3.9	11976	1	1	2.82	531
Q9QZ88	VPS29	vacuolar protein sorting-associated protein 29	Vps29	2312	5.04	12066.1	1	1	5.49	182
Q8R0J7	VP37B	vacuolar protein sorting-associated protein 37B	Vps37b	2499	4.02	12091.1	3	2	15.09	285
P55302	AMRP	alpha-2-macroglobulin receptor-associated protein precursor	Lrpap1	2832	1.65	12106.1	1	1	2.5	360
Q8BHN5	RBM45	RNA-binding protein 45	Rbm45	2580	3.44	12147	2	2	5.46	476
Q8BG40	KTNB1	katanin p80 WD40 repeat-containing subunit B1	Katnb1	2128	5.81	12153.1	1	1	2.43	658
Q80ZH7	Q80ZH7	DNA ligase 3 isoform a	Lig3	2464	4.24	12383.9	2	2	3.85	1012
Q9DC71	RT15	"28S ribosomal protein S15, mitochondrial precursor"	Mrps15	2030	6.32	12406.2	1	1	5.81	258
O70370	CATS	cathepsin S isoform 2 preproprotein	Ctss	2449	4.34	12502	1	1	3.82	340
Q9R257	HEBP1	heme-binding protein 1	Hebp1	2858	1.57	12538.7	1	1	9.47	190
P46737	BRCC3	lys-63-specific deubiquitinase BRCC36	Brcc3	2041	6.26	12544	2	2	9.62	291
				2233	5.39	12599.5	2	1	4.13	412
Q9CR98	F136A	protein FAM136A	Fam136a	2581	3.44	12610.3	1	1	7.25	138
Q8CDM1	ATAD2	ATPase family AAA domain-containing protein 2	Atad2	2470	4.19	12704	1	1	1.17	1364
Q6A0D4	RFTN1	raftlin	Rftn1	2502	4.01	12772.9	1	1	2.35	554
Q60598	SRC8	src substrate cortactin isoform 1	Cttn	2626	3.09	12818	1	1	3.11	546
P97364	SPS2	"selenide, water dikinase 2"	Sephs2	2625	3.11	12822	3	2	5.75	452
O54833	CSK22	casein kinase II subunit alpha'	Csnk2a2	1666	8.91	12842.4	1	1	5.71	350
P61979	HNRPK	heterogeneous nuclear ribonucleoprotein K isoform 4	Hnrnpk	2021	6.38	12889.5	1	1	2.73	439
Q61344	Q61344	tropomyosin beta chain isoform Tpm2.3	Tpm2	2527	3.85	13099.6	1	1	4.58	284
P11928	OAS1A	2'-5'-oligoadenylate synthase 1A	Oas1a	2655	2.81	13111.6	2	2	7.63	367
P41216	ACSL1	long-chain-fatty-acid--CoA ligase 1	Acsl1	2380	4.71	13123	2	1	3	699
Q8R1K1	UBAC2	ubiquitin-associated domain-containing protein 2 precursor	Ubac2	2710	2.42	13214.2	1	1	4.64	345
Q9Z0V7	TI17B	mitochondrial import inner membrane translocase subunit Tim17-B	Timm17b	2780	1.9	13366.9	1	1	8.72	172
Q62465	VAT1	synaptic vesicle membrane protein VAT-1 homolog	Vat1	2143	5.79	13572.7	1	1	3.94	406
Q7TMG8	Q7TMG8	protein NipSnap homolog 2	Gbas	2211	5.5	13628.4	1	1	3.2	281
Q8VCE2	GPN1	GPN-loop GTPase 1	Gpn1	1999	6.49	13630.5	1	1	4.3	372
Q8BFV2	PCID2	PCI domain-containing protein 2	Pcid2	2666	2.76	13655.6	2	2	7.52	399
Q9ESV0	DDX24	ATP-dependent RNA helicase DDX24 isoform 1	Ddx24	2295	5.12	13684.3	2	2	2.44	903
Q8R2Y8	PTH2	"peptidyl-tRNA hydrolase 2, mitochondrial isoform a"	Ptrh2	2654	2.82	13770.9	1	1	9.89	182
Q8VEA4	MIA40	mitochondrial intermembrane space import and assembly protein 40	Chchd4	2831	1.65	13795	1	1	20.14	139
Q9CXU4	Q9CXU4	mitochondrial import inner membrane translocase subunit Tim23	Timm23	2445	4.36	14089.4	2	1	8.13	209
P62342	SELT	selenoprotein T precursor	Selt	2261	5.28	14282.2	1	1	6.67	195
Q8K4M5	COMD1	COMM domain-containing protein 1	Commd1	2598	3.31	14550.5	1	1	5.32	188
Q9DB91	MED29	mediator of RNA polymerase II transcription subunit 29	Med29	2374	4.76	14585.7	2	1	8.54	199
Q9D1L9	LTOR5	ragulator complex protein LAMTOR5	Lamtor5	2110	5.91	14617.9	1	1	13.79	145
Q8BU11	TOX4	TOX high mobility group box family member 4	Tox4	2345	4.91	14672.7	1	1	2.1	619
P59729	RIN3	ras and Rab interactor 3 isoform 1	Rin3	2373	4.76	14675.4	3	2	2.76	980
Q9Z172	SUMO3	small ubiquitin-related modifier 3 isoform 4	Sumo3	2712	2.35	14798.2	1	1	7.96	113
Q99NF3	CEP41	centrosomal protein of 41 kDa	Cep41	2774	1.94	14846.3	2	1	4.83	373
Q9EQC8	Q9EQC8	proline-rich protein PRCC	Prcc	1941	6.88	14922	2	1	4.07	491
Q9D0J4	ARL2	ADP-ribosylation factor-like protein 2	Arl2	2457	4.28	14939	1	1	9.78	184
Q99LM9	TADA1	transcriptional adapter 1	Tada1	2778	1.91	14998.6	1	1	4.18	335
Q8BGX2	TIM29	uncharacterized protein C19orf52 homolog	1810026J23Rik	1777	7.83	15088.4	1	1	6.02	266
P22892	AP1G1	AP-1 complex subunit gamma-1 isoform 2	Ap1g1	2383	4.69	15186.3	1	1	1.58	822
Q6PB51	CC117	coiled-coil domain-containing protein 117	Ccdc117	2097	5.97	15197.6	2	1	5.78	277
O70469	DOK2	docking protein 2	Dok2	2108	5.91	15275.2	2	2	6.07	412
Q9D6K5	SYJ2B	Synj2bp-cox16 protein isoform 2	Synj2bp-cox16	2348	4.9	15333.6	1	1	9.15	153
O09005	DEGS1	sphingolipid delta(4)-desaturase DES1	Degs1	2172	5.68	15361.1	1	1	4.95	323
Q9JK23	PSMG1	proteasome assembly chaperone 1	Psmg1	2268	5.25	15388.6	1	1	6.23	289
Q9JHW4	SELB	selenocysteine-specific elongation factor	Eefsec	2558	3.63	15626.9	1	1	2.23	583
P40336	VP26A	vacuolar protein sorting-associated protein 26A isoform b	Vps26a	2169	5.7	15669.8	2	2	8.36	359
Q921X6	RPC6	DNA-directed RNA polymerase III subunit RPC6	Polr3f	2221	5.45	15703.9	1	1	3.8	316
Q64378	FKBP5	peptidyl-prolyl cis-trans isomerase FKBP5	Fkbp5	2662	2.78	15717.3	3	3	8.11	456
P62876	RPAB5	"DNA-directed RNA polymerases I, II, and III subunit RPABC5"	Polr2l	2841	1.63	15751.4	1	1	13.43	67
Q64520	KGUA	PREDICTED: guanylate kinase isoform X1	Guk1	2148	5.78	15815.3	1	1	6.06	198
Q8K245	UVRAG	UV radiation resistance associated protein	Uvrag	2874	1.52	15870	2	2	2.87	698
Q9CQZ1	HSBP1	heat shock factor-binding protein 1	Hsbp1	2084	6.03	15905.5	1	1	25	76
Q810U5	CCD50	coiled-coil domain-containing protein 50 isoform 1	Ccdc50	2270	5.25	15952.3	1	1	3.93	305
Q3TJZ6	FA98A	protein FAM98A	Fam98a	2716	2.29	15960.1	2	2	5.63	515
Q9WUZ9	ENTP5	ectonucleoside triphosphate diphosphohydrolase 5 isoform a	Entpd5	2616	3.2	15985.1	2	2	5.53	452
P12815	PDCD6	PREDICTED: programmed cell death protein 6 isoform X1	Pdcd6	2755	1.99	15987.6	1	1	5.82	189
Q9DCE9	Q9DCE9	interferon gamma induced GTPase	Igtp	2463	4.24	16007.9	1	1	3.31	423
P59016	VP33B	vacuolar protein sorting-associated protein 33B	Vps33b	2213	5.5	16147	1	1	3.08	617
Q9EQI8	RM46	"39S ribosomal protein L46, mitochondrial"	Mrpl46	1845	7.39	16208.9	1	1	4.59	283
P17427	AP2A2	AP-2 complex subunit alpha-2	Ap2a2	2661	2.78	16265	2	2	2.35	938
Q8BXZ1	TMX3	protein disulfide-isomerase TMX3 precursor	Tmx3	1842	7.42	16290.5	2	1	3.95	456
Q61704	ITIH3	inter-alpha-trypsin inhibitor heavy chain H3 preproprotein	Itih3	2438	4.4	16348.7	1	1	1.12	889
Q8BKS9	PUM3	pumilio homolog 3	Pum3	2653	2.82	16351.7	1	1	1.23	648
Q60967	PAPS1	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	Papss1	2032	6.31	16529.5	1	1	1.44	624
Q8C9V1	TB10C	carabin	Tbc1d10c	2646	2.86	16673.5	1	1	3.83	444
B1AZP2	DLGP4	disks large-associated protein 4 isoform a	Dlgap4	1605	9.5	16686.4	2	2	3.23	992
P47809	MP2K4	dual specificity mitogen-activated protein kinase kinase 4 isoform	Map2k4	2741	2.06	16686.7	1	1	4.03	397
Q9CR27	WASC3	WASH complex subunit CCDC53 isoform 1	Ccdc53	2284	5.16	16726.3	1	1	7.22	194
Q64442	DHSO	sorbitol dehydrogenase	Sord	1546	10.15	16874.2	3	2	8.96	357
Q9CRC6	BORC7	UPF0693 protein C10orf32 homolog	Borcs7	2372	4.76	16993	1	1	12.38	105
D3Z4S3	PTRD1	putative peptidyl-tRNA hydrolase PTRHD1	Ptrhd1	2250	5.32	17031.4	1	1	8.57	140
Q9CRC3	CO040	UPF0235 protein C15orf40 homolog	3110040N11Rik	2174	5.66	17072.8	1	1	10.32	126
Q8BSK8	KS6B1	ribosomal protein S6 kinase beta-1 isoform 1	Rps6kb1	2290	5.14	17215.9	1	1	2.86	525
P63271	SPT4A	transcription elongation factor SPT4-A	Supt4a	2528	3.84	17221	1	1	7.69	117
Q02395	MTF2	metal-response element-binding transcription factor 2 isoform 1	Mtf2	1826	7.49	17232.4	1	1	2.87	593
P60060	SC61G	protein transport protein Sec61 subunit gamma isoform 1	Sec61g	2635	2.93	17281.1	1	1	13	100
Q99P69	NUF2	kinetochore protein Nuf2	Nuf2	2259	5.28	17501.6	1	1	3.67	463
Q8K2X3	STN1	CST complex subunit STN1	Obfc1	2726	2.2	17514.9	1	1	3.44	378
Q8BYZ1	ABI3	ABI gene family member 3 isoform 1	Abi3	2263	5.27	17542.8	1	1	4.09	367
P61804	DAD1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase	Dad1	2343	4.92	17569.9	1	1	10.62	113
nan		PREDICTED: myotubularin-related protein 2 isoform X2	Mtmr2	2829	1.66	17654.2	2	2	4.36	711
Q3TXT3	SOSSC	SOSS complex subunit C	Inip	2607	3.27	17665.1	2	2	11.54	104
Q8C551	R51A1	RAD51-associated protein 1	Rad51ap1	2005	6.46	17719.4	1	1	5.34	337
Q80XN0	BDH	"D-beta-hydroxybutyrate dehydrogenase, mitochondrial precursor"	Bdh1	2277	5.2	17754.7	1	1	4.08	343
Q9CR37	PPDPF	pancreatic progenitor cell differentiation and proliferation factor	Ppdpf	2269	5.25	17767.1	2	1	14.78	115
Q8BWY9	CIP2A	protein CIP2A	C330027C09Rik	2854	1.58	17791	1	1	1.54	907
Q9DBU6	RSRC1	serine/Arginine-related protein 53	Rsrc1	1876	7.22	17816.3	2	2	13.17	334
O09044	SNP23	synaptosomal-associated protein 23 isoform a	Snap23	1324	12.74	17816.7	2	2	12.67	221
Q9Z2D8	MBD3	methyl-CpG-binding domain protein 3 isoform 1	Mbd3	1795	7.74	17881.6	2	1	5.26	285
Q8BMZ5	SEN34	tRNA-splicing endonuclease subunit Sen34 isoform a	Tsen34	2678	2.7	17886.6	2	2	6.33	316
Q9WVJ3	CBPQ	carboxypeptidase Q precursor	Cpq	2186	5.59	18007.5	1	1	2.77	470
P11438	LAMP1	lysosome-associated membrane glycoprotein 1 isoform 1 precursor	Lamp1	2660	2.78	18054.3	1	1	2.95	407
Q8R151	ZNFX1	NFX1-type zinc finger-containing protein 1 isoform a	Znfx1	2872	1.52	18071.1	2	1	0.84	1909
P08030	APT	adenine phosphoribosyltransferase	Aprt	2555	3.65	18082.1	1	1	8.89	180
P62878	RBX1	E3 ubiquitin-protein ligase RBX1	Rbx1	2173	5.66	18113.2	1	1	16.67	108
Q9CWW7	CXXC1	CXXC-type zinc finger protein 1	Cxxc1	2442	4.38	18123.7	2	2	3.94	660
Q9D0R2	SYTC	"threonine--tRNA ligase, cytoplasmic"	Tars	2152	5.77	18161.6	1	1	1.39	722
Q8C0L6	PAOX	peroxisomal N(1)-acetyl-spermine/spermidine oxidase	Paox	2802	1.78	18203.5	1	1	3.17	504
P32020	NLTP	non-specific lipid-transfer protein	Scp2	2389	4.67	18208.3	1	1	2.01	547
H3BLF2	H3BLF2	PREDICTED: forkhead box protein P1 isoform X3	Foxp1	2349	4.9	18330.9	3	1	2.41	706
Q8BJQ4	TCAM2	TIR domain-containing adapter molecule 2	Ticam2	2640	2.9	18406.5	1	1	5.17	232
Q8K003	TMA7	translation machinery-associated protein 7	Tma7	2860	1.56	18415.6	1	1	14.06	64
Q9D104	Q9D104	signal recognition particle 19 kDa protein	Srp19	2412	4.57	18486.3	1	1	8.33	144
Q8K2Q2	GSTO2	glutathione S-transferase omega-2	Gsto2	2733	2.14	18508.6	1	1	2.82	248
Q91XD6	VPS36	vacuolar protein-sorting-associated protein 36	Vps36	2667	2.76	18713.2	2	2	6.22	386
Q9CXG3	PPIL4	peptidyl-prolyl cis-trans isomerase-like 4	Ppil4	2190	5.58	18758.8	3	1	2.64	492
G3UXW9	G3UXW9	COP9 signalosome complex subunit 1 isoform 1	Gps1	1713	8.44	18762.4	3	3	5.13	526
Q91XH6	Q91XH6	vesicle transport through interaction with t-SNAREs homolog 1B	Vti1b	2307	5.05	18836.3	1	1	5.17	232
Q9CY58	PAIRB	plasminogen activator inhibitor 1 RNA-binding protein isoform 1	Serbp1	1684	8.76	18964.7	2	2	9.83	407
Q3UE37	UBE2Z	ubiquitin-conjugating enzyme E2 Z	Ube2z	2630	2.99	18977.1	1	1	2.25	356
Q8BFY6	PEF1	peflin	Pef1	1807	7.66	18998.7	1	1	4.73	275
Q91WS0	CISD1	CDGSH iron-sulfur domain-containing protein 1	Cisd1	2376	4.74	19038.8	1	1	12.04	108
Q9D6U8	F162A	protein FAM162A	Fam162a	2332	4.95	19042.5	2	1	10.97	155
Q8K0H5	TAF10	transcription initiation factor TFIID subunit 10	Taf10	2282	5.18	19101.4	2	2	17.89	218
Q9DD02	HIKES	protein Hikeshi isoform a	l7Rn6	1692	8.66	19117.2	1	1	6.6	197
Q8CFE6	S38A2	sodium-coupled neutral amino acid transporter 2	Slc38a2	2564	3.61	19169.9	1	1	4.17	504
Q9CQ39	MED21	mediator of RNA polymerase II transcription subunit 21	Med21	2743	2.05	19183.4	1	1	9.72	144
Q9JL61	RFX5	DNA-binding protein Rfx5	Rfx5	1943	6.87	19215	3	2	5.62	658
Q80WR5	CA174	UPF0688 protein C1orf174 homolog isoform 1	A430005L14Rik	2064	6.14	19218.7	1	1	6.96	230
Q9DB34	CHM2A	charged multivesicular body protein 2a	Chmp2a	2154	5.77	19258.3	1	1	8.11	222
Q8BJF9	CHM2B	charged multivesicular body protein 2b	Chmp2b	2665	2.77	19282.6	1	1	4.69	213
Q9CPV5	PMF1	polyamine-modulated factor 1 isoform 1	Pmf1	2408	4.59	19325.7	2	1	8.91	202
P29788	VTNC	vitronectin precursor	Vtn	2703	2.5	19340.8	1	1	1.88	478
Q8BHS3	RBM22	pre-mRNA-splicing factor RBM22	Rbm22	1681	8.81	19448.7	3	2	8.1	420
Q5M8N0	CNRP1	CB1 cannabinoid receptor-interacting protein 1	Cnrip1	1754	8.01	19575	1	1	9.76	164
Q9CPZ8	COXM1	COX assembly mitochondrial protein homolog	Cmc1	2593	3.33	19703.5	1	1	9.43	106
Q91YT0	NDUV1	NADH dehydrogenase	Ndufv1	1853	7.36	19716.5	1	1	3.23	464
Q9JHE7	TSSC4	protein TSSC4 isoform 1	Tssc4	2102	5.94	19850.1	2	2	7.89	317
Q8BLF1	NCEH1	neutral cholesterol ester hydrolase 1	Nceh1	1654	9.06	19893.4	1	1	6.86	408
Q8VDL4	ADPGK	ADP-dependent glucokinase precursor	Adpgk	2734	2.13	19909.7	1	1	3.02	496
Q5SV41	Q5SV41	phosphatidylcholine transfer protein isoform 1	Pctp	2610	3.26	19931.6	1	1	5.61	214
Q8VCI5	PEX19	peroxisomal biogenesis factor 19 isoform a	Pex19	2398	4.64	19947.2	1	1	5.35	299
Q8R5F3	OARD1	O-acetyl-ADP-ribose deacetylase 1	Oard1	2418	4.53	19973.3	1	1	7.89	152
P17426	AP2A1	AP-2 complex subunit alpha-1 isoform a	Ap2a1	1960	6.75	20053.8	1	1	3.17	977
P97494	GSH1	glutamate--cysteine ligase catalytic subunit	Gclc	2403	4.6	20055.9	2	1	2.83	637
P50171	DHB8	estradiol 17-beta-dehydrogenase 8	H2-Ke6	2446	4.36	20140.3	1	1	5.02	259
Q80XI4	PI42B	phosphatidylinositol 5-phosphate 4-kinase type-2 beta	Pip4k2b	2368	4.8	20155.2	1	1	3.37	416
Q8BZ03	KPCD2	serine/threonine-protein kinase D2	Prkd2	2227	5.43	20248.4	1	1	1.83	875
Q8CI61	BAG4	BAG family molecular chaperone regulator 4	Bag4	1873	7.23	20286.3	2	2	7	457
P20764	IGLL1	immunoglobulin lambda-like polypeptide 1 precursor	Igll1	2065	6.13	20306	1	1	8.13	209
Q9QZQ8	H2AY	core histone macro-H2A.1 isoform 3	H2afy	2595	3.32	20320.9	2	1	9.76	369
O35343	IMA3	importin subunit alpha-3	Kpna4	1408	11.86	20361.6	1	1	5.57	521
Q8CI75	DI3L2	DIS3-like exonuclease 2 isoform 1	Dis3l2	2443	4.37	20465.3	1	1	1.36	884
O35134	RPA1	DNA-directed RNA polymerase I subunit RPA1	Polr1a	2163	5.72	20488	2	2	1.05	1717
Q501J7	PHAR4	phosphatase and actin regulator 4 isoform 2	Phactr4	1799	7.71	20531.8	2	1	3	667
