UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q9JJU8	SH3L1	SH3 domain-binding glutamic acid-rich-like protein	Sh3bgrl	378	42.58	572728.5	17	7	78.07	114
P03899	NU3M	NADH dehydrogenase subunit 3 (mitochondrion)	ND3	2882	4.65	34671.3	1	1	13.04	115
P62889	RL30	60S ribosomal protein L30	Rpl30	2162	7.93	50816.2	2	1	13.91	115
P62855	RS26	40S ribosomal protein S26	Rps26	2104	8.48	73997.5	3	2	18.26	115
Q9CQ86	MIEN1	migration and invasion enhancer 1	Mien1	2200	7.77	88098.4	4	2	18.26	115
P34884	MIF	macrophage migration inhibitory factor	Mif	1245	17.82	331704.1	14	4	65.22	115
P99027	RLA2	60S acidic ribosomal protein P2	Rplp2	402	41.17	1186177.3	27	5	76.52	115
Q3UQA7	SELH	selenoprotein H	2700094K13Rik	3259	2.27	25180.2	1	1	10.34	116
P63044	VAMP2	vesicle-associated membrane protein 2	Vamp2	1593	13.37	41276.0	2	2	20.69	116
Q8CD94	LIN52	protein lin-52 homolog	Lin52	3335	1.78	74857.4	2	1	7.76	116
Q9CPP6	NDUA5	NADH dehydrogenase	Ndufa5	1981	9.75	92402.8	5	4	38.79	116
P52503	NDUS6	NADH dehydrogenase	Ndufs6	956	23.26	208953.5	7	4	51.72	116
Q9D1R9	RL34	60S ribosomal protein L34	Rpl34	3281	2.13	68636.0	2	1	7.69	117
Q3TYI2	Q3TYI2	DNA-directed RNA polymerase II subunit RPB11	Polr2j	1630	12.93	73152.8	3	3	26.50	117
Q9CQA6	CHCH1	coiled-coil-helix-coiled-coil-helix domain-containing protein 1	Chchd1	2816	5.00	25175.3	2	1	13.56	118
Q9CQ36	DPOE4	DNA polymerase epsilon subunit 4	Pole4	2883	4.64	50773.2	2	2	18.64	118
P62774	MTPN	myotrophin	Mtpn	2330	6.94	94512.4	3	1	14.41	118
Q9CR51	VATG1	V-type proton ATPase subunit G 1	Atp6v1g1	1656	12.72	140648.1	4	3	23.73	118
P62317	SMD2	small nuclear ribonucleoprotein Sm D2	Snrpd2	1569	13.59	145996.5	6	4	39.83	118
P62869	ELOB	transcription elongation factor B polypeptide 2	Tceb2	1797	11.40	159415.8	6	6	48.30	118
O35215	DOPD	D-dopachrome decarboxylase	Ddt	754	27.85	376620.0	13	5	60.17	118
Q9JJ94	SSNA1	Sjoegren syndrome nuclear autoantigen 1 homolog	Ssna1	2378	6.73	46860.5	2	2	17.65	119
Q9D1K2	VATF	V-type proton ATPase subunit F	Atp6v1f	1249	17.73	81761.1	5	4	46.22	119
P62315	SMD1	small nuclear ribonucleoprotein Sm D1	Snrpd1	1559	13.74	88732.7	6	2	26.05	119
P01887	B2MG	beta-2-microglobulin precursor	B2m	2692	5.53	212053.7	5	2	9.24	119
P60867	RS20	40S ribosomal protein S20	Rps20	1406	15.74	501709.8	20	4	31.93	119
P70445	4EBP2	eukaryotic translation initiation factor 4E-binding protein 2	Eif4ebp2	1958	9.93	101863.4	5	3	24.17	120
Q9CQ54	NDUC2	NADH dehydrogenase	Ndufc2	1715	12.17	131859.4	5	2	18.33	120
Q8K3D3	SWI5	DNA repair protein SWI5 homolog isoform a	Swi5	1788	11.47	97665.0	4	2	19.01	121
Q9CQ71	RFA3	replication protein A 14 kDa subunit	Rpa3	1294	17.12	223279.4	11	4	37.19	121
Q9CQF7	Q9CQF7	prefoldin subunit 1	Pfdn1	1679	12.54	81286.4	3	3	23.77	122
P0C7N9	PSMG4	proteasome assembly chaperone 4 isoform b	Psmg4	2579	5.91	19318.4	1	1	12.20	123
Q6ZWV7	RL35	60S ribosomal protein L35	Rpl35	2655	5.68	102740.6	4	2	13.82	123
Q9CQM5	TXD17	thioredoxin domain-containing protein 17	Txndc17	1631	12.92	163945.6	7	5	37.40	123
O88653	LTOR3	ragulator complex protein LAMTOR3	Lamtor3	3041	3.81	15323.8	1	1	8.87	124
Q9DBG9	TX1B3	tax1-binding protein 3	Tax1bp3	2447	6.46	39973.5	2	1	13.71	124
Q9DAK9	PHP14	14 kDa phosphohistidine phosphatase	Phpt1	1380	16.10	139076.0	6	3	34.68	124
Q9CQL7	MOFA1	MORF4 family-associated protein 1	Mrfap1	2079	8.71	62418.6	2	1	18.40	125
P59708	SF3B6	splicing factor 3B subunit 6	Sf3b6	1646	12.79	72714.6	3	2	20.80	125
P60898	RPB9	DNA-directed RNA polymerase II subunit RPB9	Polr2i	1766	11.72	83016.0	7	3	33.60	125
P62852	RS25	40S ribosomal protein S25	Rps25	1098	20.39	239693.2	8	4	31.20	125
Q9DCG9	TR112	multifunctional methyltransferase subunit TRM112-like protein	Trmt112	1160	19.28	260911.8	7	4	32.00	125
P62900	RL31	60S ribosomal protein L31	Rpl31	1549	13.84	498858.2	14	6	38.40	125
Q9CRC3	CO040	UPF0235 protein C15orf40 homolog	3110040N11Rik	2856	4.78	15655.6	1	1	10.32	126
Q9D2U9	H2B3A	histone H2B type 3-A	Hist3h2ba	3105	3.38	34638.5	1	1	7.14	126
O35127	C10	protein C10	Grcc10	2090	8.67	69771.7	4	1	14.29	126
P56812	PDCD5	programmed cell death protein 5	Pdcd5	1458	15.12	124095.4	4	3	27.78	126
P70349	HINT1	histidine triad nucleotide-binding protein 1	Hint1	1221	18.20	303941.8	10	5	38.89	126
P62320	SMD3	small nuclear ribonucleoprotein Sm D3	Snrpd3	1349	16.56	453739.4	11	2	24.60	126
Q03958	PFD6	prefoldin subunit 6	Pfdn6	947	23.45	125487.3	5	5	44.09	127
P11031	TCP4	activated RNA polymerase II transcriptional coactivator p15	Sub1	2865	4.74	165012.5	4	2	17.32	127
P67984	RL22	60S ribosomal protein L22 isoform a	Rpl22	1718	12.10	174702.6	5	2	18.75	128
P0C0S6	H2AZ	histone H2A.Z isoform 1	H2afz	1169	19.14	288014.7	10	4	46.87	128
Q9D0T1	NH2L1	NHP2-like protein 1	Nhp2l1	920	23.96	496343.1	10	4	27.34	128
Q9CQC7	NDUB4	NADH dehydrogenase	Ndufb4	3163	2.94	20764.0	2	1	19.38	129
Q9JKP8	CHRC1	chromatin accessibility complex protein 1	Chrac1	2210	7.66	29677.0	3	1	13.95	129
Q9D881	Q9D881	"cytochrome c oxidase subunit 5B, mitochondrial"	Cox5b	1655	12.73	162662.6	7	3	17.05	129
Q6GSS7	H2A2A	histone H2A type 2-A	Hist2h2aa1	2386	6.69	9125.8	1	1	22.31	130
Q62048	PEA15	astrocytic phosphoprotein PEA-15 isoform 2	Pea15a	2320	7.03	37107.4	2	2	18.46	130
Q9D945	LLPH	protein LLP homolog	Llph	2226	7.54	55575.6	3	2	14.62	130
P62245	RS15A	40S ribosomal protein S15a	Rps15a	2605	5.84	82307.4	5	4	26.92	130
C0HKE1	H2A1B	histone H2A type 1	Hist1h2ao	540	34.99	3274293.9	66	6	57.69	130
Q9CWW6	PIN4	peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	Pin4	2227	7.54	48011.1	2	2	16.03	131
Q3TGF2	F107B	protein FAM107B	Fam107b	973	22.86	169317.2	9	5	37.40	131
Q6ZWZ6	Q6ZWZ6	40S ribosomal protein S12	Rps12	756	27.69	595155.0	14	6	62.88	132
P59048	PDRG1	p53 and DNA damage-regulated protein 1	Pdrg1	3108	3.37	29204.2	1	1	9.77	133
P62849	RS24	40S ribosomal protein S24 isoform 2	Rps24	1707	12.28	48132.0	3	2	20.30	133
Q8VC85	LSM1	U6 snRNA-associated Sm-like protein LSm1	Lsm1	2703	5.48	69818.6	4	1	12.03	133
P35545	UBIM	40S ribosomal protein S30 precursor	Fau	2665	5.64	205069.0	5	1	7.52	133
nan		PREDICTED: golgin subfamily A member 7 isoform X1	Golga7	2590	5.88	26876.9	2	2	13.43	134
Q3UWL8	Q3UWL8	prefoldin subunit 4 isoform 1	Pfdn4	1768	11.69	56882.1	2	2	20.15	134
P83940	ELOC	transcription elongation factor B polypeptide 1 isoform 1	Tceb1	2263	7.33	72007.4	3	2	15.67	134
P56395	CYB5	cytochrome b5	Cyb5a	650	31.01	340498.1	10	4	41.04	134
Q9CQN7	RM41	"39S ribosomal protein L41, mitochondrial precursor"	Mrpl41	2152	8.03	50662.4	3	2	17.78	135
Q9CXU0	MED10	mediator of RNA polymerase II transcription subunit 10	Med10	2634	5.76	59059.4	3	1	9.63	135
Q9CPX7	RT16	"28S ribosomal protein S16, mitochondrial precursor"	Mrps16	2453	6.43	64576.6	4	1	13.33	135
P62911	RL32	60S ribosomal protein L32	Rpl32	2486	6.30	72996.1	5	2	14.81	135
Q05816	FABP5	"fatty acid-binding protein, epidermal isoform 1"	Fabp5	1671	12.61	97329.6	5	4	32.59	135
Q9CQB5	CISD2	CDGSH iron-sulfur domain-containing protein 2	Cisd2	877	24.88	143025.2	6	5	39.26	135
P63276	RS17	40S ribosomal protein S17	Rps17	982	22.69	192020.0	6	4	25.93	135
P52760	RIDA	ribonuclease UK114	Rida	786	27.12	207032.3	8	5	45.18	135
Q00915	RET1	retinol-binding protein 1	Rbp1	778	27.26	308362.2	12	5	25.18	135
P16045	LEG1	galectin-1	Lgals1	1600	13.27	376868.2	16	4	39.26	135
Q9CQY6	UQCC2	ubiquinol-cytochrome-c reductase complex assembly factor 2	Uqcc2	3159	2.97	18047.8	1	1	9.56	136
Q9CZL5	PHS2	pterin-4-alpha-carbinolamine dehydratase 2	Pcbd2	2888	4.62	96640.3	5	3	25.74	136
P61358	RL27	60S ribosomal protein L27	Rpl27	2002	9.56	149580.0	4	2	13.24	136
P84244	H33	histone H3.3	H3f3a	1610	13.13	538121.2	22	6	19.85	136
P41105	RL28	60S ribosomal protein L28	Rpl28	2773	5.16	49080.5	3	2	13.14	137
Q9D8S9	BOLA1	bolA-like protein 1	Bola1	1703	12.30	117889.4	4	3	37.96	137
Q8CGP2	H2B1P	histone H2B type 1-P isoform 1	Hist1h2bp	275	49.36	8831723.9	67	12	45.65	138
Q9DCH2	POP7	ribonuclease P protein subunit p20	Pop7	2874	4.67	22178.8	1	1	10.71	140
Q3TV70	NR2CA	nuclear receptor 2C2-associated protein isoform 1	Nr2c2ap	2689	5.55	26222.9	1	1	8.57	140
Q9CQR4	ACO13	acyl-coenzyme A thioesterase 13	Acot13	2584	5.89	46301.3	2	2	18.57	140
P21460	CYTC	cystatin-C precursor	Cst3	3070	3.59	58985.3	2	2	19.29	140
D3Z4S3	PTRD1	putative peptidyl-tRNA hydrolase PTRHD1	Ptrhd1	2331	6.94	80369.7	4	2	15.00	140
P45878	FKBP2	peptidyl-prolyl cis-trans isomerase FKBP2 precursor	Fkbp2	1666	12.65	110226.8	6	4	41.43	140
P62830	RL23	60S ribosomal protein L23	Rpl23	1345	16.61	149919.0	6	3	25.71	140
P62962	PROF1	profilin-1	Pfn1	534	35.24	850715.7	27	7	48.57	140
O70480	VAMP4	PREDICTED: vesicle-associated membrane protein 4 isoform X1	Vamp4	3143	3.09	81816.4	4	1	9.93	141
Q9D7M8	RPB4	DNA-directed RNA polymerase II subunit RPB4 isoform 1	Polr2d	1639	12.83	45238.1	3	2	23.24	142
Q9ERL7	GMFG	glia maturation factor gamma isoform a	Gmfg	2251	7.39	56379.9	3	3	27.46	142
Q9CQI3	GMFB	glia maturation factor beta	Gmfb	1188	18.81	174598.3	8	4	34.51	142
Q9CQI6	COTL1	coactosin-like protein	Cotl1	1067	20.89	289014.0	13	7	38.73	142
Q91VB8	Q91VB8	"hemoglobin alpha, adult chain 2"	Hba-a2	413	40.53	2914468.8	41	8	77.46	142
Q8C6B9	AROS	active regulator of SIRT1	Rps19bp1	3342	1.74	10536.2	1	1	9.09	143
P62267	RS23	40S ribosomal protein S23	Rps23	3326	1.82	26828.6	1	1	7.69	143
P27661	H2AX	histone H2AX	H2afx	1676	12.59	161157.4	6	1	16.08	143
Q99J93	IFM2	interferon-induced transmembrane protein 2	Ifitm2	2080	8.71	22941.9	1	1	12.50	144
Q9ERS2	NDUAD	NADH dehydrogenase	Ndufa13	2804	5.05	41267.7	1	1	6.94	144
Q6PGH1	BUD31	protein BUD31 homolog isoform 1	Bud31	2495	6.22	48494.0	5	3	20.14	144
Q8R3Q6	CCD58	coiled-coil domain-containing protein 58 isoform 1	Ccdc58	2606	5.84	54109.5	2	1	11.81	144
Q60872	IF1A	eukaryotic translation initiation factor 1A	Eif1a	2077	8.73	119317.5	5	3	19.44	144
Q9R1Z7	PTPS	6-pyruvoyl tetrahydrobiopterin synthase	Pts	1994	9.61	155139.9	6	4	26.39	144
Q9D1L9	LTOR5	ragulator complex protein LAMTOR5	Lamtor5	2433	6.51	40023.4	3	1	13.79	145
P61255	RL26	60S ribosomal protein L26	Rpl26	3175	2.86	171073.4	3	1	6.21	145
Q9CZX8	RS19	40S ribosomal protein S19	Rps19	1926	10.22	181420.1	6	4	22.76	145
Q9CQX2	CYB5B	cytochrome b5 type B precursor	Cyb5b	2959	4.31	67961.8	3	2	10.27	146
P14131	RS16	40S ribosomal protein S16	Rps16	1993	9.62	75548.6	3	2	12.33	146
P12787	COX5A	"cytochrome c oxidase subunit 5A, mitochondrial precursor"	Cox5a	3167	2.92	83789.7	2	2	11.64	146
Q62084	PP14B	protein phosphatase 1 regulatory subunit 14B	Ppp1r14b	2525	6.14	16230.5	1	1	13.61	147
P62838	UB2D2	ubiquitin-conjugating enzyme E2 D2	Ube2d2a	2511	6.18	40292.0	2	1	12.24	147
P56380	AP4A	Nudt2 gene product	Nudt2	2895	4.58	56997.6	4	2	20.41	147
P07309	TTHY	transthyretin precursor	Ttr	2215	7.62	63817.5	4	2	14.97	147
Q9D3P8	PLRKT	plasminogen receptor (KT)	Plgrkt	2020	9.34	68723.0	2	2	14.29	147
P02104	HBE	hemoglobin subunit epsilon-Y2	Hbb-y	3055	3.73	116235.7	3	2	14.97	147
Q9CZY3	UB2V1	ubiquitin-conjugating enzyme E2 variant 1 isoform 2	Ube2v1	2033	9.23	214839.5	7	3	17.69	147
P02088	HBB1	"hemoglobin, beta adult s chain"	Hbb-bs	282	48.55	1579390.0	26	8	69.39	147
P08905	LYZ2	lysozyme C-2 precursor	Lyz2	2101	8.52	59200.5	3	2	13.51	148
Q9JMG1	EDF1	endothelial differentiation-related factor 1	Edf1	2505	6.20	59411.7	2	1	7.43	148
Q9CR86	CHSP1	calcium-regulated heat stable protein 1	Carhsp1	2375	6.74	66571.2	4	2	15.54	148
Q9CYR0	SSBP	"single-stranded DNA-binding protein, mitochondrial isoform 1"	Ssbp1	1189	18.80	88754.3	3	2	12.16	148
Q9CQL1	MGN2	protein mago nashi homolog 2 isoform 1	Magohb	1276	17.33	127951.1	4	4	20.95	148
P14115	RL27A	60S ribosomal protein L27a	Rpl27a	1502	14.56	362801.2	6	3	20.95	148
Q923B0	GGACT	gamma-glutamylaminecyclotransferase	Ggact	2755	5.23	6479.9	1	1	6.71	149
Q78XF5	OSTC	oligosaccharyltransferase complex subunit OSTC	Ostc	2246	7.42	51348.5	3	1	8.05	149
Q7TMF3	NDUAC	NADH dehydrogenase	Ndufa12	2167	7.90	65597.1	4	1	11.41	149
P54227	STMN1	stathmin	Stmn1	490	36.96	774036.7	25	7	44.30	149
P0DP26	CALM1	calmodulin	Calm2	525	35.67	1124177.4	23	10	53.02	149
Q8R0P4	AAMDC	mth938 domain-containing protein isoform 1	Aamdc	3286	2.11	8998.1	1	1	10.67	150
Q923G2	RPAB3	"DNA-directed RNA polymerases I, II, and III subunit RPABC3"	Polr2h	1190	18.79	81657.4	5	4	33.33	150
O09111	NDUBB	NADH dehydrogenase	Ndufb11	3285	2.11	29628.8	1	1	6.62	151
Q8C4Y1		protein max isoform 2	Max	2643	5.72	59623.8	3	3	23.84	151
Q9D6K8	FUND2	FUN14 domain-containing protein 2	Fundc2	1920	10.26	61127.4	2	2	15.23	151
Q9CPW4	ARPC5	actin-related protein 2/3 complex subunit 5	Arpc5	1132	19.82	232873.6	6	4	31.13	151
P62301	RS13	40S ribosomal protein S13	Rps13	1005	22.21	284161.6	9	4	30.46	151
P62264	RS14	40S ribosomal protein S14	Rps14	482	37.38	450362.6	15	6	25.17	151
Q60605	MYL6	myosin light polypeptide 6 isoform MLC3nm	Myl6	568	33.70	762440.0	23	8	49.67	151
Q9R1Q7	PLP2	proteolipid protein 2	Plp2	2988	4.13	12094.2	1	1	7.89	152
Q80Y14	GLRX5	"glutaredoxin-related protein 5, mitochondrial"	Glrx5	2093	8.66	37384.8	2	1	9.21	152
