UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q5PSV9 	 mediator of DNA damage checkpoint protein 1 	 Mdc1 	20.19	146528.4	7	6	7.14	1708
 Q5DW34 	 histone-lysine N-methyltransferase EHMT1 isoform 1 	 Ehmt1 	25.37	62681.7	4	4	6.48	1296
 Q5SUQ9 	 CST complex subunit CTC1 isoform a 	 Ctc1 	4.49	23354.7	1	1	1.82	1212
 Q7TMQ7 	 WD repeat-containing protein 91 	 Wdr91 	8.69	38899.9	5	3	5.88	748
 Q5EG47 	 5'-AMP-activated protein kinase catalytic subunit alpha-1 	 Prkaa1 	31.61	199217.3	13	8	16.46	559
 Q3UIR3 	 E3 ubiquitin-protein ligase DTX3L 	 Dtx3l 	33.57	228659.9	13	10	18.45	748
 Q5SSI6 	 U3 small nucleolar RNA-associated protein 18 homolog 	 Utp18 	6.65	41405.3	3	3	10.51	552
 A2AJG0 	 ribonuclease P protein subunit p38 	 Rpp38 	19.1	103409.6	6	2	10	280
 Q6PDL0 	 cytoplasmic dynein 1 light intermediate chain 2 	 Dync1li2 	19.62	181017.8	15	5	14.23	492
 Q6NVF9 	 cleavage and polyadenylation specificity factor subunit 6 isoform 2 	 Cpsf6 	58.5	329745.9	11	7	19.42	551
 Q3TXT3 	 SOSS complex subunit C 	 Inip 	4.1	111827.1	2	2	20.19	104
 Q91VJ1 	 interferon-inducible protein AIM2 	 Aim2 	5.15	185492.5	12	2	4.52	354
 Q8BJM7 	 S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase 	 Tyw1 	2.24	31885.5	3	2	3.19	721
 Q8VI33 	 transcription initiation factor TFIID subunit 9 	 Taf9 	7.83	23910.6	2	1	7.95	264
 P17047 	 lysosome-associated membrane glycoprotein 2 isoform 1 precursor 	 Lamp2 	14.25	82635.3	5	4	8.43	415
 A2ADY9 	 protein DDI1 homolog 2 	 Ddi2 	59.61	379069.5	19	9	33.33	399
 Q3USW5 	 FAD-dependent oxidoreductase domain-containing protein 2 precursor 	 Foxred2 	4.5	9904.2	2	2	5.11	665
 O70494 	 transcription factor Sp3 isoform 1 	 Sp3 	14.02	55377.5	1	1	3.58	783
 Q5F2E7 	 nuclear fragile X mental retardation-interacting protein 2 	 Nufip2 	5.31	20470.8	2	2	2.17	692
 Q9QYC0 	 alpha-adducin isoform 1 	 Add1 	23.95	198880.3	10	7	12.93	735
 Q505D1 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd28 	12.29	50483.2	4	4	6.46	1053
 Q504M2 	 pyruvate dehydrogenase 	 Pdp2 	3.13	18871	3	1	2.82	532
 Q5U3K5 	 rab-like protein 6 	 Rabl6 	16.65	62422.1	3	3	8	725
 Q6P8I4 	 PEST proteolytic signal-containing nuclear protein 	 Pcnp 	25.56	164577.2	7	3	24.72	178
 P53569 	 CCAAT/enhancer-binding protein zeta 	 Cebpz 	26.3	220369	10	8	9.22	1052
 Q9WV98 	 mitochondrial import inner membrane translocase subunit Tim9 	 Timm9 	8.82	118355.4	4	2	25.84	89
 F8VQG7 	 NEDD4-binding protein 2 	 N4bp2 	4.83	153792.5	6	4	3.75	1678
 Q4FZF3 	 probable ATP-dependent RNA helicase DDX49 	 Ddx49 	3.13	19751.2	1	1	2.29	480
 Q8BIX3 	 ARL14 effector protein 	 Arl14ep 	11.09	70015.6	4	2	11.59	276
 Q62393 	 tumor protein D52 isoform 3 	 Tpd52 	38.05	312486.7	12	8	42.71	199
 O54786 	 DNA fragmentation factor subunit alpha isoform a 	 Dffa 	33.74	162387.5	9	7	24.17	331
 Q8CD76 	 kinesin light chain 1 isoform 1D 	 Klc1 	17.61	95257.1	9	6	9.58	616
 Q9ERF3 	 WD repeat-containing protein 61 isoform a 	 Wdr61 	71.37	412034.8	14	9	52.13	305
 P17182 	" enolase 1B, retrotransposed "	 Eno1b 	228.44	4617138.8	121	28	76.27	434
 Q8K019 	 bcl-2-associated transcription factor 1 isoform 1 	 Bclaf1 	82.9	701165.9	33	18	23.18	919
 F8WI22 	 bcl-2-associated transcription factor 1 isoform 3 	 Bclaf1 	5.55	28000.3	1	1	1.84	870
 P17095 	 high mobility group protein HMG-I/HMG-Y isoform a 	 Hmga1 	8.62	37630.8	2	2	23.36	107
 F8VPR5 	 CREB-binding protein 	 Crebbp 	15.83	146143.9	9	8	5.12	2441
 Q6PHZ2 	 calcium/calmodulin-dependent protein kinase type II subunit delta 	 Camk2d 	60.2	269934.6	13	8	22.07	512
 Q6NXN1 	 SUZ domain-containing protein 1 isoform 1 	 Szrd1 	5.81	44817.5	2	1	7.89	152
 Q8BG99 	 homeobox protein PKNOX2 	 Pknox2 	3.08	5776.5	1	1	1.69	474
 Q80YR5 	 scaffold attachment factor B2 	 Safb2 	32.37	324488	24	9	10.39	991
 A0AUN0 	 SEC23-interacting protein 	 Sec23ip 	25.54	273702	18	7	8.22	998
 Q0P678 	 zinc finger CCCH domain-containing protein 18 isoform a 	 Zc3h18 	50.41	199211.2	11	6	11.01	972
 Q8R3F5 	" malonyl-CoA-acyl carrier protein transacylase, mitochondrial "	 Mcat 	16.59	88007.4	5	5	24.41	381
 Q99LY9 	 NADH dehydrogenase 	 Ndufs5 	17.8	173219.3	9	4	41.51	106
 Q9ESX5 	 H/ACA ribonucleoprotein complex subunit 4 	 Dkc1 	116.92	850107.9	36	15	39.29	509
 Q8BKX6 	 serine/threonine-protein kinase SMG1 	 Smg1 	6.47	99906.8	4	4	1.53	3658
 P41272 	 CD27 antigen isoform a precursor 	 Cd27 	8.4	45515.4	1	1	8.8	250
 Q3V4B5 	 COMM domain-containing protein 6 isoform 1 	 Commd6 	7.28	33131.5	1	1	14.94	87
 Q3UJU9 	 regulator of microtubule dynamics protein 3 	 Rmdn3 	7.45	42005.2	2	2	4.89	470
 Q3U0V2 	 tumor necrosis factor receptor type 1-associated DEATH domain 	 Tradd 	53.08	214281.8	10	7	34.84	310
 Q3UQA7 	 selenoprotein H 	 2700094K13Rik 	2.96	15057.4	2	1	11.21	116
 Q3B7Z2 	 oxysterol-binding protein 1 	 Osbp 	32.61	313328.2	19	10	16.77	805
 Q3UV17 	" keratin, type II cytoskeletal 2 oral "	 Krt76 	3.18	122758.7	4	2	5.05	594
 Q3TQQ1 	 uncharacterized protein LOC99169 	 AU015228 	7.67	69082.6	3	3	11.85	439
 Q3UYV9 	 nuclear cap-binding protein subunit 1 	 Ncbp1 	27.54	143421.8	8	6	7.97	790
 Q3UGS4 	 protein FAM195B 	 Fam195b 	26.29	140978.5	7	4	50.51	97
 Q3TRM8 	 hexokinase-3 isoform 1 	 Hk3 	54.58	215750.2	9	7	11.06	922
 Q6A0A9 	 constitutive coactivator of PPAR-gamma-like protein 1 	 Fam120a 	111.62	902332.4	57	22	24.1	1112
 Q3UNZ8 	 quinone oxidoreductase-like protein 2 	 BC026585 	41.42	187461.8	9	7	36	350
 Q3TW96 	 UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	 Uap1l1 	77.26	581826.4	26	14	39.25	507
 Q6NZQ2 	 probable ATP-dependent RNA helicase DDX31 	 Ddx31 	7.22	84975.2	4	4	7.28	687
 Q3THK7 	 GMP synthase 	 Gmps 	118.94	652189.4	39	24	50.07	693
 Q3UIU2 	 NADH dehydrogenase 	 Ndufb6 	10.97	68497.1	4	3	25	128
 Q3UHX2 	 28 kDa heat- and acid-stable phosphoprotein 	 Pdap1 	31.75	350584.7	10	5	32.04	181
 Q3UM29 	 conserved oligomeric Golgi complex subunit 7 	 Cog7 	11.29	71161.4	6	4	6.88	770
 Q3V3V9 	 F-actin-uncapping protein RLTPR 	 Rltpr 	5.01	17153.4	1	1	1.49	738
 A3KMP2 	 tetratricopeptide repeat protein 38 	 Ttc38 	90.55	696158.2	30	17	49.25	465
 E9Q7Y4 	 uncharacterized protein LOC319493 	 A430078G23Rik 	5.31	35244.2	2	2	6.82	484
 Q3TIX6 	 far upstream element-binding protein 3 isoform a 	 Fubp3 	85.47	496257.5	26	15	42.26	575
 Q3V1B8 	 galactose-3-O-sulfotransferase 4 	 Gal3st4 	4.26	63465.1	5	2	5	480
 Q8BUR4 	 dedicator of cytokinesis protein 1 	 Dock1 	19.76	208061	15	12	6.54	1865
 B1AZI6 	 THO complex subunit 2 	 Thoc2 	41.97	316503.6	15	12	11.04	1594
 P62046 	 leucine-rich repeat and calponin homology domain-containing protein 	 Lrch1 	12.18	82534.7	5	4	8.46	709
 Q3UD01 	 putative ataxin-7-like protein 3B 	 Atxn7l3b 	5.13	47771.6	4	2	36.08	97
 F8VQ29 	 ras GTPase-activating-like protein IQGAP3 	 Iqgap3 	1.51	36597.3	2	2	2.08	1632
 Q9CZW4 	 long-chain-fatty-acid--CoA ligase 3 isoform a 	 Acsl3 	9.07	23823.7	3	2	5.28	720
 Q9D3U0 	 putative tRNA pseudouridine synthase Pus10 	 Pus10 	15.24	142728.7	5	4	11.39	527
 P62983 	 ubiquitin-40S ribosomal protein S27a precursor 	 Rps27a 	79.41	2999690.4	76	13	68.59	156
 Q62276 	 mediator of RNA polymerase II transcription subunit 22 isoform 2 	 Med22 	3.2	18272.4	1	1	5.5	200
 E9PY43 	 glutamate-rich protein 1 	 Erich1 	3.24	17356.9	2	1	3.31	332
 Q6P5F9 	 exportin-1 	 Xpo1 	152.35	827848.6	35	20	24.09	1071
 Q9DBG3 	 AP-2 complex subunit beta isoform a 	 Ap2b1 	38.92	291008	12	10	13.14	951
 Q8BYW1 	 rho GTPase-activating protein 25 isoform a 	 Arhgap25 	101.93	457732.9	24	18	37.65	648
 P53762 	 aryl hydrocarbon receptor nuclear translocator isoform a 	 Arnt 	2.99	43309.2	2	2	4.55	791
 O70325 	" phospholipid hydroperoxide glutathione peroxidase, nuclear isoform "	 Gpx4 	12.37	88516.9	8	3	15.41	253
 Q3U1T3 	 breast cancer metastasis-suppressor 1-like protein 	 Brms1l 	10	16299.7	1	1	4.33	323
 Q8VDD8 	 WAS protein family homolog 1 	 Wash1 	3.86	4215.8	1	1	3.37	475
 Q61818 	 retinoic acid-induced protein 1 	 Rai1 	18.85	150443.4	7	7	4.29	1889
 P15702 	 leukosialin precursor 	 Spn 	64.16	327349.7	13	8	26.33	395
 Q3UNC9 	 predicted gene 6531 	 Cks1brt 	3.23	31133.2	4	2	25	96
 Q99LB2 	 dehydrogenase/reductase SDR family member 4 isoform 1 	 Dhrs4 	41.07	151392.4	6	6	28.32	279
 O54946 	 dnaJ homolog subfamily B member 6 isoform a 	 Dnajb6 	11.84	102313.8	5	4	12.05	365
 P70451 	 tyrosine-protein kinase Fer isoform a 	 Fer 	2.15	32628.6	2	2	3.89	823
 Q9CRC9 	 glucosamine-6-phosphate isomerase 2 	 Gnpda2 	49.29	277873.6	9	6	42.03	276
 O54962 	 barrier-to-autointegration factor 	 Banf1 	57.66	589011.9	19	8	62.92	89
 P16675 	 lysosomal protective protein isoform b preproprotein 	 Ctsa 	10.16	161732.5	7	4	10.55	474
 P63213 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 	 Gng2 	21.26	113753.8	5	3	45.07	71
 P63085 	 mitogen-activated protein kinase 1 	 Mapk1 	47.2	411265.3	15	9	33.52	358
 Q6PCM1 	 lysine-specific demethylase 3A 	 Kdm3a 	1.59	47222.1	4	4	5.67	1323
 P70704 	 phospholipid-transporting ATPase IA isoform a 	 Atp8a1 	8.56	36294	4	4	4.81	1164
 Q8R2U0 	 nucleoporin SEH1 isoform a 	 Seh1l 	10.37	44229.9	3	3	11.67	360
 Q78YZ6 	 short coiled-coil protein isoform a 	 Scoc 	8.92	59292	4	1	14.4	125
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	24	115620.9	5	4	12.53	495
 P60762 	 mortality factor 4-like protein 1 isoform a 	 Morf4l1 	9.57	64580.7	3	3	11.6	362
 Q99KW3 	 TRIO and F-actin-binding protein isoform 3 	 Triobp 	20.87	148339.1	8	8	5.26	2014
 L7N451 	 interferon-induced very large GTPase 1 	 Gvin1 	4.25	49508.9	1	1	0.54	2427
 Q8BMB3 	 eukaryotic translation initiation factor 4E type 2 isoform 1 	 Eif4e2 	4.03	39065.3	1	1	8.57	245
 Q9JLJ5 	 elongation of very long chain fatty acids protein 1 isoform 1 	 Elovl1 	9.49	30096.9	1	1	4.66	279
 Q921C5 	 protein bicaudal D homolog 2 isoform 1 	 Bicd2 	2.2	28672.4	2	2	3.29	851
 Q9ERL7 	 glia maturation factor gamma isoform a 	 Gmfg 	35.92	237634	10	6	33.8	142
 Q3UGR5 	 haloacid dehalogenase-like hydrolase domain-containing protein 2 	 Hdhd2 	35.92	97137.5	4	3	26.64	259
 E9Q5C9 	 nucleolar and coiled-body phosphoprotein 1 isoform D 	 Nolc1 	28	257413.2	15	9	14.98	701
 Q8CBE3 	 WD repeat-containing protein 37 isoform a 	 Wdr37 	14.94	51468.3	3	2	5.44	496
 Q6ZWY8 	 thymosin beta-10 	 Tmsb10 	4.45	99246.4	3	2	36.36	44
 Q8CGF7 	 transcription elongation regulator 1 isoform 1 	 Tcerg1 	86.59	609661.6	27	18	19.64	1100
 Q2EMV9 	 poly 	 Parp14 	11.37	57691.5	7	6	3.47	1817
 Q9CPW2 	" adrenodoxin-like protein, mitochondrial precursor "	 Fdx1l 	6.06	29496.4	2	2	14.37	174
 Q9DC47 	 zinc finger protein 869 	 Zfp869 	4.79	51060.3	3	2	5.86	529
 Q5SUC9 	" protein SCO1 homolog, mitochondrial "	 Sco1 	6.89	25202.4	1	1	5.63	284
 Q5DTZ0 	 protein NYNRIN 	 Nynrin 	6.37	121027.5	5	4	3.42	1840
 Q3UHJ0 	 AP2 associated kinase 1 isoform 1 	 Aak1 	32.72	223068.5	13	9	13.87	959
 P62342 	 selenoprotein T precursor 	 Selt 	3.87	39176.8	2	2	16.92	195
 E9Q912 	 rap1 GTPase-GDP dissociation stimulator 1 isoform a 	 Rap1gds1 	98.86	701332.8	24	12	29.16	607
 P97931 	 uracil-DNA glycosylase isoform a 	 Ung 	3.23	7191.3	1	1	5.56	306
 Q91W53 	 golgin subfamily A member 7 	 Golga7 	8.66	74284.8	3	2	16.79	137
 Q9JMH6 	" thioredoxin reductase 1, cytoplasmic isoform 1 "	 Txnrd1 	71.6	427536.8	17	10	26.43	613
 Q3TNN6 	 macrophage-capping protein 	 Capg 	116.01	1440205.4	50	13	51	349
 O88879 	 apoptotic protease-activating factor 1 isoform 1 	 Apaf1 	11.71	75373.8	5	3	2.8	1249
 P41731 	 CD63 antigen 	 Cd63 	3.72	55179.1	1	1	4.62	238
 Q8BZJ7 	 DCN1-like protein 2 isoform c 	 Dcun1d2 	8.47	47968.7	3	2	16.24	197
 Q8BYH7 	 TBC1 domain family member 17 	 Tbc1d17 	25.91	128481.5	5	5	13.95	645
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 1 	 Rbpms 	34.04	232095.7	9	5	35.53	197
 Q9WVB0 	 RNA-binding protein with multiple splicing isoform 3 	 Rbpms 	3.44	4749.8	1	1	8.18	220
 Q4FZC9 	 nesprin-3 isoform alpha 	 Syne3 	101.37	555684.8	25	16	21.64	975
 P17012 	 zinc finger X-chromosomal protein 	 Zfx 	4.82	80887.3	3	3	4.38	799
 Q3UPG6 	 clathrin interactor 1 	 Clint1 	56.82	469300.9	26	12	22.31	623
 F7BJB9 	 MORC family CW-type zinc finger protein 3 	 Morc3 	37.8	141259	11	8	13.27	942
 Q5SSH7 	 zinc finger ZZ-type and EF-hand domain-containing protein 1 	 Zzef1 	4.46	139174.8	9	8	3.77	2891
 E9PUZ5 	 PRKCA-binding protein 	 Pick1 	5.65	12302.4	1	1	2.88	416
 Q0VBL3 	 putative RNA-binding protein 15 	 Rbm15 	41.39	265302.2	11	9	16.11	962
 P19426 	 negative elongation factor E 	 Nelfe 	11.99	106706.7	4	3	10.63	367
 Q62189 	 U1 small nuclear ribonucleoprotein A 	 Snrpa 	25.52	186753.1	14	5	20.56	287
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	11.33	52468.3	5	2	28.57	70
 Q8BMQ8 	 vacuolar fusion protein MON1 homolog B 	 Mon1b 	6.37	5433.4	2	2	4.7	553
 Q8VDM1 	 zinc finger CCCH-type with G patch domain-containing protein 	 Zgpat 	3.37	17666.8	3	2	3.52	511
 P70353 	 nuclear transcription factor Y subunit gamma isoform 1 	 Nfyc 	18.53	101057.9	6	4	12.24	335
 Q78HU7 	 glycophorin-C 	 Gypc 	16.4	160024.3	5	1	28.42	95
 Q61686 	 chromobox protein homolog 5 	 Cbx5 	52.69	705146.7	24	8	46.07	191
 Q8CBW3 	 abl interactor 1 isoform 1 	 Abi1 	26.04	185850.3	10	7	20.37	481
 Q60668 	 heterogeneous nuclear ribonucleoprotein D0 isoform a 	 Hnrnpd 	93.95	730750.4	29	14	30.99	355
 P97447 	 four and a half LIM domains protein 1 isoform 2 	 Fhl1 	20.75	174585.8	10	6	22.3	296
 Q75N62 	 GTPase IMAP family member 8 isoform 1 	 Gimap8 	9.2	74511.2	5	3	5.67	688
 P17439 	 glucosylceramidase precursor 	 Gba 	8.25	61741.3	3	2	5.83	515
 Q8VD58 	 protein EVI2B precursor 	 Evi2b 	11.02	112796.9	6	4	12.16	444
 Q01768 	 nucleoside diphosphate kinase B 	 Nme2 	77.86	1309255.6	44	11	73.68	152
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	27.43	108825.1	9	4	15.15	515
 Q9JL26 	 formin-like protein 1 isoform 2 	 Fmnl1 	101.81	777891.8	39	24	26.78	1094
 P29351 	 tyrosine-protein phosphatase non-receptor type 6 isoform b 	 Ptpn6 	159.82	1553003	62	23	46.73	597
 O35638 	 cohesin subunit SA-2 isoform 1 	 Stag2 	49.15	458580.2	29	15	16.08	1231
 Q8BN78 	 transcriptional regulator Kaiso 	 Zbtb33 	3.13	37392	2	2	4.62	671
 O35326 	 serine/arginine-rich splicing factor 5 	 Srsf5 	54.48	590934.1	19	9	30.85	269
 D3YYT1 	 putative oxidoreductase GLYR1 isoform 1 	 Glyr1 	39.92	266038.2	13	10	22.1	552
 D3Z3N4 	 heterogeneous nuclear ribonucleoprotein H3 	 Hnrnph3 	42.74	382729.3	15	7	23.41	346
 Q5U4E2 	 replication initiator 1 isoform c 	 Repin1 	4.95	11602.3	1	1	2	601
 O89110 	 caspase-8 isoform 1 precursor 	 Casp8 	78.02	565742.1	25	17	45.21	480
 Q99M28 	 RNA-binding protein with serine-rich domain 1 isoform 1 	 Rnps1 	17.57	109274	5	3	10.82	305
 Q61029 	 lamina-associated polypeptide 2 isoform epsilon 	 Tmpo 	63.34	800137.4	25	9	26.55	452
 Q6PFA2 	 clathrin light chain A isoform a 	 Clta 	20.78	233985.5	9	4	20.64	218
 Q9R0U0 	 serine/arginine-rich splicing factor 10 isoform 2 	 Srsf10 	42.29	209094.5	8	6	25.19	262
 E9QAE3 	 TATA-binding protein-associated factor 172 	 Btaf1 	29.09	217521	12	7	5.03	1848
 Q9Z2P8 	 vesicle-associated membrane protein 5 	 Vamp5 	13.56	211936.5	9	4	38.23	102
 Q3UHU8 	 general transcription factor II-I isoform 5 	 Gtf2i 	145.57	1230887	62	33	38.88	962
 P97379 	 ras GTPase-activating protein-binding protein 2 isoform a 	 G3bp2 	41.13	213131.4	9	6	18.88	482
 E9Q8L9 	 rab11 family-interacting protein 1 isoform 1 	 Rab11fip1 	1.7	239578.3	4	3	2.74	1166
 A2BH40 	 AT-rich interactive domain-containing protein 1A 	 Arid1a 	73.9	336155.1	24	14	9.07	2283
 Q99LG4 	 tetratricopeptide repeat protein 5 isoform a 	 Ttc5 	9.72	70296.8	3	3	9.55	440
 Q921M4 	 golgin subfamily A member 2 isoform b 	 Golga2 	24.39	227668.3	14	9	12.21	999
 Q6P069 	 sorcin isoform 1 	 Sri 	56.94	590493.8	20	11	47.47	198
 D3Z0K6 	 round spermatid basic protein 1-like protein 	 Rsbn1l 	3.98	32108	2	2	4.02	821
 D3Z0M9 	 probable ATP-dependent RNA helicase DDX23 	 Ddx23 	42.52	232226.7	11	10	12.45	819
 Q8BNV1 	 tRNA (uracil-5-)-methyltransferase homolog A isoform 2 	 Trmt2a 	37.97	156541.4	11	7	14.68	613
 Q91Z67 	 SLIT-ROBO Rho GTPase-activating protein 2 	 Srgap2 	5.93	74154.9	5	4	5.32	1071
 F8VPP8 	 zinc finger CCCH domain-containing protein 7B 	 Zc3h7b 	25.48	89045.6	5	4	7.84	982
 nan 	 predicted gene 12657 	 Gm12657 	25.87	1420679.1	40	10	33.82	136
 Q6PB44 	 tyrosine-protein phosphatase non-receptor type 23 	 Ptpn23 	26.07	117111.6	11	6	5.97	1692
 Q80TG1 	 KAT8 regulatory NSL complex subunit 1 	 Kansl1 	11.17	85555.2	5	5	9.75	1036
 Q9CZN8 	" glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial "	 Qrsl1 	6.66	31085.3	2	1	3.43	525
 A0A1W2P7Q6 	 exportin-T 	 Xpot 	33.73	159376.5	9	6	9.25	962
 Q3UN02 	 lysocardiolipin acyltransferase 1 	 Lclat1 	2.27	18186.1	1	1	2.66	376
 E9Q9W4 	 long-chain fatty acid transport protein 6 	 Slc27a6 	3.13	59312.1	2	2	3.88	619
 Q8CI33 	 CWF19-like protein 1 	 Cwf19l1 	22.52	99820.9	6	4	12.85	537
 B2RQG2 	 PHD finger protein 3 	 Phf3 	22.56	151853.9	10	7	5.28	2025
 D3Z7P3 	" glutaminase kidney isoform, mitochondrial isoform 1 "	 Gls 	57.45	394505.4	19	9	18.99	674
 A2AR02 	 peptidyl-prolyl cis-trans isomerase G 	 Ppig 	56.2	416264.7	23	11	15.03	752
 E9QAP7 	 transcription initiation factor TFIID subunit 4 	 Taf4 	11.14	32676.8	3	2	2.59	1042
 G5E8V9 	 arfaptin-1 isoform 1 	 Arfip1 	16.14	71250.4	4	2	9.38	373
 B1ASA5 	 zinc finger protein 362 	 Zfp362 	1.74	103517.6	4	3	11.48	418
 Q9D479 	 UV-stimulated scaffold protein A 	 Uvssa 	9.38	18906.3	1	1	2.79	717
 Q7TMY7 	 importin-8 	 Ipo8 	11.38	39833.9	3	3	5.35	1010
 E9PVX6 	 antigen KI-67 	 Mki67 	134.1	1467143.5	78	40	16.02	3177
 A6H5Y3 	 methionine synthase 	 Mtr 	35.13	270767	12	10	11.89	1253
 A2AT37 	 regulator of nonsense transcripts 2 	 Upf2 	11.24	142476.4	8	8	7.8	1269
 E9Q4K7 	 kinesin-like protein KIF13B 	 Kif13b 	6.29	78916.8	7	6	4.45	1843
 Q8C547 	 HEAT repeat-containing protein 5B 	 Heatr5b 	28.46	126573.8	11	7	5.8	2070
 Q8BHE8 	" uncharacterized protein C2orf47 homolog, mitochondrial precursor "	 9430016H08Rik 	10.69	117526.1	5	4	19.93	291
 E9PZY8 	 protein virilizer homolog 	 1110037F02Rik 	20.28	301702	11	6	4.3	1861
 A2AKG8 	 focadhesin 	 Focad 	6.36	100825.7	6	5	2.78	1798
 Q9D0M0 	 exosome complex exonuclease RRP42 	 Exosc7 	9.51	105254.9	3	3	15.12	291
 Q9WU40 	 inner nuclear membrane protein Man1 	 Lemd3 	14.27	64771.4	5	5	8.71	918
 Q00PI9 	 heterogeneous nuclear ribonucleoprotein U-like protein 2 	 Hnrnpul2 	110.63	892144.6	30	18	30.87	745
 B2RRI2 	 protein strawberry notch homolog 1 	 Sbno1 	12.17	53143.9	4	4	4.96	1391
 Q8BHT6 	" beta-1,3-glucosyltransferase precursor "	 B3glct 	12.42	69281.5	4	2	6.13	489
 Q9CY73 	" 39S ribosomal protein L44, mitochondrial precursor "	 Mrpl44 	6.35	86320	3	2	10.21	333
