UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q920R0 	 alsin isoform 1 	 Als2 	4.63	15342	1	1	1.09	1651
 Q3UZP4 	 small VCP/p97-interacting protein 	 Svip 	4.62	18816	1	1	14.29	77
 Q8CH72 	 E3 ubiquitin-protein ligase TRIM32 	 Trim32 	3.38	37012.6	1	1	1.68	655
 Q9WTU6 	 mitogen-activated protein kinase 9 isoform alpha1 	 Mapk9 	4.05	23804.9	1	1	4.2	381
 Q8BJ56 	 patatin-like phospholipase domain-containing protein 2 isoform 1 	 Pnpla2 	4.19	6946.7	1	1	2.67	486
 Q64253 	 lymphocyte antigen 6E precursor 	 Ly6e 	4.34	29878	1	1	10.29	136
 P04247 	 myoglobin 	 Mb 	4.39	46454.1	1	1	11.69	154
 P60603 	 reactive oxygen species modulator 1 	 Romo1 	3.15	16880.8	1	1	21.52	79
 Q9CQN3 	 mitochondrial import receptor subunit TOM6 homolog 	 Tomm6 	5.33	31638.7	1	1	18.92	74
 P0DJF2 	" protein PET117 homolog, mitochondrial precursor "	 Pet117 	5.74	31242	1	1	12.5	80
 Q6NSU3 	 glycosyltransferase 8 domain-containing protein 1 	 Glt8d1 	5.53	27487.6	1	1	2.96	371
 Q7TS68 	 putative methyltransferase NSUN6 isoform a 	 Nsun6 	4.89	41154.4	1	1	2.94	476
 Q9JIZ9 	 phospholipid scramblase 3 	 Plscr3 	4.96	19267	1	1	6.76	296
 Q99KX1 	 myeloid leukemia factor 2 	 Mlf2 	8.42	19146.2	1	1	4.86	247
 Q8R0P4 	 mth938 domain-containing protein isoform 1 	 Aamdc 	6.46	25365.2	1	1	7.33	150
 A2AWR3 	 integral membrane protein GPR155 isoform 1 	 Gpr155 	1.61	12570.2	1	1	0.92	868
 E9PWT4 	" H-2 class I histocompatibility antigen, Q7 alpha chain isoform 2 "	 H2-Q7 	9.21	50998.9	1	1	4.19	310
 Q9JIM1 	 equilibrative nucleoside transporter 1 isoform 1 	 Slc29a1 	6.69	71888	1	1	2.61	460
 Q8CHH9 	 septin-8 isoform 3 	 Sept8 	7.42	20878.4	1	1	4.68	427
 O54826 	 protein AF-10 isoform 1 	 Mllt10 	11.02	23531.8	1	1	1.87	1068
 Q9CZD5 	" translation initiation factor IF-3, mitochondrial "	 Mtif3 	4.39	11128.5	1	1	5.8	276
 Q99J27 	 acetyl-coenzyme A transporter 1 	 Slc33a1 	6.62	15889.3	1	1	2.36	550
 Q9R2B6 	" alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1 "	 St6galnac4 	3.68	27295.2	1	1	5.3	302
 Q9CQ37 	 ubiquitin-conjugating enzyme E2 T 	 Ube2t 	2.7	9763.5	1	1	6.37	204
 O35226 	 26S proteasome non-ATPase regulatory subunit 4 isoform 1 	 Psmd4 	16.51	38917.9	1	1	7.39	379
 Q8K0W9 	 DPH3 homolog isoform 1 	 Dph3 	5.85	26539.1	1	1	19.51	82
 Q64373 	 bcl-2-like protein 1 isoform a 	 Bcl2l1 	5.62	17516.1	1	1	4.29	233
 Q80XC6 	 protein NRDE2 homolog isoform a 	 Nrde2 	2.84	59528.6	1	1	1.11	1172
 Q8C1M2 	 zinc finger protein 428 isoform a 	 Zfp428 	1.81	14197.3	1	1	8.99	189
 Q8CGY8 	 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 	 Ogt 	6.25	12090.1	1	1	1.83	1036
 P53564 	 protein CASP isoform d 	 Cux1 	5.75	37112.9	1	1	0.73	1504
 Q8BGS7 	 choline/ethanolaminephosphotransferase 1 isoform 2 	 Cept1 	1.91	20258.3	1	1	2.64	416
 Q60772 	 cyclin-dependent kinase 4 inhibitor C 	 Cdkn2c 	9.62	62541.1	1	1	7.74	168
 Q9D0L1 	 zinc finger BED domain-containing protein 3 	 Zbed3 	4.34	38778.9	1	1	4.82	228
 Q8BHE1 	 gem-associated protein 8 isoform 1 	 Gemin8 	3.27	11324.1	1	1	3.78	238
 P68404 	 protein kinase C beta type isoform 2 	 Prkcb 	4.34	70168.4	1	1	1.79	671
 O35405 	 phospholipase D3 	 Pld3 	5.07	47527.2	1	1	2.46	488
 P84084 	 ADP-ribosylation factor 5 	 Arf5 	6.31	20478.4	1	1	10	180
 P30276 	 G2/mitotic-specific cyclin-B2 	 Ccnb2 	8.08	27000.1	1	1	4.02	398
 Q00322 	 CCAAT/enhancer-binding protein delta 	 Cebpd 	4.63	29433.3	1	1	3.73	268
 P45591 	 cofilin-2 	 Cfl2 	5.21	21157.9	1	1	12.05	166
 P07903 	 DNA excision repair protein ERCC-1 isoform a 	 Ercc1 	7.45	26837	1	1	3.69	298
 P12804 	 fibroleukin precursor 	 Fgl2 	7.6	59395.9	1	1	4.4	432
 P23738 	 histidine decarboxylase 	 Hdc 	8.27	34413.5	1	1	2.11	662
 Q91YS4 	 kinesin light chain 2 	 Klc2 	3.25	21485.8	1	1	2.75	619
 O88855 	 leukotriene B4 receptor 1 	 Ltb4r1 	3.77	15403.2	1	1	3.7	351
 P53368 	" 7,8-dihydro-8-oxoguanine triphosphatase precursor "	 Nudt1 	8.53	19380.8	1	1	9.62	156
 Q08481 	 platelet endothelial cell adhesion molecule isoform 1 precursor 	 Pecam1 	4.32	36303.1	1	1	1.68	716
 A4QPD3 	 proto-oncogene c-Rel 	 Rel 	1.82	14735	1	1	1.87	588
 P08207 	 protein S100-A10 	 S100a10 	3.22	20129.8	1	1	17.53	97
 Q91Y74 	 CMP-N-acetylneuraminate-beta-galactosamide-alpha-2 	 St3gal4 	3.61	14891	1	1	3.9	333
 P68373 	 tubulin alpha-1C chain 	 Tuba1c 	10.96	54748.9	1	1	5.35	449
 O88878 	 AN1-type zinc finger protein 5 	 Zfand5 	2.32	26826.8	1	1	3.76	213
 P10417 	 apoptosis regulator Bcl-2 isoform 1 	 Bcl2 	8.33	44792.2	1	1	7.2	236
 P28033 	 CCAAT/enhancer-binding protein beta isoform a 	 Cebpb 	5.51	38584	1	1	4.39	296
 O88843 	 death domain-containing protein CRADD 	 Cradd 	7.7	32524.2	1	1	8.54	199
 Q9R226 	" KH domain-containing, RNA-binding, signal transduction-associated "	 Khdrbs3 	6.39	44870.6	1	1	3.47	346
 Q9WTN0 	 geranylgeranyl pyrophosphate synthase 	 Ggps1 	2.8	25133.2	1	1	3.67	300
 P21278 	 guanine nucleotide-binding protein subunit alpha-11 	 Gna11 	3.61	20505.1	1	1	3.9	359
 O70422 	 general transcription factor IIH subunit 4 	 Gtf2h4 	4.72	34730.3	1	1	2.81	463
 P06339 	" H-2 class I histocompatibility antigen, D-37 alpha chain precursor "	 H2-T23 	6.21	31378.1	1	1	3.64	357
 O88736 	 3-keto-steroid reductase 	 Hsd17b7 	6.8	18312.8	1	1	5.09	334
 O35386 	" phytanoyl-CoA dioxygenase, peroxisomal precursor "	 Phyh 	3.94	15062.1	1	1	2.66	338
 P63139 	 nuclear transcription factor Y subunit beta 	 Nfyb 	3.82	7870.1	1	1	8.21	207
 O55234 	 proteasome subunit beta type-5 	 Psmb5 	11.61	21042.1	1	1	5.3	264
 E9QLN8 	 ribonuclease H1 isoform 1 precursor 	 Rnaseh1 	5.64	48600.5	1	1	4.21	285
 P17809 	" solute carrier family 2, facilitated glucose transporter member 1 "	 Slc2a1 	3.67	56265.2	1	1	3.05	492
 P52912 	 nucleolysin TIA-1 isoform 1 	 Tia1 	15.46	60244.8	1	1	5.7	386
 P62340 	 TATA box-binding protein-like protein 1 	 Tbpl1 	9.06	21790.3	1	1	9.14	186
 Q9Z2R6 	 protein unc-119 homolog A isoform 2 	 Unc119 	3.22	33439.9	1	1	6.25	240
 P81183 	 zinc finger protein Helios 	 Ikzf2 	3.87	24661	1	1	1.9	526
 Q8R3H7 	 heparan sulfate 2-O-sulfotransferase 1 	 Hs2st1 	6.95	22397.6	1	1	4.49	356
 Q60714 	 long-chain fatty acid transport protein 1 	 Slc27a1 	2.85	37248.9	1	1	1.86	646
 Q9QUK3 	 protein CLN8 	 Cln8 	5.59	24907.5	1	1	6.25	288
 O55137 	 acyl-coenzyme A thioesterase 1 	 Acot1 	1.81	13209.1	1	1	2.86	419
 G3X9F1 	 GPI ethanolamine phosphate transferase 1 	 Pign 	6.13	21554.5	1	1	1.29	931
 Q99M15 	 proline-serine-threonine phosphatase-interacting protein 2 	 Pstpip2 	4.72	25270.1	1	1	3.59	334
 Q9QXV1 	 chromobox protein homolog 8 	 Cbx8 	2.78	21339.5	1	1	5.25	362
 O54926 	 apoptosis regulatory protein Siva isoform 1 	 Siva1 	1.87	68057.9	1	1	6.86	175
 Q8K2I9 	 F-box DNA helicase 1 	 Fbxo18 	6.71	15179.4	1	1	1.06	1042
 Q99L88 	 beta-1-syntrophin 	 Sntb1 	1.56	8433.8	1	1	1.12	537
 Q8CFC7 	 CLK4-associating serine/arginine rich protein 	 Clasrp 	2.67	15255.5	1	1	1.65	668
 Q5SXC4 	 vascular endothelial zinc finger 1 	 Vezf1 	2.47	19255.2	1	1	2.12	518
 Q9JLZ3 	" methylglutaconyl-CoA hydratase, mitochondrial precursor "	 Auh 	5.49	35201.2	1	1	4.46	314
 Q8VBU8 	 protein BANP isoform 2 	 Banp 	8.77	24146	1	1	2.92	548
 Q9WU84 	 copper chaperone for superoxide dismutase 	 Ccs 	2.67	90524.7	1	1	5.11	274
 Q99M03 	 RWD domain-containing protein 2B 	 Rwdd2b 	1.98	15408.6	1	1	5.52	290
 P63330 	 serine/threonine-protein phosphatase 2A catalytic subunit alpha 	 Ppp2ca 	10.81	43063.8	1	1	4.21	309
 Q9JKV5 	 secretory carrier-associated membrane protein 4 	 Scamp4 	5.1	32768.5	1	1	4.78	230
 Q8VE42 	 ankyrin repeat domain-containing protein 49 	 Ankrd49 	5.58	23410.5	1	1	4.62	238
 Q80UY2 	 E3 ubiquitin-protein ligase KCMF1 	 Kcmf1 	2.79	33577	1	1	2.89	381
 Q9WUE3 	 cytochrome b561 domain-containing protein 2 	 Cyb561d2 	3.85	13912.4	1	1	5.41	222
 Q9QYC7 	 vitamin K-dependent gamma-carboxylase 	 Ggcx 	6.6	26070.7	1	1	1.72	757
 Q9JLR9 	" HIG1 domain family member 1A, mitochondrial "	 Higd1a 	11.17	17763.5	1	1	18.95	95
 Q9JKV1 	 proteasomal ubiquitin receptor ADRM1 	 Adrm1 	2.72	28552.9	1	1	2.95	407
 Q791T5 	 mitochondrial carrier homolog 1 	 Mtch1 	2.34	36495.1	1	1	2.83	389
 Q91VS7 	 microsomal glutathione S-transferase 1 	 Mgst1 	3.59	85395.6	1	1	8.39	155
 Q9JHJ3 	 lysosomal protein NCU-G1 precursor 	 Glmp 	4.3	8158.4	1	1	4.95	404
 Q9R0X0 	 mediator of RNA polymerase II transcription subunit 20 	 Med20 	6.62	37675.1	1	1	5.19	212
 Q8R3R8 	 gamma-aminobutyric acid receptor-associated protein-like 1 	 Gabarapl1 	3.09	30406	1	1	6.84	117
 Q9WUP4 	 polyprenol reductase 	 Srd5a3 	6.32	20490.4	1	1	3.94	330
 Q8K1C0 	 protein angel homolog 2 isoform 1 	 Angel2 	2.3	29166.5	1	1	1.84	544
 Q9Z1M4 	 ribosomal protein S6 kinase beta-2 	 Rps6kb2 	4.7	30531.5	1	1	2.68	485
 Q9ERN0 	 secretory carrier-associated membrane protein 2 	 Scamp2 	7.84	26232.6	1	1	3.65	329
 Q9D0T2 	 dual specificity protein phosphatase 12 	 Dusp12 	6.35	40983.6	1	1	3.83	339
 Q9ERD7 	 tubulin beta-3 chain 	 Tubb3 	9.42	28554.7	1	1	3.78	450
 Q9EQQ2 	 protein YIPF5 	 Yipf5 	10.55	50568.7	1	1	4.67	257
 Q9CPN9 	 trypsinogen 7 precursor 	 2210010C04Rik 	3.61	50522.3	1	1	4.86	247
 Q8R0G7 	 protein spinster homolog 1 	 Spns1 	5.03	31707.9	1	1	2.65	528
 Q9ER73 	 elongator complex protein 4 	 Elp4 	3.08	25625.7	1	1	2.84	422
 Q9D291 	 desumoylating isopeptidase 2 	 Desi2 	4.97	21893.8	1	1	8.76	194
 P35283 	 ras-related protein Rab-12 	 Rab12 	3.97	19522.9	1	1	4.53	243
 Q9D8P4 	" 39S ribosomal protein L17, mitochondrial precursor "	 Mrpl17 	2.6	39206.7	1	1	5.11	176
 Q9D773 	" 39S ribosomal protein L2, mitochondrial isoform 1 precursor "	 Mrpl2 	2.19	9723.9	1	1	4.25	306
 Q9DD18 	 D-tyrosyl-tRNA(Tyr) deacylase 1 	 Dtd1 	2.85	57228.7	1	1	7.18	209
 Q9CQP2 	 uncharacterized protein LOC66050 	 0610009B22Rik 	4.34	43919.8	1	1	10	140
 Q9CY28 	 GTP-binding protein 8 isoform 1 	 Gtpbp8 	4.47	8023.7	1	1	3.86	285
 Q8CI78 	 required for meiotic nuclear division protein 1 homolog 	 Rmnd1 	2.53	44901.3	1	1	2.44	450
 Q9CR13 	 UPF0562 protein C7orf55 homolog 	 1110001J03Rik 	8.89	33595.2	1	1	13.27	113
 Q9CQA6 	 coiled-coil-helix-coiled-coil-helix domain-containing protein 1 	 Chchd1 	9.71	17288	1	1	13.56	118
 Q8K039 	 uncharacterized protein KIAA1143 homolog 	 1110059G10Rik 	3.02	16521.8	1	1	7.1	155
 Q9CQL6 	" 39S ribosomal protein L35, mitochondrial "	 Mrpl35 	7.79	10559.1	1	1	7.45	188
 Q9CRA4 	 methylsterol monooxygenase 1 	 Msmo1 	2.56	17812.5	1	1	4.78	293
 Q8BMJ3 	" eukaryotic translation initiation factor 1A, X-chromosomal "	 Eif1ax 	3.35	35378.3	1	1	6.94	144
 Q9D8Y1 	 transmembrane protein 126A 	 Tmem126a 	4.32	40025.7	1	1	4.59	196
 Q9CQQ0 	 small integral membrane protein 8 	 Smim8 	2.25	23353	1	1	12.37	97
 Q9D7E4 	 UPF0449 protein C19orf25 homolog 	 2310011J03Rik 	12.07	20096	1	1	14.68	109
 Q8VE65 	 transcription initiation factor TFIID subunit 12 	 Taf12 	2.38	30597.4	1	1	4.97	161
 P62876 	" DNA-directed RNA polymerases I, II, and III subunit RPABC5 "	 Polr2l 	11.46	11181.5	1	1	16.42	67
 Q9CPX8 	 cytochrome b-c1 complex subunit 10 	 Uqcr11 	4.5	19936.6	1	1	21.43	56
 Q9CQA1 	 trafficking protein particle complex subunit 5 	 Trappc5 	2.15	31709.7	1	1	5.32	188
 Q9CPS6 	 histidine triad nucleotide-binding protein 3 	 Hint3 	3.32	39259.7	1	1	6.06	165
 Q9CR86 	 calcium-regulated heat stable protein 1 	 Carhsp1 	2.74	16098.7	1	1	7.43	148
 Q9D771 	 transmembrane protein 206 	 Tmem206 	8.06	13433	1	1	6.86	350
 Q8BTW8 	 CDK5 regulatory subunit-associated protein 1 	 Cdk5rap1 	5.42	10817.4	1	1	1.87	588
 Q3TIR1 	 trafficking protein particle complex subunit 13 isoform 1 	 Trappc13 	13.38	23683.4	1	1	5.02	418
 Q9CQ88 	 tetraspanin-31 	 Tspan31 	3.73	24352.3	1	1	5.71	210
 Q4V9W2 	 protein SREK1IP1 	 Srek1ip1 	7.13	25204.6	1	1	7.84	153
 Q9CQV5 	" 28S ribosomal protein S24, mitochondrial precursor "	 Mrps24 	2.22	10653.2	1	1	10.18	167
 Q9CQV6 	 microtubule-associated proteins 1A/1B light chain 3B 	 Map1lc3b 	5.24	40901.8	1	1	11.2	125
 Q9DBX2 	 phosducin-like protein 	 Pdcl 	3.86	34842.8	1	1	5.65	301
 Q9CQ82 	 centromere protein R 	 Itgb3bp 	10.36	18198.8	1	1	9.09	176
 Q9D3P8 	 plasminogen receptor (KT) 	 Plgrkt 	2.22	24809.7	1	1	6.8	147
 Q8VDY9 	 caspase activity and apoptosis inhibitor 1 	 Caap1 	10.4	34393.6	1	1	3.65	356
 Q9DB28 	 ribonuclease P/MRP protein subunit POP5 	 Pop5 	2.75	7119.1	1	1	7.1	169
 Q6ZPL9 	 ATP-dependent RNA helicase DDX55 isoform 1 	 Ddx55 	5.66	26758.7	1	1	3.33	600
 Q9CPZ8 	 COX assembly mitochondrial protein homolog 	 Cmc1 	5.37	62950.2	1	1	9.43	106
 Q9CR80 	 protein FAM32A 	 Fam32a 	5.62	43105.2	1	1	11.61	112
 Q9CQV4 	 protein FAM134C isoform 1 	 Fam134c 	6.75	30352.8	1	1	3.22	466
 Q9D8Z6 	 autophagy-related protein 101 	 Atg101 	2.43	29746.4	1	1	7.8	218
 Q9D2P4 	 ubiquitin-related modifier 1 	 Urm1 	5.29	33507.1	1	1	14.85	101
 Q9DCL2 	 MIP18 family protein FAM96A precursor 	 Fam96a 	1.6	25848.4	1	1	5.62	160
 Q8VDP6 	 CDP-diacylglycerol--inositol 3-phosphatidyltransferase 	 Cdipt 	3.93	74329.7	1	1	5.16	213
 Q91YL3 	 uridine-cytidine kinase-like 1 	 Uckl1 	4.42	17815.9	1	1	2.55	548
 Q9D174 	 SS18-like protein 2 	 Deb1 	6.88	9783.3	1	1	23.38	77
 E9Q9D5 	 rab-like protein 2A 	 Rabl2 	3.54	30399.7	1	1	3.59	223
 Q9D110 	 5-formyltetrahydrofolate cyclo-ligase 	 Mthfs 	2.19	15757.2	1	1	13.3	203
 Q8BJF9 	 charged multivesicular body protein 2b 	 Chmp2b 	3.17	24846.8	1	1	4.69	213
 Q9CXU9 	 eukaryotic translation initiation factor 1b 	 Eif1b 	4.1	9865.3	1	1	15.04	113
 Q9D924 	" iron-sulfur cluster assembly 1 homolog, mitochondrial precursor "	 Isca1 	4.51	31917.1	1	1	10.08	129
 Q9D938 	 transmembrane protein 160 	 Tmem160 	3.82	12762.1	1	1	5.32	188
 Q673H1 	 tumor suppressor candidate gene 1 protein homolog 	 Tusc1 	13.62	29308.6	1	1	6.34	205
 Q9D8U6 	 mast cell-expressed membrane protein 1 	 Mcemp1 	3.77	33971.5	1	1	5.46	183
 Q9D0J8 	 parathymosin 	 Ptms 	2.26	26844.2	1	1	10.89	101
 G5E814 	 NADH dehydrogenase 	 Ndufa11 	4.06	16037	1	1	7.69	143
 Q3KNM2 	 E3 ubiquitin-protein ligase MARCH5 isoform 1 	 March5 	2.49	20774.1	1	1	3.96	278
 Q8JZX3 	 POC1 centriolar protein homolog A 	 Poc1a 	2.19	13200.2	1	1	2.96	405
 Q9D023 	 mitochondrial pyruvate carrier 2 	 Mpc2 	3.28	21239.8	1	1	7.87	127
 Q9CYL5 	 Golgi-associated plant pathogenesis-related protein 1 	 Glipr2 	4.85	38320.9	1	1	11.04	154
 Q9CZL2 	 uncharacterized protein C4orf32 homolog 	 5730508B09Rik 	2.31	27620.5	1	1	7.63	131
 Q7TN02 	 mediator of RNA polymerase II transcription subunit 26 	 Med26 	2.61	40133.5	1	1	2.21	588
 Q3TAA7 	 serine/threonine-protein kinase 11-interacting protein 	 Stk11ip 	7.25	23014.9	1	1	1.59	1072
 Q9D6T1 	 tubulin epsilon chain 	 Tube1 	3.96	19203.7	1	1	2.53	475
 Q9CWS4 	 integrator complex subunit 11 	 Cpsf3l 	7.39	34756.8	1	1	1.67	600
 Q9D853 	 protein-lysine N-methyltransferase Mettl10 	 Mettl10 	1.78	23506.1	1	1	6.56	244
 Q3TA59 	 jmjC domain-containing protein 8 precursor 	 Jmjd8 	6.05	33240.8	1	1	4.8	271
 Q9D061 	 acyl-CoA-binding domain-containing protein 6 isoform 1 	 Acbd6 	2.64	25951	1	1	6.74	282
 Q9CXT7 	 transmembrane protein 192 isoform 1 	 Tmem192 	2.83	4799.8	1	1	5.64	266
 Q9DAT2 	 MRG/MORF4L-binding protein 	 Mrgbp 	5.64	38139.2	1	1	6.37	204
 Q9D9H8 	 UPF0565 protein C2orf69 homolog precursor 	 1700066M21Rik 	1.75	18145.3	1	1	2.74	365
 Q9DCH2 	 ribonuclease P protein subunit p20 	 Pop7 	8.52	20939.2	1	1	10.71	140
 Q9D0D5 	 general transcription factor IIE subunit 1 	 Gtf2e1 	6.94	40126.8	1	1	2.95	440
 Q6IRU5 	 clathrin light chain B 	 Cltb 	4.19	42708.5	1	1	4.74	211
 Q3U182 	 CREB-regulated transcription coactivator 2 	 Crtc2 	2.51	22950.9	1	1	1.73	692
 Q8C0Y0 	 serine/threonine-protein phosphatase 4 regulatory subunit 4 	 Ppp4r4 	2.5	19565.5	1	1	0.8	875
 Q91VX9 	 transmembrane protein 168 	 Tmem168 	2.14	15073.2	1	1	2.15	697
 Q9DBS5 	 kinesin light chain 4 	 Klc4 	7.97	19173.6	1	1	2.91	619
 Q9DCI9 	" 39S ribosomal protein L32, mitochondrial "	 Mrpl32 	3.54	41991.6	1	1	5.35	187
 Q9CWV0 	 mitochondrial assembly of ribosomal large subunit protein 1 	 Malsu1 	5.59	30920.3	1	1	6.14	228
 Q80SY6 	 adenosine deaminase-like protein isoform a 	 Adal 	4.38	9802.9	1	1	3.06	360
 Q9DBG9 	 tax1-binding protein 3 	 Tax1bp3 	9.07	37121.6	1	1	13.71	124
 P81069 	 GA-binding protein subunit beta-2 	 Gabpb2 	1.67	44910.8	1	1	2.42	414
 Q9CX30 	 protein YIF1B isoform 1 	 Yif1b 	10.61	27126.5	1	1	4.5	311
 Q8CHK3 	 lysophospholipid acyltransferase 7 	 Mboat7 	3.87	28067.7	1	1	2.54	473
 Q9CX60 	 protein LBH 	 Lbh 	4.6	15770	1	1	15.24	105
 Q9CX13 	 protein cornichon homolog 4 	 Cnih4 	7.73	39282	1	1	14.39	139
 Q80U56 	 late secretory pathway protein AVL9 homolog 	 Avl9 	1.55	9693.8	1	1	2.93	649
 Q8VHI3 	 GDP-fucose protein O-fucosyltransferase 2 precursor 	 Pofut2 	4.23	19371.8	1	1	3.26	429
 Q99KU6 	 bombesin receptor-activated protein C6orf89 homolog 	 BC004004 	5.51	34555.5	1	1	3.74	348
 Q99MR3 	 solute carrier family 12 member 9 	 Slc12a9 	5.27	32322.1	1	1	2.08	914
 Q923K4 	" tRNA modification GTPase GTPBP3, mitochondrial precursor "	 Gtpbp3 	1.86	10060.3	1	1	3.05	492
 Q921J2 	 GTP-binding protein Rheb precursor 	 Rheb 	7.82	36497	1	1	8.7	184
 Q99N91 	" 39S ribosomal protein L34, mitochondrial "	 Mrpl34 	4.85	11592.8	1	1	13.04	92
 P61957 	 small ubiquitin-related modifier 2 precursor 	 Sumo2 	4.27	24712.5	1	1	10.53	95
 Q9EPA7 	 nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 	 Nmnat1 	4.34	8767.4	1	1	4.56	285
 Q91W61 	 F-box/LRR-repeat protein 15 	 Fbxl15 	3.91	15402.8	1	1	5	300
 Q8C7H1 	" methylmalonic aciduria type A homolog, mitochondrial precursor "	 Mmaa 	5.86	20075.9	1	1	5.06	415
 Q8VEJ1 	 GPN-loop GTPase 2 isoform 1 	 Gpn2 	1.93	39899.2	1	1	3.87	310
 Q91W98 	 solute carrier family 15 member 4 	 Slc15a4 	3.33	37996.2	1	1	1.39	574
 Q91WC1 	 protection of telomeres protein 1 	 Pot1a 	8.62	23947.6	1	1	3.12	640
 Q8R1V4 	 transmembrane emp24 domain-containing protein 4 precursor 	 Tmed4 	7.66	64600.6	1	1	4.85	227
 Q3U1Z5 	 G-protein-signaling modulator 3 	 Gpsm3 	2.79	18063.7	1	1	11.32	159
